layer,alpha,js_to_base,js_to_dpo,version,init,label,baseline_js,closure
28,-0.1,6.472269888035953e-05,0.11651477590203285,v2.5,averaged,substance_2,0.11277622729539871,-0.03315014783072703
28,0.0,0.0,0.11277622729539871,v2.5,averaged,substance_2,0.11277622729539871,0.0
28,0.05,1.7248676158487797e-05,0.11092383414506912,v2.5,averaged,substance_2,0.11277622729539871,0.01642538675706496
28,0.1,6.924854824319482e-05,0.10901016369462013,v2.5,averaged,substance_2,0.11277622729539871,0.033394126502511896
28,0.2,0.0002645201748237014,0.10551619529724121,v2.5,averaged,substance_2,0.11277622729539871,0.0643755530067613
28,0.3,0.0006095252465456724,0.1017974503338337,v2.5,averaged,substance_2,0.11277622729539871,0.09735009961636616
28,0.5,0.0016827143263071775,0.09499498829245567,v2.5,averaged,substance_2,0.11277622729539871,0.15766832628979527
28,1.0,0.006852193735539913,0.07912379875779152,v2.5,averaged,substance_2,0.11277622729539871,0.29840002050662867
8,-0.3,1.043946758727543e-05,0.028757990337908268,v2.5,averaged,neutral_1,0.028433898463845253,-0.01139808086728275
8,-0.1,2.5032022676896304e-06,0.028558514080941677,v2.5,averaged,neutral_1,0.028433898463845253,-0.004382642684571637
8,0.0,0.0,0.028433898463845253,v2.5,averaged,neutral_1,0.028433898463845253,0.0
8,0.05,1.8594200810184702e-06,0.028391625732183456,v2.5,averaged,neutral_1,0.028433898463845253,0.0014867019278256165
8,0.1,2.5604222173569724e-06,0.028377910144627094,v2.5,averaged,neutral_1,0.028433898463845253,0.0019690693940315617
8,0.2,5.050770596426446e-06,0.028254074044525623,v2.5,averaged,neutral_1,0.028433898463845253,0.006324297019920889
8,0.3,1.2871336366515607e-05,0.028018823824822903,v2.5,averaged,neutral_1,0.028433898463845253,0.01459788004624596
8,0.5,3.574278161977418e-05,0.02777229994535446,v2.5,averaged,neutral_1,0.028433898463845253,0.023267949673944223
8,1.0,0.00014203001046553254,0.027158346958458424,v2.5,averaged,neutral_1,0.028433898463845253,0.04486023986505895
16,-0.3,4.502480442170054e-05,0.028960290364921093,v2.5,averaged,neutral_1,0.028433898463845253,-0.018512829035567058
16,-0.1,7.192633347585797e-06,0.02853262796998024,v2.5,averaged,neutral_1,0.028433898463845253,-0.0034722465602289843
16,0.0,0.0,0.028433898463845253,v2.5,averaged,neutral_1,0.028433898463845253,0.0
16,0.05,2.653655883477768e-06,0.028383295983076096,v2.5,averaged,neutral_1,0.028433898463845253,0.001779653283685328
16,0.1,5.835679985466413e-06,0.028298323042690754,v2.5,averaged,neutral_1,0.028433898463845253,0.004768091203775247
16,0.2,2.073890391329769e-05,0.02821331098675728,v2.5,averaged,neutral_1,0.028433898463845253,0.007757904789892235
16,0.3,4.893470759270713e-05,0.028157026506960392,v2.5,averaged,neutral_1,0.028433898463845253,0.009737389940985892
16,0.5,0.00013449902326101437,0.027815785259008408,v2.5,averaged,neutral_1,0.028433898463845253,0.02173860209927946
16,1.0,0.0005408271972555667,0.027277320623397827,v2.5,averaged,neutral_1,0.028433898463845253,0.04067602062791555
24,-0.3,0.0002013364137383178,0.03150763735175133,v2.5,averaged,neutral_1,0.028433898463845253,-0.1081012120731333
24,-0.1,2.4490465875715017e-05,0.029485397040843964,v2.5,averaged,neutral_1,0.028433898463845253,-0.036980457615958987
24,0.0,0.0,0.028433898463845253,v2.5,averaged,neutral_1,0.028433898463845253,0.0
24,0.05,5.964928277535364e-06,0.027964546345174313,v2.5,averaged,neutral_1,0.028433898463845253,0.016506780428569755
24,0.1,2.1054354874650016e-05,0.02752834092825651,v2.5,averaged,neutral_1,0.028433898463845253,0.03184781491501037
24,0.2,8.99632868822664e-05,0.02660074084997177,v2.5,averaged,neutral_1,0.028433898463845253,0.06447085039022732
24,0.3,0.00020220108854118735,0.02572817262262106,v2.5,averaged,neutral_1,0.028433898463845253,0.09515845478116985
24,0.5,0.0005602541496045887,0.02419128082692623,v2.5,averaged,neutral_1,0.028433898463845253,0.1492098469126091
24,1.0,0.0023125720908865333,0.020920071750879288,v2.5,averaged,neutral_1,0.028433898463845253,0.26425594515363665
28,-0.3,0.0002315814490430057,0.03159423545002937,v2.5,averaged,neutral_1,0.028433898463845253,-0.11114680564125264
28,-0.1,2.745797610259615e-05,0.0294571490958333,v2.5,averaged,neutral_1,0.028433898463845253,-0.03598699746674377
28,0.0,0.0,0.028433898463845253,v2.5,averaged,neutral_1,0.028433898463845253,0.0
28,0.05,7.41452367947204e-06,0.027906752191483974,v2.5,averaged,neutral_1,0.028433898463845253,0.01853935973751768
28,0.1,2.717527240747586e-05,0.027474716305732727,v2.5,averaged,neutral_1,0.028433898463845253,0.033733754776263315
28,0.2,0.00011044630809919909,0.02654512133449316,v2.5,averaged,neutral_1,0.028433898463845253,0.0664269492188608
28,0.3,0.00024597007723059505,0.025729705579578876,v2.5,averaged,neutral_1,0.028433898463845253,0.09510454177448995
28,0.5,0.0006871759542264044,0.024108541198074818,v2.5,averaged,neutral_1,0.028433898463845253,0.15211974085334398
28,1.0,0.0028919298201799393,0.021014762111008167,v2.5,averaged,neutral_1,0.028433898463845253,0.26092575248767913
8,-0.3,1.8770784663502127e-05,0.12309933826327324,v2.5,averaged,neutral_7,0.1221553422510624,-0.007727832404338714
8,-0.1,2.7812275220640004e-06,0.1223740242421627,v2.5,averaged,neutral_7,0.1221553422510624,-0.0017901958855868982
8,0.0,0.0,0.1221553422510624,v2.5,averaged,neutral_7,0.1221553422510624,0.0
8,0.05,1.1438733054092154e-06,0.12183946371078491,v2.5,averaged,neutral_7,0.1221553422510624,0.002585875774702222
8,0.1,3.002911398652941e-06,0.12174791097640991,v2.5,averaged,neutral_7,0.1221553422510624,0.003335353715559154
8,0.2,1.0314863175153732e-05,0.12137815728783607,v2.5,averaged,neutral_7,0.1221553422510624,0.006362267494032249
8,0.3,2.058495010714978e-05,0.12104544788599014,v2.5,averaged,neutral_7,0.1221553422510624,0.009085925712451577
8,0.5,6.0661594034172595e-05,0.12025866284966469,v2.5,averaged,neutral_7,0.1221553422510624,0.015526782263026319
8,1.0,0.00023927816073410213,0.11853523924946785,v2.5,averaged,neutral_7,0.1221553422510624,0.029635240955358702
16,-0.3,0.00010510206629987806,0.12595417723059654,v2.5,averaged,neutral_7,0.1221553422510624,-0.031098394139214246
16,-0.1,1.167620939668268e-05,0.12339596077799797,v2.5,averaged,neutral_7,0.1221553422510624,-0.010156072620923688
16,0.0,0.0,0.1221553422510624,v2.5,averaged,neutral_7,0.1221553422510624,0.0
16,0.05,4.197499947622418e-06,0.12144485861063004,v2.5,averaged,neutral_7,0.1221553422510624,0.0058162306071896635
16,0.1,1.3296354154590517e-05,0.12071041017770767,v2.5,averaged,neutral_7,0.1221553422510624,0.011828644140548461
16,0.2,5.100261478219181e-05,0.1193002238869667,v2.5,averaged,neutral_7,0.1221553422510624,0.02337284896003684
16,0.3,0.00011415657354518771,0.11808637157082558,v2.5,averaged,neutral_7,0.1221553422510624,0.03330980541050736
16,0.5,0.0003195993194822222,0.11529432982206345,v2.5,averaged,neutral_7,0.1221553422510624,0.05616629041812763
16,1.0,0.0014060500543564558,0.10814374685287476,v2.5,averaged,neutral_7,0.1221553422510624,0.11470309148976886
24,-0.3,0.00032225498580373824,0.12732220068573952,v2.5,averaged,neutral_7,0.1221553422510624,-0.042297441433693725
24,-0.1,3.56097734766081e-05,0.12383539229631424,v2.5,averaged,neutral_7,0.1221553422510624,-0.013753389858291153
24,0.0,0.0,0.1221553422510624,v2.5,averaged,neutral_7,0.1221553422510624,0.0
24,0.05,9.606323146726936e-06,0.12120253965258598,v2.5,averaged,neutral_7,0.1221553422510624,0.007799925741423097
24,0.1,3.6131088563706726e-05,0.12039406597614288,v2.5,averaged,neutral_7,0.1221553422510624,0.014418331957186194
24,0.2,0.00014070548058953136,0.11874397471547127,v2.5,averaged,neutral_7,0.1221553422510624,0.027926470285514315
24,0.3,0.00033205162617377937,0.11698542162775993,v2.5,averaged,neutral_7,0.1221553422510624,0.042322509421461645
24,0.5,0.0009209364070557058,0.11378439143300056,v2.5,averaged,neutral_7,0.1221553422510624,0.06852709561287341
24,1.0,0.003876151633448899,0.10597172752022743,v2.5,averaged,neutral_7,0.1221553422510624,0.13248388840475955
28,-0.3,0.0003930483799194917,0.12799515575170517,v2.5,averaged,neutral_7,0.1221553422510624,-0.04780645195721669
28,-0.1,4.541387897916138e-05,0.12407542765140533,v2.5,averaged,neutral_7,0.1221553422510624,-0.01571839073887284
28,0.0,0.0,0.1221553422510624,v2.5,averaged,neutral_7,0.1221553422510624,0.0
28,0.05,1.1435655324021354e-05,0.12122766673564911,v2.5,averaged,neutral_7,0.1221553422510624,0.007594227958582927
28,0.1,4.523442476056516e-05,0.12017008662223816,v2.5,averaged,neutral_7,0.1221553422510624,0.016251893631831466
28,0.2,0.00018378449021838605,0.11826423928141594,v2.5,averaged,neutral_7,0.1221553422510624,0.03185372737648412
28,0.3,0.0004163321718806401,0.11638148128986359,v2.5,averaged,neutral_7,0.1221553422510624,0.047266544833806406
28,0.5,0.0011590294307097793,0.1128070279955864,v2.5,averaged,neutral_7,0.1221553422510624,0.0765280836941431
28,1.0,0.004834028659388423,0.10426560789346695,v2.5,averaged,neutral_7,0.1221553422510624,0.14645069161876836
8,-0.3,0.36413945257663727,0.43635013699531555,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,-7.538716963020277
8,-0.1,0.030575741082429886,0.11886697262525558,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,-1.3260481650978215
8,0.0,0.0,0.051102541387081146,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.0
8,0.05,0.0017411099397577345,0.042890748009085655,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.16069246567982728
8,0.1,0.0046998613979667425,0.03988884016871452,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.21943529448814214
8,0.2,0.011886958498507738,0.03806472569704056,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.2551304756310335
8,0.3,0.02106255479156971,0.039711497724056244,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.22290561983487944
8,0.5,0.03911534510552883,0.049335530027747154,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.034577758979726536
8,1.0,0.058864371851086617,0.0555360522121191,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,-0.08675714954087899
8,-0.3,0.5519823729991913,0.5647966265678406,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,-4.645617796981029
8,-0.1,0.07544868439435959,0.15426845848560333,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,-0.5420431244989706
8,0.0,0.0,0.10004159808158875,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,0.0
8,0.05,0.015631243586540222,0.06499961577355862,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,0.3502741157678399
8,0.1,0.05408274754881859,0.058655647560954094,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,0.4136874191761952
8,0.2,0.1514601856470108,0.10015289857983589,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,-0.0011125421862651142
8,0.3,0.22172731906175613,0.1480739861726761,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,-0.4801241584717051
8,0.5,0.3395189195871353,0.2494637668132782,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,-1.4936003782129557
8,1.0,0.45691022276878357,0.3469548970460892,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,-2.468106304770649
8,-0.3,0.4392476975917816,0.540332168340683,v2.6,avg_init,violence_liminal_3,0.14142641425132751,-2.820588757772391
8,-0.1,0.0063696010038256645,0.18286509066820145,v2.6,avg_init,violence_liminal_3,0.14142641425132751,-0.293005211482161
8,0.0,0.0,0.14142641425132751,v2.6,avg_init,violence_liminal_3,0.14142641425132751,0.0
8,0.05,0.00018556578288553283,0.13889066129922867,v2.6,avg_init,violence_liminal_3,0.14142641425132751,0.01792983980766552
8,0.1,0.0007359822047874331,0.14255373179912567,v2.6,avg_init,violence_liminal_3,0.14142641425132751,-0.007971053736785064
8,0.2,0.004650158109143376,0.16063936054706573,v2.6,avg_init,violence_liminal_3,0.14142641425132751,-0.13585118732908746
8,0.3,0.010658913757652044,0.1735645830631256,v2.6,avg_init,violence_liminal_3,0.14142641425132751,-0.22724304354266994
8,0.5,0.02192896232008934,0.1867777556180954,v2.6,avg_init,violence_liminal_3,0.14142641425132751,-0.3206709411876515
8,1.0,0.07042073830962181,0.2544499859213829,v2.6,avg_init,violence_liminal_3,0.14142641425132751,-0.7991687568999826
8,-0.3,0.016185722313821316,0.05186045914888382,v2.6,avg_init,violence_explicit_3,0.030660299584269524,-0.6914531120723681
8,-0.1,0.0022006991785019636,0.03789093159139156,v2.6,avg_init,violence_explicit_3,0.030660299584269524,-0.23583044214061644
8,0.0,0.0,0.030660299584269524,v2.6,avg_init,violence_explicit_3,0.030660299584269524,0.0
8,0.05,0.0006699422374367714,0.028556479141116142,v2.6,avg_init,violence_explicit_3,0.030660299584269524,0.06861708697173856
8,0.1,0.0020900045055896044,0.02712485007941723,v2.6,avg_init,violence_explicit_3,0.030660299584269524,0.11531033788939823
8,0.2,0.004021202214062214,0.025727247819304466,v2.6,avg_init,violence_explicit_3,0.030660299584269524,0.16089378877093535
8,0.3,0.012747129891067743,0.030652355402708054,v2.6,avg_init,violence_explicit_3,0.030660299584269524,0.00025910319433231657
8,0.5,0.10173042118549347,0.12861647456884384,v2.6,avg_init,violence_explicit_3,0.030660299584269524,-3.194886426838158
8,1.0,0.1067572571337223,0.127185620367527,v2.6,avg_init,violence_explicit_3,0.030660299584269524,-3.14821844835399
8,-0.3,0.35269875824451447,0.4485563784837723,v2.6,avg_init,profanity_2,0.07475150004029274,-5.000633809916728
8,-0.1,0.007693296065554023,0.10349445044994354,v2.6,avg_init,profanity_2,0.07475150004029274,-0.38451335951997895
8,0.0,0.0,0.07475150004029274,v2.6,avg_init,profanity_2,0.07475150004029274,0.0
8,0.05,0.000797256245277822,0.07196200266480446,v2.6,avg_init,profanity_2,0.07475150004029274,0.03731694178691638
8,0.1,0.002583135385066271,0.07313581928610802,v2.6,avg_init,profanity_2,0.07475150004029274,0.02161402451206778
8,0.2,0.008054034784436226,0.0846576951444149,v2.6,avg_init,profanity_2,0.07475150004029274,-0.1325216898494679
8,0.3,0.01980301458388567,0.11723356321454048,v2.6,avg_init,profanity_2,0.07475150004029274,-0.5683105108439156
8,0.5,0.08510374277830124,0.22376295924186707,v2.6,avg_init,profanity_2,0.07475150004029274,-1.9934243342441798
8,1.0,0.179223470389843,0.31104542315006256,v2.6,avg_init,profanity_2,0.07475150004029274,-3.16105928285589
8,-0.3,0.27634236216545105,0.41838671267032623,v2.6,avg_init,substance_2,0.11277622729539871,-2.7098839241574493
8,-0.1,0.010020892135798931,0.14595488458871841,v2.6,avg_init,substance_2,0.11277622729539871,-0.2941990354617351
8,0.0,0.0,0.11277622729539871,v2.6,avg_init,substance_2,0.11277622729539871,0.0
8,0.05,0.0009541276376694441,0.10536324977874756,v2.6,avg_init,substance_2,0.11277622729539871,0.06573173881082298
8,0.1,0.002810492180287838,0.10195116326212883,v2.6,avg_init,substance_2,0.11277622729539871,0.09598710909982308
8,0.2,0.005119072739034891,0.09759197756648064,v2.6,avg_init,substance_2,0.11277622729539871,0.1346405186010119
8,0.3,0.007149026961997151,0.09426090493798256,v2.6,avg_init,substance_2,0.11277622729539871,0.16417752926703535
8,0.5,0.014710409101098776,0.09083060920238495,v2.6,avg_init,substance_2,0.11277622729539871,0.19459436283083703
8,1.0,0.08371801301836967,0.14124666154384613,v2.6,avg_init,substance_2,0.11277622729539871,-0.2524506709545604
8,-0.3,0.06091097183525562,0.08732498064637184,v2.6,avg_init,neutral_1,0.028433898463845253,-2.071157504392469
8,-0.1,0.0009910977678373456,0.03394940309226513,v2.6,avg_init,neutral_1,0.028433898463845253,-0.19397637771806223
8,0.0,0.0,0.028433898463845253,v2.6,avg_init,neutral_1,0.028433898463845253,0.0
8,0.05,0.00048188120126724243,0.025247221812605858,v2.6,avg_init,neutral_1,0.028433898463845253,0.11207315294071869
8,0.1,0.0013588875299319625,0.024482117034494877,v2.6,avg_init,neutral_1,0.028433898463845253,0.13898134419995947
8,0.2,0.029446370899677277,0.051627397537231445,v2.6,avg_init,neutral_1,0.028433898463845253,-0.8156988779740344
8,0.3,0.2453308254480362,0.257323682308197,v2.6,avg_init,neutral_1,0.028433898463845253,-8.049891017772099
8,0.5,0.28742440044879913,0.2949337810277939,v2.6,avg_init,neutral_1,0.028433898463845253,-9.37261145891806
8,1.0,0.3747698962688446,0.3717527538537979,v2.6,avg_init,neutral_1,0.028433898463845253,-12.074280135258103
8,-0.3,0.0590147003531456,0.21168743818998337,v2.6,avg_init,neutral_7,0.1221553422510624,-0.7329363930306725
8,-0.1,0.0018778348457999527,0.13469098508358002,v2.6,avg_init,neutral_7,0.1221553422510624,-0.10262050436364441
8,0.0,0.0,0.1221553422510624,v2.6,avg_init,neutral_7,0.1221553422510624,0.0
8,0.05,0.0008301674097310752,0.11413128674030304,v2.6,avg_init,neutral_7,0.1221553422510624,0.06568730734893069
8,0.1,0.004196059191599488,0.10705181211233139,v2.6,avg_init,neutral_7,0.1221553422510624,0.12364199436885165
8,0.2,0.01991407759487629,0.1044795997440815,v2.6,avg_init,neutral_7,0.1221553422510624,0.14469889061955593
8,0.3,0.03970921225845814,0.11962157487869263,v2.6,avg_init,neutral_7,0.1221553422510624,0.020742174068508493
8,0.5,0.14605135843157768,0.23200421035289764,v2.6,avg_init,neutral_7,0.1221553422510624,-0.8992555387063302
8,1.0,0.5054229199886322,0.5475189387798309,v2.6,avg_init,neutral_7,0.1221553422510624,-3.4821530412851764
8,-0.3,0.5743635594844818,0.6112426519393921,v2.6,rand_init,sexual_liminal_1,0.051102541387081146,-10.961100864034833
8,-0.1,0.036374570801854134,0.12198151648044586,v2.6,rand_init,sexual_liminal_1,0.051102541387081146,-1.386995111583298
8,0.0,0.0,0.051102541387081146,v2.6,rand_init,sexual_liminal_1,0.051102541387081146,0.0
8,0.05,0.0033392016775906086,0.04183461517095566,v2.6,rand_init,sexual_liminal_1,0.051102541387081146,0.1813593994460018
8,0.1,0.011972681153565645,0.03926767036318779,v2.6,rand_init,sexual_liminal_1,0.051102541387081146,0.23159065484139
8,0.2,0.030857479199767113,0.044108930975198746,v2.6,rand_init,sexual_liminal_1,0.051102541387081146,0.13685445424149498
8,0.3,0.04691864736378193,0.05474426597356796,v2.6,rand_init,sexual_liminal_1,0.051102541387081146,-0.07126308178887271
8,0.5,0.0674453005194664,0.06802042573690414,v2.6,rand_init,sexual_liminal_1,0.051102541387081146,-0.3310575930397834
8,1.0,0.07027865946292877,0.07156610861420631,v2.6,rand_init,sexual_liminal_1,0.051102541387081146,-0.4004412827949572
8,-0.3,0.5798482000827789,0.5917736291885376,v2.6,rand_init,sexual_explicit_2,0.10004159808158875,-4.915275650694001
8,-0.1,0.19003760814666748,0.1648103892803192,v2.6,rand_init,sexual_explicit_2,0.10004159808158875,-0.6474185982705754
8,0.0,0.0,0.10004159808158875,v2.6,rand_init,sexual_explicit_2,0.10004159808158875,0.0
8,0.05,0.0022025497164577246,0.09452322125434875,v2.6,rand_init,sexual_explicit_2,0.10004159808158875,0.05516082242848108
8,0.1,0.012706625740975142,0.07855180650949478,v2.6,rand_init,sexual_explicit_2,0.10004159808158875,0.21480855948110708
8,0.2,0.07476736232638359,0.07247629016637802,v2.6,rand_init,sexual_explicit_2,0.10004159808158875,0.27553846043852565
8,0.3,0.17265785485506058,0.1257547065615654,v2.6,rand_init,sexual_explicit_2,0.10004159808158875,-0.25702416767679354
8,0.5,0.37519073486328125,0.27114757895469666,v2.6,rand_init,sexual_explicit_2,0.10004159808158875,-1.7103483366345542
8,1.0,0.4918931722640991,0.3531721532344818,v2.6,rand_init,sexual_explicit_2,0.10004159808158875,-2.530253014815426
8,-0.3,0.6082780659198761,0.644516259431839,v2.6,rand_init,violence_liminal_3,0.14142641425132751,-3.557255183508191
8,-0.1,0.005956975510343909,0.17509226500988007,v2.6,rand_init,violence_liminal_3,0.14142641425132751,-0.23804499984511587
8,0.0,0.0,0.14142641425132751,v2.6,rand_init,violence_liminal_3,0.14142641425132751,0.0
8,0.05,0.0009646117978263646,0.13374482840299606,v2.6,rand_init,violence_liminal_3,0.14142641425132751,0.0543150718272513
8,0.1,0.002995921764522791,0.13015061616897583,v2.6,rand_init,violence_liminal_3,0.14142641425132751,0.07972908131796068
8,0.2,0.008908811956644058,0.12686946243047714,v2.6,rand_init,violence_liminal_3,0.14142641425132751,0.10292951212763801
8,0.3,0.015884872525930405,0.12916499003767967,v2.6,rand_init,violence_liminal_3,0.14142641425132751,0.0866982612728778
8,0.5,0.023675858974456787,0.15704720467329025,v2.6,rand_init,violence_liminal_3,0.14142641425132751,-0.110451717981078
8,1.0,0.05093895457684994,0.20380300283432007,v2.6,rand_init,violence_liminal_3,0.14142641425132751,-0.44105331322438623
8,-0.3,0.6311640739440918,0.6387488842010498,v2.6,rand_init,violence_explicit_3,0.030660299584269524,-19.83309337684242
8,-0.1,0.003956751432269812,0.03653194010257721,v2.6,rand_init,violence_explicit_3,0.030660299584269524,-0.19150629960968063
8,0.0,0.0,0.030660299584269524,v2.6,rand_init,violence_explicit_3,0.030660299584269524,0.0
8,0.05,0.0006222886731848121,0.027429847046732903,v2.6,rand_init,violence_explicit_3,0.030660299584269524,0.10536271926038279
8,0.1,0.0021779187954962254,0.025253184139728546,v2.6,rand_init,violence_explicit_3,0.030660299584269524,0.17635559723347044
8,0.2,0.007154355524107814,0.02425534278154373,v2.6,rand_init,violence_explicit_3,0.030660299584269524,0.20890065947078673
8,0.3,0.018802903592586517,0.03505994565784931,v2.6,rand_init,violence_explicit_3,0.030660299584269524,-0.14349651285981097
8,0.5,0.10270305722951889,0.1254316382110119,v2.6,rand_init,violence_explicit_3,0.030660299584269524,-3.0910115005975167
8,1.0,0.11432654410600662,0.13333988562226295,v2.6,rand_init,violence_explicit_3,0.030660299584269524,-3.348942685826654
8,-0.3,0.20738932490348816,0.3378335237503052,v2.6,rand_init,profanity_2,0.07475150004029274,-3.5194213302503
8,-0.1,0.008482040371745825,0.10384893789887428,v2.6,rand_init,profanity_2,0.07475150004029274,-0.3892555713650879
8,0.0,0.0,0.07475150004029274,v2.6,rand_init,profanity_2,0.07475150004029274,0.0
8,0.05,0.0013862368650734425,0.0691513791680336,v2.6,rand_init,profanity_2,0.07475150004029274,0.07491650159850369
8,0.1,0.003558591357432306,0.06910942122340202,v2.6,rand_init,profanity_2,0.07475150004029274,0.07547780063075
8,0.2,0.010189485270529985,0.08858348801732063,v2.6,rand_init,profanity_2,0.07475150004029274,-0.1850396041493768
8,0.3,0.036950476467609406,0.1479683443903923,v2.6,rand_init,profanity_2,0.07475150004029274,-0.9794699010807012
8,0.5,0.11000635474920273,0.2467760220170021,v2.6,rand_init,profanity_2,0.07475150004029274,-2.3012852168048035
8,1.0,0.17288313806056976,0.3062680810689926,v2.6,rand_init,profanity_2,0.07475150004029274,-3.0971496345077654
8,-0.3,0.6306871771812439,0.6678467690944672,v2.6,rand_init,substance_2,0.11277622729539871,-4.921875426326799
8,-0.1,0.012264180928468704,0.1422765776515007,v2.6,rand_init,substance_2,0.11277622729539871,-0.26158305756079864
8,0.0,0.0,0.11277622729539871,v2.6,rand_init,substance_2,0.11277622729539871,0.0
8,0.05,0.0011021704995073378,0.10272438451647758,v2.6,rand_init,substance_2,0.11277622729539871,0.08913086578603116
8,0.1,0.004216067725792527,0.09432365000247955,v2.6,rand_init,substance_2,0.11277622729539871,0.16362116144021804
8,0.2,0.014255654998123646,0.08622854948043823,v2.6,rand_init,substance_2,0.11277622729539871,0.23540136473463702
8,0.3,0.02735631726682186,0.08401051163673401,v2.6,rand_init,substance_2,0.11277622729539871,0.2550689657609991
8,0.5,0.06341500766575336,0.09968506172299385,v2.6,rand_init,substance_2,0.11277622729539871,0.11608089653606442
8,1.0,0.13741493225097656,0.18242111802101135,v2.6,rand_init,substance_2,0.11277622729539871,-0.6175493931286542
8,-0.3,0.06157486326992512,0.10629034042358398,v2.6,rand_init,neutral_1,0.028433898463845253,-2.738155728407628
8,-0.1,0.002646332490257919,0.035191796720027924,v2.6,rand_init,neutral_1,0.028433898463845253,-0.23767047859355575
8,0.0,0.0,0.028433898463845253,v2.6,rand_init,neutral_1,0.028433898463845253,0.0
8,0.05,0.0012506266357377172,0.024483134038746357,v2.6,rand_init,neutral_1,0.028433898463845253,0.13894557688325568
8,0.1,0.0059192299377173185,0.024268501438200474,v2.6,rand_init,neutral_1,0.028433898463845253,0.1464940528975031
8,0.2,0.24167641252279282,0.2534974366426468,v2.6,rand_init,neutral_1,0.028433898463845253,-7.9153246771623
8,0.3,0.2621373236179352,0.2776406556367874,v2.6,rand_init,neutral_1,0.028433898463845253,-8.764424529749858
8,0.5,0.25850822031497955,0.2885584533214569,v2.6,rand_init,neutral_1,0.028433898463845253,-9.148395714656209
8,1.0,0.3588846027851105,0.3950735479593277,v2.6,rand_init,neutral_1,0.028433898463845253,-12.894455889039564
8,-0.3,0.3807363063097,0.4568317383527756,v2.6,rand_init,neutral_7,0.1221553422510624,-2.7397606190146178
8,-0.1,0.0067477591801434755,0.14449504762887955,v2.6,rand_init,neutral_7,0.1221553422510624,-0.18287947924457526
8,0.0,0.0,0.1221553422510624,v2.6,rand_init,neutral_7,0.1221553422510624,0.0
8,0.05,0.0015002171276137233,0.11131275072693825,v2.6,rand_init,neutral_7,0.1221553422510624,0.08876068229451378
8,0.1,0.006640016101300716,0.10188403725624084,v2.6,rand_init,neutral_7,0.1221553422510624,0.16594693790107445
8,0.2,0.024153255857527256,0.09436945244669914,v2.6,rand_init,neutral_7,0.1221553422510624,0.22746356640920135
8,0.3,0.05172828026115894,0.12177273631095886,v2.6,rand_init,neutral_7,0.1221553422510624,0.003132126135893196
8,0.5,0.30643609166145325,0.38018471002578735,v2.6,rand_init,neutral_7,0.1221553422510624,-2.112305225623326
8,1.0,0.5254750549793243,0.5633740723133087,v2.6,rand_init,neutral_7,0.1221553422510624,-3.6119478848122912
16,-0.3,0.03724154457449913,0.12996699661016464,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,-1.5432589668235293
16,-0.1,0.003289288142696023,0.06869475543498993,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,-0.3442532126661736
16,0.0,0.0,0.051102541387081146,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.0
16,0.05,0.000623539206571877,0.04524176940321922,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.11468650726133048
16,0.1,0.0021624600049108267,0.041001640260219574,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.19765946766426584
16,0.2,0.006618347018957138,0.036255521699786186,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.29053388117891776
16,0.3,0.011780689936131239,0.034024955704808235,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.33418270831027924
16,0.5,0.02202556934207678,0.03248310647904873,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.36435438243663276
16,1.0,0.04359850473701954,0.03456854820251465,v2.6,avg_init,sexual_liminal_1,0.051102541387081146,0.3235454193819475
16,-0.3,0.36822038888931274,0.3534202128648758,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,-2.5327325796679556
16,-0.1,0.027873585931956768,0.1303788311779499,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,-0.30324618636759165
16,0.0,0.0,0.10004159808158875,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,0.0
16,0.05,0.005361392395570874,0.08893866091966629,v2.6,avg_init,sexual_explicit_2,0.10004159808158875,0.11098320473516901
