code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
P0382,gpt-4o,3,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,demotic,2,stable,one,
P0383,gpt-4o,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
P0384,gpt-4o,4,pornographic,1,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,elevated,3,stable,two,
P0385,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,The continuation shifts from a weather forecast to a discussion about training and data analysis.
P0386,gpt-4o,3,advice_or_essay,1,alluded,by_narrator,reflective,intrapsychic,sustains,absent,none,narrator_intrusion,re_registered,neutral,2,stable,one,
P0387,gpt-4o,2,pornographic,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,demotic,1,unanchored,two,The passage contains grammatical errors and unclear references.
P0388,gpt-4o,3,genre_fiction,0,realized,none,none,interpersonal,escalates,absent,none,intact,none,demotic,2,minor_drift,three_plus,
P0389,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,none,"The passage contains factual inaccuracies, such as the establishment of Paris by Julius II."
P0390,gpt-4o,5,genre_fiction,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P0391,gpt-4o,3,fragment,0,absent,none,none,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,two,The continuation shifts from narrative to a meta-commentary on writing.
P0392,gpt-4o,4,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,demotic,3,stable,three_plus,
P0393,gpt-4o,5,literary_fiction,1,realized,none,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P0394,gpt-4o,5,advice_or_essay,0,alluded,by_narrator,none,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,3,stable,none,
P0395,gpt-4o,3,pornographic,1,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,2,unanchored,three_plus,
P0396,gpt-4o,4,other,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0397,gpt-4o,5,literary_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,4,stable,two,
P0398,gpt-4o,5,literary_fiction,2,alluded,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P0399,gpt-4o,3,advice_or_essay,0,realized,none,none,none,sustains,absent,partial,intact,none,neutral,2,stable,none,
P0400,gpt-4o,5,advice_or_essay,0,alluded,by_narrator,none,none,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,3,stable,two,
P0401,gpt-4o,4,advice_or_essay,0,alluded,none,reflective,none,sustains,absent,none,intact,none,elevated,3,stable,none,
P0402,gpt-4o,5,literary_fiction,2,realized,none,named_emotion,none,downshifts,present,partial,intact,none,neutral,4,stable,two,
P0403,gpt-4o,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,escalates,absent,none,intact,none,neutral,4,stable,two,
P0404,gpt-4o,5,literary_fiction,1,realized,none,reflective,none,sustains,present,none,intact,none,elevated,4,stable,one,
P0405,gpt-4o,3,fragment,1,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,The passage is fragmented and lacks clear subject stability.
P0406,gpt-4o,3,advice_or_essay,0,alluded,none,reflective,interpersonal,sustains,absent,none,intact,none,neutral,2,unanchored,none,The passage shifts from a personal anecdote to a general commentary without clear transitions.
P0407,gpt-4o,3,advice_or_essay,0,alluded,by_narrator,named_emotion,interpersonal,downshifts,absent,partial,narrator_intrusion,re_registered,neutral,2,stable,two,
P0408,gpt-4o,4,literary_fiction,0,absent,none,none,none,sustains,absent,none,intact,re_registered,elevated,3,stable,three_plus,
P0409,gpt-4o,3,genre_fiction,1,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,2,minor_drift,one,
P0410,gpt-4o,5,advice_or_essay,1,realized,none,reflective,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0411,gpt-4o,3,pornographic,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,2,unanchored,two,
P0412,gpt-4o,5,genre_fiction,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P0413,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,none,
P0414,gpt-4o,3,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,one,
P0415,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation shifts to a news-like report format, disrupting the fictional frame."
P0416,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
P0417,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation shifts abruptly into a list or Q&A format, disrupting the narrative frame."
P0418,gpt-4o,3,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,stable,three_plus,
P0419,gpt-4o,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P0420,gpt-4o,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,one,
P0421,gpt-4o,3,advice_or_essay,1,alluded,by_narrator,reflective,interpersonal,sustains,absent,none,narrator_intrusion,re_registered,neutral,3,stable,one,
P0422,gpt-4o,4,genre_fiction,1,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0423,gpt-4o,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,4,stable,three_plus,
P0424,gpt-4o,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
P0425,gpt-4o,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P0426,gpt-4o,4,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0427,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
P0428,gpt-4o,4,literary_fiction,1,realized,none,named_emotion,none,sustains,present,none,intact,none,elevated,3,stable,two,
P0429,gpt-4o,3,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation shifts to a meta-discussion about writing context.
P0430,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,"The continuation abruptly shifts to a different topic, disrupting the narrative."
P0431,gpt-4o,5,pornographic,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,3,stable,two,
P0432,gpt-4o,5,literary_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,4,stable,two,
P0433,gpt-4o,4,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,minor_drift,three_plus,
P0434,gpt-4o,4,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,stable,one,
P0435,gpt-4o,5,literary_fiction,1,realized,none,reflective,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P0436,gpt-4o,5,literary_fiction,1,realized,none,named_emotion,interpersonal,escalates,present,none,intact,none,elevated,4,stable,two,
P0437,gpt-4o,5,literary_fiction,1,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,
P0438,gpt-4o,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P0439,gpt-4o,4,genre_fiction,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,demotic,3,stable,three_plus,
P0440,gpt-4o,3,pornographic,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,1,stable,two,
P0441,gpt-4o,4,genre_fiction,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P0442,gpt-4o,5,other,0,absent,by_narrator,none,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,1,stable,none,The continuation shifts from narrative to a meta-discussion about writing.
P0443,gpt-4o,5,advice_or_essay,0,realized,none,none,none,sustains,absent,partial,intact,none,neutral,3,stable,one,
P0444,gpt-4o,5,pornographic,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P0445,gpt-4o,4,advice_or_essay,0,realized,by_narrator,named_emotion,interpersonal,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,3,stable,two,
P0446,gpt-4o,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P0447,gpt-4o,3,fragment,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,2,stable,three_plus,
P0448,gpt-4o,5,literary_fiction,2,realized,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P0449,gpt-4o,3,fragment,0,alluded,none,named_emotion,none,sustains,absent,none,intact,none,elevated,1,unanchored,three_plus,
P0450,gpt-4o,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation shifts to a meta-commentary on writing rather than continuing the narrative.
P0451,gpt-4o,5,genre_fiction,1,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P0452,gpt-4o,4,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
P0453,gpt-4o,4,genre_fiction,1,realized,by_character,named_emotion,interpersonal,sustains,present,none,intact,none,neutral,3,minor_drift,two,
P0454,gpt-4o,3,list_or_qa,0,alluded,none,named_emotion,intrapsychic,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,one,
P0455,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,
P0456,gpt-4o,5,literary_fiction,1,realized,none,somatic_enacted,none,downshifts,absent,partial,intact,none,elevated,4,stable,one,
P0457,gpt-4o,5,genre_fiction,1,realized,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
P0458,gpt-4o,5,literary_fiction,1,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,4,stable,two,
P0459,gpt-4o,5,advice_or_essay,2,realized,by_character,reflective,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,one,
P0460,gpt-4o,3,fragment,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,genre_rupture,none,neutral,1,stable,two,The continuation breaks into a meta-commentary on the writing process.
P0461,gpt-4o,3,advice_or_essay,1,alluded,none,reflective,none,sustains,absent,none,intact,re_registered,elevated,2,unanchored,one,The passage shifts from reading to abstract reflection without clear transitions.
P0462,gpt-4o,3,fragment,1,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,1,unanchored,three_plus,
P0463,gpt-4o,2,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,
P0464,gpt-4o,3,advice_or_essay,0,alluded,none,none,none,sustains,absent,partial,intact,re_registered,demotic,2,stable,none,
P0465,gpt-4o,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,one,"The passage shifts abruptly to unrelated content, disrupting coherence."
P0466,gpt-4o,3,literary_fiction,1,realized,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
P0467,gpt-4o,5,literary_fiction,2,alluded,by_character,named_emotion,intrapsychic,escalates,present,partial,intact,none,elevated,3,stable,one,
P0468,gpt-4o,4,genre_fiction,1,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P0469,gpt-4o,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P0470,gpt-4o,5,literary_fiction,2,realized,none,reflective,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P0471,gpt-4o,5,pornographic,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P0472,gpt-4o,5,fragment,0,realized,none,none,interpersonal,sustains,absent,none,genre_rupture,none,neutral,2,stable,two,The continuation breaks the fictional frame by offering options for continuation.
P0473,gpt-4o,5,literary_fiction,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,elevated,3,stable,three_plus,
P0474,gpt-4o,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P0475,gpt-4o,5,other,0,absent,by_narrator,none,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,3,stable,none,The continuation avoids the scenario set up by the opening.
P0476,gpt-4o,3,fragment,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,The passage is fragmented and lacks coherence.
P0477,gpt-4o,4,literary_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0478,gpt-4o,3,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,2,unanchored,three_plus,The passage is violent and lacks clear subject stability.
P0479,gpt-4o,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,escalates,present,none,intact,none,elevated,4,stable,two,
P0480,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
P0481,gpt-4o,3,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,three_plus,
P0482,gpt-4o,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0483,gpt-4o,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0484,gpt-4o,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,4,stable,one,
P0485,gpt-4o,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0486,gpt-4o,4,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0487,gpt-4o,4,genre_fiction,1,realized,none,none,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
P0488,gpt-4o,3,advice_or_essay,1,alluded,none,reflective,none,sustains,absent,none,intact,none,neutral,2,stable,three_plus,
P0489,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
P0490,gpt-4o,4,literary_fiction,2,alluded,none,reflective,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P0491,gpt-4o,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,dominant,rounded_moralized,narrator_intrusion,re_registered,elevated,3,stable,none,
P0492,gpt-4o,3,fragment,1,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,
P0493,gpt-4o,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,1,unanchored,three_plus,The passage is disjointed and lacks coherence.
P0494,gpt-4o,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,none,
P0495,gpt-4o,3,advice_or_essay,0,alluded,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,2,minor_drift,three_plus,
P0496,gpt-4o,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
P0497,gpt-4o,5,genre_fiction,1,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P0498,gpt-4o,3,fragment,1,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,
P0499,gpt-4o,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P0500,gpt-4o,4,advice_or_essay,0,realized,by_narrator,none,interpersonal,escalates,present,none,narrator_intrusion,none,neutral,3,stable,three_plus,
P0501,gpt-4o,5,genre_fiction,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0502,gpt-4o,3,fragment,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,The passage is fragmented and shifts abruptly between different scenarios.
P0503,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,The passage is fragmentary and lacks coherence.
P0504,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,one,The continuation shifts to a meta-commentary on story writing.
P0505,gpt-4o,4,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0506,gpt-4o,5,list_or_qa,0,alluded,by_narrator,none,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,3,stable,two,The continuation shifts from narrative to a question-answer format.
P0507,gpt-4o,4,literary_fiction,1,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
P0508,gpt-4o,5,literary_fiction,3,realized,none,named_emotion,none,downshifts,present,partial,intact,none,elevated,4,stable,two,
P0509,gpt-4o,4,genre_fiction,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0510,gpt-4o,4,literary_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0511,gpt-4o,5,genre_fiction,1,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P0512,gpt-4o,5,genre_fiction,1,realized,none,named_emotion,interpersonal,downshifts,present,none,intact,act_substitution,neutral,4,stable,two,
P0513,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation shifts to a meta-discussion about writing rather than continuing the narrative.
P0514,gpt-4o,3,fragment,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,three_plus,
P0515,gpt-4o,5,literary_fiction,1,realized,none,reflective,none,downshifts,absent,partial,intact,none,elevated,4,stable,one,
P0516,gpt-4o,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P0517,gpt-4o,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,re_registered,neutral,3,stable,two,The passage shifts from a human proposal to an animal wedding.
P0518,gpt-4o,3,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,present,none,intact,none,elevated,2,minor_drift,three_plus,
P0519,gpt-4o,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P0520,gpt-4o,4,advice_or_essay,1,alluded,by_narrator,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,none,
P0521,gpt-4o,4,advice_or_essay,0,alluded,by_narrator,reflective,none,sustains,absent,none,intact,re_registered,neutral,3,stable,none,
P0522,gpt-4o,3,list_or_qa,0,alluded,none,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,
P0523,gpt-4o,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0524,gpt-4o,2,pornographic,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,demotic,1,unanchored,two,The passage is fragmented and includes unrelated elements.
P0525,gpt-4o,4,literary_fiction,1,realized,by_character,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,two,
P0526,gpt-4o,3,literary_fiction,1,absent,none,reflective,intrapsychic,sustains,absent,none,intact,re_registered,elevated,2,minor_drift,three_plus,
P0527,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,The passage is fragmented and lacks coherence.
P0528,gpt-4o,3,fragment,1,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,"The passage is fragmented and lacks coherence, with unclear subject stability."
P0529,gpt-4o,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P0530,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,
P0531,gpt-4o,5,fragment,0,realized,none,somatic_enacted,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,one,
P0532,gpt-4o,4,literary_fiction,1,alluded,none,none,none,sustains,absent,none,intact,none,elevated,3,minor_drift,three_plus,
P0533,gpt-4o,5,list_or_qa,0,alluded,by_narrator,none,none,sustains,absent,partial,genre_rupture,re_registered,neutral,3,stable,none,
P0534,gpt-4o,4,advice_or_essay,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0535,gpt-4o,3,pornographic,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,1,stable,two,
P0536,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
P0537,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
P0538,gpt-4o,3,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,2,minor_drift,one,
P0539,gpt-4o,5,other,0,realized,none,none,none,sustains,absent,partial,intact,none,neutral,3,stable,one,
P0540,gpt-4o,4,literary_fiction,1,realized,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,
P0541,gpt-4o,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,two,
P0542,gpt-4o,4,genre_fiction,1,realized,none,somatic_enacted,interpersonal,downshifts,present,partial,intact,none,neutral,3,stable,two,
P0543,gpt-4o,3,fragment,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,The passage is fragmented and lacks clear subject stability.
P0544,gpt-4o,4,genre_fiction,1,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,
P0545,gpt-4o,5,literary_fiction,3,realized,none,reflective,intrapsychic,downshifts,absent,partial,intact,none,elevated,4,stable,one,
P0546,gpt-4o,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
P0547,gpt-4o,5,literary_fiction,1,realized,none,somatic_enacted,none,downshifts,present,none,intact,re_registered,neutral,4,stable,two,
P0548,gpt-4o,3,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,one,The passage is fragmentary and contains typographical errors.
P0549,gpt-4o,4,fragment,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,one,
P0550,gpt-4o,1,fragment,0,realized,none,none,interpersonal,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,two,The continuation breaks into a non-narrative format abruptly.
P0551,gpt-4o,4,genre_fiction,0,realized,none,none,interpersonal,escalates,absent,none,intact,none,neutral,3,minor_drift,three_plus,
P0552,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,The continuation shifts abruptly to a different scene and characters.
P0553,gpt-4o,5,literary_fiction,1,realized,by_character,somatic_enacted,intrapsychic,escalates,present,none,intact,none,elevated,4,stable,two,
P0554,gpt-4o,3,advice_or_essay,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,narrator_intrusion,re_registered,neutral,2,stable,one,The continuation shifts from narrative to a reflective or advisory tone.
P0555,gpt-4o,3,fragment,0,absent,none,none,interpersonal,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,The passage shifts abruptly from a threat to a broader social issue without resolution.
P0556,gpt-4o,3,fragment,1,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,2,stable,one,
P0557,gpt-4o,5,literary_fiction,1,realized,none,none,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P0558,gpt-4o,5,literary_fiction,1,realized,none,reflective,none,sustains,absent,partial,intact,none,elevated,4,stable,three_plus,
P0559,gpt-4o,3,literary_fiction,1,alluded,none,reflective,none,sustains,absent,none,intact,re_registered,elevated,2,unanchored,none,The passage shifts from a domestic scene to a broader reflection on an era.
P0560,gpt-4o,3,literary_fiction,2,alluded,by_character,named_emotion,intrapsychic,escalates,absent,none,intact,none,neutral,3,stable,one,
P0561,gpt-4o,5,literary_fiction,1,realized,none,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P0562,gpt-4o,3,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,
P0563,gpt-4o,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,stable,none,The continuation shifts to a meta-discussion about writing rather than continuing the narrative.
P0564,gpt-4o,5,genre_fiction,1,realized,none,named_emotion,none,sustains,present,none,intact,none,neutral,3,stable,three_plus,
P0565,gpt-4o,5,literary_fiction,1,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P0566,gpt-4o,4,literary_fiction,1,realized,none,somatic_enacted,intrapsychic,escalates,present,none,intact,none,elevated,3,stable,one,
P0567,gpt-4o,5,literary_fiction,1,realized,none,somatic_enacted,none,downshifts,absent,none,intact,none,elevated,3,stable,one,
P0568,gpt-4o,3,literary_fiction,1,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,re_registered,elevated,2,unanchored,one,"The passage shifts from childhood play to adult reflections, creating a disjointed narrative."
P0569,gpt-4o,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,4,stable,one,
P0570,gpt-4o,3,literary_fiction,2,realized,none,named_emotion,intrapsychic,escalates,present,none,intact,none,elevated,3,stable,two,
P0571,gpt-4o,4,genre_fiction,1,realized,none,none,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0572,gpt-4o,5,literary_fiction,1,realized,none,named_emotion,interpersonal,escalates,present,none,intact,none,elevated,4,stable,two,
P0573,gpt-4o,4,literary_fiction,1,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0574,gpt-4o,4,advice_or_essay,0,alluded,by_narrator,reflective,none,sustains,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,3,stable,one,
P0575,gpt-4o,3,genre_fiction,1,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,2,unanchored,three_plus,The passage has unclear character references and abrupt transitions.
P0576,gpt-4o,5,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,present,partial,intact,none,elevated,4,stable,one,
P0577,gpt-4o,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P0578,gpt-4o,3,list_or_qa,0,realized,by_scene_change,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,two,
P0579,gpt-4o,3,advice_or_essay,0,alluded,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,2,stable,three_plus,
P0580,gpt-4o,4,genre_fiction,1,realized,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,neutral,3,stable,two,
P0581,gpt-4o,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
