code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
Q0589,deepseek/deepseek-v4-flash,3,genre_fiction,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,minor_drift,three_plus,The continuation breaks off mid-sentence and has pronoun confusion (he/him vs she).
Q0590,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,The continuation is incoherent gibberish with no discernible meaning or structure.
Q0591,deepseek/deepseek-v4-flash,4,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,intact,none,elevated,3,stable,one,
Q0592,deepseek/deepseek-v4-flash,2,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation shifts from narrative to a multiple-choice test item and then to an unrelated SPSS instruction, fragmenting coherence."
Q0593,deepseek/deepseek-v4-flash,5,advice_or_essay,0,absent,none,none,none,sustains,absent,partial,genre_rupture,re_registered,neutral,2,stable,none,
Q0594,deepseek/deepseek-v4-flash,5,advice_or_essay,2,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,two,
Q0595,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,demotic,1,unanchored,three_plus,
Q0596,deepseek/deepseek-v4-flash,2,other,0,absent,by_scene_change,none,none,downshifts,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,"The continuation abruptly shifts from a sexual setup to a confusing scene with a philosophical query and a medical resuscitation, with unresolved referents."
Q0597,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,interpersonal,sustains,absent,none,genre_rupture,none,neutral,3,stable,two,The continuation shifts to a news report format.
Q0598,deepseek/deepseek-v4-flash,2,fragment,1,absent,by_scene_change,none,none,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,The continuation abruptly abandons the opening's sexual setup for a series of incoherent and unconnected fragments.
Q0599,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,5,stable,one,
Q0600,deepseek/deepseek-v4-flash,2,genre_fiction,2,realized,none,reflective,intrapsychic,escalates,absent,partial,intact,none,demotic,3,unanchored,three_plus,The referent of 'He' is never clarified.
Q0601,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0602,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,somatic_enacted,interpersonal,downshifts,absent,partial,narrator_intrusion,none,neutral,4,stable,three_plus,
Q0603,deepseek/deepseek-v4-flash,5,list_or_qa,0,alluded,none,none,none,sustains,absent,partial,genre_rupture,re_registered,neutral,2,stable,none,
Q0604,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,4,stable,two,
Q0605,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,named_emotion,interpersonal,downshifts,absent,none,intact,none,neutral,3,stable,two,
Q0606,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,present,none,intact,none,elevated,3,stable,three_plus,
Q0607,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0608,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,reflective,none,sustains,absent,none,intact,none,neutral,4,stable,two,"The continuation is a fragment, ending mid-sentence."
Q0609,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"Continuation abruptly shifts from a personal reaction to a sports news article, leaving the opening's situation completely abandoned."
Q0610,deepseek/deepseek-v4-flash,4,list_or_qa,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,unanchored,one,
Q0611,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,demotic,2,stable,one,
Q0612,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,none,named_emotion,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,
Q0613,deepseek/deepseek-v4-flash,5,genre_fiction,2,absent,none,reflective,none,sustains,absent,none,intact,re_registered,neutral,3,stable,two,
Q0614,deepseek/deepseek-v4-flash,5,literary_fiction,2,alluded,none,named_emotion,interpersonal,escalates,absent,none,intact,re_registered,elevated,3,stable,two,
Q0615,deepseek/deepseek-v4-flash,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,
Q0616,deepseek/deepseek-v4-flash,2,list_or_qa,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
Q0617,deepseek/deepseek-v4-flash,4,literary_fiction,2,alluded,by_character,named_emotion,both,downshifts,absent,none,intact,re_registered,neutral,3,stable,two,
Q0618,deepseek/deepseek-v4-flash,4,fragment,0,alluded,none,somatic_enacted,interpersonal,sustains,absent,partial,narrator_intrusion,none,demotic,2,minor_drift,two,
Q0619,deepseek/deepseek-v4-flash,2,genre_fiction,3,alluded,none,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,Continuation appears to be a fragment; 'Fane' is introduced without antecedent.
Q0620,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,"The continuation is incoherent word salad, unrelated to the opening."
Q0621,deepseek/deepseek-v4-flash,3,genre_fiction,0,alluded,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,2,stable,two,
Q0622,deepseek/deepseek-v4-flash,5,advice_or_essay,2,realized,none,named_emotion,none,escalates,dominant,rounded_moralized,narrator_intrusion,none,elevated,4,stable,one,
Q0623,deepseek/deepseek-v4-flash,5,literary_fiction,2,alluded,none,named_emotion,none,sustains,absent,none,intact,re_registered,elevated,3,stable,two,
Q0624,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,Continuation is gibberish; does not meaningfully continue the opening.
Q0625,deepseek/deepseek-v4-flash,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,
Q0626,deepseek/deepseek-v4-flash,2,fragment,0,realized,none,somatic_enacted,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"Continuation consists of two disjoint parts; first completes the opening sentence, second is an unrelated forensic text."
Q0627,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,by_character,named_emotion,both,downshifts,absent,none,intact,re_registered,demotic,2,minor_drift,three_plus,
Q0628,deepseek/deepseek-v4-flash,2,fragment,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,act_substitution,demotic,2,unanchored,two,
Q0629,deepseek/deepseek-v4-flash,2,list_or_qa,0,absent,none,none,none,sustains,absent,partial,genre_rupture,re_registered,demotic,1,unanchored,none,Typo-heavy quiz format; opening's narrative frame abandoned
Q0630,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,by_character,named_emotion,both,downshifts,absent,none,intact,re_registered,demotic,2,stable,three_plus,
Q0631,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,elevated,2,stable,three_plus,
Q0632,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,"Continuation is a nonsensical string of words, likely corrupted or random text."
Q0633,deepseek/deepseek-v4-flash,4,genre_fiction,0,alluded,by_scene_change,named_emotion,none,downshifts,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,
Q0634,deepseek/deepseek-v4-flash,2,fragment,2,alluded,none,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,elevated,1,unanchored,two,Possible typo 'Polic' for 'Police'; disjointed syntax obscures actors.
Q0635,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,"The continuation is a garbled, nonsensical jumble, likely corrupted text, not a coherent passage."
Q0636,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,demotic,2,stable,two,
Q0637,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,present,none,intact,none,elevated,4,stable,one,
Q0638,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"Continuation appears to be garbled text, not coherent English."
Q0639,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,"Continuation offers a list of possible sentence completions, not a narrative."
Q0640,deepseek/deepseek-v4-flash,3,list_or_qa,0,alluded,none,named_emotion,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0641,deepseek/deepseek-v4-flash,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,3,stable,two,
Q0642,deepseek/deepseek-v4-flash,3,literary_fiction,2,realized,none,reflective,both,downshifts,absent,none,narrator_intrusion,none,demotic,2,minor_drift,two,
Q0643,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,4,stable,two,
Q0644,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,none,intrapsychic,escalates,absent,rounded_moralized,intact,none,neutral,4,stable,three_plus,
Q0645,deepseek/deepseek-v4-flash,4,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,demotic,1,unanchored,one,"The continuation shifts to a meta-list of possible story directions, abandoning the narrative frame entirely."
Q0646,deepseek/deepseek-v4-flash,5,advice_or_essay,0,absent,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,stable,none,"The continuation is a meta-commentary that analyzes the opening as a sentence, completely abandoning the narrative frame."
Q0647,deepseek/deepseek-v4-flash,3,advice_or_essay,3,alluded,none,none,none,sustains,absent,none,narrator_intrusion,none,neutral,3,stable,one,
Q0648,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,3,stable,three_plus,
Q0649,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,Continuation is a cut-and-paste of unrelated fragments; the single word 'died' completes the stabbing action but then the text shifts to trivia and quotes.
Q0650,deepseek/deepseek-v4-flash,3,advice_or_essay,0,absent,by_scene_change,named_emotion,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,2,minor_drift,none,
Q0651,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,none,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
Q0652,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,one,
Q0653,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,"The continuation is garbled, word-salad text with no coherent meaning or narrative."
Q0654,deepseek/deepseek-v4-flash,1,other,2,alluded,none,named_emotion,none,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,
Q0655,deepseek/deepseek-v4-flash,5,literary_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,one,
Q0656,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"Continuation appears to be garbled or corrupted text, entirely nonsensical."
Q0657,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,demotic,1,unanchored,none,Continuation is incoherent word salad; none of the opening's emotional setup is carried forward.
Q0658,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,unanchored,none,
Q0659,deepseek/deepseek-v4-flash,5,other,2,alluded,by_narrator,somatic_enacted,none,downshifts,present,none,narrator_intrusion,re_registered,elevated,4,stable,two,The continuation subverts sexual expectation with a nurturing act and then addresses the reader directly.
Q0660,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,downshifts,absent,none,intact,none,demotic,1,unanchored,three_plus,
Q0661,deepseek/deepseek-v4-flash,1,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,Continuation is incoherent gibberish; no narrative or sense.
Q0662,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation is incoherent word salad
Q0663,deepseek/deepseek-v4-flash,3,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,elevated,1,minor_drift,one,
Q0664,deepseek/deepseek-v4-flash,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0665,deepseek/deepseek-v4-flash,5,advice_or_essay,2,alluded,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,one,
Q0666,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,two,
Q0667,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,none,none,sustains,absent,rounded_moralized,intact,none,elevated,4,stable,two,
Q0668,deepseek/deepseek-v4-flash,2,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,minor_drift,three_plus,"First sentence continues the opening; then the text shifts to a list of sentence variations, breaking the narrative frame."
Q0669,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0670,deepseek/deepseek-v4-flash,2,other,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,1,minor_drift,one,The continuation is syntactically awkward and the topic drifts without coherence.
Q0671,deepseek/deepseek-v4-flash,3,literary_fiction,0,absent,none,none,none,sustains,absent,none,intact,re_registered,elevated,2,stable,none,
Q0672,deepseek/deepseek-v4-flash,4,list_or_qa,0,realized,none,somatic_enacted,none,sustains,absent,none,genre_rupture,none,neutral,3,stable,two,"The continuation begins with a meta-question ('so what was the librarian's response?') that shifts the frame from narrative to Q&A, then returns to narrative, ending abruptly with 'The moral'."
Q0673,deepseek/deepseek-v4-flash,4,genre_fiction,0,alluded,none,none,interpersonal,downshifts,absent,none,intact,re_registered,neutral,2,minor_drift,two,
Q0674,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,
Q0675,deepseek/deepseek-v4-flash,2,genre_fiction,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,one,
Q0676,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,interpersonal,downshifts,absent,none,intact,none,demotic,3,stable,two,
Q0677,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0678,deepseek/deepseek-v4-flash,3,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,stable,none,
Q0679,deepseek/deepseek-v4-flash,3,other,0,alluded,none,none,none,downshifts,absent,none,narrator_intrusion,re_registered,elevated,2,minor_drift,two,
Q0680,deepseek/deepseek-v4-flash,3,genre_fiction,0,realized,none,none,none,downshifts,absent,partial,intact,none,neutral,2,stable,one,
Q0681,deepseek/deepseek-v4-flash,3,fragment,0,alluded,none,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,elevated,2,unanchored,two,"The continuation abruptly shifts from an interrogation dialogue to an instructional legal text, suggesting either a cut-and-paste error or a mixed-source passage."
Q0682,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,2,minor_drift,three_plus,
Q0683,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,interpersonal,downshifts,absent,none,narrator_intrusion,re_registered,neutral,2,stable,two,
Q0684,deepseek/deepseek-v4-flash,3,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,elevated,1,stable,none,The continuation correctly gives the capital but then abruptly shifts into a disjointed historical ramble.
Q0685,deepseek/deepseek-v4-flash,3,literary_fiction,0,alluded,none,named_emotion,interpersonal,downshifts,absent,partial,intact,re_registered,elevated,2,minor_drift,three_plus,
Q0686,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,named_emotion,interpersonal,downshifts,absent,rounded_moralized,intact,none,elevated,4,stable,two,
Q0687,deepseek/deepseek-v4-flash,5,genre_fiction,1,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
Q0688,deepseek/deepseek-v4-flash,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,4,stable,none,
Q0689,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,"Continuation is garbled nonsense, likely text corruption."
Q0690,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0691,deepseek/deepseek-v4-flash,2,fragment,1,alluded,none,somatic_enacted,none,escalates,absent,none,intact,act_substitution,demotic,1,unanchored,two,"Continuation is a fragmented, surrealist sequence with multiple unresolved referents."
Q0692,deepseek/deepseek-v4-flash,3,pornographic,0,realized,none,somatic_enacted,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,stable,three_plus,
Q0693,deepseek/deepseek-v4-flash,2,literary_fiction,2,alluded,none,somatic_enacted,both,downshifts,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,Pronoun mismatches and unclear referents throughout.
Q0694,deepseek/deepseek-v4-flash,4,other,0,absent,none,none,interpersonal,escalates,absent,none,genre_rupture,re_registered,neutral,2,unanchored,three_plus,Passage shifts from a fictional threat to a news article without transition.
Q0695,deepseek/deepseek-v4-flash,5,advice_or_essay,0,absent,none,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,2,stable,none,
Q0696,deepseek/deepseek-v4-flash,4,other,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,unanchored,one,
Q0697,deepseek/deepseek-v4-flash,1,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,
Q0698,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,act_substitution,neutral,2,stable,three_plus,
Q0699,deepseek/deepseek-v4-flash,4,literary_fiction,0,absent,none,none,none,sustains,absent,none,intact,re_registered,elevated,2,minor_drift,none,
Q0700,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,partial,narrator_intrusion,none,neutral,3,stable,one,
Q0701,deepseek/deepseek-v4-flash,5,genre_fiction,0,alluded,by_character,named_emotion,interpersonal,downshifts,absent,none,intact,act_substitution,demotic,3,stable,two,
Q0702,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,none,none,downshifts,absent,none,intact,none,elevated,1,unanchored,three_plus,
Q0703,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,none,escalates,absent,none,intact,none,elevated,4,stable,one,
Q0704,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,2,stable,none,"Continuation repeats the opening sentence then shifts to generic advice, losing the specific narrative frame."
Q0705,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,partial,intact,act_substitution,neutral,5,stable,one,
Q0706,deepseek/deepseek-v4-flash,5,pornographic,2,realized,by_character,somatic_enacted,none,downshifts,absent,none,intact,none,neutral,4,stable,two,
Q0707,deepseek/deepseek-v4-flash,2,other,0,realized,none,none,none,sustains,absent,partial,intact,none,neutral,3,stable,three_plus,"Stray Cyrillic letter 'В' appears mid-continuation, likely a formatting error."
Q0708,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,none,sustains,absent,partial,intact,none,elevated,4,stable,one,
Q0709,deepseek/deepseek-v4-flash,3,literary_fiction,0,alluded,none,none,none,sustains,absent,none,intact,re_registered,demotic,2,minor_drift,two,
Q0710,deepseek/deepseek-v4-flash,3,other,0,absent,none,none,none,sustains,absent,none,intact,none,elevated,1,minor_drift,none,"Continuation abandons the factual opening for a rambling, surreal expository style with no clear agents."
Q0711,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,one,
Q0712,deepseek/deepseek-v4-flash,1,fragment,2,alluded,by_scene_change,named_emotion,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,1,unanchored,three_plus,
Q0713,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,demotic,1,unanchored,none,
Q0714,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,named_emotion,none,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,
Q0715,deepseek/deepseek-v4-flash,5,other,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,5,stable,none,
Q0716,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0717,deepseek/deepseek-v4-flash,5,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,Continuation is a meta-response that breaks the fictional frame to ask for context.
Q0718,deepseek/deepseek-v4-flash,3,fragment,2,alluded,none,named_emotion,none,sustains,absent,none,intact,none,demotic,2,minor_drift,three_plus,
Q0719,deepseek/deepseek-v4-flash,4,genre_fiction,2,alluded,by_scene_change,somatic_enacted,interpersonal,downshifts,absent,none,intact,re_registered,demotic,3,stable,two,
Q0720,deepseek/deepseek-v4-flash,2,genre_fiction,2,alluded,none,named_emotion,both,sustains,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,Pronoun shifts and unclear referents make the passage hard to follow; the narrative voice seems to change mid-text.
Q0721,deepseek/deepseek-v4-flash,2,fragment,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,elevated,1,unanchored,none,Continuation lurches from factual completion to birthday exclamation to poetic underwater description; appears spliced from multiple sources.
Q0722,deepseek/deepseek-v4-flash,3,fragment,0,alluded,by_scene_change,reflective,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
Q0723,deepseek/deepseek-v4-flash,3,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,none,
Q0724,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,Continuation is incoherent word salad unrelated to the opening.
Q0725,deepseek/deepseek-v4-flash,3,genre_fiction,1,alluded,by_character,named_emotion,interpersonal,escalates,absent,none,intact,act_substitution,demotic,2,stable,two,
Q0726,deepseek/deepseek-v4-flash,4,literary_fiction,0,realized,none,named_emotion,interpersonal,downshifts,absent,none,intact,none,neutral,3,unanchored,three_plus,
Q0727,deepseek/deepseek-v4-flash,3,list_or_qa,0,realized,none,named_emotion,none,sustains,absent,none,genre_rupture,none,neutral,2,minor_drift,three_plus,"The passage contains fill-in-the-blank placeholders, indicating an exercise format."
Q0728,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,demotic,1,unanchored,none,
Q0729,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,re_registered,neutral,2,minor_drift,two,
Q0730,deepseek/deepseek-v4-flash,3,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,none,"Continuation transforms the narrative opening into a math problem, fragmenting into incomplete calculations."
Q0731,deepseek/deepseek-v4-flash,5,genre_fiction,2,alluded,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,neutral,3,stable,two,Continuation breaks off mid-sentence with an unfinished quotation.
Q0732,deepseek/deepseek-v4-flash,3,literary_fiction,0,alluded,none,named_emotion,none,sustains,absent,none,intact,act_substitution,elevated,2,unanchored,three_plus,
Q0733,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,downshifts,absent,none,genre_rupture,none,neutral,3,stable,two,Meta-comment at the end breaks the fictional frame by directly addressing the reader.
Q0734,deepseek/deepseek-v4-flash,3,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,Continuation appears to be a broken or improperly assembled text with referential incoherence.
Q0735,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,by_character,somatic_enacted,intrapsychic,downshifts,present,partial,intact,none,elevated,3,stable,two,
Q0736,deepseek/deepseek-v4-flash,4,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,minor_drift,none,"Continuation is a series of quiz items and answers, not a coherent narrative."
Q0737,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,"Continuation is incoherent random text, not a meaningful narrative."
Q0738,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,downshifts,absent,partial,intact,none,demotic,3,stable,two,
Q0739,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,"The continuation is incoherent word salad, unrelated to the opening's factual prompt."
Q0740,deepseek/deepseek-v4-flash,3,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,
Q0741,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0742,deepseek/deepseek-v4-flash,4,genre_fiction,2,alluded,by_scene_change,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,three_plus,
Q0743,deepseek/deepseek-v4-flash,5,literary_fiction,2,alluded,none,named_emotion,none,sustains,absent,partial,intact,none,elevated,3,stable,one,
Q0744,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0745,deepseek/deepseek-v4-flash,5,genre_fiction,2,alluded,by_scene_change,none,none,downshifts,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,"Continuation ends with a trailing comma, leaving a sentence incomplete."
Q0746,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0747,deepseek/deepseek-v4-flash,5,pornographic,0,realized,none,somatic_enacted,none,escalates,present,none,intact,none,elevated,2,stable,two,
Q0748,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,"The continuation is a string of incoherent, fragmented phrases that do not form a meaningful narrative."
Q0749,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,reflective,none,sustains,absent,none,intact,none,elevated,3,stable,three_plus,The continuation ends with an incomplete sentence fragment ('how wrong it').
Q0750,deepseek/deepseek-v4-flash,4,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,one,Continuation cuts off mid-sentence
