step,stage,prompt_key,side,layer,layer_frac,h_attention,h_residual
0,base,institutional_govt_citizen_1,individual,2,0.06451612903225806,0.6667535461019725,10.04997444152832
0,base,institutional_govt_citizen_1,individual,3,0.0967741935483871,1.0228884629905224,9.920259475708008
0,base,institutional_govt_citizen_1,individual,4,0.12903225806451613,0.6832869804929942,9.492115020751953
0,base,institutional_govt_citizen_1,individual,5,0.16129032258064516,0.8419691030867398,9.792241096496582
0,base,institutional_govt_citizen_1,individual,6,0.1935483870967742,0.9944882378913462,9.758586883544922
0,base,institutional_govt_citizen_1,individual,7,0.22580645161290322,1.2171318936161697,9.981256484985352
0,base,institutional_govt_citizen_1,individual,8,0.25806451612903225,0.939656789181754,9.718170166015625
0,base,institutional_govt_citizen_1,individual,9,0.2903225806451613,0.9879956644726917,9.92365837097168
0,base,institutional_govt_citizen_1,individual,10,0.3225806451612903,1.0936382836662233,9.86011028289795
0,base,institutional_govt_citizen_1,individual,11,0.3548387096774194,1.4520204924046993,9.482401847839355
0,base,institutional_govt_citizen_1,individual,12,0.3870967741935484,1.0166157003259286,9.49044418334961
0,base,institutional_govt_citizen_1,individual,13,0.41935483870967744,0.8233079037163407,9.113616943359375
0,base,institutional_govt_citizen_1,individual,14,0.45161290322580644,1.166726800147444,9.410789489746094
0,base,institutional_govt_citizen_1,individual,15,0.4838709677419355,1.3790873177349567,9.184785842895508
0,base,institutional_govt_citizen_1,individual,16,0.5161290322580645,1.1462681773118675,3.2447710037231445
0,base,institutional_govt_citizen_1,individual,17,0.5483870967741935,0.9956067886669189,1.4696120023727417
0,base,institutional_govt_citizen_1,individual,18,0.5806451612903226,0.9601002805866301,2.211611747741699
0,base,institutional_govt_citizen_1,individual,19,0.6129032258064516,1.2310209991410375,1.50175142288208
0,base,institutional_govt_citizen_1,individual,20,0.6451612903225806,0.7398207928054035,0.9769972562789917
0,base,institutional_govt_citizen_1,individual,21,0.6774193548387096,0.7352144927717745,1.1722551584243774
0,base,institutional_govt_citizen_1,individual,22,0.7096774193548387,0.60045285243541,2.058581829071045
0,base,institutional_govt_citizen_1,individual,23,0.7419354838709677,0.7769913487136364,2.705322027206421
0,base,institutional_govt_citizen_1,individual,24,0.7741935483870968,0.5996913940180093,2.8042688369750977
0,base,institutional_govt_citizen_1,individual,25,0.8064516129032258,0.5384729809593409,3.3353915214538574
0,base,institutional_govt_citizen_1,individual,26,0.8387096774193549,0.39120490849018097,3.219369649887085
0,base,institutional_govt_citizen_1,individual,27,0.8709677419354839,0.8477376168593764,0.5567636489868164
0,base,institutional_govt_citizen_1,individual,28,0.9032258064516129,0.5069114642683417,1.5849153995513916
0,base,institutional_govt_citizen_1,individual,29,0.9354838709677419,0.746057269454468,1.4361035823822021
0,base,institutional_govt_citizen_1,individual,30,0.967741935483871,0.44683731556870043,1.0797030925750732
0,base,institutional_govt_citizen_1,individual,31,1.0,0.8390442882664502,2.45735502243042
0,base,institutional_govt_agency_1,institution,0,0.0,1.7192737280856818,8.552298545837402
0,base,institutional_govt_agency_1,institution,1,0.03225806451612903,1.2152777833398432,9.532674789428711
0,base,institutional_govt_agency_1,institution,2,0.06451612903225806,0.9420872335322201,10.099515914916992
0,base,institutional_govt_agency_1,institution,3,0.0967741935483871,1.0706441663205624,10.084959983825684
0,base,institutional_govt_agency_1,institution,4,0.12903225806451613,0.8581298571079969,9.919021606445312
0,base,institutional_govt_agency_1,institution,5,0.16129032258064516,0.9324120976962149,10.003959655761719
0,base,institutional_govt_agency_1,institution,6,0.1935483870967742,1.0214878257829696,10.098889350891113
0,base,institutional_govt_agency_1,institution,7,0.22580645161290322,1.1564535764046013,10.114551544189453
0,base,institutional_govt_agency_1,institution,8,0.25806451612903225,0.9750276837876299,10.178976058959961
0,base,institutional_govt_agency_1,institution,9,0.2903225806451613,1.0194094406906515,10.135271072387695
0,base,institutional_govt_agency_1,institution,10,0.3225806451612903,0.9411764754913747,10.190450668334961
0,base,institutional_govt_agency_1,institution,11,0.3548387096774194,1.304758028127253,10.083894729614258
0,base,institutional_govt_agency_1,institution,12,0.3870967741935484,0.9028813546756282,9.941045761108398
0,base,institutional_govt_agency_1,institution,13,0.41935483870967744,0.7474482702091336,9.68619441986084
0,base,institutional_govt_agency_1,institution,14,0.45161290322580644,1.097474557813257,9.894773483276367
0,base,institutional_govt_agency_1,institution,15,0.4838709677419355,1.2249673949554563,9.821271896362305
0,base,institutional_govt_agency_1,institution,16,0.5161290322580645,0.8947007469832897,5.50647497177124
0,base,institutional_govt_agency_1,institution,17,0.5483870967741935,0.8935974380001426,3.4451904296875
0,base,institutional_govt_agency_1,institution,18,0.5806451612903226,0.9116266816854477,5.698260307312012
0,base,institutional_govt_agency_1,institution,19,0.6129032258064516,1.1889532897621393,4.360102653503418
0,base,institutional_govt_agency_1,institution,20,0.6451612903225806,0.6339906963985413,1.6104766130447388
0,base,institutional_govt_agency_1,institution,21,0.6774193548387096,0.7027820213697851,1.3189780712127686
0,base,institutional_govt_agency_1,institution,22,0.7096774193548387,0.5951959788799286,0.848940372467041
0,base,institutional_govt_agency_1,institution,23,0.7419354838709677,0.7746178386732936,0.7754666805267334
0,base,institutional_govt_agency_1,institution,24,0.7741935483870968,0.7013895984273404,1.067074179649353
0,base,institutional_govt_agency_1,institution,25,0.8064516129032258,0.5912774370517582,1.9137232303619385
0,base,institutional_govt_agency_1,institution,26,0.8387096774193549,0.4913493376225233,1.9410815238952637
0,base,institutional_govt_agency_1,institution,27,0.8709677419354839,0.8897595126181841,1.7116734981536865
0,base,institutional_govt_agency_1,institution,28,0.9032258064516129,0.5259498099330813,1.7236346006393433
0,base,institutional_govt_agency_1,institution,29,0.9354838709677419,0.7878922659438103,2.818620443344116
0,base,institutional_govt_agency_1,institution,30,0.967741935483871,0.5246577025391161,3.7610678672790527
0,base,institutional_govt_agency_1,institution,31,1.0,0.973261121660471,4.404330730438232
0,base,institutional_govt_citizen_2,individual,0,0.0,1.95246329868678,9.036966323852539
0,base,institutional_govt_citizen_2,individual,1,0.03225806451612903,1.5328665324486792,9.776129722595215
0,base,institutional_govt_citizen_2,individual,2,0.06451612903225806,1.1914728479459882,10.073575973510742
0,base,institutional_govt_citizen_2,individual,3,0.0967741935483871,1.5100470115430653,9.982799530029297
0,base,institutional_govt_citizen_2,individual,4,0.12903225806451613,0.9451468293555081,9.944029808044434
0,base,institutional_govt_citizen_2,individual,5,0.16129032258064516,1.1396457193186507,10.028815269470215
0,base,institutional_govt_citizen_2,individual,6,0.1935483870967742,1.2279909466160461,10.16055679321289
0,base,institutional_govt_citizen_2,individual,7,0.22580645161290322,1.4693793337792158,10.113499641418457
0,base,institutional_govt_citizen_2,individual,8,0.25806451612903225,1.0416355291381478,10.137580871582031
0,base,institutional_govt_citizen_2,individual,9,0.2903225806451613,1.2106522801332176,10.109870910644531
0,base,institutional_govt_citizen_2,individual,10,0.3225806451612903,1.202726127114147,10.017721176147461
0,base,institutional_govt_citizen_2,individual,11,0.3548387096774194,1.5792319625616074,10.14859676361084
0,base,institutional_govt_citizen_2,individual,12,0.3870967741935484,1.0744422543793917,10.054632186889648
0,base,institutional_govt_citizen_2,individual,13,0.41935483870967744,1.002715090289712,9.66147518157959
0,base,institutional_govt_citizen_2,individual,14,0.45161290322580644,1.1138540524989367,10.109474182128906
0,base,institutional_govt_citizen_2,individual,15,0.4838709677419355,1.7700806222856045,9.768263816833496
0,base,institutional_govt_citizen_2,individual,16,0.5161290322580645,1.3964774026535451,9.261484146118164
0,base,institutional_govt_citizen_2,individual,17,0.5483870967741935,1.1053571328520775,9.291196823120117
0,base,institutional_govt_citizen_2,individual,18,0.5806451612903226,1.1041650660336018,8.751972198486328
0,base,institutional_govt_citizen_2,individual,19,0.6129032258064516,1.4660242348909378,7.87475061416626
0,base,institutional_govt_citizen_2,individual,20,0.6451612903225806,0.7744087520986795,7.375818252563477
0,base,institutional_govt_citizen_2,individual,21,0.6774193548387096,0.7598819397389889,6.96422004699707
0,base,institutional_govt_citizen_2,individual,22,0.7096774193548387,0.7493170872330666,4.011524677276611
0,base,institutional_govt_citizen_2,individual,23,0.7419354838709677,1.075755812227726,2.9488329887390137
0,base,institutional_govt_citizen_2,individual,24,0.7741935483870968,0.7416516342200339,2.0436227321624756
0,base,institutional_govt_citizen_2,individual,25,0.8064516129032258,0.867328183259815,1.6068134307861328
0,base,institutional_govt_citizen_2,individual,26,0.8387096774193549,0.6749515482224524,1.5014758110046387
0,base,institutional_govt_citizen_2,individual,27,0.8709677419354839,1.0755556095391512,1.251298427581787
0,base,institutional_govt_citizen_2,individual,28,0.9032258064516129,0.6661914442665875,1.440307855606079
0,base,institutional_govt_citizen_2,individual,29,0.9354838709677419,0.9188951512333006,2.977099895477295
0,base,institutional_govt_citizen_2,individual,30,0.967741935483871,0.681776023004204,4.131838321685791
0,base,institutional_govt_citizen_2,individual,31,1.0,1.0410777628421783,4.215151309967041
0,base,institutional_govt_agency_2,institution,0,0.0,1.7339551540790126,8.714502334594727
0,base,institutional_govt_agency_2,institution,1,0.03225806451612903,1.2360126175917685,9.782116889953613
0,base,institutional_govt_agency_2,institution,2,0.06451612903225806,0.9673788796644658,10.127409934997559
0,base,institutional_govt_agency_2,institution,3,0.0967741935483871,1.0788985434919596,10.103489875793457
0,base,institutional_govt_agency_2,institution,4,0.12903225806451613,0.8275635102763772,9.91501235961914
0,base,institutional_govt_agency_2,institution,5,0.16129032258064516,0.9037009789608419,9.971054077148438
0,base,institutional_govt_agency_2,institution,6,0.1935483870967742,0.9510214605834335,10.102509498596191
0,base,institutional_govt_agency_2,institution,7,0.22580645161290322,1.1206462401896715,10.041959762573242
0,base,institutional_govt_agency_2,institution,8,0.25806451612903225,0.9309973127674311,9.929450988769531
0,base,institutional_govt_agency_2,institution,9,0.2903225806451613,1.0051589965296444,10.048023223876953
0,base,institutional_govt_agency_2,institution,10,0.3225806451612903,1.0147697890060954,10.127153396606445
0,base,institutional_govt_agency_2,institution,11,0.3548387096774194,1.3988503201398998,10.114723205566406
0,base,institutional_govt_agency_2,institution,12,0.3870967741935484,0.9318555438076146,9.983717918395996
0,base,institutional_govt_agency_2,institution,13,0.41935483870967744,0.911901245242916,9.685487747192383
0,base,institutional_govt_agency_2,institution,14,0.45161290322580644,1.087356049916707,9.881477355957031
0,base,institutional_govt_agency_2,institution,15,0.4838709677419355,1.4123539756983519,9.473522186279297
0,base,institutional_govt_agency_2,institution,16,0.5161290322580645,0.89654510631226,8.342110633850098
0,base,institutional_govt_agency_2,institution,17,0.5483870967741935,0.7735700017074123,5.512232780456543
0,base,institutional_govt_agency_2,institution,18,0.5806451612903226,0.742066252278164,7.380326271057129
0,base,institutional_govt_agency_2,institution,19,0.6129032258064516,0.9463510080240667,5.3451642990112305
0,base,institutional_govt_agency_2,institution,20,0.6451612903225806,0.39868576743174344,2.22640323638916
0,base,institutional_govt_agency_2,institution,21,0.6774193548387096,0.48946547985542566,1.1979775428771973
0,base,institutional_govt_agency_2,institution,22,0.7096774193548387,0.42780831491108984,1.7879443168640137
0,base,institutional_govt_agency_2,institution,23,0.7419354838709677,0.568098986055702,2.1827707290649414
0,base,institutional_govt_agency_2,institution,24,0.7741935483870968,0.45916300315002445,2.763503074645996
0,base,institutional_govt_agency_2,institution,25,0.8064516129032258,0.4205553290084936,3.5219829082489014
0,base,institutional_govt_agency_2,institution,26,0.8387096774193549,0.24400770937791094,2.6783523559570312
0,base,institutional_govt_agency_2,institution,27,0.8709677419354839,0.6178851095028222,2.6122066974639893
0,base,institutional_govt_agency_2,institution,28,0.9032258064516129,0.31873599864775315,2.54288387298584
0,base,institutional_govt_agency_2,institution,29,0.9354838709677419,0.4736672750877915,3.149510622024536
0,base,institutional_govt_agency_2,institution,30,0.967741935483871,0.28480547459912486,3.7761290073394775
0,base,institutional_govt_agency_2,institution,31,1.0,0.7061532768420875,4.058804512023926
0,base,institutional_political_citizen_1,individual,0,0.0,1.7610891563817859,6.6265459060668945
0,base,institutional_political_citizen_1,individual,1,0.03225806451612903,1.278156045358628,10.011695861816406
0,base,institutional_political_citizen_1,individual,2,0.06451612903225806,0.9679489694535732,10.198410987854004
0,base,institutional_political_citizen_1,individual,3,0.0967741935483871,1.1802878302987665,10.17643928527832
0,base,institutional_political_citizen_1,individual,4,0.12903225806451613,0.9594993246719241,10.16131591796875
0,base,institutional_political_citizen_1,individual,5,0.16129032258064516,0.9565530332038179,10.211942672729492
0,base,institutional_political_citizen_1,individual,6,0.1935483870967742,1.093277187552303,10.142309188842773
0,base,institutional_political_citizen_1,individual,7,0.22580645161290322,1.1918700253590941,10.188498497009277
0,base,institutional_political_citizen_1,individual,8,0.25806451612903225,1.1733617268619128,10.18891716003418
0,base,institutional_political_citizen_1,individual,9,0.2903225806451613,1.1047492832876742,10.190362930297852
0,base,institutional_political_citizen_1,individual,10,0.3225806451612903,1.074928397545591,10.15774917602539
0,base,institutional_political_citizen_1,individual,11,0.3548387096774194,1.5247780624777079,10.161361694335938
0,base,institutional_political_citizen_1,individual,12,0.3870967741935484,0.9990742756053805,10.142614364624023
0,base,institutional_political_citizen_1,individual,13,0.41935483870967744,0.8489776002243161,10.072916984558105
0,base,institutional_political_citizen_1,individual,14,0.45161290322580644,1.0465556285344064,10.049503326416016
0,base,institutional_political_citizen_1,individual,15,0.4838709677419355,1.4458977859467268,9.789016723632812
0,base,institutional_political_citizen_1,individual,16,0.5161290322580645,1.1409041015431285,9.749393463134766
0,base,institutional_political_citizen_1,individual,17,0.5483870967741935,1.1550134550780058,9.607307434082031
0,base,institutional_political_citizen_1,individual,18,0.5806451612903226,0.9936987003311515,7.606429100036621
0,base,institutional_political_citizen_1,individual,19,0.6129032258064516,1.0994258532300591,6.284967422485352
0,base,institutional_political_citizen_1,individual,20,0.6451612903225806,0.7648622472770512,4.659966945648193
0,base,institutional_political_citizen_1,individual,21,0.6774193548387096,0.8315853476524353,2.930452585220337
0,base,institutional_political_citizen_1,individual,22,0.7096774193548387,0.6508194988127798,1.0873738527297974
0,base,institutional_political_citizen_1,individual,23,0.7419354838709677,0.7628695676103234,0.9261757135391235
0,base,institutional_political_citizen_1,individual,24,0.7741935483870968,0.5412220974685624,1.107467770576477
0,base,institutional_political_citizen_1,individual,25,0.8064516129032258,0.528728230856359,0.9396878480911255
0,base,institutional_political_citizen_1,individual,26,0.8387096774193549,0.48063292424194515,1.06512451171875
0,base,institutional_political_citizen_1,individual,27,0.8709677419354839,0.8320270553231239,1.0905447006225586
0,base,institutional_political_citizen_1,individual,28,0.9032258064516129,0.5180494012311101,0.686983585357666
0,base,institutional_political_citizen_1,individual,29,0.9354838709677419,0.7122585810720921,2.0850746631622314
0,base,institutional_political_citizen_1,individual,30,0.967741935483871,0.49758483876939863,2.3963701725006104
0,base,institutional_political_citizen_1,individual,31,1.0,0.7950948681682348,4.536664009094238
0,base,institutional_political_party_1,institution,0,0.0,1.8901922681834549,8.936668395996094
0,base,institutional_political_party_1,institution,1,0.03225806451612903,1.4555169097147882,9.691887855529785
0,base,institutional_political_party_1,institution,2,0.06451612903225806,1.0891213254071772,9.99938678741455
0,base,institutional_political_party_1,institution,3,0.0967741935483871,1.377106069587171,9.897550582885742
0,base,institutional_political_party_1,institution,4,0.12903225806451613,0.9140939256176353,9.734493255615234
0,base,institutional_political_party_1,institution,5,0.16129032258064516,1.119166946504265,9.853357315063477
0,base,institutional_political_party_1,institution,6,0.1935483870967742,1.2621354130096734,10.002367973327637
0,base,institutional_political_party_1,institution,7,0.22580645161290322,1.3929416704922915,9.942981719970703
0,base,institutional_political_party_1,institution,8,0.25806451612903225,1.214824038790539,9.94597053527832
0,base,institutional_political_party_1,institution,9,0.2903225806451613,1.341216347180307,9.961029052734375
0,base,institutional_political_party_1,institution,10,0.3225806451612903,1.2263665569480509,9.729436874389648
0,base,institutional_political_party_1,institution,11,0.3548387096774194,1.6409761947579682,9.566841125488281
0,base,institutional_political_party_1,institution,12,0.3870967741935484,1.1412442191503942,5.760931968688965
0,base,institutional_political_party_1,institution,13,0.41935483870967744,1.0173768340609968,6.329540729522705
0,base,institutional_political_party_1,institution,14,0.45161290322580644,1.3936620159074664,5.485959053039551
0,base,institutional_political_party_1,institution,15,0.4838709677419355,1.7415370233356953,5.8943586349487305
0,base,institutional_political_party_1,institution,16,0.5161290322580645,1.181469654198736,0.9043855667114258
0,base,institutional_political_party_1,institution,17,0.5483870967741935,1.1689312017988414,0.3856160044670105
0,base,institutional_political_party_1,institution,18,0.5806451612903226,1.1403652094304562,0.018737800419330597
0,base,institutional_political_party_1,institution,19,0.6129032258064516,1.3834662269800901,0.053013622760772705
0,base,institutional_political_party_1,institution,20,0.6451612903225806,0.7741299658082426,0.15854081511497498
0,base,institutional_political_party_1,institution,21,0.6774193548387096,0.8345404886640608,0.15495602786540985
0,base,institutional_political_party_1,institution,22,0.7096774193548387,0.7173391962423921,0.2396848052740097
0,base,institutional_political_party_1,institution,23,0.7419354838709677,0.8437841790728271,0.4596390724182129
0,base,institutional_political_party_1,institution,24,0.7741935483870968,0.6466864799149334,0.037292513996362686
0,base,institutional_political_party_1,institution,25,0.8064516129032258,0.5860120812430978,0.10541067272424698
0,base,institutional_political_party_1,institution,26,0.8387096774193549,0.3304124791175127,0.2253691554069519
0,base,institutional_political_party_1,institution,27,0.8709677419354839,0.8388457139953971,0.2742273509502411
0,base,institutional_political_party_1,institution,28,0.9032258064516129,0.45553067477885634,0.7369741201400757
0,base,institutional_political_party_1,institution,29,0.9354838709677419,0.6675387538853101,2.281952142715454
0,base,institutional_political_party_1,institution,30,0.967741935483871,0.4361369365360588,4.430160999298096
0,base,institutional_political_party_1,institution,31,1.0,0.7762509216554463,5.050931930541992
1000,step1000,institutional_labor_worker_1,individual,0,0.0,1.7768113419879228,8.698479652404785
1000,step1000,institutional_labor_worker_1,individual,1,0.03225806451612903,1.2079992347862571,9.570234298706055
1000,step1000,institutional_labor_worker_1,individual,2,0.06451612903225806,0.8253282709629275,10.049877166748047
1000,step1000,institutional_labor_worker_1,individual,3,0.0967741935483871,1.2037835335358977,10.001108169555664
1000,step1000,institutional_labor_worker_1,individual,4,0.12903225806451613,0.7232062527909875,9.926849365234375
1000,step1000,institutional_labor_worker_1,individual,5,0.16129032258064516,0.9682059292390477,9.891895294189453
1000,step1000,institutional_labor_worker_1,individual,6,0.1935483870967742,1.0536436459515244,10.004484176635742
1000,step1000,institutional_labor_worker_1,individual,7,0.22580645161290322,1.2689059502445161,10.035277366638184
1000,step1000,institutional_labor_worker_1,individual,8,0.25806451612903225,1.0796922964509577,9.968962669372559
1000,step1000,institutional_labor_worker_1,individual,9,0.2903225806451613,1.1856656017480418,10.033151626586914
1000,step1000,institutional_labor_worker_1,individual,10,0.3225806451612903,1.1934238579124212,10.082944869995117
1000,step1000,institutional_labor_worker_1,individual,11,0.3548387096774194,1.5342791159637272,9.80496597290039
1000,step1000,institutional_labor_worker_1,individual,12,0.3870967741935484,1.059897537168581,9.795599937438965
1000,step1000,institutional_labor_worker_1,individual,13,0.41935483870967744,0.8651444928254932,9.257392883300781
1000,step1000,institutional_labor_worker_1,individual,14,0.45161290322580644,1.256719812285155,8.942707061767578
1000,step1000,institutional_labor_worker_1,individual,15,0.4838709677419355,1.6337721310555935,8.931405067443848
1000,step1000,institutional_labor_worker_1,individual,16,0.5161290322580645,1.2886191776487976,5.579124450683594
1000,step1000,institutional_labor_worker_1,individual,17,0.5483870967741935,1.0774715368170291,3.5742499828338623
1000,step1000,institutional_labor_worker_1,individual,18,0.5806451612903226,0.9099709372967482,4.620642185211182
1000,step1000,institutional_labor_worker_1,individual,19,0.6129032258064516,1.0867375992238522,3.8667407035827637
1000,step1000,institutional_labor_worker_1,individual,20,0.6451612903225806,0.6513392843771726,2.0542960166931152
1000,step1000,institutional_labor_worker_1,individual,21,0.6774193548387096,0.6092346864752471,1.6557567119598389
1000,step1000,institutional_labor_worker_1,individual,22,0.7096774193548387,0.452690570615232,2.6675236225128174
1000,step1000,institutional_labor_worker_1,individual,23,0.7419354838709677,0.6632962264120579,3.1272659301757812
1000,step1000,institutional_labor_worker_1,individual,24,0.7741935483870968,0.4905706230783835,2.448063373565674
1000,step1000,institutional_labor_worker_1,individual,25,0.8064516129032258,0.5105307190679014,2.9598960876464844
1000,step1000,institutional_labor_worker_1,individual,26,0.8387096774193549,0.33318595378659666,3.1616692543029785
1000,step1000,institutional_labor_worker_1,individual,27,0.8709677419354839,0.7748092547990382,3.1120707988739014
1000,step1000,institutional_labor_worker_1,individual,28,0.9032258064516129,0.37841126148123294,2.947049856185913
1000,step1000,institutional_labor_worker_1,individual,29,0.9354838709677419,0.5970173319801688,2.164271831512451
1000,step1000,institutional_labor_worker_1,individual,30,0.967741935483871,0.3874448570422828,1.7551552057266235
1000,step1000,institutional_labor_worker_1,individual,31,1.0,0.8284443905577064,2.961427927017212
1000,step1000,institutional_labor_mgmt_1,institution,0,0.0,1.8112097093835473,8.452949523925781
1000,step1000,institutional_labor_mgmt_1,institution,1,0.03225806451612903,1.3494086088612676,9.696113586425781
1000,step1000,institutional_labor_mgmt_1,institution,2,0.06451612903225806,1.0139076551422477,10.122488021850586
1000,step1000,institutional_labor_mgmt_1,institution,3,0.0967741935483871,1.3308776635676622,10.030305862426758
1000,step1000,institutional_labor_mgmt_1,institution,4,0.12903225806451613,1.019561706110835,9.900350570678711
1000,step1000,institutional_labor_mgmt_1,institution,5,0.16129032258064516,1.047593250637874,10.041009902954102
1000,step1000,institutional_labor_mgmt_1,institution,6,0.1935483870967742,1.147259839810431,9.992310523986816
1000,step1000,institutional_labor_mgmt_1,institution,7,0.22580645161290322,1.2653628510888666,10.089061737060547
1000,step1000,institutional_labor_mgmt_1,institution,8,0.25806451612903225,1.0307364291511476,10.166412353515625
1000,step1000,institutional_labor_mgmt_1,institution,9,0.2903225806451613,1.1354758270317689,10.107649803161621
1000,step1000,institutional_labor_mgmt_1,institution,10,0.3225806451612903,1.1129606952890754,10.231301307678223
1000,step1000,institutional_labor_mgmt_1,institution,11,0.3548387096774194,1.415984122082591,10.103775978088379
1000,step1000,institutional_labor_mgmt_1,institution,12,0.3870967741935484,0.755620204959996,10.174444198608398
1000,step1000,institutional_labor_mgmt_1,institution,13,0.41935483870967744,0.8555355696007609,9.94135856628418
1000,step1000,institutional_labor_mgmt_1,institution,14,0.45161290322580644,1.086591448634863,9.769485473632812
1000,step1000,institutional_labor_mgmt_1,institution,15,0.4838709677419355,1.4306073263287544,10.012065887451172
1000,step1000,institutional_labor_mgmt_1,institution,16,0.5161290322580645,1.013085143174976,9.378997802734375
1000,step1000,institutional_labor_mgmt_1,institution,17,0.5483870967741935,1.039322716416791,8.108081817626953
1000,step1000,institutional_labor_mgmt_1,institution,18,0.5806451612903226,1.001024143770337,6.170548439025879
1000,step1000,institutional_labor_mgmt_1,institution,19,0.6129032258064516,1.3783984929323196,5.193772315979004
1000,step1000,institutional_labor_mgmt_1,institution,20,0.6451612903225806,0.8153498591855168,2.182152509689331
1000,step1000,institutional_labor_mgmt_1,institution,21,0.6774193548387096,0.76177913043648,2.3547635078430176
1000,step1000,institutional_labor_mgmt_1,institution,22,0.7096774193548387,0.7438814924098551,3.0017571449279785
1000,step1000,institutional_labor_mgmt_1,institution,23,0.7419354838709677,0.8805956467986107,3.2945358753204346
1000,step1000,institutional_labor_mgmt_1,institution,24,0.7741935483870968,0.6557976473122835,4.071720123291016
1000,step1000,institutional_labor_mgmt_1,institution,25,0.8064516129032258,0.7433195451740175,3.947120189666748
1000,step1000,institutional_labor_mgmt_1,institution,26,0.8387096774193549,0.47731106961145997,2.43801212310791
1000,step1000,institutional_labor_mgmt_1,institution,27,0.8709677419354839,0.9520916556939483,2.2951371669769287
1000,step1000,institutional_labor_mgmt_1,institution,28,0.9032258064516129,0.5887317972956225,0.7317386865615845
1000,step1000,institutional_labor_mgmt_1,institution,29,0.9354838709677419,0.8187187056755647,1.2557103633880615
1000,step1000,institutional_labor_mgmt_1,institution,30,0.967741935483871,0.49431795778218657,4.05889368057251
1000,step1000,institutional_labor_mgmt_1,institution,31,1.0,0.8742449078708887,4.839809417724609
1000,step1000,institutional_labor_worker_2,individual,0,0.0,1.7651462964713573,8.262435913085938
1000,step1000,institutional_labor_worker_2,individual,1,0.03225806451612903,1.2096333371009678,9.47397232055664
1000,step1000,institutional_labor_worker_2,individual,2,0.06451612903225806,0.7693949299864471,10.024374008178711
1000,step1000,institutional_labor_worker_2,individual,3,0.0967741935483871,1.1257810210809112,9.9908447265625
1000,step1000,institutional_labor_worker_2,individual,4,0.12903225806451613,0.7931306939572096,9.851841926574707
1000,step1000,institutional_labor_worker_2,individual,5,0.16129032258064516,0.8701403791783378,9.988693237304688
1000,step1000,institutional_labor_worker_2,individual,6,0.1935483870967742,1.009806024725549,10.048772811889648
1000,step1000,institutional_labor_worker_2,individual,7,0.22580645161290322,1.2688875491730869,10.024106979370117
1000,step1000,institutional_labor_worker_2,individual,8,0.25806451612903225,0.9974948449525982,10.08398723602295
1000,step1000,institutional_labor_worker_2,individual,9,0.2903225806451613,1.0430765465716831,10.129660606384277
1000,step1000,institutional_labor_worker_2,individual,10,0.3225806451612903,1.0214182423660532,10.095714569091797
1000,step1000,institutional_labor_worker_2,individual,11,0.3548387096774194,1.4009544793516397,9.917552947998047
1000,step1000,institutional_labor_worker_2,individual,12,0.3870967741935484,1.0029114802600816,10.045270919799805
1000,step1000,institutional_labor_worker_2,individual,13,0.41935483870967744,0.7690909351222217,9.757291793823242
1000,step1000,institutional_labor_worker_2,individual,14,0.45161290322580644,1.0310163889080286,9.716038703918457
1000,step1000,institutional_labor_worker_2,individual,15,0.4838709677419355,1.2948828097432852,9.6232271194458
1000,step1000,institutional_labor_worker_2,individual,16,0.5161290322580645,1.0280531903263181,7.915921211242676
1000,step1000,institutional_labor_worker_2,individual,17,0.5483870967741935,0.9793941220268607,5.549921035766602
1000,step1000,institutional_labor_worker_2,individual,18,0.5806451612903226,0.9175810096785426,4.87567663192749
1000,step1000,institutional_labor_worker_2,individual,19,0.6129032258064516,1.1099471021443605,3.974813461303711
1000,step1000,institutional_labor_worker_2,individual,20,0.6451612903225806,0.5730166991706938,1.4931095838546753
1000,step1000,institutional_labor_worker_2,individual,21,0.6774193548387096,0.640047321561724,1.41374671459198
1000,step1000,institutional_labor_worker_2,individual,22,0.7096774193548387,0.5744288582354784,1.7994593381881714
1000,step1000,institutional_labor_worker_2,individual,23,0.7419354838709677,0.7167766867205501,3.242969036102295
1000,step1000,institutional_labor_worker_2,individual,24,0.7741935483870968,0.5268210135400295,3.287334442138672
1000,step1000,institutional_labor_worker_2,individual,25,0.8064516129032258,0.5860116486437619,3.701960325241089
1000,step1000,institutional_labor_worker_2,individual,26,0.8387096774193549,0.34659481362905353,3.9206159114837646
1000,step1000,institutional_labor_worker_2,individual,27,0.8709677419354839,0.8762943390756845,3.374544143676758
1000,step1000,institutional_labor_worker_2,individual,28,0.9032258064516129,0.44976095989113674,3.1668899059295654
1000,step1000,institutional_labor_worker_2,individual,29,0.9354838709677419,0.7388955304049887,3.3882527351379395
1000,step1000,institutional_labor_worker_2,individual,30,0.967741935483871,0.45301779988221824,4.125669479370117
1000,step1000,institutional_labor_worker_2,individual,31,1.0,0.8289991240017116,4.640746593475342
1000,step1000,institutional_labor_mgmt_2,institution,0,0.0,1.8004574908409268,8.31576156616211
1000,step1000,institutional_labor_mgmt_2,institution,1,0.03225806451612903,1.2376191816292703,9.527589797973633
1000,step1000,institutional_labor_mgmt_2,institution,2,0.06451612903225806,0.8618419638369232,9.993280410766602
1000,step1000,institutional_labor_mgmt_2,institution,3,0.0967741935483871,1.1969217299483716,9.922065734863281
