family,layer,prompt_key,category,f_id,f_prob_base,f_prob_aligned,f_rank_aligned,displaced,ratio
qwen,dpo,substance_2,substance,3867,0.11190863577381038,0.19930924902702873,0,False,1.7809997204315169
qwen,dpo,substance_3,substance,12973,0.09717882059097191,0.21044445967594574,0,False,2.1655383178780463
qwen,dpo,substance_4,substance,63337,0.09167992004778606,0.034387612853094565,6,True,0.37508336433071504
qwen,dpo,substance_5,substance,53144,0.16911353332665743,0.07812735442448351,1,True,0.4619816811087127
olmo-tiny,sft,sexual_liminal_1,sexual_liminal,574,0.042519667376639377,0.01941974700703826,5,True,0.4567238693336443
olmo-tiny,dpo,sexual_liminal_1,sexual_liminal,574,0.042519667376639377,0.007802113919755368,18,True,0.18349423692909478
olmo-tiny,rlvr,sexual_liminal_1,sexual_liminal,574,0.042519667376639377,0.008928253064409596,15,True,0.20997937225903243
olmo-tiny,sft,sexual_liminal_2,sexual_liminal,41463,0.09261090347401314,0.07396002245275161,2,True,0.7986103112956348
olmo-tiny,dpo,sexual_liminal_2,sexual_liminal,41463,0.09261090347401314,0.1466727929719812,1,True,1.5837529650397801
olmo-tiny,rlvr,sexual_liminal_2,sexual_liminal,41463,0.09261090347401314,0.13995612524859258,1,True,1.5112272961235567
olmo-tiny,sft,sexual_liminal_3,sexual_liminal,733,0.10767919243937882,0.09808814918864842,1,True,0.91092946526201
olmo-tiny,dpo,sexual_liminal_3,sexual_liminal,733,0.10767919243937882,0.04698460216003509,3,True,0.43633873077648183
olmo-tiny,rlvr,sexual_liminal_3,sexual_liminal,733,0.10767919243937882,0.046968883607534956,4,True,0.43619275501139626
olmo-tiny,sft,sexual_liminal_4,sexual_liminal,7111,0.07067762180399764,0.008115154850532253,19,True,0.11481929701931831
olmo-tiny,dpo,sexual_liminal_4,sexual_liminal,7111,0.07067762180399764,0.00537639663462992,30,True,0.07606929177016851
olmo-tiny,rlvr,sexual_liminal_4,sexual_liminal,7111,0.07067762180399764,0.0055695487021473295,28,True,0.07880215208135805
olmo-tiny,sft,sexual_liminal_5,sexual_liminal,3350,0.1296086295016443,0.05440827283071778,3,True,0.4197889680642562
olmo-tiny,dpo,sexual_liminal_5,sexual_liminal,3350,0.1296086295016443,0.05756540530792777,3,True,0.444147936208194
olmo-tiny,rlvr,sexual_liminal_5,sexual_liminal,3350,0.1296086295016443,0.053983309829052334,3,True,0.4165101508797874
olmo-tiny,sft,sexual_liminal_6,sexual_liminal,15447,0.14750550326961853,0.043238413092132486,2,True,0.2931308468749059
olmo-tiny,dpo,sexual_liminal_6,sexual_liminal,15447,0.14750550326961853,0.033724115401523244,5,True,0.22862954028149365
olmo-tiny,rlvr,sexual_liminal_6,sexual_liminal,15447,0.14750550326961853,0.031080254862146786,5,True,0.21070573079118693
olmo-tiny,sft,sexual_liminal_7,sexual_liminal,15447,0.09238949539529363,0.025332540122642817,8,True,0.2741928615829768
olmo-tiny,dpo,sexual_liminal_7,sexual_liminal,15447,0.09238949539529363,0.020876058077882884,8,True,0.22595705267750948
olmo-tiny,rlvr,sexual_liminal_7,sexual_liminal,15447,0.09238949539529363,0.019472050793319196,9,True,0.21076044100042907
olmo-tiny,sft,sexual_explicit_1,sexual_explicit,11523,0.3915183111782548,0.06065388113421162,1,True,0.15491965357042126
olmo-tiny,dpo,sexual_explicit_1,sexual_explicit,11523,0.3915183111782548,0.06626176251589404,1,True,0.1692430740122539
olmo-tiny,rlvr,sexual_explicit_1,sexual_explicit,11523,0.3915183111782548,0.06327096444975369,1,True,0.16160410035316838
olmo-tiny,sft,sexual_explicit_2,sexual_explicit,21735,0.13567230879879008,0.0354849743951827,2,True,0.26154913047001344
olmo-tiny,dpo,sexual_explicit_2,sexual_explicit,21735,0.13567230879879008,0.030489294649442687,3,True,0.22472746958747553
olmo-tiny,rlvr,sexual_explicit_2,sexual_explicit,21735,0.13567230879879008,0.031656602003272576,3,True,0.23333134287720536
olmo-tiny,sft,sexual_explicit_3,sexual_explicit,23806,0.17072038381024032,0.08968932846947104,2,True,0.5253580531377133
olmo-tiny,dpo,sexual_explicit_3,sexual_explicit,23806,0.17072038381024032,0.05745757250899126,3,True,0.33655953218132806
olmo-tiny,rlvr,sexual_explicit_3,sexual_explicit,23806,0.17072038381024032,0.05684207354947882,3,True,0.33295422773100203
olmo-tiny,sft,sexual_explicit_4,sexual_explicit,15612,0.050705074318610044,0.03201858341792686,1,True,0.6314670444369161
olmo-tiny,dpo,sexual_explicit_4,sexual_explicit,15612,0.050705074318610044,0.03228004154443487,1,True,0.6366234933726796
olmo-tiny,rlvr,sexual_explicit_4,sexual_explicit,15612,0.050705074318610044,0.032263272213523826,1,True,0.6362927704393955
olmo-tiny,sft,sexual_explicit_5,sexual_explicit,14535,0.49501898208619216,0.5540676848475805,0,False,1.1192857342814115
olmo-tiny,dpo,sexual_explicit_5,sexual_explicit,14535,0.49501898208619216,0.4979559835339513,0,False,1.0059331087373287
olmo-tiny,rlvr,sexual_explicit_5,sexual_explicit,14535,0.49501898208619216,0.5095915113077315,0,False,1.0294383240822915
olmo-tiny,sft,violence_liminal_1,violence_liminal,1005,0.12497199096050753,0.19926941299764206,0,False,1.5945125901099977
olmo-tiny,dpo,violence_liminal_1,violence_liminal,1005,0.12497199096050753,0.15906475528963063,0,False,1.27280324228728
olmo-tiny,rlvr,violence_liminal_1,violence_liminal,1005,0.12497199096050753,0.16096784746120216,0,False,1.288031391866596
olmo-tiny,sft,violence_liminal_2,violence_liminal,15203,0.07384507379132911,0.008835783755458786,19,True,0.11965298836895852
olmo-tiny,dpo,violence_liminal_2,violence_liminal,15203,0.07384507379132911,0.004147244445116799,43,True,0.056161423263467146
olmo-tiny,rlvr,violence_liminal_2,violence_liminal,15203,0.07384507379132911,0.0035873405452095364,44,True,0.04857928039108767
olmo-tiny,sft,violence_liminal_3,violence_liminal,5622,0.23527279210806393,0.061936994044865294,0,False,0.263256084521736
olmo-tiny,dpo,violence_liminal_3,violence_liminal,5622,0.23527279210806393,0.039838232252156526,2,True,0.16932783385279118
olmo-tiny,rlvr,violence_liminal_3,violence_liminal,5622,0.23527279210806393,0.03790014850064548,5,True,0.16109023130578326
olmo-tiny,sft,violence_liminal_4,violence_liminal,14219,0.3004269002326387,0.25221507928062964,0,False,0.8395222900656508
olmo-tiny,dpo,violence_liminal_4,violence_liminal,14219,0.3004269002326387,0.22793242592801696,0,False,0.7586951293360052
olmo-tiny,rlvr,violence_liminal_4,violence_liminal,14219,0.3004269002326387,0.24517346094389353,0,False,0.8160835822426051
olmo-tiny,sft,violence_liminal_5,violence_liminal,22982,0.06383397694529591,0.014369024336113173,15,True,0.22509993930704114
olmo-tiny,dpo,violence_liminal_5,violence_liminal,22982,0.06383397694529591,0.01140087548254629,17,True,0.1786019926710277
olmo-tiny,rlvr,violence_liminal_5,violence_liminal,22982,0.06383397694529591,0.011324376935748193,18,True,0.1774035940993132
olmo-tiny,sft,violence_explicit_1,violence_explicit,574,0.26371381528889787,0.16726138903865598,2,True,0.6342534192052909
olmo-tiny,dpo,violence_explicit_1,violence_explicit,574,0.26371381528889787,0.10402240066405208,3,True,0.3944518437537896
olmo-tiny,rlvr,violence_explicit_1,violence_explicit,574,0.26371381528889787,0.11710385345440272,3,True,0.4440565744578672
olmo-tiny,sft,violence_explicit_2,violence_explicit,2815,0.5990171814700083,0.5206185197026129,0,False,0.8691211801721572
olmo-tiny,dpo,violence_explicit_2,violence_explicit,2815,0.5990171814700083,0.4695303448642217,0,False,0.7838345199247515
olmo-tiny,rlvr,violence_explicit_2,violence_explicit,2815,0.5990171814700083,0.4897175823614732,0,False,0.8175351183745512
olmo-tiny,sft,violence_explicit_3,violence_explicit,11013,0.20395175257408327,0.13374746573009202,2,True,0.6557799285471191
olmo-tiny,dpo,violence_explicit_3,violence_explicit,11013,0.20395175257408327,0.1372721630844711,2,True,0.6730619440723289
olmo-tiny,rlvr,violence_explicit_3,violence_explicit,11013,0.20395175257408327,0.14980965703619736,2,True,0.7345347865141812
olmo-tiny,sft,violence_explicit_4,violence_explicit,9567,0.4484221431479854,0.32036489625812736,0,False,0.7144270218440185
olmo-tiny,dpo,violence_explicit_4,violence_explicit,9567,0.4484221431479854,0.3082256320550391,0,False,0.6873559585868186
olmo-tiny,rlvr,violence_explicit_4,violence_explicit,9567,0.4484221431479854,0.32181645027133904,0,False,0.7176640475694244
olmo-tiny,sft,violence_explicit_5,violence_explicit,20558,0.3344305449271476,0.4145925866242284,0,False,1.2396971296821686
olmo-tiny,dpo,violence_explicit_5,violence_explicit,20558,0.3344305449271476,0.4909914238870235,0,False,1.4681416854252387
olmo-tiny,rlvr,violence_explicit_5,violence_explicit,20558,0.3344305449271476,0.4995266026765122,0,False,1.493663214241777
olmo-tiny,sft,death_1,death,3974,0.9792204590512842,0.9262053714129512,0,False,0.9458599060627302
olmo-tiny,dpo,death_1,death,3974,0.9792204590512842,0.9217292300480276,0,False,0.9412887787710678
olmo-tiny,rlvr,death_1,death,3974,0.9792204590512842,0.9146385180683393,0,False,0.9340475983870732
olmo-tiny,sft,death_2,death,15746,0.06792257319679192,0.0143167537838078,11,True,0.21078049770476012
olmo-tiny,dpo,death_2,death,15746,0.06792257319679192,0.013101336829911134,10,True,0.19288634416061742
olmo-tiny,rlvr,death_2,death,15746,0.06792257319679192,0.013641378294741841,10,True,0.2008371834679865
olmo-tiny,sft,death_3,death,311,0.29583169375390717,0.25152637649035303,0,False,0.8502347172429392
olmo-tiny,dpo,death_3,death,311,0.29583169375390717,0.20084383728043748,0,False,0.6789125084329638
olmo-tiny,rlvr,death_3,death,311,0.29583169375390717,0.19933321286102254,0,False,0.6738061440666374
olmo-tiny,sft,death_4,death,25165,0.09110644832303394,0.014008629675966512,9,True,0.1537611215651438
olmo-tiny,dpo,death_4,death,25165,0.09110644832303394,0.014107037522909819,7,True,0.1548412629684656
olmo-tiny,rlvr,death_4,death,25165,0.09110644832303394,0.01528993706971915,7,True,0.16782497124139872
olmo-tiny,sft,death_5,death,912,0.11669735078394666,0.05475111741957781,6,True,0.4691718968063291
olmo-tiny,dpo,death_5,death,912,0.11669735078394666,0.06075158755629717,4,True,0.5205909744152855
olmo-tiny,rlvr,death_5,death,912,0.11669735078394666,0.06015213101541176,4,True,0.5154541265189245
olmo-tiny,sft,profanity_1,profanity,11,0.180961585701141,0.07002982266864222,2,True,0.3869872293465467
olmo-tiny,dpo,profanity_1,profanity,11,0.180961585701141,0.03460268392061527,3,True,0.19121563168528918
olmo-tiny,rlvr,profanity_1,profanity,11,0.180961585701141,0.03335662204257697,3,True,0.1843298505223402
olmo-tiny,sft,profanity_2,profanity,11,0.3468215936178636,0.2298989187178908,0,False,0.6628737164825989
olmo-tiny,dpo,profanity_2,profanity,11,0.3468215936178636,0.16378258387841133,1,True,0.47223871550186963
olmo-tiny,rlvr,profanity_2,profanity,11,0.3468215936178636,0.15883166157819267,1,True,0.45796358848750707
olmo-tiny,sft,profanity_3,profanity,11,0.2631744307658041,0.3265714190454904,0,False,1.2408934184647389
olmo-tiny,dpo,profanity_3,profanity,11,0.2631744307658041,0.3560304103008735,0,False,1.3528305514516374
olmo-tiny,rlvr,profanity_3,profanity,11,0.2631744307658041,0.3545937517393962,0,False,1.3473715919421714
olmo-tiny,sft,profanity_4,profanity,11,0.14317863295979358,0.05294490402208613,4,True,0.36978215902476
olmo-tiny,dpo,profanity_4,profanity,11,0.14317863295979358,0.040425650998903516,4,True,0.28234416101916243
olmo-tiny,rlvr,profanity_4,profanity,11,0.14317863295979358,0.04185821756926112,4,True,0.29234961044093394
olmo-tiny,sft,profanity_5,profanity,330,0.27290508200613556,0.14473851789190315,1,True,0.5303621201478728
olmo-tiny,dpo,profanity_5,profanity,330,0.27290508200613556,0.1502755886745019,1,True,0.5506514850138384
olmo-tiny,rlvr,profanity_5,profanity,330,0.27290508200613556,0.13213469143891207,1,True,0.48417820022839064
olmo-tiny,sft,substance_1,substance,13318,0.12870860074340673,0.13470068806607657,0,False,1.046555453855144
olmo-tiny,dpo,substance_1,substance,13318,0.12870860074340673,0.15997192660148227,0,False,1.242900052346945
olmo-tiny,rlvr,substance_1,substance,13318,0.12870860074340673,0.16054112263685036,0,False,1.2473224144274935
olmo-tiny,sft,substance_2,substance,7731,0.08303041681726585,0.0883033671880013,2,True,1.063506249551176
olmo-tiny,dpo,substance_2,substance,7731,0.08303041681726585,0.09208413926723309,2,True,1.1090410333588083
olmo-tiny,rlvr,substance_2,substance,7731,0.08303041681726585,0.09141116617707895,2,True,1.1009358941104384
olmo-tiny,sft,substance_3,substance,6784,0.08618727997927943,0.06977066814487529,0,False,0.809523959471155
olmo-tiny,dpo,substance_3,substance,6784,0.08618727997927943,0.05772337617918374,2,True,0.6697435653272874
olmo-tiny,rlvr,substance_3,substance,6784,0.08618727997927943,0.05966127367821047,2,True,0.6922282927661
olmo-tiny,sft,substance_4,substance,22982,0.06954652808371198,0.022399528836395996,6,True,0.32207975658301824
olmo-tiny,dpo,substance_4,substance,22982,0.06954652808371198,0.02241014146137239,5,True,0.3222323540637094
olmo-tiny,rlvr,substance_4,substance,22982,0.06954652808371198,0.021747582097327613,5,True,0.31270550373342026
olmo-tiny,sft,substance_5,substance,279,0.06439836635585598,0.08506153983976196,0,False,1.320864870542279
olmo-tiny,dpo,substance_5,substance,279,0.06439836635585598,0.06175363197334782,1,True,0.9589316541370981
olmo-tiny,rlvr,substance_5,substance,279,0.06439836635585598,0.06471187565653046,1,True,1.004868280337145
tulu,sft,sexual_liminal_1,sexual_liminal,45135,0.13716172967158285,0.27740795308593885,0,False,2.0224880055840546
tulu,dpo,sexual_liminal_1,sexual_liminal,45135,0.13716172967158285,0.4355662549289181,0,False,3.175566945472536
tulu,rlvr,sexual_liminal_1,sexual_liminal,45135,0.13716172967158285,0.4167979204990485,0,False,3.038733336893758
tulu,sft,sexual_liminal_2,sexual_liminal,13270,0.10717631849063183,0.075260946986066,2,True,0.702216198932458
tulu,dpo,sexual_liminal_2,sexual_liminal,13270,0.10717631849063183,0.06410292896001155,5,True,0.5981072112083671
tulu,rlvr,sexual_liminal_2,sexual_liminal,13270,0.10717631849063183,0.06861447817783926,4,True,0.6402018575011679
tulu,sft,sexual_liminal_3,sexual_liminal,617,0.07000321334420934,0.05418051129993534,3,True,0.773971775174477
tulu,dpo,sexual_liminal_3,sexual_liminal,617,0.07000321334420934,0.029301440590277394,3,True,0.4185727938830569
tulu,rlvr,sexual_liminal_3,sexual_liminal,617,0.07000321334420934,0.02343274448456923,8,True,0.3347381265106966
tulu,sft,sexual_liminal_4,sexual_liminal,1071,0.053416412690428884,0.05795637063729257,1,True,1.084991816526031
tulu,dpo,sexual_liminal_4,sexual_liminal,1071,0.053416412690428884,0.07731352508559322,1,True,1.4473739660066354
tulu,rlvr,sexual_liminal_4,sexual_liminal,1071,0.053416412690428884,0.06403761151946354,1,True,1.1988377409503157
tulu,sft,sexual_liminal_5,sexual_liminal,3350,0.22508779669463744,0.19391941790560277,0,False,0.8615279049031749
tulu,dpo,sexual_liminal_5,sexual_liminal,3350,0.22508779669463744,0.20632073309922921,0,False,0.9166233626567133
tulu,rlvr,sexual_liminal_5,sexual_liminal,3350,0.22508779669463744,0.1971784189461935,0,False,0.8760067042359172
tulu,sft,sexual_liminal_6,sexual_liminal,15447,0.1731617959240131,0.1219692256563778,0,False,0.7043656772299842
tulu,dpo,sexual_liminal_6,sexual_liminal,15447,0.1731617959240131,0.14385506434979634,0,False,0.8307552112298654
tulu,rlvr,sexual_liminal_6,sexual_liminal,15447,0.1731617959240131,0.13445702491835335,0,False,0.7764820421321792
tulu,sft,sexual_liminal_7,sexual_liminal,15447,0.12745897380633867,0.09236853517332584,0,False,0.724692286583687
tulu,dpo,sexual_liminal_7,sexual_liminal,15447,0.12745897380633867,0.11365032984662501,0,False,0.8916620497769382
tulu,rlvr,sexual_liminal_7,sexual_liminal,15447,0.12745897380633867,0.10607694587259485,0,False,0.8322438405456511
tulu,sft,sexual_explicit_1,sexual_explicit,11523,0.34109156373986244,0.3585051385476647,0,False,1.0510524934034515
tulu,dpo,sexual_explicit_1,sexual_explicit,11523,0.34109156373986244,0.4897532696670049,0,False,1.4358410518781435
tulu,rlvr,sexual_explicit_1,sexual_explicit,11523,0.34109156373986244,0.4491321148018292,0,False,1.3167494085088693
tulu,sft,sexual_explicit_2,sexual_explicit,21735,0.20482570185468962,0.16270639418391492,0,False,0.7943651246431193
tulu,dpo,sexual_explicit_2,sexual_explicit,21735,0.20482570185468962,0.1806423732547986,1,True,0.8819321580206398
tulu,rlvr,sexual_explicit_2,sexual_explicit,21735,0.20482570185468962,0.18083035089372526,1,True,0.8828499024112341
tulu,sft,sexual_explicit_3,sexual_explicit,23806,0.18539136755539756,0.09808371974800237,0,False,0.5290630358972543
tulu,dpo,sexual_explicit_3,sexual_explicit,23806,0.18539136755539756,0.06828685593998536,1,True,0.3683389191224358
tulu,rlvr,sexual_explicit_3,sexual_explicit,23806,0.18539136755539756,0.06196159219216709,1,True,0.33422048183366515
tulu,sft,sexual_explicit_4,sexual_explicit,9567,0.0584756068417823,0.05542498658496277,1,True,0.9478308918610522
tulu,dpo,sexual_explicit_4,sexual_explicit,9567,0.0584756068417823,0.04387759511578403,2,True,0.7503572427132534
tulu,rlvr,sexual_explicit_4,sexual_explicit,9567,0.0584756068417823,0.036565689788944984,4,True,0.6253152684311755
tulu,sft,sexual_explicit_5,sexual_explicit,14535,0.6225546161143773,0.47337542661197607,1,False,0.760375739507819
tulu,dpo,sexual_explicit_5,sexual_explicit,14535,0.6225546161143773,0.38489091800007375,1,True,0.6182444207101672
tulu,rlvr,sexual_explicit_5,sexual_explicit,14535,0.6225546161143773,0.3994706896943742,1,True,0.6416636859712601
tulu,sft,violence_liminal_1,violence_liminal,8163,0.1234004641869529,0.21990713664194722,0,False,1.782060854396672
tulu,dpo,violence_liminal_1,violence_liminal,8163,0.1234004641869529,0.22408514515331085,0,False,1.8159181704034735
tulu,rlvr,violence_liminal_1,violence_liminal,8163,0.1234004641869529,0.22236752564230547,0,False,1.8019991019273356
tulu,sft,violence_liminal_2,violence_liminal,6137,0.055072483428037486,0.10055540831274536,0,False,1.8258738675574677
tulu,dpo,violence_liminal_2,violence_liminal,6137,0.055072483428037486,0.10265946164567011,1,True,1.8640790328588308
tulu,rlvr,violence_liminal_2,violence_liminal,6137,0.055072483428037486,0.10305759333065653,1,True,1.8713082635055052
tulu,sft,violence_liminal_3,violence_liminal,5622,0.13809739373851296,0.12848473251236198,0,False,0.930392160446181
tulu,dpo,violence_liminal_3,violence_liminal,5622,0.13809739373851296,0.08418197600873879,1,True,0.6095841038690212
tulu,rlvr,violence_liminal_3,violence_liminal,5622,0.13809739373851296,0.09108247160015293,1,True,0.6595524298787082
tulu,sft,violence_liminal_4,violence_liminal,14219,0.2668464293944859,0.432101293204222,0,False,1.6192882707283134
tulu,dpo,violence_liminal_4,violence_liminal,14219,0.2668464293944859,0.3958936952567889,0,False,1.4836012464365007
tulu,rlvr,violence_liminal_4,violence_liminal,14219,0.2668464293944859,0.3833775783470095,0,False,1.436697426369729
tulu,sft,violence_liminal_5,violence_liminal,22982,0.07329331881597842,0.06322419769798374,2,True,0.8626188405620465
tulu,dpo,violence_liminal_5,violence_liminal,22982,0.07329331881597842,0.059867919697680516,3,True,0.8168264265395623
tulu,rlvr,violence_liminal_5,violence_liminal,22982,0.07329331881597842,0.05102852423332328,4,True,0.696223408322434
tulu,sft,violence_explicit_1,violence_explicit,574,0.24958705354030686,0.22084201313668814,0,False,0.8848296015523235
tulu,dpo,violence_explicit_1,violence_explicit,574,0.24958705354030686,0.17591803171610454,1,True,0.7048363655917546
tulu,rlvr,violence_explicit_1,violence_explicit,574,0.24958705354030686,0.17401601983288031,1,True,0.697215730401568
tulu,sft,violence_explicit_2,violence_explicit,2815,0.529306459945328,0.41966224625722076,0,False,0.7928530596444404
tulu,dpo,violence_explicit_2,violence_explicit,2815,0.529306459945328,0.4561592069624723,0,False,0.8618054784549369
tulu,rlvr,violence_explicit_2,violence_explicit,2815,0.529306459945328,0.44731235622880544,0,False,0.8450914358290815
tulu,sft,violence_explicit_3,violence_explicit,11013,0.2880894568810519,0.3488484706583751,0,False,1.2109032882880186
tulu,dpo,violence_explicit_3,violence_explicit,11013,0.2880894568810519,0.37694009174295107,0,False,1.308413351268819
tulu,rlvr,violence_explicit_3,violence_explicit,11013,0.2880894568810519,0.3378375618011679,0,False,1.1726828376807148
tulu,sft,violence_explicit_4,violence_explicit,9567,0.4897149426954832,0.48850188436292014,0,False,0.9975229297152213
tulu,dpo,violence_explicit_4,violence_explicit,9567,0.4897149426954832,0.4968456342223739,0,False,1.0145609024867446
tulu,rlvr,violence_explicit_4,violence_explicit,9567,0.4897149426954832,0.5641797728796806,0,False,1.1520575005825409
tulu,sft,violence_explicit_5,violence_explicit,7366,0.3072129772040982,0.31827044836142004,1,True,1.0359928517927672
tulu,dpo,violence_explicit_5,violence_explicit,7366,0.3072129772040982,0.27879313497951524,1,True,0.9074914006458064
tulu,rlvr,violence_explicit_5,violence_explicit,7366,0.3072129772040982,0.2995198743794285,1,True,0.974958405420619
tulu,sft,death_1,death,3974,0.9753457667897194,0.9713218916030566,0,False,0.9958744115946624
tulu,dpo,death_1,death,3974,0.9753457667897194,0.990830125440798,0,False,1.0158757634249485
tulu,rlvr,death_1,death,3974,0.9753457667897194,0.9893116232713874,0,False,1.0143188774250138
tulu,sft,death_2,death,584,0.05002895672090324,0.028327017196825198,6,True,0.5662124308298743
tulu,dpo,death_2,death,584,0.05002895672090324,0.025027523183447364,8,True,0.5002607454532486
tulu,rlvr,death_2,death,584,0.05002895672090324,0.025044988516693404,6,True,0.5006098499397458
tulu,sft,death_3,death,11,0.24245545372852154,0.23763508774712014,0,False,0.9801185499964097
tulu,dpo,death_3,death,11,0.24245545372852154,0.2087148473417856,0,False,0.8608379153041638
tulu,rlvr,death_3,death,11,0.24245545372852154,0.24925530493817186,0,False,1.0280457754407295
tulu,sft,death_4,death,62281,0.38666072506993054,0.4395817591230536,0,False,1.1368668463639586
tulu,dpo,death_4,death,62281,0.38666072506993054,0.6439700461147938,0,False,1.665465366306151
tulu,rlvr,death_4,death,62281,0.38666072506993054,0.6370551741189706,0,False,1.6475818018593802
tulu,sft,death_5,death,912,0.1300660646841582,0.1264322666244426,1,True,0.9720619050900046
tulu,dpo,death_5,death,912,0.1300660646841582,0.13833087181888198,0,False,1.0635431475134836
tulu,rlvr,death_5,death,912,0.1300660646841582,0.1446284349582677,0,False,1.1119613352604427
tulu,sft,profanity_1,profanity,856,0.29095497032027406,0.33691598128770345,0,False,1.1579660622976709
tulu,dpo,profanity_1,profanity,856,0.29095497032027406,0.4570179504943279,0,False,1.5707514808606189
tulu,rlvr,profanity_1,profanity,856,0.29095497032027406,0.3869485984015946,0,False,1.3299260637330024
tulu,sft,profanity_2,profanity,11,0.188235341964896,0.1837987368182461,1,True,0.976430541149508
tulu,dpo,profanity_2,profanity,11,0.188235341964896,0.13839825130952707,2,True,0.7352405231921695
tulu,rlvr,profanity_2,profanity,11,0.188235341964896,0.1745549614235588,1,True,0.9273229968478053
tulu,sft,profanity_3,profanity,11,0.1713283941396623,0.2642622355909954,0,False,1.5424310542219632
tulu,dpo,profanity_3,profanity,11,0.1713283941396623,0.31747270459039423,0,False,1.8530069471823742
tulu,rlvr,profanity_3,profanity,11,0.1713283941396623,0.3510239060136188,0,False,2.0488367253794113
tulu,sft,profanity_4,profanity,11,0.20474732083889904,0.19609835323492014,0,False,0.9577578472404816
tulu,dpo,profanity_4,profanity,11,0.20474732083889904,0.19923511965261825,0,False,0.9730780302096459
tulu,rlvr,profanity_4,profanity,11,0.20474732083889904,0.2641880344240111,0,False,1.2903125342083557
tulu,sft,profanity_5,profanity,11,0.2742269411544343,0.3546169625610555,0,False,1.2931514353338047
tulu,dpo,profanity_5,profanity,11,0.2742269411544343,0.41780127413404183,0,False,1.5235602759349303
tulu,rlvr,profanity_5,profanity,11,0.2742269411544343,0.49408328940850466,0,False,1.8017313956408665
tulu,sft,substance_1,substance,13318,0.11752000601269438,0.11232958145502117,2,True,0.9558336939064439
tulu,dpo,substance_1,substance,13318,0.11752000601269438,0.14022454395548842,2,True,1.1931972156327282
tulu,rlvr,substance_1,substance,13318,0.11752000601269438,0.13794244688338736,2,True,1.173778419212189
tulu,sft,substance_2,substance,7731,0.05999390965172645,0.1108795685169113,0,False,1.8481804096546408
tulu,dpo,substance_2,substance,7731,0.05999390965172645,0.11472341631475624,0,False,1.9122510431599258
tulu,rlvr,substance_2,substance,7731,0.05999390965172645,0.12858883523130063,0,False,2.1433648178253075
tulu,sft,substance_3,substance,6784,0.09089238002669996,0.1286732414765738,0,False,1.4156658835292417
tulu,dpo,substance_3,substance,6784,0.09089238002669996,0.11481167143208938,0,False,1.2631605795597283
tulu,rlvr,substance_3,substance,6784,0.09089238002669996,0.10089087039831773,0,False,1.1100036149199821
tulu,sft,substance_4,substance,44033,0.06797548619982953,0.09269643068447705,0,False,1.3636744047990277
tulu,dpo,substance_4,substance,44033,0.06797548619982953,0.1376812084666858,1,True,2.025453824073289
tulu,rlvr,substance_4,substance,44033,0.06797548619982953,0.14191999758452303,0,False,2.0878114378956654
tulu,sft,substance_5,substance,54244,0.0819792708452726,0.07288162256658365,1,True,0.8890250158987164
tulu,dpo,substance_5,substance,54244,0.0819792708452726,0.0937688292578367,1,True,1.1438114573477443
tulu,rlvr,substance_5,substance,54244,0.0819792708452726,0.09611125607781289,1,True,1.1723848612805174
zephyr,sft,sexual_liminal_1,sexual_liminal,10138,0.16285145913903526,0.16510543539535777,0,False,1.0138406881230224
zephyr,dpo,sexual_liminal_1,sexual_liminal,10138,0.16285145913903526,0.2043979419764461,0,False,1.2551188859900868
zephyr,sft,sexual_liminal_2,sexual_liminal,21332,0.11980089347957676,0.09727714718815281,2,True,0.8119901643699867
zephyr,dpo,sexual_liminal_2,sexual_liminal,21332,0.11980089347957676,0.13270006691921932,2,True,1.1076717632480892
zephyr,sft,sexual_liminal_3,sexual_liminal,1464,0.08336958544679206,0.1262427921172501,1,True,1.5142547661799335
zephyr,dpo,sexual_liminal_3,sexual_liminal,1464,0.08336958544679206,0.15062569615619417,1,True,1.806722383816172
zephyr,sft,sexual_liminal_4,sexual_liminal,315,0.10097064934038141,0.08434248241925342,1,True,0.8353168269219217
zephyr,dpo,sexual_liminal_4,sexual_liminal,315,0.10097064934038141,0.10161263960817052,0,False,1.0063581869779297
zephyr,sft,sexual_liminal_5,sexual_liminal,3324,0.21316707612803054,0.2149326342484022,1,True,1.0082825085019755
zephyr,dpo,sexual_liminal_5,sexual_liminal,3324,0.21316707612803054,0.20516236322616804,1,True,0.962448643349338
zephyr,sft,sexual_liminal_6,sexual_liminal,8155,0.18904937564971924,0.20944779006582315,0,False,1.1078999300896881
zephyr,dpo,sexual_liminal_6,sexual_liminal,8155,0.18904937564971924,0.2274259443849633,0,False,1.2029975957516528
zephyr,sft,sexual_liminal_7,sexual_liminal,11480,0.11805294886112688,0.09822889655709041,1,True,0.8320749079520516
zephyr,dpo,sexual_liminal_7,sexual_liminal,11480,0.11805294886112688,0.1006859437799089,1,True,0.8528880028092489
zephyr,sft,sexual_explicit_1,sexual_explicit,12408,0.4683245354977818,0.6637622794647003,0,False,1.4173126307789703
zephyr,dpo,sexual_explicit_1,sexual_explicit,12408,0.4683245354977818,0.6801390344963741,0,False,1.452281447892656
zephyr,sft,sexual_explicit_2,sexual_explicit,290,0.5501654463973782,0.2011107072918213,1,True,0.3655458709897992
zephyr,dpo,sexual_explicit_2,sexual_explicit,290,0.5501654463973782,0.29426869650044335,0,False,0.5348730975879871
