layer,word,probability,logit,source,model,model_id
32,kiss,5.86e-06,6.5352,tracked,base,meta-llama/Llama-3.1-8B
32,said,0.02287914,14.8047,tracked,base,meta-llama/Llama-3.1-8B
32,the,0.00224771,12.4844,tracked,base,meta-llama/Llama-3.1-8B
32,scream,1.532e-05,7.4961,tracked,base,meta-llama/Llama-3.1-8B
0,/or,0.87098891,15.2422,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,наче,0.00083888,8.2969,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,olley,0.00079424,8.2422,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,maybe,0.00067406,8.0781,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,amp,0.00064319,8.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,kill,3e-08,-2.0566,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,fuck,1e-08,-2.7012,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,kiss,8.91e-06,3.752,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,said,9e-08,-0.8213,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,the,4e-07,0.6406,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,scream,2.2e-07,0.0703,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,/or,0.98729533,17.5312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,наче,0.00104436,10.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,/of,0.00025196,9.2578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,ardından,9.489e-05,8.2812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,rog,6.942e-05,7.9688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,kill,1e-08,-0.9741,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,fuck,0.0,-4.2344,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,kiss,1e-08,-0.7515,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,said,3e-08,0.3054,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,the,2.5e-07,2.3223,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,scream,1e-08,-0.752,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,/or,0.58140028,14.8359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,-lfs,0.00785187,10.5312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,(Expected,0.00491358,10.0625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,'gc,0.00356687,9.7422,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,olson,0.00353912,9.7344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,kill,1.2e-07,-0.5664,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,fuck,1e-08,-2.6504,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,kiss,2.6e-06,2.5176,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,said,3e-08,-1.9785,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,the,3.5e-07,0.5156,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,scream,1.03e-06,1.5908,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,/or,0.8826322,15.7812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,olan,0.00174429,9.5547,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,rog,0.00142365,9.3516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,�장,0.00089788,8.8906,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,наче,0.00080486,8.7812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,kill,1.67e-06,2.6016,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,fuck,9e-08,-0.281,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,kiss,2e-07,0.5029,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,said,0.0,-4.2031,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,the,3.3e-06,3.2852,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,scream,4.6e-07,1.3066,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,/or,0.21763724,12.1406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,klä,0.01814608,9.6562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,entiful,0.00811543,8.8516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,oom,0.00792744,8.8281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,zwar,0.00694149,8.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,kill,3.95e-06,1.2246,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,fuck,1.21e-06,0.0389,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,kiss,7.1e-07,-0.4934,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,said,2e-08,-4.2695,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,the,1.169e-05,2.3086,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,scream,8.1e-07,-0.3562,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,/or,0.30015677,12.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,наче,0.04158512,10.7031,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,_authenticated,0.00838278,9.1016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,zwar,0.00652852,8.8516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,.xz,0.00618108,8.7969,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,kill,4.41e-06,1.5508,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,fuck,1.13e-06,0.1932,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,kiss,1.71e-06,0.6016,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,said,6e-08,-2.6992,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,the,1.63e-06,0.5562,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,scream,9.3e-07,-0.0012,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,/or,0.04439132,10.7812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,наче,0.01498585,9.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,.Annotations,0.00702373,8.9375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,zwar,0.00605483,8.7891,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,kill,1.08e-06,0.1554,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,fuck,4.07e-06,1.4834,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,kiss,7.3e-07,-0.2319,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,said,1.12e-06,0.194,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,the,1.19e-06,0.2502,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,scream,9.19e-06,2.2988,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,rne,0.02029803,9.7031,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,/or,0.01805344,9.5859,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,наче,0.0119326,9.1719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,NECT,0.01129756,9.1172,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,ulg,0.00489713,8.2812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,kill,1.884e-05,2.7207,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,fuck,5.89e-06,1.5576,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,kiss,3.27e-06,0.9707,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,said,1.39e-06,0.1136,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,the,5e-06,1.3936,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,scream,3.6e-06,1.0645,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,rne,0.04657161,10.4531,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,pper,0.01911295,9.5625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,errat,0.01559953,9.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,وو,0.01141286,9.0469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,/or,0.00630278,8.4531,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,kill,3.59e-05,3.2852,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,fuck,4.09e-06,1.1123,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,kiss,5.35e-06,1.3809,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,said,4.5e-07,-1.0928,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,the,5e-06,1.3135,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,scream,3.2e-06,0.8682,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,pper,0.0495404,10.3984,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,наче,0.02935172,9.875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,rog,0.02033134,9.5078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,inson,0.01185917,8.9688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,then,0.01158445,8.9453,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,kill,7.5e-07,-0.7007,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,fuck,3.98e-06,0.9688,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,kiss,4.17e-06,1.0156,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,said,3.8e-07,-1.3916,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,the,4.36e-06,1.0605,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,scream,3.73e-06,0.9043,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,/Dk,0.03612098,10.3203,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,наче,0.03263259,10.2188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,/***/,0.00927664,8.9609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,pper,0.00617957,8.5547,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,inson,0.00598945,8.5234,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,kill,1.89e-06,0.4639,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,fuck,2.69e-06,0.8154,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,kiss,6.99e-06,1.7695,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,said,5.5e-07,-0.7808,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,the,4.03e-06,1.2197,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,scream,8.22e-06,1.9326,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,наче,0.11188612,10.9766,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,/or,0.01142989,8.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,then,0.01008684,8.5703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,frog,0.00611798,8.0703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,ombres,0.00454649,7.7734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,kill,1.66e-06,-0.1439,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,fuck,3.68e-06,0.6533,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,kiss,1.95e-06,0.0173,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,said,5.82e-06,1.1123,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,the,5.668e-05,3.3887,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,scream,2.38e-06,0.2177,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,наче,0.02118891,9.4531,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,inson,0.02006126,9.3984,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,/or,0.0179828,9.2891,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,rog,0.0118859,8.875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,/Dk,0.01143056,8.8359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,kill,6.92e-06,1.4258,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,fuck,6.39e-06,1.3467,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,kiss,2.5e-06,0.4089,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,said,1.947e-05,2.4609,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,the,2.037e-05,2.5059,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,scream,7.1e-07,-0.8477,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,rog,0.04762429,10.3672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,/or,0.02146595,9.5703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,/Dk,0.00847212,8.6406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,/***/,0.00610224,8.3125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,edException,0.00564365,8.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,kill,7.12e-06,1.5596,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,fuck,4.14e-06,1.0166,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,kiss,9.09e-06,1.8037,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,said,7.29e-06,1.583,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,the,5e-06,1.2051,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,scream,1.2e-07,-2.4902,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,/or,0.17886901,11.5625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,rog,0.022919,9.5078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,then,0.01179769,8.8438,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,наче,0.00593225,8.1562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,ureka,0.00486071,7.957,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,kill,8.21e-06,1.5732,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,fuck,4.1e-07,-1.4131,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,kiss,1.059e-05,1.8281,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,said,1.033e-05,1.8027,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,the,1.488e-05,2.168,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,scream,1.3e-07,-2.5449,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,/or,0.21676229,11.6172,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,then,0.01658484,9.0469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,/of,0.00765264,8.2734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,pper,0.0054905,7.9414,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,_then,0.00404844,7.6367,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,kill,5.11e-06,0.9614,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,fuck,1.29e-06,-0.4148,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,kiss,1.357e-05,1.9385,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,said,7.08e-06,1.2881,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,the,2.222e-05,2.4316,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,scream,3.9e-07,-1.6025,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,/or,0.90637153,15.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,then,0.00556056,10.1406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,/of,0.00284006,9.4688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,pper,0.00093655,8.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,rog,0.00080107,8.2031,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,kill,1.28e-06,1.7617,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,fuck,1e-07,-0.7593,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,kiss,1.57e-06,1.9678,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,said,3.89e-06,2.875,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,the,4.53e-06,3.0273,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,scream,8e-08,-0.9526,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,/or,0.86666787,14.6484,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,then,0.02136023,10.9453,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,then,0.00269452,8.875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,rog,0.00159645,8.3516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,kill,2.91e-06,2.043,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,fuck,7.7e-07,0.7192,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,kiss,3.87e-06,2.3281,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,said,1.794e-05,3.8633,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,the,2.207e-05,4.0703,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,scream,1.2e-07,-1.1309,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,/or,0.83952922,14.3516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,then,0.01000569,9.9219,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,soon,0.00180799,8.2109,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,kill,2.71e-06,1.709,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,fuck,2.7e-07,-0.6094,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,kiss,5.13e-06,2.3457,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,said,2.423e-05,3.8984,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,the,1.328e-05,3.2969,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,scream,1.4e-07,-1.2461,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,/or,0.93396223,15.4453,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,then,0.00442767,10.0938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,thrott,0.00115503,8.75,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,hold,0.0010766,8.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,held,0.00071717,8.2734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,kill,2.6e-07,0.342,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,fuck,1.8e-07,-0.0136,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,kiss,2.8e-07,0.426,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,said,4.88e-06,3.2832,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,the,9.8e-07,1.6768,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,scream,3e-08,-1.6758,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,/or,0.91084999,15.125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,hold,0.00879122,10.4844,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,rog,0.00360791,9.5938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,then,0.00276628,9.3281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,thrott,0.00143513,8.6719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,kill,5.5e-07,0.8027,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,fuck,1.6e-07,-0.4414,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,kiss,4.2e-07,0.5234,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,said,2.137e-05,4.4648,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,the,5e-07,0.7168,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,scream,4e-08,-1.7324,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,/or,0.8153218,14.4922,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,thrott,0.01493314,10.4922,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,began,0.00811901,9.8828,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,then,0.00455435,9.3047,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,rog,0.00386523,9.1406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,kill,4.1e-06,2.291,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,fuck,1.7e-07,-0.9033,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,kiss,1.09e-06,0.9658,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,said,0.00016654,5.9961,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,the,6.4e-07,0.4316,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,scream,2.3e-07,-0.5806,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,/or,0.7031098,13.9062,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,thrott,0.03583591,10.9297,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,compress,0.01553372,10.0938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,suff,0.00892026,9.5391,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,hold,0.00851178,9.4922,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,kill,6.03e-06,2.2402,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,fuck,1.6e-07,-1.4141,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,kiss,4.9e-07,-0.2715,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,said,0.00079172,7.1172,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,the,7.9e-07,0.2056,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,scream,2.6e-07,-0.9058,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,/or,0.35660836,13.1797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,began,0.17516014,12.4688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,suff,0.09902656,11.8984,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,threatened,0.03043827,10.7188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,thrott,0.01980656,10.2891,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,kill,4.75e-06,1.9541,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,fuck,1.8e-07,-1.3252,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,kiss,1.62e-06,0.875,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,said,0.00084677,7.1367,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,the,3.7e-07,-0.6016,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,scream,1.7e-07,-1.3604,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,suff,0.2847825,12.9297,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,began,0.0809566,11.6719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,strang,0.07664817,11.6172,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,/or,0.07033631,11.5312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,thrott,0.04948778,11.1797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,kill,1.509e-05,3.084,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,fuck,1.8e-07,-1.3281,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,kiss,1.45e-06,0.7407,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,said,0.00517538,8.9219,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,the,3.7e-07,-0.6279,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,scream,3.6e-07,-0.6572,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,suff,0.30507582,13.0391,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,thrott,0.08605058,11.7734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,threatened,0.06968589,11.5625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,/or,0.0596055,11.4062,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,began,0.04570112,11.1406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,kill,2.301e-05,3.5469,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,fuck,4e-07,-0.4993,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,kiss,2e-06,1.1016,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
