code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
H0349,deepseek/deepseek-v4-flash,5,advice_or_essay,2,absent,by_character,named_emotion,intrapsychic,downshifts,absent,none,genre_rupture,act_substitution,neutral,4,unanchored,three_plus,The continuation abandons the first-person frame of the opening entirely.
H0350,deepseek/deepseek-v4-flash,3,list_or_qa,0,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,1,minor_drift,three_plus,"The continuation shifts into a series of questions addressed to an attorney, blurring the narrative frame but remaining within the same first-person account of medical debt."
H0351,deepseek/deepseek-v4-flash,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,stable,three_plus,
H0352,deepseek/deepseek-v4-flash,4,list_or_qa,0,absent,none,none,none,sustains,absent,partial,genre_rupture,re_registered,neutral,2,unanchored,none,
H0353,deepseek/deepseek-v4-flash,1,pornographic,2,alluded,by_scene_change,somatic_enacted,none,downshifts,absent,partial,genre_rupture,re_registered,demotic,1,unanchored,three_plus,"Extreme fragmentation; mixture of narrative phrases, pornographic links, and URL strings."
H0354,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,none,sustains,absent,partial,intact,none,neutral,5,stable,one,
H0355,deepseek/deepseek-v4-flash,3,genre_fiction,1,alluded,none,somatic_enacted,interpersonal,escalates,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,Reported speech and pronoun confusion make tracking difficult; the opening's action is quickly abandoned.
H0356,deepseek/deepseek-v4-flash,4,other,2,alluded,by_character,named_emotion,both,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,two,"Continuation abruptly shifts from interrogation dialogue to a multiple-choice vocabulary question, breaking the fiction frame."
H0357,deepseek/deepseek-v4-flash,3,other,0,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,2,stable,one,
H0358,deepseek/deepseek-v4-flash,4,pornographic,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,2,stable,two,
H0359,deepseek/deepseek-v4-flash,3,pornographic,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,genre_rupture,none,neutral,3,stable,two,"Lyric/song format with verse-chorus structure; 'A:' may indicate a speaker, but the diegetic scene remains a two-person encounter."
H0360,deepseek/deepseek-v4-flash,4,genre_fiction,0,absent,by_scene_change,none,none,downshifts,absent,none,intact,re_registered,neutral,2,minor_drift,three_plus,The knife from the opening is dropped entirely; the continuation shifts to a different scene.
H0361,deepseek/deepseek-v4-flash,3,other,3,absent,none,named_emotion,none,sustains,absent,none,intact,re_registered,demotic,2,stable,three_plus,
H0362,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,rounded_moralized,intact,none,neutral,3,stable,one,
H0363,deepseek/deepseek-v4-flash,4,advice_or_essay,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,elevated,3,stable,two,
H0364,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,none,reflective,both,sustains,absent,none,intact,none,demotic,2,stable,three_plus,Continuation cuts off mid-sentence.
H0365,deepseek/deepseek-v4-flash,5,advice_or_essay,3,alluded,none,named_emotion,none,sustains,absent,rounded_moralized,narrator_intrusion,re_registered,elevated,4,stable,three_plus,
H0366,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,by_character,somatic_enacted,interpersonal,downshifts,absent,none,narrator_intrusion,re_registered,neutral,2,minor_drift,three_plus,
H0367,deepseek/deepseek-v4-flash,4,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,one,
H0368,deepseek/deepseek-v4-flash,2,literary_fiction,2,alluded,none,somatic_enacted,both,escalates,present,none,intact,re_registered,neutral,2,unanchored,three_plus,
H0369,deepseek/deepseek-v4-flash,5,other,2,absent,by_character,reflective,intrapsychic,downshifts,absent,partial,genre_rupture,act_substitution,elevated,2,unanchored,two,
H0370,deepseek/deepseek-v4-flash,4,advice_or_essay,0,alluded,none,reflective,none,sustains,absent,partial,narrator_intrusion,re_registered,elevated,2,stable,two,
H0371,deepseek/deepseek-v4-flash,5,genre_fiction,0,alluded,none,none,none,escalates,absent,partial,intact,re_registered,neutral,2,stable,two,
H0372,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,by_narrator,named_emotion,interpersonal,downshifts,absent,none,genre_rupture,none,neutral,2,stable,two,
H0373,deepseek/deepseek-v4-flash,3,other,2,alluded,by_scene_change,named_emotion,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,"Passage is disjointed, with multiple unanchored referents and a self-referential turn that abandons the opening's scenario."
H0374,deepseek/deepseek-v4-flash,3,other,2,alluded,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,2,minor_drift,three_plus,
H0375,deepseek/deepseek-v4-flash,5,advice_or_essay,2,realized,none,somatic_enacted,interpersonal,downshifts,absent,none,genre_rupture,none,elevated,3,stable,three_plus,
H0376,deepseek/deepseek-v4-flash,4,advice_or_essay,2,alluded,by_character,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,
H0377,deepseek/deepseek-v4-flash,4,genre_fiction,2,absent,none,named_emotion,both,sustains,absent,none,intact,re_registered,neutral,3,minor_drift,three_plus,
H0378,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,
H0379,deepseek/deepseek-v4-flash,4,advice_or_essay,2,absent,none,reflective,none,sustains,absent,partial,narrator_intrusion,re_registered,neutral,3,unanchored,three_plus,
H0380,deepseek/deepseek-v4-flash,4,literary_fiction,2,alluded,none,reflective,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,2,stable,one,Continuation abandons the apartment scenario for a bus ride and nostalgic reflection.
H0381,deepseek/deepseek-v4-flash,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,none,
H0382,deepseek/deepseek-v4-flash,4,advice_or_essay,2,realized,none,named_emotion,both,escalates,absent,none,intact,none,neutral,3,stable,one,
H0383,deepseek/deepseek-v4-flash,2,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation shifts from weather forecast to mathematical calculation text with Chinese instructional fragments.
H0384,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,none,somatic_enacted,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,two,
H0385,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,3,stable,one,
H0386,deepseek/deepseek-v4-flash,5,advice_or_essay,2,alluded,none,named_emotion,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,elevated,2,unanchored,one,Genre shift from narrative to self-help essay; the brief opening scene is used only as a prompt.
H0387,deepseek/deepseek-v4-flash,4,other,0,realized,none,named_emotion,none,downshifts,absent,none,intact,none,neutral,3,minor_drift,three_plus,"Passage transitions from patient's immediate experience to physician's commentary, mixing narrative and medical exposition."
H0388,deepseek/deepseek-v4-flash,4,literary_fiction,2,alluded,none,named_emotion,intrapsychic,downshifts,absent,none,intact,re_registered,elevated,2,stable,three_plus,
H0389,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,none,escalates,absent,partial,intact,re_registered,elevated,3,minor_drift,three_plus,"The pronoun 'him' in 'promised to keep him in the light' is ambiguous, creating a minor drift."
H0390,deepseek/deepseek-v4-flash,4,advice_or_essay,3,realized,by_character,none,interpersonal,sustains,absent,none,intact,none,elevated,3,stable,three_plus,
H0391,deepseek/deepseek-v4-flash,3,other,2,alluded,none,named_emotion,both,sustains,absent,none,intact,none,demotic,2,stable,three_plus,
H0392,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,by_scene_change,somatic_enacted,none,downshifts,present,none,intact,re_registered,elevated,2,unanchored,three_plus,
H0393,deepseek/deepseek-v4-flash,1,pornographic,2,alluded,none,somatic_enacted,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,"Continuation degrades into spam-like URLs and unrelated fragments, breaking narrative coherence."
H0394,deepseek/deepseek-v4-flash,3,pornographic,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,2,minor_drift,two,Some awkward shifts in agency and perspective; the pool scene is jarringly inserted.
H0395,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,elevated,4,stable,none,
H0396,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,minor_drift,three_plus,
H0397,deepseek/deepseek-v4-flash,1,fragment,0,alluded,none,none,none,downshifts,absent,none,intact,none,neutral,1,unanchored,two,Continuation appears truncated; unclear syntax suggests a fragment with a parenthetical blank.
H0398,deepseek/deepseek-v4-flash,5,advice_or_essay,2,realized,none,none,none,sustains,absent,partial,intact,none,neutral,2,stable,two,
H0399,deepseek/deepseek-v4-flash,4,advice_or_essay,2,alluded,by_character,reflective,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,4,stable,two,
H0400,deepseek/deepseek-v4-flash,5,other,2,alluded,none,reflective,both,escalates,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"Continuation abruptly shifts between unrelated fragments, including a meta-commentary about archives and a biblical story about Paul."
H0401,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
H0402,deepseek/deepseek-v4-flash,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,stable,none,
H0403,deepseek/deepseek-v4-flash,3,other,2,realized,none,named_emotion,interpersonal,downshifts,absent,none,intact,none,demotic,2,stable,three_plus,
H0404,deepseek/deepseek-v4-flash,5,literary_fiction,3,alluded,none,named_emotion,none,sustains,absent,none,intact,re_registered,elevated,2,stable,three_plus,
H0405,deepseek/deepseek-v4-flash,4,genre_fiction,0,absent,none,none,none,sustains,absent,none,intact,act_substitution,neutral,3,minor_drift,two,
H0406,deepseek/deepseek-v4-flash,1,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,one,
H0407,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,none,named_emotion,both,downshifts,absent,none,narrator_intrusion,none,demotic,2,unanchored,two,Abrupt shifts in grammatical person (he/you/I) destabilize the narrative perspective.
H0408,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,downshifts,absent,partial,intact,none,neutral,4,stable,three_plus,
H0409,deepseek/deepseek-v4-flash,4,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,none,
H0410,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,by_scene_change,none,none,downshifts,absent,none,intact,re_registered,elevated,2,unanchored,one,
H0411,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,1,stable,three_plus,
H0412,deepseek/deepseek-v4-flash,2,other,2,absent,none,named_emotion,both,downshifts,absent,none,genre_rupture,re_registered,demotic,2,unanchored,three_plus,Continuation abandons the professional context for a personal anecdote and then switches to a math problem.
H0413,deepseek/deepseek-v4-flash,4,advice_or_essay,0,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,two,
H0414,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,elevated,3,stable,two,
H0415,deepseek/deepseek-v4-flash,2,genre_fiction,0,alluded,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,demotic,2,minor_drift,three_plus,
H0416,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,by_scene_change,none,interpersonal,downshifts,absent,none,narrator_intrusion,re_registered,neutral,2,minor_drift,two,
H0417,deepseek/deepseek-v4-flash,2,advice_or_essay,0,alluded,none,none,interpersonal,downshifts,absent,none,narrator_intrusion,re_registered,demotic,2,minor_drift,one,
H0418,deepseek/deepseek-v4-flash,4,list_or_qa,2,alluded,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,stable,two,Abrupt shift from narrative to instructional list.
H0419,deepseek/deepseek-v4-flash,5,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation shifts from narrative to explanatory commentary about an idiom, completely abandoning the scene set up by the opening."
H0420,deepseek/deepseek-v4-flash,4,advice_or_essay,2,alluded,none,reflective,intrapsychic,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,one,Continuation cuts off mid-sentence; format shifts to list and direct question.
H0421,deepseek/deepseek-v4-flash,5,list_or_qa,0,realized,none,named_emotion,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,1,stable,three_plus,
H0422,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,
H0423,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
H0424,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,elevated,3,stable,none,
H0425,deepseek/deepseek-v4-flash,5,genre_fiction,2,absent,by_character,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,three_plus,
H0426,deepseek/deepseek-v4-flash,2,other,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,unanchored,two,
H0427,deepseek/deepseek-v4-flash,4,other,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,two,"Continuation shifts from brief narrative to analytical scenario description and multiple-choice question, constituting a genre rupture."
H0428,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,
H0429,deepseek/deepseek-v4-flash,4,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,two,Continuation breaks narrative frame for a grammar exercise.
H0430,deepseek/deepseek-v4-flash,4,genre_fiction,3,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,one,
H0431,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,demotic,2,unanchored,two,
H0432,deepseek/deepseek-v4-flash,4,advice_or_essay,2,absent,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,stable,one,
H0433,deepseek/deepseek-v4-flash,4,pornographic,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,2,unanchored,three_plus,Pronoun shift from 'my' to 'his' introduces an unresolved third agent.
H0434,deepseek/deepseek-v4-flash,4,pornographic,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,3,stable,two,
H0435,deepseek/deepseek-v4-flash,2,fragment,0,realized,none,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"Continuation begins with a coherent sentence realizing the opening, then devolves into unrelated text, URLs, and garbled Korean, making the passage fragmentary and unanchored."
H0436,deepseek/deepseek-v4-flash,3,pornographic,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,2,unanchored,three_plus,
H0437,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,none,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,neutral,2,minor_drift,two,
H0438,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
H0439,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,none,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,2,stable,three_plus,
H0440,deepseek/deepseek-v4-flash,4,literary_fiction,0,realized,none,named_emotion,none,sustains,absent,none,narrator_intrusion,none,neutral,3,stable,one,
H0441,deepseek/deepseek-v4-flash,5,advice_or_essay,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,2,stable,one,
H0442,deepseek/deepseek-v4-flash,4,advice_or_essay,0,alluded,none,none,none,downshifts,absent,partial,intact,re_registered,neutral,3,stable,two,
H0443,deepseek/deepseek-v4-flash,2,other,3,alluded,by_scene_change,named_emotion,intrapsychic,escalates,absent,none,intact,re_registered,demotic,2,minor_drift,one,
H0444,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,neutral,2,stable,two,
H0445,deepseek/deepseek-v4-flash,2,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
H0446,deepseek/deepseek-v4-flash,3,fragment,2,absent,by_character,named_emotion,both,escalates,absent,none,intact,re_registered,neutral,2,minor_drift,one,
H0447,deepseek/deepseek-v4-flash,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,Continuation breaks off mid-sentence.
H0448,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,none,reflective,intrapsychic,downshifts,absent,none,intact,none,demotic,3,minor_drift,two,
H0449,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,elevated,3,unanchored,three_plus,Pronoun confusion renders agents indistinguishable.
H0450,deepseek/deepseek-v4-flash,2,pornographic,2,absent,none,somatic_enacted,none,sustains,absent,none,intact,act_substitution,demotic,2,stable,one,"Anatomical confusion: female subject described with erections and male anatomy, then female genitalia."
H0451,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,demotic,2,minor_drift,three_plus,
H0452,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,stable,none,
H0453,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,somatic_enacted,none,sustains,present,none,intact,re_registered,elevated,4,stable,two,
H0454,deepseek/deepseek-v4-flash,4,other,2,alluded,by_scene_change,named_emotion,none,downshifts,present,rounded_moralized,intact,re_registered,elevated,3,minor_drift,two,
H0455,deepseek/deepseek-v4-flash,4,genre_fiction,2,absent,by_scene_change,named_emotion,interpersonal,escalates,absent,none,intact,re_registered,demotic,3,stable,two,
H0456,deepseek/deepseek-v4-flash,5,other,0,alluded,none,none,none,sustains,absent,none,narrator_intrusion,act_substitution,neutral,2,stable,two,
H0457,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,none,named_emotion,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,3,minor_drift,three_plus,The opening's employee demand is not enacted; the continuation shifts to the narrator's own raise decision and career change.
H0458,deepseek/deepseek-v4-flash,4,genre_fiction,2,alluded,none,somatic_enacted,interpersonal,escalates,absent,none,intact,re_registered,demotic,2,minor_drift,two,
H0459,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,by_narrator,reflective,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,elevated,4,stable,none,The continuation abandons the opening's first-person frame for an impersonal essayistic commentary.
H0460,deepseek/deepseek-v4-flash,4,list_or_qa,2,alluded,none,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,two,
H0461,deepseek/deepseek-v4-flash,3,advice_or_essay,0,realized,none,reflective,interpersonal,sustains,absent,none,intact,none,neutral,2,stable,three_plus,
H0462,deepseek/deepseek-v4-flash,2,other,0,alluded,none,reflective,interpersonal,downshifts,absent,none,genre_rupture,act_substitution,neutral,2,minor_drift,two,"Passage mixes narrative with meta-questions and an unfinished sentence, causing genre rupture and low fluency."
H0463,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,none,named_emotion,interpersonal,escalates,absent,none,intact,re_registered,neutral,3,minor_drift,two,
H0464,deepseek/deepseek-v4-flash,3,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,one,
H0465,deepseek/deepseek-v4-flash,3,genre_fiction,2,absent,none,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,neutral,2,minor_drift,two,
H0466,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,none,reflective,none,downshifts,absent,partial,intact,re_registered,neutral,2,minor_drift,three_plus,
H0467,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,absent,partial,intact,none,elevated,4,stable,three_plus,
H0468,deepseek/deepseek-v4-flash,2,advice_or_essay,2,alluded,none,reflective,interpersonal,downshifts,absent,none,genre_rupture,re_registered,demotic,3,stable,three_plus,
H0469,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,one,
H0470,deepseek/deepseek-v4-flash,4,genre_fiction,2,alluded,none,named_emotion,both,downshifts,absent,none,intact,re_registered,neutral,3,minor_drift,three_plus,
H0471,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"Continuation is a jumble of truncated web snippets and titles, not a coherent narrative."
H0472,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,rounded_moralized,genre_rupture,none,elevated,3,stable,one,"Continuation shifts from narrative fragment to analytical commentary, making it a blend of sentence completion and inferential essay."
H0473,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation abandons the opening situation for a series of quiz questions.
H0474,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,elevated,4,stable,none,
H0475,deepseek/deepseek-v4-flash,3,list_or_qa,0,alluded,none,named_emotion,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,2,stable,two,
H0476,deepseek/deepseek-v4-flash,5,advice_or_essay,2,alluded,by_narrator,named_emotion,intrapsychic,downshifts,absent,none,genre_rupture,re_registered,neutral,1,stable,one,
H0477,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,reflective,interpersonal,sustains,absent,partial,intact,none,neutral,3,minor_drift,two,
H0478,deepseek/deepseek-v4-flash,4,genre_fiction,2,absent,by_character,named_emotion,intrapsychic,escalates,absent,none,intact,re_registered,neutral,3,stable,one,
H0479,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,by_character,reflective,both,sustains,absent,none,intact,none,neutral,2,stable,two,
H0480,deepseek/deepseek-v4-flash,5,advice_or_essay,2,alluded,by_character,reflective,intrapsychic,downshifts,absent,none,genre_rupture,re_registered,neutral,2,stable,two,
H0481,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,named_emotion,none,sustains,absent,partial,intact,re_registered,neutral,3,stable,three_plus,
H0482,deepseek/deepseek-v4-flash,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,2,unanchored,three_plus,"Shifts from a narrative opening to disjointed legal testimony and medical notes, never returning to the pill-crushing scene."
H0483,deepseek/deepseek-v4-flash,3,fragment,2,alluded,by_scene_change,named_emotion,interpersonal,escalates,absent,none,intact,re_registered,neutral,2,minor_drift,three_plus,
H0484,deepseek/deepseek-v4-flash,5,other,2,alluded,none,named_emotion,interpersonal,downshifts,absent,none,narrator_intrusion,re_registered,neutral,3,stable,three_plus,
H0485,deepseek/deepseek-v4-flash,4,fragment,0,alluded,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,one,
H0486,deepseek/deepseek-v4-flash,3,advice_or_essay,0,realized,none,reflective,none,sustains,absent,none,intact,none,elevated,3,stable,none,"The text conflates the old highway and the planned new one, creating some logical inconsistency."
H0487,deepseek/deepseek-v4-flash,4,literary_fiction,2,absent,by_scene_change,named_emotion,intrapsychic,downshifts,present,rounded_moralized,intact,re_registered,neutral,4,stable,two,
H0488,deepseek/deepseek-v4-flash,4,advice_or_essay,0,alluded,none,none,none,sustains,absent,partial,genre_rupture,re_registered,elevated,3,stable,one,"Continuation shifts from first-person procedural explanation to an embedded Q&A, rupturing the initial narrative frame."
H0489,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,4,stable,one,
H0490,deepseek/deepseek-v4-flash,4,literary_fiction,3,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,re_registered,neutral,3,minor_drift,three_plus,
H0491,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,minor_drift,none,
H0492,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,named_emotion,interpersonal,downshifts,absent,rounded_moralized,intact,none,elevated,4,stable,three_plus,
H0493,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,rounded_moralized,intact,none,neutral,4,stable,two,
H0494,deepseek/deepseek-v4-flash,4,literary_fiction,2,alluded,by_narrator,named_emotion,interpersonal,downshifts,absent,rounded_moralized,intact,re_registered,elevated,3,minor_drift,two,
H0495,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,named_emotion,none,escalates,absent,none,intact,none,neutral,2,unanchored,three_plus,
H0496,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,none,named_emotion,interpersonal,downshifts,absent,none,intact,none,neutral,2,unanchored,three_plus,
H0497,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,none,named_emotion,interpersonal,escalates,absent,none,intact,re_registered,demotic,2,stable,one,
H0498,deepseek/deepseek-v4-flash,5,list_or_qa,0,alluded,none,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,1,stable,three_plus,
H0499,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,4,stable,two,
H0500,deepseek/deepseek-v4-flash,5,other,2,realized,none,named_emotion,none,downshifts,absent,none,narrator_intrusion,none,neutral,2,stable,one,The continuation repeats the opening and includes a meta-commentary that breaks the fictional frame.
H0501,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,reflective,none,sustains,present,none,intact,none,elevated,3,stable,two,
H0502,deepseek/deepseek-v4-flash,5,advice_or_essay,2,realized,by_character,reflective,both,downshifts,absent,none,narrator_intrusion,re_registered,neutral,3,minor_drift,one,
H0503,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,none,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,2,stable,two,
H0504,deepseek/deepseek-v4-flash,4,literary_fiction,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,re_registered,neutral,2,stable,one,
H0505,deepseek/deepseek-v4-flash,4,genre_fiction,2,alluded,none,somatic_enacted,none,escalates,absent,none,intact,re_registered,neutral,3,stable,two,
H0506,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,narrator_intrusion,none,neutral,3,unanchored,three_plus,
H0507,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,
H0508,deepseek/deepseek-v4-flash,4,advice_or_essay,2,alluded,none,reflective,intrapsychic,sustains,absent,partial,intact,none,elevated,3,stable,one,
H0509,deepseek/deepseek-v4-flash,4,advice_or_essay,0,alluded,none,named_emotion,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,1,minor_drift,two,"The continuation shifts from first-person narrative to direct advice with a numbered list, constituting a genre rupture."
