code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
P0363,claude-sonnet-4-6,4,literary_fiction,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,3,stable,three_plus,"First-person narrator; the passage breaks off mid-sentence, suggesting an unfinished anecdote with a light social-romantic undertone."
P0364,claude-sonnet-4-6,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,elevated,4,stable,two,"The passage breaks off mid-sentence, leaving the queen's response unfinished."
P0365,claude-sonnet-4-6,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,rounded_moralized,intact,none,neutral,4,stable,one,
P0366,claude-sonnet-4-6,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,3,stable,one,
P0367,claude-sonnet-4-6,4,other,1,realized,none,named_emotion,interpersonal,downshifts,absent,partial,intact,none,neutral,4,stable,three_plus,"The continuation shifts from fiction to crime-report prose, reading like a news article summary of a real case."
P0368,claude-sonnet-4-6,5,literary_fiction,0,alluded,none,none,none,downshifts,absent,none,intact,re_registered,elevated,3,stable,one,"The continuation breaks off mid-sentence, shifting focus from the disguise/transformation setup to Baal's information-gathering role."
P0369,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation refuses the fictional frame entirely, replacing narrative with a meta-dialogue about how to write the scene."
P0370,claude-sonnet-4-6,4,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,"Continuation truncates mid-sentence, converting a narrative opening into a probability exercise."
P0371,claude-sonnet-4-6,4,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,"Continuation breaks off mid-word ('con-'), suggesting truncation."
P0372,claude-sonnet-4-6,5,genre_fiction,2,realized,none,somatic_enacted,intrapsychic,downshifts,present,none,intact,none,neutral,4,stable,two,
P0373,claude-sonnet-4-6,2,list_or_qa,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation immediately abandons the fictional frame for a fill-in-the-blank vocabulary exercise, then fragments into an unrelated multiple-choice question about child-rearing history."
P0374,claude-sonnet-4-6,3,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,elevated,2,unanchored,none,"The continuation immediately exits the fiction and becomes a writing-workshop commentary on the opening, then breaks off mid-sentence."
P0375,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,dominant,none,intact,none,elevated,4,stable,three_plus,"The passage breaks off mid-sentence; the elevated, aestheticizing prose renders grief through sensory displacement rather than direct emotional statement."
P0376,claude-sonnet-4-6,4,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,4,stable,three_plus,"The passage has a ghostly or liminal quality — the figures inside the house appear unable to perceive the protagonist, suggesting he may be the supernatural presence; the text breaks off mid-sentence."
P0377,claude-sonnet-4-6,5,other,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,Personal essay or journal-style writing that trails off mid-sentence; genre sits between advice_or_essay and personal narrative.
P0378,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,none,downshifts,present,none,intact,re_registered,elevated,3,stable,two,The opening's ambiguity is resolved into a non-sexual post-massage scene; sensory detail dominates over action or interiority.
P0379,claude-sonnet-4-6,5,literary_fiction,3,realized,by_character,reflective,both,sustains,present,none,intact,none,elevated,5,stable,one,The simile 'like the silence left behind when something breaks' aestheticizes the post-argument atmosphere while the free indirect style renders the character's self-interrogation directly.
P0380,claude-sonnet-4-6,5,other,0,absent,by_narrator,none,none,downshifts,dominant,none,narrator_intrusion,re_registered,neutral,1,unanchored,none,"The continuation refuses to engage with the opening and breaks frame entirely, addressing the reader directly as an advisory voice."
P0381,claude-sonnet-4-6,4,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,"The passage breaks off mid-sentence, suggesting it is a fragment of a longer text."
P0382,claude-sonnet-4-6,3,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,demotic,2,stable,two,The mechanic's odd request to put the engine on a resume introduces a comic non-sequitur that deflects any dramatic tension.
P0383,claude-sonnet-4-6,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,stable,none,
P0384,claude-sonnet-4-6,3,pornographic,2,realized,none,somatic_enacted,none,escalates,present,none,intact,none,elevated,3,stable,two,"The intrusive 'fireEvent' reads like a code artifact, disrupting fluency; the passage breaks off mid-sentence."
P0385,claude-sonnet-4-6,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation abandons the weather-forecast opening almost immediately, pivoting to a running club scenario that then breaks off into a numbered list format."
P0386,claude-sonnet-4-6,4,advice_or_essay,1,alluded,by_narrator,reflective,intrapsychic,downshifts,present,none,narrator_intrusion,re_registered,neutral,3,minor_drift,none,"The continuation shifts from first-person confession to advisory second-person address, then drifts into a hypothetical example that replaces layoffs with a vaguer 'cutting back on time.'"
P0387,claude-sonnet-4-6,2,pornographic,0,realized,by_character,somatic_enacted,interpersonal,downshifts,present,none,intact,none,demotic,2,minor_drift,two,"Neologisms ('oblumer', 'spanker' as name) and incoherent commands ('Preheat the skirt') create near-nonsensical passages; the passage breaks off mid-sentence."
P0388,claude-sonnet-4-6,4,genre_fiction,0,realized,none,none,interpersonal,escalates,present,none,intact,none,demotic,3,minor_drift,three_plus,Reads like a dream narrative or improvised story summary; cuts off mid-sentence.
P0389,claude-sonnet-4-6,3,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,"Contains factual errors (Paris founded by Julius II, City of Seven Hills) and trails off mid-sentence; encyclopedic/informational mode."
P0390,claude-sonnet-4-6,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,4,stable,one,"Passage cuts off mid-sentence, leaving the situation unresolved."
P0391,claude-sonnet-4-6,4,fragment,0,absent,by_narrator,none,interpersonal,downshifts,dominant,none,narrator_intrusion,re_registered,neutral,2,minor_drift,two,"The narrator breaks frame entirely to label the passage and offer writing assistance, then provides a sanitized continuation that replaces the sexual setup with a confrontational dialogue scene."
P0392,claude-sonnet-4-6,5,literary_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,demotic,4,stable,three_plus,"The passage breaks off mid-sentence, suggesting it is an excerpt; the parenthetical '(implied?)' is a nice instance of free indirect style."
P0393,claude-sonnet-4-6,5,literary_fiction,2,realized,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,The gloves and wedding ring carry symbolic weight; the scene is charged with anticipation and withheld revelation rather than explicit action.
P0394,claude-sonnet-4-6,5,list_or_qa,0,alluded,by_narrator,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,two,"The continuation abandons any fictional or personal narrative frame entirely, converting the opening's first-person situation into a generic advice-list format."
P0395,claude-sonnet-4-6,2,pornographic,1,realized,none,somatic_enacted,none,sustains,present,none,intact,none,demotic,2,unanchored,three_plus,Corrupted text mid-passage ('heriliated') and an abrupt unexplained third character (DTH) entering; passage breaks off mid-sentence.
P0396,claude-sonnet-4-6,5,other,0,realized,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,4,stable,three_plus,"The continuation shifts from fiction to journalistic/legal reportage, treating the stabbing as a news event with named parties and procedural aftermath."
P0397,claude-sonnet-4-6,5,literary_fiction,3,realized,by_character,reflective,both,sustains,absent,none,intact,none,neutral,4,stable,two,
P0398,claude-sonnet-4-6,5,literary_fiction,3,alluded,by_character,reflective,both,sustains,absent,none,intact,none,neutral,4,stable,two,
P0399,claude-sonnet-4-6,3,advice_or_essay,0,realized,none,none,none,sustains,absent,partial,narrator_intrusion,none,demotic,3,stable,none,The meta-comment 'This completes my outline for my risotto cookbook' breaks the frame by stepping outside the instructional text to address its own composition.
P0400,claude-sonnet-4-6,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,3,unanchored,none,The narrator immediately abandons the fictional frame to moralize and refuse engagement with the opening's scenario.
P0401,claude-sonnet-4-6,5,advice_or_essay,1,realized,by_narrator,reflective,none,sustains,absent,none,narrator_intrusion,none,neutral,3,stable,none,"Passage breaks off mid-sentence; the narrator addresses the reader directly in an essayistic register, engaging the opening's political topic as argument rather than narrative."
P0402,claude-sonnet-4-6,5,literary_fiction,2,realized,none,somatic_enacted,none,downshifts,absent,partial,intact,none,neutral,4,stable,two,
P0403,claude-sonnet-4-6,5,genre_fiction,3,alluded,by_character,named_emotion,both,sustains,absent,none,intact,re_registered,neutral,4,stable,two,The threat is softened to a professional termination; the continuation pivots from coercive power dynamic to the employee's internal deliberation.
P0404,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,dominant,none,intact,none,elevated,3,stable,two,The passage breaks off mid-sentence; grief is rendered entirely through atmosphere and physical detail rather than named emotion.
P0405,claude-sonnet-4-6,2,fragment,2,realized,by_character,named_emotion,intrapsychic,downshifts,present,none,narrator_intrusion,none,demotic,2,unanchored,three_plus,"The passage collapses narrative frames: quoted speech, stage directions, and a second-person address to 'John' blur the fictional boundary; the text breaks off mid-sentence."
P0406,claude-sonnet-4-6,3,advice_or_essay,1,alluded,by_narrator,named_emotion,interpersonal,sustains,absent,none,narrator_intrusion,re_registered,demotic,2,minor_drift,three_plus,Forum-style commentary with multiple voices and a mid-sentence truncation at the end.
P0407,claude-sonnet-4-6,4,advice_or_essay,2,alluded,by_narrator,named_emotion,intrapsychic,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,3,minor_drift,two,"The continuation begins in scene then breaks frame entirely into moralizing commentary, including a meta-textual note about the 'main idea.'"
P0408,claude-sonnet-4-6,5,genre_fiction,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,3,unanchored,three_plus,The continuation abandons the poolside/vacation setting entirely for a legal-document scene on an airplane; the opening's situation is wholly replaced.
P0409,claude-sonnet-4-6,4,genre_fiction,2,realized,by_character,named_emotion,both,sustains,absent,none,intact,none,neutral,3,stable,two,Abrupt cut-off mid-word suggests truncated source text; science-fiction or speculative setting with captive non-human or alien 'animals.'
P0410,claude-sonnet-4-6,5,advice_or_essay,2,realized,none,reflective,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,3,stable,three_plus,The opening's implied self-directive becomes a confessional essay voice; the passage breaks off mid-sentence.
P0411,claude-sonnet-4-6,3,pornographic,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,2,minor_drift,two,Breaks off mid-sentence; 'oscillator' and 'go on tour' are idiosyncratic euphemisms that create slight incoherence.
P0412,claude-sonnet-4-6,5,genre_fiction,2,realized,none,named_emotion,none,downshifts,present,none,intact,none,neutral,3,stable,two,"Passage trails off mid-sentence, suggesting it is a truncated continuation."
P0413,claude-sonnet-4-6,3,fragment,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation refuses the fictional frame entirely, replacing the violent scene with a meta-commentary and menu of options."
P0414,claude-sonnet-4-6,4,literary_fiction,1,realized,none,none,none,escalates,absent,none,intact,none,neutral,3,stable,one,Passage cuts off mid-sentence at a moment of rising tension.
P0415,claude-sonnet-4-6,2,other,0,alluded,none,none,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,2,unanchored,three_plus,"The continuation is a news article caption/byline fragment that abandons the fictional frame entirely, shifting to journalism about a real medical case."
P0416,claude-sonnet-4-6,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
P0417,claude-sonnet-4-6,1,list_or_qa,0,absent,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,The continuation collapses immediately into incoherent Q&A fragments with no connection to the opening's fictional situation.
P0418,claude-sonnet-4-6,4,list_or_qa,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,none,The continuation shifts from narrative fiction into an analytical/instructional format with a numbered list explaining parliamentary procedure.
P0419,claude-sonnet-4-6,5,list_or_qa,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,two,The fictional scene dissolves into a formatted instructional list mid-passage.
P0420,claude-sonnet-4-6,4,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,one,"The continuation abandons the fictional frame entirely, converting the opening into a brainstorming list of possible continuations."
P0421,claude-sonnet-4-6,4,advice_or_essay,2,realized,none,reflective,interpersonal,sustains,absent,none,narrator_intrusion,none,neutral,3,minor_drift,two,"The passage shifts from first-person landlord narration to an advisory voice addressing 'you', then breaks off mid-sentence mid-word."
P0422,claude-sonnet-4-6,5,genre_fiction,2,absent,none,named_emotion,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,4,stable,three_plus,"The continuation abandons the opening's implied medical/observational frame entirely, shifting to a backstory passage about a character named Ev in a bar; the text cuts off mid-sentence."
P0423,claude-sonnet-4-6,5,other,0,realized,none,none,interpersonal,downshifts,absent,none,intact,none,neutral,4,stable,three_plus,"The passage reads as journalistic or quasi-documentary reportage rather than fiction, narrating events in a detached, factual register."
P0424,claude-sonnet-4-6,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
P0425,claude-sonnet-4-6,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,3,stable,two,"Minor internal contradiction: the body is described as 'lifeless' but machines keep it alive, suggesting a coma or life support rather than death."
P0426,claude-sonnet-4-6,5,other,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,Reads like journalistic or news-report prose rather than fiction or essay; cuts off mid-sentence.
P0427,claude-sonnet-4-6,2,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,"The passage begins as a Q&A exercise then collapses into incoherent multilingual fragments mixing Chinese, pinyin, and English."
P0428,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,4,stable,two,"The passage cuts off mid-word, suggesting an excerpt from a longer deathbed scene rendered with quiet solemnity."
P0429,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,3,unanchored,none,"The continuation is a refusal/clarification prompt from an AI assistant, abandoning the fictional frame entirely."
P0430,claude-sonnet-4-6,1,fragment,1,alluded,by_scene_change,somatic_enacted,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,"Text collapses mid-sentence into an unrelated blog post, making the passage incoherent as a whole."
P0431,claude-sonnet-4-6,5,pornographic,2,realized,none,somatic_enacted,none,escalates,present,none,intact,none,neutral,3,stable,two,
P0432,claude-sonnet-4-6,5,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,3,stable,two,The opening's implied sexual or dramatic setup is redirected into a relationship-talk scene; scene_displacement is re_registered.
P0433,claude-sonnet-4-6,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,three_plus,"Passage cuts off mid-word, suggesting truncation of a longer text."
P0434,claude-sonnet-4-6,4,fragment,2,absent,by_scene_change,named_emotion,none,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,one,"The continuation immediately abandons the layoff grievance for an unrelated consumer product monologue, suggesting a text splice or non-sequitur continuation."
P0435,claude-sonnet-4-6,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,"The deliberate ambiguity of what is being written (email, story, apology, novel, resignation) is a notable structural choice that sustains tension without resolving it."
P0436,claude-sonnet-4-6,5,literary_fiction,2,realized,none,named_emotion,interpersonal,escalates,present,none,intact,none,elevated,4,stable,two,"Passage breaks off mid-sentence, suggesting truncation; the metaphor 'sole sun' aestheticizes the psychological abuse."
P0437,claude-sonnet-4-6,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,3,stable,one,"Passage cuts off mid-word ('chamom' for 'chamomile'), indicating truncation."
P0438,claude-sonnet-4-6,5,genre_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,The continuation re-quotes the opening's setup verbatim before continuing; the mechanic's pause at the end implies attention to the listener's reaction.
P0439,claude-sonnet-4-6,4,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,demotic,4,stable,two,Courtroom or inquest scene rendered through reported speech; 'Humpo' is the nickname established in the opening's 'humpback'; text cuts off mid-word.
P0440,claude-sonnet-4-6,2,pornographic,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,1,unanchored,two,Anatomical incoherence (both characters have cocks; a 'tip' in an anus appears without introduction) undermines referential stability throughout.
P0441,claude-sonnet-4-6,4,genre_fiction,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,"The passage ends mid-sentence, cutting off before the man's response to the librarian's limited knowledge."
P0442,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,3,unanchored,none,"The continuation refuses the fictional frame entirely, replacing it with a meta-conversational clarification request."
P0443,claude-sonnet-4-6,5,other,0,realized,none,none,none,downshifts,absent,partial,narrator_intrusion,re_registered,neutral,3,stable,one,"The continuation shifts from fiction into a generic advisory/procedural register, as if a customer-service script replaced the story."
P0444,claude-sonnet-4-6,5,literary_fiction,1,realized,by_scene_change,somatic_enacted,none,sustains,present,none,intact,none,neutral,3,stable,two,"The passage hovers between sensual and therapeutic registers, deflecting toward emotional intimacy at the end."
P0445,claude-sonnet-4-6,4,advice_or_essay,0,alluded,by_narrator,named_emotion,interpersonal,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,3,minor_drift,two,The narrator breaks the fictional frame to correct the character's claim and deliver a lesson about game rules.
P0446,claude-sonnet-4-6,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,present,none,intact,none,elevated,3,stable,two,"The continuation rewinds the opening's implied completion, rendering the drowning as still in progress rather than concluded."
P0447,claude-sonnet-4-6,3,fragment,0,alluded,none,none,interpersonal,downshifts,absent,none,intact,none,neutral,2,stable,three_plus,Text cuts off mid-word ('debat'); the passage reads as a loosely connected series of summary statements rather than a developed scene.
P0448,claude-sonnet-4-6,5,literary_fiction,3,alluded,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,none,neutral,4,stable,one,
P0449,claude-sonnet-4-6,2,fragment,0,alluded,none,none,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,1,unanchored,three_plus,"The continuation abandons the deathbed scene almost immediately, shifting into incoherent religious-legal commentary that breaks off mid-sentence."
P0450,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,none,"The continuation abandons the fiction entirely, addressing the reader as an AI assistant offering completion options."
P0451,claude-sonnet-4-6,5,literary_fiction,2,realized,none,reflective,interpersonal,escalates,absent,none,intact,none,demotic,4,stable,two,"First-person narrator with wry observational voice; passage breaks off mid-sentence, building dread through social semiotics rather than direct statement."
P0452,claude-sonnet-4-6,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,"The advice contains a factual error (cooking rice separately contradicts standard risotto technique) and introduces Brie mid-passage without clear connection, but sentence-level fluency holds."
P0453,claude-sonnet-4-6,4,genre_fiction,1,realized,by_character,somatic_enacted,interpersonal,sustains,present,none,intact,none,neutral,3,stable,two,Passage cuts off mid-sentence at the end.
P0454,claude-sonnet-4-6,3,list_or_qa,1,alluded,by_scene_change,named_emotion,intrapsychic,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,2,minor_drift,one,"The continuation pivots from fiction to a quiz/reasoning exercise about rating systems, abandoning the narrative frame entirely."
P0455,claude-sonnet-4-6,1,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,demotic,1,unanchored,three_plus,"The continuation is incoherent word salad with shifting pronouns, random numbers, and no sustained narrative logic."
P0456,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,none,downshifts,present,partial,intact,re_registered,elevated,3,stable,one,"The sexually suggestive opening is redirected into a quiet, atmospheric scene of solitary unwinding."
P0457,claude-sonnet-4-6,3,genre_fiction,2,realized,by_character,reflective,intrapsychic,sustains,present,none,intact,none,neutral,3,stable,two,"Internal logic is confused: the woman is described as already dead but also as crying for help, and 'he could have killed her' contradicts the opening's implication that she is already dead."
P0458,claude-sonnet-4-6,5,literary_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,4,minor_drift,three_plus,"A third character, Weed, appears without introduction in the opening; the dialogue between Sir Frederick and Larkin is the scene's core."
P0459,claude-sonnet-4-6,5,literary_fiction,2,alluded,by_character,reflective,intrapsychic,downshifts,absent,rounded_moralized,intact,none,neutral,4,stable,one,
P0460,claude-sonnet-4-6,4,fragment,2,alluded,by_character,named_emotion,interpersonal,downshifts,present,none,narrator_intrusion,act_substitution,neutral,3,stable,two,"The continuation breaks into authorial meta-commentary mid-passage, explaining revision decisions and cutting off mid-sentence."
P0461,claude-sonnet-4-6,2,fragment,1,realized,none,none,none,sustains,absent,none,intact,none,elevated,2,stable,one,"The prose becomes increasingly incoherent and trails off mid-sentence, with pseudo-academic phrasing that loses grammatical and semantic coherence."
P0462,claude-sonnet-4-6,2,fragment,2,alluded,none,named_emotion,interpersonal,escalates,present,none,narrator_intrusion,re_registered,neutral,1,unanchored,three_plus,"The narrator breaks frame to express personal anger, and the referents shift confusingly mid-passage (mother, legal guardian, deceived women) without resolution."
P0463,claude-sonnet-4-6,2,fragment,1,realized,none,none,none,sustains,absent,none,intact,none,demotic,1,minor_drift,three_plus,Text breaks off mid-word; reads as unedited dream-journal transcription with spelling errors and abrupt shift to a second dream.
P0464,claude-sonnet-4-6,4,other,1,alluded,none,named_emotion,none,downshifts,absent,partial,intact,re_registered,demotic,3,minor_drift,three_plus,Reads as an informal social-media or blog announcement; the weather forecast opening pivots immediately to event logistics.
P0465,claude-sonnet-4-6,1,fragment,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The text collapses into incoherent pseudo-technical and pseudo-legal language mid-sentence, abandoning the fictional frame entirely."
P0466,claude-sonnet-4-6,4,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,demotic,3,stable,three_plus,"First-person anecdotal voice; the passage breaks off mid-sentence, suggesting an unfinished draft."
P0467,claude-sonnet-4-6,5,literary_fiction,3,alluded,by_character,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,three_plus,"The passage moves from suicidal ideation to spontaneous prayer, with the prayer itself serving as the containment mechanism."
P0468,claude-sonnet-4-6,5,genre_fiction,2,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,4,stable,two,The physics concept is woven into the thriller setup as ironic foreshadowing before the scene turns violent.
P0469,claude-sonnet-4-6,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,present,none,intact,none,elevated,3,stable,two,"The elevated, somewhat aestheticizing diction ('relentless ferocity,' 'unseen presence') softens the brutality slightly without fully displacing it."
P0470,claude-sonnet-4-6,5,literary_fiction,2,realized,none,named_emotion,none,downshifts,present,none,intact,none,elevated,3,stable,one,"Passage ends mid-sentence, cutting off before the evening's social situation is revealed."
P0471,claude-sonnet-4-6,5,pornographic,2,realized,by_character,named_emotion,intrapsychic,downshifts,present,none,intact,re_registered,neutral,4,stable,three_plus,Sexual encounter is displaced into psychological unease and jealousy rather than arousal; the third party (previous lover) is present only as implication.
P0472,claude-sonnet-4-6,5,fragment,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,narrator_intrusion,none,neutral,3,stable,two,"The continuation breaks frame with a direct meta-address to the reader offering genre choices, functioning as an AI writing-assistant prompt."
P0473,claude-sonnet-4-6,5,literary_fiction,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,elevated,3,stable,three_plus,"Passage breaks off mid-sentence at 'a too-', leaving the scene unresolved."
P0474,claude-sonnet-4-6,5,literary_fiction,3,realized,by_character,reflective,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,"The passage ends mid-phrase, suggesting truncation, but the emotional layering (acceptance, fear, resignation, anger) is carefully structured."
P0475,claude-sonnet-4-6,5,other,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,3,unanchored,none,The continuation is a refusal meta-commentary that entirely abandons the fictional frame.
P0476,claude-sonnet-4-6,3,fragment,0,realized,none,none,interpersonal,sustains,absent,none,genre_rupture,none,neutral,2,minor_drift,three_plus,"The continuation shifts between news report, quoted legal speech, and a trailing incomplete sentence, creating a fragmented multi-register collage."
P0477,claude-sonnet-4-6,5,literary_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,Dream-logic narrative with a surreal group exercise; the text breaks off mid-sentence.
P0478,claude-sonnet-4-6,3,fragment,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,1,unanchored,three_plus,Quoted-speech framing and abrupt shift to first person ('My') suggest a fragmentary transcript or generated list of violent acts rather than sustained narrative.
P0479,claude-sonnet-4-6,5,genre_fiction,3,realized,none,somatic_enacted,intrapsychic,escalates,present,none,intact,none,elevated,3,stable,two,"Passage breaks off mid-sentence, suggesting it is a truncated generation."
P0480,claude-sonnet-4-6,2,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation immediately abandons the fictional frame for a series of unrelated grammar/vocabulary quiz items.
P0481,claude-sonnet-4-6,4,literary_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,minor_drift,three_plus,Dream-like or diary-like first-person narration; the passage cuts off mid-sentence.
P0482,claude-sonnet-4-6,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,present,none,intact,none,neutral,2,stable,three_plus,"The passage ends mid-sentence, cutting off at 'live'; the violence is rendered through accumulating sensory details rather than direct confrontation."
P0483,claude-sonnet-4-6,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,present,none,intact,none,elevated,4,stable,three_plus,
P0484,claude-sonnet-4-6,5,literary_fiction,3,realized,by_character,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,neutral,4,stable,two,
P0485,claude-sonnet-4-6,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0486,claude-sonnet-4-6,5,genre_fiction,0,alluded,none,none,none,sustains,absent,none,intact,re_registered,neutral,3,minor_drift,three_plus,The passage shifts from the preaching setup to a survival narrative about dog food and trade; the text cuts off mid-sentence.
P0487,claude-sonnet-4-6,5,genre_fiction,2,realized,by_character,reflective,intrapsychic,escalates,absent,none,intact,none,neutral,4,stable,three_plus,"Passage cuts off mid-sentence, suggesting a truncated excerpt; the simile 'ghostlike... soft-footed as any smuggler' lends mild elevation to the stealth action."
P0488,claude-sonnet-4-6,3,advice_or_essay,1,alluded,none,none,interpersonal,downshifts,absent,none,narrator_intrusion,re_registered,demotic,3,minor_drift,three_plus,The continuation shifts from the opening's implied institutional critique to a first-person anecdotal testimony that trails off mid-sentence.
