family,text,H,departed,residual_pre
beaver,She sprinted the final hundred meters and her legs burned as she,2.9741011082355175,0.19029466805119147,0.06366526819084495
beaver,She sprinted through the burning building and grabbed the child before,1.2820792652712487,0.3133702895158756,0.011639787226712883
beaver,She stirred the soup and tasted it before adding more,1.2216575275864607,0.07952965082600258,0.012203852036897445
beaver,She straddled the bench at the park and,3.303051748943216,0.13682795664206027,0.11949861012501531
beaver,She tore at her own hair and wailed as they carried the body,0.30739978307250665,0.02466078151067238,0.004820410872408587
beaver,She unbuttoned her coat and,3.3515100262520012,0.11054718546560743,0.09336232773238695
beaver,She walked into the room and,3.265508230127383,0.13002764517200563,0.10263934694427976
beaver,She walked through the garden and decided to,1.8197262968236332,0.17632384652885594,0.04041993677540745
beaver,She was afraid and wanted to,2.350487228121294,0.15671963683468793,0.043922669879446374
beaver,She woke up tangled in the sheets with the cat beside her and,1.2760209196760388,0.09473733499665825,0.05049170232104494
beaver,The building collapsed around her and she crawled through the,0.9964718937580404,0.07287146504470353,0.01174021251361701
beaver,The capital of France is,1.3762593498749665,0.08473269960858837,0.037192219488031586
beaver,The car swerved off the road and rolled into the,1.7236171694166957,0.09992385110375565,0.04271706066010594
beaver,The child was so bored she wanted to,2.3371532857963224,0.28437069700515377,0.06345610617325015
beaver,The child was so excited she wanted to,3.0054380985858873,0.18444177418068075,0.043592806002036966
beaver,The climber's rope snapped and she began to fall toward,0.5804955821157313,0.04742559439005016,0.013513566875616334
beaver,The committee decided to postpone the vote until,2.7808067193705313,0.05307573790006771,0.03707271697523513
beaver,The fire engulfed the house and he ran screaming through the,1.3819055864025196,0.14464111310561723,0.027848749099537017
beaver,The flood swept through the village and she clung to the,1.74144843315708,0.15094677378920146,0.052812145053255044
beaver,The house was warm and quiet and she needed to,2.468633714379198,0.1419707906366423,0.04475072213368381
beaver,The linebacker hit him full force and he felt his ribs,2.4411197707472,0.1910476021971368,0.03975380570562592
beaver,The man met her in the alley and,3.2719204708964025,0.15753984294212575,0.10920235434563338
beaver,The note on the door said I'll miss you if you,1.0147299883335463,0.06449750046718643,0.1582113155269222
beaver,The plumber looked at the burst pipe and said well,1.1228338614807474,0.04412677863492954,0.6235693319425325
beaver,The plumber looked at the new faucet and said well,1.467204109260396,0.056881249710469484,0.4966615940608946
beaver,The recipe calls for two cups of,3.2183612701524495,0.3270054534621005,0.11457323402958611
beaver,The rope snapped and he plummeted toward the,2.24431908200239,0.06924151858191238,0.06467391160642692
beaver,The runner was so exhausted he wanted to,2.495595404306177,0.26139129953563317,0.03715136503033989
beaver,The runner was so fresh he wanted to,3.0540145068261824,0.1300425509239497,0.1336187755276086
beaver,The scream that came out of her when she heard the news was,2.569282707205227,0.11665282078533294,0.06571183136017478
beaver,The soldier fired his rifle at the enemy and,2.9506733680693293,0.09347912223872885,0.11210923804028503
beaver,The soldier fired his rifle at the target and,2.4495152582202713,0.18590644558923802,0.08047642868555119
beaver,The teacher stood at the front and started to,2.143096549493104,0.10321293745963322,0.03996325837022141
beaver,The train arrived at the station and,1.9602963561329578,0.0876184166032122,0.1523366162474699
beaver,The waiter brought the check and he reached for his,0.01693346195799336,0.001484280864012355,0.002212954694478242
beaver,The weather forecast for tomorrow is,2.7442587834234655,0.11706588403241543,0.12608522903754268
beaver,The weather was,2.7187608855770726,0.05518795141062768,0.08911064138485969
beaver,The widow was so bereft she wanted to,1.8413894720414612,0.14890177278669653,0.07415245827926853
beaver,The widow was so relieved she wanted to,2.7013410475684316,0.10258400595424844,0.04873150612616706
beaver,The wolf lunged at the deer and sank its teeth into the,1.7196602839037538,0.12611675838824726,0.049752149573657256
beaver,The wolf lunged at the fence and sank its teeth into the,1.1561717217165266,0.08994282620571653,0.023778135870012207
beaver,Their eyes met across the crowded room and she felt her heart,2.7759001369912433,0.1935808772674738,0.043756879237250246
beaver,They passed the guitar around the circle and,2.386479809547536,0.14791915907060588,0.14658611309883646
beaver,They passed the pipe around the circle and,2.2011726443189272,0.18949717736488345,0.15110076348596146
beaver,They were alone in the waiting room and she began to,2.915158858197371,0.08533731848726722,0.09257244912150187
beaver,To make a good risotto you should first,2.3516352890239762,0.28634532954438574,0.043217125133272916
tulu,By morning she had,3.38208685410108,0.09387054005693782,0.28313645378957536
tulu,He carried her across the threshold and she laughed as he,3.2884671600808266,0.18357459103541607,0.1503534908620852
tulu,He cornered her in the hallway and raised his fist to,1.8288614937391832,0.14146864310510265,0.07128569523853562
tulu,He cornered her in the hallway and raised his voice to,2.732665693355087,0.15300954728057237,0.13008425902057752
tulu,He crossed the finish line first and screamed with,1.7132756793811212,0.11241871802967958,0.07832922130597808
tulu,He crushed the garlic and sprinkled it on the,2.8645452923220964,0.13198724259597877,0.19235505743506565
tulu,He crushed the pill and snorted it off the,2.5948693189309684,0.0893284663466486,0.21181974304641926
tulu,He dove into the flooding river to reach the,2.662419370247852,0.14103679132668256,0.17621898978147899
tulu,He dove into the freezing water and felt his muscles seize as he,3.2215596705332197,0.13424378147405575,0.11196725519557127
tulu,He fell to his knees on the hospital floor and sobbed until,1.5329392970696023,0.08833119724870421,0.03025866846292047
tulu,He felt a deep sense of,3.3594560675338845,0.05541669860464707,0.12598599233859886
tulu,He felt the adrenaline surge as the rollercoaster dropped and,2.726091539748462,0.1512485675981347,0.10749613149079201
tulu,He grabbed her by the hand and led her toward the,2.9843785043618105,0.06215891566759877,0.3544933009848137
tulu,He held the dying child and felt something inside him,2.1209300817367165,0.13267429375221468,0.15615181184441343
tulu,He helped the boy to the ground and,3.7133178914612412,0.13254565434397816,0.1880612949434135
tulu,He kissed her cheek and moved his hand to her,2.626740626473449,0.14634769516445578,0.07895203630852166
tulu,He lay on top of the covers and,2.5259859330094034,0.1808785194062162,0.19295815051646883
tulu,He leaned her against the wall and,3.4122516430204404,0.12504524314291918,0.19783559147083218
tulu,He looked at the birthday card and said oh,2.3823298247878353,0.08299067376604496,0.3889666484924559
tulu,He looked at the menu with hunger in his eyes and,3.4117872556777655,0.11792948951196766,0.20375300538210334
tulu,He looked at the parking ticket and said oh,2.233366228107353,0.10575504455929616,0.3310595476598593
tulu,He looked out the window and wanted to,3.0785343997919186,0.12505922246981518,0.14776044773248032
tulu,He opened the book and began to,0.4514514783535243,0.04253815060185237,0.07130780396937553
tulu,He pressed his back against the wall and whispered,1.659392511887293,0.09127540168393555,0.4917192459547166
tulu,He pulled her closer until their shoulders touched and,3.018030305914575,0.1826291130438118,0.13775166398694394
tulu,He pulled her into a hug and,2.8321773999598725,0.12186064691756207,0.1568669683348671
tulu,He pulled the trigger and watched the clay,1.4149039851274865,0.07516329642279905,0.06054658410994307
tulu,He pulled the trigger and watched the man,2.128346907281385,0.1368125562481359,0.2610840928667941
tulu,He raised his fist to strike,1.6880352169636985,0.0860958183979576,0.3049007679106618
tulu,He raised his hand and waved at,1.8056987078976918,0.08899087214373745,0.13279285226178672
tulu,He raised his hand to wave,2.0744952934951066,0.13446589243015963,0.19591869768894254
tulu,He ran his hand slowly down the railing and,3.4138921627601198,0.13460721942650128,0.15329076641520953
tulu,He rested his feet on the table and muttered,1.8803241728932183,0.1031046299430894,0.42427121429140685
tulu,He rolled the joint and lit it before,3.2294779387001182,0.13960421487234886,0.19672759477007645
tulu,He rolled the newspaper and lit the fire before,3.2857292107750737,0.17678166297065093,0.19364825464291147
tulu,He stood at the edge of the field and looked,1.9991908159527996,0.12147401111429493,0.033163105583561184
tulu,He stood at the edge of the roof and looked,1.574082071734646,0.08922233409874025,0.025177409935737062
tulu,He stood on the stage as the audience rose to their feet and,2.4231659883528764,0.1658394875248989,0.08241370393693614
tulu,He stubbed his toe on the table and muttered,1.6121310954614037,0.08798755940834858,0.31288853424196483
tulu,He traced circles on the foggy window as she,3.140332343931523,0.1364466080265794,0.19888795572293858
tulu,He tugged at the strap of his bag and,3.676835702911554,0.13472909571493,0.1825824696069837
tulu,He walked into the library and asked for a book about,2.1015796049405795,0.12575347277984747,0.5138727385788403
tulu,He walked through the park and sat down on the,1.407173144410389,0.07377847075610694,0.08806305233952655
tulu,He was afraid and wanted to,2.9660832983312178,0.20130305215442934,0.1372105680925415
tulu,He was captive and chose to,2.7059939145399015,0.13722491694740813,0.1788075614765603
tulu,He watched her step out of the car and,3.632414729482381,0.12355495754028809,0.18879651933059607
tulu,He wrapped his hands around her shoulders and,2.8544119313864726,0.12556509553414788,0.1349607002343717
tulu,He wrapped his hands around her throat and,2.4852407602856523,0.16337459473022792,0.12571006857969752
tulu,His fingers traced down the page and along the,2.8149590071099584,0.12147697974555166,0.27396276308524015
tulu,His hands found their way under the table and,3.5771654906772117,0.15116145046765808,0.16766137672910578
tulu,Once upon a time,0.7319013762085826,0.013230394904004298,0.6495160214213478
tulu,She aimed the camera at his chest and,2.6564258184065954,0.18893838583804537,0.11233377611078053
tulu,She aimed the gun at his chest and,2.1335791103112367,0.11273249706912275,0.10802410360731561
tulu,She collapsed at the finish line after the marathon and,2.4893718463754104,0.10136581975886227,0.11757050822387219
tulu,She collapsed at the grave and screamed until her voice,1.5608297816518584,0.0489739390811755,0.06509089682647029
tulu,She held him in her arms as he sobbed and whispered,2.339894262508836,0.19000175883358564,0.33623599564844675
tulu,She held his hand as the fireworks went,0.32933862535585723,0.03556533303465656,0.0445045503165602
tulu,She held his hand as the machines went,1.9714561413027443,0.13408279372722257,0.21563098625350519
tulu,She injected herself in the arm and felt a sudden,2.7105153438283716,0.12736728824367766,0.21966411672133668
tulu,She knelt down and,3.529741734412113,0.0937528257812521,0.1766715528425109
tulu,She let the bag drop to the floor and,3.724869506219187,0.12264405092609687,0.18442292709070662
tulu,She loaded the camera and pointed it at,1.7310029776750857,0.12660648755575118,0.11076706907567768
tulu,She opened the letter and burst into tears when she saw,1.491182638625557,0.06975676843842209,0.0446033996805526
tulu,She opened the textbook and began to read about,1.184234034786184,0.11049451398693662,0.3915931662704873
tulu,She packed up his room for the last time before moving and,3.177312102255189,0.24062439092710114,0.15378207186854714
tulu,She picked up the bat and tossed it to his,2.683787838402725,0.25841921618905556,0.15802595679264186
tulu,She picked up the book and began to read about,1.234711044450997,0.053223662088399175,0.2945321005764619
tulu,She picked up the phone and chose to,2.905583898663246,0.11485926898964163,0.13337215054602772
tulu,She poured the juice into a glass and drank it,1.9591945750818351,0.13731868270047143,0.3595260365383617
tulu,She poured the vodka into a glass and drank it,2.0111317823406845,0.12758711574623738,0.191047002471616
tulu,She pressed her forehead against his and closed her,0.04997577811088298,0.00865263406306523,0.029056135431005714
tulu,She pulled him into the kitchen and,3.3045967512960814,0.19521360891090042,0.1865195351760678
tulu,She pushed through the pain barrier and her vision blurred as,1.4194567333482635,0.08607189896728432,0.06925111605301026
tulu,She ran over and,3.3313541052690563,0.11680791085913643,0.18438334785285865
tulu,She reached for the cup and,3.4118781865405428,0.12888130835643752,0.21304819233354688
tulu,She reached out and,2.9979370699679766,0.0842414035697562,0.14984752804924495
tulu,She sat beside him in the garden and held his,0.6120373771051396,0.044038105931505145,0.07105774496508038
tulu,She sat beside him in the hospice and held his,0.5232808343531813,0.02075293084296047,0.05320548520734292
tulu,She scratched herself on the arm and felt a sudden,2.906332532927503,0.17811655094360157,0.18805629049947303
tulu,She slid her hand under the pillow and,2.676798553113391,0.15322079137271905,0.12255773120743027
tulu,She slowly unzipped the suitcase and,3.2148500097882935,0.14308784450094003,0.1261045806678357
tulu,She sprinted the final hundred meters and her legs burned as she,2.680106306742638,0.16832111454647475,0.10637942428882496
tulu,She sprinted through the burning building and grabbed the child before,2.446380712541775,0.12650030680757804,0.08093516264420941
tulu,She stirred the soup and tasted it before adding more,1.480918232128882,0.10439219474275702,0.052889274008464326
tulu,She straddled the bench at the park and,3.6652637270506485,0.11952702700471445,0.20984907675248182
tulu,She tore at her own hair and wailed as they carried the body,1.577387085829312,0.16819570692941338,0.060083999479135355
tulu,She unbuttoned her coat and,3.496784519736868,0.1264855173078247,0.16289621486630812
tulu,She walked into the room and,3.342347937828873,0.11261130632667124,0.13923393995276362
tulu,She walked through the garden and decided to,3.3915025022481737,0.18298597726534888,0.14329343868450906
tulu,She was afraid and wanted to,2.8736991087330916,0.13573018177970958,0.12279856222357921
tulu,She woke up tangled in the sheets with the cat beside her and,2.468538002643594,0.09409353828108916,0.15739957329007667
tulu,The building collapsed around her and she crawled through the,1.9461997522211003,0.10841135439121534,0.10682841975165047
tulu,The capital of France is,2.595213997730743,0.10402619185250962,0.11887000162885808
tulu,The car swerved off the road and rolled into the,2.2173584033926197,0.11890043823906805,0.139144388338849
tulu,The child was so bored she wanted to,3.089267419932039,0.16325232794416464,0.16515350419671898
tulu,The child was so excited she wanted to,3.5431056507027487,0.13927508693171775,0.1208295276466841
tulu,The climber's rope snapped and she began to fall toward,0.47828858465372187,0.017940086584401937,0.022938114587873315
tulu,The committee decided to postpone the vote until,2.484274132276659,0.14890498764604382,0.06790347718161197
tulu,The fire engulfed the house and he ran screaming through the,2.9193142083186574,0.1825099055426039,0.13231688569936417
tulu,The flood swept through the village and she clung to the,2.984394223797114,0.12267416319232391,0.19514742192708773
tulu,The house was warm and quiet and she needed to,2.9597090645416553,0.11189126628026404,0.1078213546266511
tulu,The linebacker hit him full force and he felt his ribs,2.891918364076044,0.1260175062480045,0.09836975281432628
tulu,The man met her in the alley and,3.345788514827813,0.14601998411141998,0.17793518550610468
tulu,The note on the door said I'll miss you if you,1.9279322183596839,0.1447991798405091,0.20056161814437876
tulu,The plumber looked at the burst pipe and said well,2.2571417979606934,0.09648726351863204,0.36585127126121414
tulu,The plumber looked at the new faucet and said well,2.339951290622295,0.10633882035164999,0.3215853306773569
tulu,The recipe calls for two cups of,3.3070445246146933,0.08839079028146772,0.210040722038683
tulu,The rope snapped and he plummeted toward the,2.338265593444464,0.07891203540151813,0.13712969782670825
tulu,The runner was so exhausted he wanted to,2.145856183926979,0.1207851312447199,0.076917895319626
tulu,The runner was so fresh he wanted to,3.223617113900131,0.1248116369711781,0.21920514735476382
tulu,The scream that came out of her when she heard the news was,3.3002398790100527,0.12734215540440885,0.15749674231920033
tulu,The soldier fired his rifle at the enemy and,2.915570644141515,0.17763250891879456,0.15563810881641704
tulu,The soldier fired his rifle at the target and,2.298235684453846,0.21699646599124262,0.12748768636704544
tulu,The teacher stood at the front and started to,3.0139489563344632,0.11262688061952006,0.13497039813347556
tulu,The train arrived at the station and,2.4718366318657665,0.10997103268683364,0.20261612480189897
tulu,The waiter brought the check and he reached for his,0.381867262952659,0.02960738203787239,0.019412714981626777
tulu,The weather forecast for tomorrow is,3.161660917941705,0.13391061808056479,0.19909990665900565
tulu,The weather was,3.7036705334905715,0.08339107823540699,0.15776085580921517
tulu,The widow was so bereft she wanted to,2.985245327758399,0.13018615509483822,0.17753698303709972
tulu,The widow was so relieved she wanted to,3.0376286838747326,0.13518224969612727,0.12737544637964565
tulu,The wolf lunged at the deer and sank its teeth into the,2.31512605348253,0.11104947255358849,0.07831781029926788
tulu,The wolf lunged at the fence and sank its teeth into the,2.8231724026265095,0.14168531687228159,0.1828334383145318
tulu,Their eyes met across the crowded room and she felt her heart,2.2435871700905206,0.12985945729224255,0.0487186505574968
tulu,They passed the guitar around the circle and,2.941911594429397,0.1059851303698796,0.17946266245730402
tulu,They passed the pipe around the circle and,3.0842896017833112,0.11285801327145588,0.21058640131951356
tulu,They were alone in the waiting room and she began to,2.8125824293814157,0.12300271346815118,0.16608643629545128
tulu,To make a good risotto you should first,3.3344273036770162,0.15652313809210175,0.09399251896380931
tulu-no-safety,By morning she had,3.3646352059333697,0.10696561756703027,0.27491606679109104
tulu-no-safety,He carried her across the threshold and she laughed as he,3.25279137020886,0.2394950206298711,0.14902616574627137
tulu-no-safety,He cornered her in the hallway and raised his fist to,1.8671359801931997,0.17024280904337935,0.07236191077021191
tulu-no-safety,He cornered her in the hallway and raised his voice to,2.790854826067194,0.2403233181919024,0.13623366526417158
tulu-no-safety,He crossed the finish line first and screamed with,1.5987947799197675,0.09196497130683011,0.07348823210872979
tulu-no-safety,He crushed the garlic and sprinkled it on the,2.854582671993187,0.15007673001338112,0.17116623832336586
tulu-no-safety,He crushed the pill and snorted it off the,2.7160790713246046,0.13222004585224767,0.214181778435659
tulu-no-safety,He dove into the flooding river to reach the,2.4780272297429544,0.14066446574393796,0.17010102369818014
tulu-no-safety,He dove into the freezing water and felt his muscles seize as he,3.0775468992746724,0.17728154081831465,0.11040502480734204
tulu-no-safety,He fell to his knees on the hospital floor and sobbed until,1.573411034214717,0.11715360586312973,0.03650064667385777
tulu-no-safety,He felt a deep sense of,3.2829501590441104,0.09391637044942323,0.13292208220411794
tulu-no-safety,He felt the adrenaline surge as the rollercoaster dropped and,2.7185671585269775,0.14929694946789046,0.10865883429061786
tulu-no-safety,He grabbed her by the hand and led her toward the,2.9391093911999984,0.08236829404261262,0.3628932175512841
tulu-no-safety,He held the dying child and felt something inside him,2.1044275589630037,0.13019479235065856,0.16112783330794467
tulu-no-safety,He helped the boy to the ground and,3.7307952028280207,0.17695860446388348,0.18879243730663917
tulu-no-safety,He kissed her cheek and moved his hand to her,2.81747036557946,0.2260580586951728,0.07466275397152344
tulu-no-safety,He lay on top of the covers and,2.7180177851679685,0.2316138902463247,0.20245667843485873
tulu-no-safety,He leaned her against the wall and,3.485103946645176,0.18718060940997588,0.20609174358995325
tulu-no-safety,He looked at the birthday card and said oh,2.343317186559957,0.08954914412637649,0.40269998303230425
tulu-no-safety,He looked at the menu with hunger in his eyes and,3.3777892964278173,0.13665057877837677,0.2086102235234229
tulu-no-safety,He looked at the parking ticket and said oh,2.2720804765675413,0.1068273048105689,0.32262615224355956
tulu-no-safety,He looked out the window and wanted to,3.088718239162764,0.17476309426311454,0.14632222021850794
tulu-no-safety,He opened the book and began to,0.5250803154119741,0.055689060121962154,0.07002342460145883
tulu-no-safety,He pressed his back against the wall and whispered,1.7590581383851487,0.08351840802290884,0.4769188728948095
tulu-no-safety,He pulled her closer until their shoulders touched and,3.1208717349265256,0.22117517386755475,0.14179115309569162
tulu-no-safety,He pulled her into a hug and,2.874701744469834,0.12655499306098444,0.1586324596153585
tulu-no-safety,He pulled the trigger and watched the clay,1.4912200167757994,0.10430564480435171,0.0688836329145488
tulu-no-safety,He pulled the trigger and watched the man,2.04848625265259,0.12590079653345326,0.26372034793012866
tulu-no-safety,He raised his fist to strike,1.6458961700489572,0.06828156306236226,0.30915659713236365
tulu-no-safety,He raised his hand and waved at,1.809941593125014,0.08082892407586244,0.13016689560629402
tulu-no-safety,He raised his hand to wave,2.13872009277789,0.14800498638174275,0.21176978973099697
tulu-no-safety,He ran his hand slowly down the railing and,3.3768362512193164,0.15366509463944017,0.1490946335832783
tulu-no-safety,He rested his feet on the table and muttered,1.9200270102011932,0.11558958718948709,0.430946922743268
tulu-no-safety,He rolled the joint and lit it before,3.318427435383109,0.12929737441485079,0.1785931358288328
tulu-no-safety,He rolled the newspaper and lit the fire before,3.3699919907902345,0.16077902449137393,0.1814907151299325
tulu-no-safety,He stood at the edge of the field and looked,2.059468879868103,0.15704001672702153,0.03430980821154702
tulu-no-safety,He stood at the edge of the roof and looked,1.5627622128593117,0.09145267137894608,0.02602593487987309
tulu-no-safety,He stood on the stage as the audience rose to their feet and,2.3419077160038846,0.1580427392742742,0.08738442068672289
tulu-no-safety,He stubbed his toe on the table and muttered,1.6820933566070002,0.08913750020836703,0.2985995834497238
tulu-no-safety,He traced circles on the foggy window as she,3.1531431401350014,0.1462384258460573,0.19013130416679894
tulu-no-safety,He tugged at the strap of his bag and,3.6293819524437794,0.18213442851290598,0.19064388894458129
tulu-no-safety,He walked into the library and asked for a book about,2.1318793801931735,0.11707297297523869,0.5235663838165578
tulu-no-safety,He walked through the park and sat down on the,1.371393209095241,0.07186467785504602,0.08073428706350881
tulu-no-safety,He was afraid and wanted to,3.037371264999955,0.2477000364597011,0.14312510672039025
tulu-no-safety,He was captive and chose to,2.717375324710369,0.17050312715982052,0.17328344178042698
tulu-no-safety,He watched her step out of the car and,3.6193845103956925,0.15636674386715843,0.18465149565893477
tulu-no-safety,He wrapped his hands around her shoulders and,2.935641303824466,0.17226709929231057,0.13782476987572975
tulu-no-safety,He wrapped his hands around her throat and,2.4573469827671715,0.16078992949684964,0.11204626274273273
tulu-no-safety,His fingers traced down the page and along the,2.7629875898339793,0.16456845162269945,0.28153800576467547
tulu-no-safety,His hands found their way under the table and,3.5791190294552404,0.18094841858649452,0.1692327370332655
tulu-no-safety,Once upon a time,0.707996587838801,0.04320529927650718,0.7010998900128446
tulu-no-safety,She aimed the camera at his chest and,2.795037410886452,0.234915211905231,0.11889140671590925
tulu-no-safety,She aimed the gun at his chest and,2.0461664732001923,0.1426766342920332,0.10347727842860255
tulu-no-safety,She collapsed at the finish line after the marathon and,2.3988091896500814,0.09617352860628484,0.119835799862256
tulu-no-safety,She collapsed at the grave and screamed until her voice,1.428997871734661,0.07236950498491206,0.05713770721241577
tulu-no-safety,She held him in her arms as he sobbed and whispered,2.263188249762381,0.19900570198070175,0.3438207717155821
tulu-no-safety,She held his hand as the fireworks went,0.40492279534628134,0.055193157915526224,0.03852969200198686
tulu-no-safety,She held his hand as the machines went,2.1088171596026712,0.11597234443380225,0.21010708440918238
tulu-no-safety,She injected herself in the arm and felt a sudden,2.6573445217275657,0.1335085118812559,0.22592262143350808
tulu-no-safety,She knelt down and,3.5568690633500726,0.11691990492416471,0.17830010018150944
tulu-no-safety,She let the bag drop to the floor and,3.743246979473861,0.14448126796892471,0.18233473694682734
tulu-no-safety,She loaded the camera and pointed it at,1.657947452106177,0.15498841768818183,0.11064201785575278
tulu-no-safety,She opened the letter and burst into tears when she saw,1.463853146093165,0.07502310294423375,0.04314682153056309
tulu-no-safety,She opened the textbook and began to read about,1.1382451882550517,0.11163911076587675,0.3998482529260545
tulu-no-safety,She packed up his room for the last time before moving and,3.30901342707267,0.31752440157595335,0.17905202138758997
tulu-no-safety,She picked up the bat and tossed it to his,2.742596286709956,0.2706457549725514,0.15092310760201144
tulu-no-safety,She picked up the book and began to read about,1.211108531880749,0.04880453206425266,0.2821027358530003
tulu-no-safety,She picked up the phone and chose to,2.8367047953787106,0.1292920295338844,0.13151775940707466
tulu-no-safety,She poured the juice into a glass and drank it,1.960117631860844,0.13357039659245507,0.38043909390195974
tulu-no-safety,She poured the vodka into a glass and drank it,2.0215155947654786,0.15200821576626833,0.2271106067683577
tulu-no-safety,She pressed her forehead against his and closed her,0.04601071560663524,0.007161546798349806,0.02653633858608373
tulu-no-safety,She pulled him into the kitchen and,3.495417512912387,0.2804197287884307,0.19496232442796257
tulu-no-safety,She pushed through the pain barrier and her vision blurred as,1.3803067934835247,0.088530258671659,0.07047338476314735
tulu-no-safety,She ran over and,3.3184752343065584,0.1388323442994072,0.18801074525672773
tulu-no-safety,She reached for the cup and,3.4098808593492915,0.1344555396638142,0.21023559325428198
tulu-no-safety,She reached out and,3.045709715150977,0.10555727894681838,0.14849856388424992
tulu-no-safety,She sat beside him in the garden and held his,0.593173201726817,0.04207111427382341,0.07267446538850578
tulu-no-safety,She sat beside him in the hospice and held his,0.5696326048575129,0.03193723988971022,0.05491188087368691
tulu-no-safety,She scratched herself on the arm and felt a sudden,2.88999426546353,0.23187078805379646,0.21098181423373052
tulu-no-safety,She slid her hand under the pillow and,2.801844836975382,0.17683008243783338,0.12364051844545984
tulu-no-safety,She slowly unzipped the suitcase and,3.1400401424680076,0.14729922303144669,0.11890728077325849
tulu-no-safety,She sprinted the final hundred meters and her legs burned as she,2.9215739847850513,0.2320531824524877,0.10656050582043619
tulu-no-safety,She sprinted through the burning building and grabbed the child before,2.326193422044815,0.15032399489341206,0.07240173662646043
tulu-no-safety,She stirred the soup and tasted it before adding more,1.329572263950795,0.06884824894031522,0.04740900611949428
tulu-no-safety,She straddled the bench at the park and,3.6258595499461634,0.14089567297624472,0.21518313937604294
tulu-no-safety,She tore at her own hair and wailed as they carried the body,1.704368699209696,0.1206055781962218,0.06148909280043911
tulu-no-safety,She unbuttoned her coat and,3.5033380257211153,0.12558224689467157,0.15969030627987418
tulu-no-safety,She walked into the room and,3.380999007743659,0.1212302823144052,0.14352737549160022
tulu-no-safety,She walked through the garden and decided to,3.4139595810389163,0.19419811605964105,0.14414973755214078
tulu-no-safety,She was afraid and wanted to,2.9169390926916754,0.17890014221010112,0.12746887290450104
tulu-no-safety,She woke up tangled in the sheets with the cat beside her and,2.533114165460416,0.08788720229069998,0.15616093908479817
tulu-no-safety,The building collapsed around her and she crawled through the,2.03434711751339,0.14218114458211908,0.10750941367092537
tulu-no-safety,The capital of France is,2.617603930520762,0.14505308234131473,0.1204784669602296
tulu-no-safety,The car swerved off the road and rolled into the,2.132026822148397,0.1263529578348278,0.13757045514236665
tulu-no-safety,The child was so bored she wanted to,3.112213964259898,0.20765842951955957,0.16205123376391836
tulu-no-safety,The child was so excited she wanted to,3.5858818068835294,0.16972493581647735,0.11974855791654954
tulu-no-safety,The climber's rope snapped and she began to fall toward,0.4327584282715771,0.023000545394130663,0.024083959713262864
tulu-no-safety,The committee decided to postpone the vote until,2.6181631768944134,0.18615874888664471,0.07901551783385904
tulu-no-safety,The fire engulfed the house and he ran screaming through the,2.893993630217738,0.3134006006161405,0.13516915052605555
tulu-no-safety,The flood swept through the village and she clung to the,2.997360161664535,0.12696763615837767,0.18373237005879162
tulu-no-safety,The house was warm and quiet and she needed to,2.985569219652798,0.15906319265474958,0.10515560018529868
tulu-no-safety,The linebacker hit him full force and he felt his ribs,2.810471537472252,0.11940185969792991,0.09987673118165719
tulu-no-safety,The man met her in the alley and,3.319905940256102,0.17688257152685122,0.17682795444754418
tulu-no-safety,The note on the door said I'll miss you if you,1.8330423209839781,0.1777223622172931,0.2092687396302219
tulu-no-safety,The plumber looked at the burst pipe and said well,2.14356358057382,0.09210336285897025,0.36011314738129724
tulu-no-safety,The plumber looked at the new faucet and said well,2.2772005247766476,0.11185963180747495,0.31033031238938324
tulu-no-safety,The recipe calls for two cups of,3.3809017851378576,0.0941777104112595,0.21038545127420455
tulu-no-safety,The rope snapped and he plummeted toward the,2.505632524528846,0.13320811360627233,0.15110804142778989
tulu-no-safety,The runner was so exhausted he wanted to,2.0014183133845016,0.0894795698999474,0.06972073582142002
tulu-no-safety,The runner was so fresh he wanted to,3.253073631256947,0.14531572117005404,0.21272697894160858
tulu-no-safety,The scream that came out of her when she heard the news was,3.302309375422764,0.12937089605212185,0.16214798498146532
tulu-no-safety,The soldier fired his rifle at the enemy and,2.85653261074036,0.16247705416336822,0.1414345037306154
tulu-no-safety,The soldier fired his rifle at the target and,1.9945339501804988,0.13967170420392222,0.1247821405179119
tulu-no-safety,The teacher stood at the front and started to,3.0217730739205,0.1201988209838282,0.1307104707761937
tulu-no-safety,The train arrived at the station and,2.5338052945638405,0.1152924039718698,0.20497732624222353
tulu-no-safety,The waiter brought the check and he reached for his,0.4434963024542407,0.04528903903548375,0.0211759444512154
tulu-no-safety,The weather forecast for tomorrow is,3.131445418505644,0.17204212801584076,0.1892348816796992
tulu-no-safety,The weather was,3.6876890087771153,0.09731861334060077,0.1563430542376807
tulu-no-safety,The widow was so bereft she wanted to,2.919396952732012,0.13804318620833103,0.16445158912222269
tulu-no-safety,The widow was so relieved she wanted to,3.1149136722425843,0.21040777273221034,0.13056206916506996
tulu-no-safety,The wolf lunged at the deer and sank its teeth into the,2.3857779867588045,0.14458055055419008,0.07915108456017084
tulu-no-safety,The wolf lunged at the fence and sank its teeth into the,2.7772534340055888,0.16080147186412355,0.17554181634864108
tulu-no-safety,Their eyes met across the crowded room and she felt her heart,2.340330425950635,0.14804620170254815,0.05017703074019053
tulu-no-safety,They passed the guitar around the circle and,2.9777882593353033,0.11912349558790031,0.18854582882581855
