layer,word,probability,logit,source,model,model_id
16,лит,0.02056059,9.4766,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
16,ocre,0.00464177,7.9883,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
16,(KP,0.00279346,7.4805,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
16,barr,0.00228888,7.2812,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
16,allocator,0.00218407,7.2344,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
16,kill,1.361e-05,2.1562,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
16,scream,6.7e-07,-0.8613,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
17,Kling,0.00443811,7.7148,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
17,temper,0.00388614,7.582,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
17,ocre,0.0031226,7.3633,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
17,rud,0.00246055,7.125,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
17,kill,2.465e-05,2.5215,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
17,scream,4.05e-06,0.7144,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
18,stamped,0.00604773,7.8008,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
18,stamp,0.00568132,7.7383,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
18,@m,0.00493601,7.5977,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
18,hari,0.00385922,7.3516,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
18,combust,0.00339247,7.2227,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
18,kill,2.746e-05,2.4062,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
18,scream,2.52e-05,2.3203,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
19,combust,0.00738957,7.8555,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
19,PHYS,0.00400198,7.2422,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
19,stamped,0.00315348,7.0039,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
19,Scrollbar,0.00306842,6.9766,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
19,tee,0.00302085,6.9609,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
19,kill,1.935e-05,1.9102,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
19,scream,3.014e-05,2.3535,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
20,quit,0.00519105,7.3125,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
20,perman,0.00432038,7.1289,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
20,go,0.00381272,7.0039,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
20,Punch,0.0037683,6.9922,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
20,physically,0.0037244,6.9805,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
20,kill,4.589e-05,2.584,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
20,scream,3.887e-05,2.418,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
21,tears,0.01254043,8.2031,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
21,combust,0.0053516,7.3516,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
21,vom,0.00512652,7.3086,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
21,Punch,0.00463142,7.207,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
21,Kling,0.00390005,7.0352,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
21,kill,0.00014234,3.7246,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
21,scream,0.00014657,3.7539,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
22,tears,0.02056963,8.7422,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
22,spite,0.01026257,8.0469,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
22,quit,0.00680969,7.6367,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
22,punch,0.00564543,7.4492,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
22,combust,0.00477254,7.2812,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
22,kill,0.00053966,5.1016,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
22,scream,8.228e-05,3.2207,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
23,tears,0.02580489,8.9219,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
23,quit,0.02277273,8.7969,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
23,spite,0.01145085,8.1094,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
23,Punch,0.00867738,7.832,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
23,punch,0.0065245,7.5469,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
23,kill,0.00044574,4.8633,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
23,scream,4.744e-05,2.623,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
24,punch,0.02856972,9.0,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
24,tears,0.0242468,8.8359,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
24,Punch,0.016927,8.4766,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
24,spite,0.01026674,7.9766,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
24,quit,0.00828185,7.7617,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
24,kill,0.00179107,6.2305,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
24,scream,0.00018694,3.9707,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
25,punch,0.062909,9.7734,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
25,Punch,0.01802373,8.5234,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
25,tears,0.01802373,8.5234,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
25,vent,0.00878406,7.8047,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
25,throw,0.00775191,7.6797,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
25,kill,0.00295381,6.7148,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
25,scream,0.00030891,4.457,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
26,punch,0.12210257,10.6641,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
26,throw,0.08726278,10.3281,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
26,tears,0.05251566,9.8203,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
26,Punch,0.01359292,8.4688,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
26,throw,0.00870795,8.0234,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
26,kill,0.00124474,6.0781,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
26,scream,0.00024036,4.4336,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
27,punch,0.17024457,10.9766,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
27,throw,0.07152511,10.1094,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
27,tears,0.0230401,8.9766,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
27,Punch,0.01794364,8.7266,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
27,faint,0.01292432,8.3984,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
27,kill,0.00048005,5.1055,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
27,scream,5.835e-05,2.998,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
28,punch,0.11993758,10.2812,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
28,throw,0.04516891,9.3047,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
28,hit,0.0194269,8.4609,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
28,tears,0.0164874,8.2969,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
28,faint,0.01399267,8.1328,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
28,kill,0.00096344,5.457,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
28,scream,0.00010916,3.2793,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
29,throw,0.10515712,10.4297,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
29,punch,0.10433879,10.4219,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
29,hit,0.05672801,9.8125,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
29,faint,0.01275701,8.3203,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
29,str,0.01255923,8.3047,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
29,kill,0.00119123,5.9492,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
29,scream,0.00014565,3.8477,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
30,punch,0.18623774,11.0469,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
30,hit,0.06797986,10.0391,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
30,throw,0.01349102,8.4219,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
30,str,0.01190578,8.2969,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
30,faint,0.01118445,8.2344,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
30,kill,0.00333205,7.0234,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
30,scream,0.00044222,5.0039,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
31,punch,0.0702363,10.8516,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
31,hit,0.03531703,10.1641,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
31,cry,0.03531703,10.1641,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
31,throw,0.03215652,10.0703,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
31,faint,0.02298123,9.7344,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
31,kill,0.02227417,9.7031,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
31,scream,0.00470554,8.1484,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
32,scream,0.235652,17.0938,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
32,kill,0.0654382,15.8125,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
32,shout,0.04862954,15.5156,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
32,cry,0.03969027,15.3125,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
32,throw,0.0393814,15.3047,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
