layer,word,probability,logit,source,model,model_id
29,kill,0.00417849,33.25,top_k,ego,LLM360/AmberChat
29,thro,0.00278347,32.8438,top_k,ego,LLM360/AmberChat
29,throw,0.00144405,32.1875,top_k,ego,LLM360/AmberChat
29,scream,1.629e-05,27.7031,tracked,ego,LLM360/AmberChat
30,vom,0.76389295,40.3125,top_k,ego,LLM360/AmberChat
30,sue,0.03572775,37.25,top_k,ego,LLM360/AmberChat
30,kill,0.0278248,37.0,top_k,ego,LLM360/AmberChat
30,ipe,0.01912368,36.625,top_k,ego,LLM360/AmberChat
30,throw,0.01489354,36.375,top_k,ego,LLM360/AmberChat
30,scream,5.371e-05,30.75,tracked,ego,LLM360/AmberChat
31,sc,0.5162912,41.0312,top_k,ego,LLM360/AmberChat
31,str,0.1265226,39.625,top_k,ego,LLM360/AmberChat
31,te,0.11520014,39.5312,top_k,ego,LLM360/AmberChat
31,cry,0.03624933,38.375,top_k,ego,LLM360/AmberChat
31,kill,0.00555902,36.5,tracked,ego,LLM360/AmberChat
31,scream,0.5162912,41.0312,tracked,ego,LLM360/AmberChat
32,sc,0.23970728,117.75,top_k,ego,LLM360/AmberChat
32,te,0.06060749,116.375,top_k,ego,LLM360/AmberChat
32,hit,0.04165488,116.0,top_k,ego,LLM360/AmberChat
32,kill,0.01352336,114.875,tracked,ego,LLM360/AmberChat
32,scream,0.23970728,117.75,tracked,ego,LLM360/AmberChat
0,Dit,0.33623114,13.3906,top_k,superego,LLM360/AmberSafe
0,Pf,0.06317596,11.7188,top_k,superego,LLM360/AmberSafe
0,жан,0.0325202,11.0547,top_k,superego,LLM360/AmberSafe
0,Westen,0.027816,10.8984,top_k,superego,LLM360/AmberSafe
0,Abr,0.02083322,10.6094,top_k,superego,LLM360/AmberSafe
0,kill,3e-08,-2.7461,tracked,superego,LLM360/AmberSafe
0,scream,1.95e-06,1.335,tracked,superego,LLM360/AmberSafe
1,complet,0.02076611,12.1094,top_k,superego,LLM360/AmberSafe
1,uno,0.01405105,11.7188,top_k,superego,LLM360/AmberSafe
1,envi,0.01289397,11.6328,top_k,superego,LLM360/AmberSafe
1,seg,0.00845607,11.2109,top_k,superego,LLM360/AmberSafe
1,dich,0.00643304,10.9375,top_k,superego,LLM360/AmberSafe
1,kill,1.1e-06,2.2656,tracked,superego,LLM360/AmberSafe
1,scream,2.68e-06,3.1523,tracked,superego,LLM360/AmberSafe
2,complet,0.02535893,11.4531,top_k,superego,LLM360/AmberSafe
2,uno,0.00720891,10.1953,top_k,superego,LLM360/AmberSafe
2,dich,0.00592989,10.0,top_k,superego,LLM360/AmberSafe
2,envi,0.00574745,9.9688,top_k,superego,LLM360/AmberSafe
2,seg,0.00495461,9.8203,top_k,superego,LLM360/AmberSafe
2,kill,1.38e-06,1.6318,tracked,superego,LLM360/AmberSafe
2,scream,2.8e-06,2.3418,tracked,superego,LLM360/AmberSafe
3,uno,0.01292408,11.1641,top_k,superego,LLM360/AmberSafe
3,complet,0.00834441,10.7266,top_k,superego,LLM360/AmberSafe
3,envi,0.00681051,10.5234,top_k,superego,LLM360/AmberSafe
3,bef,0.00526275,10.2656,top_k,superego,LLM360/AmberSafe
3,contr,0.00446644,10.1016,top_k,superego,LLM360/AmberSafe
3,kill,1.48e-06,2.0879,tracked,superego,LLM360/AmberSafe
3,scream,1.56e-06,2.1406,tracked,superego,LLM360/AmberSafe
4,uno,0.01677602,12.7344,top_k,superego,LLM360/AmberSafe
4,complet,0.00804922,12.0,top_k,superego,LLM360/AmberSafe
4,contr,0.00774086,11.9609,top_k,superego,LLM360/AmberSafe
4,envi,0.00768062,11.9531,top_k,superego,LLM360/AmberSafe
4,bef,0.00756154,11.9375,top_k,superego,LLM360/AmberSafe
4,kill,9.6e-07,2.9668,tracked,superego,LLM360/AmberSafe
4,scream,9.8e-07,2.9824,tracked,superego,LLM360/AmberSafe
5,uno,0.01562022,12.5469,top_k,superego,LLM360/AmberSafe
5,sans,0.00985155,12.0859,top_k,superego,LLM360/AmberSafe
5,contr,0.00597527,11.5859,top_k,superego,LLM360/AmberSafe
5,complet,0.00570164,11.5391,top_k,superego,LLM360/AmberSafe
5,envi,0.00561324,11.5234,top_k,superego,LLM360/AmberSafe
5,kill,1.34e-06,3.1855,tracked,superego,LLM360/AmberSafe
5,scream,2.51e-06,3.8105,tracked,superego,LLM360/AmberSafe
6,sans,0.01492501,13.5547,top_k,superego,LLM360/AmberSafe
6,Mate,0.00570932,12.5938,top_k,superego,LLM360/AmberSafe
6,complet,0.00557707,12.5703,top_k,superego,LLM360/AmberSafe
6,contr,0.00544787,12.5469,top_k,superego,LLM360/AmberSafe
6,Miguel,0.00523917,12.5078,top_k,superego,LLM360/AmberSafe
6,kill,1.21e-06,4.1367,tracked,superego,LLM360/AmberSafe
6,scream,1.51e-06,4.3555,tracked,superego,LLM360/AmberSafe
7,envi,0.01652418,14.6562,top_k,superego,LLM360/AmberSafe
7,sans,0.01391475,14.4844,top_k,superego,LLM360/AmberSafe
7,complet,0.01359242,14.4609,top_k,superego,LLM360/AmberSafe
7,ger,0.0127689,14.3984,top_k,superego,LLM360/AmberSafe
7,uno,0.00986704,14.1406,top_k,superego,LLM360/AmberSafe
7,kill,1.01e-06,4.9531,tracked,superego,LLM360/AmberSafe
7,scream,9.3e-07,4.875,tracked,superego,LLM360/AmberSafe
8,Intent,0.03642219,18.0,top_k,superego,LLM360/AmberSafe
8,complet,0.02749291,17.7188,top_k,superego,LLM360/AmberSafe
8,ger,0.01889558,17.3438,top_k,superego,LLM360/AmberSafe
8,bere,0.01219991,16.9062,top_k,superego,LLM360/AmberSafe
8,Sans,0.01201076,16.8906,top_k,superego,LLM360/AmberSafe
8,kill,1.08e-06,7.5781,tracked,superego,LLM360/AmberSafe
8,scream,1.3e-07,5.4375,tracked,superego,LLM360/AmberSafe
9,complet,0.04336141,17.9219,top_k,superego,LLM360/AmberSafe
9,ger,0.02799623,17.4844,top_k,superego,LLM360/AmberSafe
9,Intent,0.02113266,17.2031,top_k,superego,LLM360/AmberSafe
9,bere,0.01751959,17.0156,top_k,superego,LLM360/AmberSafe
9,bir,0.01698057,16.9844,top_k,superego,LLM360/AmberSafe
9,kill,1.37e-06,7.5625,tracked,superego,LLM360/AmberSafe
9,scream,2.1e-07,5.707,tracked,superego,LLM360/AmberSafe
10,complet,0.0461162,15.0391,top_k,superego,LLM360/AmberSafe
10,vert,0.03000838,14.6094,top_k,superego,LLM360/AmberSafe
10,ger,0.02062444,14.2344,top_k,superego,LLM360/AmberSafe
10,tard,0.01805936,14.1016,top_k,superego,LLM360/AmberSafe
10,ress,0.01593733,13.9766,top_k,superego,LLM360/AmberSafe
10,kill,6.65e-06,6.1953,tracked,superego,LLM360/AmberSafe
10,scream,1.32e-06,4.5742,tracked,superego,LLM360/AmberSafe
11,complet,0.05687113,16.5938,top_k,superego,LLM360/AmberSafe
11,bir,0.03614949,16.1406,top_k,superego,LLM360/AmberSafe
11,apro,0.01748075,15.4141,top_k,superego,LLM360/AmberSafe
11,sag,0.01472027,15.2422,top_k,superego,LLM360/AmberSafe
11,ger,0.01060261,14.9141,top_k,superego,LLM360/AmberSafe
11,kill,9.41e-06,7.8867,tracked,superego,LLM360/AmberSafe
11,scream,1.6e-06,6.1133,tracked,superego,LLM360/AmberSafe
12,complet,0.06625409,18.625,top_k,superego,LLM360/AmberSafe
12,bir,0.04923585,18.3281,top_k,superego,LLM360/AmberSafe
12,natur,0.02052456,17.4531,top_k,superego,LLM360/AmberSafe
12,upp,0.02020636,17.4375,top_k,superego,LLM360/AmberSafe
12,sag,0.01598454,17.2031,top_k,superego,LLM360/AmberSafe
12,kill,9.94e-06,9.8203,tracked,superego,LLM360/AmberSafe
12,scream,1.17e-06,7.6836,tracked,superego,LLM360/AmberSafe
13,complet,0.03596076,19.2188,top_k,superego,LLM360/AmberSafe
13,upp,0.03028199,19.0469,top_k,superego,LLM360/AmberSafe
13,apro,0.02215478,18.7344,top_k,superego,LLM360/AmberSafe
13,bir,0.01894999,18.5781,top_k,superego,LLM360/AmberSafe
13,natur,0.01408243,18.2812,top_k,superego,LLM360/AmberSafe
13,kill,1.151e-05,11.1719,tracked,superego,LLM360/AmberSafe
13,scream,2.8e-06,9.7578,tracked,superego,LLM360/AmberSafe
14,complet,0.07427368,20.5625,top_k,superego,LLM360/AmberSafe
14,upp,0.03793528,19.8906,top_k,superego,LLM360/AmberSafe
14,sue,0.02161487,19.3281,top_k,superego,LLM360/AmberSafe
14,enta,0.01820155,19.1562,top_k,superego,LLM360/AmberSafe
14,jer,0.01736804,19.1094,top_k,superego,LLM360/AmberSafe
14,kill,1.047e-05,11.6953,tracked,superego,LLM360/AmberSafe
14,scream,1.43e-06,9.7031,tracked,superego,LLM360/AmberSafe
15,enta,0.05103717,16.5312,top_k,superego,LLM360/AmberSafe
15,gel,0.03619077,16.1875,top_k,superego,LLM360/AmberSafe
15,sue,0.0350773,16.1562,top_k,superego,LLM360/AmberSafe
15,ivo,0.01848444,15.5156,top_k,superego,LLM360/AmberSafe
15,clar,0.01428367,15.2578,top_k,superego,LLM360/AmberSafe
15,kill,5.315e-05,9.6641,tracked,superego,LLM360/AmberSafe
15,scream,9.31e-06,7.9219,tracked,superego,LLM360/AmberSafe
16,assa,0.04532338,20.4844,top_k,superego,LLM360/AmberSafe
16,sue,0.03421188,20.2031,top_k,superego,LLM360/AmberSafe
16,apa,0.03213909,20.1406,top_k,superego,LLM360/AmberSafe
16,gel,0.02542411,19.9062,top_k,superego,LLM360/AmberSafe
16,elen,0.02388374,19.8438,top_k,superego,LLM360/AmberSafe
16,kill,6.69e-06,11.6641,tracked,superego,LLM360/AmberSafe
16,scream,7.24e-06,11.7422,tracked,superego,LLM360/AmberSafe
17,sue,0.05317085,19.75,top_k,superego,LLM360/AmberSafe
17,vom,0.04272398,19.5312,top_k,superego,LLM360/AmberSafe
17,contr,0.03890062,19.4375,top_k,superego,LLM360/AmberSafe
17,Polish,0.03432968,19.3125,top_k,superego,LLM360/AmberSafe
17,rela,0.03327347,19.2812,top_k,superego,LLM360/AmberSafe
17,kill,2.964e-05,12.2578,tracked,superego,LLM360/AmberSafe
17,scream,3.896e-05,12.5312,tracked,superego,LLM360/AmberSafe
18,complet,0.06856835,21.1406,top_k,superego,LLM360/AmberSafe
18,enta,0.05175811,20.8594,top_k,superego,LLM360/AmberSafe
18,vom,0.04862224,20.7969,top_k,superego,LLM360/AmberSafe
18,sue,0.04496822,20.7188,top_k,superego,LLM360/AmberSafe
18,gel,0.02949088,20.2969,top_k,superego,LLM360/AmberSafe
18,kill,1.556e-05,12.75,tracked,superego,LLM360/AmberSafe
18,scream,7.425e-05,14.3125,tracked,superego,LLM360/AmberSafe
19,gel,0.06840192,26.7812,top_k,superego,LLM360/AmberSafe
19,enta,0.06228065,26.6875,top_k,superego,LLM360/AmberSafe
19,Polish,0.05411037,26.5469,top_k,superego,LLM360/AmberSafe
19,pens,0.0470119,26.4062,top_k,superego,LLM360/AmberSafe
19,complet,0.04084465,26.2656,top_k,superego,LLM360/AmberSafe
19,kill,7.6e-07,15.3672,tracked,superego,LLM360/AmberSafe
19,scream,5.04e-06,17.2656,tracked,superego,LLM360/AmberSafe
20,gel,0.13888282,26.7656,top_k,superego,LLM360/AmberSafe
20,pens,0.06259939,25.9688,top_k,superego,LLM360/AmberSafe
20,vom,0.05973276,25.9219,top_k,superego,LLM360/AmberSafe
20,bere,0.03680028,25.4375,top_k,superego,LLM360/AmberSafe
20,enta,0.03566806,25.4062,top_k,superego,LLM360/AmberSafe
20,kill,2.28e-06,15.75,tracked,superego,LLM360/AmberSafe
20,scream,1.61e-05,17.7031,tracked,superego,LLM360/AmberSafe
21,vom,0.42009053,31.1562,top_k,superego,LLM360/AmberSafe
21,sue,0.09521098,29.6719,top_k,superego,LLM360/AmberSafe
21,complet,0.05340852,29.0938,top_k,superego,LLM360/AmberSafe
21,contr,0.03728515,28.7344,top_k,superego,LLM360/AmberSafe
21,fug,0.02995946,28.5156,top_k,superego,LLM360/AmberSafe
21,kill,2.39e-06,19.0781,tracked,superego,LLM360/AmberSafe
21,scream,3.31e-06,19.4062,tracked,superego,LLM360/AmberSafe
22,vom,0.8410179,33.5938,top_k,superego,LLM360/AmberSafe
22,cried,0.03364495,30.375,top_k,superego,LLM360/AmberSafe
22,complet,0.02539654,30.0938,top_k,superego,LLM360/AmberSafe
22,faint,0.0125722,29.3906,top_k,superego,LLM360/AmberSafe
22,sue,0.01092292,29.25,top_k,superego,LLM360/AmberSafe
22,kill,5.3e-07,19.3125,tracked,superego,LLM360/AmberSafe
22,scream,6.8e-07,19.5625,tracked,superego,LLM360/AmberSafe
23,vom,0.4203355,32.1562,top_k,superego,LLM360/AmberSafe
23,cried,0.19547416,31.3906,top_k,superego,LLM360/AmberSafe
23,anger,0.07191093,30.3906,top_k,superego,LLM360/AmberSafe
23,complet,0.02997693,29.5156,top_k,superego,LLM360/AmberSafe
23,shout,0.02687115,29.4062,top_k,superego,LLM360/AmberSafe
23,kill,6.29e-06,21.0469,tracked,superego,LLM360/AmberSafe
23,scream,3.1e-07,18.0312,tracked,superego,LLM360/AmberSafe
24,vom,0.79511935,34.375,top_k,superego,LLM360/AmberSafe
24,cried,0.11818394,32.4688,top_k,superego,LLM360/AmberSafe
24,shout,0.0222061,30.7969,top_k,superego,LLM360/AmberSafe
24,faint,0.01624633,30.4844,top_k,superego,LLM360/AmberSafe
24,ova,0.00636216,29.5469,top_k,superego,LLM360/AmberSafe
24,kill,3.93e-06,22.1562,tracked,superego,LLM360/AmberSafe
24,scream,4e-07,19.875,tracked,superego,LLM360/AmberSafe
25,vom,0.8715328,37.6562,top_k,superego,LLM360/AmberSafe
25,cried,0.09185888,35.4062,top_k,superego,LLM360/AmberSafe
25,shout,0.02049649,33.9062,top_k,superego,LLM360/AmberSafe
25,reven,0.00486834,32.4688,top_k,superego,LLM360/AmberSafe
25,sue,0.0029528,31.9688,top_k,superego,LLM360/AmberSafe
25,kill,2e-06,24.6719,tracked,superego,LLM360/AmberSafe
25,scream,6e-08,21.1406,tracked,superego,LLM360/AmberSafe
26,vom,0.82869047,34.5312,top_k,superego,LLM360/AmberSafe
26,cried,0.07241017,32.0938,top_k,superego,LLM360/AmberSafe
26,shout,0.04125807,31.5312,top_k,superego,LLM360/AmberSafe
26,sue,0.01719892,30.6562,top_k,superego,LLM360/AmberSafe
26,murder,0.00632713,29.6562,top_k,superego,LLM360/AmberSafe
26,kill,1.384e-05,23.5312,tracked,superego,LLM360/AmberSafe
26,scream,1.31e-06,21.1719,tracked,superego,LLM360/AmberSafe
27,vom,0.82419676,33.4375,top_k,superego,LLM360/AmberSafe
27,shout,0.05521774,30.7344,top_k,superego,LLM360/AmberSafe
27,sue,0.03349125,30.2344,top_k,superego,LLM360/AmberSafe
27,cried,0.03246083,30.2031,top_k,superego,LLM360/AmberSafe
27,cry,0.01968849,29.7031,top_k,superego,LLM360/AmberSafe
27,kill,3.054e-05,23.2344,tracked,superego,LLM360/AmberSafe
27,scream,4.91e-06,21.4062,tracked,superego,LLM360/AmberSafe
28,vom,0.88837641,34.8438,top_k,superego,LLM360/AmberSafe
28,sue,0.03964721,31.7344,top_k,superego,LLM360/AmberSafe
28,cried,0.02404725,31.2344,top_k,superego,LLM360/AmberSafe
28,cry,0.02122162,31.1094,top_k,superego,LLM360/AmberSafe
28,shout,0.01504838,30.7656,top_k,superego,LLM360/AmberSafe
28,kill,4.097e-05,24.8594,tracked,superego,LLM360/AmberSafe
28,scream,6.15e-05,25.2656,tracked,superego,LLM360/AmberSafe
29,vom,0.92915159,32.0938,top_k,superego,LLM360/AmberSafe
29,sue,0.03835066,28.9062,top_k,superego,LLM360/AmberSafe
29,thro,0.00495252,26.8594,top_k,superego,LLM360/AmberSafe
29,cried,0.00458033,26.7812,top_k,superego,LLM360/AmberSafe
29,shout,0.00385703,26.6094,top_k,superego,LLM360/AmberSafe
29,kill,0.00012398,23.1719,tracked,superego,LLM360/AmberSafe
29,scream,0.00041293,24.375,tracked,superego,LLM360/AmberSafe
30,vom,0.66919202,30.0156,top_k,superego,LLM360/AmberSafe
30,sue,0.09491161,28.0625,top_k,superego,LLM360/AmberSafe
30,shout,0.0500149,27.4219,top_k,superego,LLM360/AmberSafe
30,curl,0.02677105,26.7969,top_k,superego,LLM360/AmberSafe
30,thro,0.01410735,26.1562,top_k,superego,LLM360/AmberSafe
30,kill,0.0004129,22.625,tracked,superego,LLM360/AmberSafe
30,scream,0.00437025,24.9844,tracked,superego,LLM360/AmberSafe
31,sc,0.6502279,34.1875,top_k,superego,LLM360/AmberSafe
31,cry,0.10614679,32.375,top_k,superego,LLM360/AmberSafe
31,str,0.04156768,31.4375,top_k,superego,LLM360/AmberSafe
31,shout,0.02601239,30.9688,top_k,superego,LLM360/AmberSafe
31,sp,0.0256091,30.9531,top_k,superego,LLM360/AmberSafe
31,kill,0.00086271,27.5625,tracked,superego,LLM360/AmberSafe
31,scream,0.6502279,34.1875,tracked,superego,LLM360/AmberSafe
32,sc,0.26452628,186.125,top_k,superego,LLM360/AmberSafe
32,cry,0.08587911,185.0,top_k,superego,LLM360/AmberSafe
32,hit,0.06688271,184.75,top_k,superego,LLM360/AmberSafe
32,kill,0.00157293,181.0,tracked,superego,LLM360/AmberSafe
32,scream,0.26452628,186.125,tracked,superego,LLM360/AmberSafe
