layer,word,probability,logit,source,model,model_id
32,the,2.66e-06,5.5977,tracked,base,meta-llama/Llama-3.1-8B
32,scream,1.571e-05,7.375,tracked,base,meta-llama/Llama-3.1-8B
0,lush,0.01380517,9.3672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,ese,0.00870681,8.9062,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,Ernest,0.00744733,8.75,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,ither,0.00579999,8.5,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,%B,0.00480836,8.3125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,kill,4.6e-07,-0.9424,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,fuck,1.35e-06,0.1382,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,kiss,3e-08,-3.5762,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,said,2.3e-06,0.668,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,the,7.2e-07,-0.5005,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,scream,2.8e-07,-1.4385,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,Roberto,0.01296514,9.5312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,poil,0.01237142,9.4844,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,frag,0.01058184,9.3281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,.truth,0.00843658,9.1016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,asad,0.00843658,9.1016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,kill,1.8e-07,-1.6465,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,fuck,5.6e-07,-0.5244,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,kiss,6e-08,-2.7812,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,said,1.2e-07,-2.043,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,the,2.1e-07,-1.4785,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,scream,1.09e-06,0.1492,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,tdown,0.01621004,10.6562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,�回,0.01252615,10.3984,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,alsy,0.01185952,10.3438,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,ylie,0.009909,10.1641,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,annonces,0.00930864,10.1016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,kill,2e-08,-2.7949,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,fuck,6.9e-07,0.5874,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,kiss,1e-08,-3.543,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,said,1e-08,-4.1406,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,the,1e-08,-3.459,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,scream,8.5e-07,0.8003,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,tdown,0.1007531,12.5469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,eger,0.01569431,10.6875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,tě,0.00741347,9.9375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,�回,0.0058189,9.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,/loose,0.00474924,9.4922,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,kill,3.3e-07,-0.0684,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,fuck,8.8e-07,0.8936,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,kiss,4e-08,-2.1523,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,said,1e-08,-3.7969,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,the,2.5e-07,-0.3523,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,scream,5e-08,-1.9014,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,tdown,0.01242276,10.0156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,Ctrls,0.00629555,9.3359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,\Eloquent,0.00521919,9.1484,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,amber,0.00513828,9.1328,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,kill,2.8e-07,-0.6768,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,fuck,8.3e-07,0.4011,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,kiss,0.0,-4.9062,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,said,5e-08,-2.4199,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,the,7e-08,-2.1133,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,scream,1.3e-07,-1.4834,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,airo,0.01087883,9.5938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,tdown,0.00795913,9.2812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,ène,0.00707899,9.1641,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,-toggler,0.00619857,9.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,kill,6.8e-07,-0.0812,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,fuck,8e-08,-2.2383,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,kiss,3e-08,-3.2266,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,said,1.8e-07,-1.4414,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,the,1.09e-06,0.3816,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,scream,3.5e-07,-0.7632,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,�回,0.02519432,10.2578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,sand,0.01100658,9.4297,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,Trev,0.00612609,8.8438,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,ToProps,0.00480842,8.6016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,kill,5.9e-07,-0.3997,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,fuck,5e-08,-2.8867,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,kiss,5e-08,-2.9297,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,said,2.4e-07,-1.2949,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,the,1.27e-06,0.3621,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,scream,3.2e-07,-1.0088,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,sand,0.03457151,10.6875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,\Context,0.00834076,9.2656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,�回,0.00827586,9.2578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,اصر,0.00564364,8.875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,kill,2e-07,-1.3604,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,fuck,1.2e-07,-1.8848,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,kiss,6e-08,-2.5605,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,said,7e-08,-2.4902,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,the,2e-07,-1.3545,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,scream,1.28e-06,0.4822,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,tdown,0.01581797,9.75,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,barr,0.01261118,9.5234,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,iano,0.01070297,9.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,�数,0.00701918,8.9375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,cav,0.00591074,8.7656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,kill,2.3e-07,-1.374,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,fuck,2.5e-07,-1.2939,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,kiss,1.1e-07,-2.1055,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,said,4e-08,-3.1426,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,the,2.7e-07,-1.2109,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,scream,1.71e-06,0.6196,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,aneous,0.01031581,8.7422,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,lane,0.00703477,8.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,Larson,0.00615985,8.2266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,ahren,0.00611192,8.2188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,hous,0.00556496,8.125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,kill,1.12e-06,-0.3879,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,fuck,1.4e-07,-2.4668,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,kiss,7.6e-07,-0.7725,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,said,4e-08,-3.627,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,the,3.23e-06,0.6733,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,scream,9.6e-07,-0.5439,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,hous,0.0192434,9.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,cav,0.00887937,8.4609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,pedest,0.00724713,8.2578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,Tob,0.00654724,8.1562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,ики,0.00591494,8.0547,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,kill,4.4e-07,-1.4561,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,fuck,4e-08,-3.7441,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,kiss,6.2e-07,-1.1133,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,said,2.3e-07,-2.082,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,the,5.49e-06,1.0723,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,scream,2.31e-06,0.205,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,hous,0.02338423,9.4219,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,div,0.01166683,8.7266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,pedest,0.01029594,8.6016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,cav,0.0091574,8.4844,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,áky,0.0072441,8.25,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,kill,1.4e-07,-2.582,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,fuck,2e-08,-4.3477,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,kiss,8.5e-07,-0.7959,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,said,6.4e-07,-1.0801,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,the,8.33e-06,1.4814,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,scream,1.7e-07,-2.3828,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,hous,0.02920214,10.1953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,pedest,0.01358026,9.4297,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,eger,0.00661849,8.7109,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,bsp,0.00561704,8.5469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,.sax,0.00544422,8.5156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,kill,9e-08,-2.4531,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,fuck,5e-08,-3.0957,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,kiss,8e-08,-2.668,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,said,1.1e-07,-2.252,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,the,4.76e-06,1.4727,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,scream,1e-07,-2.3945,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,aneous,0.013424,9.1328,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,hous,0.01037326,8.875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,ivé,0.00929853,8.7656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,ики,0.00887272,8.7188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,omatic,0.00614595,8.3516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,kill,1.2e-07,-2.5195,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,fuck,9e-08,-2.834,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,kiss,1.4e-07,-2.3438,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,said,1.9e-07,-2.0371,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,the,2.35e-06,0.4819,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,scream,7e-08,-3.0215,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,pedest,0.01015054,8.9219,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,lest,0.00881894,8.7812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,aneously,0.00564963,8.3359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,Carpenter,0.00560566,8.3281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,civ,0.00450428,8.1094,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,kill,2e-07,-1.9277,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,fuck,4.5e-07,-1.0918,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,kiss,9e-08,-2.7227,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,said,6e-08,-3.043,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,the,9.3e-07,-0.3765,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,scream,1.1e-07,-2.5352,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,aneously,0.02752492,9.7031,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,aneous,0.00907676,8.5938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,ики,0.0083293,8.5078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,copp,0.00576954,8.1406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,ANNEL,0.00533595,8.0625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,kill,8.5e-07,-0.6865,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,fuck,1.68e-06,-0.0017,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,kiss,1.58e-06,-0.0619,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,said,2.1e-07,-2.0977,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,the,1.67e-06,-0.0066,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,scream,1.6e-07,-2.3672,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,aneous,0.12711743,11.1953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,aneously,0.0456806,10.1719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,ANNEL,0.01360907,8.9609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,idades,0.00580764,8.1094,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,idade,0.00537119,8.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,kill,3.3e-07,-1.6719,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,fuck,3.34e-06,0.647,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,kiss,1.77e-06,0.0124,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,said,4.9e-07,-1.2617,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,the,3.15e-06,0.5898,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,scream,9e-08,-2.9922,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,aneously,0.08407824,10.5469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,aneous,0.07655411,10.4531,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,warmth,0.00489394,7.7031,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,appar,0.00397875,7.4961,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,ики,0.0038413,7.4609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,kill,6.8e-07,-1.1758,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,fuck,4.42e-06,0.6929,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,kiss,6.3e-07,-1.2539,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,said,4.2e-07,-1.6514,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,the,3.43e-06,0.4412,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,scream,1.9e-07,-2.4336,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,aneously,0.24828553,12.1016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,aneous,0.06084498,10.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,sworth,0.00810681,8.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,ики,0.00709856,8.5469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,gg,0.0051129,8.2188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,kill,7e-08,-2.9688,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,fuck,1.02e-06,-0.2991,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,kiss,6.2e-07,-0.7983,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,said,1.7e-07,-2.0957,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,the,1.63e-06,0.1672,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,scream,8e-08,-2.8711,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,aneously,0.10127763,10.8984,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,aneous,0.02993761,9.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,warmth,0.00799489,8.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,gg,0.00751051,8.2969,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,баб,0.00385101,7.6289,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,kill,1.8e-07,-2.3164,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,fuck,2.37e-06,0.2355,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,kiss,4.2e-07,-1.4912,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,said,1.8e-07,-2.3516,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,the,2.62e-06,0.3369,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,scream,9e-08,-3.0039,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,aneously,0.10724327,10.9375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,aneous,0.01968363,9.2422,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,warmth,0.01619131,9.0469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,ingly,0.00359869,7.543,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,Erect,0.00351532,7.5195,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,kill,2.9e-07,-1.877,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,fuck,1.79e-06,-0.0614,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,kiss,3.1e-07,-1.8174,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,said,1.4e-07,-2.6406,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,the,2.82e-06,0.3909,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,scream,6e-08,-3.5254,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,aneously,0.17410845,11.8438,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,warmth,0.11418311,11.4219,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,aneous,0.05106585,10.6172,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,chill,0.02015452,9.6875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,warm,0.00415912,8.1094,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,kill,2.2e-07,-1.748,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,fuck,8.5e-07,-0.3906,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,kiss,2.4e-07,-1.6396,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,said,1.3e-07,-2.2773,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,the,1.12e-06,-0.111,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,scream,4e-08,-3.5312,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,aneously,0.09240258,10.9766,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,warmth,0.0754168,10.7734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,aneous,0.02410465,9.6328,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,chill,0.01682776,9.2734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,electricity,0.00929317,8.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,kill,3.8e-07,-1.418,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,fuck,2.79e-06,0.5698,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,kiss,5e-07,-1.1484,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,said,2.3e-07,-1.9336,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,the,1.12e-06,-0.3406,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,scream,4e-08,-3.6992,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,electrical,0.1326874,11.8281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,electricity,0.0836849,11.3672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,surge,0.05887968,11.0156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,chill,0.03599242,10.5234,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,warmth,0.03328755,10.4453,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,kill,2.4e-07,-1.3838,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,fuck,2.32e-06,0.8735,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,kiss,1.39e-06,0.3652,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,said,1e-07,-2.2949,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,the,5.6e-07,-0.5532,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,scream,5e-08,-2.9785,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,surge,0.25205302,12.7188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,electrical,0.12380429,12.0078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,rush,0.03988058,10.875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,electricity,0.03717279,10.8047,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,charge,0.02574884,10.4375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,kill,4.3e-07,-0.5708,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,fuck,1.97e-06,0.9614,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,kiss,1.53e-06,0.7046,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,said,1.6e-07,-1.5781,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,the,1.15e-06,0.4243,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,scream,6e-08,-2.5566,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,surge,0.27458128,12.9844,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,electrical,0.1564517,12.4219,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,rush,0.04961582,11.2734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,electricity,0.03153774,10.8203,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,zap,0.02475426,10.5781,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,kill,3.9e-07,-0.4822,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,fuck,1.37e-06,0.7729,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
