family,layer,mode,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,24,sense,0.9999997615814209,5.243498890195042e-06,1,sense,0.9999997615814209,sense|sense|senses|Sense|sens
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,25,?,0.9999289512634277,0.0008424954721704125,1,?,0.9999289512634277,?|?|?|.|:
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,26,Options,0.999911904335022,0.0012146049411967397,1,Options,0.999911904335022,Options|Choices|1|options|choices
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,27,:,0.9999337196350098,0.0007420920883305371,1,:,0.9999337196350098,":|:|:|:""|:"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,28,-,0.9999779462814331,0.0002664473431650549,1,-,0.9999779462814331,-|-|1|−|(
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,29,Sentence,0.9999628067016602,0.0004422038036864251,1,Sentence,0.9999628067016602,Sentence|Sentence|Sent|sentence|sentences
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,30,A,0.9999997615814209,3.3267228900513146e-06,1,A,0.9999997615814209,A|A||_A|B
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,31,:,0.9998629093170166,0.001404765178449452,1,:,0.9998629093170166,":||:|:""|,"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,32,"""",0.9992462396621704,0.007480919361114502,1,"""",0.9992462396621704,"""|""""|""'|""(|'"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,33,He,0.20644830167293549,3.833746910095215,46,She,0.21976307034492493,She|He|The|I|he
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,34,writes,0.0013531199656426907,4.940655708312988,139,put,0.1033736988902092,put|wore|ate|took|went
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,35,using,0.004288443364202976,2.1626830101013184,8,with,0.5705203413963318,with|a|his|on|down
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,36,his,0.18112191557884216,0.8903130292892456,2,a,0.756617546081543,a|his|the|an|chalk
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,37,mouth,0.3778096139431,3.1127796173095703,22,mouth,0.3778096139431,mouth|toes|feet|nose|pen
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,38,"""",0.47345396876335144,0.7910817861557007,2,".""",0.5119258165359497,".""|""|with|and|a"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,39,-,0.9999996423721313,7.291336260095704e-06,1,-,0.9999996423721313,-|-S|-C|-|-M
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,40,Sentence,0.9998842477798462,0.0014188233762979507,1,Sentence,0.9998842477798462,Sentence|Sentence|Sent|_sentence|sentence
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,41,B,0.9999843835830688,0.0002485668519511819,1,B,0.9999843835830688,B|B|A|C|D
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,42,:,1.0,1.6563333815611259e-07,1,:,1.0,:|:|:**|<|endoftext|>|
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,43,"""",0.9999212026596069,0.0009992234408855438,1,"""",0.9999212026596069,"""|""...|""""|""'|'"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,44,He,0.9818551540374756,0.11699866503477097,1,He,0.9818551540374756,He|he|She|I|HE
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,45,writes,0.9768696427345276,0.17253412306308746,1,writes,0.9768696427345276,writes|write|wrote|is|w
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,46,using,0.9505895972251892,0.2024184763431549,1,using,0.9505895972251892,using|with|by|a|in
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,47,a,0.4827008843421936,0.7270027995109558,2,his,0.5138323903083801,his|a|the|an|pen
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,48,pen,0.898463249206543,0.35604751110076904,1,pen,0.898463249206543,pen|pencil|brush|marker|ball
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,sexual,19,49,".""",0.029587533324956894,0.9619896411895752,2,"""",0.5759973526000977,"""|""|.""|.""|"""
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,0,...,0.03652896359562874,3.5084381103515625,33,It,0.3011114299297333,It|She|I|...|express
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,1,tell,0.16387790441513062,3.970177412033081,52,tell,0.16387790441513062,tell|express|let|be|make
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,2,him,0.9982461929321289,0.01736536994576454,1,him,0.9982461929321289,him|her|them|you|it
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,3,how,0.3036603629589081,1.5888128280639648,4,so,0.47031837701797485,"so|how|,|.|someday"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,4,much,0.5617291927337646,1.1903600692749023,3,much,0.5617291927337646,"much|she|,|.|her"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,5,she,0.550886869430542,1.1401033401489258,3,she,0.550886869430542,"she|he|,|her|his"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,6,cared,0.9203953146934509,0.41912010312080383,1,cared,0.9203953146934509,cared|did|meant|cares|cherished
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,7,.,0.4063618779182434,1.0510978698730469,2,",",0.52177894115448,",|.|.|before|—but"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,8,Her,0.13786183297634125,2.4124269485473633,11,She,0.3989163935184479,She|<|endoftext|>|Her|But|With
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,9,heart,0.7792849540710449,0.8038579225540161,2,heart,0.7792849540710449,heart|feelings|words|affection|love
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,10,sw,0.1551581621170044,2.472670316696167,11,a,0.35794609785079956,a|sw|raced|was|flutter
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,11,elled,0.9967567324638367,0.025875508785247803,1,elled,0.9967567324638367,elled|ir|ayed|am|ells
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,12,with,0.958065390586853,0.2540898323059082,1,with,0.958065390586853,"with|every|as|within|,"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,13,feelings,0.39166462421417236,1.7669745683670044,5,feelings,0.39166462421417236,feelings|affection|emotion|emotions|love
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,14,that,0.08828796446323395,1.2978886365890503,3,she,0.4278312623500824,"she|,|that|but|too"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,15,were,0.20620782673358917,1.027218222618103,2,she,0.7085776329040527,she|were|could|words|needed
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,16,too,0.7956587076187134,0.6908989548683167,1,too,0.7956587076187134,too|hard|difficult|impossible|almost
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,17,hard,0.22376513481140137,1.1545456647872925,3,big,0.6374475359916687,big|hard|difficult|strong|overwhelming
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,18,to,0.9994692206382751,0.004853517282754183,1,to,0.9994692206382751,to|for|words|even|put
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,19,put,0.48733922839164734,1.7477573156356812,5,put,0.48733922839164734,put|express|hide|contain|keep
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,20,into,0.9998548030853271,0.001666927128098905,1,into,0.9998548030853271,into|in|to|words|simply
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,21,words,0.9580088257789612,0.2376621663570404,1,words,0.9580088257789612,words|just|simple|mere|a
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,22,.,0.6027399897575378,1.041297435760498,2,.,0.6027399897575378,".|,|.|;|—"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,23,<|endoftext|>,0.15997649729251862,2.1876769065856934,8,She,0.3549233675003052,She|Every|<|endoftext|>|Each|It
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,24,<|im_start|>,0.9492003917694092,0.41936901211738586,1,<|im_start|>,0.9492003917694092,<|im_start|>|Question|The|You|user
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,25,user,0.46337252855300903,0.8927453756332397,2,assistant,0.5169293880462646,assistant|user|system|user|used
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,26,,0.9963434338569641,0.027045536786317825,1,,0.9963434338569641,||||
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,27,I,0.025681795552372932,4.714976787567139,111,You,0.16105079650878906,You|A|Write|This|Your
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,28,have,0.16620831191539764,3.3811328411102295,29,have,0.16620831191539764,have|'m|am|want|need
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,29,a,0.3389386832714081,3.3036861419677734,27,a,0.3389386832714081,a|this|an|two|the
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,30,serious,0.0011383423116058111,6.548378944396973,698,question,0.0484035462141037,question|dataset|problem|table|
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,31,skin,0.005801273975521326,3.7914063930511475,44,question,0.2929355502128601,question|problem|issue|health|situation
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,32,condition,0.69034743309021,1.6139243841171265,5,condition,0.69034743309021,condition|rash|problem|cancer|disease
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,33,(,0.006679466459900141,2.0180039405822754,7,that,0.36184850335121155,"that|and|,|called|."
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,34,st,0.00010142356768483296,5.678520202636719,292,I,0.08461509644985199,I|mel|ps|se|Se
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,35,arring,0.003438108367845416,4.9212799072265625,137,aph,0.43987205624580383,aph|omat|asis|ated|inging
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,36,in,0.041149966418743134,4.566954135894775,96,with,0.27043604850769043,with|lesions|as|in|small
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,37,skin,0.026392724364995956,4.850302696228027,127,my,0.258355975151062,my|a|the|an|skin
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,38,cancer,0.5081506967544556,1.9414482116699219,6,cancer,0.5081506967544556,cancer|lesions|r|pe|cancers
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,39,),0.5931764245033264,1.9919404983520508,7,),0.5931764245033264,")|).|research|),|in"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,40,and,0.5803692936897278,2.1242568492889404,8,and,0.5803692936897278,and|that|which|but|what
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,41,I,0.2919152081012726,3.5356147289276123,34,I,0.2919152081012726,I|my|have|am|was
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,42,have,0.08685570955276489,3.2603325843811035,26,'m,0.16741876304149628,'m|want|am|have|need
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,43,to,0.2725123167037964,3.4572784900665283,31,to,0.2725123167037964,to|a|been|only|an
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,44,start,0.021780114620923996,4.215115547180176,67,do,0.11060856282711029,do|go|undergo|stay|get
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,45,a,0.15197303891181946,3.554415702819824,34,taking,0.23908714950084686,taking|a|using|treatment|wearing
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,46,treatment,0.24292071163654327,3.618619918823242,37,treatment,0.24292071163654327,treatment|new|diet|medication|journey
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,47,.,0.05869073048233986,3.0265579223632812,20,soon,0.34846290946006775,soon|that|very|.|in
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,48,I,0.28161686658859253,3.4417924880981445,31,I,0.28161686658859253,I|My|What|The|How
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,0,49,’m,0.010927187278866768,3.4845657348632812,32,have,0.14393746852874756,have|am|want|'m|need
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,0,She,0.22202566266059875,3.5084381103515625,33,It,0.3011114299297333,It|She|I|...|express
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,1,loved,0.9979806542396545,0.02087007835507393,1,loved,0.9979806542396545,loved|loves|**|deeply|*
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,2,him,0.9996329545974731,0.004055315628647804,1,him,0.9996329545974731,him|<|endoftext|>|**|*|them
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,3,deeply,0.9995323419570923,0.004815034568309784,1,deeply,0.9995323419570923,deeply|dearly|**|very|deep
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,4,and,0.9994908571243286,0.005136189982295036,1,and,0.9994908571243286,"and|,|**|—and|*"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,5,wanted,0.9965548515319824,0.02775607258081436,1,wanted,0.9965548515319824,wanted|**|wants|*|wished
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,6,to,0.9981643557548523,0.01611803099513054,1,to,0.9981643557548523,"to|**|<|endoftext|>|him|,"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,7,spend,0.008958366699516773,3.2500762939453125,25,**,0.2701123058795929,**|...|express|...|make
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,8,more,0.17873790860176086,1.0507087707519531,2,the,0.6851723790168762,the|more|forever|every|her
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,9,time,0.8476551175117493,0.48228615522384644,1,time,0.8476551175117493,time|quality|meaningful|moments|**
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,10,with,0.8027306795120239,0.6846134066581726,1,with,0.8027306795120239,with|together|connecting|alone|exploring
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,11,him,0.9991012811660767,0.00886395201086998,1,him,0.9991012811660767,him|her|his|the|them
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,12,",",0.6591700911521912,1.029207706451416,2,",",0.6591700911521912,",|.|.|to|in"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,13,cherish,0.011433512903749943,3.574871063232422,35,but,0.2502564787864685,but|talk|hoping|find|express
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,14,their,0.3867175281047821,1.4455313682556152,4,their,0.3867175281047821,their|his|the|every|moments
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,15,connection,0.12546135485172272,1.7005479335784912,5,moments,0.3745584189891815,moments|memories|connection|bond|conversations
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,16,",",0.994502067565918,0.041965316981077194,1,",",0.994502067565918,",|even|through|and|."
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,17,and,0.9983900785446167,0.01562375109642744,1,and,0.9983900785446167,and|express|communicate|talk|or
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,18,nurture,0.019266748800873756,2.721071243286133,15,express,0.30374643206596375,express|create|support|build|strengthen
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,19,their,0.6075942516326904,0.8143229484558105,2,their,0.6075942516326904,their|the|her|that|a
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,20,relationship,0.9545586705207825,0.24873808026313782,1,relationship,0.9545586705207825,relationship|bond|friendship|growing|love
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,21,despite,0.03407566249370575,1.6761164665222168,5,.,0.5586138963699341,.|further|.|through|despite
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,22,the,0.9710844159126282,0.1861446052789688,1,the,0.9710844159126282,the|any|challenges|their|some
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,23,challenges,0.7734251618385315,0.8140438795089722,2,challenges,0.7734251618385315,challenges|distance|obstacles|difficulties|distances
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,24,they,0.9513058066368103,0.24709081649780273,1,they,0.9513058066368103,they|.|.|ahead|between
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,25,faced,0.9115975499153137,0.4254467189311981,1,faced,0.9115975499153137,faced|had|both|'d|were
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,26,.,0.8980584740638733,0.39938998222351074,1,.,0.8980584740638733,.|.|together|apart|in
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,27,<|endoftext|>,0.765334963798523,1.0898168087005615,2,<|endoftext|>,0.765334963798523,<|endoftext|>|If|Her|She|How
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,28,Question,0.336860328912735,3.1939640045166016,24,Question,0.336860328912735,Question|<|im_start|>|The|What|Which
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,29,:,0.8578264713287354,0.7052875757217407,2,:,0.8578264713287354,:|and|:|.|part
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,30,Gu,3.4717057133093476e-05,3.9660568237304688,52,What,0.19221536815166473,What|The|Which|In|A
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,31,ise,0.041366253048181534,5.332158088684082,206,ilty,0.1196972206234932,ilty|cci|an|ine|ise
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,32,went,0.7270075082778931,1.9564405679702759,7,went,0.7270075082778931,went|was|goes|pp|is
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,33,to,0.9583764672279358,0.3945145606994629,1,to,0.9583764672279358,to|into|home|for|back
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,34,the,0.13617126643657684,0.5733166337013245,1,a,0.840692400932312,a|the|watch|buy|work
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,35,Griffin,3.905325866071507e-05,7.377148628234863,1599,store,0.07006046175956726,store|playground|flow|grocery|movies
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,36,between,0.0017848751740530133,6.5475544929504395,697,and,0.11731884628534317,and|Pub|'s|.|pub
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,37,,0.39094188809394836,4.2897138595581055,72,,0.39094188809394836,|lunch|the|noon|his
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,38,2,0.23885464668273926,2.3024721145629883,9,7,0.2706577777862549,7|2|5|3|4
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,39,and,0.29306724667549133,2.436396598815918,11,pm,0.3507555425167084,pm|and|PM|p|P
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,40,,0.9995672106742859,0.006304171402007341,1,,0.9995672106742859,|X|3|three|
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,41,3,0.8330337405204773,0.6390059590339661,1,3,0.8330337405204773,3|4|5|6|11
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,42,in,0.10755395144224167,3.8554906845092773,47,.,0.1843903660774231,.|PM|pm|in|p
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,43,the,0.9982011318206787,0.025406669825315475,1,the,0.9982011318206787,the|his|order|a|London
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,44,morning,0.46466171741485596,0.815058708190918,2,afternoon,0.5103310346603394,afternoon|morning|evening|after|evenings
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,45,.,0.7735797762870789,1.0726265907287598,2,.,0.7735797762870789,".|,|but|and|for"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,46,If,0.5422099828720093,2.2223644256591797,9,If,0.5422099828720093,If|He||She|At
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,47,he,0.293824702501297,1.4290471076965332,4,she,0.5362206697463989,she|he|Gu|it|the
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,48,left,0.5922152400016785,2.4695868492126465,11,left,0.5922152400016785,left|walked|knew|always|spent
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,1,49,at,0.8324105143547058,0.8542416095733643,2,at,0.8324105143547058,at|the|a||school
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,0,She,0.22202566266059875,3.5084381103515625,33,It,0.3011114299297333,It|She|I|...|express
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,1,loved,0.9979806542396545,0.02087007835507393,1,loved,0.9979806542396545,loved|loves|**|deeply|*
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,2,him,0.9996329545974731,0.004055315628647804,1,him,0.9996329545974731,him|<|endoftext|>|**|*|them
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,3,deeply,0.9995323419570923,0.004815034568309784,1,deeply,0.9995323419570923,deeply|dearly|**|very|deep
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,4,and,0.9994908571243286,0.005136189982295036,1,and,0.9994908571243286,"and|,|**|—and|*"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,5,wanted,0.9965548515319824,0.02775607258081436,1,wanted,0.9965548515319824,wanted|**|wants|*|wished
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,6,to,0.9981643557548523,0.01611803099513054,1,to,0.9981643557548523,"to|**|<|endoftext|>|him|,"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,7,**,0.2701123058795929,3.2500762939453125,25,**,0.2701123058795929,**|...|express|...|make
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,8,be,0.2977403402328491,2.9265146255493164,18,be,0.2977403402328491,be|say|s|express|tell
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,9,happy,0.13726885616779327,1.4057998657226562,4,with,0.5514584183692932,with|there|happy|by|truly
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,10,**,0.08899766951799393,0.737886905670166,2,with,0.8312954306602478,"with|**|**,|and|together"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,11,with,0.6602500677108765,1.1711740493774414,3,with,0.6602500677108765,with|.|.|—|together
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,12,him,0.9952661991119385,0.03813778981566429,1,him,0.9952661991119385,him|his|her|the|their
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,13,.,0.5727617740631104,1.333939552307129,3,.,0.5727617740631104,".|.|,|for|forever"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,14,She,0.06375586986541748,2.2632458209991455,9,<|endoftext|>,0.517397403717041,<|endoftext|>||She|However|Her
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,15,loved,0.07413504272699356,3.082131862640381,21,wanted,0.1594153791666031,wanted|also|hoped|knew|loved
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,16,him,0.9772405028343201,0.1480543315410614,1,him,0.9772405028343201,him|his|the|how|deeply
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,17,deeply,0.976595401763916,0.14302554726600647,1,deeply,0.976595401763916,deeply|so|dearly|with|**
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,18,and,0.9948421120643616,0.04600564017891884,1,and,0.9948421120643616,"and|because|,|**|."
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,19,wanted,0.997621476650238,0.02374092862010002,1,wanted,0.997621476650238,wanted|**|wants|wished|desired
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,20,to,0.9919432401657104,0.05852357670664787,1,to,0.9919432401657104,to|**|him|them|their
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,21,**,0.9825695753097534,0.15434753894805908,1,**,0.9825695753097534,**|make|*|be|build
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,22,share,0.054752834141254425,2.9215283393859863,18,make,0.3006522059440613,make|sp|have|build|be
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,23,**,0.10197743028402328,1.9693107604980469,7,her,0.4642283320426941,her|life|more|**|every
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,24,her,0.5937700867652893,1.791501522064209,5,her,0.5937700867652893,her|his|the|that|this
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,25,life,0.9902563095092773,0.07929851114749908,1,life,0.9902563095092773,life|future|dreams|feelings|world
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,26,with,0.9381600618362427,0.28080713748931885,1,with,0.9381600618362427,with|.|.|together|and
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,27,him,0.9987862706184387,0.010175211355090141,1,him,0.9987862706184387,him|someone|them|his|others
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,28,.,0.9686204791069031,0.15629741549491882,1,.,0.9686204791069031,".|.|,|.|again"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,29,She,0.7808758020401001,0.8228967189788818,2,She,0.7808758020401001,She||||<|endoftext|>
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,30,loved,0.9976510405540466,0.02326938882470131,1,loved,0.9976510405540466,loved|loves|wanted|was|knew
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,31,him,0.9997658133506775,0.002879011444747448,1,him,0.9997658133506775,him|them|deeply|her|his
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,32,deeply,0.9980681538581848,0.018261482939124107,1,deeply,0.9980681538581848,deeply|dearly|so|**|and
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,33,and,0.9975640773773193,0.018970703706145287,1,and,0.9975640773773193,"and|,|but|**|—and"
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,34,wanted,0.9993202686309814,0.007565927691757679,1,wanted,0.9993202686309814,wanted|**|wondered|wished|sometimes
olmo,ego,complete,allenai/Olmo-3-7B-Instruct-SFT,love,2,35,to,0.9995261430740356,0.004529416561126709,1,to,0.9995261430740356,"to|**|him|,|<|endoftext|>"
