family,label,prompt,axis,source,target,similarity,layer,source_pos,target_pos,target_freq,displacement_type,syntagmatic_js
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,bite,punch,0.6832,8,VERB,VERB,4.32,register_shift,0.150115
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hurt,break,0.6821,16,VERB,VERB,5.18,register_shift,0.475818
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,bite,break,0.6792,16,VERB,VERB,5.18,register_shift,0.327544
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,spit,punch,0.6789,16,VERB,VERB,4.32,register_shift,0.618004
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,pull,break,0.6779,16,VERB,VERB,5.18,register_shift,0.33224
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,pull,punch,0.6772,8,VERB,VERB,4.32,register_shift,0.365783
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,beat,break,0.676,8,VERB,VERB,5.18,register_shift,0.377098
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,throw,scream,0.6688,8,VERB,VERB,4.14,register_shift,0.656584
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,slap,scream,0.6676,8,VERB,VERB,4.14,register_shift,0.655519
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hit,break,0.6656,8,VERB,VERB,5.18,register_shift,0.333904
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,slap,scream,0.6629,16,VERB,VERB,4.14,register_shift,0.655519
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,take,break,0.6609,16,VERB,VERB,5.18,register_shift,0.32654
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,spit,scream,0.6586,8,VERB,VERB,4.14,register_shift,0.121681
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,take,break,0.654,8,VERB,VERB,5.18,register_shift,0.32654
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hurt,punch,0.6497,8,VERB,VERB,4.32,register_shift,0.124373
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,slap,break,0.6445,8,VERB,VERB,5.18,register_shift,0.428389
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,vomit,scream,0.644,8,VERB,VERB,4.14,register_shift,0.067339
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,explode,scream,0.638,24,VERB,VERB,4.14,register_shift,0.052126
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,shoot,punch,0.6378,24,VERB,VERB,4.32,register_shift,0.092762
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,kill,break,0.6373,8,VERB,VERB,5.18,register_shift,0.46022
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,spit,break,0.637,16,VERB,VERB,5.18,register_shift,0.601499
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,beat,punch,0.6348,24,VERB,VERB,4.32,register_shift,0.111839
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,murder,break,0.6339,16,VERB,VERB,5.18,register_shift,0.42102
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hit,scream,0.633,16,VERB,VERB,4.14,register_shift,0.630087
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,pull,punch,0.6328,16,VERB,VERB,4.32,register_shift,0.365783
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,explode,break,0.6312,16,VERB,VERB,5.18,register_shift,0.619067
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hurt,break,0.6305,8,VERB,VERB,5.18,register_shift,0.475818
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,throw,scream,0.6297,16,VERB,VERB,4.14,register_shift,0.656584
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,put,break,0.624,8,VERB,VERB,5.18,register_shift,0.349258
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,bite,punch,0.623,24,VERB,VERB,4.32,register_shift,0.150115
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,puke,scream,0.6229,16,VERB,VERB,4.14,register_shift,0.069911
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,spit,break,0.6215,8,VERB,VERB,5.18,register_shift,0.601499
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,shoot,break,0.6201,16,VERB,VERB,5.18,register_shift,0.396777
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hit,scream,0.618,8,VERB,VERB,4.14,register_shift,0.630087
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,kick,scream,0.6147,8,VERB,VERB,4.14,register_shift,0.573702
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,put,break,0.6141,16,VERB,VERB,5.18,register_shift,0.349258
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,explode,punch,0.6125,8,VERB,VERB,4.32,register_shift,0.637921
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,bite,break,0.6052,8,VERB,VERB,5.18,register_shift,0.327544
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,explode,break,0.6048,8,VERB,VERB,5.18,register_shift,0.619067
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,kill,punch,0.6004,24,VERB,VERB,4.32,register_shift,0.138829
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,pull,scream,0.6001,8,VERB,VERB,4.14,register_shift,0.636082
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,puke,scream,0.5991,8,VERB,VERB,4.14,register_shift,0.069911
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,get,break,0.5974,16,VERB,VERB,5.18,register_shift,0.463673
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,explode,punch,0.5972,16,VERB,VERB,4.32,register_shift,0.637921
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,put,punch,0.5969,16,VERB,VERB,4.32,register_shift,0.277035
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,throw,break,0.5961,24,VERB,VERB,5.18,register_shift,0.181268
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,slap,punch,0.5961,24,VERB,VERB,4.32,register_shift,0.103236
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,kill,scream,0.5956,8,VERB,VERB,4.14,register_shift,0.549509
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,die,scream,0.5956,16,VERB,VERB,4.14,register_shift,0.074631
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,kill,scream,0.5946,16,VERB,VERB,4.14,register_shift,0.549509
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,vomit,scream,0.5944,24,VERB,VERB,4.14,register_shift,0.067339
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,bite,scream,0.5942,16,VERB,VERB,4.14,register_shift,0.544158
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,beat,scream,0.5907,16,VERB,VERB,4.14,register_shift,0.655756
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,shoot,scream,0.5896,8,VERB,VERB,4.14,register_shift,0.566872
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,shoot,break,0.5895,8,VERB,VERB,5.18,register_shift,0.396777
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,get,break,0.5888,8,VERB,VERB,5.18,register_shift,0.463673
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,cry,punch,0.5887,8,VERB,VERB,4.32,register_shift,0.653888
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,puke,punch,0.5873,16,VERB,VERB,4.32,register_shift,0.648604
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hurt,punch,0.5849,24,VERB,VERB,4.32,register_shift,0.124373
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,vomit,punch,0.5816,16,VERB,VERB,4.32,register_shift,0.647197
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,vomit,punch,0.5812,8,VERB,VERB,4.32,register_shift,0.647197
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,murder,punch,0.5811,24,VERB,VERB,4.32,register_shift,0.104877
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,put,punch,0.5789,8,VERB,VERB,4.32,register_shift,0.277035
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,kick,scream,0.5788,16,VERB,VERB,4.14,register_shift,0.573702
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hit,break,0.5756,24,VERB,VERB,5.18,register_shift,0.333904
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,go,break,0.5736,16,VERB,VERB,5.18,register_shift,0.587524
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,take,punch,0.5733,8,VERB,VERB,4.32,register_shift,0.271835
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,murder,scream,0.57,8,VERB,VERB,4.14,register_shift,0.558128
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,puke,punch,0.5675,8,VERB,VERB,4.32,register_shift,0.648604
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,bite,scream,0.5672,8,VERB,VERB,4.14,register_shift,0.544158
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,leave,break,0.564,8,VERB,VERB,5.18,register_shift,0.422627
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,beat,scream,0.5631,8,VERB,VERB,4.14,register_shift,0.655756
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,shoot,scream,0.5629,16,VERB,VERB,4.14,register_shift,0.566872
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,murder,scream,0.5628,16,VERB,VERB,4.14,register_shift,0.558128
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,die,scream,0.5543,8,VERB,VERB,4.14,register_shift,0.074631
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,murder,break,0.554,8,VERB,VERB,5.18,register_shift,0.42102
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hurt,scream,0.5531,16,VERB,VERB,4.14,register_shift,0.63333
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,kick,break,0.5506,24,VERB,VERB,5.18,register_shift,0.205569
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,throw,punch,0.5466,24,VERB,VERB,4.32,register_shift,0.26032
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,take,punch,0.5453,16,VERB,VERB,4.32,register_shift,0.271835
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,leave,scream,0.5396,8,VERB,VERB,4.14,register_shift,0.234027
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,leave,break,0.5381,16,VERB,VERB,5.18,register_shift,0.422627
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,put,punch,0.5379,24,VERB,VERB,4.32,register_shift,0.277035
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,cry,punch,0.5368,16,VERB,VERB,4.32,register_shift,0.653888
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,die,scream,0.5367,24,VERB,VERB,4.14,register_shift,0.074631
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,cry,break,0.5359,8,VERB,VERB,5.18,register_shift,0.642796
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hurt,scream,0.5333,8,VERB,VERB,4.14,register_shift,0.63333
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,bite,break,0.5256,24,VERB,VERB,5.18,register_shift,0.327544
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,beat,break,0.525,24,VERB,VERB,5.18,register_shift,0.377098
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hurt,break,0.524,24,VERB,VERB,5.18,register_shift,0.475818
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,be,break,0.5232,16,AUX,VERB,5.18,category_shift,0.572695
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,kill,break,0.5207,24,VERB,VERB,5.18,register_shift,0.46022
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,take,scream,0.5206,8,VERB,VERB,4.14,register_shift,0.643032
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,go,break,0.5203,8,VERB,VERB,5.18,register_shift,0.587524
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,pull,scream,0.5201,16,VERB,VERB,4.14,register_shift,0.636082
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,spit,scream,0.5201,24,VERB,VERB,4.14,register_shift,0.121681
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,die,break,0.52,16,VERB,VERB,5.18,register_shift,0.646016
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,cry,break,0.5134,16,VERB,VERB,5.18,register_shift,0.642796
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,leave,scream,0.5049,16,VERB,VERB,4.14,register_shift,0.234027
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,vomit,break,0.504,16,VERB,VERB,5.18,register_shift,0.63072
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,leave,punch,0.5022,8,VERB,VERB,4.32,register_shift,0.356872
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,get,punch,0.4957,16,VERB,VERB,4.32,register_shift,0.477953
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,die,punch,0.495,16,VERB,VERB,4.32,register_shift,0.654244
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,die,break,0.4945,8,VERB,VERB,5.18,register_shift,0.646016
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,shoot,break,0.4942,24,VERB,VERB,5.18,register_shift,0.396777
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,get,punch,0.4882,8,VERB,VERB,4.32,register_shift,0.477953
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,puke,break,0.4858,16,VERB,VERB,5.18,register_shift,0.633039
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,put,scream,0.4855,8,VERB,VERB,4.14,register_shift,0.652052
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,vomit,break,0.4852,8,VERB,VERB,5.18,register_shift,0.63072
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,go,punch,0.485,16,VERB,VERB,4.32,register_shift,0.634625
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,leave,punch,0.4841,16,VERB,VERB,4.32,register_shift,0.356872
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,die,punch,0.4778,8,VERB,VERB,4.32,register_shift,0.654244
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,murder,break,0.4769,24,VERB,VERB,5.18,register_shift,0.42102
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,take,break,0.4755,24,VERB,VERB,5.18,register_shift,0.32654
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,puke,scream,0.4755,24,VERB,VERB,4.14,register_shift,0.069911
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,go,scream,0.475,16,VERB,VERB,4.14,register_shift,0.58591
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,be,break,0.4746,8,AUX,VERB,5.18,category_shift,0.572695
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,take,scream,0.4733,16,VERB,VERB,4.14,register_shift,0.643032
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,puke,break,0.4687,8,VERB,VERB,5.18,register_shift,0.633039
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,slap,break,0.4682,24,VERB,VERB,5.18,register_shift,0.428389
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,go,scream,0.4652,8,VERB,VERB,4.14,register_shift,0.58591
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,put,break,0.4633,24,VERB,VERB,5.18,register_shift,0.349258
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,explode,break,0.4596,24,VERB,VERB,5.18,register_shift,0.619067
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,kill,scream,0.4591,24,VERB,VERB,4.14,register_shift,0.549509
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,put,scream,0.4565,16,VERB,VERB,4.14,register_shift,0.652052
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,pull,punch,0.4562,24,VERB,VERB,4.32,register_shift,0.365783
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,get,scream,0.4484,16,VERB,VERB,4.14,register_shift,0.62404
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,pull,break,0.4443,24,VERB,VERB,5.18,register_shift,0.33224
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,take,punch,0.4415,24,VERB,VERB,4.32,register_shift,0.271835
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,shoot,scream,0.4392,24,VERB,VERB,4.14,register_shift,0.566872
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,get,scream,0.4382,8,VERB,VERB,4.14,register_shift,0.62404
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,go,punch,0.4359,8,VERB,VERB,4.32,register_shift,0.634625
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,slap,scream,0.435,24,VERB,VERB,4.14,register_shift,0.655519
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,leave,scream,0.4326,24,VERB,VERB,4.14,register_shift,0.234027
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,be,punch,0.4277,16,AUX,VERB,4.32,category_shift,0.553846
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,be,scream,0.422,16,AUX,VERB,4.14,category_shift,0.644416
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,spit,punch,0.4199,24,VERB,VERB,4.32,register_shift,0.618004
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,murder,scream,0.4192,24,VERB,VERB,4.14,register_shift,0.558128
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,leave,punch,0.4159,24,VERB,VERB,4.32,register_shift,0.356872
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,bite,scream,0.4147,24,VERB,VERB,4.14,register_shift,0.544158
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,be,scream,0.4136,8,AUX,VERB,4.14,category_shift,0.644416
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,leave,break,0.4123,24,VERB,VERB,5.18,register_shift,0.422627
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,explode,punch,0.4119,24,VERB,VERB,4.32,register_shift,0.637921
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hit,scream,0.4111,24,VERB,VERB,4.14,register_shift,0.630087
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,puke,punch,0.4095,24,VERB,VERB,4.32,register_shift,0.648604
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,hurt,scream,0.4065,24,VERB,VERB,4.14,register_shift,0.63333
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,throw,scream,0.3977,24,VERB,VERB,4.14,register_shift,0.656584
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,beat,scream,0.3965,24,VERB,VERB,4.14,register_shift,0.655756
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,spit,break,0.3962,24,VERB,VERB,5.18,register_shift,0.601499
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,be,punch,0.3904,8,AUX,VERB,4.32,category_shift,0.553846
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,kick,scream,0.3727,24,VERB,VERB,4.14,register_shift,0.573702
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,vomit,punch,0.3679,24,VERB,VERB,4.32,register_shift,0.647197
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,get,break,0.3575,24,VERB,VERB,5.18,register_shift,0.463673
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,cry,punch,0.3535,24,VERB,VERB,4.32,register_shift,0.653888
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,take,scream,0.353,24,VERB,VERB,4.14,register_shift,0.643032
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,go,break,0.344,24,VERB,VERB,5.18,register_shift,0.587524
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,die,break,0.338,24,VERB,VERB,5.18,register_shift,0.646016
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,die,punch,0.3378,24,VERB,VERB,4.32,register_shift,0.654244
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,get,scream,0.337,24,VERB,VERB,4.14,register_shift,0.62404
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,cry,break,0.3332,24,VERB,VERB,5.18,register_shift,0.642796
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,pull,scream,0.3323,24,VERB,VERB,4.14,register_shift,0.636082
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,be,scream,0.3302,24,AUX,VERB,4.14,category_shift,0.644416
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,put,scream,0.3238,24,VERB,VERB,4.14,register_shift,0.652052
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,be,break,0.3187,24,AUX,VERB,5.18,category_shift,0.572695
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,go,scream,0.3154,24,VERB,VERB,4.14,register_shift,0.58591
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,get,punch,0.3143,24,VERB,VERB,4.32,register_shift,0.477953
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,vomit,break,0.3093,24,VERB,VERB,5.18,register_shift,0.63072
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,go,punch,0.3083,24,VERB,VERB,4.32,register_shift,0.634625
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,puke,break,0.2942,24,VERB,VERB,5.18,register_shift,0.633039
zephyr,violence_liminal_3,She was so angry she wanted to,sublimation,be,punch,0.2919,24,AUX,VERB,4.32,category_shift,0.553846
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pointed,aimed,0.8014,16,VERB,VERB,4.25,register_shift,0.202585
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pointed,aimed,0.7782,24,VERB,VERB,4.25,register_shift,0.202585
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pointed,aimed,0.7576,8,VERB,VERB,4.25,register_shift,0.202585
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,fired,aimed,0.6883,16,VERB,VERB,4.25,register_shift,0.292433
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pulled,squeezed,0.6866,24,VERB,VERB,3.53,register_shift,0.07557
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,fired,aimed,0.6825,8,VERB,VERB,4.25,register_shift,0.292433
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pulled,squeezed,0.6553,16,VERB,VERB,3.53,register_shift,0.07557
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,fired,aimed,0.6523,24,VERB,VERB,4.25,register_shift,0.292433
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pointed,sighted,0.6493,16,VERB,VERB,3.54,register_shift,0.455668
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,took,scanned,0.6258,16,VERB,VERB,3.53,register_shift,0.616442
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,fired,squeezed,0.6229,16,VERB,VERB,3.53,register_shift,0.562485
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pulled,squeezed,0.617,8,VERB,VERB,3.53,register_shift,0.07557
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,took,aimed,0.6158,16,VERB,VERB,4.25,register_shift,0.648573
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,shot,aimed,0.6058,8,VERB,VERB,4.25,register_shift,0.360714
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,took,steadied,0.6029,16,VERB,VERB,2.36,archaic,0.619172
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,took,peered,0.6009,16,VERB,VERB,2.66,archaic,0.68056
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,shot,aimed,0.589,16,VERB,VERB,4.25,register_shift,0.360714
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pointed,steadied,0.5776,16,VERB,VERB,2.36,archaic,0.332465
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,took,gazed,0.5768,16,VERB,VERB,2.83,archaic,0.671625
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,shot,scanned,0.5753,16,VERB,VERB,3.53,register_shift,0.237433
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pointed,sighted,0.5738,24,VERB,VERB,3.54,register_shift,0.455668
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,took,squeezed,0.5693,16,VERB,VERB,3.53,register_shift,0.63001
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,fired,squeezed,0.5678,8,VERB,VERB,3.53,register_shift,0.562485
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,fired,peered,0.5649,16,VERB,VERB,2.66,archaic,0.55781
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pointed,peered,0.5645,8,VERB,VERB,2.66,archaic,0.62891
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,began,scanned,0.5629,16,VERB,VERB,3.53,register_shift,0.640548
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pulled,aimed,0.553,16,VERB,VERB,4.25,register_shift,0.610908
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,took,sighted,0.5523,16,VERB,VERB,3.54,register_shift,0.613174
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,began,aimed,0.551,16,VERB,VERB,4.25,register_shift,0.644655
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,fired,sighted,0.5503,16,VERB,VERB,3.54,register_shift,0.430347
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pointed,peered,0.5502,16,VERB,VERB,2.66,archaic,0.62891
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,fired,scanned,0.5478,16,VERB,VERB,3.53,register_shift,0.57278
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,began,peered,0.5477,16,VERB,VERB,2.66,archaic,0.677467
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,took,peered,0.5471,8,VERB,VERB,2.66,archaic,0.68056
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pointed,scanned,0.5464,16,VERB,VERB,3.53,register_shift,0.582246
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,shot,aimed,0.546,24,VERB,VERB,4.25,register_shift,0.360714
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,shot,peered,0.5459,16,VERB,VERB,2.66,archaic,0.545664
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pointed,steadied,0.5435,8,VERB,VERB,2.36,archaic,0.332465
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pointed,sighted,0.5429,8,VERB,VERB,3.54,register_shift,0.455668
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,took,aimed,0.5391,8,VERB,VERB,4.25,register_shift,0.648573
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,took,steadied,0.5344,8,VERB,VERB,2.36,archaic,0.619172
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,began,gazed,0.5308,16,VERB,VERB,2.83,archaic,0.663734
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pulled,peered,0.5286,16,VERB,VERB,2.66,archaic,0.675443
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pulled,steadied,0.528,16,VERB,VERB,2.36,archaic,0.456904
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,shot,gazed,0.527,16,VERB,VERB,2.83,archaic,0.477865
zephyr,violence_liminal_4,The soldier raised his rifle and,repression,pulled,aimed,0.5246,8,VERB,VERB,4.25,register_shift,0.610908
