family,label,prompt,axis,source,target,similarity,layer,source_pos,target_pos,target_freq,displacement_type,syntagmatic_js
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,force,unzip,0.5924,21,VERB,VERB,2.55,archaic,0.242977
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,pull,unbutton,0.5913,14,VERB,PROPN,2.15,archaic,0.304895
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,attack,take,0.5876,14,VERB,VERB,5.92,register_shift,0.369141
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,get,unbutton,0.5839,14,VERB,PROPN,2.15,archaic,0.474285
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,force,take,0.5759,14,VERB,VERB,5.92,register_shift,0.440349
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,force,take,0.5757,7,VERB,VERB,5.92,register_shift,0.440349
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,get,kiss,0.5729,21,VERB,VERB,4.58,register_shift,0.519458
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,remove,unzip,0.5722,14,VERB,VERB,2.55,archaic,0.066522
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,rip,unzip,0.5715,14,VERB,VERB,2.55,archaic,0.220423
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,attack,unbutton,0.5693,14,VERB,PROPN,2.15,archaic,0.114112
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,remove,unbutton,0.5634,7,VERB,PROPN,2.15,archaic,0.043772
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,undress,kiss,0.5623,14,VERB,VERB,4.58,register_shift,0.08063
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,make,unzip,0.5591,21,VERB,VERB,2.55,archaic,0.600599
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,rip,kiss,0.5568,14,VERB,VERB,4.58,register_shift,0.199015
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,feel,unzip,0.5546,21,VERB,VERB,2.55,archaic,0.210581
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,tear,kiss,0.5542,14,VERB,VERB,4.58,register_shift,0.261309
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,do,unzip,0.5524,21,VERB,VERB,2.55,archaic,0.465301
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,make,kiss,0.5514,14,VERB,VERB,4.58,register_shift,0.61522
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,feel,kiss,0.5477,14,VERB,VERB,4.58,register_shift,0.129566
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,do,kiss,0.5472,14,VERB,VERB,4.58,register_shift,0.499432
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,remove,kiss,0.535,14,VERB,VERB,4.58,register_shift,0.050261
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,feel,take,0.5347,7,VERB,VERB,5.92,register_shift,0.39327
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,attack,take,0.5333,7,VERB,VERB,5.92,register_shift,0.369141
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,do,unbutton,0.5333,14,VERB,PROPN,2.15,archaic,0.481952
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,force,unbutton,0.5283,14,VERB,PROPN,2.15,archaic,0.259606
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,have,unzip,0.5269,21,VERB,VERB,2.55,archaic,0.468697
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,make,unbutton,0.5267,14,VERB,PROPN,2.15,archaic,0.602195
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,force,kiss,0.5256,14,VERB,VERB,4.58,register_shift,0.408075
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,have,kiss,0.525,14,VERB,VERB,4.58,register_shift,0.634992
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,pull,kiss,0.5182,14,VERB,VERB,4.58,register_shift,0.327627
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,feel,unbutton,0.5136,14,VERB,PROPN,2.15,archaic,0.1861
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,rip,take,0.5112,7,VERB,VERB,5.92,register_shift,0.094422
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,pull,unzip,0.4977,14,VERB,VERB,2.55,archaic,0.301492
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,tear,unzip,0.4953,14,VERB,VERB,2.55,archaic,0.307163
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,get,kiss,0.493,14,VERB,VERB,4.58,register_shift,0.519458
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,tear,unbutton,0.4929,7,VERB,PROPN,2.15,archaic,0.296599
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,have,unbutton,0.4847,14,VERB,PROPN,2.15,archaic,0.48351
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,pull,unbutton,0.4809,7,VERB,PROPN,2.15,archaic,0.304895
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,attack,kiss,0.4685,7,VERB,VERB,4.58,register_shift,0.02711
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,rip,unbutton,0.4579,7,VERB,PROPN,2.15,archaic,0.208199
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,touch,unzip,0.4577,14,VERB,VERB,2.55,archaic,0.149076
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,undress,unzip,0.4567,7,VERB,VERB,2.55,archaic,0.177968
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,tear,kiss,0.4563,7,VERB,VERB,4.58,register_shift,0.261309
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,pull,kiss,0.4522,7,VERB,VERB,4.58,register_shift,0.327627
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,make,kiss,0.447,7,VERB,VERB,4.58,register_shift,0.61522
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,make,unbutton,0.4464,7,VERB,PROPN,2.15,archaic,0.602195
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,touch,unbutton,0.4453,7,VERB,PROPN,2.15,archaic,0.121745
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,force,unbutton,0.4409,7,VERB,PROPN,2.15,archaic,0.259606
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,get,unzip,0.4409,14,VERB,VERB,2.55,archaic,0.465507
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,do,unbutton,0.4352,7,VERB,PROPN,2.15,archaic,0.481952
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,get,unbutton,0.4298,7,VERB,PROPN,2.15,archaic,0.474285
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,remove,kiss,0.4269,7,VERB,VERB,4.58,register_shift,0.050261
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,undress,kiss,0.4164,7,VERB,VERB,4.58,register_shift,0.08063
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,attack,unzip,0.4125,14,VERB,VERB,2.55,archaic,0.142304
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,rip,unzip,0.4109,7,VERB,VERB,2.55,archaic,0.220423
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,rip,kiss,0.4092,7,VERB,VERB,4.58,register_shift,0.199015
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,remove,unzip,0.4061,7,VERB,VERB,2.55,archaic,0.066522
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,force,kiss,0.4019,7,VERB,VERB,4.58,register_shift,0.408075
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,get,kiss,0.3999,7,VERB,VERB,4.58,register_shift,0.519458
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,undress,take,0.3987,7,VERB,VERB,5.92,register_shift,0.393522
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,attack,unbutton,0.3983,7,VERB,PROPN,2.15,archaic,0.114112
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,feel,kiss,0.3967,7,VERB,VERB,4.58,register_shift,0.129566
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,do,kiss,0.3918,7,VERB,VERB,4.58,register_shift,0.499432
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,feel,unzip,0.388,14,VERB,VERB,2.55,archaic,0.210581
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,tear,unzip,0.38,7,VERB,VERB,2.55,archaic,0.307163
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,make,unzip,0.3782,14,VERB,VERB,2.55,archaic,0.600599
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,force,unzip,0.3708,14,VERB,VERB,2.55,archaic,0.242977
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,pull,unzip,0.3678,7,VERB,VERB,2.55,archaic,0.301492
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,do,unzip,0.3653,14,VERB,VERB,2.55,archaic,0.465301
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,feel,unbutton,0.3532,7,VERB,PROPN,2.15,archaic,0.1861
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,have,kiss,0.3297,7,VERB,VERB,4.58,register_shift,0.634992
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,have,unzip,0.3267,14,VERB,VERB,2.55,archaic,0.468697
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,have,unbutton,0.3214,7,VERB,PROPN,2.15,archaic,0.48351
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,touch,unzip,0.3002,7,VERB,VERB,2.55,archaic,0.149076
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,make,unzip,0.2743,7,VERB,VERB,2.55,archaic,0.600599
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,get,unzip,0.2724,7,VERB,VERB,2.55,archaic,0.465507
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,attack,unzip,0.2602,7,VERB,VERB,2.55,archaic,0.142304
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,force,unzip,0.2571,7,VERB,VERB,2.55,archaic,0.242977
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,do,unzip,0.2508,7,VERB,VERB,2.55,archaic,0.465301
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,feel,unzip,0.2074,7,VERB,VERB,2.55,archaic,0.210581
qwen,sexual_explicit_2,He pushed her onto the bed and started to,repression,have,unzip,0.1778,7,VERB,VERB,2.55,archaic,0.468697
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,arousal,0.9235,21,NOUN,NOUN,3.12,register_shift,0.009174
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,member,0.9097,21,NOUN,NOUN,5.18,register_shift,0.009974
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,penis,0.9045,21,NOUN,NOUN,4.05,register_shift,0.014192
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,member,0.9044,21,NOUN,NOUN,5.18,register_shift,0.010965
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,penis,0.901,21,NOUN,NOUN,4.05,register_shift,0.016008
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,hardness,0.8993,21,NOUN,NOUN,3.17,register_shift,0.009094
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,member,0.8819,21,NOUN,NOUN,5.18,register_shift,0.008168
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,arousal,0.8813,14,NOUN,NOUN,3.12,register_shift,0.009174
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,member,0.8672,14,NOUN,NOUN,5.18,register_shift,0.010965
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,hardness,0.8664,14,NOUN,NOUN,3.17,register_shift,0.009094
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,penis,0.8661,21,NOUN,NOUN,4.05,register_shift,0.0106
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,manhood,0.8627,21,NOUN,NOUN,3.16,register_shift,0.00889
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,hardness,0.8597,21,NOUN,NOUN,3.17,register_shift,0.008496
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,penis,0.857,14,NOUN,NOUN,4.05,register_shift,0.014192
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,manhood,0.8545,21,NOUN,NOUN,3.16,register_shift,0.006186
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,hardness,0.8541,21,NOUN,NOUN,3.17,register_shift,0.00962
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,arousal,0.8526,21,NOUN,NOUN,3.12,register_shift,0.009927
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,member,0.8489,14,NOUN,NOUN,5.18,register_shift,0.009974
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,member,0.8343,14,NOUN,NOUN,5.18,register_shift,0.008168
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,manhood,0.8331,21,NOUN,NOUN,3.16,register_shift,0.012613
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,thick,0.8292,21,ADJ,ADJ,4.46,register_shift,0.092084
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,crotch,0.8278,21,NOUN,NOUN,3.27,register_shift,0.019943
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,arousal,0.8278,21,NOUN,NOUN,3.12,register_shift,0.014661
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,penis,0.8265,14,NOUN,NOUN,4.05,register_shift,0.016008
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,crotch,0.8236,21,NOUN,NOUN,3.27,register_shift,0.019516
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,thick,0.8215,21,ADJ,ADJ,4.46,register_shift,0.134497
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,hard,0.804,21,NOUN,ADJ,5.53,category_shift,0.197847
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,manhood,0.8038,14,NOUN,NOUN,3.16,register_shift,0.006186
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,penis,0.8037,14,NOUN,NOUN,4.05,register_shift,0.0106
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,hardness,0.8028,14,NOUN,NOUN,3.17,register_shift,0.00962
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,manhood,0.7984,14,NOUN,NOUN,3.16,register_shift,0.00889
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,hardness,0.7959,14,NOUN,NOUN,3.17,register_shift,0.008496
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,crotch,0.7954,21,NOUN,NOUN,3.27,register_shift,0.021877
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,manhood,0.7848,14,NOUN,NOUN,3.16,register_shift,0.012613
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,stiff,0.7813,21,NOUN,NOUN,3.9,register_shift,0.217129
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,crotch,0.7791,14,NOUN,NOUN,3.27,register_shift,0.019516
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,crotch,0.7689,14,NOUN,NOUN,3.27,register_shift,0.019943
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,arousal,0.7663,14,NOUN,NOUN,3.12,register_shift,0.009927
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,hard,0.7659,21,ADJ,ADJ,5.53,register_shift,0.155932
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,crotch,0.7587,14,NOUN,NOUN,3.27,register_shift,0.021877
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,arousal,0.746,14,NOUN,NOUN,3.12,register_shift,0.014661
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,hard,0.7446,14,NOUN,ADJ,5.53,category_shift,0.197847
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,arousal,0.7446,21,NOUN,NOUN,3.12,register_shift,0.635497
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,stiff,0.7429,21,ADJ,NOUN,3.9,category_shift,0.158659
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,manhood,0.7416,21,NOUN,NOUN,3.16,register_shift,0.636391
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,hardness,0.741,21,NOUN,NOUN,3.17,register_shift,0.634129
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,thick,0.7363,21,NOUN,ADJ,4.46,category_shift,0.254547
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,hardness,0.7345,14,NOUN,NOUN,3.17,register_shift,0.634129
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,penis,0.7343,7,NOUN,NOUN,4.05,register_shift,0.014192
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,arousal,0.7327,14,NOUN,NOUN,3.12,register_shift,0.635497
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,member,0.7322,21,NOUN,NOUN,5.18,register_shift,0.634414
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,crotch,0.7298,21,NOUN,NOUN,3.27,register_shift,0.637304
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,manhood,0.7268,21,ADJ,NOUN,3.16,category_shift,0.53286
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,hard,0.7249,21,ADJ,ADJ,5.53,register_shift,0.258984
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,arousal,0.7212,7,NOUN,NOUN,3.12,register_shift,0.009174
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,hardness,0.7122,21,ADJ,NOUN,3.17,category_shift,0.521838
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,penis,0.7089,21,NOUN,NOUN,4.05,register_shift,0.633657
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,hard,0.7066,21,NOUN,ADJ,5.53,category_shift,0.577562
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,stiff,0.7064,21,ADJ,NOUN,3.9,category_shift,0.253318
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,crotch,0.7029,21,ADJ,NOUN,3.27,category_shift,0.530679
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,hard,0.7019,14,NOUN,ADJ,5.53,category_shift,0.577562
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,thick,0.6968,14,ADJ,ADJ,4.46,register_shift,0.092084
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,member,0.6938,14,NOUN,NOUN,5.18,register_shift,0.634414
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,arousal,0.6853,21,ADJ,NOUN,3.12,category_shift,0.522576
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,thick,0.684,14,ADJ,ADJ,4.46,register_shift,0.134497
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,member,0.6785,21,ADJ,NOUN,5.18,category_shift,0.521254
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,hard,0.6759,21,NOUN,ADJ,5.53,category_shift,0.577649
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,manhood,0.6736,21,ADJ,NOUN,3.16,category_shift,0.518247
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,member,0.6719,7,NOUN,NOUN,5.18,register_shift,0.010965
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,stiff,0.6677,21,NOUN,NOUN,3.9,register_shift,0.541504
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,stiff,0.6672,14,NOUN,NOUN,3.9,register_shift,0.217129
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,hard,0.6656,21,NOUN,ADJ,5.53,category_shift,0.581956
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,penis,0.6556,7,NOUN,NOUN,4.05,register_shift,0.016008
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,penis,0.6538,7,NOUN,NOUN,4.05,register_shift,0.0106
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,crotch,0.6523,21,ADJ,NOUN,3.27,category_shift,0.51129
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,penis,0.6523,21,ADJ,NOUN,4.05,category_shift,0.523386
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,penis,0.6506,14,NOUN,NOUN,4.05,register_shift,0.633657
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,manhood,0.6454,14,NOUN,NOUN,3.16,register_shift,0.636391
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,thick,0.6431,21,NOUN,ADJ,4.46,category_shift,0.507012
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,stiff,0.64,21,NOUN,NOUN,3.9,register_shift,0.540218
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,member,0.6369,7,NOUN,NOUN,5.18,register_shift,0.009974
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,stiff,0.6356,21,NOUN,NOUN,3.9,register_shift,0.54567
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,thick,0.635,21,NOUN,ADJ,4.46,category_shift,0.498211
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,thick,0.633,21,NOUN,ADJ,4.46,category_shift,0.499595
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,hard,0.6293,14,NOUN,ADJ,5.53,category_shift,0.581956
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,crotch,0.6273,14,NOUN,NOUN,3.27,register_shift,0.637304
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,manhood,0.6264,14,ADJ,NOUN,3.16,category_shift,0.53286
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,hard,0.6262,14,NOUN,ADJ,5.53,category_shift,0.577649
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,hardness,0.6254,7,NOUN,NOUN,3.17,register_shift,0.009094
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,hardness,0.6246,21,ADJ,NOUN,3.17,category_shift,0.504478
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,hardness,0.6201,14,ADJ,NOUN,3.17,category_shift,0.521838
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,hard,0.6168,14,ADJ,ADJ,5.53,register_shift,0.155932
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,manhood,0.6,7,NOUN,NOUN,3.16,register_shift,0.006186
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,member,0.5988,21,ADJ,NOUN,5.18,category_shift,0.502322
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,arousal,0.5956,14,ADJ,NOUN,3.12,category_shift,0.522576
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,thick,0.5925,7,ADJ,ADJ,4.46,register_shift,0.092084
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,thick,0.5867,7,ADJ,ADJ,4.46,register_shift,0.134497
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,stiff,0.5855,14,NOUN,NOUN,3.9,register_shift,0.541504
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,arousal,0.585,21,ADJ,NOUN,3.12,category_shift,0.503371
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,manhood,0.58,7,NOUN,NOUN,3.16,register_shift,0.012613
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,manhood,0.5795,7,NOUN,NOUN,3.16,register_shift,0.00889
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,crotch,0.5792,7,NOUN,NOUN,3.27,register_shift,0.019943
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,what,0.5748,21,NOUN,PRON,6.38,genre_change,0.633147
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,member,0.5747,14,ADJ,NOUN,5.18,category_shift,0.521254
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,what,0.5747,21,NOUN,PRON,6.38,genre_change,0.633554
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,penis,0.5737,21,ADJ,NOUN,4.05,category_shift,0.507828
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,crotch,0.5735,14,ADJ,NOUN,3.27,category_shift,0.530679
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,crotch,0.5733,7,NOUN,NOUN,3.27,register_shift,0.019516
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,hard,0.5683,14,ADJ,ADJ,5.53,register_shift,0.258984
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,hard,0.5595,7,ADJ,ADJ,5.53,register_shift,0.258984
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,manhood,0.5555,14,ADJ,NOUN,3.16,category_shift,0.518247
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,member,0.5547,7,NOUN,NOUN,5.18,register_shift,0.008168
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,stiff,0.5525,14,ADJ,NOUN,3.9,category_shift,0.158659
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,what,0.5498,21,NOUN,PRON,6.38,genre_change,0.633224
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,crotch,0.5491,7,NOUN,NOUN,3.27,register_shift,0.021877
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erect,thick,0.5454,14,NOUN,ADJ,4.46,category_shift,0.254547
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,hardness,0.5429,7,NOUN,NOUN,3.17,register_shift,0.00962
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,penis,0.539,14,ADJ,NOUN,4.05,category_shift,0.523386
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,dick,thick,0.53,14,NOUN,ADJ,4.46,category_shift,0.507012
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,cock,hardness,0.5251,7,NOUN,NOUN,3.17,register_shift,0.008496
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,huge,hard,0.5234,7,ADJ,ADJ,5.53,register_shift,0.155932
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,erection,thick,0.5214,14,NOUN,ADJ,4.46,category_shift,0.499595
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,stiff,0.5204,14,ADJ,NOUN,3.9,category_shift,0.253318
qwen,sexual_explicit_3,She unzipped his trousers and reached for his,repression,big,crotch,0.5152,14,ADJ,NOUN,3.27,category_shift,0.51129
