family,pair,pos,pos_name,js_to_A,js_to_B,js_to_mean,ratio,pole_bias
pythia,man/woman,2,ALIGNED,0.037770237773656845,0.04321671277284622,0.03191521763801575,0.8449832333402802,-0.005446474999189377
pythia,human/animal,0,BASE,0.048045456409454346,0.05711962282657623,0.018556050956249237,0.3862186425727822,-0.009074166417121887
pythia,human/animal,1,SFT,0.05175141990184784,0.06558240205049515,0.021383360028266907,0.4131936876093982,-0.013830982148647308
pythia,human/animal,2,ALIGNED,0.05621418356895447,0.07947825640439987,0.027541862800717354,0.48994508239959494,-0.023264072835445404
pythia,pleasure/pain,0,BASE,0.05839373916387558,0.1647767424583435,0.04344842582941055,0.7440596620722874,-0.10638300329446793
pythia,pleasure/pain,1,SFT,0.07381027936935425,0.16001591086387634,0.04181844741106033,0.5665667135846555,-0.0862056314945221
pythia,pleasure/pain,2,ALIGNED,0.08471333980560303,0.1607578694820404,0.04343613237142563,0.5127425322989416,-0.07604452967643738
pythia,create/destroy,0,BASE,0.08594220876693726,0.13306760787963867,0.06966237723827362,0.8105723396891955,-0.047125399112701416
pythia,create/destroy,1,SFT,0.10323412716388702,0.14126858115196228,0.074775829911232,0.724332466070288,-0.038034453988075256
pythia,create/destroy,2,ALIGNED,0.11421817541122437,0.15834791958332062,0.09066243469715118,0.7937653912850168,-0.04412974417209625
pythia,free/captive,0,BASE,0.10186266899108887,0.05962144583463669,0.0579095259308815,0.9712868435209825,0.04224122315645218
pythia,free/captive,1,SFT,0.10035523027181625,0.06328880786895752,0.05701049417257309,0.9007989894613914,0.037066422402858734
pythia,free/captive,2,ALIGNED,0.10727847367525101,0.06189241260290146,0.05940499156713486,0.9598105659295305,0.04538606107234955
pythia,innocent/guilty,0,BASE,0.056714966893196106,0.058143191039562225,0.04326438158750534,0.7628388758293645,-0.0014282241463661194
pythia,innocent/guilty,1,SFT,0.05838898569345474,0.05995037406682968,0.04439586400985718,0.7603465530800245,-0.001561388373374939
pythia,innocent/guilty,2,ALIGNED,0.06121649220585823,0.06256396323442459,0.04562210291624069,0.7452583653898874,-0.0013474710285663605
pythia,rational/irrational,0,BASE,0.07547123730182648,0.09232720732688904,0.07353691756725311,0.9743701070271634,-0.01685597002506256
pythia,rational/irrational,1,SFT,0.08148258924484253,0.10357291251420975,0.08031542599201202,0.9856759184551271,-0.022090323269367218
pythia,rational/irrational,2,ALIGNED,0.08554893732070923,0.11176057159900665,0.08434247970581055,0.9858974564420845,-0.026211634278297424
pythia,faithful/unfaithful,0,BASE,0.060590215027332306,0.044406235218048096,0.022882867604494095,0.5153075349020755,0.01618397980928421
pythia,faithful/unfaithful,1,SFT,0.07514917105436325,0.04820798337459564,0.026433732360601425,0.5483268643535776,0.02694118767976761
pythia,faithful/unfaithful,2,ALIGNED,0.08937671780586243,0.052273210138082504,0.0318082720041275,0.6085004521456447,0.03710350766777992
pythia,rich/poor,0,BASE,0.06644172966480255,0.09498511254787445,0.06147843599319458,0.9252985481165571,-0.0285433828830719
pythia,rich/poor,1,SFT,0.068168044090271,0.098891481757164,0.06150820106267929,0.9023025654253413,-0.030723437666893005
pythia,rich/poor,2,ALIGNED,0.073123499751091,0.11129997670650482,0.06884235888719559,0.9414532827549527,-0.03817647695541382
qwen,love/hate,0,BASE,0.3180186152458191,0.22223904728889465,0.19077134132385254,0.8584060436322138,0.09577956795692444
qwen,love/hate,2,ALIGNED,0.3955433964729309,0.2866995334625244,0.25534191727638245,0.8906255067546497,0.1088438630104065
qwen,trust/fear,0,BASE,0.13642871379852295,0.1608811616897583,0.11055105924606323,0.8103210546228877,-0.02445244789123535
qwen,trust/fear,2,ALIGNED,0.18460746109485626,0.28833726048469543,0.17691150307655334,0.9583117715142156,-0.10372979938983917
qwen,beautiful/disgusting,0,BASE,0.15230783820152283,0.19777259230613708,0.1096477285027504,0.7199086389609993,-0.04546475410461426
qwen,beautiful/disgusting,2,ALIGNED,0.13556016981601715,0.2271154820919037,0.10060146450996399,0.7421166899281753,-0.09155531227588654
qwen,desire/disgust,0,BASE,0.12945277988910675,0.1653236448764801,0.10598315298557281,0.8187012521195857,-0.03587086498737335
qwen,desire/disgust,2,ALIGNED,0.20250433683395386,0.2252100110054016,0.16018596291542053,0.7910248512196909,-0.022705674171447754
qwen,obey/rebel,0,BASE,0.10179071128368378,0.11986082792282104,0.05043889582157135,0.49551570261653427,-0.018070116639137268
qwen,obey/rebel,2,ALIGNED,0.1493980884552002,0.16731402277946472,0.0808086097240448,0.5408945359316077,-0.017915934324264526
qwen,sacred/profane,0,BASE,0.22111262381076813,0.2762530446052551,0.19293254613876343,0.8725532844469266,-0.055140420794487
qwen,sacred/profane,2,ALIGNED,0.3371194005012512,0.5415114164352417,0.37913358211517334,1.124627006192621,-0.20439201593399048
qwen,man/woman,0,BASE,0.0587925985455513,0.05859283357858658,0.054732341319322586,0.9341132349558384,0.00019976496696472168
qwen,man/woman,2,ALIGNED,0.09096558392047882,0.07713484764099121,0.07849748432636261,1.0176656430529756,0.01383073627948761
qwen,human/animal,0,BASE,0.1279711276292801,0.30269405245780945,0.16142886877059937,1.261447576192679,-0.17472292482852936
qwen,human/animal,2,ALIGNED,0.12454023212194443,0.264839768409729,0.14951598644256592,1.2005436628395418,-0.14029953628778458
qwen,pleasure/pain,0,BASE,0.13112995028495789,0.1823507696390152,0.11314292252063751,0.8628305148805986,-0.05122081935405731
qwen,pleasure/pain,2,ALIGNED,0.25633758306503296,0.2216399908065796,0.210546612739563,0.9499486621225429,0.03469759225845337
qwen,create/destroy,0,BASE,0.1859523355960846,0.3267682194709778,0.17667877674102783,0.9501293768355764,-0.1408158838748932
qwen,create/destroy,2,ALIGNED,0.21697202324867249,0.49665194749832153,0.27239537239074707,1.2554400715457847,-0.27967992424964905
qwen,free/captive,0,BASE,0.25072357058525085,0.16006988286972046,0.18951267004013062,1.183937081995452,0.0906536877155304
qwen,free/captive,2,ALIGNED,0.27377867698669434,0.19444461166858673,0.21714472770690918,1.1167433535109357,0.0793340653181076
qwen,innocent/guilty,0,BASE,0.06713445484638214,0.06829991936683655,0.04613931477069855,0.687267288850041,-0.0011654645204544067
qwen,innocent/guilty,2,ALIGNED,0.083767831325531,0.07609114795923233,0.05248852074146271,0.6898111297990234,0.0076766833662986755
qwen,rational/irrational,0,BASE,0.07643415033817291,0.13823921978473663,0.0834290087223053,1.0915148314357463,-0.06180506944656372
qwen,rational/irrational,2,ALIGNED,0.0979340523481369,0.14546218514442444,0.09332142770290375,0.9529007068058805,-0.04752813279628754
qwen,faithful/unfaithful,0,BASE,0.10723242163658142,0.15156996250152588,0.07860880345106125,0.7330693670005166,-0.04433754086494446
qwen,faithful/unfaithful,2,ALIGNED,0.17880816757678986,0.22822339832782745,0.13890187442302704,0.7768206357988379,-0.0494152307510376
qwen,rich/poor,0,BASE,0.10566340386867523,0.1667594313621521,0.0822514146566391,0.7784285915951189,-0.06109602749347687
qwen,rich/poor,2,ALIGNED,0.11344033479690552,0.2660486102104187,0.12725035846233368,1.1217382132215363,-0.15260827541351318
qwen-tiny,love/hate,0,BASE,0.23721012473106384,0.10775752365589142,0.1096222996711731,1.0173052975979346,0.12945260107517242
qwen-tiny,love/hate,2,ALIGNED,0.24623095989227295,0.0993657112121582,0.10068441927433014,1.0132712587278354,0.14686524868011475
qwen-tiny,trust/fear,0,BASE,0.09655559062957764,0.10902953147888184,0.06764903664588928,0.7006226796894195,-0.0124739408493042
qwen-tiny,trust/fear,2,ALIGNED,0.10016687214374542,0.11543342471122742,0.06552737206220627,0.6541820729728945,-0.015266552567481995
qwen-tiny,beautiful/disgusting,0,BASE,0.15829360485076904,0.15709270536899567,0.07211783528327942,0.45907819280266104,0.0012008994817733765
qwen-tiny,beautiful/disgusting,2,ALIGNED,0.13991986215114594,0.14322084188461304,0.06733423471450806,0.4812342842488756,-0.003300979733467102
qwen-tiny,desire/disgust,0,BASE,0.08526633679866791,0.05086354911327362,0.029485858976840973,0.5797051029839793,0.03440278768539429
qwen-tiny,desire/disgust,2,ALIGNED,0.11074478924274445,0.04118175059556961,0.03017091378569603,0.7326282479342162,0.06956303864717484
qwen-tiny,obey/rebel,0,BASE,0.03811824694275856,0.06810089945793152,0.020102888345718384,0.5273822895346291,-0.02998265251517296
qwen-tiny,obey/rebel,2,ALIGNED,0.05891475826501846,0.07707793265581131,0.025892039760947227,0.4394830857911034,-0.018163174390792847
qwen-tiny,sacred/profane,0,BASE,0.06831768900156021,0.23634611070156097,0.09293470531702042,1.3603315140665548,-0.16802842170000076
qwen-tiny,sacred/profane,2,ALIGNED,0.08155571669340134,0.2171158492565155,0.09424930810928345,1.1556431839548673,-0.13556013256311417
qwen-tiny,man/woman,0,BASE,0.023443516343832016,0.03305922448635101,0.016492752358317375,0.7035101780990553,-0.009615708142518997
qwen-tiny,man/woman,2,ALIGNED,0.0256176944822073,0.02378709614276886,0.019389105960726738,0.8151102532379059,0.0018305983394384384
qwen-tiny,human/animal,0,BASE,0.08946070820093155,0.1554231196641922,0.08883585035800934,0.9930152817310728,-0.06596241146326065
qwen-tiny,human/animal,2,ALIGNED,0.13395296037197113,0.19354891777038574,0.13453297317028046,1.0043299737213622,-0.05959595739841461
qwen-tiny,pleasure/pain,0,BASE,0.13461235165596008,0.1296023428440094,0.08929523825645447,0.6889940127388828,0.005010008811950684
qwen-tiny,pleasure/pain,2,ALIGNED,0.12714767456054688,0.11192293465137482,0.08110415935516357,0.7246428947542551,0.015224739909172058
qwen-tiny,create/destroy,0,BASE,0.10471922159194946,0.08638317883014679,0.04968804866075516,0.5752051421776871,0.018336042761802673
qwen-tiny,create/destroy,2,ALIGNED,0.106020987033844,0.11947152018547058,0.061400994658470154,0.5791400021475912,-0.013450533151626587
qwen-tiny,free/captive,0,BASE,0.09577807784080505,0.0359751433134079,0.031473152339458466,0.8748582893825041,0.059802934527397156
qwen-tiny,free/captive,2,ALIGNED,0.10763245820999146,0.03918294236063957,0.03323507308959961,0.8482025873326253,0.06844951584935188
qwen-tiny,innocent/guilty,0,BASE,0.06580770015716553,0.07205389440059662,0.0566992312669754,0.8615896184118761,-0.006246194243431091
qwen-tiny,innocent/guilty,2,ALIGNED,0.06732884794473648,0.09618189930915833,0.06566902250051498,0.9753474848465566,-0.028853051364421844
qwen-tiny,rational/irrational,0,BASE,0.09593621641397476,0.11265495419502258,0.08757143467664719,0.9128089260761267,-0.01671873778104782
qwen-tiny,rational/irrational,2,ALIGNED,0.08562926948070526,0.10114562511444092,0.0677993893623352,0.7917782059043766,-0.015516355633735657
qwen-tiny,faithful/unfaithful,0,BASE,0.10010991245508194,0.06385083496570587,0.05001143366098404,0.7832541843477075,0.03625907748937607
qwen-tiny,faithful/unfaithful,2,ALIGNED,0.12214690446853638,0.08581508696079254,0.06447568535804749,0.7513327509358038,0.036331817507743835
qwen-tiny,rich/poor,0,BASE,0.08588755130767822,0.1071622297167778,0.06151406466960907,0.716216305308844,-0.02127467840909958
qwen-tiny,rich/poor,2,ALIGNED,0.0679568499326706,0.1000291109085083,0.05091994255781174,0.749298159173969,-0.03207226097583771
smol,love/hate,0,BASE,0.31482648849487305,0.08235471695661545,0.10635925084352493,1.2914773406307145,0.2324717715382576
smol,love/hate,2,ALIGNED,0.2959306836128235,0.08731189370155334,0.10172688961029053,1.1650977352296361,0.20861878991127014
smol,trust/fear,0,BASE,0.044745661318302155,0.1257116198539734,0.047936826944351196,1.071317878248539,-0.08096595853567123
smol,trust/fear,2,ALIGNED,0.06886248290538788,0.13745298981666565,0.056308578699827194,0.81769602727208,-0.06859050691127777
smol,beautiful/disgusting,0,BASE,0.12665879726409912,0.1431732177734375,0.051604319363832474,0.4074278335063544,-0.01651442050933838
smol,beautiful/disgusting,2,ALIGNED,0.13453659415245056,0.20009860396385193,0.07962152361869812,0.5918205683761754,-0.06556200981140137
smol,desire/disgust,0,BASE,0.06920413672924042,0.09908044338226318,0.038480229675769806,0.5560394435136561,-0.029876306653022766
smol,desire/disgust,2,ALIGNED,0.12491954118013382,0.06279914081096649,0.0387258306145668,0.616661790503417,0.06212040036916733
smol,obey/rebel,0,BASE,0.05181112140417099,0.07935228943824768,0.030501332134008408,0.5887024119024943,-0.02754116803407669
smol,obey/rebel,2,ALIGNED,0.07596716284751892,0.0463566891849041,0.024177581071853638,0.5215553892430909,0.029610473662614822
smol,sacred/profane,0,BASE,0.09030454605817795,0.12781883776187897,0.0677800253033638,0.750571574322483,-0.03751429170370102
smol,sacred/profane,2,ALIGNED,0.1472485363483429,0.10695196688175201,0.08111162483692169,0.7583930169942563,0.04029656946659088
smol,man/woman,0,BASE,0.018071740865707397,0.022597309201955795,0.014222312718629837,0.7869918467909107,-0.004525568336248398
smol,man/woman,2,ALIGNED,0.036847375333309174,0.03824795037508011,0.029911618679761887,0.8117706731942581,-0.001400575041770935
smol,human/animal,0,BASE,0.0485542006790638,0.05742974951863289,0.02572900429368019,0.5299027464944829,-0.008875548839569092
smol,human/animal,2,ALIGNED,0.09445720911026001,0.07556509971618652,0.04980192333459854,0.6590598506671547,0.018892109394073486
smol,pleasure/pain,0,BASE,0.11400048434734344,0.1179150640964508,0.05403146520256996,0.47395820738746763,-0.003914579749107361
smol,pleasure/pain,2,ALIGNED,0.16507691144943237,0.16453006863594055,0.09767691791057587,0.5936721398123757,0.0005468428134918213
smol,create/destroy,0,BASE,0.17612728476524353,0.10326416790485382,0.09227097034454346,0.8935429608996671,0.07286311686038971
smol,create/destroy,2,ALIGNED,0.14556550979614258,0.17934788763523102,0.11617296934127808,0.79808032482401,-0.03378237783908844
smol,free/captive,0,BASE,0.05877218022942543,0.06582444906234741,0.044199004769325256,0.7520395635620162,-0.007052268832921982
smol,free/captive,2,ALIGNED,0.147291898727417,0.10601259768009186,0.08364371955394745,0.7889979246273571,0.041279301047325134
smol,innocent/guilty,0,BASE,0.036309801042079926,0.027383293956518173,0.01840314269065857,0.672057303255074,0.008926507085561752
smol,innocent/guilty,2,ALIGNED,0.06840822845697403,0.078126922249794,0.04435131698846817,0.6483330732115556,-0.009718693792819977
smol,rational/irrational,0,BASE,0.03708736225962639,0.03547990322113037,0.022493217140436172,0.6339706453043574,0.0016074590384960175
smol,rational/irrational,2,ALIGNED,0.060654155910015106,0.08838547766208649,0.05636509880423546,0.9292866739066853,-0.02773132175207138
smol,faithful/unfaithful,0,BASE,0.06772080063819885,0.06777648627758026,0.030203919857740402,0.4460065382142494,-5.568563938140869e-05
smol,faithful/unfaithful,2,ALIGNED,0.06302183866500854,0.09260670840740204,0.03417400270700455,0.5422565166442675,-0.029584869742393494
smol,rich/poor,0,BASE,0.06365996599197388,0.05795387178659439,0.03551910072565079,0.6128857249856238,0.005706094205379486
smol,rich/poor,2,ALIGNED,0.10907965898513794,0.0887676477432251,0.06795834749937057,0.7655756261104404,0.020312011241912842
tulu,love/hate,0,BASE,0.228365957736969,0.12862490117549896,0.09399127960205078,0.7307393727269558,0.09974105656147003
tulu,love/hate,1,SFT,0.25370484590530396,0.18770936131477356,0.1362987756729126,0.7261160270230235,0.0659954845905304
tulu,love/hate,2,ALIGNED,0.34263506531715393,0.24742069840431213,0.21503517031669617,0.8691074421158794,0.0952143669128418
tulu,trust/fear,0,BASE,0.06552012264728546,0.06202962249517441,0.021724432706832886,0.3502267438194217,0.0034905001521110535
tulu,trust/fear,1,SFT,0.09746064990758896,0.06384448707103729,0.028632760047912598,0.4484766243959957,0.033616162836551666
tulu,trust/fear,2,ALIGNED,0.16496628522872925,0.10433122515678406,0.0657142847776413,0.6298621019631367,0.06063506007194519
tulu,beautiful/disgusting,0,BASE,0.07482190430164337,0.16108395159244537,0.07785220444202423,1.040500173961949,-0.086262047290802
tulu,beautiful/disgusting,1,SFT,0.09757019579410553,0.19151979684829712,0.09754596650600433,0.99975167326555,-0.09394960105419159
tulu,beautiful/disgusting,2,ALIGNED,0.14307957887649536,0.2778540253639221,0.15080994367599487,1.054028428516499,-0.13477444648742676
tulu,desire/disgust,0,BASE,0.14848539233207703,0.07265479862689972,0.06152183189988136,0.8467690099288708,0.07583059370517731
tulu,desire/disgust,1,SFT,0.18736758828163147,0.07238210737705231,0.07281077653169632,1.0059223082910669,0.11498548090457916
tulu,desire/disgust,2,ALIGNED,0.2589128911495209,0.07770572602748871,0.0976872369647026,1.257143352989783,0.18120716512203217
tulu,obey/rebel,0,BASE,0.09241804480552673,0.06807862222194672,0.03887762501835823,0.5710695038981728,0.024339422583580017
tulu,obey/rebel,1,SFT,0.12363168597221375,0.06542205810546875,0.04398854821920395,0.6723809903425656,0.058209627866744995
tulu,obey/rebel,2,ALIGNED,0.18826991319656372,0.0924510583281517,0.07107342034578323,0.7687680555641742,0.09581885486841202
tulu,sacred/profane,0,BASE,0.14422369003295898,0.1518857181072235,0.09358491003513336,0.6488872252106898,-0.007662028074264526
tulu,sacred/profane,1,SFT,0.15222817659378052,0.17924202978610992,0.11667566001415253,0.7664524572576367,-0.027013853192329407
tulu,sacred/profane,2,ALIGNED,0.1731840968132019,0.23614799976348877,0.15371009707450867,0.8875531870590977,-0.06296390295028687
tulu,man/woman,0,BASE,0.07529322803020477,0.06402984261512756,0.06618097424507141,1.0335957663190574,0.01126338541507721
tulu,man/woman,1,SFT,0.0550842359662056,0.044592663645744324,0.04655977338552475,1.0441128557694526,0.010491572320461273
tulu,man/woman,2,ALIGNED,0.08049160242080688,0.05700795352458954,0.06299896538257599,1.105090807292395,0.023483648896217346
tulu,human/animal,0,BASE,0.025676582008600235,0.12236079573631287,0.04021598398685455,1.5662514571987978,-0.09668421372771263
tulu,human/animal,1,SFT,0.042861297726631165,0.15907204151153564,0.06053583323955536,1.4123658510214079,-0.11621074378490448
tulu,human/animal,2,ALIGNED,0.06422537565231323,0.17276033759117126,0.07498914748430252,1.167593754379257,-0.10853496193885803
tulu,pleasure/pain,0,BASE,0.03604459762573242,0.16940619051456451,0.04450830817222595,1.2348121800214311,-0.1333615928888321
tulu,pleasure/pain,1,SFT,0.07062355428934097,0.12036076933145523,0.03627311438322067,0.513612133348764,-0.04973721504211426
tulu,pleasure/pain,2,ALIGNED,0.09723727405071259,0.14951208233833313,0.05036591738462448,0.517969244575459,-0.052274808287620544
tulu,create/destroy,0,BASE,0.09759409725666046,0.13521689176559448,0.063913993537426,0.6548960985759217,-0.03762279450893402
tulu,create/destroy,1,SFT,0.09141656756401062,0.16641710698604584,0.06910349428653717,0.7559187150420009,-0.07500053942203522
tulu,create/destroy,2,ALIGNED,0.10724996030330658,0.19457459449768066,0.08312062174081802,0.7750177389879683,-0.08732463419437408
tulu,free/captive,0,BASE,0.07850854098796844,0.08136715739965439,0.06679405272006989,0.8507870848129273,-0.0028586164116859436
tulu,free/captive,1,SFT,0.05094978213310242,0.08952070772647858,0.053304027765989304,1.0462071776231858,-0.03857092559337616
tulu,free/captive,2,ALIGNED,0.08476139605045319,0.14876334369182587,0.0932706892490387,1.1003911402488045,-0.06400194764137268
tulu,innocent/guilty,0,BASE,0.06699095666408539,0.09351502358913422,0.06915776431560516,1.032344778450991,-0.026524066925048828
tulu,innocent/guilty,1,SFT,0.0905587449669838,0.13200818002223969,0.09978979825973511,1.1019344216410774,-0.04144943505525589
tulu,innocent/guilty,2,ALIGNED,0.15516525506973267,0.19133663177490234,0.15913188457489014,1.0255639028426489,-0.03617137670516968
tulu,rational/irrational,0,BASE,0.06738494336605072,0.0742960274219513,0.056264542043209076,0.834972016486932,-0.006911084055900574
tulu,rational/irrational,1,SFT,0.06545126438140869,0.1004294753074646,0.07000342011451721,1.0695503100838728,-0.03497821092605591
tulu,rational/irrational,2,ALIGNED,0.10605788230895996,0.1551116704940796,0.11313675343990326,1.0667453561850466,-0.04905378818511963
tulu,faithful/unfaithful,0,BASE,0.06563882529735565,0.04447377473115921,0.02430438995361328,0.5464881292521623,0.02116505056619644
tulu,faithful/unfaithful,1,SFT,0.06402381509542465,0.06428588926792145,0.03301268070936203,0.5156312640875602,-0.00026207417249679565
tulu,faithful/unfaithful,2,ALIGNED,0.08368442952632904,0.10337737202644348,0.05499099940061569,0.6571234303905276,-0.01969294250011444
tulu,rich/poor,0,BASE,0.07775405049324036,0.08324506878852844,0.041876062750816345,0.5385708202360068,-0.005491018295288086
tulu,rich/poor,1,SFT,0.10487291216850281,0.08208844065666199,0.049798496067523956,0.6066444394504709,0.02278447151184082
tulu,rich/poor,2,ALIGNED,0.12807774543762207,0.1374538540840149,0.07022623717784882,0.5483094423461039,-0.009376108646392822
zephyr,love/hate,0,BASE,0.2759680151939392,0.13384488224983215,0.11196599900722504,0.8365355262387363,0.14212313294410706
zephyr,love/hate,1,SFT,0.35598963499069214,0.2252662479877472,0.20827092230319977,0.9245544956851599,0.13072338700294495
zephyr,love/hate,2,ALIGNED,0.4074646830558777,0.24417394399642944,0.2469967007637024,1.011560434013034,0.16329073905944824
zephyr,trust/fear,0,BASE,0.08098068833351135,0.04870612174272537,0.02153799496591091,0.442203037221451,0.03227456659078598
zephyr,trust/fear,1,SFT,0.13271552324295044,0.05818001553416252,0.038291193544864655,0.6581502805268346,0.07453550770878792
zephyr,trust/fear,2,ALIGNED,0.18268200755119324,0.061136119067668915,0.05538933724164963,0.9060002186324843,0.12154588848352432
zephyr,beautiful/disgusting,0,BASE,0.07191581279039383,0.19677242636680603,0.07531362026929855,1.0472470149062765,-0.1248566135764122
zephyr,beautiful/disgusting,1,SFT,0.06497153639793396,0.2684730887413025,0.0963076800107956,1.4823057195528795,-0.20350155234336853
zephyr,beautiful/disgusting,2,ALIGNED,0.07447589933872223,0.30704939365386963,0.11360177397727966,1.525349475279377,-0.2325734943151474
zephyr,desire/disgust,0,BASE,0.1152925193309784,0.07525500655174255,0.037439581006765366,0.49750286023858487,0.04003751277923584
zephyr,desire/disgust,1,SFT,0.2091970443725586,0.12238560616970062,0.10691781342029572,0.873614281666774,0.08681143820285797
zephyr,desire/disgust,2,ALIGNED,0.24316874146461487,0.13913941383361816,0.13266944885253906,0.95350012765746,0.1040293276309967
zephyr,obey/rebel,0,BASE,0.05861782282590866,0.06327325850725174,0.02520223706960678,0.4299415408937292,-0.004655435681343079
zephyr,obey/rebel,1,SFT,0.09534662961959839,0.07645143568515778,0.03578881919384003,0.4681248804957111,0.018895193934440613
zephyr,obey/rebel,2,ALIGNED,0.12729305028915405,0.08904262632131577,0.0469047836959362,0.5267677474682454,0.03825042396783829
zephyr,sacred/profane,0,BASE,0.08977775275707245,0.1297006905078888,0.07256221771240234,0.8082427492782848,-0.039922937750816345
zephyr,sacred/profane,1,SFT,0.1606786549091339,0.19128304719924927,0.14354458451271057,0.8933643650047176,-0.030604392290115356
zephyr,sacred/profane,2,ALIGNED,0.15754663944244385,0.22102731466293335,0.15661489963531494,0.9940859429916987,-0.0634806752204895
zephyr,man/woman,0,BASE,0.03913640230894089,0.037579476833343506,0.0349394790828228,0.9297489488151073,0.0015569254755973816
zephyr,man/woman,1,SFT,0.04101677983999252,0.028776824474334717,0.03019317239522934,1.0492183535455006,0.012239955365657806
zephyr,man/woman,2,ALIGNED,0.05143727362155914,0.04008910804986954,0.04046358913183212,1.0093412176069556,0.011348165571689606
zephyr,human/animal,0,BASE,0.028920050710439682,0.08588096499443054,0.028070073574781418,0.9706094175225137,-0.05696091428399086
zephyr,human/animal,1,SFT,0.06259149312973022,0.043022267520427704,0.01861945539712906,0.43278647245378743,0.01956922560930252
zephyr,human/animal,2,ALIGNED,0.09671846777200699,0.041519150137901306,0.03510638326406479,0.8455467693212116,0.05519931763410568
zephyr,pleasure/pain,0,BASE,0.039290815591812134,0.19749391078948975,0.05439319461584091,1.3843742817895586,-0.1582030951976776
zephyr,pleasure/pain,1,SFT,0.07782436907291412,0.2155032604932785,0.0764295756816864,0.982077678138053,-0.13767889142036438
zephyr,pleasure/pain,2,ALIGNED,0.07346813380718231,0.2252008318901062,0.07115846127271652,0.9685622539354607,-0.1517326980829239
zephyr,create/destroy,0,BASE,0.0882645770907402,0.1623619645833969,0.07229480892419815,0.8190693402391271,-0.07409738749265671
zephyr,create/destroy,1,SFT,0.09541189670562744,0.23086228966712952,0.11151954531669617,1.1688222241379957,-0.13545039296150208
zephyr,create/destroy,2,ALIGNED,0.12472651153802872,0.30284184217453003,0.15354783833026886,1.2310761877073153,-0.1781153306365013
zephyr,free/captive,0,BASE,0.07836925238370895,0.09335288405418396,0.07042035460472107,0.8985712184662837,-0.014983631670475006
zephyr,free/captive,1,SFT,0.07588856667280197,0.12644590437412262,0.07784902304410934,1.0258333561596966,-0.05055733770132065
zephyr,free/captive,2,ALIGNED,0.10446340590715408,0.18916866183280945,0.11502210050821304,1.101075534627345,-0.08470525592565536
zephyr,innocent/guilty,0,BASE,0.06453986465930939,0.12186086922883987,0.06918169558048248,1.0719219190445506,-0.05732100456953049
zephyr,innocent/guilty,1,SFT,0.08718512952327728,0.13806548714637756,0.09863758087158203,1.1313578520892957,-0.05088035762310028
zephyr,innocent/guilty,2,ALIGNED,0.1031220406293869,0.1623278111219406,0.1181388720870018,1.1456219384911543,-0.05920577049255371
zephyr,rational/irrational,0,BASE,0.10760217905044556,0.12749746441841125,0.10486353933811188,0.9745484734928113,-0.019895285367965698
zephyr,rational/irrational,1,SFT,0.11219318211078644,0.16576559841632843,0.1252157986164093,1.1160731540064843,-0.05357241630554199
zephyr,rational/irrational,2,ALIGNED,0.12932679057121277,0.1873626410961151,0.14211054146289825,1.098848435310441,-0.058035850524902344
zephyr,faithful/unfaithful,0,BASE,0.06372153013944626,0.04610510915517807,0.030367646366357803,0.6586611966181021,0.01761642098426819
zephyr,faithful/unfaithful,1,SFT,0.08290079981088638,0.04399626702070236,0.03685852512717247,0.8377648292258241,0.03890453279018402
zephyr,faithful/unfaithful,2,ALIGNED,0.08345545828342438,0.05966532975435257,0.04360887408256531,0.7308913612328448,0.023790128529071808
zephyr,rich/poor,0,BASE,0.09619765728712082,0.12063886225223541,0.07723086327314377,0.802835177603474,-0.024441204965114594
zephyr,rich/poor,1,SFT,0.13840168714523315,0.13765385746955872,0.10028087347745895,0.728500278313199,0.0007478296756744385
zephyr,rich/poor,2,ALIGNED,0.17285367846488953,0.18407860398292542,0.1382281482219696,0.7996830003825858,-0.011224925518035889
