word,pos,pos_name,prob_mean,prob_std,n_families
dangled,2,ALIGNED,0.00022,,1
dangling,0,BASE,0.001511,0.00028141665432829894,4
dangling,1,SFT,0.0018140000000000003,0.0018252208085598849,3
dangling,2,ALIGNED,0.0017224999999999999,0.002340435073513754,4
dantle,0,BASE,0.000383,,1
dantle,1,SFT,0.000595,,1
dantle,2,ALIGNED,0.00022,,1
dark,0,BASE,0.0005134,8.853417419279405e-05,5
dark,1,SFT,0.00040899999999999997,0.00023591665194866316,4
dark,2,ALIGNED,0.000486,0.0003953953717483299,5
daughter,0,BASE,0.001115,,1
daughter,1,SFT,0.001754,,1
daughter,2,ALIGNED,0.00079,,1
dead,0,BASE,0.0002833333333333333,4.178915329763616e-05,3
dead,1,SFT,0.000344,,1
dead,2,ALIGNED,0.00020566666666666663,0.00014366744005978992,3
delicate,0,BASE,0.00016900000000000002,0.00014990663761154808,2
delicate,1,SFT,0.0002665,6.151828996322966e-05,2
delicate,2,ALIGNED,0.0004025,0.00015202795795510774,2
desk,0,BASE,0.000883,,1
desk,2,ALIGNED,0.002158,,1
dick,0,BASE,0.007329857142857143,0.009586171905902992,7
dick,1,SFT,0.0115258,0.021401845018595943,5
dick,2,ALIGNED,0.002330714285714286,0.003956741871552305,7
dinner,0,BASE,0.001637,,1
dinner,2,ALIGNED,0.000788,,1
dirty,0,BASE,0.0007859999999999999,0.0003551929053345519,4
dirty,1,SFT,0.0005906666666666666,0.0004108775162178302,3
dirty,2,ALIGNED,0.0006535,0.00034841880928943345,4
discarded,0,BASE,0.0022768750000000003,0.001151739360086052,8
discarded,1,SFT,0.002558166666666667,0.0026265380573421483,6
discarded,2,ALIGNED,0.00400225,0.004920180244956189,8
dog,0,BASE,0.0013821666666666667,0.0009527888363465782,6
dog,1,SFT,0.0008553333333333334,0.0002716437618156053,3
dog,2,ALIGNED,0.0011185,0.0007080199855936272,6
door,0,BASE,0.000238,0.0001311030129325791,3
door,1,SFT,0.000293,,1
door,2,ALIGNED,0.0003423333333333333,0.00021000317457917946,3
dress,0,BASE,0.0008745,0.0003061772362537751,2
dress,2,ALIGNED,0.0008435000000000001,0.00044052752467921904,2
dressing,0,BASE,0.000604,,1
dressing,1,SFT,0.000122,,1
dressing,2,ALIGNED,0.000117,,1
drink,0,BASE,0.0019966666666666666,0.0028499744443298666,3
drink,1,SFT,0.000587,,1
drink,2,ALIGNED,0.003696,0.00518190148497634,3
dropped,0,BASE,0.000644,0.0004228309354813104,4
dropped,1,SFT,0.000786,0.0009927779207859126,2
dropped,2,ALIGNED,0.000728,0.0007414458847414287,4
duffel,0,BASE,0.0003626666666666667,1.7953644012660297e-05,3
duffel,1,SFT,0.000595,,1
duffel,2,ALIGNED,0.000266,5.861740355901136e-05,3
duster,0,BASE,0.00055,,1
duster,2,ALIGNED,0.000496,,1
dusty,0,BASE,0.000114,5.79827560572969e-05,2
dusty,1,SFT,0.00024,1.414213562373095e-05,2
dusty,2,ALIGNED,0.000432,0.00015273506473629424,2
dying,0,BASE,0.0002295,5.868986283848343e-05,2
dying,1,SFT,0.000521,0.0001965756851698602,2
dying,2,ALIGNED,0.00053,9.475230867899738e-05,2
ear,0,BASE,0.002442818181818182,0.0017989112717519903,11
ear,1,SFT,0.0017995,0.0023121610454291458,6
ear,2,ALIGNED,0.001578090909090909,0.0017051443020780063,11
earlobe,0,BASE,0.0042439999999999995,0.003531291265245618,2
earlobe,1,SFT,0.0032625,0.004010002556108911,2
earlobe,2,ALIGNED,0.0028655,0.0037794857454420965,2
ears,0,BASE,0.0008645555555555555,0.0004335709604871823,9
ears,1,SFT,0.0006315,0.000530763286848918,4
ears,2,ALIGNED,0.0004822222222222222,0.0004286489757884001,9
edge,0,BASE,4.9e-05,,1
edge,1,SFT,0.000323,,1
edge,2,ALIGNED,0.000271,,1
elbow,0,BASE,0.001233888888888889,0.000842590120468494,9
elbow,1,SFT,0.001339,0.001103563621485715,4
elbow,2,ALIGNED,0.0011432222222222221,0.0008700302836364056,9
elbows,0,BASE,9.9e-05,,1
elbows,1,SFT,0.000182,,1
elbows,2,ALIGNED,6.8e-05,,1
embrace,0,BASE,0.000301,,1
embrace,2,ALIGNED,0.000617,,1
empty,0,BASE,0.0009069999999999999,0.0009158072161447829,8
empty,1,SFT,0.00016725,0.00013554181396651489,4
empty,2,ALIGNED,0.000969875,0.0015670055554190883,8
engagement,0,BASE,0.000878,,1
engagement,1,SFT,0.002455,,1
engagement,2,ALIGNED,0.000525,,1
engorged,0,BASE,0.000735,0.0002022325394193526,2
engorged,1,SFT,0.001248,0.001706955769784326,2
engorged,2,ALIGNED,0.000292,0.0003295117600329311,2
enormous,0,BASE,0.0002765,0.00027647875144394004,2
enormous,1,SFT,7.75e-05,4.737615433949869e-05,2
enormous,2,ALIGNED,8.65e-05,5.586143571373726e-05,2
envelope,0,BASE,0.000192,,1
envelope,2,ALIGNED,0.000897,,1
erect,0,BASE,0.0004295,0.00044618437892871146,2
erect,1,SFT,0.00053,0.00037335238046649704,2
erect,2,ALIGNED,0.0004815,0.0003712310601229374,2
erection,0,BASE,0.0076482500000000005,0.006294306124056355,4
erection,1,SFT,0.0042935,0.005839656981935382,4
erection,2,ALIGNED,0.002215,0.0024437823143643542,4
essence,0,BASE,0.000323,,1
essence,1,SFT,0.000797,,1
essence,2,ALIGNED,9.1e-05,,1
exposed,0,BASE,0.0006268333333333333,0.00022468948944413637,6
exposed,1,SFT,0.0006786,0.0005815361553678327,5
exposed,2,ALIGNED,0.000404,0.0003397681562477567,6
extended,0,BASE,0.000375,0.0001487212157024007,4
extended,1,SFT,0.000308,0.0003532463729467013,3
extended,2,ALIGNED,0.00036375000000000003,0.00032020032791988203,4
eye,0,BASE,0.00063575,0.00011887914030644737,4
eye,1,SFT,0.000991,,1
eye,2,ALIGNED,0.00067875,0.0002895184219815151,4
eyebrow,0,BASE,2.3e-05,,1
eyebrow,1,SFT,7.1e-05,,1
eyebrow,2,ALIGNED,0.000102,,1
eyelids,0,BASE,0.000457,,1
eyelids,2,ALIGNED,0.000747,,1
eyes,0,BASE,0.003942181818181818,0.002883710207984908,11
eyes,1,SFT,0.002673166666666667,0.0036615750936812245,6
eyes,2,ALIGNED,0.0028087272727272726,0.0034870166931320846,11
face,0,BASE,0.03539409090909091,0.023590137479271057,11
face,1,SFT,0.03981333333333333,0.03124386135333894,6
face,2,ALIGNED,0.03694309090909091,0.02683362572391046,11
faded,0,BASE,0.000102,,1
faded,1,SFT,0.000166,,1
faded,2,ALIGNED,0.000247,,1
fading,0,BASE,0.0008665,0.00047164022305142705,2
fading,1,SFT,0.000228,4.384062043356597e-05,2
fading,2,ALIGNED,0.0002055,7.848885271170677e-05,2
fallen,0,BASE,0.002268571428571429,0.0016110190209039387,7
fallen,1,SFT,0.00173975,0.0030221823654438856,4
fallen,2,ALIGNED,0.0021275714285714288,0.0032993593245327114,7
familiar,0,BASE,0.00011199999999999998,2.5455844122715712e-05,2
familiar,1,SFT,0.0001885,6.434671708797581e-05,2
familiar,2,ALIGNED,0.000331,0.00011313708498984765,2
family,0,BASE,0.000622,,1
family,1,SFT,0.000265,,1
family,2,ALIGNED,0.000155,,1
fangs,0,BASE,0.00047000000000000004,0.00023334523779156073,2
fangs,1,SFT,0.000316,,1
fangs,2,ALIGNED,0.0001895,0.0001011162697096763,2
fanny,0,BASE,0.000364,,1
fanny,2,ALIGNED,0.000519,,1
favorite,0,BASE,0.001595,0.0022970304743298465,3
favorite,1,SFT,0.0006820000000000001,0.0004709331162702407,2
favorite,2,ALIGNED,0.0009083333333333334,0.0006156154102467979,3
feeble,0,BASE,5.4e-05,,1
feeble,1,SFT,0.000169,,1
feeble,2,ALIGNED,0.000271,,1
feet,0,BASE,0.017847545454545453,0.012931736653393745,11
feet,1,SFT,0.017531500000000002,0.01868340061926629,6
feet,2,ALIGNED,0.018882545454545454,0.019377641416661814,11
fiddle,0,BASE,0.000364,,1
fiddle,2,ALIGNED,0.000519,,1
file,0,BASE,0.000274,,1
file,2,ALIGNED,0.000811,,1
finger,0,BASE,0.0011276363636363636,0.0007858815779399937,11
finger,1,SFT,0.00063,0.0005334690244053538,6
finger,2,ALIGNED,0.000663,0.0006035034382669248,11
fingers,0,BASE,0.004453545454545454,0.0010454677769913677,11
fingers,1,SFT,0.0028230000000000004,0.0016556747265088032,6
fingers,2,ALIGNED,0.002375818181818182,0.0014594787986251681,11
fingertips,0,BASE,0.000448,,1
fingertips,1,SFT,0.000923,,1
fingertips,2,ALIGNED,0.000854,,1
firm,0,BASE,0.00038449999999999997,7.778174593052002e-06,2
firm,1,SFT,0.0003645,0.00016758430714121174,2
firm,2,ALIGNED,0.0002145,0.00013788582233137674,2
firstborn,0,BASE,0.001189,,1
firstborn,2,ALIGNED,0.000438,,1
fist,0,BASE,0.000866625,0.00038515708761861973,8
fist,1,SFT,0.000335,0.00015034404987671887,4
fist,2,ALIGNED,0.000381375,0.00039593611948682543,8
fisted,0,BASE,0.0005506666666666666,5.60029761113937e-05,3
fisted,1,SFT,0.0004565,0.0005720493859799169,2
fisted,2,ALIGNED,0.00028900000000000003,0.00023041701326073993,3
fists,0,BASE,0.002203,,1
fists,2,ALIGNED,0.000567,,1
flaccid,0,BASE,0.0015516666666666667,0.001018733462033454,6
flaccid,1,SFT,0.00099425,0.000771931937845991,4
flaccid,2,ALIGNED,0.0008248333333333333,0.00060009179853308,6
flag,0,BASE,0.000246,,1
flag,2,ALIGNED,0.000444,,1
flailing,0,BASE,0.000422,,1
flailing,1,SFT,0.000152,,1
flailing,2,ALIGNED,6.6e-05,,1
flank,0,BASE,8.8e-05,,1
flank,1,SFT,7.8e-05,,1
flank,2,ALIGNED,9.1e-05,,1
flanks,0,BASE,0.000422,,1
flanks,1,SFT,0.000152,,1
flanks,2,ALIGNED,6.6e-05,,1
flashlight,0,BASE,0.000594,,1
flashlight,1,SFT,0.000119,,1
flashlight,2,ALIGNED,8.3e-05,,1
flask,0,BASE,0.001386,0.0017994610304199424,4
flask,1,SFT,0.000658,,1
flask,2,ALIGNED,0.0016350000000000002,0.0010582154790022681,4
flesh,0,BASE,0.000549,,1
flesh,1,SFT,6.2e-05,,1
flesh,2,ALIGNED,3.4e-05,,1
flowers,0,BASE,9.3e-05,,1
flowers,1,SFT,9.5e-05,,1
flowers,2,ALIGNED,0.000193,,1
flute,0,BASE,0.000307,,1
flute,2,ALIGNED,0.000251,,1
fly,0,BASE,0.0017687999999999998,0.0007928386973401335,5
fly,1,SFT,0.0011315000000000001,0.0010179012722263394,4
fly,2,ALIGNED,0.0004274,0.0004113293084622101,5
folded,0,BASE,0.000227,,1
folded,2,ALIGNED,0.00015,,1
food,0,BASE,0.0010815,0.0009242757525039086,4
food,1,SFT,0.000543,2.4041630560342587e-05,2
food,2,ALIGNED,0.0012415,0.0016668614219544468,4
foot,0,BASE,0.012429727272727271,0.00763545151370774,11
foot,1,SFT,0.011279166666666667,0.012067545855171493,6
foot,2,ALIGNED,0.009625636363636362,0.010312859286082858,11
for,0,BASE,0.000152,,1
for,2,ALIGNED,0.000593,,1
forearm,0,BASE,0.0007632857142857144,0.0002355417261588799,7
forearm,1,SFT,0.0008414,0.0006294460262802523,5
forearm,2,ALIGNED,0.0009484285714285714,0.0012287534139854722,7
forearms,0,BASE,0.0004976666666666667,0.00013221321164442427,3
forearms,1,SFT,0.0001535,7.14177848998413e-05,2
forearms,2,ALIGNED,0.00012333333333333334,2.993882651897588e-05,3
forehead,0,BASE,0.0017128181818181819,0.0013805236555873876,11
forehead,1,SFT,0.0011655,0.0007150979653166411,6
forehead,2,ALIGNED,0.0018155454545454545,0.0021083451977148503,11
foreskin,0,BASE,0.000533,,1
foreskin,1,SFT,0.000197,,1
foreskin,2,ALIGNED,0.000261,,1
form,0,BASE,5.3e-05,,1
form,1,SFT,0.000382,,1
form,2,ALIGNED,0.000385,,1
fragile,0,BASE,0.000114,,1
fragile,1,SFT,0.000556,,1
fragile,2,ALIGNED,0.000881,,1
frail,0,BASE,0.0001055,9.687362902255702e-05,2
frail,1,SFT,0.0008965,0.0008350931085813126,2
frail,2,ALIGNED,0.0014205,0.0012876414485407032,2
free,0,BASE,0.0010802857142857144,0.0004741964129928,7
free,1,SFT,0.0007723333333333333,0.0006830097607892097,3
free,2,ALIGNED,0.0006652857142857144,0.0005384235365972635,7
friends,0,BASE,0.001599,,1
friends,2,ALIGNED,0.00055,,1
fuckstick,0,BASE,0.0012,,1
fuckstick,1,SFT,0.000259,,1
fuckstick,2,ALIGNED,0.00015,,1
fumbling,0,BASE,0.000583,0.0,2
fumbling,1,SFT,0.000861,,1
fumbling,2,ALIGNED,0.000422,7.071067811865493e-06,2
gaiters,0,BASE,0.000754,0.0,2
gaiters,1,SFT,0.00079,,1
gaiters,2,ALIGNED,0.00040249999999999997,5.303300858899111e-05,2
garment,0,BASE,2.8e-05,,1
garment,1,SFT,0.000116,,1
garment,2,ALIGNED,0.000146,,1
garter,0,BASE,0.0011200000000000001,0.0003210264786586927,2
garter,1,SFT,0.000279,,1
garter,2,ALIGNED,0.000876,0.0009036824663564078,2
gauntleted,0,BASE,0.000173,,1
gauntleted,2,ALIGNED,0.000149,,1
gaze,0,BASE,0.0006471666666666667,0.00020021030609503258,6
gaze,1,SFT,0.0006005,0.0004277996026178613,2
gaze,2,ALIGNED,0.0007658333333333333,0.00047237248720333685,6
genitals,0,BASE,0.0015885000000000003,0.0009382212425648866,6
genitals,1,SFT,0.0015262,0.0014763497891759935,5
genitals,2,ALIGNED,0.0006853333333333334,0.0010737423651261352,6
gentle,0,BASE,4.9e-05,,1
gentle,1,SFT,0.000159,,1
gentle,2,ALIGNED,0.000246,,1
ghostly,0,BASE,7e-05,,1
ghostly,1,SFT,0.000373,,1
ghostly,2,ALIGNED,0.000754,,1
giant,0,BASE,8.1e-05,,1
giant,1,SFT,0.000165,,1
giant,2,ALIGNED,0.000171,,1
gift,0,BASE,0.0002634,7.252103143226798e-05,5
gift,1,SFT,0.0004873333333333334,0.00039875598219128115,3
gift,2,ALIGNED,0.0005482,0.0004612089548133253,5
gifts,0,BASE,0.001747,,1
gifts,1,SFT,0.000797,,1
gifts,2,ALIGNED,0.000463,,1
girth,0,BASE,0.001079,0.0006792672522652627,3
girth,1,SFT,0.000551,0.00046737886131060743,3
girth,2,ALIGNED,0.00047933333333333335,0.00048070815817222547,3
glans,0,BASE,0.000999,,1
glans,1,SFT,0.000775,,1
glans,2,ALIGNED,0.000999,,1
glass,0,BASE,0.0015054,0.0020686216130017055,10
glass,1,SFT,0.0009984,0.0010995809656410027,5
glass,2,ALIGNED,0.0017744,0.003058275737877291,10
glasses,0,BASE,0.0019801,0.0036346348570997396,10
glasses,1,SFT,0.0007993999999999999,0.0007916301535439387,5
glasses,2,ALIGNED,0.0016957,0.0030595281063153074,10
glistening,0,BASE,0.0010635,0.00047007552584664523,4
glistening,1,SFT,0.0007873333333333334,1.1239810200058192e-05,3
glistening,2,ALIGNED,0.00056675,0.00029118879900618896,4
glove,0,BASE,0.0007013333333333333,0.0006811824033742113,6
glove,1,SFT,0.000201,,1
glove,2,ALIGNED,0.001586,0.0025995285726454326,6
gloved,0,BASE,0.0007977142857142858,0.00034475484733634243,7
gloved,1,SFT,0.0006385,0.0005329724820913991,4
gloved,2,ALIGNED,0.000719,0.00042114130645188436,7
gloves,0,BASE,0.000803,0.0006873077913133242,2
gloves,2,ALIGNED,0.0007999999999999999,0.0005501290757631339,2
gnarled,0,BASE,0.001101,,1
gnarled,1,SFT,0.000844,,1
gnarled,2,ALIGNED,0.000968,,1
goatee,0,BASE,8.3e-05,,1
goatee,1,SFT,0.000166,,1
goatee,2,ALIGNED,9.6e-05,,1
goggles,0,BASE,0.000705,,1
goggles,1,SFT,0.000668,,1
goggles,2,ALIGNED,0.000579,,1
gold,0,BASE,0.0006010000000000001,0.0005873091179268376,3
gold,1,SFT,0.000468,,1
gold,2,ALIGNED,0.0008533333333333332,0.0011015141094572202,3
golden,0,BASE,0.00033,0.00021977943488870838,3
golden,1,SFT,0.000202,,1
golden,2,ALIGNED,0.0005106666666666666,0.0002907306886679378,3
good,0,BASE,0.0006940000000000001,0.0005311785638245079,7
good,1,SFT,0.0006084,0.0008394845442293742,5
good,2,ALIGNED,0.0008091428571428571,0.0009398436800112787,7
gown,0,BASE,0.0010766666666666667,0.0014498973526885736,3
gown,1,SFT,0.000182,,1
gown,2,ALIGNED,0.0009206666666666665,0.0007885000528429489,3
grasp,0,BASE,0.0002725,0.00022556706319850863,2
grasp,1,SFT,0.00067,,1
grasp,2,ALIGNED,0.00046350000000000004,0.0001845548698896889,2
gray,0,BASE,3.1e-05,,1
gray,1,SFT,0.000231,,1
gray,2,ALIGNED,0.000188,,1
great,0,BASE,8.4e-05,,1
great,1,SFT,0.000399,,1
great,2,ALIGNED,0.000224,,1
grip,0,BASE,0.000236,,1
grip,1,SFT,0.000366,,1
grip,2,ALIGNED,0.000289,,1
groin,0,BASE,0.0027942857142857144,0.002846002677106126,7
groin,1,SFT,0.0028416,0.004068407096149548,5
groin,2,ALIGNED,0.0021905714285714284,0.0038341842181939595,7
grubby,0,BASE,0.000232,,1
grubby,2,ALIGNED,0.000168,,1
guitar,0,BASE,0.0015382500000000001,0.0020845030382963385,4
guitar,1,SFT,0.0007019999999999999,0.00033516861428242343,2
guitar,2,ALIGNED,0.0013055,0.001217136667209836,4
gun,0,BASE,0.009333272727272728,0.008252447734956085,11
gun,1,SFT,0.0037075000000000003,0.003846771048554879,6
gun,2,ALIGNED,0.004786818181818182,0.0048518598252254115,11
guns,0,BASE,0.000798,,1
guns,2,ALIGNED,0.000845,,1
had,0,BASE,0.000371,,1
had,2,ALIGNED,0.000249,,1
hair,0,BASE,0.004195363636363636,0.0024372766060801253,11
hair,1,SFT,0.0028461666666666665,0.00264060231134237,6
hair,2,ALIGNED,0.002335090909090909,0.0022410317915882165,11
hairy,0,BASE,1.8e-05,,1
hairy,1,SFT,0.000126,,1
hairy,2,ALIGNED,9.6e-05,,1
half,0,BASE,0.000505,,1
half,2,ALIGNED,0.000562,,1
halo,0,BASE,4e-05,,1
halo,1,SFT,0.000215,,1
halo,2,ALIGNED,0.000174,,1
han,0,BASE,2.1e-05,,1
han,1,SFT,0.000113,,1
han,2,ALIGNED,0.000106,,1
hand,0,BASE,0.33401136363636363,0.185373232944928,11
hand,1,SFT,0.33240383333333334,0.2173912638662526,6
hand,2,ALIGNED,0.447228,0.1879019911725259,11
handcuffs,0,BASE,0.000241,1.1532562594670783e-05,3
handcuffs,1,SFT,0.000415,0.00012869343417595166,2
handcuffs,2,ALIGNED,0.00039266666666666665,0.00021161836719276833,3
handkerchief,0,BASE,0.000486,,1
handkerchief,2,ALIGNED,0.000175,,1
hands,0,BASE,0.046167454545454546,0.014470008986615292,11
hands,1,SFT,0.032745500000000004,0.017821419300942335,6
hands,2,ALIGNED,0.039818,0.022132806392321784,11
hard,0,BASE,0.0030328333333333336,0.0029645681922780367,6
hard,1,SFT,0.0024034,0.00294120295117491,5
hard,2,ALIGNED,0.0011446666666666667,0.0022661060581240823,6
hardening,0,BASE,0.007354,,1
hardening,1,SFT,0.00589,,1
hardening,2,ALIGNED,0.000281,,1
harness,0,BASE,0.000191,0.00011948640089985136,3
harness,1,SFT,0.00011,,1
harness,2,ALIGNED,0.00022033333333333334,0.00011651752371782251,3
hat,0,BASE,0.0027051818181818184,0.003296624055550824,11
hat,1,SFT,0.0008436666666666666,0.0008450379084198925,6
hat,2,ALIGNED,0.0019036363636363636,0.002568411153718473,11
haunches,0,BASE,0.0001,,1
haunches,1,SFT,0.000328,,1
haunches,2,ALIGNED,0.000249,,1
head,0,BASE,0.021095,0.010565959114060587,11
head,1,SFT,0.02864,0.0402405675158788,6
head,2,ALIGNED,0.01851118181818182,0.019415994076112518,11
healing,0,BASE,0.0002265,3.0405591591021553e-05,2
healing,1,SFT,0.0002615,4.737615433949869e-05,2
healing,2,ALIGNED,0.0003555,0.0001605132393293463,2
heart,0,BASE,0.004238181818181818,0.0028635350466925252,11
heart,1,SFT,0.0051758333333333335,0.004993166707277724,6
heart,2,ALIGNED,0.008186636363636365,0.013441468054291745,11
heaving,0,BASE,0.000415,,1
heaving,2,ALIGNED,0.000325,,1
heavy,0,BASE,0.0006198333333333333,0.0002601149105043128,6
heavy,1,SFT,0.000508,0.00021320999038506615,5
heavy,2,ALIGNED,0.0003615,0.00018629090154916313,6
heel,0,BASE,0.0007088000000000001,0.00035057695303599177,5
heel,1,SFT,0.00018449999999999999,0.00010423850855929715,4
heel,2,ALIGNED,0.00012519999999999998,7.666289845811988e-05,5
heels,0,BASE,0.0009216666666666667,0.00019938488742463244,3
heels,1,SFT,0.000186,0.00020647518010647188,2
heels,2,ALIGNED,0.000409,0.0005732128749426342,3
height,0,BASE,2.4e-05,,1
height,1,SFT,0.000148,,1
height,2,ALIGNED,9.2e-05,,1
helmet,0,BASE,0.001495090909090909,0.0009109515304938518,11
helmet,1,SFT,0.0012155,0.0014291045797981334,6
helmet,2,ALIGNED,0.0009967272727272726,0.0009836430339212586,11
help,0,BASE,0.000365,,1
help,2,ALIGNED,0.00012,,1
hem,0,BASE,0.0005491428571428572,0.00022478391740471453,7
hem,1,SFT,0.0008713999999999999,0.0008712045110076049,5
hem,2,ALIGNED,0.0009007142857142857,0.0007888818488395911,7
hidden,0,BASE,0.0002025,4.737615433949869e-05,2
hidden,1,SFT,0.000346,0.00019940411229460642,2
hidden,2,ALIGNED,0.00035749999999999996,0.00016192745289171935,2
high,0,BASE,0.000597,,1
high,1,SFT,0.000147,,1
high,2,ALIGNED,9.5e-05,,1
hilt,0,BASE,0.000482,0.0001634778272427181,3
hilt,1,SFT,0.0001645,2.121320343559627e-06,2
hilt,2,ALIGNED,0.000232,0.0002527666908435524,3
hip,0,BASE,0.0008733333333333334,0.0003753248592885901,9
hip,1,SFT,0.0005651666666666666,0.0005835139815519991,6
hip,2,ALIGNED,0.00048555555555555553,0.00047386103213682576,9
hips,0,BASE,0.0015313333333333333,0.0013981821233301475,9
hips,1,SFT,0.0022243333333333334,0.003235544137647741,6
hips,2,ALIGNED,0.0006691111111111112,0.0007848959237447416,9
holster,0,BASE,0.000717,0.00043613147864682587,7
holster,1,SFT,0.0006053333333333333,0.00028801446722922326,3
holster,2,ALIGNED,0.0004218571428571428,0.00028124451317399277,7
hood,0,BASE,0.0007916666666666666,0.0008725951715047094,3
hood,1,SFT,0.000563,,1
hood,2,ALIGNED,0.0006663333333333333,0.0004788907321439133,3
hooded,0,BASE,0.001798,,1
hooded,2,ALIGNED,0.00121,,1
hoof,0,BASE,0.0004166666666666667,0.00043416740243059856,3
hoof,1,SFT,0.000687,,1
hoof,2,ALIGNED,0.0007173333333333333,9.582449234581587e-05,3
hooves,0,BASE,0.000157,0.0,2
hooves,1,SFT,0.000413,,1
hooves,2,ALIGNED,0.0004435,0.00023688077169749345,2
horns,0,BASE,0.000187,,1
horns,1,SFT,0.000155,,1
horns,2,ALIGNED,8.1e-05,,1
horny,0,BASE,0.00039,,1
horny,1,SFT,0.000621,,1
horny,2,ALIGNED,0.000133,,1
horse,0,BASE,0.0016336666666666667,0.0005834529401188526,3
horse,1,SFT,0.000592,,1
horse,2,ALIGNED,0.0011920000000000001,0.0007404782238526668,3
hose,0,BASE,0.000483,,1
hose,1,SFT,0.000191,,1
hose,2,ALIGNED,0.000193,,1
hot,0,BASE,0.00057175,0.00016951769819107385,4
hot,1,SFT,0.00036033333333333333,8.113158036999735e-05,3
hot,2,ALIGNED,0.00026675,0.0001378728278765133,4
huge,0,BASE,0.0007421666666666667,0.00046453306305005535,6
huge,1,SFT,0.0006125999999999999,0.0006484418246843737,5
huge,2,ALIGNED,0.0005051666666666667,0.0007506744745005432,6
hurt,0,BASE,0.000335,0.0,2
hurt,1,SFT,0.000275,,1
hurt,2,ALIGNED,0.00047,0.00018667619023324855,2
iPhone,0,BASE,0.001885,,1
iPhone,2,ALIGNED,0.000308,,1
icy,0,BASE,0.0,,1
icy,1,SFT,0.0,,1
icy,2,ALIGNED,0.0,,1
in,0,BASE,0.000326,,1
in,2,ALIGNED,0.001091,,1
injured,0,BASE,0.0014971111111111112,0.000749843891160761,9
injured,1,SFT,0.0008051666666666667,0.0009152139458436298,6
injured,2,ALIGNED,0.0022106666666666668,0.0022718071000857446,9
inner,0,BASE,0.0005053333333333333,0.00011409352888456621,3
inner,1,SFT,0.0006816666666666667,0.00021482628641144767,3
inner,2,ALIGNED,0.00045333333333333337,0.00012687132589097246,3
intimate,0,BASE,0.000285,,1
intimate,1,SFT,0.000228,,1
intimate,2,ALIGNED,0.000525,,1
jacket,0,BASE,0.0029764545454545456,0.0029706483926454966,11
jacket,1,SFT,0.0008678333333333333,0.00061087917517842,6
jacket,2,ALIGNED,0.0032552727272727273,0.006578908649478408,11
jaw,0,BASE,0.0012285,0.0007204867402368643,8
jaw,1,SFT,0.0016099999999999999,0.002055843987271408,5
jaw,2,ALIGNED,0.00102175,0.0007848322386708786,8
jawline,0,BASE,0.001285,,1
jawline,1,SFT,0.001253,,1
jawline,2,ALIGNED,0.001441,,1
jeans,0,BASE,0.0017023333333333335,0.0014120648002127949,9
jeans,1,SFT,0.001174,0.0016641936185432268,6
jeans,2,ALIGNED,0.0008787777777777779,0.0013921508339416549,9
jockeys,0,BASE,0.002705,,1
jockeys,1,SFT,0.005198,,1
jockeys,2,ALIGNED,0.002353,,1
johnson,0,BASE,0.000687,,1
johnson,1,SFT,0.000178,,1
johnson,2,ALIGNED,0.000202,,1
journal,0,BASE,0.001326,,1
journal,2,ALIGNED,0.000935,,1
jug,0,BASE,0.004451,,1
jug,2,ALIGNED,0.0007,,1
jugular,0,BASE,0.0001975,0.00017889801564019653,2
jugular,1,SFT,0.001911,,1
jugular,2,ALIGNED,0.0012775,0.001539371462643114,2
junk,0,BASE,0.001344,,1
junk,1,SFT,2.3e-05,,1
junk,2,ALIGNED,1.8e-05,,1
key,0,BASE,0.0005721428571428571,0.00031328657199196423,7
key,1,SFT,0.0005433333333333333,0.0001547589523527907,3
key,2,ALIGNED,0.00037314285714285715,0.00010339475900874372,7
keys,0,BASE,0.0014905,0.0015686177718889055,8
keys,1,SFT,0.0006775,0.00045831975737469584,4
keys,2,ALIGNED,0.00144275,0.0018136723400721689,8
knapsack,0,BASE,0.003928,,1
knapsack,2,ALIGNED,0.001329,,1
knee,0,BASE,0.004340090909090909,0.003455728358958367,11
knee,1,SFT,0.003845833333333333,0.002650766109385486,6
knee,2,ALIGNED,0.003049,0.0022040657884918047,11
kneecap,0,BASE,0.000656,0.0007141778489984129,2
kneecap,1,SFT,0.00024,,1
kneecap,2,ALIGNED,0.0001555,5.020458146424487e-05,2
knees,0,BASE,0.0043461,0.006697777748377941,10
knees,1,SFT,0.0019782000000000003,0.0009814070001788247,5
knees,2,ALIGNED,0.0029363,0.006012291447988491,10
knife,0,BASE,0.0031052727272727274,0.0030698904570329246,11
knife,1,SFT,0.0009735,0.0007677897498664592,6
knife,2,ALIGNED,0.001130090909090909,0.0009557214504807826,11
knob,0,BASE,0.001186,0.0006434671708797583,2
knob,1,SFT,0.0009145,0.001092479976933216,2
knob,2,ALIGNED,0.0002725,0.0001930401512639275,2
knuckles,0,BASE,0.00188,0.0017895172533395705,3
knuckles,1,SFT,6.8e-05,,1
knuckles,2,ALIGNED,0.0011043333333333333,0.0009579667704744948,3
laces,0,BASE,0.0006615,0.0004488210482289498,4
laces,1,SFT,0.00022733333333333332,0.00015715067080141062,3
laces,2,ALIGNED,0.00022275000000000002,0.00013724036092442582,4
lantern,0,BASE,0.000334,,1
lantern,2,ALIGNED,0.000598,,1
lanyard,0,BASE,0.000303,,1
lanyard,2,ALIGNED,0.000216,,1
