source,layer,prompt_type,bits_per_char,corpus_type
olmo,ego,battery,1.137186935650307,ai
olmo,ego,battery,1.6190371574268279,ai
olmo,ego,battery,1.0844081131835497,ai
olmo,ego,battery,1.0147134262075412,ai
olmo,ego,battery,1.5467836384800764,ai
olmo,ego,battery,0.5277011228106876,ai
olmo,ego,battery,0.8869559721695581,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.3344011562883795,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.022168254231233,ai
olmo,ego,battery,,ai
olmo,ego,battery,0.866853584501584,ai
olmo,ego,battery,1.5370749459367523,ai
olmo,ego,battery,0.6967243662887797,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,0.6695743703113622,ai
olmo,ego,battery,,ai
olmo,ego,battery,0.8712362798599509,ai
olmo,ego,battery,0.8648549856143442,ai
olmo,ego,battery,1.3404962515877825,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,0.6867843980673348,ai
olmo,ego,battery,1.0901841509194108,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.0445381913047558,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,0.49349443104990226,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,0.649343297951351,ai
olmo,ego,battery,1.3424283114733442,ai
olmo,ego,battery,1.0341060111578513,ai
olmo,ego,battery,0.9489268500877737,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.5483802026487634,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,0.836263458603876,ai
olmo,ego,battery,1.0002218623977548,ai
olmo,ego,battery,2.228009383439018,ai
olmo,ego,battery,0.20952802405798363,ai
olmo,ego,battery,0.9507172850611137,ai
olmo,ego,battery,0.852494183825614,ai
olmo,ego,battery,1.1453014015787428,ai
olmo,ego,battery,0.7324456361333169,ai
olmo,ego,battery,0.9587474058361515,ai
olmo,ego,battery,0.7646831229060992,ai
olmo,ego,battery,,ai
olmo,ego,battery,0.6563245118227317,ai
olmo,ego,battery,0.7222313490040483,ai
olmo,ego,battery,1.4249432127423214,ai
olmo,ego,battery,1.2355308412410955,ai
olmo,ego,battery,2.020636531652686,ai
olmo,ego,battery,1.2664151941049493,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.4189121302264,ai
olmo,ego,battery,1.8795503821056843,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.243529984873096,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.047843164127113,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.5431616804310517,ai
olmo,ego,battery,1.4838697514404697,ai
olmo,ego,battery,1.5011974014351017,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.465355431852442,ai
olmo,ego,battery,1.9315918588874672,ai
olmo,ego,battery,1.3811462576176616,ai
olmo,ego,battery,1.2252030528070832,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.1429607444521257,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.3160664911611593,ai
olmo,ego,battery,1.1277554087376214,ai
olmo,ego,battery,1.146353370539187,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,0.9371320657292925,ai
olmo,ego,battery,1.6803843981941116,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.914010118641524,ai
olmo,ego,battery,1.084114805847135,ai
olmo,ego,battery,1.8022135179729926,ai
olmo,ego,battery,0.8012524239616775,ai
olmo,ego,battery,1.5363656967631707,ai
olmo,ego,battery,1.1353388764284418,ai
olmo,ego,battery,1.8014079270716843,ai
olmo,ego,battery,1.597267057570498,ai
olmo,ego,battery,1.277582965262374,ai
olmo,ego,battery,2.086561309391161,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.751220079823419,ai
olmo,ego,battery,1.359217311246562,ai
olmo,ego,battery,1.4295491341489113,ai
olmo,ego,battery,1.3517325072494548,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.190217859906314,ai
olmo,ego,battery,1.661140515546376,ai
olmo,ego,battery,2.1612499574851434,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.2675423601433367,ai
olmo,ego,battery,1.4197053089762266,ai
olmo,ego,battery,0.8270421708890425,ai
olmo,ego,battery,0.9293817177288216,ai
olmo,ego,battery,1.6858976656749907,ai
olmo,ego,battery,1.4819508847883764,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.3287263076604616,ai
olmo,ego,battery,1.6938406481243415,ai
olmo,ego,battery,1.5987858050437518,ai
olmo,ego,battery,1.6124828462745657,ai
olmo,ego,battery,0.8098060997108403,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.9439282008762686,ai
olmo,ego,battery,1.6836954619558,ai
olmo,ego,battery,1.6858055123653863,ai
olmo,ego,battery,1.3603355089529419,ai
olmo,ego,battery,1.026546189914808,ai
olmo,ego,battery,1.724345887449963,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.2752402862129308,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.148521437984663,ai
olmo,ego,battery,0.9114809729458325,ai
olmo,ego,battery,1.3682337148165502,ai
olmo,ego,battery,1.5120829686776531,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.0758808348763458,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.946111159080907,ai
olmo,ego,battery,1.0353495796160261,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.4325438085471691,ai
olmo,ego,battery,1.0187888056687011,ai
olmo,ego,battery,2.1400150739253823,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.361003527161863,ai
olmo,ego,battery,1.5307486597434088,ai
olmo,ego,battery,2.1906279485696887,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.2516283408969755,ai
olmo,ego,battery,2.0293347212537487,ai
olmo,ego,battery,1.716897935012293,ai
olmo,ego,battery,1.1450977280771042,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.2767157895094483,ai
olmo,ego,battery,1.2649427335957766,ai
olmo,ego,battery,2.2669182593091555,ai
olmo,ego,battery,1.6326306520054656,ai
olmo,ego,battery,2.0137083947578485,ai
olmo,ego,battery,2.9769602514596354,ai
olmo,ego,battery,1.9472980393109067,ai
olmo,ego,battery,2.3878286070926715,ai
olmo,ego,battery,1.3155987911221207,ai
olmo,ego,battery,3.0694539240780108,ai
olmo,ego,battery,1.8583210171528324,ai
olmo,ego,battery,1.3094974314423349,ai
olmo,ego,battery,1.3158787916900778,ai
olmo,ego,battery,4.687527783120905,ai
olmo,ego,battery,1.6774961709491867,ai
olmo,ego,battery,1.7686130998659524,ai
olmo,ego,battery,1.2207898216035273,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.146142947101752,ai
olmo,ego,battery,1.1649938532132174,ai
olmo,ego,battery,3.3115546037247325,ai
olmo,ego,battery,1.4286376423636242,ai
olmo,ego,battery,1.1266881395063462,ai
olmo,ego,battery,1.3375918543733984,ai
olmo,ego,battery,1.9417592292269814,ai
olmo,ego,battery,1.4740763296857813,ai
olmo,ego,battery,1.3407680938836017,ai
olmo,ego,battery,0.9696349901797802,ai
olmo,ego,battery,2.391898209353846,ai
olmo,ego,battery,1.1129582492506487,ai
olmo,ego,battery,0.990596554645536,ai
olmo,ego,battery,1.3158787916900778,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.6127800130642533,ai
olmo,ego,battery,1.4142302305519083,ai
olmo,ego,battery,1.6948768903337337,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.5258486376659988,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.099434609810253,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.5006658018333934,ai
olmo,ego,battery,1.3974830822377715,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.4004789437875496,ai
olmo,ego,battery,2.314433214381542,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.46645828920532,ai
olmo,ego,battery,1.7589831327731358,ai
olmo,ego,battery,1.9159138599751058,ai
olmo,ego,battery,2.2407852315903884,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.256325161042666,ai
olmo,ego,battery,1.4249342783033345,ai
olmo,ego,battery,2.097872017454331,ai
olmo,ego,battery,1.1228967915144343,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.1735216736790473,ai
olmo,ego,battery,1.5725430936307854,ai
olmo,ego,battery,1.882384535006694,ai
olmo,ego,battery,0.38794343146194443,ai
olmo,ego,battery,1.467189792343029,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.4682455943851773,ai
olmo,ego,battery,3.421990251508655,ai
olmo,ego,battery,2.455364100779915,ai
olmo,ego,battery,1.4237429127671744,ai
olmo,ego,battery,1.3083312562315175,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.7984657752981674,ai
olmo,ego,battery,2.2946679812280943,ai
olmo,ego,battery,0.943661632543323,ai
olmo,ego,battery,1.3890677128867854,ai
olmo,ego,battery,1.4910222184775554,ai
olmo,ego,battery,1.0834735936745505,ai
olmo,ego,battery,2.444072127909267,ai
olmo,ego,battery,2.6860336720444202,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.964100082875357,ai
olmo,ego,battery,1.359921936891594,ai
olmo,ego,battery,2.459143491291611,ai
olmo,ego,battery,1.4941463021845611,ai
olmo,ego,battery,1.012502978571902,ai
olmo,ego,battery,2.29962704127619,ai
olmo,ego,battery,1.6224470557093595,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.1242932007919484,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.1101150522804573,ai
olmo,ego,battery,2.173593573615395,ai
olmo,ego,battery,2.445760886460262,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.544599725833197,ai
olmo,ego,battery,1.429749880134781,ai
olmo,ego,battery,2.17726977966174,ai
olmo,ego,battery,1.9897906021765586,ai
olmo,ego,battery,2.1485572528958814,ai
olmo,ego,battery,1.8840587673146043,ai
olmo,ego,battery,2.357686835787465,ai
olmo,ego,battery,2.1714797271326147,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.7785721120614764,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.5307517839554694,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.4606583607133874,ai
olmo,ego,battery,,ai
olmo,ego,battery,3.860916607058682,ai
olmo,ego,battery,1.2766576426881822,ai
olmo,ego,battery,1.7426798699060289,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.4290351819896203,ai
olmo,ego,battery,1.9353135143094469,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.349541588862488,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.409705308362556,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.3878233665776891,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.2102716591650338,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.1070456649271285,ai
olmo,ego,battery,1.845109353555039,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.0918534151256183,ai
olmo,ego,battery,1.1400825425872987,ai
olmo,ego,battery,1.1922359683154347,ai
olmo,ego,battery,0.633657892777358,ai
olmo,ego,battery,1.6151644476751372,ai
olmo,ego,battery,1.398460817464957,ai
olmo,ego,battery,0.947953736411633,ai
olmo,ego,battery,1.586971849762877,ai
olmo,ego,battery,1.0407321500937252,ai
olmo,ego,battery,1.407311809030814,ai
olmo,ego,battery,0.9447279051787699,ai
olmo,ego,battery,0.626170043206955,ai
olmo,ego,battery,1.5855611961653584,ai
olmo,ego,battery,1.315138059119987,ai
olmo,ego,battery,1.4213992226592604,ai
olmo,ego,battery,,ai
olmo,ego,battery,0.9572500576795544,ai
olmo,ego,battery,1.5650736330925172,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.0963893966574594,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.1559562652187152,ai
olmo,ego,battery,0.9776416296219815,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.3436515817590076,ai
olmo,ego,battery,1.5248226288250626,ai
olmo,ego,battery,1.3797356455217624,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.4473365643250828,ai
olmo,ego,battery,1.5318551974103916,ai
olmo,ego,battery,1.2714710736467216,ai
olmo,ego,battery,1.1006021039669254,ai
olmo,ego,battery,0.7658840506882206,ai
olmo,ego,battery,1.5923038873607789,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.832326826875411,ai
olmo,ego,battery,1.247781713708918,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.6688725983833743,ai
olmo,ego,battery,1.2263708134993958,ai
olmo,ego,battery,1.322314745799952,ai
olmo,ego,battery,1.7701490066110648,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.6304828397633429,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.3417552929433763,ai
olmo,ego,battery,1.5558302332723355,ai
olmo,ego,battery,1.4938103331467378,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.5935124131520755,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.181894896125329,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.3266322663990322,ai
olmo,ego,battery,1.6608275942875759,ai
olmo,ego,battery,2.0486039990444738,ai
olmo,ego,battery,1.3749421133240074,ai
olmo,ego,battery,1.3089276697001002,ai
olmo,ego,battery,0.9365395297270976,ai
olmo,ego,battery,1.3365971801685348,ai
olmo,ego,battery,1.0646721245142228,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.0999921416357312,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.5384395765465175,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.157616619033162,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,0.9953702685203772,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.1032024107885252,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.6282070505214723,ai
olmo,ego,battery,1.6755279868004305,ai
olmo,ego,battery,1.9130491975211432,ai
olmo,ego,battery,1.584629182380421,ai
olmo,ego,battery,1.3210684505059165,ai
olmo,ego,battery,1.3669928974706809,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.4050653778431013,ai
olmo,ego,battery,1.3110423292547124,ai
olmo,ego,battery,2.4275652375022236,ai
olmo,ego,battery,1.2899331319377523,ai
olmo,ego,battery,1.4374150906686665,ai
olmo,ego,battery,2.2564524363373724,ai
olmo,ego,battery,1.2954864229280643,ai
olmo,ego,battery,1.5242956535066323,ai
olmo,ego,battery,1.287164029039716,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.3645744375105935,ai
olmo,ego,battery,1.297822502345738,ai
olmo,ego,battery,0.8745910429760835,ai
olmo,ego,battery,1.2974603398147995,ai
olmo,ego,battery,1.211499442300319,ai
olmo,ego,battery,1.3273707609246213,ai
olmo,ego,battery,2.1808128999028296,ai
olmo,ego,battery,1.119762477363937,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.5469838586572244,ai
olmo,ego,battery,1.1757930233363123,ai
olmo,ego,battery,1.2269919589979479,ai
olmo,ego,battery,1.48350381466719,ai
olmo,ego,battery,1.2235767147099466,ai
olmo,ego,battery,1.426606602615102,ai
olmo,ego,battery,1.683365711884945,ai
olmo,ego,battery,1.201312052188157,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.4930533505206705,ai
olmo,ego,battery,1.0928873539780006,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.790048571183795,ai
olmo,ego,battery,1.378104824595185,ai
olmo,ego,battery,1.6049929548363833,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.584629182380421,ai
olmo,ego,battery,1.4374150906686665,ai
olmo,ego,battery,1.2141755015168976,ai
olmo,ego,battery,0.9198231082792493,ai
olmo,ego,battery,1.8156261601316799,ai
olmo,ego,battery,1.584629182380421,ai
olmo,ego,battery,0.9955582573544351,ai
olmo,ego,battery,2.7503510581904504,ai
olmo,ego,battery,1.584629182380421,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.1739720738869703,ai
olmo,ego,battery,1.1757930233363123,ai
olmo,ego,battery,2.1896793839630138,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.265189520515932,ai
olmo,ego,battery,1.8084273602922847,ai
olmo,ego,battery,2.023600729304725,ai
olmo,ego,battery,1.635409395806769,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.5137528043098638,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.584629182380421,ai
olmo,ego,battery,1.7150004510043901,ai
olmo,ego,battery,1.693736000462317,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.5605274468925792,ai
olmo,ego,battery,2.296801304202844,ai
olmo,ego,battery,1.3578364584274858,ai
olmo,ego,battery,1.2876415708091042,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.1482679661178563,ai
olmo,ego,battery,1.9570475852174425,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.2354375793818995,ai
olmo,ego,battery,1.584629182380421,ai
olmo,ego,battery,1.570158216414496,ai
olmo,ego,battery,1.5935236190674704,ai
olmo,ego,battery,1.1707156377054544,ai
olmo,ego,battery,0.9991011394890081,ai
olmo,ego,battery,1.2859178747938287,ai
olmo,ego,battery,1.4795692574710906,ai
olmo,ego,battery,1.6315668799342065,ai
olmo,ego,battery,1.7448497967553835,ai
olmo,ego,battery,1.4491474040855048,ai
olmo,ego,battery,1.6607389313862386,ai
olmo,ego,battery,1.366099166879879,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.0158716245079396,ai
olmo,ego,battery,1.5448017824078795,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.7068957837269592,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.6607389313862386,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.4830037685819921,ai
olmo,ego,battery,2.102148032811288,ai
olmo,ego,battery,2.523702897082821,ai
olmo,ego,battery,1.1403735827501955,ai
olmo,ego,battery,2.3007427048459257,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.6722999566464423,ai
olmo,ego,battery,1.2632054578653487,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.8545874531029842,ai
olmo,ego,battery,0.7343858282681922,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.1517432611785505,ai
olmo,ego,battery,1.9915354656240618,ai
olmo,ego,battery,2.3371201663975523,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.0242447149171783,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.9998672110600875,ai
olmo,ego,battery,1.6458930329437562,ai
olmo,ego,battery,1.6070493929230594,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.1434238652677253,ai
olmo,ego,battery,1.4284661074464706,ai
olmo,ego,battery,1.4773349081338867,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.7095748486549458,ai
olmo,ego,battery,1.5249840379559239,ai
olmo,ego,battery,1.8014500167068224,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.4620441273197091,ai
olmo,ego,battery,1.3815698295390704,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.4527323555289737,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.3949909480582077,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.3473040447853852,ai
olmo,ego,battery,1.473242772551046,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.682250245876215,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.0893674374632814,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.182983702710025,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.1823824198323027,ai
olmo,ego,battery,1.5946185574180038,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.1893362778354446,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.6490852447172772,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.1798641169485276,ai
olmo,ego,battery,1.0986045748003008,ai
olmo,ego,battery,1.4959216550709857,ai
olmo,ego,battery,2.0396455580460486,ai
olmo,ego,battery,1.6036449663447851,ai
olmo,ego,battery,1.3885198925156896,ai
olmo,ego,battery,1.344772726300082,ai
olmo,ego,battery,,ai
olmo,ego,battery,3.3753927793225076,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.3305993537059866,ai
olmo,ego,battery,2.1337156688789176,ai
olmo,ego,battery,1.6869899672749427,ai
olmo,ego,battery,1.6670583218208679,ai
olmo,ego,battery,1.2746644644324063,ai
olmo,ego,battery,1.527503594938183,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.1364251636361047,ai
olmo,ego,battery,1.4244871406464987,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.3613773484006804,ai
olmo,ego,battery,1.4249726009746357,ai
olmo,ego,battery,1.4828296174571756,ai
olmo,ego,battery,1.8491544581622579,ai
olmo,ego,battery,1.120030929599366,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.3056446573329323,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.1807117564647633,ai
olmo,ego,battery,1.0756877446409687,ai
olmo,ego,battery,2.3258809474047157,ai
olmo,ego,battery,1.7084739594400782,ai
olmo,ego,battery,1.1838913892102576,ai
olmo,ego,battery,2.2000014830081893,ai
olmo,ego,battery,1.0217415020099927,ai
olmo,ego,battery,1.895818259001685,ai
olmo,ego,battery,1.4610033828151363,ai
olmo,ego,battery,1.8628444706751406,ai
olmo,ego,battery,1.9674635581438067,ai
olmo,ego,battery,2.1680978459392892,ai
olmo,ego,battery,1.53915809680745,ai
olmo,ego,battery,1.5569161775306384,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.2665322587614314,ai
olmo,ego,battery,1.6255299788263184,ai
olmo,ego,battery,2.46833697440348,ai
olmo,ego,battery,1.728078937738204,ai
olmo,ego,battery,1.313318158933999,ai
olmo,ego,battery,1.2681744413234575,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.188256938099096,ai
olmo,ego,battery,1.3753120092739868,ai
olmo,ego,battery,1.2858193670289888,ai
olmo,ego,battery,1.1050933036667854,ai
olmo,ego,battery,1.5958077548899992,ai
olmo,ego,battery,2.1473477331371864,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.4305184802167175,ai
olmo,ego,battery,1.782380818180541,ai
olmo,ego,battery,1.1111740254572573,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.466719709885661,ai
olmo,ego,battery,0.9978213646895884,ai
olmo,ego,battery,1.2932024700635394,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.630626735596417,ai
olmo,ego,battery,0.9893351963241208,ai
olmo,ego,battery,1.3220589425627447,ai
olmo,ego,battery,1.4152562780157871,ai
olmo,ego,battery,,ai
olmo,ego,battery,2.590649505505604,ai
olmo,ego,battery,1.1563058600383491,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.2920207471566574,ai
olmo,ego,battery,1.2174250154194386,ai
olmo,ego,battery,1.3810407931637219,ai
olmo,ego,battery,1.7152899617833106,ai
olmo,ego,battery,1.7583881928181797,ai
olmo,ego,battery,1.915687762526699,ai
olmo,ego,battery,1.2786919418322054,ai
olmo,ego,battery,1.1158140178054199,ai
olmo,ego,battery,2.3650934228911034,ai
olmo,ego,battery,1.4440713391694477,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.7454996132507339,ai
olmo,ego,battery,1.4798903126521434,ai
olmo,ego,battery,1.0027161583306372,ai
olmo,ego,battery,1.244413628078246,ai
olmo,ego,battery,1.64590191625054,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.7813441935372054,ai
olmo,ego,battery,1.7812864070170915,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,,ai
olmo,ego,battery,1.303285635278378,ai
olmo,ego,battery,2.18845058522169,ai
olmo,ego,battery,,ai
