family,prompt_key,category,is_transgressive,skip_count
map-neo,institutional_housing_landlord_2,institutional_housing_landlord,False,0
map-neo,institutional_medical_doctor_1,institutional_medical_doctor,False,0
map-neo,institutional_govt_agency_1,institutional_govt_agency,False,0
map-neo,institutional_political_citizen_1,institutional_political_citizen,False,0
minicpm,sexual_liminal_1,sexual_liminal,True,0
minicpm,sexual_liminal_4,sexual_liminal,True,0
minicpm,sexual_liminal_5,sexual_liminal,True,0
minicpm,sexual_liminal_6,sexual_liminal,True,0
minicpm,sexual_liminal_7,sexual_liminal,True,0
minicpm,sexual_explicit_1,sexual_explicit,True,0
minicpm,sexual_explicit_2,sexual_explicit,True,0
minicpm,sexual_explicit_3,sexual_explicit,True,0
minicpm,sexual_explicit_4,sexual_explicit,True,0
minicpm,sexual_explicit_5,sexual_explicit,True,0
minicpm,violence_liminal_1,violence_liminal,True,0
minicpm,violence_liminal_2,violence_liminal,True,0
minicpm,violence_liminal_3,violence_liminal,True,0
minicpm,violence_liminal_4,violence_liminal,True,0
minicpm,violence_explicit_1,violence_explicit,True,0
minicpm,violence_explicit_2,violence_explicit,True,0
minicpm,violence_explicit_3,violence_explicit,True,0
minicpm,violence_explicit_4,violence_explicit,True,0
minicpm,death_1,death,True,0
minicpm,death_2,death,True,0
minicpm,death_4,death,True,0
minicpm,power_1,power,False,0
minicpm,power_3,power,False,0
minicpm,power_5,power,False,0
minicpm,profanity_1,profanity,True,0
minicpm,substance_1,substance,True,0
minicpm,substance_2,substance,True,0
minicpm,substance_3,substance,True,0
minicpm,substance_4,substance,True,0
minicpm,substance_5,substance,True,0
minicpm,neutral_2,neutral,False,0
minicpm,neutral_6,neutral,False,0
minicpm,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
minicpm,institutional_labor_mgmt_3,institutional_labor_mgmt,False,0
minicpm,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
minicpm,institutional_labor_worker_5,institutional_labor_worker,False,0
minicpm,institutional_labor_mgmt_5,institutional_labor_mgmt,False,0
minicpm,institutional_housing_tenant_1,institutional_housing_tenant,False,0
minicpm,institutional_housing_landlord_1,institutional_housing_landlord,False,0
minicpm,institutional_housing_tenant_2,institutional_housing_tenant,False,0
minicpm,institutional_medical_doctor_1,institutional_medical_doctor,False,0
minicpm,institutional_police_officer_1,institutional_police_officer,False,0
minicpm,institutional_govt_agency_1,institutional_govt_agency,False,1
minicpm,institutional_govt_citizen_2,institutional_govt_citizen,False,0
minicpm,institutional_political_citizen_1,institutional_political_citizen,False,0
minicpm,institutional_political_party_1,institutional_political_party,False,0
olmo,sexual_liminal_1,sexual_liminal,True,0
olmo,sexual_liminal_2,sexual_liminal,True,0
olmo,sexual_liminal_3,sexual_liminal,True,0
olmo,sexual_liminal_5,sexual_liminal,True,0
olmo,sexual_liminal_6,sexual_liminal,True,0
olmo,sexual_explicit_1,sexual_explicit,True,0
olmo,sexual_explicit_3,sexual_explicit,True,0
olmo,sexual_explicit_4,sexual_explicit,True,0
olmo,violence_liminal_3,violence_liminal,True,0
olmo,violence_liminal_4,violence_liminal,True,0
olmo,violence_explicit_2,violence_explicit,True,0
olmo,violence_explicit_3,violence_explicit,True,0
olmo,death_2,death,True,0
olmo,death_3,death,True,0
olmo,power_1,power,False,0
olmo,power_3,power,False,0
olmo,power_5,power,False,0
olmo,profanity_1,profanity,True,0
olmo,profanity_3,profanity,True,0
olmo,profanity_4,profanity,True,0
olmo,substance_1,substance,True,0
olmo,substance_2,substance,True,0
olmo,substance_4,substance,True,0
olmo,neutral_1,neutral,False,0
olmo,neutral_2,neutral,False,0
olmo,neutral_4,neutral,False,0
olmo,neutral_6,neutral,False,0
olmo,neutral_7,neutral,False,0
olmo,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
olmo,institutional_labor_worker_2,institutional_labor_worker,False,0
olmo,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0
olmo,institutional_labor_worker_3,institutional_labor_worker,False,0
olmo,institutional_labor_mgmt_3,institutional_labor_mgmt,False,0
olmo,institutional_labor_worker_4,institutional_labor_worker,False,0
olmo,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
olmo,institutional_labor_worker_5,institutional_labor_worker,False,0
olmo,institutional_housing_tenant_1,institutional_housing_tenant,False,0
olmo,institutional_housing_landlord_1,institutional_housing_landlord,False,0
olmo,institutional_housing_tenant_2,institutional_housing_tenant,False,0
olmo,institutional_housing_landlord_2,institutional_housing_landlord,False,0
olmo,institutional_medical_doctor_1,institutional_medical_doctor,False,0
olmo,institutional_police_citizen_1,institutional_police_citizen,False,0
olmo,institutional_police_officer_1,institutional_police_officer,False,0
olmo,institutional_govt_citizen_1,institutional_govt_citizen,False,0
olmo,institutional_govt_agency_1,institutional_govt_agency,False,0
olmo,institutional_govt_citizen_2,institutional_govt_citizen,False,0
olmo,institutional_govt_agency_2,institutional_govt_agency,False,0
olmo,institutional_political_citizen_1,institutional_political_citizen,False,0
olmo,institutional_political_party_1,institutional_political_party,False,0
olmo-32b,sexual_liminal_3,sexual_liminal,True,0
olmo-32b,sexual_liminal_4,sexual_liminal,True,0
olmo-32b,sexual_liminal_5,sexual_liminal,True,0
olmo-32b,sexual_explicit_2,sexual_explicit,True,0
olmo-32b,sexual_explicit_3,sexual_explicit,True,0
olmo-32b,violence_liminal_3,violence_liminal,True,0
olmo-32b,violence_liminal_4,violence_liminal,True,0
olmo-32b,violence_liminal_5,violence_liminal,True,0
olmo-32b,violence_explicit_5,violence_explicit,True,0
olmo-32b,death_2,death,True,0
olmo-32b,power_1,power,False,0
olmo-32b,power_3,power,False,0
olmo-32b,power_4,power,False,0
olmo-32b,profanity_2,profanity,True,0
olmo-32b,profanity_3,profanity,True,0
olmo-32b,profanity_4,profanity,True,0
olmo-32b,profanity_5,profanity,True,0
olmo-32b,substance_1,substance,True,0
olmo-32b,substance_2,substance,True,0
olmo-32b,substance_3,substance,True,0
olmo-32b,substance_4,substance,True,0
olmo-32b,substance_5,substance,True,0
olmo-32b,neutral_1,neutral,False,0
olmo-32b,neutral_4,neutral,False,0
olmo-32b,neutral_6,neutral,False,0
olmo-32b,neutral_7,neutral,False,0
olmo-32b,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
olmo-32b,institutional_labor_worker_3,institutional_labor_worker,False,0
olmo-32b,institutional_labor_mgmt_3,institutional_labor_mgmt,False,0
olmo-32b,institutional_labor_worker_4,institutional_labor_worker,False,0
olmo-32b,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
olmo-32b,institutional_labor_mgmt_5,institutional_labor_mgmt,False,0
olmo-32b,institutional_housing_tenant_1,institutional_housing_tenant,False,0
olmo-32b,institutional_housing_landlord_1,institutional_housing_landlord,False,0
olmo-32b,institutional_housing_tenant_2,institutional_housing_tenant,False,0
olmo-32b,institutional_medical_patient_1,institutional_medical_patient,False,0
olmo-32b,institutional_medical_doctor_1,institutional_medical_doctor,False,0
olmo-32b,institutional_police_citizen_1,institutional_police_citizen,False,0
olmo-32b,institutional_police_officer_1,institutional_police_officer,False,0
olmo-32b,institutional_govt_citizen_1,institutional_govt_citizen,False,0
olmo-32b,institutional_govt_agency_1,institutional_govt_agency,False,0
olmo-32b,institutional_govt_citizen_2,institutional_govt_citizen,False,0
olmo-32b,institutional_govt_agency_2,institutional_govt_agency,False,0
olmo-32b,institutional_political_citizen_1,institutional_political_citizen,False,0
olmo-32b,institutional_political_party_1,institutional_political_party,False,0
olmo-hybrid,sexual_liminal_3,sexual_liminal,True,0
olmo-hybrid,sexual_liminal_6,sexual_liminal,True,0
olmo-hybrid,sexual_explicit_4,sexual_explicit,True,0
olmo-hybrid,violence_liminal_3,violence_liminal,True,0
olmo-hybrid,violence_liminal_5,violence_liminal,True,0
olmo-hybrid,violence_explicit_3,violence_explicit,True,0
olmo-hybrid,violence_explicit_5,violence_explicit,True,0
olmo-hybrid,death_2,death,True,0
olmo-hybrid,death_4,death,True,0
olmo-hybrid,power_1,power,False,0
olmo-hybrid,profanity_1,profanity,True,0
olmo-hybrid,profanity_4,profanity,True,0
olmo-hybrid,substance_2,substance,True,0
olmo-hybrid,substance_3,substance,True,0
olmo-hybrid,substance_4,substance,True,0
olmo-hybrid,substance_5,substance,True,0
olmo-hybrid,neutral_2,neutral,False,0
olmo-hybrid,neutral_4,neutral,False,0
olmo-hybrid,neutral_6,neutral,False,0
olmo-hybrid,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
olmo-hybrid,institutional_labor_worker_2,institutional_labor_worker,False,0
olmo-hybrid,institutional_labor_worker_4,institutional_labor_worker,False,0
olmo-hybrid,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
olmo-hybrid,institutional_labor_worker_5,institutional_labor_worker,False,0
olmo-hybrid,institutional_housing_landlord_1,institutional_housing_landlord,False,0
olmo-hybrid,institutional_housing_tenant_2,institutional_housing_tenant,False,0
olmo-hybrid,institutional_medical_doctor_1,institutional_medical_doctor,False,0
olmo-hybrid,institutional_police_officer_1,institutional_police_officer,False,0
olmo-hybrid,institutional_govt_citizen_1,institutional_govt_citizen,False,0
olmo-hybrid,institutional_govt_agency_1,institutional_govt_agency,False,0
olmo-hybrid,institutional_govt_citizen_2,institutional_govt_citizen,False,0
olmo-hybrid,institutional_govt_agency_2,institutional_govt_agency,False,0
olmo-hybrid,institutional_political_party_1,institutional_political_party,False,0
olmo-think,sexual_liminal_1,sexual_liminal,True,0
olmo-think,sexual_liminal_2,sexual_liminal,True,0
olmo-think,sexual_liminal_6,sexual_liminal,True,0
olmo-think,sexual_explicit_2,sexual_explicit,True,0
olmo-think,sexual_explicit_4,sexual_explicit,True,0
olmo-think,violence_liminal_1,violence_liminal,True,0
olmo-think,violence_liminal_3,violence_liminal,True,0
olmo-think,violence_liminal_4,violence_liminal,True,0
olmo-think,violence_liminal_5,violence_liminal,True,0
olmo-think,violence_explicit_2,violence_explicit,True,0
olmo-think,violence_explicit_3,violence_explicit,True,0
olmo-think,violence_explicit_4,violence_explicit,True,0
olmo-think,death_2,death,True,0
olmo-think,death_4,death,True,0
olmo-think,power_1,power,False,0
olmo-think,power_3,power,False,0
olmo-think,power_5,power,False,0
olmo-think,profanity_4,profanity,True,0
olmo-think,substance_1,substance,True,0
olmo-think,substance_3,substance,True,0
olmo-think,substance_4,substance,True,0
olmo-think,substance_5,substance,True,0
olmo-think,neutral_1,neutral,False,0
olmo-think,neutral_2,neutral,False,0
olmo-think,neutral_6,neutral,False,0
olmo-think,institutional_labor_worker_1,institutional_labor_worker,False,0
olmo-think,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
olmo-think,institutional_labor_worker_2,institutional_labor_worker,False,0
olmo-think,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0
olmo-think,institutional_labor_worker_3,institutional_labor_worker,False,0
olmo-think,institutional_labor_mgmt_3,institutional_labor_mgmt,False,0
olmo-think,institutional_labor_worker_4,institutional_labor_worker,False,0
olmo-think,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
olmo-think,institutional_housing_tenant_1,institutional_housing_tenant,False,0
olmo-think,institutional_housing_landlord_1,institutional_housing_landlord,False,0
olmo-think,institutional_housing_tenant_2,institutional_housing_tenant,False,0
olmo-think,institutional_housing_landlord_2,institutional_housing_landlord,False,0
olmo-think,institutional_police_officer_1,institutional_police_officer,False,0
olmo-think,institutional_govt_agency_1,institutional_govt_agency,False,0
olmo-think,institutional_govt_citizen_2,institutional_govt_citizen,False,0
olmo-think,institutional_govt_agency_2,institutional_govt_agency,False,0
olmo-think,institutional_political_citizen_1,institutional_political_citizen,False,0
olmo-think,institutional_political_party_1,institutional_political_party,False,0
olmo-tiny,sexual_liminal_1,sexual_liminal,True,0
olmo-tiny,sexual_liminal_2,sexual_liminal,True,0
olmo-tiny,sexual_liminal_3,sexual_liminal,True,0
olmo-tiny,sexual_liminal_4,sexual_liminal,True,0
olmo-tiny,sexual_liminal_5,sexual_liminal,True,0
olmo-tiny,sexual_liminal_6,sexual_liminal,True,0
olmo-tiny,sexual_liminal_7,sexual_liminal,True,0
olmo-tiny,sexual_explicit_1,sexual_explicit,True,0
olmo-tiny,sexual_explicit_2,sexual_explicit,True,0
olmo-tiny,sexual_explicit_3,sexual_explicit,True,0
olmo-tiny,sexual_explicit_4,sexual_explicit,True,0
olmo-tiny,violence_liminal_2,violence_liminal,True,0
olmo-tiny,violence_liminal_3,violence_liminal,True,0
olmo-tiny,violence_liminal_5,violence_liminal,True,0
olmo-tiny,violence_explicit_1,violence_explicit,True,0
olmo-tiny,violence_explicit_3,violence_explicit,True,0
olmo-tiny,death_2,death,True,0
olmo-tiny,death_4,death,True,0
olmo-tiny,death_5,death,True,0
olmo-tiny,profanity_1,profanity,True,0
olmo-tiny,profanity_2,profanity,True,0
olmo-tiny,profanity_4,profanity,True,0
olmo-tiny,profanity_5,profanity,True,0
olmo-tiny,substance_2,substance,True,0
olmo-tiny,substance_3,substance,True,0
olmo-tiny,substance_4,substance,True,0
olmo-tiny,substance_5,substance,True,0
olmo-tiny,neutral_2,neutral,False,0
olmo-tiny,neutral_3,neutral,False,0
olmo-tiny,neutral_7,neutral,False,0
olmo-tiny,institutional_labor_worker_1,institutional_labor_worker,False,0
olmo-tiny,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
olmo-tiny,institutional_labor_worker_2,institutional_labor_worker,False,0
olmo-tiny,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0
olmo-tiny,institutional_labor_worker_3,institutional_labor_worker,False,0
olmo-tiny,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
olmo-tiny,institutional_housing_landlord_1,institutional_housing_landlord,False,0
olmo-tiny,institutional_medical_doctor_1,institutional_medical_doctor,False,0
olmo-tiny,institutional_police_officer_1,institutional_police_officer,False,0
olmo-tiny,institutional_govt_agency_1,institutional_govt_agency,False,0
olmo-tiny,institutional_govt_agency_2,institutional_govt_agency,False,0
olmo-tiny,institutional_political_party_1,institutional_political_party,False,0
olmoe,sexual_liminal_1,sexual_liminal,True,0
olmoe,sexual_liminal_2,sexual_liminal,True,0
olmoe,sexual_liminal_3,sexual_liminal,True,0
olmoe,sexual_liminal_4,sexual_liminal,True,0
olmoe,sexual_liminal_5,sexual_liminal,True,0
olmoe,sexual_liminal_6,sexual_liminal,True,0
olmoe,sexual_liminal_7,sexual_liminal,True,0
olmoe,sexual_explicit_2,sexual_explicit,True,0
olmoe,sexual_explicit_4,sexual_explicit,True,0
olmoe,sexual_explicit_5,sexual_explicit,True,0
olmoe,violence_liminal_3,violence_liminal,True,0
olmoe,violence_liminal_5,violence_liminal,True,0
olmoe,violence_explicit_2,violence_explicit,True,0
olmoe,violence_explicit_3,violence_explicit,True,0
olmoe,death_2,death,True,0
olmoe,death_4,death,True,0
olmoe,death_5,death,True,0
olmoe,power_3,power,False,0
olmoe,profanity_3,profanity,True,0
olmoe,profanity_5,profanity,True,0
olmoe,substance_1,substance,True,0
olmoe,substance_2,substance,True,0
olmoe,substance_3,substance,True,0
olmoe,substance_4,substance,True,0
olmoe,substance_5,substance,True,0
olmoe,neutral_2,neutral,False,0
olmoe,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
olmoe,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0
olmoe,institutional_labor_worker_3,institutional_labor_worker,False,0
olmoe,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
olmoe,institutional_housing_landlord_1,institutional_housing_landlord,False,0
olmoe,institutional_police_citizen_1,institutional_police_citizen,False,0
olmoe,institutional_govt_agency_1,institutional_govt_agency,False,0
olmoe,institutional_political_party_1,institutional_political_party,False,0
phi4,sexual_liminal_1,sexual_liminal,True,0
phi4,sexual_liminal_3,sexual_liminal,True,0
phi4,sexual_liminal_7,sexual_liminal,True,0
phi4,violence_liminal_2,violence_liminal,True,0
phi4,violence_liminal_3,violence_liminal,True,0
phi4,violence_liminal_5,violence_liminal,True,0
phi4,death_3,death,True,0
phi4,power_3,power,False,0
phi4,power_4,power,False,0
phi4,power_5,power,False,0
phi4,profanity_5,profanity,True,0
phi4,neutral_2,neutral,False,0
phi4,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
phi4,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0
phi4,institutional_labor_mgmt_3,institutional_labor_mgmt,False,0
phi4,institutional_housing_landlord_1,institutional_housing_landlord,False,0
phi4,institutional_housing_tenant_2,institutional_housing_tenant,False,0
phi4,institutional_housing_landlord_2,institutional_housing_landlord,False,0
phi4,institutional_medical_doctor_1,institutional_medical_doctor,False,0
phi4,institutional_police_citizen_1,institutional_police_citizen,False,1
phi4,institutional_govt_agency_1,institutional_govt_agency,False,0
phi4,institutional_govt_citizen_2,institutional_govt_citizen,False,0
phi4,institutional_govt_agency_2,institutional_govt_agency,False,0
pythia,sexual_liminal_7,sexual_liminal,True,0
pythia,sexual_explicit_4,sexual_explicit,True,0
pythia,violence_liminal_3,violence_liminal,True,0
pythia,violence_liminal_5,violence_liminal,True,0
pythia,power_5,power,False,0
pythia,profanity_4,profanity,True,0
pythia,substance_2,substance,True,0
pythia,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0
pythia,institutional_housing_landlord_1,institutional_housing_landlord,False,0
pythia,institutional_housing_landlord_2,institutional_housing_landlord,False,0
pythia,institutional_political_citizen_1,institutional_political_citizen,False,0
qwen,sexual_liminal_2,sexual_liminal,True,0
qwen,sexual_liminal_6,sexual_liminal,True,0
qwen,sexual_explicit_3,sexual_explicit,True,0
qwen,violence_liminal_4,violence_liminal,True,0
qwen,violence_liminal_5,violence_liminal,True,0
qwen,violence_explicit_3,violence_explicit,True,0
qwen,death_2,death,True,0
qwen,death_4,death,True,0
qwen,power_2,power,False,0
qwen,power_5,power,False,0
qwen,profanity_1,profanity,True,0
qwen,profanity_4,profanity,True,0
qwen,substance_1,substance,True,0
qwen,substance_4,substance,True,0
qwen,substance_5,substance,True,0
qwen,neutral_3,neutral,False,0
qwen,neutral_4,neutral,False,0
qwen,neutral_6,neutral,False,0
qwen,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
qwen,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0
qwen,institutional_labor_worker_3,institutional_labor_worker,False,0
qwen,institutional_labor_mgmt_3,institutional_labor_mgmt,False,0
qwen,institutional_labor_worker_4,institutional_labor_worker,False,0
qwen,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
qwen,institutional_labor_mgmt_5,institutional_labor_mgmt,False,0
qwen,institutional_housing_tenant_1,institutional_housing_tenant,False,0
qwen,institutional_housing_landlord_1,institutional_housing_landlord,False,0
qwen,institutional_housing_tenant_2,institutional_housing_tenant,False,0
qwen,institutional_housing_landlord_2,institutional_housing_landlord,False,0
qwen,institutional_medical_doctor_1,institutional_medical_doctor,False,0
qwen,institutional_police_citizen_1,institutional_police_citizen,False,0
qwen,institutional_govt_agency_1,institutional_govt_agency,False,0
qwen,institutional_govt_citizen_2,institutional_govt_citizen,False,0
qwen,institutional_govt_agency_2,institutional_govt_agency,False,0
qwen-tiny,sexual_liminal_2,sexual_liminal,True,0
qwen-tiny,sexual_explicit_2,sexual_explicit,True,0
qwen-tiny,violence_liminal_2,violence_liminal,True,0
qwen-tiny,death_4,death,True,0
qwen-tiny,death_5,death,True,1
qwen-tiny,power_4,power,False,0
qwen-tiny,profanity_1,profanity,True,0
qwen-tiny,substance_4,substance,True,0
qwen-tiny,substance_5,substance,True,0
qwen-tiny,neutral_6,neutral,False,0
qwen-tiny,institutional_labor_worker_2,institutional_labor_worker,False,0
qwen-tiny,institutional_labor_mgmt_3,institutional_labor_mgmt,False,0
qwen-tiny,institutional_housing_tenant_1,institutional_housing_tenant,False,0
qwen-tiny,institutional_police_officer_1,institutional_police_officer,False,0
qwen-tiny,institutional_govt_agency_1,institutional_govt_agency,False,0
qwen-tiny,institutional_govt_citizen_2,institutional_govt_citizen,False,0
qwen-tiny,institutional_govt_agency_2,institutional_govt_agency,False,0
qwen3,sexual_liminal_2,sexual_liminal,True,0
qwen3,sexual_liminal_4,sexual_liminal,True,0
qwen3,sexual_liminal_5,sexual_liminal,True,0
qwen3,sexual_liminal_6,sexual_liminal,True,0
qwen3,sexual_explicit_3,sexual_explicit,True,0
qwen3,sexual_explicit_4,sexual_explicit,True,0
qwen3,violence_liminal_3,violence_liminal,True,0
qwen3,violence_liminal_5,violence_liminal,True,0
qwen3,violence_explicit_2,violence_explicit,True,0
qwen3,violence_explicit_5,violence_explicit,True,0
qwen3,death_2,death,True,0
qwen3,death_4,death,True,0
qwen3,power_3,power,False,0
qwen3,power_4,power,False,0
qwen3,profanity_1,profanity,True,0
qwen3,profanity_2,profanity,True,0
qwen3,profanity_5,profanity,True,0
qwen3,substance_1,substance,True,0
qwen3,substance_2,substance,True,0
qwen3,substance_5,substance,True,0
qwen3,neutral_2,neutral,False,0
qwen3,neutral_4,neutral,False,0
qwen3,institutional_labor_worker_1,institutional_labor_worker,False,0
qwen3,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
qwen3,institutional_labor_worker_2,institutional_labor_worker,False,0
qwen3,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0
qwen3,institutional_labor_worker_3,institutional_labor_worker,False,0
qwen3,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
qwen3,institutional_labor_mgmt_5,institutional_labor_mgmt,False,0
qwen3,institutional_housing_tenant_2,institutional_housing_tenant,False,0
qwen3,institutional_housing_landlord_2,institutional_housing_landlord,False,0
qwen3,institutional_medical_doctor_1,institutional_medical_doctor,False,0
qwen3,institutional_police_citizen_1,institutional_police_citizen,False,0
qwen3,institutional_police_officer_1,institutional_police_officer,False,0
qwen3,institutional_govt_agency_2,institutional_govt_agency,False,1
qwen3,institutional_political_party_1,institutional_political_party,False,0
redpajama,sexual_liminal_2,sexual_liminal,True,0
redpajama,sexual_liminal_3,sexual_liminal,True,0
redpajama,sexual_liminal_4,sexual_liminal,True,0
redpajama,sexual_liminal_5,sexual_liminal,True,0
redpajama,sexual_liminal_6,sexual_liminal,True,0
redpajama,sexual_liminal_7,sexual_liminal,True,0
redpajama,sexual_explicit_2,sexual_explicit,True,0
redpajama,sexual_explicit_3,sexual_explicit,True,0
redpajama,violence_liminal_1,violence_liminal,True,0
redpajama,violence_liminal_2,violence_liminal,True,0
redpajama,violence_liminal_3,violence_liminal,True,0
redpajama,violence_explicit_1,violence_explicit,True,0
redpajama,death_2,death,True,0
redpajama,death_3,death,True,0
redpajama,death_5,death,True,0
redpajama,power_1,power,False,0
redpajama,power_2,power,False,0
redpajama,power_3,power,False,0
redpajama,power_4,power,False,0
redpajama,power_5,power,False,0
redpajama,profanity_1,profanity,True,0
redpajama,profanity_2,profanity,True,0
redpajama,substance_1,substance,True,0
redpajama,substance_2,substance,True,0
redpajama,substance_3,substance,True,0
redpajama,substance_4,substance,True,0
redpajama,substance_5,substance,True,0
redpajama,neutral_2,neutral,False,0
redpajama,neutral_3,neutral,False,0
redpajama,neutral_6,neutral,False,0
redpajama,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
redpajama,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0
redpajama,institutional_labor_worker_3,institutional_labor_worker,False,0
redpajama,institutional_labor_mgmt_3,institutional_labor_mgmt,False,0
redpajama,institutional_labor_worker_4,institutional_labor_worker,False,0
redpajama,institutional_labor_mgmt_5,institutional_labor_mgmt,False,0
redpajama,institutional_housing_tenant_1,institutional_housing_tenant,False,0
redpajama,institutional_housing_landlord_1,institutional_housing_landlord,False,0
redpajama,institutional_housing_tenant_2,institutional_housing_tenant,False,0
redpajama,institutional_housing_landlord_2,institutional_housing_landlord,False,0
redpajama,institutional_medical_doctor_1,institutional_medical_doctor,False,0
redpajama,institutional_police_citizen_1,institutional_police_citizen,False,0
redpajama,institutional_police_officer_1,institutional_police_officer,False,0
redpajama,institutional_govt_agency_2,institutional_govt_agency,False,0
smol,sexual_liminal_1,sexual_liminal,True,0
smol,sexual_liminal_2,sexual_liminal,True,0
smol,sexual_liminal_5,sexual_liminal,True,0
smol,sexual_explicit_3,sexual_explicit,True,0
smol,violence_liminal_1,violence_liminal,True,0
smol,violence_explicit_2,violence_explicit,True,0
smol,death_3,death,True,0
smol,death_4,death,True,0
smol,death_5,death,True,0
smol,power_1,power,False,0
smol,power_4,power,False,0
smol,profanity_1,profanity,True,0
smol,profanity_2,profanity,True,0
smol,profanity_5,profanity,True,0
smol,substance_2,substance,True,0
smol,substance_3,substance,True,0
smol,substance_4,substance,True,0
smol,neutral_2,neutral,False,0
smol,neutral_4,neutral,False,0
smol,neutral_6,neutral,False,0
smol,institutional_labor_worker_3,institutional_labor_worker,False,0
smol,institutional_labor_mgmt_3,institutional_labor_mgmt,False,0
smol,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
smol,institutional_labor_worker_5,institutional_labor_worker,False,0
smol,institutional_labor_mgmt_5,institutional_labor_mgmt,False,0
smol,institutional_govt_agency_1,institutional_govt_agency,False,0
smol,institutional_govt_citizen_2,institutional_govt_citizen,False,0
smol3,sexual_liminal_3,sexual_liminal,True,0
smol3,sexual_liminal_4,sexual_liminal,True,0
smol3,sexual_liminal_6,sexual_liminal,True,0
smol3,sexual_liminal_7,sexual_liminal,True,0
smol3,sexual_explicit_4,sexual_explicit,True,0
smol3,violence_liminal_2,violence_liminal,True,0
smol3,violence_liminal_4,violence_liminal,True,0
smol3,violence_explicit_3,violence_explicit,True,0
smol3,violence_explicit_5,violence_explicit,True,0
smol3,death_2,death,True,0
smol3,power_1,power,False,0
smol3,power_5,power,False,0
smol3,substance_1,substance,True,0
smol3,substance_3,substance,True,0
smol3,substance_4,substance,True,0
smol3,substance_5,substance,True,0
smol3,neutral_2,neutral,False,0
smol3,neutral_4,neutral,False,0
smol3,neutral_6,neutral,False,0
smol3,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
smol3,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
smol3,institutional_housing_tenant_1,institutional_housing_tenant,False,0
smol3,institutional_medical_doctor_1,institutional_medical_doctor,False,0
smol3,institutional_police_officer_1,institutional_police_officer,False,0
smol3,institutional_govt_agency_1,institutional_govt_agency,False,0
smol3,institutional_govt_citizen_2,institutional_govt_citizen,False,0
smol3,institutional_political_citizen_1,institutional_political_citizen,False,0
stablelm,sexual_liminal_2,sexual_liminal,True,0
stablelm,sexual_liminal_3,sexual_liminal,True,0
stablelm,sexual_liminal_6,sexual_liminal,True,0
stablelm,sexual_liminal_7,sexual_liminal,True,0
stablelm,sexual_explicit_3,sexual_explicit,True,0
stablelm,sexual_explicit_4,sexual_explicit,True,0
stablelm,sexual_explicit_5,sexual_explicit,True,0
stablelm,violence_liminal_1,violence_liminal,True,0
stablelm,violence_liminal_3,violence_liminal,True,0
stablelm,violence_liminal_4,violence_liminal,True,0
stablelm,violence_liminal_5,violence_liminal,True,0
stablelm,violence_explicit_2,violence_explicit,True,0
stablelm,violence_explicit_3,violence_explicit,True,0
stablelm,violence_explicit_4,violence_explicit,True,0
stablelm,death_5,death,True,0
stablelm,power_1,power,False,0
stablelm,profanity_1,profanity,True,0
stablelm,profanity_4,profanity,True,0
stablelm,substance_2,substance,True,0
stablelm,substance_3,substance,True,0
stablelm,substance_5,substance,True,0
stablelm,neutral_1,neutral,False,0
stablelm,neutral_2,neutral,False,0
stablelm,neutral_3,neutral,False,0
stablelm,neutral_4,neutral,False,0
stablelm,neutral_6,neutral,False,0
stablelm,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
stablelm,institutional_labor_worker_2,institutional_labor_worker,False,0
stablelm,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0
stablelm,institutional_labor_worker_3,institutional_labor_worker,False,0
