layer,word,probability,logit,source,model,model_id
10,YZ,0.002867,4.7773,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
10,àn,0.00254002,4.6562,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
10,942,0.00204895,4.4414,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
10,ger,0.00188022,4.3555,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
10,fuck,5.6e-06,-1.4609,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
10,massage,1.76e-06,-2.6172,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
10,kiss,1.01e-06,-3.1719,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
11,ense,0.00395599,5.7578,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
11,cht,0.00195072,5.0508,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
11,942,0.0018907,5.0195,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
11,SSI,0.00183253,4.9883,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
11,fuck,5.5e-06,-0.8198,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
11,massage,2.76e-06,-1.5117,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
11,kiss,2.94e-06,-1.4482,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
12,aping,0.00362891,5.8633,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
12,ading,0.00317758,5.7305,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
12,ense,0.00240795,5.4531,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
12,prejudice,0.00228872,5.4023,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
12,-\,0.00207578,5.3047,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
12,fuck,5.42e-06,-0.644,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
12,massage,4.24e-06,-0.8896,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
12,kiss,8.63e-06,-0.1786,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
13,iling,0.00461922,5.9805,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
13,pile,0.00327551,5.6367,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
13,aping,0.00316236,5.6016,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
13,egis,0.00264225,5.4219,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
13,infl,0.00185181,5.0664,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
13,fuck,9.09e-06,-0.2502,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
13,massage,2.1e-06,-1.7168,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
13,kiss,3.56e-06,-1.1865,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
14,archy,0.00252096,5.375,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
14,Patron,0.00187342,5.0781,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
14,ilities,0.00175992,5.0156,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
14,iling,0.00137062,4.7656,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
14,ading,0.00135466,4.7539,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
14,fuck,1.879e-05,0.4758,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
14,massage,8.13e-06,-0.3616,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
14,kiss,5.33e-06,-0.7837,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
15,archy,0.00587876,6.6172,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
15,ilities,0.00378081,6.1758,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
15,systems,0.00334962,6.0547,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
15,cod,0.00314667,5.9922,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
15,Err,0.00238453,5.7148,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
15,fuck,4.188e-05,1.6729,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
15,massage,6.13e-06,-0.2494,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
15,kiss,7.21e-06,-0.0861,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
16,proceeds,0.00295328,5.2812,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
16,archy,0.00241983,5.082,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
16,cod,0.0019905,4.8867,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
16,ilities,0.00166313,4.707,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
16,cod,0.00161826,4.6797,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
16,fuck,3.378e-05,0.8105,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
16,massage,7.97e-06,-0.6343,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
16,kiss,5.96e-06,-0.9238,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
17,work,0.00335664,5.6055,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
17,truck,0.00238022,5.2617,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
17,ilities,0.00216721,5.168,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
17,slowly,0.00215035,5.1602,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
17,filling,0.00171441,4.9336,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
17,fuck,8e-06,-0.4341,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
17,massage,3.26e-06,-1.332,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
17,kiss,4.02e-06,-1.1211,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
18,work,0.00583622,5.9844,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
18,ying,0.00428658,5.6758,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
18,regret,0.00339097,5.4414,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
18,systems,0.00277846,5.2422,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
18,fuck,1.194e-05,-0.2079,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
18,massage,1.825e-05,0.2167,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
18,kiss,5.74e-06,-0.9395,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
19,work,0.01243343,6.8711,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
19,ying,0.00601242,6.1445,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
19,tick,0.00556058,6.0664,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
19,regret,0.00414844,5.7734,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
19,fuck,5.47e-06,-0.8574,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
19,massage,3.445e-05,0.9824,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
19,kiss,9.484e-05,1.9951,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
20,ying,0.0095845,7.043,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
20,work,0.00879523,6.957,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
20,slowly,0.0084914,6.9219,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
20,rough,0.0046529,6.3203,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
20,tick,0.00382737,6.125,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
20,fuck,2.79e-06,-1.0986,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
20,massage,2.406e-05,1.0557,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
20,kiss,8.949e-05,2.3691,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
21,ying,0.04650897,8.625,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
21,work,0.02629379,8.0547,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
21,bed,0.00798789,6.8633,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
21,rough,0.0071603,6.7539,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
21,tick,0.00691294,6.7188,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
21,fuck,1.46e-06,-1.7441,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
21,massage,6.53e-05,2.0566,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
21,kiss,0.00023062,3.3184,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
22,ying,0.05656783,9.4453,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
22,rough,0.01312479,7.9844,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
22,work,0.00975352,7.6875,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
22,oin,0.00716376,7.3789,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
22,slowly,0.00670349,7.3125,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
22,fuck,3.23e-06,-0.3264,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
22,massage,0.00010239,3.1309,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
22,kiss,0.00030746,4.2305,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
23,ying,0.06029198,9.7969,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
23,rough,0.03600199,9.2812,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
23,work,0.00855122,7.8438,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
23,proposition,0.00608746,7.5039,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
23,bed,0.00594644,7.4805,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
23,fuck,1.725e-05,1.6377,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
23,massage,0.00025028,4.3125,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
23,kiss,0.00022001,4.1836,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
24,rough,0.06892519,9.6875,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
24,ying,0.0541,9.4453,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
24,tick,0.02345061,8.6094,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
24,bed,0.0206951,8.4844,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
24,proposition,0.00929164,7.6836,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
24,fuck,2.402e-05,1.7256,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
24,massage,0.00015107,3.5645,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
24,kiss,0.00042451,4.5977,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
25,rough,0.07457374,9.4141,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
25,und,0.0623087,9.2344,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
25,tick,0.02274371,8.2266,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
25,proposition,0.01900308,8.0469,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
25,ying,0.01631781,7.8945,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
25,fuck,8.29e-06,0.3093,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
25,massage,0.00015966,3.2676,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
25,kiss,0.00350151,6.3555,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
26,und,0.32638192,11.1875,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
26,rough,0.06376828,9.5547,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
26,ying,0.02896804,8.7656,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
26,proposition,0.01944822,8.3672,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
26,slowly,0.01599767,8.1719,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
26,fuck,7.45e-06,0.5,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
26,massage,0.00041321,4.5156,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
26,kiss,0.00366852,6.6992,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
27,und,0.81368184,13.1719,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
27,bed,0.01346383,9.0703,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
27,slowly,0.01008394,8.7812,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
27,lay,0.00849153,8.6094,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
27,ying,0.00410624,7.8828,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
27,fuck,4.3e-06,1.0205,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
27,massage,9.771e-05,4.1445,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
27,kiss,0.00058696,5.9375,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
28,und,0.85640275,13.25,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
28,lay,0.02953433,9.8828,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
28,slowly,0.00690626,8.4297,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
28,ca,0.00529521,8.1641,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
28,bed,0.00378432,7.8281,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
28,fuck,5.01e-06,1.2012,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
28,massage,8.183e-05,3.9941,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
28,kiss,0.00021771,4.9727,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
29,und,0.92634583,13.6562,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
29,fond,0.01061744,9.1875,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
29,span,0.00378576,8.1562,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
29,lay,0.00342015,8.0547,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
29,rav,0.00308985,7.9531,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
29,fuck,1.246e-05,2.4395,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
29,massage,3.943e-05,3.5918,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
29,kiss,0.00015748,4.9766,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
30,und,0.83028686,11.6406,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
30,fond,0.01086812,7.3047,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
30,ca,0.00966631,7.1875,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
30,do,0.00779749,6.9727,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
30,pull,0.00664355,6.8125,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
30,fuck,1.858e-05,0.9331,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
30,massage,0.00012264,2.8203,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
30,kiss,0.00045034,4.1211,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
31,und,0.52361435,10.7891,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
31,do,0.0539101,8.5156,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
31,un,0.05144138,8.4688,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
31,take,0.03763532,8.1562,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
31,pull,0.02273798,7.6523,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
31,fuck,5.571e-05,1.6406,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
31,massage,0.00038894,3.584,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
31,kiss,0.00437366,6.0039,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
32,kiss,0.16735496,14.9531,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
32,rav,0.10554945,14.4922,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
32,und,0.04101209,13.5469,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
32,do,0.03219076,13.3047,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
32,un,0.02487509,13.0469,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
32,fuck,0.00190323,10.4766,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
32,massage,0.00741073,11.8359,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
0,asters,0.01803782,9.5547,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
0,gether,0.0123972,9.1797,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
0,ffee,0.01085535,9.0469,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
0,xic,0.00852046,8.8047,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
0,asting,0.00806701,8.75,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
0,fuck,5.1e-06,1.3838,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
0,massage,2.61e-06,0.7124,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
0,kiss,3.4e-07,-1.3262,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
1,gether,0.01424137,7.1367,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
1,asting,0.00756353,6.5039,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
1,asty,0.00361488,5.7656,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
1,iling,0.00334321,5.6875,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
1,be,0.00315295,5.6289,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
1,fuck,2.67e-06,-1.4463,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
1,massage,8.02e-06,-0.3457,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
1,kiss,3.9e-07,-3.3594,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
2,asting,0.00761661,5.6602,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
2,iling,0.00531725,5.3008,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
2,ting,0.00304154,4.7422,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
2,the,0.00221656,4.4258,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
2,%(,0.00167315,4.1445,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
2,fuck,1.92e-06,-2.625,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
2,massage,7.71e-06,-1.2354,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
2,kiss,4.98e-06,-1.6729,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
3,iling,0.15487888,9.5547,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
3,ec,0.00884067,6.6914,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
3,condition,0.00232431,5.3555,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
3,iled,0.00211631,5.2617,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
3,ire,0.00195727,5.1836,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
3,fuck,2.6e-06,-1.4404,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
3,massage,1.83e-06,-1.79,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
3,kiss,4.24e-06,-0.9502,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
4,iling,0.01941735,6.9844,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
4,idi,0.01110697,6.4258,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
4,deeply,0.0038235,5.3594,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
4,the,0.00302464,5.125,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
4,126,0.00185616,4.6367,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
4,fuck,2.48e-06,-1.9795,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
4,massage,3.97e-06,-1.5098,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
4,kiss,7.8e-06,-0.8354,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
5,idi,0.00357502,5.1406,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
5,iling,0.00350587,5.1211,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
5,648,0.00213474,4.625,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
5,the,0.0019437,4.5312,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
5,oul,0.00161139,4.3438,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
5,fuck,4.42e-06,-1.5557,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
5,massage,3.83e-06,-1.6982,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
5,kiss,4.79e-06,-1.4746,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
6,aven,0.00327335,4.2461,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
6,given,0.00293421,4.1367,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
6,matters,0.00267163,4.043,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
6,the,0.00209698,3.8008,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
6,fuck,2.77e-06,-2.8301,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
6,massage,4.83e-06,-2.2734,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
6,kiss,6.65e-06,-1.9521,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
7,off,0.00386868,4.6719,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
7,the,0.00337433,4.5352,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
7,àn,0.00334807,4.5273,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
7,matters,0.00186348,3.9414,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
7,fuck,2.56e-06,-2.6504,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
7,massage,2.27e-06,-2.7695,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
7,kiss,3.93e-06,-2.2207,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
8,the,0.00551726,4.6953,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
8,iano,0.00286232,4.0391,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
8,YZ,0.00276344,4.0039,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
8,matters,0.00258589,3.9375,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
8,fuck,1.85e-06,-3.3066,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
8,massage,1.41e-06,-3.5801,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
8,kiss,1.18e-06,-3.7539,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
9,YZ,0.00519269,5.6992,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
9,942,0.00272569,5.0547,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
9,orda,0.00226852,4.8711,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
9,the,0.0019328,4.7109,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
9,Klaus,0.00169242,4.5781,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
9,fuck,2.76e-06,-1.8389,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
9,massage,1e-06,-2.8516,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
9,kiss,1.94e-06,-2.1953,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
10,sub,0.00433411,5.1484,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
10,YZ,0.00275493,4.6953,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
10,àn,0.00245988,4.582,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
10,942,0.00203136,4.3906,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
10,SSI,0.00189343,4.3203,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
10,fuck,5.58e-06,-1.5059,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
10,massage,1.61e-06,-2.752,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
10,kiss,1.01e-06,-3.2168,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
11,ense,0.00380701,5.6602,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
11,942,0.00196735,5.0,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
11,iling,0.00189939,4.9648,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
11,cht,0.00186994,4.9492,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
11,fuck,5.89e-06,-0.812,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
11,massage,2.7e-06,-1.5928,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
11,kiss,2.91e-06,-1.5166,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
12,aping,0.00371293,5.8281,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
12,ading,0.00351533,5.7734,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
12,prejudice,0.0024255,5.4023,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
12,-\,0.00227855,5.3398,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
12,ense,0.00221709,5.3125,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
12,fuck,6.18e-06,-0.5698,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
12,massage,4.29e-06,-0.936,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
12,kiss,8.11e-06,-0.2988,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
13,iling,0.00474524,5.9375,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
13,pile,0.00340454,5.6055,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
13,aping,0.00313641,5.5234,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
13,egis,0.00259004,5.332,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
13,infl,0.00179407,4.9648,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
13,fuck,1.007e-05,-0.2177,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
13,massage,2.14e-06,-1.7646,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
13,kiss,3.43e-06,-1.2939,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
14,archy,0.00218765,5.1562,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
14,Patron,0.00178551,4.9531,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
14,ilities,0.00172383,4.918,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
14,ading,0.00150943,4.7852,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
14,systems,0.0014291,4.7305,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
14,fuck,2.061e-05,0.4915,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
14,massage,8.36e-06,-0.4114,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
14,kiss,4.75e-06,-0.9756,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
15,archy,0.00525556,6.4883,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
15,systems,0.00410906,6.2422,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
15,ilities,0.00354223,6.0938,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
15,cod,0.00273722,5.8359,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
