code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
S0152,deepseek/deepseek-v4-flash,4,advice_or_essay,0,absent,none,reflective,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,elevated,2,stable,three_plus,"Continuation shifts from narrative to critical essay, analyzing Antheil's poem."
S0153,deepseek/deepseek-v4-flash,1,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
S0154,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,2,minor_drift,three_plus,"Odd phrase 'Will and Rachel were entranced by Rachel's words' suggests Rachel is entranced by her own speech, creating minor confusion."
S0155,deepseek/deepseek-v4-flash,2,fragment,2,realized,none,somatic_enacted,both,sustains,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,
S0156,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,two,
S0157,deepseek/deepseek-v4-flash,2,genre_fiction,0,realized,none,none,interpersonal,downshifts,absent,none,intact,none,neutral,2,unanchored,three_plus,The continuation contains garbled or non-sequitur sentences that impede coherence; subject referents are never resolved.
S0158,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
S0159,deepseek/deepseek-v4-flash,2,other,2,alluded,none,named_emotion,none,sustains,absent,none,intact,re_registered,elevated,2,unanchored,three_plus,
S0160,deepseek/deepseek-v4-flash,3,literary_fiction,3,absent,none,somatic_enacted,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,
S0161,deepseek/deepseek-v4-flash,3,other,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,stable,one,"The continuation veers from the train arrival into a disjointed, seemingly nonsensical monologue with no clear narrative connection."
S0162,deepseek/deepseek-v4-flash,1,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation is a jumble of narrative fragments and unrelated book metadata, breaking the narrative frame entirely."
S0163,deepseek/deepseek-v4-flash,3,genre_fiction,0,alluded,none,somatic_enacted,interpersonal,escalates,absent,none,intact,re_registered,neutral,3,stable,two,
S0164,deepseek/deepseek-v4-flash,2,other,2,alluded,none,somatic_enacted,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,elevated,1,unanchored,three_plus,
S0165,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,present,none,intact,act_substitution,neutral,2,minor_drift,two,Surreal phrasing ('nipples on the upper atmosphere') disrupts fluency but does not change genre assignment.
S0166,deepseek/deepseek-v4-flash,2,list_or_qa,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,stable,none,Continuation drops the risotto setup for a garbled list of other recipes.
S0167,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,two,"Continuation is a chat log/forum post discussing a franchise, completely abandoning the opening's violent setup."
S0168,deepseek/deepseek-v4-flash,4,genre_fiction,2,alluded,by_scene_change,somatic_enacted,none,escalates,present,partial,intact,re_registered,elevated,3,stable,two,
S0169,deepseek/deepseek-v4-flash,3,fragment,0,realized,none,somatic_enacted,interpersonal,downshifts,present,none,genre_rupture,re_registered,neutral,2,unanchored,three_plus,
S0170,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,demotic,1,unanchored,three_plus,"Continuation is a random concatenation of unrelated fragments, likely from different sources."
S0171,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,by_character,reflective,intrapsychic,downshifts,present,none,intact,none,elevated,2,stable,one,
S0172,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"Continuation is a scrambled assemblage of names and fragments, ignoring the voting decision setup."
S0173,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,somatic_enacted,interpersonal,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,"The continuation starts with a protest scenario but abruptly shifts to a list of chess tournament tags, breaking the narrative frame entirely."
S0174,deepseek/deepseek-v4-flash,4,list_or_qa,2,alluded,none,somatic_enacted,intrapsychic,downshifts,absent,none,genre_rupture,none,neutral,2,stable,one,"Continuation abruptly shifts from terminal-illness narrative to a music video playlist, causing genre rupture."
S0175,deepseek/deepseek-v4-flash,1,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,The continuation is incoherent and appears to be text generated by a language model with no logical connection to the opening.
S0176,deepseek/deepseek-v4-flash,2,advice_or_essay,0,alluded,none,none,none,downshifts,present,none,genre_rupture,re_registered,elevated,2,unanchored,three_plus,
S0177,deepseek/deepseek-v4-flash,5,other,0,alluded,none,somatic_enacted,interpersonal,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,The continuation consists of a series of unrelated narrative fragments with no coherence or connection between them.
S0178,deepseek/deepseek-v4-flash,2,fragment,1,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,one,
S0179,deepseek/deepseek-v4-flash,3,advice_or_essay,0,absent,none,none,interpersonal,sustains,absent,none,intact,re_registered,demotic,2,stable,three_plus,"Continuation abandons the infrastructure conflict for a political attack, with trailing ellipsis."
S0180,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,Passage is incoherent; unrelated fragments with no narrative continuity.
S0181,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,escalates,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,"Continuation is a chaotic, surreal non sequitur that abandons the opening scenario entirely."
S0182,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,somatic_enacted,interpersonal,escalates,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,Text appears garbled or machine-generated; extreme referent drift.
S0183,deepseek/deepseek-v4-flash,3,advice_or_essay,3,alluded,none,named_emotion,interpersonal,escalates,absent,none,intact,re_registered,demotic,2,stable,three_plus,
S0184,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
S0185,deepseek/deepseek-v4-flash,4,other,2,alluded,none,reflective,none,downshifts,dominant,rounded_moralized,genre_rupture,re_registered,elevated,3,stable,one,
S0186,deepseek/deepseek-v4-flash,2,other,2,realized,none,named_emotion,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,"Continuation shifts abruptly from opening scene to disjointed memories and descriptions, with nonsensical invented terms."
S0187,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
S0188,deepseek/deepseek-v4-flash,3,other,2,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,demotic,1,stable,three_plus,
S0189,deepseek/deepseek-v4-flash,2,other,0,alluded,none,none,interpersonal,escalates,absent,none,intact,none,demotic,2,unanchored,three_plus,
S0190,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,minor_drift,one,
S0191,deepseek/deepseek-v4-flash,2,fragment,2,alluded,none,named_emotion,none,escalates,absent,partial,narrator_intrusion,re_registered,demotic,1,unanchored,three_plus,
S0192,deepseek/deepseek-v4-flash,2,literary_fiction,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,3,minor_drift,one,
S0193,deepseek/deepseek-v4-flash,3,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,Recipe instructions with some grammatical awkwardness and an abrupt ending.
S0194,deepseek/deepseek-v4-flash,4,advice_or_essay,0,absent,none,named_emotion,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,2,minor_drift,one,"Continuation shifts to meta-commentary on the story, abandoning the fictional frame."
S0195,deepseek/deepseek-v4-flash,2,pornographic,2,realized,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,elevated,2,minor_drift,two,
S0196,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,"Continuation is a jumble of disconnected advice and a URL, abandoning the opening's landlord-tenant scenario."
S0197,deepseek/deepseek-v4-flash,3,genre_fiction,0,absent,none,somatic_enacted,interpersonal,escalates,present,none,intact,re_registered,elevated,3,minor_drift,three_plus,
S0198,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
S0199,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,none,named_emotion,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,three_plus,Abrupt shift to script-like setting after narrative opening.
S0200,deepseek/deepseek-v4-flash,3,other,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"Continuation is a collage of unrelated fragments from different sources, with no coherent topic or narrative."
S0201,deepseek/deepseek-v4-flash,3,genre_fiction,0,alluded,none,none,none,sustains,absent,none,intact,none,demotic,2,stable,two,
S0202,deepseek/deepseek-v4-flash,4,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,stable,one,The continuation abandons the narrative frame for a promotional blurb about Fortnite.
S0203,deepseek/deepseek-v4-flash,3,fragment,0,alluded,none,named_emotion,interpersonal,escalates,absent,none,genre_rupture,act_substitution,demotic,2,unanchored,three_plus,
S0204,deepseek/deepseek-v4-flash,3,literary_fiction,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,
S0205,deepseek/deepseek-v4-flash,3,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,The continuation starts by correctly answering the opening but then shifts to a list-format exercise with a minor typo ('e major').
S0206,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
S0207,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,by_scene_change,named_emotion,both,sustains,absent,rounded_moralized,genre_rupture,re_registered,demotic,2,unanchored,three_plus,
S0208,deepseek/deepseek-v4-flash,2,other,2,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,The continuation is incoherent and jumps between topics without resolving referents.
S0209,deepseek/deepseek-v4-flash,5,genre_fiction,2,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,act_substitution,neutral,3,stable,three_plus,
S0210,deepseek/deepseek-v4-flash,2,fragment,1,absent,none,reflective,none,downshifts,absent,none,genre_rupture,re_registered,demotic,2,unanchored,none,
S0211,deepseek/deepseek-v4-flash,3,pornographic,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,2,unanchored,two,
S0212,deepseek/deepseek-v4-flash,3,list_or_qa,0,alluded,by_scene_change,none,none,sustains,absent,none,intact,re_registered,elevated,2,stable,none,"Continuation shifts from a call to action to a list of policy alternatives, with a fragmentary ending."
S0213,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
S0214,deepseek/deepseek-v4-flash,3,fragment,2,absent,by_scene_change,named_emotion,intrapsychic,escalates,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,
S0215,deepseek/deepseek-v4-flash,2,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
S0216,deepseek/deepseek-v4-flash,4,fragment,1,absent,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,elevated,1,minor_drift,three_plus,Surreal non sequiturs (dragons' well-being rate) break narrative logic.
S0217,deepseek/deepseek-v4-flash,3,list_or_qa,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,genre_rupture,none,neutral,1,stable,three_plus,"The passage ends with a list of hashtags or metadata tags, breaking the narrative frame."
S0218,deepseek/deepseek-v4-flash,4,advice_or_essay,0,absent,none,reflective,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,The passage abandons the deathbed setup after the quoted line and shifts to unrelated religious commentary and blog promotion.
S0219,deepseek/deepseek-v4-flash,4,list_or_qa,0,alluded,by_scene_change,none,interpersonal,downshifts,absent,none,genre_rupture,none,neutral,1,stable,three_plus,"The continuation is a list of bullet points, not a continuous narrative; the first line completes the opening sentence, but the rest are separate, loosely related items."
S0220,deepseek/deepseek-v4-flash,2,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,2,unanchored,three_plus,
S0221,deepseek/deepseek-v4-flash,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,stable,none,
S0222,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,named_emotion,none,sustains,present,rounded_moralized,intact,act_substitution,neutral,3,unanchored,three_plus,"The passage introduces 'seers' and 'beings' without clear antecedents, contributing to subject instability."
S0223,deepseek/deepseek-v4-flash,4,advice_or_essay,2,alluded,none,reflective,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,elevated,2,minor_drift,one,
S0224,deepseek/deepseek-v4-flash,2,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,elevated,1,stable,one,
S0225,deepseek/deepseek-v4-flash,3,other,2,absent,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,demotic,2,stable,two,
S0226,deepseek/deepseek-v4-flash,4,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
S0227,deepseek/deepseek-v4-flash,2,advice_or_essay,2,alluded,none,none,none,downshifts,absent,partial,intact,re_registered,demotic,2,unanchored,three_plus,The continuation appears to splice two disparate texts; the initial reaction is abandoned for a completely unrelated narrative about babysitting.
S0228,deepseek/deepseek-v4-flash,2,fragment,2,alluded,none,somatic_enacted,both,downshifts,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,
S0229,deepseek/deepseek-v4-flash,5,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,demotic,1,stable,one,
S0230,deepseek/deepseek-v4-flash,1,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,"Continuation is garbled speech, likely from automatic speech recognition errors."
S0231,deepseek/deepseek-v4-flash,3,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,minor_drift,one,
S0232,deepseek/deepseek-v4-flash,3,other,0,alluded,none,named_emotion,interpersonal,escalates,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,
S0233,deepseek/deepseek-v4-flash,1,fragment,2,alluded,none,named_emotion,interpersonal,escalates,absent,none,intact,none,demotic,1,minor_drift,three_plus,
S0234,deepseek/deepseek-v4-flash,3,other,2,alluded,none,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,elevated,1,unanchored,three_plus,
S0235,deepseek/deepseek-v4-flash,5,other,0,alluded,by_scene_change,reflective,interpersonal,downshifts,absent,partial,intact,re_registered,elevated,3,stable,two,
S0236,deepseek/deepseek-v4-flash,3,other,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
S0237,deepseek/deepseek-v4-flash,2,advice_or_essay,0,alluded,by_narrator,none,interpersonal,sustains,absent,none,intact,none,neutral,2,minor_drift,two,
S0238,deepseek/deepseek-v4-flash,2,fragment,1,absent,by_character,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
S0239,deepseek/deepseek-v4-flash,1,fragment,2,alluded,by_character,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,Extreme disfluency and referential chaos; barely coherent.
S0240,deepseek/deepseek-v4-flash,3,other,0,alluded,by_narrator,none,interpersonal,escalates,absent,none,genre_rupture,act_substitution,neutral,2,minor_drift,three_plus,
S0241,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,none,sustains,present,partial,intact,none,elevated,4,minor_drift,three_plus,
S0242,deepseek/deepseek-v4-flash,3,literary_fiction,2,alluded,none,named_emotion,interpersonal,escalates,absent,none,intact,re_registered,neutral,2,minor_drift,three_plus,
S0243,deepseek/deepseek-v4-flash,3,other,2,absent,by_scene_change,named_emotion,both,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The text mixes a narrative fragment with numbered quiz questions and student-like answers, creating a hybrid that lacks a single stable genre or frame."
S0244,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,"Continuation is disjointed nonsense, likely corrupted or generated."
S0245,deepseek/deepseek-v4-flash,3,literary_fiction,2,absent,none,reflective,none,sustains,absent,none,intact,re_registered,elevated,2,unanchored,one,
S0246,deepseek/deepseek-v4-flash,3,fragment,0,absent,none,none,none,downshifts,absent,none,intact,re_registered,demotic,1,stable,one,The continuation is a disjointed collage of self-promotion and resume facts that abandons the opening's workplace grievance completely.
S0247,deepseek/deepseek-v4-flash,4,advice_or_essay,2,alluded,none,named_emotion,intrapsychic,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,elevated,2,minor_drift,three_plus,"The continuation abruptly shifts from a direct plea to an epilogue-style moral reflection, creating a jarring structural break."
S0248,deepseek/deepseek-v4-flash,3,fragment,2,alluded,by_scene_change,named_emotion,intrapsychic,escalates,present,none,intact,re_registered,elevated,2,minor_drift,three_plus,"Section headings (III., IV.) and abstract metaphors make the passage feel like a fragment from a larger literary work."
S0249,deepseek/deepseek-v4-flash,2,other,0,realized,none,none,none,sustains,absent,none,intact,none,demotic,2,stable,one,
S0250,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,by_scene_change,none,none,downshifts,absent,none,intact,re_registered,neutral,2,minor_drift,none,
S0251,deepseek/deepseek-v4-flash,3,other,3,absent,none,somatic_enacted,interpersonal,sustains,absent,none,intact,re_registered,elevated,1,unanchored,one,
S0252,deepseek/deepseek-v4-flash,3,fragment,0,alluded,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,minor_drift,two,
S0253,deepseek/deepseek-v4-flash,4,advice_or_essay,2,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,2,stable,one,"Continuation abandons the opening situation entirely, shifting to policy commentary."
S0254,deepseek/deepseek-v4-flash,4,advice_or_essay,0,alluded,by_scene_change,named_emotion,none,downshifts,present,none,genre_rupture,re_registered,elevated,2,minor_drift,three_plus,
S0255,deepseek/deepseek-v4-flash,2,fragment,2,absent,none,named_emotion,none,sustains,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,
S0256,deepseek/deepseek-v4-flash,5,genre_fiction,2,absent,by_scene_change,named_emotion,interpersonal,escalates,absent,none,intact,re_registered,neutral,3,minor_drift,three_plus,The sexual opening is completely abandoned; the continuation is a separate genre-fiction narrative with multiple characters and a rescue plot.
S0257,deepseek/deepseek-v4-flash,2,other,2,alluded,none,named_emotion,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,demotic,3,minor_drift,one,"The passage shifts from narrative to direct address and summary, with grammatical errors throughout."
S0258,deepseek/deepseek-v4-flash,2,other,0,realized,none,none,none,sustains,absent,none,genre_rupture,act_substitution,neutral,2,unanchored,three_plus,
S0259,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,none,reflective,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,stable,none,
S0260,deepseek/deepseek-v4-flash,2,literary_fiction,2,realized,none,somatic_enacted,both,sustains,absent,none,intact,none,elevated,2,minor_drift,three_plus,
S0261,deepseek/deepseek-v4-flash,1,fragment,2,absent,none,somatic_enacted,interpersonal,sustains,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,The continuation appears to be a collage of unrelated fragments; the opening sentence is completed by 'breathing.' but then the text jumps to multiple disconnected scenes.
S0262,deepseek/deepseek-v4-flash,2,advice_or_essay,2,alluded,by_narrator,named_emotion,both,sustains,absent,none,narrator_intrusion,none,demotic,2,unanchored,three_plus,
S0263,deepseek/deepseek-v4-flash,2,fragment,2,alluded,none,named_emotion,interpersonal,escalates,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,
S0264,deepseek/deepseek-v4-flash,3,fragment,2,alluded,none,reflective,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,one,"The continuation starts as a completion of the opening but then abruptly switches to a disjointed collection of business-related fragments, abandoning the personal narrative."
S0265,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,none,reflective,both,sustains,absent,partial,intact,re_registered,elevated,2,minor_drift,three_plus,
S0266,deepseek/deepseek-v4-flash,2,other,0,absent,none,none,interpersonal,sustains,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,
S0267,deepseek/deepseek-v4-flash,3,pornographic,2,realized,none,somatic_enacted,none,sustains,absent,none,genre_rupture,none,demotic,2,minor_drift,two,Pronoun confusion: 'him' in opening becomes 'I' in continuation; inconsistent bodily references.
S0268,deepseek/deepseek-v4-flash,3,other,0,realized,none,none,interpersonal,sustains,absent,none,narrator_intrusion,re_registered,demotic,2,stable,one,
S0269,deepseek/deepseek-v4-flash,2,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"Continuation is a sequence of unrelated event announcements, completely abandoning the funeral scene."
S0270,deepseek/deepseek-v4-flash,2,other,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
S0271,deepseek/deepseek-v4-flash,2,genre_fiction,0,absent,by_scene_change,somatic_enacted,none,downshifts,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,"Knife from opening is dropped immediately; the continuation becomes a confusing dialogue about an intruder, with unresolved pronouns and a cut-off ending."
S0272,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,rounded_moralized,genre_rupture,none,neutral,3,stable,one,
S0273,deepseek/deepseek-v4-flash,3,list_or_qa,0,alluded,none,none,none,sustains,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,"Continuation is a compilation of disjointed political quotes and Q&A excerpts, not a single coherent passage."
S0274,deepseek/deepseek-v4-flash,2,list_or_qa,2,absent,none,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,Contains a quiz-like 'Title' and 'Choice' line that breaks the narrative frame.
S0275,deepseek/deepseek-v4-flash,4,fragment,2,alluded,none,named_emotion,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,2,stable,one,"The continuation initially realizes the opening with 'leave' and anger, then abruptly switches to an unrelated news snippet, creating a genre rupture."
S0276,deepseek/deepseek-v4-flash,2,other,0,alluded,by_scene_change,none,none,escalates,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,
S0277,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,The continuation abandons the opening's sexual scenario for a disjointed summary of a different story; the initial characters are never identified.
S0278,deepseek/deepseek-v4-flash,2,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,"The continuation is a collage of unrelated fragments, headlines, and questions, not a connected narrative."
S0279,deepseek/deepseek-v4-flash,3,fragment,0,absent,by_scene_change,named_emotion,none,escalates,absent,none,genre_rupture,re_registered,demotic,2,unanchored,three_plus,"Continuation shifts to a disjointed forum comment thread, abandoning the opening's scenario entirely."
S0280,deepseek/deepseek-v4-flash,1,fragment,0,alluded,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,one,
S0281,deepseek/deepseek-v4-flash,2,other,2,absent,none,named_emotion,none,sustains,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,"Surreal mashup of sexual, medical, and sci-fi elements with unresolved pronoun references."
S0282,deepseek/deepseek-v4-flash,2,literary_fiction,2,absent,none,named_emotion,interpersonal,escalates,present,none,intact,re_registered,elevated,2,unanchored,three_plus,
S0283,deepseek/deepseek-v4-flash,1,fragment,0,alluded,none,none,none,downshifts,absent,none,intact,none,demotic,1,unanchored,three_plus,
S0284,deepseek/deepseek-v4-flash,2,literary_fiction,2,alluded,none,named_emotion,none,sustains,absent,none,intact,re_registered,elevated,2,unanchored,three_plus,"The continuation shifts from a dying woman to a first-person narrator and Professor Jones, with unresolved referents."
S0285,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,1,unanchored,three_plus,
S0286,deepseek/deepseek-v4-flash,3,advice_or_essay,0,realized,none,none,none,escalates,absent,none,intact,none,demotic,2,stable,one,
S0287,deepseek/deepseek-v4-flash,2,other,2,realized,none,named_emotion,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,2,unanchored,three_plus,"Continuation includes a title and a new paragraph that shifts to an unrelated business relationship narrative, causing genre rupture and unanchored subjects."
S0288,deepseek/deepseek-v4-flash,2,other,2,alluded,none,reflective,interpersonal,sustains,absent,none,intact,none,demotic,2,stable,three_plus,
S0289,deepseek/deepseek-v4-flash,4,pornographic,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,two,
S0290,deepseek/deepseek-v4-flash,4,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,minor_drift,three_plus,Abrupt shift from narrative to disjointed health advice and product recommendations.
S0291,deepseek/deepseek-v4-flash,4,literary_fiction,2,alluded,none,named_emotion,none,downshifts,absent,none,intact,re_registered,neutral,2,unanchored,two,
S0292,deepseek/deepseek-v4-flash,3,fragment,2,absent,none,named_emotion,none,escalates,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,Passage reads as a disjointed collage of unrelated fragments.
S0293,deepseek/deepseek-v4-flash,2,fragment,2,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,
S0294,deepseek/deepseek-v4-flash,2,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,one,"The continuation abandons the opening situation almost immediately and becomes a disorganized rant about marijuana laws, mixing fragments from different sources."
S0295,deepseek/deepseek-v4-flash,5,literary_fiction,2,alluded,none,named_emotion,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,elevated,2,minor_drift,one,
S0296,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,two,
S0297,deepseek/deepseek-v4-flash,2,other,0,alluded,none,somatic_enacted,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,"The continuation is a concatenation of multiple unrelated texts, breaking narrative coherence."
S0298,deepseek/deepseek-v4-flash,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,none,
S0299,deepseek/deepseek-v4-flash,4,advice_or_essay,0,realized,none,named_emotion,none,escalates,absent,rounded_moralized,intact,none,neutral,3,stable,none,
S0300,deepseek/deepseek-v4-flash,3,other,2,absent,none,reflective,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,minor_drift,three_plus,"The continuation fragments into unrelated topics, includes a tweet embed, and abandons the opening situation entirely."
S0301,deepseek/deepseek-v4-flash,3,other,0,alluded,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,2,unanchored,three_plus,
