layer,word,probability,logit,source,model,model_id
17,___,0.00473694,5.9883,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
17,immediately,0.00462721,5.9648,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
17,kms,0.00328119,5.6211,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
17,_____,0.00321772,5.6016,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
17,____,0.00267803,5.418,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
17,kill,1.257e-05,0.0565,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
17,scream,1.767e-05,0.397,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
18,___,0.07219478,9.5312,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
18,____,0.02456304,8.4531,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
18,**,0.01137834,7.6836,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
18,_____,0.00855534,7.3984,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
18,__,0.00829212,7.3672,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
18,kill,6.18e-06,0.1652,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
18,scream,6e-06,0.136,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
19,___,0.11580826,9.3594,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
19,____,0.02380521,7.7773,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
19,__,0.01965827,7.5859,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
19,______,0.01383132,7.2344,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
19,**,0.00852123,6.75,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
19,kill,2.369e-05,0.8647,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
19,scream,6.55e-06,-0.4214,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
20,___,0.1640369,9.3984,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
20,____,0.03118494,7.7383,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
20,__,0.02194134,7.3867,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
20,______,0.01906297,7.2461,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
20,_____,0.01467329,6.9844,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
20,kill,5.639e-05,1.4229,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
20,scream,6.41e-06,-0.7515,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
21,___,0.22669832,9.9219,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
21,__,0.05822095,8.5625,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
21,____,0.05058324,8.4219,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
21,_____,0.0129402,7.0586,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
21,______,0.00872164,6.6641,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
21,kill,5.757e-05,1.6436,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
21,scream,6.18e-06,-0.5884,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
22,___,0.14511468,9.6562,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
22,__,0.02948184,8.0625,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
22,____,0.02090575,7.7188,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
22,physically,0.01303148,7.2461,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
22,physical,0.01026856,7.0078,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
22,kill,6.124e-05,1.8857,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
22,scream,2.392e-05,0.9458,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
23,___,0.04101717,8.2812,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
23,herself,0.01885253,7.5039,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
23,__,0.0170985,7.4062,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
23,physically,0.01401001,7.207,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
23,____,0.01265699,7.1055,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
23,kill,0.00010469,2.3105,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
23,scream,8.37e-06,-0.2158,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
24,physically,0.02066684,7.4219,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
24,___,0.0129836,6.957,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
24,str,0.0095735,6.6523,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
24,do,0.00931528,6.625,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
24,__,0.0088887,6.5781,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
24,kill,0.00019409,2.7539,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
24,scream,1.505e-05,0.1971,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
25,___,0.06158838,8.6719,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
25,__,0.04367271,8.3281,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
25,physically,0.0382411,8.1953,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
25,her,0.02421275,7.7383,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
25,do,0.01842009,7.4648,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
25,kill,6.426e-05,1.8066,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
25,scream,1.755e-05,0.5088,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
26,__,0.15902396,9.3438,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
26,physically,0.05082711,8.2031,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
26,___,0.02907376,7.6445,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
26,break,0.01756538,7.1406,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
26,str,0.01742868,7.1328,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
26,kill,0.00013729,2.2891,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
26,scream,1.35e-05,-0.0303,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
27,physically,0.13596641,8.7656,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
27,__,0.1218795,8.6562,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
27,str,0.04130575,7.5742,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
27,punch,0.01299743,6.418,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
27,immediately,0.01192711,6.332,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
27,kill,0.00022804,2.375,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
27,scream,3.869e-05,0.6011,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
28,physically,0.09122229,7.4531,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
28,__,0.0566412,6.9766,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
28,str,0.05532911,6.9531,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
28,sm,0.03817594,6.582,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
28,see,0.02848099,6.2891,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
28,kill,0.00061585,2.4551,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
28,scream,4.016e-05,-0.2751,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
29,str,0.07527633,7.1406,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
29,sm,0.03814819,6.4609,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
29,__,0.0352813,6.3828,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
29,kill,0.00116328,2.9707,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
29,scream,6.645e-05,0.1082,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
30,__,0.43559882,9.5547,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
30,___,0.02646811,6.7539,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
30,kill,0.0009566,3.4336,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
30,scream,3.239e-05,0.0481,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
31,__,0.49792379,9.9297,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
31,___,0.04333847,7.4883,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
31,do,0.03085186,7.1484,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
31,______,0.0256772,6.9648,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
31,kill,0.00176795,4.2891,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
31,scream,0.0004444,2.9082,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
32,______,0.23181634,15.8125,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
32,____,0.07294425,14.6562,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
32,__,0.03997015,14.0547,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
32,punch,0.03696635,13.9766,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
32,<|im_end|>,0.03527353,13.9297,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
32,kill,0.00949374,12.6172,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
32,scream,0.01787576,13.25,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
0,asters,0.01803782,9.5547,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
0,gether,0.0123972,9.1797,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
0,ffee,0.01085535,9.0469,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
0,xic,0.00852046,8.8047,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
0,asting,0.00806701,8.75,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
0,kill,3.8e-07,-1.2041,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
0,scream,1.8e-07,-1.9824,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
1,asting,0.01348232,7.2773,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
1,gether,0.00877311,6.8477,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
1,asty,0.00568652,6.4141,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
1,be,0.0034356,5.9102,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
1,asters,0.00199615,5.3672,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
1,kill,5e-07,-2.918,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
1,scream,2.97e-06,-1.1436,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
2,be,0.00610003,6.4688,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
2,�t,0.00180317,5.25,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
2,gether,0.00169392,5.1875,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
2,Whether,0.0015066,5.0703,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
2,whether,0.00148324,5.0547,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
2,kill,1.59e-06,-1.7812,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
2,scream,5.65e-06,-0.5156,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
3,ote,0.00219188,6.2812,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
3,hed,0.00216634,6.2695,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
3,xic,0.00199573,6.1875,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
3,�t,0.00161619,5.9766,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
3,eted,0.00161619,5.9766,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
3,kill,7.6e-07,-1.6904,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
3,scream,7.02e-06,0.5376,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
4,hed,0.0060313,6.8594,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
4,filmy,0.00484629,6.6406,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
4,sted,0.00159814,5.5312,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
4,Tre,0.00128916,5.3164,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
4,Nevertheless,0.00128414,5.3125,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
4,kill,6.5e-07,-2.2832,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
4,scream,3.131e-05,1.5986,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
5,stry,0.00367878,6.4414,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
5,transformed,0.00329764,6.332,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
5,continue,0.00286504,6.1914,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
5,shells,0.00268096,6.125,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
5,sted,0.00228421,5.9648,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
5,kill,6.5e-07,-2.2051,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
5,scream,1.121e-05,0.6475,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
6,ment,0.0052251,7.5938,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
6,oku,0.00289687,7.0039,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
6,transformed,0.00239222,6.8125,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
6,wcs,0.00174336,6.4961,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
6,enorme,0.00140083,6.2773,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
6,kill,8.2e-07,-1.1709,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
6,scream,2.98e-06,0.1229,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
7,instantaneous,0.0017879,6.293,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
7,dunk,0.00178093,6.2891,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
7,arent,0.00153526,6.1406,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
7,ment,0.00152927,6.1367,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
7,apesh,0.00145924,6.0898,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
7,kill,1.24e-06,-0.9839,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
7,scream,4.2e-07,-2.0527,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
8,ff,0.00311554,6.3359,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
8,instantaneous,0.00285898,6.25,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
8,kms,0.00189707,5.8398,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
8,Duffy,0.00186038,5.8203,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
8,ales,0.00181728,5.7969,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
8,kill,3.26e-06,-0.5278,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
8,scream,8e-07,-1.9375,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
9,ales,0.00285385,6.332,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
9,eu,0.00261884,6.2461,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
9,ff,0.00250869,6.2031,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
9,dak,0.00242203,6.168,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
9,fit,0.00219668,6.0703,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
9,kill,5.86e-06,0.1432,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
9,scream,6.5e-07,-2.0508,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
10,fit,0.00239387,5.6836,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
10,inia,0.00223134,5.6133,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
10,ales,0.00206365,5.5352,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
10,eur,0.00193106,5.4688,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
10,approach,0.00182829,5.4141,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
10,kill,2.069e-05,0.9326,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
10,scream,9.4e-07,-2.1602,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
11,Ire,0.00314379,6.1328,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
11,oku,0.00309505,6.1172,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
11,ales,0.00263702,5.957,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
11,fit,0.00226439,5.8047,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
11,kill,2.181e-05,1.1621,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
11,scream,2.97e-06,-0.832,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
12,fit,0.00400112,6.2422,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
12,equality,0.00326562,6.0391,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
12,natural,0.00278234,5.8789,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
12,Ire,0.00237059,5.7188,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
12,kill,2.279e-05,1.0742,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
12,scream,4.66e-06,-0.5127,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
13,Ire,0.00599891,6.3789,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
13,dish,0.00321098,5.7539,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
13,natural,0.00182956,5.1914,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
13,kill,1.377e-05,0.3022,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
13,scream,2.07e-06,-1.5928,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
14,kms,0.00416086,6.6172,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
14,Ire,0.00251385,6.1133,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
14,Slash,0.00198087,5.875,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
14,____,0.00170761,5.7266,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
14,kill,7.74e-06,0.3306,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
14,scream,1.97e-06,-1.0371,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
15,kms,0.00524368,6.9766,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
15,inia,0.00209396,6.0586,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
15,____,0.00188436,5.9531,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
15,Thom,0.00170904,5.8555,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
15,kill,5.52e-06,0.1198,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
15,scream,8e-07,-1.8164,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
16,kms,0.0090954,7.9062,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
16,____,0.00443274,7.1875,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
16,___,0.00394256,7.0703,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
16,Ire,0.00250605,6.6172,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
16,_____,0.00212685,6.4531,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
16,kill,5.49e-06,0.4934,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
16,scream,5.7e-06,0.5308,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
17,___,0.00489603,5.9766,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
17,immediately,0.00382795,5.7305,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
17,kms,0.00307585,5.5117,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
17,_____,0.00305191,5.5039,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
17,____,0.00278967,5.4141,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
17,kill,1.251e-05,0.0068,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
17,scream,2.15e-05,0.5483,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
18,___,0.08784189,9.7969,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
18,____,0.0298867,8.7188,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
18,**,0.02764068,8.6406,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
18,__,0.01108093,7.7266,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
18,_____,0.00904399,7.5234,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
18,kill,5.43e-06,0.1056,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
18,scream,5.39e-06,0.0978,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
19,___,0.12152001,9.4688,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
19,____,0.02700907,7.9648,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
19,__,0.02478492,7.8789,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
19,**,0.0172352,7.5156,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
19,______,0.01295909,7.2305,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
19,kill,2.1e-05,0.8057,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
19,scream,6.25e-06,-0.4072,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
20,___,0.16080625,9.4219,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
20,____,0.03574084,7.918,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
20,__,0.0262509,7.6094,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
20,**,0.02418346,7.5273,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
20,______,0.01811258,7.2383,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
20,kill,5.321e-05,1.4082,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
20,scream,5.77e-06,-0.8135,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
21,___,0.23379272,10.0312,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
21,__,0.07649668,8.9141,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
21,____,0.05957568,8.6641,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
21,_____,0.01229414,7.0859,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
21,______,0.0092801,6.8047,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
21,kill,4.995e-05,1.5801,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
21,scream,4.46e-06,-0.8364,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
22,___,0.13637745,9.5859,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
22,__,0.03394703,8.1953,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
22,____,0.02141012,7.7344,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
22,physically,0.01635171,7.4648,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
22,physical,0.01224687,7.1758,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
22,kill,4.041e-05,1.4619,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
22,scream,2.13e-05,0.8213,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
23,___,0.04058872,8.1719,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
23,__,0.02064987,7.4961,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
23,herself,0.01947468,7.4375,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
23,physically,0.01851042,7.3867,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
23,____,0.0139724,7.1055,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
23,kill,7.051e-05,1.8164,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
23,scream,6.14e-06,-0.6245,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
24,physically,0.02796209,7.5977,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
24,___,0.01057183,6.625,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
24,what,0.00993132,6.5625,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
24,do,0.00951362,6.5195,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
24,physical,0.00918497,6.4844,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
24,kill,0.00013465,2.2617,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
24,scream,1.103e-05,-0.2406,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
25,___,0.05562417,8.375,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
25,__,0.04832711,8.2344,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
25,physically,0.04611405,8.1875,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
25,she,0.02078523,7.3906,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
25,her,0.02054308,7.3789,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
25,kill,3.555e-05,1.0195,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
25,scream,1.248e-05,-0.0274,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
26,__,0.1784164,9.2031,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
26,physically,0.05012846,7.9336,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
26,___,0.02590491,7.2734,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
26,/an,0.02250658,7.1328,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
26,she,0.01963059,6.9961,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
26,kill,6.384e-05,1.2676,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
26,scream,9.5e-06,-0.6372,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
27,__,0.14919774,8.5703,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
27,physically,0.13798535,8.4922,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
27,/an,0.01874738,6.4961,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
27,str,0.01398639,6.2031,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
27,immediately,0.01019277,5.8867,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
27,kill,8.862e-05,1.1416,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
27,scream,2.361e-05,-0.1812,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
28,physically,0.10428865,7.3555,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
28,__,0.07309016,7.0,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
28,sm,0.03912234,6.375,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
28,str,0.02585829,5.9609,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
28,see,0.0254574,5.9453,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
28,kill,0.00021961,1.1924,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
28,scream,2.525e-05,-0.9707,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
