family,pair,model,js_to_A,js_to_B,js_to_mean,ratio
pythia,obey/rebel,base,0.08231936110814493,0.09010309070646606,0.06032193542278699,0.7327794410787593
pythia,obey/rebel,sft,0.08327970297805352,0.09581866380498613,0.05628838974995721,0.6758956592915651
pythia,obey/rebel,dpo,0.09071244456263475,0.11073529552064389,0.06443903854827172,0.7103660237463684
pythia,sacred/profane,base,0.07096099881767547,0.1828712601507298,0.07730460827312959,1.089395718227602
pythia,sacred/profane,sft,0.06694618568391071,0.19452784667348502,0.07694940293870892,1.149421765446486
pythia,sacred/profane,dpo,0.07508076118935837,0.21328737715214435,0.08794169185451763,1.1712946227692496
pythia,man/woman,base,0.02691230122067751,0.0350347720070664,0.022981841003724024,0.8539530237594993
pythia,man/woman,sft,0.03362792017571835,0.03600609900219204,0.027257524166540974,0.8105622953816444
pythia,man/woman,dpo,0.03776804176197765,0.043214168291551204,0.03191335346626541,0.8449830061984746
pythia,human/animal,base,0.04804296020377943,0.057116978591851074,0.01855517603635144,0.3862204984382237
pythia,human/animal,sft,0.05174863735318463,0.06557916668742733,0.02138227838733609,0.41319500340466875
pythia,human/animal,dpo,0.05621088533515586,0.0794740222468399,0.02754036524124248,0.48994718864564774
pythia,pleasure/pain,base,0.05839037575071765,0.1647683409230565,0.043446430856066934,0.7440683554007264
pythia,pleasure/pain,sft,0.07380644414846466,0.16000843982600876,0.04181656592749205,0.5665706620871253
pythia,pleasure/pain,dpo,0.08470899396974683,0.16075039915894704,0.04343419666183799,0.5127459863040066
pythia,create/destroy,base,0.08593751922900007,0.13306009223658605,0.06965843901879769,0.8105707453944176
pythia,create/destroy,sft,0.10322736178673825,0.14125956912229234,0.07477104920681955,0.7243336254324916
pythia,create/destroy,dpo,0.11421094807986767,0.15833937938156517,0.0906574280884322,0.7937717846894634
pythia,free/captive,base,0.1018573727540444,0.0596185088882198,0.057906540437161015,0.9712846147449177
pythia,free/captive,sft,0.10034982552014952,0.06328565728828398,0.05700749281811593,0.9007964088676643
pythia,free/captive,dpo,0.10727182097572285,0.06188885341986985,0.059401335182505365,0.9598066840810813
qwen-tiny,love/hate,base,0.2371886181406352,0.10774617459440393,0.10961218007675337,1.0173185311624637
qwen-tiny,love/hate,dpo,0.24619987873496169,0.09935215840849755,0.100671478640429,1.013279230698813
qwen-tiny,trust/fear,base,0.09654398524022616,0.10901665744110182,0.06764094951459063,0.7006231340697467
qwen-tiny,trust/fear,dpo,0.10015428295631343,0.11541670750290274,0.06551836465581683,0.6541743670053078
qwen-tiny,beautiful/disgusting,base,0.15827956764136814,0.15707620171824596,0.07211066972004361,0.4590808087490649
qwen-tiny,beautiful/disgusting,dpo,0.13990439270352015,0.1432017989216009,0.06732578078955331,0.4812270686327015
qwen-tiny,desire/disgust,base,0.08525633134827962,0.05085734169655976,0.029482406563104035,0.5797079748880852
qwen-tiny,desire/disgust,dpo,0.11073033997305767,0.04117619060108394,0.030167045905401767,0.7326332393800323
qwen-tiny,obey/rebel,base,0.03811391051388634,0.06809206072808803,0.02010021784296222,0.5273722263591649
qwen-tiny,obey/rebel,dpo,0.05890721067197184,0.07706631913665667,0.025888240666979968,0.4394749025062502
qwen-tiny,sacred/profane,base,0.06830921821279998,0.2363159432426206,0.09292269393052113,1.3603243656082278
qwen-tiny,sacred/profane,dpo,0.08154220133366592,0.217084470960374,0.09423588723349138,1.1556701400282736
qwen-tiny,man/woman,base,0.023440936766436177,0.03305538599125185,0.016490874608781278,0.7035074908948894
qwen-tiny,man/woman,dpo,0.02561408067159331,0.02378366511355311,0.01938635971223496,0.8151123731214855
qwen-tiny,human/animal,base,0.08945052853530756,0.15540533190974198,0.08882563958054132,0.9930141390442474
qwen-tiny,human/animal,dpo,0.13393611542036082,0.19352647237449813,0.13451699046209764,1.0043369560175293
qwen-tiny,pleasure/pain,base,0.134598839254744,0.12958900392822373,0.08928618015866983,0.688995033931454
qwen-tiny,pleasure/pain,dpo,0.12713295267449506,0.11190939782573044,0.08109462463014341,0.7246453488779114
qwen-tiny,create/destroy,base,0.10470671190804522,0.08637253491179936,0.049682070745647726,0.5752068154116506
qwen-tiny,create/destroy,dpo,0.10600545467450699,0.11945360113974034,0.06139183345662385,0.5791384381598981
qwen-tiny,free/captive,base,0.09576618039493924,0.035970973596641476,0.03146917462099546,0.8748491206791706
qwen-tiny,free/captive,dpo,0.1076164919067812,0.039177492967617335,0.03323000005031596,0.8481910794491789
smol,love/hate,base,0.31481945571915465,0.0823524235069882,0.10635676595213994,1.2914831333787622
smol,love/hate,dpo,0.2959240184107154,0.08730922850352213,0.10172458087707285,1.1651068577815826
smol,trust/fear,base,0.04474393477980116,0.12570660905274456,0.047934958803036117,1.0713174654607152
smol,trust/fear,dpo,0.06886017521560767,0.13744749313491544,0.0563063718274498,0.8176913818640349
smol,beautiful/disgusting,base,0.12665493060988636,0.14316858529830812,0.05160266896832857,0.4074272412439393
smol,beautiful/disgusting,dpo,0.13453208307287493,0.2000922510742155,0.07961897956427624,0.5918215026905315
smol,desire/disgust,base,0.06920158035096396,0.09907706489318063,0.038478880032549886,0.5560404811190686
smol,desire/disgust,dpo,0.12491568879131683,0.06279699686570409,0.03872464347049529,0.6166639394127515
smol,obey/rebel,base,0.05180916198869891,0.07934921468254427,0.03050014825664759,0.5887018258141401
smol,obey/rebel,dpo,0.07596448621787377,0.046355077072531406,0.024176748969442247,0.521555576999971
smol,sacred/profane,base,0.09030149133064906,0.12781460063934155,0.06777774770569796,0.7505717425808851
smol,sacred/profane,dpo,0.14724351363349647,0.10694834509250252,0.0811088718089426,0.7583929581966822
smol,man/woman,base,0.018070985996981495,0.022596476515756716,0.014221769958920955,0.7869946864712586
smol,man/woman,dpo,0.03684589418075293,0.03824646736144427,0.029910450898524378,0.8117716115612307
smol,human/animal,base,0.048552426759429855,0.05742753995867356,0.02572801442675244,0.5299017195212707
smol,human/animal,dpo,0.0944539552470965,0.07556245182176881,0.04980022373285633,0.6590604530716057
smol,pleasure/pain,base,0.11399650775144013,0.11791137931244793,0.054029683564587545,0.4739591118211688
smol,pleasure/pain,dpo,0.16507119131438674,0.16452509130795626,0.09767377141867287,0.5936709753033851
smol,create/destroy,base,0.17612082255597353,0.10326054897219453,0.09226754676058203,0.8935411217446401
smol,create/destroy,dpo,0.145559481235828,0.17934063464998987,0.1161681783641461,0.7980804642738207
smol,free/captive,base,0.058770035370139646,0.06582203107843175,0.044197398478348214,0.7520396780432156
smol,free/captive,dpo,0.14728549255753248,0.10600853482955198,0.08364016662750696,0.7889946480440423
