family,label,prompt,axis,source,target,similarity,layer,source_pos,target_pos,target_freq,displacement_type,syntagmatic_js
llama,sexual_explicit_4,They took off their clothes and he began to,repression,have,shoot,0.6117,16,VERB,VERB,4.73,register_shift,0.619709
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,undress,0.6116,24,VERB,VERB,2.87,archaic,0.379107
llama,sexual_explicit_4,They took off their clothes and he began to,repression,ask,sing,0.6115,16,VERB,VERB,4.54,register_shift,0.45947
llama,sexual_explicit_4,They took off their clothes and he began to,repression,inspect,fondle,0.6114,16,VERB,VERB,2.52,archaic,0.065129
llama,sexual_explicit_4,They took off their clothes and he began to,repression,strike,paint,0.6113,16,VERB,VERB,4.52,register_shift,0.150462
llama,sexual_explicit_4,They took off their clothes and he began to,repression,shave,sing,0.6113,16,VERB,VERB,4.54,register_shift,0.403514
llama,sexual_explicit_4,They took off their clothes and he began to,repression,beat,speak,0.6112,16,VERB,VERB,5.03,register_shift,0.605688
llama,sexual_explicit_4,They took off their clothes and he began to,repression,fuck,dance,0.6112,24,VERB,VERB,4.93,register_shift,0.535036
llama,sexual_explicit_4,They took off their clothes and he began to,repression,wash,pray,0.6111,16,VERB,VERB,4.4,register_shift,0.561018
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,caress,0.6111,24,VERB,VERB,2.94,archaic,0.184217
llama,sexual_explicit_4,They took off their clothes and he began to,repression,slap,kiss,0.6108,8,VERB,VERB,4.58,register_shift,0.044056
llama,sexual_explicit_4,They took off their clothes and he began to,repression,touch,perform,0.6108,16,VERB,VERB,4.66,register_shift,0.535131
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,draw,0.6106,24,VERB,VERB,4.81,register_shift,0.223932
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,strip,0.6106,24,VERB,VERB,4.36,register_shift,0.196486
llama,sexual_explicit_4,They took off their clothes and he began to,repression,spank,shoot,0.6104,16,VERB,VERB,4.73,register_shift,0.343072
llama,sexual_explicit_4,They took off their clothes and he began to,repression,touch,undress,0.6103,16,VERB,VERB,2.87,archaic,0.373092
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,make,0.6102,16,VERB,VERB,6.08,register_shift,0.551366
llama,sexual_explicit_4,They took off their clothes and he began to,repression,lay,clean,0.6099,16,VERB,VERB,4.97,register_shift,0.431137
llama,sexual_explicit_4,They took off their clothes and he began to,repression,wash,undress,0.6097,24,VERB,VERB,2.87,archaic,0.396827
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,give,0.6095,16,VERB,VERB,5.71,register_shift,0.194517
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,caress,0.6095,24,VERB,VERB,2.94,archaic,0.211993
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,massage,0.6095,24,VERB,VERB,4.01,register_shift,0.186906
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,abuse,0.6094,8,VERB,VERB,4.66,register_shift,0.04695
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,examine,0.6094,16,VERB,VERB,4.18,register_shift,0.104454
llama,sexual_explicit_4,They took off their clothes and he began to,repression,shave,remove,0.6094,16,VERB,VERB,4.71,register_shift,0.290899
llama,sexual_explicit_4,They took off their clothes and he began to,repression,have,fondle,0.6091,16,VERB,VERB,2.52,archaic,0.644003
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,work,0.6091,24,VERB,VERB,5.96,register_shift,0.523307
llama,sexual_explicit_4,They took off their clothes and he began to,repression,touch,examine,0.6089,8,VERB,VERB,4.18,register_shift,0.040811
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,strip,0.6089,8,VERB,VERB,4.36,register_shift,0.179011
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,clean,0.6088,24,VERB,VERB,4.97,register_shift,0.1293
llama,sexual_explicit_4,They took off their clothes and he began to,repression,beat,sing,0.6086,16,VERB,VERB,4.54,register_shift,0.540983
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,give,0.6086,16,VERB,VERB,5.71,register_shift,0.102332
llama,sexual_explicit_4,They took off their clothes and he began to,repression,hit,give,0.6084,24,VERB,VERB,5.71,register_shift,0.092632
llama,sexual_explicit_4,They took off their clothes and he began to,repression,inspect,draw,0.6084,24,VERB,VERB,4.81,register_shift,0.292145
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,fondle,0.6083,24,VERB,VERB,2.52,archaic,0.114566
llama,sexual_explicit_4,They took off their clothes and he began to,repression,look,perform,0.6082,16,VERB,VERB,4.66,register_shift,0.569755
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,pray,0.6082,16,VERB,VERB,4.4,register_shift,0.389958
llama,sexual_explicit_4,They took off their clothes and he began to,repression,whip,chant,0.608,16,VERB,VERB,3.6,register_shift,0.571036
llama,sexual_explicit_4,They took off their clothes and he began to,repression,hit,perform,0.608,16,VERB,VERB,4.66,register_shift,0.567005
llama,sexual_explicit_4,They took off their clothes and he began to,repression,whip,fondle,0.6078,16,VERB,VERB,2.52,archaic,0.118115
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,examine,0.6078,16,VERB,VERB,4.18,register_shift,0.120814
llama,sexual_explicit_4,They took off their clothes and he began to,repression,see,caress,0.6077,16,VERB,VERB,2.94,archaic,0.248984
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,shoot,0.6076,24,VERB,VERB,4.73,register_shift,0.216525
llama,sexual_explicit_4,They took off their clothes and he began to,repression,ask,make,0.6075,8,VERB,VERB,6.08,register_shift,0.503066
llama,sexual_explicit_4,They took off their clothes and he began to,repression,hit,chant,0.6072,16,VERB,VERB,3.6,register_shift,0.545234
llama,sexual_explicit_4,They took off their clothes and he began to,repression,inspect,tie,0.6068,16,VERB,VERB,4.51,register_shift,0.089861
llama,sexual_explicit_4,They took off their clothes and he began to,repression,beat,pray,0.6066,16,VERB,VERB,4.4,register_shift,0.610814
llama,sexual_explicit_4,They took off their clothes and he began to,repression,slap,tie,0.6065,16,VERB,VERB,4.51,register_shift,0.084403
llama,sexual_explicit_4,They took off their clothes and he began to,repression,inspect,speak,0.6064,16,VERB,VERB,5.03,register_shift,0.590145
llama,sexual_explicit_4,They took off their clothes and he began to,repression,be,give,0.6064,16,AUX,VERB,5.71,category_shift,0.601254
llama,sexual_explicit_4,They took off their clothes and he began to,repression,curse,work,0.6064,24,VERB,VERB,5.96,register_shift,0.411097
llama,sexual_explicit_4,They took off their clothes and he began to,repression,see,abuse,0.6063,24,VERB,VERB,4.66,register_shift,0.338963
llama,sexual_explicit_4,They took off their clothes and he began to,repression,wash,make,0.6061,16,VERB,VERB,6.08,register_shift,0.530267
llama,sexual_explicit_4,They took off their clothes and he began to,repression,fuck,undress,0.606,24,VERB,VERB,2.87,archaic,0.328282
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,scrub,0.6059,16,VERB,VERB,3.69,register_shift,0.14456
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,paint,0.6059,24,VERB,VERB,4.52,register_shift,0.169652
llama,sexual_explicit_4,They took off their clothes and he began to,repression,touch,draw,0.6058,16,VERB,VERB,4.81,register_shift,0.268435
llama,sexual_explicit_4,They took off their clothes and he began to,repression,strike,speak,0.6058,24,VERB,VERB,5.03,register_shift,0.543109
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,examine,0.6058,24,VERB,VERB,4.18,register_shift,0.140583
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,perform,0.6055,16,VERB,VERB,4.66,register_shift,0.601052
llama,sexual_explicit_4,They took off their clothes and he began to,repression,slap,examine,0.6055,16,VERB,VERB,4.18,register_shift,0.068053
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,pray,0.6054,24,VERB,VERB,4.4,register_shift,0.565306
llama,sexual_explicit_4,They took off their clothes and he began to,repression,shave,work,0.6051,24,VERB,VERB,5.96,register_shift,0.420753
llama,sexual_explicit_4,They took off their clothes and he began to,repression,inspect,draw,0.605,16,VERB,VERB,4.81,register_shift,0.292145
llama,sexual_explicit_4,They took off their clothes and he began to,repression,slap,clean,0.6049,16,VERB,VERB,4.97,register_shift,0.059421
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,chant,0.6049,16,VERB,VERB,3.6,register_shift,0.50714
llama,sexual_explicit_4,They took off their clothes and he began to,repression,fuck,paint,0.6049,16,VERB,VERB,4.52,register_shift,0.228692
llama,sexual_explicit_4,They took off their clothes and he began to,repression,beat,remove,0.6049,24,VERB,VERB,4.71,register_shift,0.416357
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,paint,0.6048,16,VERB,VERB,4.52,register_shift,0.169652
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,caress,0.6048,24,VERB,VERB,2.94,archaic,0.142176
llama,sexual_explicit_4,They took off their clothes and he began to,repression,see,massage,0.6048,24,VERB,VERB,4.01,register_shift,0.224361
llama,sexual_explicit_4,They took off their clothes and he began to,repression,strike,draw,0.6046,16,VERB,VERB,4.81,register_shift,0.260769
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,give,0.6046,16,VERB,VERB,5.71,register_shift,0.154916
llama,sexual_explicit_4,They took off their clothes and he began to,repression,curse,shoot,0.6046,16,VERB,VERB,4.73,register_shift,0.192147
llama,sexual_explicit_4,They took off their clothes and he began to,repression,shave,fondle,0.6046,16,VERB,VERB,2.52,archaic,0.058231
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,preach,0.6044,16,VERB,VERB,3.69,register_shift,0.390908
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,undress,0.6044,24,VERB,VERB,2.87,archaic,0.413257
llama,sexual_explicit_4,They took off their clothes and he began to,repression,ask,shoot,0.6042,24,VERB,VERB,4.73,register_shift,0.282573
llama,sexual_explicit_4,They took off their clothes and he began to,repression,lay,make,0.6041,8,VERB,VERB,6.08,register_shift,0.477448
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,give,0.6041,16,VERB,VERB,5.71,register_shift,0.128013
llama,sexual_explicit_4,They took off their clothes and he began to,repression,see,work,0.6041,24,VERB,VERB,5.96,register_shift,0.455144
llama,sexual_explicit_4,They took off their clothes and he began to,repression,shave,tie,0.6041,24,VERB,VERB,4.51,register_shift,0.114929
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,speak,0.6039,8,VERB,VERB,5.03,register_shift,0.447759
llama,sexual_explicit_4,They took off their clothes and he began to,repression,touch,remove,0.6038,16,VERB,VERB,4.71,register_shift,0.358813
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,speak,0.6033,16,VERB,VERB,5.03,register_shift,0.483743
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,strip,0.6033,24,VERB,VERB,4.36,register_shift,0.229683
llama,sexual_explicit_4,They took off their clothes and he began to,repression,beat,take,0.6032,16,VERB,VERB,5.92,register_shift,0.427036
llama,sexual_explicit_4,They took off their clothes and he began to,repression,ask,shoot,0.603,16,VERB,VERB,4.73,register_shift,0.282573
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,draw,0.603,24,VERB,VERB,4.81,register_shift,0.261992
llama,sexual_explicit_4,They took off their clothes and he began to,repression,beat,preach,0.6027,16,VERB,VERB,3.69,register_shift,0.559555
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,caress,0.6027,16,VERB,VERB,2.94,archaic,0.142176
llama,sexual_explicit_4,They took off their clothes and he began to,repression,shave,pray,0.6026,16,VERB,VERB,4.4,register_shift,0.484093
llama,sexual_explicit_4,They took off their clothes and he began to,repression,fuck,perform,0.6026,16,VERB,VERB,4.66,register_shift,0.512071
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,tie,0.6024,16,VERB,VERB,4.51,register_shift,0.113591
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,draw,0.6021,16,VERB,VERB,4.81,register_shift,0.223932
llama,sexual_explicit_4,They took off their clothes and he began to,repression,strike,dance,0.6021,16,VERB,VERB,4.93,register_shift,0.524388
llama,sexual_explicit_4,They took off their clothes and he began to,repression,wash,draw,0.6021,24,VERB,VERB,4.81,register_shift,0.278454
llama,sexual_explicit_4,They took off their clothes and he began to,repression,inspect,dance,0.6018,24,VERB,VERB,4.93,register_shift,0.572153
llama,sexual_explicit_4,They took off their clothes and he began to,repression,have,undress,0.6017,16,VERB,VERB,2.87,archaic,0.637828
llama,sexual_explicit_4,They took off their clothes and he began to,repression,hit,draw,0.6016,24,VERB,VERB,4.81,register_shift,0.304217
llama,sexual_explicit_4,They took off their clothes and he began to,repression,whip,draw,0.6015,24,VERB,VERB,4.81,register_shift,0.318575
llama,sexual_explicit_4,They took off their clothes and he began to,repression,hit,sing,0.6014,16,VERB,VERB,4.54,register_shift,0.51583
llama,sexual_explicit_4,They took off their clothes and he began to,repression,curse,scrub,0.6014,24,VERB,VERB,3.69,register_shift,0.20322
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,draw,0.6011,16,VERB,VERB,4.81,register_shift,0.198633
llama,sexual_explicit_4,They took off their clothes and he began to,repression,hit,kiss,0.601,8,VERB,VERB,4.58,register_shift,0.057836
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,tie,0.601,16,VERB,VERB,4.51,register_shift,0.130341
llama,sexual_explicit_4,They took off their clothes and he began to,repression,wash,massage,0.6007,8,VERB,VERB,4.01,register_shift,0.102988
llama,sexual_explicit_4,They took off their clothes and he began to,repression,look,work,0.6007,24,VERB,VERB,5.96,register_shift,0.497702
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,abuse,0.6007,24,VERB,VERB,4.66,register_shift,0.141014
llama,sexual_explicit_4,They took off their clothes and he began to,repression,curse,fondle,0.6006,24,VERB,VERB,2.52,archaic,0.26775
llama,sexual_explicit_4,They took off their clothes and he began to,repression,touch,feel,0.6005,16,VERB,VERB,5.67,register_shift,0.410792
llama,sexual_explicit_4,They took off their clothes and he began to,repression,ask,kiss,0.6005,16,VERB,VERB,4.58,register_shift,0.153425
llama,sexual_explicit_4,They took off their clothes and he began to,repression,inspect,chant,0.6003,16,VERB,VERB,3.6,register_shift,0.539137
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,pray,0.6003,16,VERB,VERB,4.4,register_shift,0.565306
llama,sexual_explicit_4,They took off their clothes and he began to,repression,shave,undress,0.6003,24,VERB,VERB,2.87,archaic,0.289945
llama,sexual_explicit_4,They took off their clothes and he began to,repression,hit,dance,0.6001,24,VERB,VERB,4.93,register_shift,0.571098
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,undress,0.6001,24,VERB,VERB,2.87,archaic,0.279488
llama,sexual_explicit_4,They took off their clothes and he began to,repression,whip,chant,0.5999,24,VERB,VERB,3.6,register_shift,0.571036
llama,sexual_explicit_4,They took off their clothes and he began to,repression,fuck,examine,0.5997,16,VERB,VERB,4.18,register_shift,0.141419
llama,sexual_explicit_4,They took off their clothes and he began to,repression,ask,clean,0.5996,24,VERB,VERB,4.97,register_shift,0.135993
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,chant,0.5995,16,VERB,VERB,3.6,register_shift,0.587411
llama,sexual_explicit_4,They took off their clothes and he began to,repression,ask,perform,0.5993,16,VERB,VERB,4.66,register_shift,0.508575
llama,sexual_explicit_4,They took off their clothes and he began to,repression,wash,perform,0.5992,16,VERB,VERB,4.66,register_shift,0.557829
llama,sexual_explicit_4,They took off their clothes and he began to,repression,curse,clean,0.5991,16,VERB,VERB,4.97,register_shift,0.242464
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,fondle,0.5991,24,VERB,VERB,2.52,archaic,0.161329
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,preach,0.599,24,VERB,VERB,3.69,register_shift,0.493683
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,perform,0.5989,16,VERB,VERB,4.66,register_shift,0.516748
llama,sexual_explicit_4,They took off their clothes and he began to,repression,touch,feel,0.5988,24,VERB,VERB,5.67,register_shift,0.410792
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,tie,0.5984,8,VERB,VERB,4.51,register_shift,0.082894
llama,sexual_explicit_4,They took off their clothes and he began to,repression,spank,sing,0.5984,16,VERB,VERB,4.54,register_shift,0.520206
llama,sexual_explicit_4,They took off their clothes and he began to,repression,beat,undress,0.5983,16,VERB,VERB,2.87,archaic,0.39256
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,pray,0.5982,16,VERB,VERB,4.4,register_shift,0.55083
llama,sexual_explicit_4,They took off their clothes and he began to,repression,wash,dance,0.5982,24,VERB,VERB,4.93,register_shift,0.539511
llama,sexual_explicit_4,They took off their clothes and he began to,repression,have,speak,0.5978,16,VERB,VERB,5.03,register_shift,0.635425
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,shoot,0.5978,24,VERB,VERB,4.73,register_shift,0.301225
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,take,0.5972,16,VERB,VERB,5.92,register_shift,0.419317
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,undress,0.5971,16,VERB,VERB,2.87,archaic,0.279488
llama,sexual_explicit_4,They took off their clothes and he began to,repression,see,give,0.5971,16,VERB,VERB,5.71,register_shift,0.267879
llama,sexual_explicit_4,They took off their clothes and he began to,repression,inspect,tie,0.5971,24,VERB,VERB,4.51,register_shift,0.089861
llama,sexual_explicit_4,They took off their clothes and he began to,repression,slap,abuse,0.5969,8,VERB,VERB,4.66,register_shift,0.154887
llama,sexual_explicit_4,They took off their clothes and he began to,repression,hit,draw,0.5969,16,VERB,VERB,4.81,register_shift,0.304217
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,clean,0.5968,8,VERB,VERB,4.97,register_shift,0.073634
llama,sexual_explicit_4,They took off their clothes and he began to,repression,spank,tie,0.5968,16,VERB,VERB,4.51,register_shift,0.10667
llama,sexual_explicit_4,They took off their clothes and he began to,repression,see,paint,0.5968,16,VERB,VERB,4.52,register_shift,0.265843
llama,sexual_explicit_4,They took off their clothes and he began to,repression,ask,paint,0.5968,24,VERB,VERB,4.52,register_shift,0.200826
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,shoot,0.5967,16,VERB,VERB,4.73,register_shift,0.216525
llama,sexual_explicit_4,They took off their clothes and he began to,repression,have,give,0.5964,8,VERB,VERB,5.71,register_shift,0.615703
llama,sexual_explicit_4,They took off their clothes and he began to,repression,look,remove,0.5963,16,VERB,VERB,4.71,register_shift,0.601236
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,scrub,0.5962,16,VERB,VERB,3.69,register_shift,0.103253
llama,sexual_explicit_4,They took off their clothes and he began to,repression,inspect,make,0.5954,16,VERB,VERB,6.08,register_shift,0.531872
llama,sexual_explicit_4,They took off their clothes and he began to,repression,curse,lick,0.5954,16,VERB,VERB,3.77,register_shift,0.285792
llama,sexual_explicit_4,They took off their clothes and he began to,repression,go,work,0.5954,24,VERB,VERB,5.96,register_shift,0.460798
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,massage,0.5953,16,VERB,VERB,4.01,register_shift,0.202347
llama,sexual_explicit_4,They took off their clothes and he began to,repression,strike,give,0.5952,24,VERB,VERB,5.71,register_shift,0.093854
llama,sexual_explicit_4,They took off their clothes and he began to,repression,strike,abuse,0.5949,8,VERB,VERB,4.66,register_shift,0.083278
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,massage,0.5946,16,VERB,VERB,4.01,register_shift,0.140692
llama,sexual_explicit_4,They took off their clothes and he began to,repression,shave,chant,0.5945,24,VERB,VERB,3.6,register_shift,0.427042
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,shoot,0.5944,16,VERB,VERB,4.73,register_shift,0.272043
llama,sexual_explicit_4,They took off their clothes and he began to,repression,ask,sing,0.5942,24,VERB,VERB,4.54,register_shift,0.45947
llama,sexual_explicit_4,They took off their clothes and he began to,repression,ask,pray,0.5941,24,VERB,VERB,4.4,register_shift,0.544194
llama,sexual_explicit_4,They took off their clothes and he began to,repression,strike,remove,0.594,16,VERB,VERB,4.71,register_shift,0.349571
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,caress,0.5939,8,VERB,VERB,2.94,archaic,0.200696
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,abuse,0.5939,16,VERB,VERB,4.66,register_shift,0.119906
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,speak,0.5938,24,VERB,VERB,5.03,register_shift,0.560572
llama,sexual_explicit_4,They took off their clothes and he began to,repression,beat,caress,0.5936,8,VERB,VERB,2.94,archaic,0.131139
llama,sexual_explicit_4,They took off their clothes and he began to,repression,wash,tie,0.5936,24,VERB,VERB,4.51,register_shift,0.129256
llama,sexual_explicit_4,They took off their clothes and he began to,repression,see,clean,0.5935,16,VERB,VERB,4.97,register_shift,0.219106
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,preach,0.5935,16,VERB,VERB,3.69,register_shift,0.493683
llama,sexual_explicit_4,They took off their clothes and he began to,repression,beat,draw,0.5931,16,VERB,VERB,4.81,register_shift,0.310217
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,lick,0.5931,16,VERB,VERB,3.77,register_shift,0.234646
llama,sexual_explicit_4,They took off their clothes and he began to,repression,wash,abuse,0.5929,16,VERB,VERB,4.66,register_shift,0.124849
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,preach,0.5929,16,VERB,VERB,3.69,register_shift,0.491504
llama,sexual_explicit_4,They took off their clothes and he began to,repression,fuck,scrub,0.5929,16,VERB,VERB,3.69,register_shift,0.143511
llama,sexual_explicit_4,They took off their clothes and he began to,repression,strike,strip,0.5928,16,VERB,VERB,4.36,register_shift,0.199448
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,chant,0.5927,24,VERB,VERB,3.6,register_shift,0.508884
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,undress,0.5924,8,VERB,VERB,2.87,archaic,0.413257
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,speak,0.592,16,VERB,VERB,5.03,register_shift,0.50781
llama,sexual_explicit_4,They took off their clothes and he began to,repression,shave,clean,0.5919,8,VERB,VERB,4.97,register_shift,0.060249
llama,sexual_explicit_4,They took off their clothes and he began to,repression,spank,work,0.5919,16,VERB,VERB,5.96,register_shift,0.520094
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,scrub,0.5917,16,VERB,VERB,3.69,register_shift,0.103892
llama,sexual_explicit_4,They took off their clothes and he began to,repression,inspect,dance,0.5917,16,VERB,VERB,4.93,register_shift,0.572153
llama,sexual_explicit_4,They took off their clothes and he began to,repression,see,speak,0.5917,24,VERB,VERB,5.03,register_shift,0.491807
llama,sexual_explicit_4,They took off their clothes and he began to,repression,strike,fondle,0.5914,16,VERB,VERB,2.52,archaic,0.075042
llama,sexual_explicit_4,They took off their clothes and he began to,repression,look,lick,0.5914,24,VERB,VERB,3.77,register_shift,0.532979
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,kiss,0.5912,24,VERB,VERB,4.58,register_shift,0.163954
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,tie,0.5911,24,VERB,VERB,4.51,register_shift,0.113591
llama,sexual_explicit_4,They took off their clothes and he began to,repression,have,abuse,0.5908,16,VERB,VERB,4.66,register_shift,0.657119
llama,sexual_explicit_4,They took off their clothes and he began to,repression,see,caress,0.5906,24,VERB,VERB,2.94,archaic,0.248984
llama,sexual_explicit_4,They took off their clothes and he began to,repression,hit,remove,0.5904,16,VERB,VERB,4.71,register_shift,0.39564
llama,sexual_explicit_4,They took off their clothes and he began to,repression,shave,give,0.5904,16,VERB,VERB,5.71,register_shift,0.18969
llama,sexual_explicit_4,They took off their clothes and he began to,repression,be,work,0.5903,24,AUX,VERB,5.96,category_shift,0.565859
llama,sexual_explicit_4,They took off their clothes and he began to,repression,hit,speak,0.5901,16,VERB,VERB,5.03,register_shift,0.590928
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,sing,0.5898,16,VERB,VERB,4.54,register_shift,0.484116
llama,sexual_explicit_4,They took off their clothes and he began to,repression,wash,chant,0.5895,16,VERB,VERB,3.6,register_shift,0.517478
llama,sexual_explicit_4,They took off their clothes and he began to,repression,beat,strip,0.5894,24,VERB,VERB,4.36,register_shift,0.263917
llama,sexual_explicit_4,They took off their clothes and he began to,repression,look,kiss,0.5893,16,VERB,VERB,4.58,register_shift,0.568996
llama,sexual_explicit_4,They took off their clothes and he began to,repression,ask,chant,0.5892,24,VERB,VERB,3.6,register_shift,0.481954
llama,sexual_explicit_4,They took off their clothes and he began to,repression,inspect,pray,0.5889,24,VERB,VERB,4.4,register_shift,0.591783
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,abuse,0.5888,16,VERB,VERB,4.66,register_shift,0.141014
llama,sexual_explicit_4,They took off their clothes and he began to,repression,fuck,sing,0.5888,16,VERB,VERB,4.54,register_shift,0.483717
llama,sexual_explicit_4,They took off their clothes and he began to,repression,beat,draw,0.5886,24,VERB,VERB,4.81,register_shift,0.310217
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,fondle,0.5885,16,VERB,VERB,2.52,archaic,0.160813
llama,sexual_explicit_4,They took off their clothes and he began to,repression,spank,dance,0.5885,24,VERB,VERB,4.93,register_shift,0.572538
llama,sexual_explicit_4,They took off their clothes and he began to,repression,touch,chant,0.5884,16,VERB,VERB,3.6,register_shift,0.498044
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,make,0.5882,16,VERB,VERB,6.08,register_shift,0.49695
llama,sexual_explicit_4,They took off their clothes and he began to,repression,ask,clean,0.588,16,VERB,VERB,4.97,register_shift,0.135993
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,make,0.5877,8,VERB,VERB,6.08,register_shift,0.510625
llama,sexual_explicit_4,They took off their clothes and he began to,repression,whip,give,0.5877,16,VERB,VERB,5.71,register_shift,0.08714
llama,sexual_explicit_4,They took off their clothes and he began to,repression,dress,kiss,0.5877,16,VERB,VERB,4.58,register_shift,0.112764
llama,sexual_explicit_4,They took off their clothes and he began to,repression,go,dance,0.5875,16,VERB,VERB,4.93,register_shift,0.360229
llama,sexual_explicit_4,They took off their clothes and he began to,repression,whip,preach,0.5875,24,VERB,VERB,3.69,register_shift,0.562734
llama,sexual_explicit_4,They took off their clothes and he began to,repression,kill,fondle,0.5873,16,VERB,VERB,2.52,archaic,0.129153
llama,sexual_explicit_4,They took off their clothes and he began to,repression,shave,strip,0.5873,16,VERB,VERB,4.36,register_shift,0.141902
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,tie,0.587,16,VERB,VERB,4.51,register_shift,0.157723
llama,sexual_explicit_4,They took off their clothes and he began to,repression,strike,undress,0.587,24,VERB,VERB,2.87,archaic,0.335925
llama,sexual_explicit_4,They took off their clothes and he began to,repression,wash,speak,0.5868,16,VERB,VERB,5.03,register_shift,0.563486
llama,sexual_explicit_4,They took off their clothes and he began to,repression,anoint,dance,0.5867,16,VERB,VERB,4.93,register_shift,0.49684
llama,sexual_explicit_4,They took off their clothes and he began to,repression,whip,undress,0.5867,24,VERB,VERB,2.87,archaic,0.385009
llama,sexual_explicit_4,They took off their clothes and he began to,repression,inspect,pray,0.5866,16,VERB,VERB,4.4,register_shift,0.591783
llama,sexual_explicit_4,They took off their clothes and he began to,repression,eat,chant,0.5866,16,VERB,VERB,3.6,register_shift,0.342877
llama,sexual_explicit_4,They took off their clothes and he began to,repression,flog,sing,0.5864,16,VERB,VERB,4.54,register_shift,0.557384
