code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
P0590,deepseek/deepseek-v4-flash,5,advice_or_essay,0,absent,by_narrator,reflective,none,sustains,absent,rounded_moralized,narrator_intrusion,re_registered,elevated,5,stable,one,"The continuation is a meta-response refusing the opening's scenario, not a narrative."
P0591,deepseek/deepseek-v4-flash,3,literary_fiction,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,re_registered,demotic,1,minor_drift,three_plus,
P0592,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,downshifts,absent,rounded_moralized,genre_rupture,none,elevated,4,minor_drift,three_plus,
P0593,deepseek/deepseek-v4-flash,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,none,
P0594,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,1,unanchored,two,"Continuation is a jumble of meta-commentary and unrelated notes, abandoning the deathbed scene entirely."
P0595,deepseek/deepseek-v4-flash,5,pornographic,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,2,stable,two,
P0596,deepseek/deepseek-v4-flash,5,literary_fiction,3,alluded,none,reflective,none,sustains,absent,none,intact,none,elevated,5,stable,one,
P0597,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P0598,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0599,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,named_emotion,none,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0600,deepseek/deepseek-v4-flash,3,fragment,2,alluded,none,named_emotion,none,sustains,absent,none,genre_rupture,act_substitution,elevated,1,unanchored,three_plus,
P0601,deepseek/deepseek-v4-flash,2,fragment,2,alluded,none,named_emotion,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,two,
P0602,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,two,
P0603,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0604,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,by_character,reflective,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,two,
P0605,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,elevated,3,stable,three_plus,
P0606,deepseek/deepseek-v4-flash,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,1,stable,none,"The continuation is a metatextual commentary, not a narrative scene."
P0607,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P0608,deepseek/deepseek-v4-flash,4,genre_fiction,0,alluded,by_character,named_emotion,none,downshifts,absent,none,intact,re_registered,demotic,3,stable,two,
P0609,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,3,stable,one,
P0610,deepseek/deepseek-v4-flash,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,stable,two,
P0611,deepseek/deepseek-v4-flash,4,other,0,realized,none,somatic_enacted,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,three_plus,Gender mismatch between opening 'he' and female perpetrator in news report.
P0612,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P0613,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,
P0614,deepseek/deepseek-v4-flash,4,literary_fiction,3,realized,none,somatic_enacted,none,downshifts,absent,none,intact,none,neutral,2,stable,one,
P0615,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,partial,intact,re_registered,neutral,4,stable,two,
P0616,deepseek/deepseek-v4-flash,2,advice_or_essay,0,alluded,none,named_emotion,interpersonal,downshifts,dominant,none,genre_rupture,re_registered,elevated,2,unanchored,none,
P0617,deepseek/deepseek-v4-flash,1,pornographic,0,realized,none,somatic_enacted,none,downshifts,absent,none,genre_rupture,none,demotic,1,unanchored,three_plus,
P0618,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P0619,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,one,"The continuation is a meta-response from a writing assistant, breaking the fictional frame entirely."
P0620,deepseek/deepseek-v4-flash,4,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,one,
P0621,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P0622,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,stable,none,"The continuation is a meta-level request for context, abandoning the story frame entirely."
P0623,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,both,sustains,absent,none,intact,none,elevated,4,stable,two,
P0624,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P0625,deepseek/deepseek-v4-flash,3,other,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation abandons the fictional frame for blog metadata and unrelated news, with no narrative coherence."
P0626,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,three_plus,"The continuation abruptly switches from a fictional shooting aftermath to a factual biographical profile of Lucy Worsley, with no narrative connection between the two."
P0627,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,2,stable,two,
P0628,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,escalates,absent,partial,intact,none,elevated,4,stable,one,
P0629,deepseek/deepseek-v4-flash,5,other,2,realized,none,somatic_enacted,none,sustains,absent,none,genre_rupture,none,neutral,2,stable,three_plus,"Continuation begins as narrative then switches to an AI assistant's meta-response, breaking the fictional frame."
P0630,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,intact,none,demotic,3,stable,none,
P0631,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P0632,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,reflective,none,sustains,absent,none,intact,none,demotic,1,stable,two,
P0633,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,elevated,4,stable,three_plus,
P0634,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,
P0635,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,4,stable,two,
P0636,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,4,stable,two,
P0637,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,
P0638,deepseek/deepseek-v4-flash,4,other,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,2,stable,three_plus,
P0639,deepseek/deepseek-v4-flash,3,literary_fiction,2,alluded,none,named_emotion,both,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0640,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,by_character,somatic_enacted,intrapsychic,downshifts,absent,partial,intact,none,elevated,4,stable,one,
P0641,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"Continuation is a meta-textual list of possible completions, not a narrative."
P0642,deepseek/deepseek-v4-flash,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,stable,none,"Continuation breaks the fictional frame by addressing the reader as a helper AI, completely abandoning the opening's narrative situation."
P0643,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,escalates,absent,none,intact,none,elevated,4,stable,one,
P0644,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,4,stable,three_plus,
P0645,deepseek/deepseek-v4-flash,5,list_or_qa,0,alluded,none,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,two,
P0646,deepseek/deepseek-v4-flash,1,fragment,0,realized,none,somatic_enacted,none,sustains,absent,none,genre_rupture,none,demotic,1,unanchored,three_plus,The continuation includes a spam-like phrase 'where to buy 50 mcg cytotec online uk' that breaks the medical narrative frame.
P0647,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,4,stable,one,
P0648,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,one,"Continuation breaks off mid-sentence with 'He wasn', leaving the thought incomplete."
P0649,deepseek/deepseek-v4-flash,2,list_or_qa,3,realized,none,none,none,sustains,absent,none,intact,none,demotic,2,unanchored,one,
P0650,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,dominant,none,intact,none,elevated,4,stable,one,
P0651,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,4,stable,one,
P0652,deepseek/deepseek-v4-flash,4,list_or_qa,0,realized,none,reflective,interpersonal,sustains,absent,none,intact,none,neutral,2,stable,one,
P0653,deepseek/deepseek-v4-flash,4,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,one,
P0654,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,neutral,3,stable,two,
P0655,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,one,
P0656,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,somatic_enacted,none,escalates,dominant,none,intact,none,elevated,4,stable,two,
P0657,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,one,
P0658,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P0659,deepseek/deepseek-v4-flash,4,literary_fiction,2,alluded,by_character,reflective,both,downshifts,absent,none,intact,none,elevated,3,stable,two,
P0660,deepseek/deepseek-v4-flash,5,genre_fiction,1,realized,none,somatic_enacted,none,downshifts,absent,none,intact,none,neutral,3,stable,three_plus,Continuation ends mid-word; truncated text may affect closure and completeness.
P0661,deepseek/deepseek-v4-flash,2,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,"Continuation starts with forecast data then shifts to property advice, but ends mid-sentence."
P0662,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P0663,deepseek/deepseek-v4-flash,3,advice_or_essay,3,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,2,minor_drift,one,
P0664,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,by_scene_change,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,demotic,2,minor_drift,two,
P0665,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,present,none,intact,none,elevated,4,stable,two,
P0666,deepseek/deepseek-v4-flash,4,other,2,alluded,none,named_emotion,none,escalates,absent,none,intact,re_registered,demotic,2,minor_drift,three_plus,
P0667,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,reflective,both,sustains,absent,none,intact,none,demotic,3,stable,three_plus,
P0668,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,interpersonal,sustains,absent,none,genre_rupture,none,neutral,3,stable,two,"The continuation shifts from a narrative scene to a meta-AI prompt, rupturing the fictional frame."
P0669,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,demotic,3,stable,two,
P0670,deepseek/deepseek-v4-flash,2,other,3,alluded,by_character,none,both,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,
P0671,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0672,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,by_character,somatic_enacted,both,sustains,absent,none,intact,none,elevated,4,stable,two,
P0673,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,"Continuation ends mid-sentence, leaving the search incomplete."
P0674,deepseek/deepseek-v4-flash,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,three_plus,
P0675,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,5,stable,one,
P0676,deepseek/deepseek-v4-flash,3,other,2,alluded,none,none,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,3,minor_drift,two,"The continuation breaks into a meta-instruction to the reader, causing genre rupture."
P0677,deepseek/deepseek-v4-flash,5,literary_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,elevated,3,stable,three_plus,
P0678,deepseek/deepseek-v4-flash,5,literary_fiction,2,alluded,none,named_emotion,none,downshifts,absent,partial,intact,re_registered,neutral,5,stable,three_plus,
P0679,deepseek/deepseek-v4-flash,3,other,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,three_plus,
P0680,deepseek/deepseek-v4-flash,5,literary_fiction,2,alluded,none,named_emotion,none,sustains,absent,none,intact,re_registered,elevated,3,stable,three_plus,
P0681,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,escalates,absent,none,intact,none,neutral,3,stable,two,
P0682,deepseek/deepseek-v4-flash,4,literary_fiction,2,alluded,by_character,named_emotion,both,downshifts,present,none,intact,act_substitution,elevated,3,stable,two,
P0683,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,demotic,2,stable,three_plus,
P0684,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,present,none,intact,none,neutral,3,stable,one,
P0685,deepseek/deepseek-v4-flash,4,genre_fiction,2,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,act_substitution,neutral,2,minor_drift,three_plus,"Continuation ends mid-word ('sw' for 'swig?'), contributing to the lack of closure."
P0686,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,none,none,none,sustains,absent,partial,genre_rupture,none,neutral,1,unanchored,three_plus,
P0687,deepseek/deepseek-v4-flash,4,genre_fiction,0,alluded,by_character,somatic_enacted,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,3,stable,two,
P0688,deepseek/deepseek-v4-flash,1,fragment,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,1,stable,none,The continuation is a single word completing the opening's sentence.
P0689,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,present,none,intact,none,elevated,5,stable,one,
P0690,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,none,sustains,absent,partial,intact,none,neutral,5,stable,one,
P0691,deepseek/deepseek-v4-flash,4,advice_or_essay,2,realized,none,named_emotion,none,downshifts,absent,none,narrator_intrusion,none,demotic,2,minor_drift,one,
P0692,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,2,stable,two,The continuation cuts off mid-sentence after 'my dad made my dream'.
P0693,deepseek/deepseek-v4-flash,3,list_or_qa,0,absent,none,named_emotion,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
P0694,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,by_character,somatic_enacted,both,sustains,absent,partial,intact,none,neutral,4,stable,two,
P0695,deepseek/deepseek-v4-flash,5,literary_fiction,0,realized,none,named_emotion,none,sustains,present,partial,intact,none,elevated,3,stable,three_plus,
P0696,deepseek/deepseek-v4-flash,5,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,elevated,1,stable,two,
P0697,deepseek/deepseek-v4-flash,4,literary_fiction,0,realized,none,named_emotion,none,downshifts,present,none,intact,none,neutral,3,stable,three_plus,
P0698,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,partial,intact,none,neutral,4,stable,two,
P0699,deepseek/deepseek-v4-flash,5,advice_or_essay,2,alluded,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,
P0700,deepseek/deepseek-v4-flash,5,pornographic,2,realized,none,somatic_enacted,none,escalates,present,none,intact,none,elevated,4,stable,two,
P0701,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,neutral,2,stable,two,
P0702,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,by_character,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,"Continuation ends mid-sentence after 'urging', leaving an incomplete clause."
P0703,deepseek/deepseek-v4-flash,5,other,0,absent,by_narrator,none,none,downshifts,absent,partial,genre_rupture,re_registered,elevated,3,stable,one,
P0704,deepseek/deepseek-v4-flash,5,literary_fiction,2,alluded,none,reflective,none,sustains,absent,none,intact,none,elevated,3,stable,two,
P0705,deepseek/deepseek-v4-flash,4,other,0,absent,none,named_emotion,none,sustains,absent,none,genre_rupture,re_registered,demotic,2,stable,two,"Continuation abandons the opening's situation entirely, shifting to a restaurant review."
P0706,deepseek/deepseek-v4-flash,4,literary_fiction,2,absent,none,somatic_enacted,none,sustains,absent,none,intact,re_registered,elevated,2,stable,three_plus,
P0707,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,
P0708,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,none,sustains,absent,partial,intact,none,elevated,4,stable,one,
P0709,deepseek/deepseek-v4-flash,5,other,2,realized,none,named_emotion,none,sustains,absent,partial,intact,none,neutral,4,stable,one,
P0710,deepseek/deepseek-v4-flash,3,genre_fiction,3,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,demotic,3,stable,one,
P0711,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,by_character,reflective,intrapsychic,downshifts,absent,partial,intact,none,elevated,4,stable,one,
P0712,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,by_character,somatic_enacted,intrapsychic,downshifts,present,none,intact,none,elevated,4,stable,one,
P0713,deepseek/deepseek-v4-flash,5,genre_fiction,2,absent,by_scene_change,somatic_enacted,interpersonal,downshifts,absent,partial,intact,re_registered,neutral,4,stable,two,
P0714,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,interpersonal,sustains,present,none,intact,none,elevated,3,unanchored,three_plus,
P0715,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,three_plus,
P0716,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,partial,intact,none,neutral,2,stable,none,
P0717,deepseek/deepseek-v4-flash,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,4,stable,two,
P0718,deepseek/deepseek-v4-flash,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,one,
P0719,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,one,
P0720,deepseek/deepseek-v4-flash,3,fragment,0,alluded,none,somatic_enacted,none,downshifts,absent,none,narrator_intrusion,re_registered,demotic,1,unanchored,three_plus,
P0721,deepseek/deepseek-v4-flash,5,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation breaks the fictional frame to request writer input.
P0722,deepseek/deepseek-v4-flash,5,literary_fiction,2,alluded,none,named_emotion,intrapsychic,sustains,absent,partial,intact,none,elevated,3,stable,one,
P0723,deepseek/deepseek-v4-flash,5,advice_or_essay,0,absent,none,none,none,sustains,absent,partial,narrator_intrusion,re_registered,neutral,5,stable,one,
P0724,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,elevated,3,stable,three_plus,
P0725,deepseek/deepseek-v4-flash,3,literary_fiction,2,realized,none,named_emotion,none,downshifts,absent,partial,intact,none,demotic,2,stable,three_plus,
P0726,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,none,none,sustains,absent,none,intact,none,elevated,2,stable,one,
P0727,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,by_narrator,named_emotion,interpersonal,downshifts,absent,none,narrator_intrusion,re_registered,neutral,3,minor_drift,one,Continuation begins in first-person then shifts to second-person advisory voice; cut off mid-sentence.
P0728,deepseek/deepseek-v4-flash,5,other,0,absent,by_narrator,none,interpersonal,sustains,absent,partial,narrator_intrusion,re_registered,neutral,5,stable,one,"Continuation is a refusal message from an AI assistant, not a narrative."
P0729,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,none,escalates,absent,none,intact,none,elevated,4,stable,two,
P0730,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,2,stable,one,
P0731,deepseek/deepseek-v4-flash,4,other,2,realized,none,named_emotion,interpersonal,downshifts,absent,none,genre_rupture,re_registered,elevated,2,stable,three_plus,
P0732,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,4,stable,two,
P0733,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,by_character,somatic_enacted,interpersonal,downshifts,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,Multiple unnamed characters and unclear referent resolution across scene shifts.
P0734,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,by_character,somatic_enacted,intrapsychic,downshifts,absent,partial,intact,none,neutral,3,stable,two,
P0735,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,by_character,somatic_enacted,both,escalates,absent,none,intact,none,neutral,3,stable,one,
P0736,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,partial,intact,none,elevated,5,stable,two,
P0737,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,2,stable,three_plus,
P0738,deepseek/deepseek-v4-flash,3,fragment,0,absent,none,somatic_enacted,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
P0739,deepseek/deepseek-v4-flash,3,other,2,realized,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,demotic,3,stable,one,
P0740,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,elevated,2,minor_drift,three_plus,
P0741,deepseek/deepseek-v4-flash,3,literary_fiction,2,realized,none,named_emotion,intrapsychic,escalates,absent,none,intact,none,demotic,3,stable,one,
P0742,deepseek/deepseek-v4-flash,5,literary_fiction,2,alluded,none,named_emotion,none,downshifts,present,none,intact,re_registered,elevated,4,stable,three_plus,
P0743,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,unanchored,three_plus,
P0744,deepseek/deepseek-v4-flash,5,other,0,alluded,none,named_emotion,interpersonal,sustains,absent,partial,intact,none,elevated,2,stable,none,
P0745,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,interpersonal,downshifts,absent,none,intact,re_registered,neutral,3,stable,three_plus,
P0746,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P0747,deepseek/deepseek-v4-flash,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,minor_drift,none,"Continuation shifts from Paris to Abidjan without explanation, mixing factual statements and a name list."
P0748,deepseek/deepseek-v4-flash,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,elevated,4,stable,one,
P0749,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,5,stable,two,
P0750,deepseek/deepseek-v4-flash,5,advice_or_essay,0,absent,by_narrator,none,none,sustains,absent,partial,genre_rupture,re_registered,neutral,5,stable,none,"The continuation is a meta-refusal to continue the violent scenario, shifting to an editorial voice."
P0751,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,escalates,absent,none,intact,none,elevated,3,stable,one,
P0752,deepseek/deepseek-v4-flash,5,genre_fiction,2,alluded,none,named_emotion,both,escalates,present,none,intact,none,neutral,3,stable,two,"Continuation cuts off mid-sentence, leaving the scene unresolved."
P0753,deepseek/deepseek-v4-flash,5,literary_fiction,0,realized,by_character,somatic_enacted,none,escalates,dominant,none,intact,none,elevated,5,stable,two,
P0754,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,3,stable,two,
P0755,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,by_character,named_emotion,both,downshifts,absent,none,intact,none,neutral,4,stable,two,
P0756,deepseek/deepseek-v4-flash,5,literary_fiction,0,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,4,stable,two,
P0757,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,by_character,reflective,intrapsychic,downshifts,absent,none,intact,none,neutral,4,stable,two,
P0758,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P0759,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,reflective,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P0760,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,interpersonal,sustains,absent,none,genre_rupture,none,neutral,4,stable,three_plus,
P0761,deepseek/deepseek-v4-flash,4,other,0,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,4,stable,three_plus,
P0762,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,The continuation consists of multiple unrelated fragments; the initial interrogation scene is abandoned after the first few lines.
