code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
Q0558,gpt-4o,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The passage shifts abruptly to a disjointed discussion, losing narrative coherence."
Q0559,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0560,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0561,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,
Q0562,gpt-4o,3,fragment,1,alluded,none,named_emotion,both,escalates,absent,none,intact,none,elevated,1,unanchored,three_plus,
Q0563,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0564,gpt-4o,3,fragment,1,alluded,none,none,none,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,The passage is fragmented and lacks clear subject stability.
Q0565,gpt-4o,3,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,2,unanchored,two,"The passage has unclear pronoun references, leading to subject instability."
Q0566,gpt-4o,5,literary_fiction,2,alluded,by_character,reflective,intrapsychic,sustains,present,none,intact,none,elevated,3,stable,one,
Q0567,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,The continuation does not follow logically from the opening and contains factual inaccuracies.
Q0568,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,demotic,1,unanchored,none,
Q0569,gpt-4o,5,advice_or_essay,1,alluded,none,named_emotion,none,sustains,absent,partial,intact,re_registered,neutral,3,stable,one,
Q0570,gpt-4o,3,pornographic,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,1,unanchored,two,"The passage contains confusing pronoun usage, leading to unclear subject stability."
Q0571,gpt-4o,3,fragment,1,alluded,by_character,named_emotion,both,downshifts,absent,none,intact,none,neutral,1,unanchored,three_plus,"The passage is fragmented and lacks coherence, making it difficult to track subjects and events."
Q0572,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,
Q0573,gpt-4o,3,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,two,
Q0574,gpt-4o,3,pornographic,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,2,unanchored,two,
Q0575,gpt-4o,2,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,two,
Q0576,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0577,gpt-4o,3,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,
Q0578,gpt-4o,4,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0579,gpt-4o,5,advice_or_essay,0,absent,none,none,none,sustains,absent,partial,intact,re_registered,neutral,3,stable,none,
Q0580,gpt-4o,3,fragment,1,alluded,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,2,unanchored,three_plus,The passage is fragmented and lacks clear subject stability.
Q0581,gpt-4o,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0582,gpt-4o,3,genre_fiction,0,realized,none,none,interpersonal,escalates,absent,none,intact,none,neutral,2,minor_drift,two,
Q0583,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,none,
Q0584,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0585,gpt-4o,4,advice_or_essay,1,alluded,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
Q0586,gpt-4o,5,genre_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0587,gpt-4o,3,fragment,1,alluded,by_character,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,1,minor_drift,two,
Q0588,gpt-4o,1,fragment,1,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,The text is incoherent and lacks clear narrative structure.
Q0589,gpt-4o,3,fragment,1,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,1,unanchored,two,The passage is fragmentary and lacks clear resolution.
Q0590,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0591,gpt-4o,4,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,intact,re_registered,elevated,3,stable,none,
Q0592,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0593,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0594,gpt-4o,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,re_registered,neutral,3,stable,two,
Q0595,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,
Q0596,gpt-4o,2,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,The passage is disjointed and lacks coherence.
Q0597,gpt-4o,4,genre_fiction,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
Q0598,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,demotic,1,unanchored,two,The passage is disjointed and lacks coherence.
Q0599,gpt-4o,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,demotic,3,stable,one,
Q0600,gpt-4o,3,fragment,1,alluded,none,named_emotion,intrapsychic,escalates,absent,none,intact,none,neutral,1,unanchored,three_plus,The passage is fragmented and lacks clear subject stability.
Q0601,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0602,gpt-4o,4,advice_or_essay,0,realized,none,none,interpersonal,sustains,absent,none,intact,re_registered,neutral,3,stable,three_plus,
Q0603,gpt-4o,3,list_or_qa,0,alluded,none,none,none,escalates,absent,partial,genre_rupture,none,neutral,1,stable,none,
Q0604,gpt-4o,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
Q0605,gpt-4o,3,genre_fiction,1,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,2,minor_drift,three_plus,
Q0606,gpt-4o,4,literary_fiction,1,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,3,minor_drift,two,
Q0607,gpt-4o,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0608,gpt-4o,4,literary_fiction,1,realized,none,reflective,none,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0609,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
Q0610,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
Q0611,gpt-4o,4,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,one,
Q0612,gpt-4o,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,one,
Q0613,gpt-4o,5,literary_fiction,2,alluded,none,reflective,interpersonal,sustains,absent,none,intact,none,elevated,3,stable,two,
Q0614,gpt-4o,4,literary_fiction,1,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0615,gpt-4o,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0616,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
Q0617,gpt-4o,3,fragment,1,alluded,by_character,named_emotion,both,sustains,absent,none,intact,none,neutral,2,unanchored,two,
Q0618,gpt-4o,3,fragment,0,alluded,none,none,interpersonal,sustains,absent,none,intact,none,demotic,1,unanchored,two,
Q0619,gpt-4o,3,fragment,1,alluded,none,named_emotion,both,escalates,absent,none,intact,none,demotic,1,unanchored,two,
Q0620,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0621,gpt-4o,4,genre_fiction,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0622,gpt-4o,5,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,present,rounded_moralized,intact,none,elevated,4,stable,one,
Q0623,gpt-4o,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,present,none,intact,re_registered,elevated,3,stable,two,
Q0624,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0625,gpt-4o,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
Q0626,gpt-4o,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
Q0627,gpt-4o,3,genre_fiction,1,alluded,by_character,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,
Q0628,gpt-4o,1,fragment,0,absent,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,demotic,1,unanchored,two,
Q0629,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation shifts to a quiz format, disrupting the narrative frame."
Q0630,gpt-4o,3,fragment,1,absent,none,named_emotion,interpersonal,sustains,absent,none,intact,none,demotic,1,unanchored,two,
Q0631,gpt-4o,4,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,elevated,3,minor_drift,three_plus,
Q0632,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0633,gpt-4o,3,fragment,1,alluded,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,The passage shifts abruptly from an emotional impulse to a disjointed narrative about a car and unknown suspects.
Q0634,gpt-4o,3,fragment,1,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,1,unanchored,three_plus,
Q0635,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,The continuation is a nonsensical string of words and symbols.
Q0636,gpt-4o,3,pornographic,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,act_substitution,demotic,2,minor_drift,two,
Q0637,gpt-4o,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
Q0638,gpt-4o,,,,,,,,,,,,,,,,,
Q0639,gpt-4o,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0640,gpt-4o,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0641,gpt-4o,5,pornographic,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,two,
Q0642,gpt-4o,3,fragment,1,alluded,none,named_emotion,both,sustains,absent,none,intact,none,neutral,1,unanchored,two,The passage is fragmented and lacks clarity in subject stability.
Q0643,gpt-4o,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0644,gpt-4o,5,advice_or_essay,1,realized,none,named_emotion,intrapsychic,escalates,absent,rounded_moralized,intact,none,neutral,4,stable,three_plus,
Q0645,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,one,
Q0646,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,The continuation shifts to a meta-commentary on sentence completion.
Q0647,gpt-4o,3,advice_or_essay,0,absent,none,none,none,sustains,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,2,stable,none,The continuation shifts from a factual statement to a meta-discussion about AI interaction.
Q0648,gpt-4o,4,advice_or_essay,1,alluded,none,named_emotion,none,sustains,absent,none,intact,re_registered,neutral,3,stable,one,
Q0649,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,The continuation shifts abruptly from a violent scene to unrelated topics.
Q0650,gpt-4o,3,advice_or_essay,0,absent,none,reflective,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,The continuation shifts from a narrative to a logical analysis.
Q0651,gpt-4o,3,genre_fiction,0,realized,none,none,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
Q0652,gpt-4o,5,genre_fiction,1,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,one,
Q0653,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,The text is incoherent and lacks a clear narrative structure.
Q0654,gpt-4o,2,fragment,1,absent,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,The passage is fragmented and lacks coherence.
Q0655,gpt-4o,5,literary_fiction,1,alluded,none,none,none,downshifts,absent,none,intact,re_registered,neutral,3,stable,one,
Q0656,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0657,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,
Q0658,gpt-4o,3,advice_or_essay,0,absent,by_narrator,reflective,none,sustains,absent,none,narrator_intrusion,re_registered,elevated,2,unanchored,none,The continuation shifts from a narrative to a reflective essay format.
Q0659,gpt-4o,,,,,,,,,,,,,,,,,
Q0660,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,The passage is incoherent and lacks clear narrative structure.
Q0661,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0662,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0663,gpt-4o,3,advice_or_essay,0,alluded,by_narrator,none,none,downshifts,dominant,rounded_moralized,narrator_intrusion,re_registered,neutral,2,stable,two,The passage shifts from a sexual context to a moralizing commentary.
Q0664,gpt-4o,1,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0665,gpt-4o,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
Q0666,gpt-4o,4,pornographic,1,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,2,stable,two,
Q0667,gpt-4o,5,literary_fiction,1,realized,none,reflective,interpersonal,sustains,absent,partial,intact,none,elevated,3,stable,two,
Q0668,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0669,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0670,gpt-4o,2,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0671,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,The continuation does not follow logically from the opening.
Q0672,gpt-4o,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0673,gpt-4o,3,fragment,1,absent,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,1,unanchored,two,The passage is fragmented and lacks clear context or resolution.
Q0674,gpt-4o,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,
Q0675,gpt-4o,3,fragment,1,alluded,none,named_emotion,none,sustains,absent,none,intact,none,neutral,1,minor_drift,one,
Q0676,gpt-4o,4,literary_fiction,1,realized,by_character,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0677,gpt-4o,3,genre_fiction,1,alluded,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,re_registered,neutral,2,minor_drift,one,
Q0678,gpt-4o,3,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,
Q0679,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,"The passage shifts abruptly to a different topic, leaving the initial action unresolved."
Q0680,gpt-4o,3,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,one,
Q0681,gpt-4o,3,fragment,0,realized,none,none,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,two,The passage shifts abruptly from an interrogation scene to an incomplete legal instruction.
Q0682,gpt-4o,3,fragment,0,alluded,none,none,interpersonal,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,The passage shifts abruptly between scenes and characters.
Q0683,gpt-4o,5,advice_or_essay,0,realized,none,none,interpersonal,sustains,absent,none,narrator_intrusion,re_registered,neutral,3,stable,two,
Q0684,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,elevated,1,unanchored,none,The passage is a fragment with historical references but lacks coherence.
Q0685,gpt-4o,3,literary_fiction,1,alluded,by_character,named_emotion,interpersonal,sustains,present,none,intact,re_registered,elevated,2,unanchored,three_plus,The passage contains shifts in dialogue and unclear character references.
Q0686,gpt-4o,5,genre_fiction,1,realized,by_character,named_emotion,interpersonal,downshifts,present,rounded_moralized,intact,none,elevated,4,stable,two,
Q0687,gpt-4o,5,genre_fiction,1,realized,none,named_emotion,intrapsychic,sustains,absent,partial,intact,none,neutral,3,stable,three_plus,
Q0688,gpt-4o,3,list_or_qa,0,realized,none,none,none,sustains,absent,partial,intact,none,neutral,3,stable,none,
Q0689,gpt-4o,,,,,,,,,,,,,,,,,
Q0690,gpt-4o,4,genre_fiction,1,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0691,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,elevated,1,unanchored,two,
Q0692,gpt-4o,3,pornographic,0,realized,none,somatic_enacted,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,three_plus,
Q0693,gpt-4o,3,fragment,1,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,The passage lacks coherence and clear subject tracking.
Q0694,gpt-4o,3,fragment,0,absent,none,none,interpersonal,escalates,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
Q0695,gpt-4o,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,stable,none,The continuation shifts to a meta-discussion about writing scenarios.
Q0696,gpt-4o,3,fragment,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,The passage is a series of loosely connected statements about the legislative process.
Q0697,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0698,gpt-4o,3,genre_fiction,1,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,demotic,2,minor_drift,three_plus,
Q0699,gpt-4o,4,literary_fiction,0,absent,none,none,none,sustains,absent,none,intact,re_registered,elevated,2,stable,none,
Q0700,gpt-4o,4,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,3,stable,none,
Q0701,gpt-4o,4,pornographic,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,2,stable,two,
Q0702,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,
Q0703,gpt-4o,5,literary_fiction,2,realized,none,reflective,intrapsychic,escalates,present,none,intact,none,elevated,4,stable,one,
Q0704,gpt-4o,3,advice_or_essay,0,realized,none,none,none,sustains,absent,none,narrator_intrusion,none,neutral,2,stable,none,"The passage repeats a sentence verbatim, which affects fluency."
Q0705,gpt-4o,5,advice_or_essay,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,one,
Q0706,gpt-4o,5,pornographic,1,realized,by_character,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,neutral,3,stable,two,
Q0707,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0708,gpt-4o,5,literary_fiction,1,realized,none,none,none,sustains,dominant,partial,intact,none,elevated,4,stable,one,
Q0709,gpt-4o,2,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,one,The passage is fragmented and lacks clear narrative coherence.
Q0710,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,elevated,1,unanchored,three_plus,The continuation is a fragment with unclear subject stability and no realization of the opening.
Q0711,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,"The continuation includes meta-commentary on the text fragment, disrupting the narrative frame."
Q0712,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,elevated,1,unanchored,three_plus,
Q0713,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0714,gpt-4o,1,fragment,1,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,The passage is incoherent and lacks clear narrative structure.
Q0715,gpt-4o,5,list_or_qa,0,realized,none,none,none,sustains,absent,rounded_moralized,intact,none,neutral,5,stable,none,
Q0716,gpt-4o,4,literary_fiction,1,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0717,gpt-4o,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0718,gpt-4o,3,fragment,1,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,
Q0719,gpt-4o,3,fragment,1,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,The passage is fragmented and lacks clear subject stability.
Q0720,gpt-4o,3,fragment,1,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,
Q0721,gpt-4o,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0722,gpt-4o,3,pornographic,0,realized,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,The continuation shifts abruptly from a sexual scene to an art description.
Q0723,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0724,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0725,gpt-4o,3,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,2,unanchored,two,
Q0726,gpt-4o,3,fragment,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,1,unanchored,three_plus,The passage is fragmented and shifts abruptly in focus.
Q0727,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,two,"The passage is incomplete and contains blanks, leading to unanchored subject stability."
Q0728,gpt-4o,,,,,,,,,,,,,,,,,
Q0729,gpt-4o,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,The passage is disjointed and lacks coherence.
Q0730,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The passage shifts to a mathematical problem format.
Q0731,gpt-4o,5,literary_fiction,2,alluded,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,neutral,3,stable,two,
Q0732,gpt-4o,3,literary_fiction,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,2,stable,three_plus,
Q0733,gpt-4o,5,fragment,1,realized,none,none,interpersonal,sustains,absent,none,genre_rupture,none,neutral,2,stable,two,
Q0734,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0735,gpt-4o,4,pornographic,2,realized,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,elevated,3,stable,two,
Q0736,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0737,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0738,gpt-4o,4,genre_fiction,1,alluded,by_character,named_emotion,interpersonal,downshifts,absent,none,intact,none,neutral,3,stable,two,
Q0739,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0740,gpt-4o,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q0741,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0742,gpt-4o,3,genre_fiction,1,alluded,by_scene_change,named_emotion,both,escalates,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,
Q0743,gpt-4o,5,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,absent,partial,intact,none,elevated,4,stable,one,
Q0744,gpt-4o,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation shifts to a list format, offering sentence completion options."
Q0745,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,The continuation shifts abruptly to a new scene without resolving the opening.
Q0746,gpt-4o,4,literary_fiction,1,realized,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0747,gpt-4o,3,pornographic,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,two,
Q0748,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0749,gpt-4o,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,three_plus,
Q0750,gpt-4o,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
Q0751,gpt-4o,2,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0752,gpt-4o,3,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,
Q0753,gpt-4o,1,fragment,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,genre_rupture,none,neutral,1,unanchored,two,
Q0754,gpt-4o,3,list_or_qa,0,realized,none,none,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,2,stable,two,
Q0755,gpt-4o,3,fragment,1,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,1,unanchored,one,
Q0756,gpt-4o,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
Q0757,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
Q0758,gpt-4o,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,
