checkpoint,ckpt_index,arc_acc,arc_acc_norm,hellaswag_acc,hellaswag_acc_norm,mmlu_acc_mean,mmlu_n_subjects,truthfulqa_mc1,truthfulqa_mc2
ckpt_198,198,0.3728668941979522,0.40017064846416384,0.5251941844254132,0.713802031467835,0.238239,57,0.211750305997552,0.34292530442761127
ckpt_199,199,0.3703071672354949,0.3967576791808874,0.5245966938856802,0.7123083051185023,0.248785,57,0.2141982864137087,0.33298667280973476
ckpt_200,200,0.371160409556314,0.38993174061433444,0.528779127663812,0.7133041226847242,0.238926,57,0.20807833537331702,0.331899575083214
ckpt_201,201,0.37457337883959047,0.39761092150170646,0.522405895239992,0.711113324039036,0.252037,57,0.21542227662178703,0.33779484855854297
ckpt_202,202,0.36945392491467577,0.3890784982935154,0.5248954391555467,0.714299940250946,0.249777,57,0.2141982864137087,0.33749793081897145
ckpt_203,203,0.37542662116040953,0.40273037542662116,0.5259908384783908,0.7131049591714798,0.246523,57,0.20807833537331702,0.33284641670788623
ckpt_204,204,0.37542662116040953,0.3984641638225256,0.5238000398327026,0.7120095598486357,0.25454,57,0.21297429620563035,0.332033362369905
ckpt_205,205,0.371160409556314,0.4112627986348123,0.5242979486158136,0.7099183429595698,0.259302,57,0.22031823745410037,0.3460198825876793
ckpt_206,206,0.3848122866894198,0.4112627986348123,0.5281816371240788,0.7143995220075682,0.254625,57,0.21297429620563035,0.3403854359655926
ckpt_207,207,0.3651877133105802,0.40784982935153585,0.5247958573989245,0.7123083051185023,0.249437,57,0.204406364749082,0.33677836877776324
ckpt_208,208,0.3720136518771331,0.4035836177474403,0.5219079864568811,0.7107149970125473,0.254819,57,0.211750305997552,0.34131012919435005
ckpt_209,209,0.37457337883959047,0.4044368600682594,0.5237004580760805,0.711113324039036,0.250317,57,0.20930232558139536,0.33355441802930036
ckpt_210,210,0.3848122866894198,0.41638225255972694,0.5243975303724357,0.7106154152559251,0.246151,57,0.20685434516523868,0.33792387436820254
ckpt_211,211,0.37542662116040953,0.40784982935153585,0.5253933479386577,0.7149970125473013,0.246795,57,0.20930232558139536,0.3359327911714513
ckpt_212,212,0.36689419795221845,0.40187713310580203,0.5268870742879904,0.7171878111929895,0.247849,57,0.21664626682986537,0.3430106575716825
ckpt_213,213,0.3651877133105802,0.4052901023890785,0.5269866560446126,0.7125074686317466,0.25773,57,0.2178702570379437,0.3389454597172709
ckpt_214,214,0.36945392491467577,0.4035836177474403,0.5212109141605258,0.7118103963353913,0.249023,57,0.20685434516523868,0.3387549477934486
ckpt_215,215,0.3703071672354949,0.40784982935153585,0.5221071499701255,0.711611232822147,0.25479,57,0.2178702570379437,0.3425295154061258
ckpt_216,216,0.3643344709897611,0.3993174061433447,0.5235012945628361,0.7119099780920135,0.256237,57,0.21297429620563035,0.3369903647669213
ckpt_217,217,0.378839590443686,0.4052901023890785,0.5246962756423024,0.7122087233618801,0.252436,57,0.211750305997552,0.33511310419378804
ckpt_218,218,0.36860068259385664,0.3993174061433447,0.5264887472615017,0.7162915753833897,0.257721,57,0.211750305997552,0.34193900852402814
ckpt_219,219,0.3779863481228669,0.4129692832764505,0.5241983668591914,0.7125074686317466,0.250858,57,0.2178702570379437,0.3364746272343341
ckpt_220,220,0.3651877133105802,0.40102389078498296,0.5295757817167894,0.7159928301135232,0.262787,57,0.204406364749082,0.3414114209673477
ckpt_221,221,0.3677474402730375,0.3890784982935154,0.5263891655048795,0.7143995220075682,0.253399,57,0.20930232558139536,0.3398603515815053
ckpt_222,222,0.37542662116040953,0.40955631399317405,0.5272854013144792,0.7136028679545907,0.254605,57,0.211750305997552,0.336729813578232
ckpt_223,223,0.3796928327645051,0.3993174061433447,0.5273849830711014,0.7125074686317466,0.246398,57,0.2141982864137087,0.3405057863493152
ckpt_224,224,0.386518771331058,0.40784982935153585,0.5285799641505676,0.7154949213304123,0.253943,57,0.21664626682986537,0.3434726801452891
ckpt_225,225,0.37457337883959047,0.40273037542662116,0.5290778729336786,0.7145986855208126,0.248703,57,0.21664626682986537,0.340997033966232
ckpt_226,226,0.37457337883959047,0.3993174061433447,0.528281218880701,0.7172873929496116,0.258271,57,0.21909424724602203,0.3424028658749832
ckpt_227,227,0.37457337883959047,0.4061433447098976,0.5289782911770564,0.7167894841665007,0.251398,57,0.2141982864137087,0.3399128587174715
ckpt_228,228,0.37457337883959047,0.3984641638225256,0.5300736904999004,0.7207727544313882,0.263994,57,0.21664626682986537,0.3376208634388047
ckpt_229,229,0.37627986348122866,0.40187713310580203,0.525592511451902,0.7150965943039235,0.26054,57,0.21052631578947367,0.3349356984234319
ckpt_230,230,0.36689419795221845,0.40273037542662116,0.5270862378012349,0.7161919936267676,0.252449,57,0.211750305997552,0.3387965644495657
ckpt_231,231,0.36689419795221845,0.4044368600682594,0.5253933479386577,0.716988647679745,0.25106,57,0.21297429620563035,0.3377009161010841
ckpt_232,232,0.38054607508532423,0.39590443686006827,0.5275841465843457,0.7173869747062338,0.246123,57,0.21909424724602203,0.34057461557343455
ckpt_233,233,0.37627986348122866,0.4044368600682594,0.5254929296952798,0.715893248356901,0.250737,57,0.21909424724602203,0.3387959646747661
ckpt_234,234,0.37372013651877134,0.3984641638225256,0.5261900019916351,0.7139016132244573,0.252426,57,0.2178702570379437,0.3435687932587416
ckpt_235,235,0.37372013651877134,0.4069965870307167,0.5278828918542123,0.716988647679745,0.248912,57,0.21542227662178703,0.34136349151634043
ckpt_236,236,0.3839590443686007,0.4035836177474403,0.5277833100975902,0.7184823740290779,0.243757,57,0.22276621787025705,0.3400905397090388
ckpt_237,237,0.3822525597269625,0.40955631399317405,0.5265883290181239,0.713802031467835,0.247446,57,0.2141982864137087,0.3435889355342827
ckpt_238,238,0.38822525597269625,0.4087030716723549,0.5254929296952798,0.7154949213304123,0.258349,57,0.21542227662178703,0.3392553655277296
ckpt_239,239,0.3677474402730375,0.4052901023890785,0.528779127663812,0.7184823740290779,0.250671,57,0.2215422276621787,0.34420274818393626
ckpt_240,240,0.37372013651877134,0.40273037542662116,0.5290778729336786,0.7176857199761004,0.254166,57,0.21909424724602203,0.3417540724435985
ckpt_241,241,0.3779863481228669,0.4052901023890785,0.5272854013144792,0.7179844652459669,0.247564,57,0.21542227662178703,0.3336968485682263
ckpt_242,242,0.3771331058020478,0.40102389078498296,0.5273849830711014,0.7189802828121888,0.249938,57,0.21297429620563035,0.3354408622982708
ckpt_243,243,0.38054607508532423,0.4052901023890785,0.5297749452300339,0.7185819557857,0.254143,57,0.2215422276621787,0.3409650511876322
ckpt_244,244,0.3796928327645051,0.40784982935153585,0.5294761999601673,0.7186815375423222,0.264974,57,0.22276621787025705,0.3396217375072876
ckpt_245,245,0.38139931740614336,0.40102389078498296,0.5293766182035451,0.7170882294363673,0.249123,57,0.211750305997552,0.3398651242024241
ckpt_246,246,0.38993174061433444,0.4087030716723549,0.5291774546903008,0.7167894841665007,0.25401,57,0.21542227662178703,0.34749273299436445
ckpt_247,247,0.3771331058020478,0.40102389078498296,0.5309699263095001,0.7198765186217885,0.25724,57,0.2141982864137087,0.339338337690982
ckpt_248,248,0.3873720136518771,0.4035836177474403,0.5286795459071898,0.7176857199761004,0.245306,57,0.21664626682986537,0.342534691309855
ckpt_249,249,0.3728668941979522,0.4061433447098976,0.528779127663812,0.7172873929496116,0.254121,57,0.21664626682986537,0.3419723670884207
ckpt_250,250,0.37627986348122866,0.40187713310580203,0.529874526986656,0.7183827922724557,0.252285,57,0.22031823745410037,0.34036811961722013
ckpt_251,251,0.3720136518771331,0.3993174061433447,0.5297749452300339,0.7168890659231228,0.257904,57,0.2178702570379437,0.34217372472104896
ckpt_252,252,0.3728668941979522,0.40102389078498296,0.5307707627962557,0.7212706632144991,0.262104,57,0.2215422276621787,0.32895435923834687
ckpt_253,253,0.386518771331058,0.4069965870307167,0.5292770364469229,0.7187811192989444,0.257065,57,0.21297429620563035,0.34750622746887416
ckpt_254,254,0.37372013651877134,0.4061433447098976,0.5300736904999004,0.7185819557857,0.252037,57,0.2178702570379437,0.3334291467723295
ckpt_255,255,0.37542662116040953,0.40273037542662116,0.5273849830711014,0.7172873929496116,0.250895,57,0.21542227662178703,0.33478938341817366
ckpt_256,256,0.37542662116040953,0.4044368600682594,0.5283808006373233,0.7165903206532563,0.256589,57,0.2178702570379437,0.33692519117142034
ckpt_257,257,0.3848122866894198,0.4044368600682594,0.5296753634734117,0.7194781915952997,0.249814,57,0.2178702570379437,0.34539329061703494
ckpt_258,258,0.38310580204778155,0.4087030716723549,0.5322644891455885,0.719577773351922,0.26351,57,0.21052631578947367,0.33199880724230096
ckpt_259,259,0.38139931740614336,0.39505119453924914,0.5297749452300339,0.7206731726747659,0.250557,57,0.211750305997552,0.3369072124531368
ckpt_260,260,0.3677474402730375,0.39590443686006827,0.5236008763194583,0.7124078868751245,0.263523,57,0.21542227662178703,0.34420725019544013
ckpt_261,261,0.38054607508532423,0.40017064846416384,0.5257916749651463,0.7136028679545907,0.261782,57,0.21052631578947367,0.33824310842402655
ckpt_262,262,0.37627986348122866,0.41467576791808874,0.5261900019916351,0.7132045409281019,0.26862,57,0.21664626682986537,0.3375929769062551
ckpt_263,263,0.371160409556314,0.40102389078498296,0.5254929296952798,0.7144991037641903,0.273209,57,0.2178702570379437,0.3472939483428291
ckpt_264,264,0.37372013651877134,0.3993174061433447,0.5228042222664808,0.7124078868751245,0.256648,57,0.21052631578947367,0.33958899472482557
ckpt_265,265,0.37542662116040953,0.40273037542662116,0.5270862378012349,0.7118103963353913,0.26987,57,0.21664626682986537,0.33954134192713825
ckpt_266,266,0.3677474402730375,0.4138225255972696,0.5246962756423024,0.716391157140012,0.271878,57,0.21297429620563035,0.33185854674817805
ckpt_267,267,0.37542662116040953,0.4087030716723549,0.5265883290181239,0.7159928301135232,0.26171,57,0.211750305997552,0.3358264454196573
ckpt_268,268,0.37542662116040953,0.4189419795221843,0.5295757817167894,0.72176857199761,0.27867,57,0.21297429620563035,0.33500073430299043
ckpt_269,269,0.36945392491467577,0.40784982935153585,0.5289782911770564,0.7191794463254332,0.292901,57,0.22031823745410037,0.3488017999372049
ckpt_270,270,0.37372013651877134,0.40187713310580203,0.5293766182035451,0.715893248356901,0.253691,57,0.22643818849449204,0.34726279870779436
ckpt_271,271,0.38310580204778155,0.3984641638225256,0.5286795459071898,0.7162915753833897,0.266223,57,0.2178702570379437,0.3386032908935689
ckpt_272,272,0.3771331058020478,0.4052901023890785,0.5295757817167894,0.7205735909181438,0.275437,57,0.2141982864137087,0.33260830089970644
ckpt_273,273,0.36945392491467577,0.4044368600682594,0.533559051981677,0.7219677355108544,0.278392,57,0.211750305997552,0.33926818943562115
ckpt_274,274,0.3677474402730375,0.39078498293515357,0.5284803823939455,0.7204740091615216,0.246328,57,0.21297429620563035,0.333741352659401
ckpt_275,275,0.3771331058020478,0.4069965870307167,0.5310695080661223,0.7220673172674766,0.268003,57,0.22031823745410037,0.3429940015870742
ckpt_276,276,0.36945392491467577,0.4061433447098976,0.5319657438757219,0.7203744274048994,0.271227,57,0.21297429620563035,0.3375396110597489
ckpt_277,277,0.38310580204778155,0.4138225255972696,0.5318661621190998,0.7203744274048994,0.259996,57,0.211750305997552,0.34380648982087947
ckpt_278,278,0.3779863481228669,0.40955631399317405,0.5317665803624776,0.7212706632144991,0.271532,57,0.211750305997552,0.33823886145750603
ckpt_279,279,0.3839590443686007,0.41638225255972694,0.5321649073889664,0.7208723361880104,0.261002,57,0.211750305997552,0.34237256681971273
ckpt_280,280,0.3720136518771331,0.4061433447098976,0.5339573790081658,0.7277434773949413,0.273166,57,0.22399020807833536,0.35326044956235375
ckpt_281,281,0.3703071672354949,0.4069965870307167,0.5317665803624776,0.7216689902409879,0.265355,57,0.2178702570379437,0.3426569014835369
ckpt_282,282,0.3779863481228669,0.4069965870307167,0.5321649073889664,0.7203744274048994,0.26954,57,0.21909424724602203,0.34442341929607073
ckpt_283,283,0.371160409556314,0.40955631399317405,0.5344552877912766,0.7235610436168094,0.281153,57,0.2141982864137087,0.3391276770337938
ckpt_284,284,0.38310580204778155,0.4138225255972696,0.5354511053574985,0.7254530969926309,0.266918,57,0.2215422276621787,0.347422092087391
ckpt_285,285,0.3822525597269625,0.40784982935153585,0.5351523600876319,0.7241585341565425,0.277155,57,0.22031823745410037,0.3387874312399665
ckpt_286,286,0.3822525597269625,0.4138225255972696,0.5389364668392751,0.7257518422624976,0.263377,57,0.21909424724602203,0.3399348460147035
ckpt_287,287,0.37457337883959047,0.4189419795221843,0.533061143198566,0.723859788886676,0.277058,57,0.21542227662178703,0.34357595274300984
ckpt_288,288,0.3822525597269625,0.42150170648464164,0.5356502688707429,0.7254530969926309,0.289282,57,0.2141982864137087,0.35031289451043607
ckpt_289,289,0.37372013651877134,0.4206484641638225,0.534654451304521,0.7263493328022307,0.26456,57,0.21297429620563035,0.33558453363949137
ckpt_290,290,0.38139931740614336,0.41552901023890787,0.538338976299542,0.73132842063334,0.267647,57,0.22031823745410037,0.3395018902900747
ckpt_291,291,0.3848122866894198,0.4138225255972696,0.5368452499502091,0.7266480780720972,0.260092,57,0.21052631578947367,0.33285141480685654
ckpt_292,292,0.37457337883959047,0.4129692832764505,0.535749850627365,0.7294363672575184,0.282977,57,0.23255813953488372,0.34809835585376614
ckpt_293,293,0.378839590443686,0.41467576791808874,0.5356502688707429,0.7272455686118303,0.288818,57,0.21052631578947367,0.33882277626258495
ckpt_294,294,0.378839590443686,0.41723549488054607,0.5355506871141207,0.7268472415853415,0.278168,57,0.22276621787025705,0.3360596216979255
ckpt_295,295,0.3779863481228669,0.41467576791808874,0.5347540330611432,0.7277434773949413,0.269543,57,0.21909424724602203,0.34440133757909086
ckpt_296,296,0.3822525597269625,0.4232081911262799,0.5380402310296754,0.7282413861780522,0.270642,57,0.21052631578947367,0.34363367167276354
ckpt_297,297,0.3856655290102389,0.4232081911262799,0.5377414857598088,0.7317267476598287,0.267441,57,0.2178702570379437,0.33956894742733723
ckpt_298,298,0.38054607508532423,0.4138225255972696,0.5365465046803426,0.7310296753634734,0.274545,57,0.20685434516523868,0.3286119682319931
ckpt_299,299,0.3873720136518771,0.4206484641638225,0.5376419040031866,0.7314280023899622,0.272913,57,0.21909424724602203,0.331792955281322
ckpt_300,300,0.3771331058020478,0.4104095563139932,0.5398327026488747,0.7310296753634734,0.270963,57,0.21542227662178703,0.33189346378487106
ckpt_301,301,0.3839590443686007,0.4104095563139932,0.5365465046803426,0.7280422226648078,0.279308,57,0.22276621787025705,0.33880357194725935
ckpt_302,302,0.37627986348122866,0.41723549488054607,0.5376419040031866,0.7282413861780522,0.272123,57,0.211750305997552,0.3424990180323359
ckpt_303,303,0.38310580204778155,0.42235494880546076,0.5399322844054969,0.7298346942840072,0.282131,57,0.2215422276621787,0.34254581601640055
ckpt_304,304,0.3848122866894198,0.41552901023890787,0.5391356303525194,0.7326229834694284,0.28115,57,0.22766217870257038,0.3526261027174104
ckpt_305,305,0.3916382252559727,0.42406143344709896,0.5386377215694085,0.7309300936068512,0.280277,57,0.23255813953488372,0.3644230081501644
ckpt_306,306,0.386518771331058,0.4180887372013652,0.5416251742680741,0.7327225652260506,0.276648,57,0.2141982864137087,0.3448308958107032
ckpt_307,307,0.39505119453924914,0.4283276450511945,0.5403306114319857,0.7320254929296953,0.282994,57,0.21297429620563035,0.34589568045195057
ckpt_308,308,0.39505119453924914,0.42918088737201365,0.5428201553475404,0.734017128062139,0.272825,57,0.21297429620563035,0.3387948944726069
ckpt_309,309,0.3916382252559727,0.4138225255972696,0.5430193188607847,0.7355108544114718,0.292187,57,0.21052631578947367,0.33904621659645323
ckpt_310,310,0.3967576791808874,0.4232081911262799,0.5448117904799841,0.736705835490938,0.271691,57,0.21542227662178703,0.343134683943158
ckpt_311,311,0.3924914675767918,0.4249146757679181,0.5402310296753635,0.7310296753634734,0.272222,57,0.2215422276621787,0.3333388984119668
ckpt_312,312,0.40102389078498296,0.4138225255972696,0.5418243377813184,0.7316271659032065,0.269923,57,0.2141982864137087,0.3394721660250135
ckpt_313,313,0.38993174061433444,0.42150170648464164,0.5446126269667397,0.7350129456283608,0.28482,57,0.21052631578947367,0.33658222465680654
ckpt_314,314,0.39761092150170646,0.4180887372013652,0.5404301931886079,0.7361083449512049,0.275599,57,0.20685434516523868,0.33103441659835076
ckpt_315,315,0.4035836177474403,0.4274744027303754,0.5431189006174069,0.7341167098187612,0.290842,57,0.211750305997552,0.333796665919698
ckpt_316,316,0.39761092150170646,0.42406143344709896,0.5439155546703844,0.7349133638717387,0.283936,57,0.21297429620563035,0.33226731853057706
ckpt_317,317,0.3916382252559727,0.4274744027303754,0.5392352121091416,0.7326229834694284,0.277096,57,0.21542227662178703,0.33905497018658043
ckpt_318,318,0.38993174061433444,0.42150170648464164,0.5423222465644294,0.7344154550886277,0.278348,57,0.20318237454100369,0.33070741920635116
ckpt_319,319,0.3984641638225256,0.4300341296928328,0.5419239195379406,0.7369049990041824,0.283795,57,0.21542227662178703,0.3395991551968014
ckpt_320,320,0.39419795221843,0.41638225255972694,0.5428201553475404,0.73132842063334,0.278228,57,0.21542227662178703,0.34100190583543477
ckpt_321,321,0.39334470989761094,0.42235494880546076,0.5457080262895837,0.7333200557657837,0.280225,57,0.20930232558139536,0.3297919616058237
ckpt_322,322,0.3822525597269625,0.4087030716723549,0.5415255925114519,0.7328221469826728,0.277086,57,0.211750305997552,0.3362370523921656
ckpt_323,323,0.39334470989761094,0.42406143344709896,0.5460067715594503,0.7374029077872933,0.283687,57,0.211750305997552,0.34050688400839474
ckpt_324,324,0.39419795221843,0.4189419795221843,0.5436168094005178,0.7343158733320055,0.286881,57,0.20685434516523868,0.3333078153925828
ckpt_325,325,0.3916382252559727,0.4061433447098976,0.544214299940251,0.7353116908982275,0.284622,57,0.211750305997552,0.33169096617657884
ckpt_326,326,0.39078498293515357,0.41638225255972694,0.5448117904799841,0.7347142003584943,0.282652,57,0.2141982864137087,0.3380410209895514
ckpt_327,327,0.38993174061433444,0.41552901023890787,0.5438159729137622,0.734017128062139,0.286785,57,0.21052631578947367,0.3340696938017104
ckpt_328,328,0.3848122866894198,0.4189419795221843,0.5445130452101175,0.7366062537343159,0.288826,57,0.20930232558139536,0.32863376016515244
ckpt_329,329,0.39761092150170646,0.4180887372013652,0.5457080262895837,0.7348137821151165,0.289529,57,0.204406364749082,0.31928282615371284
ckpt_330,330,0.38993174061433444,0.42235494880546076,0.5451105357498506,0.7358095996813384,0.295166,57,0.20930232558139536,0.3254651094266296
ckpt_331,331,0.39590443686006827,0.42406143344709896,0.5438159729137622,0.7350129456283608,0.288763,57,0.21297429620563035,0.3314017309859513
ckpt_332,332,0.3890784982935154,0.41638225255972694,0.5444134634534953,0.7365066719776937,0.286008,57,0.2178702570379437,0.329170432157402
ckpt_333,333,0.39590443686006827,0.42235494880546076,0.545309699263095,0.7360087631945827,0.28754,57,0.22031823745410037,0.33575955186173895
ckpt_334,334,0.3993174061433447,0.4206484641638225,0.545807608046206,0.7386974706233818,0.289208,57,0.211750305997552,0.33163434467212766
ckpt_335,335,0.39419795221843,0.4249146757679181,0.5444134634534953,0.7354112726548496,0.287721,57,0.211750305997552,0.3322856121239734
ckpt_336,336,0.3890784982935154,0.42235494880546076,0.5450109539932284,0.7384983071101374,0.278551,57,0.211750305997552,0.33054550388659043
ckpt_337,337,0.39505119453924914,0.41723549488054607,0.5439155546703844,0.7374029077872933,0.297378,57,0.20807833537331702,0.33441070327664923
ckpt_338,338,0.4069965870307167,0.4257679180887372,0.5459071898028282,0.7376020713005378,0.28673,57,0.20685434516523868,0.322979316134372
ckpt_339,339,0.40102389078498296,0.4232081911262799,0.54371639115714,0.7362079267078271,0.288449,57,0.2141982864137087,0.3371269423027509
ckpt_340,340,0.3984641638225256,0.4189419795221843,0.544214299940251,0.7361083449512049,0.29132,57,0.20930232558139536,0.3340829223939506
ckpt_341,341,0.39590443686006827,0.41638225255972694,0.5474009161521609,0.7396932881896037,0.286559,57,0.21052631578947367,0.33248998913017086
ckpt_342,342,0.3993174061433447,0.4257679180887372,0.5466042620991834,0.7384983071101374,0.293847,57,0.20930232558139536,0.3327666239115456
ckpt_343,343,0.39505119453924914,0.4121160409556314,0.5448117904799841,0.7379008165704043,0.291009,57,0.211750305997552,0.3334428764564137
ckpt_344,344,0.3984641638225256,0.42150170648464164,0.5461063533160725,0.7396932881896037,0.29263,57,0.211750305997552,0.33923585913819165
ckpt_345,345,0.40017064846416384,0.4257679180887372,0.5454092810197172,0.7358095996813384,0.299779,57,0.2141982864137087,0.33243406271338755
ckpt_346,346,0.39419795221843,0.4129692832764505,0.5470025891256721,0.7373033260306712,0.2893,57,0.20930232558139536,0.33206787365319546
ckpt_347,347,0.39505119453924914,0.4189419795221843,0.5455088627763394,0.7373033260306712,0.28301,57,0.20685434516523868,0.3311059405368755
ckpt_348,348,0.3890784982935154,0.4087030716723549,0.5466042620991834,0.7361083449512049,0.286271,57,0.20930232558139536,0.33435425283558046
ckpt_349,349,0.39761092150170646,0.41723549488054607,0.5480979884485162,0.7380003983270265,0.271826,57,0.20563035495716034,0.3321670658810331
ckpt_350,350,0.3924914675767918,0.4197952218430034,0.5478988249352719,0.740390360485959,0.272648,57,0.20930232558139536,0.3373686763553658
ckpt_351,351,0.39505119453924914,0.41638225255972694,0.5465046803425613,0.7406891057558256,0.296873,57,0.20563035495716034,0.3302260090274828
ckpt_352,352,0.3916382252559727,0.4189419795221843,0.5470025891256721,0.7390957976498705,0.300555,57,0.20685434516523868,0.3252828380070372
ckpt_353,353,0.39419795221843,0.4189419795221843,0.548496315475005,0.7413861780521809,0.307633,57,0.21909424724602203,0.3400030785140981
ckpt_354,354,0.39505119453924914,0.40955631399317405,0.5480979884485162,0.7405895239992033,0.293498,57,0.20807833537331702,0.3336897225299842
ckpt_355,355,0.39334470989761094,0.4257679180887372,0.5483967337183828,0.7390957976498705,0.285281,57,0.21297429620563035,0.33465844882599066
ckpt_356,356,0.39590443686006827,0.4249146757679181,0.5463055168293168,0.740390360485959,0.289111,57,0.211750305997552,0.33813534227464076
ckpt_357,357,0.3993174061433447,0.41552901023890787,0.5488946425014938,0.7384983071101374,0.287155,57,0.21052631578947367,0.33121547576823096
ckpt_358,358,0.40017064846416384,0.41467576791808874,0.5476996614220275,0.7404899422425811,0.287322,57,0.20563035495716034,0.3427721103825635
