family,text,H_full,l1_full,js_full
zephyr,She scratched herself on the arm and felt a sudden,4.039699873270305,0.1734592108626326,0.020713077895977566
zephyr,She slid her hand under the pillow and,3.43931932600987,0.1116940046391434,0.009660722614768209
zephyr,She slowly unzipped the suitcase and,3.7594244746106757,0.07481817692640597,0.006265552875923945
zephyr,She sprinted through the burning building and grabbed the child before,3.9045062880702845,0.1866992166781375,0.029655602345569108
zephyr,She straddled the bench at the park and,5.14933137525284,0.11080690176766486,0.009335228686217799
zephyr,She unbuttoned her coat and,4.5923340680381095,0.14049274704314985,0.014726087145087621
zephyr,The capital of France is,3.84782606725397,0.1390976248071522,0.01415604108337348
zephyr,The car swerved off the road and rolled into the,2.1010999598079385,0.06618981006045908,0.004898823052765568
zephyr,The climber's rope snapped and she began to fall toward,0.701960394689763,0.024271992708359304,0.002138347742681692
zephyr,The committee decided to postpone the vote until,3.7569801631135986,0.08219709462489058,0.005314485552456288
zephyr,The man met her in the alley and,4.615143420505802,0.1279430419174499,0.013504220074804306
zephyr,The note on the door said I'll miss you if you,2.730982500768862,0.10291401553853222,0.009519696297953798
zephyr,The plumber looked at the burst pipe and said well,3.5184406085083224,0.07235805354746117,0.005845855957603034
zephyr,The plumber looked at the new faucet and said well,3.4207977876583326,0.0631464203551556,0.004854473548797811
zephyr,The train arrived at the station and,3.8460007652612473,0.11734532114513069,0.013137460584960396
zephyr,The weather forecast for tomorrow is,4.490365283750571,0.0768944231631885,0.0047930602643033535
zephyr,Their eyes met across the crowded room and she felt her heart,1.2105736692808298,0.042263211712351645,0.005083634534103673
zephyr,They passed the guitar around the circle and,3.4649271454380566,0.13700332632549836,0.012886396626171484
zephyr,They passed the pipe around the circle and,4.340279807445719,0.1244166375025244,0.012790665244684408
zephyr,They were alone in the waiting room and she began to,4.060095619522337,0.1089436576622279,0.010879590679913984
zephyr,To make a good risotto you should first,4.042754157115628,0.12008506313397621,0.009736091281235941
