word,pos,pos_name,prob_mean,prob_std,n_families
as,2,ALIGNED,0.000767,0.0014216743649654797,11
assistant,0,BASE,0.0,,1
assistant,1,SFT,4e-06,,1
assistant,2,ALIGNED,4e-06,,1
associated,0,BASE,0.00059225,0.0006499750636242388,4
associated,1,SFT,0.0001705,0.00012515790027001891,2
associated,2,ALIGNED,0.0001715,4.653672384973685e-05,4
assumed,0,BASE,0.000174,,1
assumed,2,ALIGNED,9e-06,,1
at,0,BASE,0.002358090909090909,0.0029942713789683608,11
at,1,SFT,0.0015088333333333334,0.002322546999883246,6
at,2,ALIGNED,0.0008211818181818181,0.0013412230104037001,11
attracting,0,BASE,0.00034899999999999997,2.7712812921102014e-05,3
attracting,1,SFT,0.000377,2.8284271247461823e-06,2
attracting,2,ALIGNED,0.00045966666666666665,9.016281569102275e-05,3
available,0,BASE,0.000589,,1
available,1,SFT,0.000133,,1
available,2,ALIGNED,1e-06,,1
awarded,0,BASE,0.000399,,1
awarded,2,ALIGNED,1.3e-05,,1
awash,0,BASE,0.0007753333333333333,0.0003703705351851486,3
awash,1,SFT,0.0010760000000000001,0.0005996265504461922,2
awash,2,ALIGNED,0.0010680000000000002,0.00130910312809954,3
awesome,0,BASE,1.6e-05,,1
awesome,2,ALIGNED,1.5e-05,,1
back,0,BASE,0.0004215,0.0002786568977554057,4
back,1,SFT,0.0004175,8.414570696119919e-05,2
back,2,ALIGNED,0.00023674999999999998,0.0001543575394983996,4
banned,0,BASE,0.001208,,1
banned,1,SFT,0.00015,,1
banned,2,ALIGNED,7e-06,,1
based,0,BASE,0.0010808333333333332,0.0008944140912724188,6
based,1,SFT,0.00018566666666666666,0.0001368259234696895,3
based,2,ALIGNED,0.0004253333333333333,0.0008047316737066254,6
basically,0,BASE,0.0001685,8.273149339882605e-05,2
basically,2,ALIGNED,0.000128,8.485281374238571e-06,2
be,0,BASE,0.000255,,1
be,2,ALIGNED,0.000179,,1
beautiful,0,BASE,0.0020361,0.0022820235878613427,10
beautiful,1,SFT,0.0013501666666666668,0.0016420218532853534,6
beautiful,2,ALIGNED,0.0011434,0.001654311820667434,10
beautifully,0,BASE,0.0001496,6.58809532414339e-05,5
beautifully,1,SFT,0.00024150000000000002,5.727564927611036e-05,2
beautifully,2,ALIGNED,0.0002042,0.000186581617529702,5
becoming,0,BASE,0.0005882,0.0004934675267938105,5
becoming,1,SFT,0.00032300000000000004,0.0002390020920410531,2
becoming,2,ALIGNED,0.0003296,0.0003379501442520775,5
behind,0,BASE,0.000464,,1
behind,1,SFT,0.000177,,1
behind,2,ALIGNED,0.000121,,1
beijing,0,BASE,0.000255,,1
beijing,2,ALIGNED,0.000179,,1
being,0,BASE,0.001390111111111111,0.000998056667284534,9
being,1,SFT,0.0010170000000000001,0.0007346043152609438,5
being,2,ALIGNED,0.0016125555555555557,0.0026168572329758034,9
believed,0,BASE,0.000192,0.0001633278910657944,3
believed,1,SFT,9.1e-05,,1
believed,2,ALIGNED,4.466666666666667e-05,3.752776749732568e-05,3
beloved,0,BASE,0.00013,,1
beloved,1,SFT,0.000199,,1
beloved,2,ALIGNED,0.000189,,1
best,0,BASE,0.0013977500000000001,0.0009978364810213861,8
best,1,SFT,0.0012227499999999999,0.0012794179340622047,4
best,2,ALIGNED,0.000890875,0.0009662506976526774,8
better,0,BASE,0.00036125,0.00021125083826263664,4
better,1,SFT,3.05e-05,4.949747468305833e-06,2
better,2,ALIGNED,9.325e-05,0.0001548641878119879,4
big,0,BASE,0.0004016666666666667,6.3508529610858735e-06,3
big,1,SFT,0.000134,2.121320343559642e-05,2
big,2,ALIGNED,8.166666666666667e-05,3.821430796617065e-05,3
bigger,0,BASE,0.000466,,1
bigger,2,ALIGNED,1e-06,,1
blank,0,BASE,1e-06,,1
blank,2,ALIGNED,1e-06,,1
blessed,0,BASE,0.0009946666666666667,0.00023931220890989518,3
blessed,1,SFT,0.0013765,0.0008845905832643707,2
blessed,2,ALIGNED,0.0012673333333333332,0.0014496897369207428,3
bordered,0,BASE,0.000258,,1
bordered,1,SFT,0.000202,,1
bordered,2,ALIGNED,0.000236,,1
born,0,BASE,0.000255,,1
born,2,ALIGNED,0.000199,,1
both,0,BASE,0.0010345,0.0010792400875924999,10
both,1,SFT,0.0011121666666666667,0.0017215397081295181,6
both,2,ALIGNED,0.0009584000000000001,0.0016632113649336468,10
bound,0,BASE,0.000278,,1
bound,1,SFT,5.5e-05,,1
bound,2,ALIGNED,0.0,,1
bracing,0,BASE,0.002101,,1
bracing,2,ALIGNED,0.000413,,1
breathtakingly,0,BASE,0.00015800000000000002,0.00012733027919548437,3
breathtakingly,1,SFT,0.0002235,1.909188309203676e-05,2
breathtakingly,2,ALIGNED,0.00017433333333333333,0.00014023313921228937,3
brimming,0,BASE,0.00144725,0.0009566595963734088,4
brimming,1,SFT,0.0025265,0.0009326738443850563,2
brimming,2,ALIGNED,0.0014047500000000002,0.0013901789752881941,4
building,0,BASE,0.000112,,1
building,2,ALIGNED,0.000196,,1
built,0,BASE,0.0009175454545454545,0.000747429510206329,11
built,1,SFT,0.00026233333333333333,0.0002961713468022635,6
built,2,ALIGNED,0.00029909090909090906,0.0003674333829540954,11
bursting,0,BASE,0.0009113333333333333,0.0002283425788882427,3
bursting,1,SFT,0.0007245,0.00016475588001646553,2
bursting,2,ALIGNED,0.0006953333333333334,0.0005227239551936886,3
bustling,0,BASE,0.0005754,0.0004190761267359428,5
bustling,1,SFT,0.00036950000000000004,0.00035091356960558444,4
bustling,2,ALIGNED,0.0004898000000000001,0.0005052897188742316,5
busy,0,BASE,0.00035275,0.00010559790086297487,4
busy,1,SFT,0.000219,0.00012303657992645926,2
busy,2,ALIGNED,0.00022425,4.3238678672380056e-05,4
but,0,BASE,0.000391,1.838477631085022e-05,2
but,1,SFT,6.3e-05,,1
but,2,ALIGNED,6.5e-06,6.363961030678927e-06,2
buzzing,0,BASE,0.000736,4.590206967011398e-05,3
buzzing,1,SFT,0.000615,0.00029698484809835,2
buzzing,2,ALIGNED,0.00048666666666666666,0.00034043256796806813,3
by,0,BASE,0.00088325,0.0006569961404539822,8
by,1,SFT,0.0004112,0.00039970514132295067,5
by,2,ALIGNED,0.0002335,0.00031341847880612093,8
called,0,BASE,0.01755781818181818,0.015456309720099308,11
called,1,SFT,0.004977333333333333,0.0028815818341089436,6
called,2,ALIGNED,0.007531363636363636,0.007172078684352637,11
calling,0,BASE,0.0005283333333333333,0.00018677348134393525,3
calling,1,SFT,0.00046750000000000003,4.171930009000632e-05,2
calling,2,ALIGNED,0.000495,0.00010573079021741961,3
capital,0,BASE,0.0008742,0.0007858782984661175,5
capital,1,SFT,0.0003066666666666667,0.00038680399860049707,3
capital,2,ALIGNED,0.0002494,0.0003011051311419319,5
capitalized,0,BASE,0.000458,,1
capitalized,1,SFT,3.8e-05,,1
capitalized,2,ALIGNED,2.3e-05,,1
categorized,0,BASE,0.000613,,1
categorized,1,SFT,0.000416,,1
categorized,2,ALIGNED,0.000688,,1
celebrated,0,BASE,0.00028857142857142856,0.0001647754604938259,7
celebrated,1,SFT,0.0002875,0.0003069305024485728,4
celebrated,2,ALIGNED,0.00028485714285714285,0.00022150653005530754,7
celebrating,0,BASE,0.00111575,0.0007402397697142911,4
celebrating,1,SFT,0.0009645,0.00028072139213105934,2
celebrating,2,ALIGNED,0.000781,0.0005959367975437216,4
centered,0,BASE,0.001163,,1
centered,2,ALIGNED,4.6e-05,,1
central,0,BASE,0.00034675,0.0001954130241309417,4
central,1,SFT,0.0001495,0.0001223294731452727,2
central,2,ALIGNED,8.425e-05,9.610541087784808e-05,4
certainly,0,BASE,0.00144775,0.0017658365682345254,8
certainly,1,SFT,0.001064,0.0010127382024327249,4
certainly,2,ALIGNED,0.000557375,0.0006887070572560483,8
changed,0,BASE,0.000264,,1
changed,2,ALIGNED,4e-06,,1
changing,0,BASE,0.0005092499999999999,0.0004354203907336755,4
changing,1,SFT,0.00028649999999999997,0.00022415284963613557,2
changing,2,ALIGNED,0.00046775,0.00048333727009890995,4
characterized,0,BASE,0.004212,0.0073152294108478465,4
characterized,1,SFT,0.0005956666666666667,0.0005445772060354101,3
characterized,2,ALIGNED,0.0005575,0.00027770788009465387,4
charming,0,BASE,0.00028799999999999995,5.2325901807804543e-05,2
charming,1,SFT,0.00023799999999999998,1.555634918610404e-05,2
charming,2,ALIGNED,0.0002635,3.747665940288704e-05,2
chic,0,BASE,0.000833,,1
chic,1,SFT,0.000928,,1
chic,2,ALIGNED,0.001516,,1
chosen,0,BASE,0.0007205,0.0007624454078817708,4
chosen,1,SFT,0.000102,,1
chosen,2,ALIGNED,0.00018275,0.00022676915575095305,4
cities,0,BASE,6.400000000000001e-05,6.363961030678928e-05,2
cities,1,SFT,9.599999999999999e-05,0.00010323759005323593,2
cities,2,ALIGNED,0.00016800000000000002,0.00020506096654409882,2
city,0,BASE,0.0007271818181818182,0.0006105077916262524,11
city,1,SFT,0.0009961666666666667,0.0019063418808457908,6
city,2,ALIGNED,0.0010687272727272728,0.0021349120399168247,11
classified,0,BASE,0.0009590000000000001,0.0012274367600817568,3
classified,1,SFT,0.0007363333333333333,0.0009564733834944564,3
classified,2,ALIGNED,0.0012946666666666668,0.001979511134935425,3
clearly,0,BASE,0.00027333333333333333,0.0003018183780576215,3
clearly,1,SFT,0.000232,0.00021778888860545664,2
clearly,2,ALIGNED,0.00015933333333333332,0.0001382256609075657,3
close,0,BASE,0.000288,0.00025078476827750123,3
close,1,SFT,0.000111,0.0001414213562373095,2
close,2,ALIGNED,4.7000000000000004e-05,5.8506409905240297e-05,3
closed,0,BASE,0.000431,,1
closed,1,SFT,5.5e-05,,1
closed,2,ALIGNED,1e-06,,1
coming,0,BASE,0.000389,0.0,2
coming,1,SFT,0.000415,,1
coming,2,ALIGNED,0.00032149999999999995,7.707463914933369e-05,2
commonly,0,BASE,0.0015888,0.003368206868811818,10
commonly,1,SFT,0.0008826666666666666,0.0010290626155228196,6
commonly,2,ALIGNED,0.0007655,0.0009091567827143763,10
composed,0,BASE,0.00030325,0.0003210756660560456,4
composed,1,SFT,0.000136,,1
composed,2,ALIGNED,0.00011975,9.183091345874039e-05,4
comprised,0,BASE,0.00036166666666666666,2.2810816147900832e-05,3
comprised,1,SFT,0.000247,6.08111831820431e-05,2
comprised,2,ALIGNED,0.00022066666666666665,5.815783122962317e-05,3
considered,0,BASE,0.002474090909090909,0.00249560916229066,11
considered,1,SFT,0.0021416666666666667,0.003317959051384852,6
considered,2,ALIGNED,0.001206909090909091,0.0018700960646205024,11
considering,0,BASE,0.000169,5.5154328932550706e-05,2
considering,1,SFT,0.000193,,1
considering,2,ALIGNED,0.000379,7.212489168102783e-05,2
constantly,0,BASE,0.00047825000000000005,0.0003519245894601096,4
constantly,1,SFT,0.00031749999999999997,9.26309883354377e-05,2
constantly,2,ALIGNED,0.000299,0.00024364591794925138,4
controlled,0,BASE,0.000393,,1
controlled,2,ALIGNED,7e-06,,1
conveniently,0,BASE,5.5e-05,,1
conveniently,2,ALIGNED,9e-06,,1
correct,0,BASE,3.6e-05,,1
correct,1,SFT,0.002935,,1
correct,2,ALIGNED,0.003109,,1
correctly,0,BASE,8e-05,,1
correctly,1,SFT,0.000516,,1
correctly,2,ALIGNED,0.00061,,1
cosmopolitan,0,BASE,0.000171,,1
cosmopolitan,1,SFT,0.00021,,1
cosmopolitan,2,ALIGNED,0.000237,,1
covered,0,BASE,0.0002605,0.00013647160876900367,2
covered,1,SFT,0.000186,,1
covered,2,ALIGNED,0.0002225,3.0405591591021543e-05,2
crammed,0,BASE,0.000291,,1
crammed,1,SFT,0.000219,,1
crammed,2,ALIGNED,0.000315,,1
created,0,BASE,0.000193,,1
created,1,SFT,5e-06,,1
created,2,ALIGNED,2e-06,,1
crowded,0,BASE,0.000169,,1
crowded,1,SFT,8.1e-05,,1
crowded,2,ALIGNED,1.4e-05,,1
currently,0,BASE,0.002902,0.0019818797138070714,11
currently,1,SFT,0.0018098333333333334,0.0019092051138279162,6
currently,2,ALIGNED,0.0015294545454545454,0.0013661842016094582,11
de,0,BASE,0.000239,0.00028142849891224595,2
de,1,SFT,0.000809,,1
de,2,ALIGNED,0.00028149999999999996,0.00038113055505954903,2
deceptively,0,BASE,0.000438,,1
deceptively,2,ALIGNED,1.2e-05,,1
decided,0,BASE,0.0005105,0.0004447701653663384,2
decided,2,ALIGNED,0.00018250000000000002,0.0002439518395093589,2
declared,0,BASE,0.000402,2.8284271247461823e-06,2
declared,1,SFT,0.000145,0.00020364675298172567,2
declared,2,ALIGNED,0.000121,0.0001711198410471445,2
decorated,0,BASE,0.00023,,1
decorated,2,ALIGNED,0.000237,,1
dedicated,0,BASE,0.000102,,1
dedicated,1,SFT,7.3e-05,,1
dedicated,2,ALIGNED,5.4e-05,,1
defined,0,BASE,0.00034785714285714286,0.00017115629170578623,7
defined,1,SFT,0.0001852,7.126850636852156e-05,5
defined,2,ALIGNED,0.00021442857142857144,0.00011883301609521536,7
definitely,0,BASE,0.0010516666666666667,0.001284151762838022,9
definitely,1,SFT,0.00054,0.0007541718637021671,6
definitely,2,ALIGNED,0.00036399999999999996,0.0005021429079455369,9
denoted,0,BASE,6e-05,,1
denoted,1,SFT,0.000183,,1
denoted,2,ALIGNED,0.000132,,1
described,0,BASE,0.00045033333333333335,0.00019713717728187818,6
described,1,SFT,0.00018575,8.628006722296871e-05,4
described,2,ALIGNED,0.0002785,0.00028072103590575466,6
designated,0,BASE,0.00025875,0.00018651787224463682,4
designated,1,SFT,0.00015233333333333334,0.00018086551172994073,3
designated,2,ALIGNED,0.00014275,0.00011740350647801509,4
designed,0,BASE,0.000378,0.00031526433353616136,6
designed,1,SFT,0.000187,0.00010725203960764569,3
designed,2,ALIGNED,0.00015933333333333332,0.0001217270169956804,6
determined,0,BASE,0.0002755,8.555992052357226e-05,2
determined,1,SFT,0.00015450000000000001,7.848885271170677e-05,2
determined,2,ALIGNED,0.00014350000000000002,4.0305086527633204e-05,2
different,0,BASE,0.0006182,0.000900269237506203,5
different,1,SFT,0.0001775,7.77817459305202e-06,2
different,2,ALIGNED,0.0001282,0.00011133373253421444,5
directly,0,BASE,0.00026,,1
directly,2,ALIGNED,6e-06,,1
displayed,0,BASE,0.000199,,1
displayed,2,ALIGNED,2.1e-05,,1
distinguished,0,BASE,0.0002585,0.0001803122292025696,2
distinguished,1,SFT,0.00011949999999999999,0.00016334166645409247,2
distinguished,2,ALIGNED,0.00010800000000000001,0.0001428355697996826,2
diverse,0,BASE,0.0002,,1
diverse,1,SFT,0.000375,,1
diverse,2,ALIGNED,0.000334,,1
divided,0,BASE,0.0032072222222222224,0.0030048416671173282,9
divided,1,SFT,0.0022626666666666667,0.002170970627776126,6
divided,2,ALIGNED,0.0016415555555555556,0.001742508472799423,9
doing,0,BASE,0.0001125,0.00013081475451951128,2
doing,1,SFT,0.00017,,1
doing,2,ALIGNED,0.0002325,3.464823227814084e-05,2
dominated,0,BASE,0.00027266666666666666,6.42598889925382e-05,3
dominated,1,SFT,4e-06,,1
dominated,2,ALIGNED,9.266666666666666e-05,0.00010354870029765382,3
dotted,0,BASE,0.000544,,1
dotted,1,SFT,0.000514,,1
dotted,2,ALIGNED,0.000867,,1
drum,0,BASE,1e-06,,1
drum,2,ALIGNED,0.0,,1
due,0,BASE,0.000374,0.0,2
due,1,SFT,0.000285,,1
due,2,ALIGNED,0.000299,2.2627416997969533e-05,2
easily,0,BASE,0.00068825,0.00044993360621318335,4
easily,1,SFT,0.0008075000000000001,0.0004461843789287115,2
easily,2,ALIGNED,0.0004977499999999999,0.0005576883090042322,4
easy,0,BASE,0.000209,0.00027577164466275353,2
easy,1,SFT,7.1e-05,,1
easy,2,ALIGNED,2.4999999999999998e-06,2.121320343559643e-06,2
effectively,0,BASE,0.00011850000000000001,7.071067811865503e-07,2
effectively,1,SFT,8e-05,,1
effectively,2,ALIGNED,8.45e-05,1.3435028842544404e-05,2
either,0,BASE,0.00012133333333333333,8.396626306638477e-05,3
either,1,SFT,7.3e-05,8.000000000000005e-06,3
either,2,ALIGNED,0.000196,0.00023393161393877484,3
elected,0,BASE,0.00039875,0.0002151842233993933,4
elected,1,SFT,6.950000000000001e-05,8.980256121069154e-05,2
elected,2,ALIGNED,5.2000000000000004e-05,8.032849224693979e-05,4
elegant,0,BASE,5e-05,,1
elegant,2,ALIGNED,1.1e-05,,1
embarking,0,BASE,0.0003146666666666667,0.00016137017485685925,3
embarking,1,SFT,0.000283,0.00015980613254815973,2
embarking,2,ALIGNED,0.0006743333333333333,0.0004364680209744275,3
embracing,0,BASE,8.9e-05,,1
embracing,1,SFT,0.00013,,1
embracing,2,ALIGNED,0.000255,,1
enchanting,0,BASE,0.00054,0.0004143645737753169,2
enchanting,1,SFT,0.00044800000000000005,0.00013152186130069784,2
enchanting,2,ALIGNED,0.000896,0.0005529575028878801,2
endowed,0,BASE,0.000419,,1
endowed,1,SFT,0.000491,,1
endowed,2,ALIGNED,0.000518,,1
enjoying,0,BASE,0.000584,0.0,2
enjoying,1,SFT,0.000775,,1
enjoying,2,ALIGNED,0.0008259999999999999,0.00035638181771802,2
enriched,0,BASE,0.000833,,1
enriched,1,SFT,0.000541,,1
enriched,2,ALIGNED,0.001287,,1
entitled,0,BASE,0.000607,,1
entitled,1,SFT,0.000133,,1
entitled,2,ALIGNED,1e-05,,1
equal,0,BASE,0.0001175,0.00014919953083036153,2
equal,1,SFT,9.15e-05,6.85893577750951e-05,2
equal,2,ALIGNED,0.0001255,8.838834764831843e-05,2
equally,0,BASE,0.0003405,7.071067811865456e-07,2
equally,1,SFT,0.00022,,1
equally,2,ALIGNED,0.000146,0.00010323759005323594,2
especially,0,BASE,0.000142,,1
especially,2,ALIGNED,9e-06,,1
essentially,0,BASE,0.000261,0.00020788939366884497,2
essentially,2,ALIGNED,0.00015999999999999999,3.25269119345812e-05,2
established,0,BASE,0.00042179999999999995,0.00021028005136008505,5
established,1,SFT,5.6666666666666664e-05,5.101307022061437e-05,3
established,2,ALIGNED,4.52e-05,5.555357774257208e-05,5
estimated,0,BASE,0.000547,,1
estimated,1,SFT,0.000333,,1
estimated,2,ALIGNED,0.000224,,1
even,0,BASE,0.0004175,7.707463914933369e-05,2
even,1,SFT,0.000209,,1
even,2,ALIGNED,7.4e-05,0.00010323759005323594,2
exactly,0,BASE,0.000379,0.0003330295282203467,4
exactly,1,SFT,0.0003135,0.0003740594872476836,2
exactly,2,ALIGNED,0.00031874999999999997,0.00042367312478686526,4
example,0,BASE,1.1e-05,,1
example,1,SFT,0.000578,,1
example,2,ALIGNED,0.000853,,1
expanding,0,BASE,0.0003125,7.071067811865647e-07,2
expanding,1,SFT,0.000285,,1
expanding,2,ALIGNED,0.00033350000000000003,0.00011101576464628792,2
expected,0,BASE,0.0002398,0.00011196517315665618,5
expected,1,SFT,0.00012,4.784349485562275e-05,3
expected,2,ALIGNED,0.0001788,0.0002551572064434003,5
experiencing,0,BASE,0.0017735,0.0007929087799572744,4
experiencing,1,SFT,0.0016660000000000002,0.0019385713811980202,3
experiencing,2,ALIGNED,0.00360175,0.0033010046324313653,4
exploring,0,BASE,9.2e-05,1.4142135623730911e-06,2
exploring,1,SFT,0.000151,,1
exploring,2,ALIGNED,0.000221,3.8183766184073574e-05,2
expressed,0,BASE,4.9e-05,,1
expressed,1,SFT,0.000302,,1
expressed,2,ALIGNED,0.000305,,1
extremely,0,BASE,0.00037725,0.00025071281711684917,4
extremely,1,SFT,0.000276,4.242640687119287e-05,2
extremely,2,ALIGNED,0.00015125000000000002,0.00010991625600125457,4
facing,0,BASE,0.0006035999999999999,0.0005051908550241185,5
facing,1,SFT,0.0005543333333333333,0.00041329085803261286,3
facing,2,ALIGNED,0.0015730000000000002,0.00232709819302925,5
fairly,0,BASE,1.6e-05,,1
fairly,2,ALIGNED,2.3e-05,,1
famed,0,BASE,0.0013855,0.0011806174938000312,4
famed,1,SFT,0.0037625000000000002,7.141778489984142e-05,2
famed,2,ALIGNED,0.00265975,0.0028616266207642576,4
famous,0,BASE,0.0048381,0.0069234214638910045,10
famous,1,SFT,0.0092906,0.01280160110298708,5
famous,2,ALIGNED,0.009120699999999999,0.014254576895003075,10
famously,0,BASE,0.000217875,0.00016059926836695115,8
famously,1,SFT,0.00020533333333333333,0.00023937488033069245,3
famously,2,ALIGNED,0.000430375,0.0006305285622849634,8
far,0,BASE,0.0007908333333333334,0.0011801659911498325,6
far,1,SFT,0.0004305,0.0005294301968468868,4
far,2,ALIGNED,0.00023666666666666668,0.000301628690058931,6
fascinating,0,BASE,0.00018533333333333336,0.00015223118384001793,3
fascinating,1,SFT,0.000291,8.202438661763954e-05,2
fascinating,2,ALIGNED,0.00025233333333333336,0.00020957178563283115,3
fast,0,BASE,0.0007623333333333333,0.00025836472927497924,3
fast,1,SFT,0.00058,0.0004808326112068524,2
fast,2,ALIGNED,0.00039633333333333334,0.0003669009857350254,3
filled,0,BASE,0.002622125,0.003301169292300619,8
filled,1,SFT,0.00424725,0.004649343206303445,4
filled,2,ALIGNED,0.003954875,0.006663137944531626,8
finally,0,BASE,0.00041066666666666666,0.000283579735994423,6
finally,1,SFT,0.00026425,0.00012722781404499043,4
finally,2,ALIGNED,0.0002635,0.00027630834225553165,6
fine,0,BASE,8e-05,,1
fine,1,SFT,6.3e-05,,1
fine,2,ALIGNED,0.0,,1
first,0,BASE,0.00028325,0.0001736862592914784,4
first,1,SFT,0.00011675,0.0001057556145081669,4
first,2,ALIGNED,8.125e-05,9.050368316630361e-05,4
for,0,BASE,0.0005044,0.00020883558125951623,5
for,1,SFT,0.00033266666666666666,0.0001952698986872614,3
for,2,ALIGNED,0.0001636,0.00016761056052647756,5
formally,0,BASE,0.00033680000000000006,0.00027978509610056073,5
formally,1,SFT,0.000303,0.0004044650788387052,2
formally,2,ALIGNED,0.00015739999999999998,0.0001907440693704525,5
found,0,BASE,0.000592,0.00043566271357553657,7
found,1,SFT,0.00036125,0.00027217074910185825,4
found,2,ALIGNED,0.00013014285714285715,0.0001522776286605363,7
founded,0,BASE,0.000454,0.00024431332341892447,3
founded,1,SFT,5.4499999999999997e-05,6.858935777509512e-05,2
founded,2,ALIGNED,1.0666666666666666e-05,1.3316656236958785e-05,3
france,0,BASE,0.00038,,1
france,1,SFT,0.000103,,1
france,2,ALIGNED,3e-06,,1
free,0,BASE,0.000646,,1
free,1,SFT,0.000103,,1
free,2,ALIGNED,0.0,,1
french,0,BASE,0.000325,,1
french,1,SFT,4.9e-05,,1
french,2,ALIGNED,1e-06,,1
frequently,0,BASE,0.00035174999999999996,0.0002529721657943155,4
frequently,1,SFT,0.0004825,0.00037971634149717607,2
frequently,2,ALIGNED,0.0003805,0.0003289929077249741,4
from,0,BASE,0.0006805,0.0005913129459093553,4
from,1,SFT,0.000317,0.00046792734478762833,3
from,2,ALIGNED,0.00015525,0.0002991948918904421,4
full,0,BASE,0.007803571428571429,0.009654663085044153,7
full,1,SFT,0.0101985,0.011320767273761379,4
full,2,ALIGNED,0.007363142857142857,0.010736790930077313,7
gaining,0,BASE,0.000171,,1
gaining,2,ALIGNED,0.000289,,1
gearing,0,BASE,0.0004566666666666667,6.726316475853137e-05,3
gearing,1,SFT,0.000306,0.00012303657992645926,2
gearing,2,ALIGNED,0.000312,9.768827974736784e-05,3
generally,0,BASE,0.0005979090909090909,0.00047009370439210404,11
generally,1,SFT,0.000186,0.00014452958174712883,6
generally,2,ALIGNED,0.00026245454545454543,0.0003063525301466804,11
getting,0,BASE,0.00208075,0.0014338106278957018,4
getting,1,SFT,0.0018935000000000002,0.00011950104602052668,2
getting,2,ALIGNED,0.00287375,0.0030039747419044653,4
given,0,BASE,0.00029800000000000003,0.000255,3
given,1,SFT,0.00037549999999999997,0.00031890515831513295,2
given,2,ALIGNED,0.000302,0.00027156767112452836,3
giving,0,BASE,0.000129,,1
giving,2,ALIGNED,0.000192,,1
going,0,BASE,0.00104475,0.0009644102194753908,8
going,1,SFT,0.0008047499999999999,0.0006501463296827877,4
going,2,ALIGNED,0.0008179999999999999,0.0010151786612639737,8
gorgeous,0,BASE,0.00030875,0.00019984056144837063,4
gorgeous,1,SFT,0.000285,9.475230867899734e-05,2
gorgeous,2,ALIGNED,0.0001875,0.00021658639538684482,4
governed,0,BASE,0.000847,,1
governed,1,SFT,0.000524,,1
governed,2,ALIGNED,0.000402,,1
graced,0,BASE,0.00035150000000000003,7.071067811865072e-07,2
graced,1,SFT,0.00047,,1
graced,2,ALIGNED,0.00030900000000000003,0.00023475945135393377,2
gradually,0,BASE,0.000354,0.0,2
gradually,1,SFT,0.000238,,1
gradually,2,ALIGNED,0.00031,1.9798989873223353e-05,2
great,0,BASE,0.000273,0.0001654116078151712,3
great,1,SFT,0.000344,,1
great,2,ALIGNED,0.000109,7.400000000000001e-05,3
growing,0,BASE,0.0004375,7.071067811865647e-07,2
growing,1,SFT,0.000278,,1
growing,2,ALIGNED,0.0002325,0.00010394469683442249,2
having,0,BASE,0.00041979999999999996,0.00022804100508461194,5
having,1,SFT,0.000294,7.071067811865475e-05,2
having,2,ALIGNED,0.00022439999999999998,0.0002101768303120018,5
heading,0,BASE,0.000165,,1
heading,2,ALIGNED,0.000206,,1
headquartered,0,BASE,0.000185,0.00021637467504308352,2
headquartered,1,SFT,3.8e-05,,1
headquartered,2,ALIGNED,0.000157,0.00016263455967290594,2
held,0,BASE,0.0005371666666666667,0.0005939620919441465,6
held,1,SFT,0.00038333333333333334,0.0005290655283925927,3
held,2,ALIGNED,0.00015016666666666667,0.0002582893080765572,6
here,0,BASE,0.001612,0.002915955075099752,6
here,1,SFT,0.0013666666666666669,0.002170443349487227,3
here,2,ALIGNED,0.000545,0.0011809834884535856,6
highly,0,BASE,0.00030250000000000003,0.0001753653329481058,4
highly,1,SFT,0.00024150000000000002,1.6263455967290604e-05,2
highly,2,ALIGNED,0.00014175,7.712922057603504e-05,4
historically,0,BASE,0.000178,7.037755323965163e-05,3
historically,1,SFT,0.000136,0.0001414213562373095,2
historically,2,ALIGNED,0.000238,0.00015254179755070412,3
home,0,BASE,0.012584444444444445,0.017569954518375334,9
home,1,SFT,0.01587116666666667,0.02600073790811843,6
home,2,ALIGNED,0.01926,0.029704999974751727,9
host,0,BASE,0.0006562499999999999,0.000444975186574113,4
host,1,SFT,0.000642,0.0001456639969244288,2
host,2,ALIGNED,0.00036525,0.0002639461750685797,4
hosting,0,BASE,0.0009314,0.0008242419547681372,5
hosting,1,SFT,0.0014765,0.0012339013331705254,2
hosting,2,ALIGNED,0.0012124,0.001270427998746879,5
housed,0,BASE,0.000318,0.0001895046173579947,2
housed,2,ALIGNED,0.00010899999999999999,3.535533905932738e-05,2
how,0,BASE,0.000361,0.000342239682094289,2
how,1,SFT,7.3e-05,,1
how,2,ALIGNED,0.0007445,0.0009340880579474293,2
however,0,BASE,0.00039,,1
however,2,ALIGNED,3e-05,,1
huge,0,BASE,0.00030599999999999996,0.00020097761069333067,4
huge,1,SFT,0.00013900000000000002,7.071067811865484e-06,2
huge,2,ALIGNED,5.725e-05,5.1545287531128066e-05,4
hôtel,0,BASE,5e-06,,1
hôtel,1,SFT,7.8e-05,,1
hôtel,2,ALIGNED,4.3e-05,,1
iconic,0,BASE,6.25e-05,5.586143571373725e-05,2
iconic,1,SFT,0.000197,,1
iconic,2,ALIGNED,9.75e-05,0.00011525840533340725,2
identified,0,BASE,0.000341,,1
identified,1,SFT,9.2e-05,,1
identified,2,ALIGNED,8.5e-05,,1
imbued,0,BASE,0.000197,,1
imbued,1,SFT,0.000197,,1
imbued,2,ALIGNED,0.000257,,1
immensely,0,BASE,0.000331,,1
immensely,1,SFT,0.000497,,1
immensely,2,ALIGNED,0.000748,,1
