ckpt_idx,role,arm,word,mass
54,sft_step,inst,consider,0.027392664977777773
54,sft_step,inst,file,0.0038870642333333327
54,sft_step,indiv,explain,0.006371404005555555
54,sft_step,indiv,ensure,0.0010751829888888888
54,sft_step,indiv,note,0.004647739138888888
54,sft_step,indiv,contact,0.032907064594444445
54,sft_step,indiv,consider,0.04227772897222222
54,sft_step,indiv,file,0.014642147833333338
55,sft_step,inst,explain,0.02173671718333333
55,sft_step,inst,ensure,0.009180934422222222
55,sft_step,inst,note,0.008283983350000001
55,sft_step,inst,contact,0.007440482777777779
55,sft_step,inst,consider,0.02393391569444445
55,sft_step,inst,file,0.0034220768555555557
55,sft_step,indiv,explain,0.005431613833333333
55,sft_step,indiv,ensure,0.001517773861111111
55,sft_step,indiv,note,0.0046210526500000005
55,sft_step,indiv,contact,0.04356956511111111
55,sft_step,indiv,consider,0.03227709779999999
55,sft_step,indiv,file,0.01230243058888889
56,sft_step,inst,explain,0.01886189116111111
56,sft_step,inst,ensure,0.006111358449999999
56,sft_step,inst,note,0.007031341033333333
56,sft_step,inst,contact,0.004167199727777779
56,sft_step,inst,consider,0.029197871655555555
56,sft_step,inst,file,0.0033620469388888886
56,sft_step,indiv,explain,0.005666201966666665
56,sft_step,indiv,ensure,0.0008782488666666667
56,sft_step,indiv,note,0.0035481349777777777
56,sft_step,indiv,contact,0.023171308161111112
56,sft_step,indiv,consider,0.039961732944444446
56,sft_step,indiv,file,0.013479775405555557
57,sft_step,inst,explain,0.013732590555555554
57,sft_step,inst,ensure,0.005526093950000001
57,sft_step,inst,note,0.008216623666666667
57,sft_step,inst,contact,0.0047311604388888895
57,sft_step,inst,consider,0.021726385583333327
57,sft_step,inst,file,0.003644045194444445
57,sft_step,indiv,explain,0.004095325111111111
57,sft_step,indiv,ensure,0.0009590068444444445
57,sft_step,indiv,note,0.0038203503388888884
57,sft_step,indiv,contact,0.025132933677777778
57,sft_step,indiv,consider,0.03337229035
57,sft_step,indiv,file,0.012604461583333334
58,sft_step,inst,explain,0.01783001825555556
58,sft_step,inst,ensure,0.008930025705555556
58,sft_step,inst,note,0.01172791476111111
58,sft_step,inst,contact,0.005800758766666667
58,sft_step,inst,consider,0.029819335627777777
58,sft_step,inst,file,0.0029014878666666667
58,sft_step,indiv,explain,0.005131272272222223
58,sft_step,indiv,ensure,0.001642406538888889
58,sft_step,indiv,note,0.006069157594444445
58,sft_step,indiv,contact,0.029325029805555562
58,sft_step,indiv,consider,0.043609625433333334
58,sft_step,indiv,file,0.010886216355555554
59,sft_step,inst,explain,0.018870363872222223
59,sft_step,inst,ensure,0.007039852111111112
59,sft_step,inst,note,0.008445285833333335
59,sft_step,inst,contact,0.005604317455555556
59,sft_step,inst,consider,0.02856225233333333
59,sft_step,inst,file,0.002441894594444444
59,sft_step,indiv,explain,0.005250813383333334
59,sft_step,indiv,ensure,0.0010425729666666665
59,sft_step,indiv,note,0.004528314116666667
59,sft_step,indiv,contact,0.02724060676111111
59,sft_step,indiv,consider,0.03596670659444444
59,sft_step,indiv,file,0.009426620416666667
60,sft_step,inst,explain,0.01684834119444445
60,sft_step,inst,ensure,0.006114216216666666
60,sft_step,inst,note,0.010319259177777774
60,sft_step,inst,contact,0.00798448611111111
60,sft_step,inst,consider,0.02916684633333333
60,sft_step,inst,file,0.002528678777777778
60,sft_step,indiv,explain,0.0041931237500000005
60,sft_step,indiv,ensure,0.0009022910055555555
60,sft_step,indiv,note,0.004509814900000001
60,sft_step,indiv,contact,0.04001655968888889
60,sft_step,indiv,consider,0.035428434055555555
60,sft_step,indiv,file,0.008544691627777778
61,sft_step,inst,explain,0.015730179411111107
61,sft_step,inst,ensure,0.006259350561111111
61,sft_step,inst,note,0.011315126872222222
61,sft_step,inst,contact,0.007207509088888889
61,sft_step,inst,consider,0.03713016177777777
61,sft_step,inst,file,0.0036289102111111107
61,sft_step,indiv,explain,0.004186054450000001
61,sft_step,indiv,ensure,0.0010022587666666666
61,sft_step,indiv,note,0.006155353249999999
61,sft_step,indiv,contact,0.04023363967222223
61,sft_step,indiv,consider,0.05629717600000001
61,sft_step,indiv,file,0.011185398077777778
62,sft_step,inst,explain,0.015820645672222227
62,sft_step,inst,ensure,0.006609074266666666
62,sft_step,inst,note,0.010085293316666665
62,sft_step,inst,contact,0.006378515688888888
62,sft_step,inst,consider,0.03243094936111111
62,sft_step,inst,file,0.0038756622222222235
62,sft_step,indiv,explain,0.00518294103888889
62,sft_step,indiv,ensure,0.0009547088444444445
62,sft_step,indiv,note,0.004948205205555556
62,sft_step,indiv,contact,0.033274961527777785
62,sft_step,indiv,consider,0.044589743127777776
62,sft_step,indiv,file,0.013101830016666666
63,sft_step,inst,explain,0.0131846792
63,sft_step,inst,ensure,0.007879438450000002
63,sft_step,inst,note,0.00977496762222222
63,sft_step,inst,contact,0.005715640316666667
63,sft_step,inst,consider,0.03147167083333333
63,sft_step,inst,file,0.003321867638888889
63,sft_step,indiv,explain,0.003864176116666667
63,sft_step,indiv,ensure,0.00090055405
63,sft_step,indiv,note,0.0046027215
63,sft_step,indiv,contact,0.03040739502222222
63,sft_step,indiv,consider,0.04212789711111111
63,sft_step,indiv,file,0.012711108477777778
64,sft_step,inst,explain,0.012661184827777778
64,sft_step,inst,ensure,0.010103118911111111
64,sft_step,inst,note,0.012206385955555557
64,sft_step,inst,contact,0.0055101215
64,sft_step,inst,consider,0.020527410955555558
64,sft_step,inst,file,0.0036313266500000003
64,sft_step,indiv,explain,0.003851124372222222
64,sft_step,indiv,ensure,0.0012732899833333333
64,sft_step,indiv,note,0.005586353888888889
64,sft_step,indiv,contact,0.03064002897222222
64,sft_step,indiv,consider,0.030249749755555555
64,sft_step,indiv,file,0.01298378343888889
65,sft_step,inst,explain,0.014820396616666667
65,sft_step,inst,ensure,0.008133348338888888
65,sft_step,inst,note,0.008975410816666664
65,sft_step,inst,contact,0.007480342783333334
65,sft_step,inst,consider,0.024018803333333328
65,sft_step,inst,file,0.003353494933333334
65,sft_step,indiv,explain,0.0044222988888888886
65,sft_step,indiv,ensure,0.0012148425888888889
65,sft_step,indiv,note,0.0047165134055555565
65,sft_step,indiv,contact,0.046697946483333336
65,sft_step,indiv,consider,0.03149580967222223
65,sft_step,indiv,file,0.01194192986111111
66,sft_step,inst,explain,0.01391993768888889
66,sft_step,inst,ensure,0.0091043953
66,sft_step,inst,note,0.010594359727777777
66,sft_step,inst,contact,0.004529069433333334
66,sft_step,inst,consider,0.028445636994444443
66,sft_step,inst,file,0.0026844042444444443
66,sft_step,indiv,explain,0.004482159716666666
66,sft_step,indiv,ensure,0.001484139911111111
66,sft_step,indiv,note,0.00482715325
66,sft_step,indiv,contact,0.03030995330555555
66,sft_step,indiv,consider,0.039111747799999985
66,sft_step,indiv,file,0.0128310499
67,sft_step,inst,explain,0.01682392710555556
67,sft_step,inst,ensure,0.0071274815611111104
67,sft_step,inst,note,0.011071904516666667
67,sft_step,inst,contact,0.005093333505555556
67,sft_step,inst,consider,0.02783683027777778
67,sft_step,inst,file,0.002811039905555556
67,sft_step,indiv,explain,0.005195250172222222
67,sft_step,indiv,ensure,0.0010432731444444444
67,sft_step,indiv,note,0.005185905838888889
67,sft_step,indiv,contact,0.033339360600000006
67,sft_step,indiv,consider,0.041300579638888876
67,sft_step,indiv,file,0.01373201618888889
68,sft_step,inst,explain,0.017237953911111114
68,sft_step,inst,ensure,0.007806168983333334
68,sft_step,inst,note,0.010838026649999999
68,sft_step,inst,contact,0.005169372866666667
68,sft_step,inst,consider,0.02831527083888889
68,sft_step,inst,file,0.0036410076055555557
68,sft_step,indiv,explain,0.005445098783333334
68,sft_step,indiv,ensure,0.001080808588888889
68,sft_step,indiv,note,0.004348160694444444
68,sft_step,indiv,contact,0.035435458788888895
68,sft_step,indiv,consider,0.04127382683333333
68,sft_step,indiv,file,0.015491668094444447
69,sft_step,inst,explain,0.01830539881666667
69,sft_step,inst,ensure,0.008844428533333335
69,sft_step,inst,note,0.008703669205555558
69,sft_step,inst,contact,0.005323186322222223
69,sft_step,inst,consider,0.029226935111111105
69,sft_step,inst,file,0.003965961105555555
69,sft_step,indiv,explain,0.005183910955555555
69,sft_step,indiv,ensure,0.0011382259055555558
69,sft_step,indiv,note,0.003922987566666668
69,sft_step,indiv,contact,0.03730042254999999
69,sft_step,indiv,consider,0.05083668161111111
69,sft_step,indiv,file,0.01750830510555556
70,sft_step,inst,explain,0.019251379016666667
70,sft_step,inst,ensure,0.008088442872222223
70,sft_step,inst,note,0.009829305977777777
70,sft_step,inst,contact,0.005546629016666666
70,sft_step,inst,consider,0.029159961444444438
70,sft_step,inst,file,0.004517470866666666
70,sft_step,indiv,explain,0.005380939577777777
70,sft_step,indiv,ensure,0.0008076890611111111
70,sft_step,indiv,note,0.004253383505555555
70,sft_step,indiv,contact,0.03828552992777778
70,sft_step,indiv,consider,0.05044605087222222
70,sft_step,indiv,file,0.015362959716666668
71,sft_step,inst,explain,0.018056929044444447
71,sft_step,inst,ensure,0.008126015738888888
71,sft_step,inst,note,0.011984298122222223
71,sft_step,inst,contact,0.005413588561111111
71,sft_step,inst,consider,0.027375683166666668
71,sft_step,inst,file,0.003412976277777778
71,sft_step,indiv,explain,0.004223311488888889
71,sft_step,indiv,ensure,0.0009245855722222223
71,sft_step,indiv,note,0.004894725527777777
71,sft_step,indiv,contact,0.03808628226111111
71,sft_step,indiv,consider,0.046327748188888886
71,sft_step,indiv,file,0.013755522788888891
72,sft_step,inst,explain,0.014359375822222223
72,sft_step,inst,ensure,0.007906909194444443
72,sft_step,inst,note,0.01186278917777778
72,sft_step,inst,contact,0.004306671088888889
72,sft_step,inst,consider,0.02619106782222222
72,sft_step,inst,file,0.0034239525499999996
72,sft_step,indiv,explain,0.0035586996722222226
72,sft_step,indiv,ensure,0.0010591595333333335
72,sft_step,indiv,note,0.004634619461111111
72,sft_step,indiv,contact,0.03392715276111111
72,sft_step,indiv,consider,0.04412265308333334
72,sft_step,indiv,file,0.012730947772222221
73,sft_step,inst,explain,0.014054254105555556
73,sft_step,inst,ensure,0.008506073105555557
73,sft_step,inst,note,0.009893985494444445
73,sft_step,inst,contact,0.004732391883333333
73,sft_step,inst,consider,0.02586829044444444
73,sft_step,inst,file,0.003608616855555556
73,sft_step,indiv,explain,0.0034386464722222223
73,sft_step,indiv,ensure,0.0011718626444444445
73,sft_step,indiv,note,0.003312246772222223
73,sft_step,indiv,contact,0.03351631722777778
73,sft_step,indiv,consider,0.04124777714444445
73,sft_step,indiv,file,0.01455556145
74,sft_step,inst,explain,0.01268026733888889
74,sft_step,inst,ensure,0.007913744727777776
74,sft_step,inst,note,0.011622320616666668
74,sft_step,inst,contact,0.007461520677777779
74,sft_step,inst,consider,0.02708139575
74,sft_step,inst,file,0.0046547781666666675
74,sft_step,indiv,explain,0.0031723898222222225
74,sft_step,indiv,ensure,0.00081726825
74,sft_step,indiv,note,0.004150811366666666
74,sft_step,indiv,contact,0.04766857233333333
74,sft_step,indiv,consider,0.03983724281111112
74,sft_step,indiv,file,0.014625678983333334
75,sft_step,inst,explain,0.014009752405555556
75,sft_step,inst,ensure,0.008907827799999999
75,sft_step,inst,note,0.011725506816666668
75,sft_step,inst,contact,0.005863281305555555
75,sft_step,inst,consider,0.025171584777777783
75,sft_step,inst,file,0.003906157788888889
75,sft_step,indiv,explain,0.0039032328388888893
75,sft_step,indiv,ensure,0.0008954596666666668
75,sft_step,indiv,note,0.004578734216666667
75,sft_step,indiv,contact,0.04233466818333334
75,sft_step,indiv,consider,0.038498603500000006
75,sft_step,indiv,file,0.014094359055555554
76,sft_step,inst,explain,0.018150831883333333
76,sft_step,inst,ensure,0.007274587266666666
76,sft_step,inst,note,0.011796409094444443
76,sft_step,inst,contact,0.005601697877777778
76,sft_step,inst,consider,0.026353466277777775
76,sft_step,inst,file,0.00403721435
76,sft_step,indiv,explain,0.0048890001555555555
76,sft_step,indiv,ensure,0.0009555359833333334
76,sft_step,indiv,note,0.004338321472222223
76,sft_step,indiv,contact,0.03754293448888888
76,sft_step,indiv,consider,0.03887197765000001
76,sft_step,indiv,file,0.014415465638888887
77,sft_step,inst,explain,0.014652085855555556
77,sft_step,inst,ensure,0.007281733916666667
77,sft_step,inst,note,0.011699040111111112
77,sft_step,inst,contact,0.005848839405555555
77,sft_step,inst,consider,0.030343948527777775
77,sft_step,inst,file,0.004940885394444443
77,sft_step,indiv,explain,0.0040413628888888884
77,sft_step,indiv,ensure,0.0008669786166666668
77,sft_step,indiv,note,0.004776333038888889
77,sft_step,indiv,contact,0.037856665783333326
77,sft_step,indiv,consider,0.04555094022222222
77,sft_step,indiv,file,0.01423390627777778
78,sft_step,inst,explain,0.01545958667777778
78,sft_step,inst,ensure,0.0069788005444444455
78,sft_step,inst,note,0.012120348044444448
78,sft_step,inst,contact,0.0059152738388888884
78,sft_step,inst,consider,0.030091446777777777
78,sft_step,inst,file,0.004826808966666668
78,sft_step,indiv,explain,0.004542869566666667
78,sft_step,indiv,ensure,0.0009643922444444443
78,sft_step,indiv,note,0.0048038426777777775
78,sft_step,indiv,contact,0.04145329104444446
78,sft_step,indiv,consider,0.04281428827777777
78,sft_step,indiv,file,0.015951084894444443
79,sft_step,inst,explain,0.01683594346111111
79,sft_step,inst,ensure,0.007570879861111111
79,sft_step,inst,note,0.011055458427777777
79,sft_step,inst,contact,0.005288438466666667
79,sft_step,inst,consider,0.02849450488888889
79,sft_step,inst,file,0.004508178033333334
79,sft_step,indiv,explain,0.004921759
79,sft_step,indiv,ensure,0.0009280223722222224
79,sft_step,indiv,note,0.004555424211111111
79,sft_step,indiv,contact,0.03485749701666667
79,sft_step,indiv,consider,0.041513947577777786
79,sft_step,indiv,file,0.015573397355555555
80,sft_step,inst,explain,0.01717814622222222
80,sft_step,inst,ensure,0.007491115372222221
80,sft_step,inst,note,0.01255991663888889
80,sft_step,inst,contact,0.006172318705555556
80,sft_step,inst,consider,0.029100123611111122
80,sft_step,inst,file,0.004416451205555556
80,sft_step,indiv,explain,0.004863010722222222
80,sft_step,indiv,ensure,0.0009054352777777778
80,sft_step,indiv,note,0.005349380555555556
80,sft_step,indiv,contact,0.038962291527777776
80,sft_step,indiv,consider,0.042271297777777786
80,sft_step,indiv,file,0.013649204555555556
81,sft_step,inst,explain,0.015920637627777776
81,sft_step,inst,ensure,0.007971290355555556
81,sft_step,inst,note,0.011546497961111112
81,sft_step,inst,contact,0.005738645594444445
81,sft_step,inst,consider,0.02888156333333333
81,sft_step,inst,file,0.0037733638499999997
81,sft_step,indiv,explain,0.004526162166666666
81,sft_step,indiv,ensure,0.0010510770833333334
81,sft_step,indiv,note,0.004841885177777778
81,sft_step,indiv,contact,0.03688472563333333
81,sft_step,indiv,consider,0.04195969452777778
81,sft_step,indiv,file,0.012974141949999999
82,sft_step,inst,explain,0.018159332722222223
82,sft_step,inst,ensure,0.008226414183333332
82,sft_step,inst,note,0.012022325694444447
82,sft_step,inst,contact,0.005661720977777778
82,sft_step,inst,consider,0.027769481211111117
82,sft_step,inst,file,0.003977002455555555
82,sft_step,indiv,explain,0.005173513577777778
82,sft_step,indiv,ensure,0.001020867
82,sft_step,indiv,note,0.0047683992555555554
82,sft_step,indiv,contact,0.035632285644444456
82,sft_step,indiv,consider,0.041186064583333334
82,sft_step,indiv,file,0.014174756627777776
83,sft_step,inst,explain,0.01826737193888889
83,sft_step,inst,ensure,0.007831670833333334
83,sft_step,inst,note,0.01211788267222222
83,sft_step,inst,contact,0.005808137655555556
83,sft_step,inst,consider,0.02941480277777778
83,sft_step,inst,file,0.003881541838888889
83,sft_step,indiv,explain,0.00501272345
83,sft_step,indiv,ensure,0.00101702725
83,sft_step,indiv,note,0.004795522644444445
83,sft_step,indiv,contact,0.03676993415555556
83,sft_step,indiv,consider,0.044281118666666675
83,sft_step,indiv,file,0.014073538377777778
84,sft_step,inst,explain,0.018093135683333334
84,sft_step,inst,ensure,0.008429771611111109
84,sft_step,inst,note,0.01174128128888889
84,sft_step,inst,contact,0.005713920344444445
84,sft_step,inst,consider,0.02961682297222222
84,sft_step,inst,file,0.003945502272222222
84,sft_step,indiv,explain,0.004931812188888889
84,sft_step,indiv,ensure,0.0010975945777777778
84,sft_step,indiv,note,0.004595900722222222
84,sft_step,indiv,contact,0.03563475600555555
84,sft_step,indiv,consider,0.043056226277777776
84,sft_step,indiv,file,0.014560516138888889
85,sft_step,inst,explain,0.017723478255555553
85,sft_step,inst,ensure,0.008484580727777778
85,sft_step,inst,note,0.011921746822222221
85,sft_step,inst,contact,0.005923800594444445
85,sft_step,inst,consider,0.029437649305555553
85,sft_step,inst,file,0.0038840143
85,sft_step,indiv,explain,0.004769435316666667
85,sft_step,indiv,ensure,0.001078476138888889
85,sft_step,indiv,note,0.004606905666666667
85,sft_step,indiv,contact,0.036592157933333334
85,sft_step,indiv,consider,0.04297820569444445
85,sft_step,indiv,file,0.01426955922222222
86,sft_endpoint,inst,explain,0.01766986353888889
86,sft_endpoint,inst,ensure,0.008537602333333331
86,sft_endpoint,inst,note,0.011974098261111113
86,sft_endpoint,inst,contact,0.005925997605555556
86,sft_endpoint,inst,consider,0.029640462388888886
86,sft_endpoint,inst,file,0.003821196816666667
86,sft_endpoint,indiv,explain,0.004782263700000001
86,sft_endpoint,indiv,ensure,0.0010841972666666665
86,sft_endpoint,indiv,note,0.004630319744444444
86,sft_endpoint,indiv,contact,0.03655656893333334
86,sft_endpoint,indiv,consider,0.043231328888888886
86,sft_endpoint,indiv,file,0.014277588966666664
87,dpo_endpoint,inst,explain,0.020031018277777778
87,dpo_endpoint,inst,ensure,0.008825279138888888
87,dpo_endpoint,inst,note,0.011468640272222223
87,dpo_endpoint,inst,contact,0.006386259833333334
87,dpo_endpoint,inst,consider,0.03284266127777778
87,dpo_endpoint,inst,file,0.003909592266666666
87,dpo_endpoint,indiv,explain,0.00490515815
87,dpo_endpoint,indiv,ensure,0.0009142216555555556
87,dpo_endpoint,indiv,note,0.004343180572222222
87,dpo_endpoint,indiv,contact,0.04007324521111112
87,dpo_endpoint,indiv,consider,0.05054826216666666
87,dpo_endpoint,indiv,file,0.013358214622222222
88,rlvr_step,inst,explain,0.01997016825
88,rlvr_step,inst,ensure,0.00881330107222222
88,rlvr_step,inst,note,0.011515479122222222
88,rlvr_step,inst,contact,0.006372881488888888
88,rlvr_step,inst,consider,0.03277936344444445
88,rlvr_step,inst,file,0.0038958964055555555
88,rlvr_step,indiv,explain,0.004915370338888888
88,rlvr_step,indiv,ensure,0.0009131606666666667
88,rlvr_step,indiv,note,0.004337139977777778
88,rlvr_step,indiv,contact,0.04009809761666667
88,rlvr_step,indiv,consider,0.0504387925
88,rlvr_step,indiv,file,0.013321275383333333
89,rlvr_step,inst,explain,0.019980196588888884
89,rlvr_step,inst,ensure,0.008837815516666667
89,rlvr_step,inst,note,0.01149817048333333
89,rlvr_step,inst,contact,0.006376605422222222
89,rlvr_step,inst,consider,0.03271946566666667
89,rlvr_step,inst,file,0.0038945900888888887
89,rlvr_step,indiv,explain,0.004910307200000001
89,rlvr_step,indiv,ensure,0.0009110974944444445
89,rlvr_step,indiv,note,0.004336520033333334
89,rlvr_step,indiv,contact,0.040089422044444434
89,rlvr_step,indiv,consider,0.05041896694444444
89,rlvr_step,indiv,file,0.013308016983333336
90,rlvr_step,inst,explain,0.0200370268
90,rlvr_step,inst,ensure,0.008784659344444445
90,rlvr_step,inst,note,0.011418824755555557
90,rlvr_step,inst,contact,0.006370853266666666
90,rlvr_step,inst,consider,0.032870120722222215
90,rlvr_step,inst,file,0.0039002493444444436
90,rlvr_step,indiv,explain,0.004904839894444445
90,rlvr_step,indiv,ensure,0.00091063755
90,rlvr_step,indiv,note,0.004306666433333333
90,rlvr_step,indiv,contact,0.04013605177222222
90,rlvr_step,indiv,consider,0.05077221894444444
90,rlvr_step,indiv,file,0.013283327916666665
91,rlvr_step,inst,explain,0.020031810811111106
91,rlvr_step,inst,ensure,0.008772000788888889
91,rlvr_step,inst,note,0.011449756072222223
91,rlvr_step,inst,contact,0.006340157333333334
91,rlvr_step,inst,consider,0.032621526722222224
91,rlvr_step,inst,file,0.0039020052944444433
91,rlvr_step,indiv,explain,0.004905970088888888
91,rlvr_step,indiv,ensure,0.0008934305277777777
91,rlvr_step,indiv,note,0.004301683561111111
91,rlvr_step,indiv,contact,0.04010441574444445
91,rlvr_step,indiv,consider,0.05028280958333334
91,rlvr_step,indiv,file,0.013282104377777779
92,rlvr_step,inst,explain,0.02017466813888889
92,rlvr_step,inst,ensure,0.0086429763
92,rlvr_step,inst,note,0.011321312733333332
92,rlvr_step,inst,contact,0.006276582705555556
92,rlvr_step,inst,consider,0.031424981722222224
92,rlvr_step,inst,file,0.00395500148888889
92,rlvr_step,indiv,explain,0.004892091561111111
92,rlvr_step,indiv,ensure,0.0008780665055555555
92,rlvr_step,indiv,note,0.004210033788888889
92,rlvr_step,indiv,contact,0.04023658459999999
92,rlvr_step,indiv,consider,0.048317189499999996
92,rlvr_step,indiv,file,0.013527326866666665
93,rlvr_step,inst,explain,0.01962326252777778
93,rlvr_step,inst,ensure,0.008513262616666665
93,rlvr_step,inst,note,0.011535912766666668
93,rlvr_step,inst,contact,0.006335303283333333
93,rlvr_step,inst,consider,0.031104210833333337
93,rlvr_step,inst,file,0.003921371855555555
93,rlvr_step,indiv,explain,0.004728152105555556
93,rlvr_step,indiv,ensure,0.00084923715
93,rlvr_step,indiv,note,0.004289310188888889
93,rlvr_step,indiv,contact,0.04078206489444444
93,rlvr_step,indiv,consider,0.04756214230555555
93,rlvr_step,indiv,file,0.013651389855555555
94,rlvr_step,inst,explain,0.020357286027777775
94,rlvr_step,inst,ensure,0.008110347416666667
94,rlvr_step,inst,note,0.011330571644444447
94,rlvr_step,inst,contact,0.006224415677777778
94,rlvr_step,inst,consider,0.03116714135
94,rlvr_step,inst,file,0.0038530127444444447
94,rlvr_step,indiv,explain,0.004818838688888888
94,rlvr_step,indiv,ensure,0.0007870822833333334
94,rlvr_step,indiv,note,0.004198848816666666
94,rlvr_step,indiv,contact,0.04043337563333333
94,rlvr_step,indiv,consider,0.047435167388888894
94,rlvr_step,indiv,file,0.013726233622222223
