stratum,labeling,frm,to,fwd,rev,e_fwd,e_rev,reciprocal,p,bonferroni,frm_name,to_name
m01_marked,verbnet,contiguous_location,force,417,264,36,33,True,0.8099490529189248,False,,
m01_marked,verbnet,get,force,589,360,37,35,True,0.906294324703081,False,,
m01_marked,verbnet,force,escape,976,1245,38,37,True,1.0,False,,
m01_marked,verbnet,cheat,force,49,37,21,16,True,0.5113757815852296,False,,
m01_marked,verbnet,force,exchange,120,90,28,19,True,0.24296021728332556,False,,
m01_marked,verbnet,force,contribute,198,198,29,27,True,0.8938530948350216,False,,
m01_marked,verbnet,spray,force,224,193,35,34,True,1.0,False,,
m01_marked,verbnet,force,preparing,74,13,21,8,True,0.0241195447742939,False,,
m01_marked,verbnet,force,search,391,279,34,32,True,0.9021585000966994,False,,
m01_marked,verbnet,force,peer,1209,684,37,34,True,0.8125886494061619,False,,
m01_marked,verbnet,force,entity_specific_modes_being,8,6,6,5,True,1.0,False,,
m01_marked,verbnet,calibratable_cos,herd,18,4,7,4,True,0.548828125,False,,
m01_marked,verbnet,calibratable_cos,cheat,149,72,30,21,True,0.2624375357110438,False,,
m01_marked,verbnet,calibratable_cos,contribute,259,215,31,31,True,1.0,False,,
m01_marked,verbnet,calibratable_cos,spray,474,123,34,29,True,0.6146550157654618,False,,
m01_marked,verbnet,calibratable_cos,preparing,143,23,28,8,True,0.0011932429624721408,False,,
m01_marked,verbnet,calibratable_cos,entity_specific_modes_being,22,18,11,11,True,1.0,False,,
m01_marked,verbnet,escape,herd,77,21,21,10,True,0.07075554598122835,False,,
m01_marked,verbnet,escape,cheat,285,172,30,30,True,1.0,False,,
m01_marked,verbnet,spray,escape,467,959,35,34,True,1.0,False,,
m01_marked,verbnet,escape,preparing,246,36,29,14,True,0.03153949735315109,False,,
m01_marked,verbnet,escape,entity_specific_modes_being,50,26,18,13,True,0.47312965989112854,False,,
m01_marked,verbnet,contiguous_location,throw,154,134,31,29,True,0.8974218269914307,False,,
m01_marked,verbnet,throw,obtain,153,130,28,27,True,1.0,False,,
m01_marked,verbnet,assuming_position,throw,357,300,34,31,True,0.8043170001933984,False,,
m01_marked,verbnet,throw,amuse,818,1145,39,35,True,0.7275470834894697,False,,
m01_marked,verbnet,throw,cheat,26,16,15,12,True,0.7011080384254456,False,,
m01_marked,verbnet,throw,contribute,121,143,30,29,True,1.0,False,,
m01_marked,verbnet,throw,spray,184,129,28,27,True,1.0,False,,
m01_marked,verbnet,throw,preparing,64,8,20,6,True,0.009355306625366211,False,,
m01_marked,verbnet,throw,search,260,120,30,22,True,0.3317497633694906,False,,
m01_marked,verbnet,throw,nonverbal_expression,508,111,37,24,True,0.12373144253809215,False,,
m01_marked,verbnet,throw,peer,660,338,34,28,True,0.52577336017565,False,,
m01_marked,verbnet,throw,manner_speaking,653,226,37,26,True,0.20736789985685422,False,,
m01_marked,verbnet,body_internal_motion,herd,16,3,10,2,True,0.03857421875,False,,
m01_marked,verbnet,cheat,body_internal_motion,15,23,12,10,True,0.8318119049072266,False,,
m01_marked,verbnet,body_internal_motion,contribute,64,67,24,21,True,0.765991824244793,False,,
m01_marked,verbnet,body_internal_motion,spray,177,49,33,19,True,0.07039422106706228,False,,
m01_marked,verbnet,body_internal_motion,preparing,37,1,13,1,True,0.0018310546875,False,,
m01_marked,verbnet,body_internal_motion,peer,446,247,34,23,True,0.18485048241641844,False,,
m01_marked,verbnet,body_internal_motion,entity_specific_modes_being,9,5,8,5,True,0.5810546875,False,,
m01_marked,verbnet,contiguous_location,pour,70,78,23,20,True,0.7607916425613439,False,,
m01_marked,verbnet,get,pour,67,47,23,15,True,0.2558750795433298,False,,
m01_marked,verbnet,pour,obtain,68,29,22,16,True,0.417692190836533,False,,
m01_marked,verbnet,pour,discover,32,14,13,9,True,0.5234670639038086,False,,
m01_marked,verbnet,pour,assuming_position,143,101,28,27,True,1.0,False,,
m01_marked,verbnet,pour,escape,285,208,34,29,True,0.6146550157654618,False,,
m01_marked,verbnet,pour,amuse,242,301,35,33,True,0.9035973456835127,False,,
m01_marked,verbnet,cheat,pour,9,13,8,6,True,0.79052734375,False,,
m01_marked,verbnet,pour,exchange,83,22,22,11,True,0.08014331245794892,False,,
m01_marked,verbnet,pour,contribute,78,45,24,20,True,0.651587827208914,False,,
m01_marked,verbnet,pour,spray,110,41,28,21,True,0.3916029105474905,False,,
m01_marked,verbnet,funnel,pour,45,68,17,16,True,1.0,False,,
m01_marked,verbnet,pour,preparing,18,3,10,3,True,0.09228515625,False,,
m01_marked,verbnet,pour,search,207,40,33,19,True,0.07039422106706228,False,,
m01_marked,verbnet,pour,nonverbal_expression,305,64,31,12,True,0.005401572654591291,False,,
m01_marked,verbnet,pour,peer,219,72,28,19,True,0.24296021728332556,False,,
m01_marked,verbnet,pour,entity_specific_modes_being,13,6,9,4,True,0.266845703125,False,,
m01_marked,verbnet,pour,meander,61,66,25,24,True,1.0,False,,
m01_marked,verbnet,meander,herd,16,6,9,4,True,0.266845703125,False,,
m01_marked,verbnet,meander,cheat,97,27,26,11,True,0.020073851919732988,False,,
m01_marked,verbnet,meander,spray,413,124,32,26,True,0.5118423084381691,False,,
m01_marked,verbnet,meander,preparing,90,11,27,7,True,0.0008213953115046024,False,,
m01_marked,verbnet,meander,peer,1804,586,36,34,True,0.9049745264594622,False,,
m01_marked,verbnet,meander,entity_specific_modes_being,19,6,12,4,True,0.076812744140625,False,,
m01_marked,verbnet,indicate,herd,47,16,14,7,True,0.18924713134765625,False,,
m01_marked,verbnet,indicate,cheat,127,24,23,11,True,0.05761267291381955,False,,
m01_marked,verbnet,contribute,indicate,467,803,37,35,True,0.906294324703081,False,,
m01_marked,verbnet,indicate,spray,636,196,31,28,True,0.794843653982861,False,,
m01_marked,verbnet,indicate,preparing,180,41,29,16,True,0.07245426016254441,False,,
m01_marked,verbnet,herd,manner_speaking,15,9,7,5,True,0.7744140625,False,,
m01_marked,verbnet,cheat,manner_speaking,47,36,17,9,True,0.16863754391670227,False,,
m01_marked,verbnet,exchange,manner_speaking,66,57,18,17,True,1.0,False,,
m01_marked,verbnet,contribute,manner_speaking,400,75,33,24,True,0.2892437471090205,False,,
m01_marked,verbnet,spray,manner_speaking,406,300,34,33,True,1.0,False,,
m01_marked,verbnet,preparing,manner_speaking,49,106,19,17,True,0.8679394004284404,False,,
m01_marked,verbnet,entity_specific_modes_being,manner_speaking,42,12,17,7,True,0.06391465663909912,False,,
m01_marked,verbnet,confine,herd,29,14,14,11,True,0.6900379657745361,False,,
m01_marked,verbnet,confine,obtain,290,199,33,33,True,1.0,False,,
m01_marked,verbnet,confine,cheat,60,24,23,18,True,0.5327092552361137,False,,
m01_marked,verbnet,confine,contribute,400,217,34,31,True,0.8043170001933984,False,,
m01_marked,verbnet,spray,confine,83,135,30,26,True,0.6888797607233395,False,,
m01_marked,verbnet,confine,preparing,70,4,26,3,True,1.5236437320709229e-05,False,,
m01_marked,verbnet,confine,nonverbal_expression,1106,139,35,31,True,0.7122308826373509,False,,
m01_marked,verbnet,braid,herd,29,4,11,3,True,0.057373046875,False,,
m01_marked,verbnet,braid,cheat,101,32,20,17,True,0.7428293587290682,False,,
m01_marked,verbnet,braid,contribute,351,277,34,33,True,1.0,False,,
m01_marked,verbnet,spray,braid,186,357,34,28,True,0.52577336017565,False,,
m01_marked,verbnet,braid,preparing,66,13,24,8,True,0.0070003666914999485,False,,
m01_marked,verbnet,braid,entity_specific_modes_being,14,12,12,9,True,0.6636238098144531,False,,
m01_marked,verbnet,herd,admire,17,11,9,4,True,0.266845703125,False,,
m01_marked,verbnet,admire,cheat,47,29,17,14,True,0.720100131817162,False,,
m01_marked,verbnet,admire,preparing,49,11,23,7,True,0.005222879350185395,False,,
m01_marked,verbnet,entity_specific_modes_being,admire,17,13,14,8,True,0.28627872467041016,False,,
m01_marked,verbnet,convert,herd,57,24,16,14,True,0.8555355519056321,False,,
m01_marked,verbnet,convert,cheat,173,78,25,24,True,1.0,False,,
m01_marked,verbnet,convert,preparing,205,17,29,10,True,0.0033778479119064286,False,,
m01_marked,verbnet,convert,entity_specific_modes_being,40,13,15,8,True,0.21003961563110352,False,,
m01_marked,verbnet,eat,bend,12,4,8,3,True,0.2265625,False,,
m01_marked,verbnet,eat,judgement,75,35,26,12,True,0.03355243967962451,False,,
m01_marked,verbnet,eat,put,184,278,31,28,True,0.794843653982861,False,,
m01_marked,verbnet,eat,spray,78,61,25,16,True,0.21102359760880063,False,,
m01_marked,verbnet,eat,amuse,302,285,36,32,True,0.716300760154337,False,,
m01_marked,verbnet,entity_specific_cos,bend,41,3,16,2,True,0.001312255859375,False,,
m01_marked,verbnet,entity_specific_cos,judgement,88,33,20,11,True,0.14961278438568115,False,,
m01_marked,verbnet,entity_specific_cos,put,225,199,31,30,True,1.0,False,,
m01_marked,verbnet,entity_specific_cos,crane,251,108,29,26,True,0.7877061896700431,False,,
m01_marked,verbnet,calibratable_cos,bend,80,19,22,10,True,0.050102459732443094,False,,
m01_marked,verbnet,force,put,560,1673,37,37,True,1.0,False,,
m01_marked,verbnet,judgement,give,95,341,31,30,True,1.0,False,,
m01_marked,verbnet,spray,give,155,326,30,27,True,0.7913664277791806,False,,
m01_marked,verbnet,judgement,build,371,393,36,35,True,1.0,False,,
m01_marked,verbnet,spray,discover,78,68,24,18,True,0.44079906734259566,False,,
m01_marked,verbnet,confine,bend,62,12,21,6,True,0.005924612283706665,False,,
m01_marked,verbnet,confine,judgement,244,141,32,29,True,0.7981526273057179,False,,
m01_marked,verbnet,judgement,conjecture,361,241,33,32,True,1.0,False,,
m01_marked,verbnet,judgement,begin,583,471,36,32,True,0.716300760154337,False,,
m01_marked,verbnet,spray,bring,180,616,33,32,True,1.0,False,,
m01_marked,verbnet,lecture,judgement,173,116,30,29,True,1.0,False,,
m01_marked,verbnet,put,lecture,614,376,36,31,True,0.6254068289416483,False,,
m01_marked,verbnet,lecture,spray,156,107,29,26,True,0.7877061896700431,False,,
m01_marked,verbnet,carry,engender,556,34,35,16,True,0.010973562899720513,False,,
m01_marked,verbnet,declare,engender,118,31,27,16,True,0.12628947438543037,False,,
m01_marked,verbnet,contiguous_location,declare,283,157,36,27,True,0.31350305329645284,False,,
m01_marked,verbnet,obtain,declare,320,166,37,25,True,0.16188140552559763,False,,
m01_marked,verbnet,declare,preparing,40,14,17,9,True,0.16863754391670227,False,,
m01_marked,verbnet,peer,declare,995,459,38,34,True,0.7239481457469141,False,,
m01_marked,verbnet,run,declare,655,651,37,33,True,0.7202027723528612,False,,
m01_marked,verbnet,search,declare,387,158,35,27,True,0.37415171240479483,False,,
m01_marked,verbnet,calibratable_cos,engender,370,22,33,11,True,0.0012600338162656044,False,,
m01_marked,verbnet,escape,engender,638,100,36,20,True,0.044046546102150766,False,,
m01_marked,verbnet,put,preparing,242,20,28,11,True,0.009475304279476404,False,,
m01_marked,verbnet,break,engender,673,42,36,12,True,0.0007172696733945829,False,,
m01_marked,verbnet,break,obtain,392,333,35,35,True,1.0,False,,
m01_marked,verbnet,break,preparing,107,12,28,8,True,0.0011932429624721408,False,,
m01_marked,verbnet,break,search,703,224,36,26,True,0.25285439418811073,False,,
m01_marked,verbnet,manner_speaking,engender,247,46,26,14,True,0.0806904677519924,False,,
m01_marked,verbnet,assuming_position,engender,179,18,29,9,True,0.0016580525261815637,False,,
m01_marked,verbnet,assuming_position,preparing,70,16,21,9,True,0.042773945257067694,False,,
m01_marked,verbnet,cut,engender,140,13,26,8,True,0.0029350556433200836,False,,
m01_marked,verbnet,cut,obtain,208,168,29,29,True,1.0,False,,
m01_marked,verbnet,cut,preparing,83,17,27,14,True,0.05958388801809633,False,,
m01_marked,verbnet,search,cut,178,229,34,30,True,0.7079807541347641,False,,
m01_marked,verbnet,braid,disappearance,310,71,29,26,True,0.7877061896700431,False,,
m01_marked,verbnet,poison,put,90,65,28,23,True,0.5758493477318467,False,,
m01_marked,verbnet,poison,engender,107,0,18,0,False,7.62939453125e-06,False,,
m01_marked,verbnet,poison,other_cos,60,5,22,4,True,0.0005335211753845215,False,,
m01_marked,verbnet,poison,disappearance,63,15,22,8,True,0.016124801710247997,False,,
m01_marked,verbnet,poison,conjecture,378,39,32,18,True,0.06490864707227217,False,,
m01_marked,verbnet,poison,obtain,58,16,23,12,True,0.08953107893466952,False,,
m01_marked,verbnet,poison,meander,58,40,21,19,True,0.8746293123804207,False,,
m01_marked,verbnet,poison,preparing,44,11,19,5,True,0.006610751152038574,False,,
m01_marked,verbnet,poison,admire,101,10,31,8,True,0.0002940768754342571,False,,
m01_marked,verbnet,poison,search,152,23,31,14,True,0.016094360031274842,False,,
m01_marked,verbnet,crane,engender,260,81,29,24,True,0.5831321542611763,False,,
m01_marked,verbnet,crane,disappearance,388,120,31,29,True,0.8974218269914307,False,,
m01_marked,verbnet,crane,preparing,148,20,25,12,True,0.04703102743951604,False,,
m01_marked,verbnet,appear,engender,508,57,35,15,True,0.006600447966810918,False,,
m01_marked,verbnet,appear,preparing,152,21,30,14,True,0.022628841205914796,False,,
m01_marked,verbnet,tell,begin,2394,586,37,36,True,1.0,False,,
m01_marked,verbnet,tell,put,1093,588,37,36,True,1.0,False,,
m01_marked,verbnet,tell,engender,413,25,35,13,True,0.0020881073339964478,False,,
m01_marked,verbnet,tell,judgement,512,90,35,26,True,0.30567741986311836,False,,
m01_marked,verbnet,tell,animal_sounds,931,289,36,32,True,0.716300760154337,False,,
m01_marked,verbnet,tell,preparing,198,19,31,11,True,0.002887247974285856,False,,
m01_marked,verbnet,bring,preparing,148,25,27,14,True,0.05958388801809633,False,,
m01_marked,verbnet,bring,search,969,289,36,33,True,0.8099490529189248,False,,
m01_marked,verbnet,obtain,consume,314,385,36,32,True,0.716300760154337,False,,
m01_marked,verbnet,consume,preparing,64,19,22,12,True,0.12144948495551944,False,,
m01_marked,verbnet,run,engender,324,37,31,12,True,0.005401572654591291,False,,
m01_marked,verbnet,run,preparing,136,29,31,14,True,0.016094360031274842,False,,
m01_marked,verbnet,run,search,938,711,37,35,True,0.906294324703081,False,,
m01_marked,verbnet,lecture,begin,798,448,38,34,True,0.7239481457469141,False,,
m01_marked,verbnet,lecture,nonverbal_expression,957,160,35,26,True,0.30567741986311836,False,,
m01_marked,verbnet,animal_sounds,lecture,283,190,36,34,True,0.9049745264594622,False,,
m01_marked,verbnet,lecture,preparing,51,5,16,4,True,0.01181793212890625,False,,
m01_marked,verbnet,crane,bend,95,22,24,11,True,0.040959591511636986,False,,
m01_marked,verbnet,crane,throw,474,336,36,35,True,1.0,False,,
m01_marked,verbnet,throw,bend,74,11,21,6,True,0.005924612283706665,False,,
m01_marked,verbnet,amuse,bend,275,31,28,12,True,0.01658900337497471,False,,
m01_marked,verbnet,body_internal_motion,bend,20,1,14,1,True,0.0009765625,False,,
m01_marked,verbnet,body_internal_motion,throw,146,116,30,20,True,0.20263875106454066,False,,
m01_marked,verbnet,confine,throw,199,181,31,30,True,1.0,False,,
m01_marked,verbnet,carry,bend,193,25,31,11,True,0.002887247974285856,False,,
m01_marked,verbnet,carry,throw,758,725,37,35,True,0.906294324703081,False,,
m01_marked,verbnet,carve,throw,130,48,28,22,True,0.47988766169832786,False,,
m01_marked,verbnet,carve,amuse,723,387,38,30,True,0.39612484029702977,False,,
m01_marked,verbnet,bump,bend,30,12,14,5,True,0.063568115234375,False,,
m01_marked,verbnet,throw,bump,309,358,35,33,True,0.9035973456835127,False,,
m01_marked,verbnet,bump,amuse,1835,1693,38,37,True,1.0,False,,
m01_marked,verbnet,entity_specific_cos,destroy,223,32,30,14,True,0.022628841205914796,False,,
m01_marked,verbnet,entity_specific_cos,indicate,92,110,25,25,True,1.0,False,,
m01_marked,verbnet,animal_sounds,destroy,279,125,29,28,True,1.0,False,,
m01_marked,verbnet,calibratable_cos,destroy,331,78,32,24,True,0.34968195298368476,False,,
m01_marked,verbnet,bump,long,78,31,19,13,True,0.37708558747544885,False,,
m01_marked,verbnet,bump,destroy,238,87,29,19,True,0.19341265286193737,False,,
m01_marked,verbnet,long,nonverbal_expression,268,77,28,14,True,0.04355852192384191,False,,
m01_marked,verbnet,destroy,nonverbal_expression,224,38,24,17,True,0.34888887944907765,False,,
m01_marked,verbnet,assuming_position,destroy,225,120,27,27,True,1.0,False,,
m01_marked,verbnet,destroy,manner_speaking,258,229,30,27,True,0.7913664277791806,False,,
m01_marked,verbnet,confine,long,85,32,22,18,True,0.6358280026288412,False,,
m01_marked,verbnet,confine,destroy,164,98,26,22,True,0.6654658120766188,False,,
m01_marked,verbnet,braid,indicate,438,754,37,31,True,0.5446122234192592,False,,
m01_marked,verbnet,break,long,78,81,21,20,True,1.0,False,,
m01_marked,verbnet,break,destroy,560,232,33,30,True,0.8013064925040663,False,,
m01_marked,verbnet,destroy,run,401,322,32,28,True,0.6988834276200058,False,,
m01_marked,verbnet,inquire,engender,193,14,30,11,True,0.00432400493446039,False,,
m01_marked,verbnet,inquire,chase,136,73,25,24,True,1.0,False,,
m01_marked,verbnet,inquire,destroy,151,54,28,21,True,0.3916029105474905,False,,
m01_marked,verbnet,crane,chase,195,199,30,30,True,1.0,False,,
m01_marked,verbnet,crane,destroy,264,142,31,27,True,0.6940040940761318,False,,
m01_marked,verbnet,entity_specific_cos,engender,151,5,25,4,True,0.00010371580719947815,False,,
m01_marked,verbnet,entity_specific_cos,chase,33,7,12,6,True,0.237884521484375,False,,
m01_marked,verbnet,entity_specific_cos,weather,30,4,17,3,True,0.0025768280029296875,False,,
m01_marked,verbnet,entity_specific_cos,consider,11,6,8,3,True,0.2265625,False,,
m01_marked,verbnet,breathe,engender,90,17,26,10,True,0.011330984183587134,False,,
m01_marked,verbnet,chase,breathe,34,17,16,9,True,0.2295229434967041,False,,
m01_marked,verbnet,breathe,destroy,125,95,22,21,True,1.0,False,,
m01_marked,verbnet,breathe,discover,120,99,29,23,True,0.48845566937989204,False,,
m01_marked,verbnet,breathe,nonverbal_expression,802,127,34,21,True,0.10478948242660333,False,,
m01_marked,verbnet,meander,breathe,267,139,35,27,True,0.37415171240479483,False,,
m01_marked,verbnet,breathe,run,785,370,35,30,True,0.6201447650813029,False,,
m01_marked,verbnet,breathe,weather,120,30,22,17,True,0.5223973804968411,False,,
m01_marked,verbnet,breathe,consider,38,45,13,13,True,1.0,False,,
m01_marked,verbnet,judgement,engender,136,16,24,10,True,0.024306510109454393,False,,
m01_marked,verbnet,judgement,chase,105,53,26,22,True,0.6654658120766188,False,,
m01_marked,verbnet,judgement,destroy,189,118,23,23,True,1.0,False,,
m01_marked,verbnet,judgement,consider,40,22,14,12,True,0.8450189828872681,False,,
m01_marked,verbnet,chase,declare,74,50,21,19,True,0.8746293123804207,False,,
m01_marked,verbnet,crane,declare,625,305,38,31,True,0.47036853185814453,False,,
m01_marked,verbnet,weather,declare,35,27,12,11,True,1.0,False,,
m01_marked,verbnet,consider,declare,128,60,29,15,True,0.048766765904474596,False,,
m01_marked,verbnet,force,engender,129,25,27,13,True,0.03847730828420026,False,,
m01_marked,verbnet,force,chase,87,104,27,25,True,0.8898839652765371,False,,
m01_marked,verbnet,destroy,force,98,138,27,24,True,0.7797679305530743,False,,
m01_marked,verbnet,force,consider,83,37,24,17,True,0.34888887944907765,False,,
m01_marked,verbnet,throw,engender,101,7,22,3,True,0.00015652179718017578,False,,
m01_marked,verbnet,throw,chase,85,41,21,20,True,1.0,False,,
m01_marked,verbnet,throw,destroy,142,155,27,24,True,0.7797679305530743,False,,
m01_marked,verbnet,throw,weather,77,33,19,12,True,0.28104151505976915,False,,
m01_marked,verbnet,throw,consider,48,15,11,11,True,1.0,False,,
m01_marked,verbnet,peer,engender,120,14,21,8,True,0.0241195447742939,False,,
m01_marked,verbnet,chase,peer,222,133,27,22,True,0.5681724128491652,False,,
m01_marked,verbnet,consider,peer,145,169,27,25,True,0.8898839652765371,False,,
m01_marked,verbnet,chase,indicate,111,268,30,29,True,1.0,False,,
m01_marked,verbnet,indicate,consider,203,87,25,23,True,0.8854334972865135,False,,
m01_marked,verbnet,chase,manner_speaking,228,48,30,15,True,0.035697803555194696,False,,
m01_marked,verbnet,battle,engender,37,7,14,5,True,0.063568115234375,False,,
m01_marked,verbnet,chase,battle,18,9,9,6,True,0.6072387695312499,False,,
m01_marked,verbnet,destroy,battle,77,65,19,18,True,1.0,False,,
m01_marked,verbnet,battle,conjecture,142,142,26,26,True,1.0,False,,
m01_marked,verbnet,discover,battle,35,19,14,11,True,0.6900379657745361,False,,
m01_marked,verbnet,meander,battle,212,63,27,17,True,0.17417114727072658,False,,
m01_marked,verbnet,consider,battle,12,10,8,5,True,0.5810546875,False,,
m01_marked,verbnet,amuse,chase,618,292,35,33,True,0.9035973456835127,False,,
m01_marked,verbnet,tell,chase,242,61,34,21,True,0.10478948242660333,False,,
m01_marked,verbnet,tell,destroy,341,40,31,17,True,0.05946337525377034,False,,
m01_marked,verbnet,convert,chase,456,169,34,33,True,1.0,False,,
m01_marked,verbnet,convert,consider,287,89,29,24,True,0.5831321542611763,False,,
m01_marked,verbnet,lecture,chase,20,29,14,13,True,1.0,False,,
m01_marked,verbnet,weather,lecture,20,19,15,9,True,0.30745625495910645,False,,
m01_marked,verbnet,lecture,consider,114,33,25,18,True,0.3603776529357674,False,,
m01_marked,verbnet,animal_sounds,engender,318,36,32,14,True,0.011351591436778108,False,,
m01_marked,verbnet,animal_sounds,chase,185,163,31,30,True,1.0,False,,
m01_marked,verbnet,begin,weather,265,93,27,21,True,0.470879013621712,False,,
m01_marked,verbnet,conjecture,continue,286,300,30,28,True,0.8956832138895906,False,,
m01_marked,verbnet,obtain,give,288,487,33,30,True,0.8013064925040663,False,,
m01_marked,verbnet,force,give,338,605,35,30,True,0.6201447650813029,False,,
m01_marked,verbnet,give,weather,121,17,22,14,True,0.24298495403490966,False,,
m01_marked,verbnet,continue,light_emission,51,8,15,6,True,0.0783538818359375,False,,
m01_marked,verbnet,contiguous_location,light_emission,81,9,23,6,True,0.002315700054168701,False,,
m01_marked,verbnet,build,light_emission,149,28,18,13,True,0.47312965989112854,False,,
m01_marked,verbnet,run,light_emission,198,38,27,9,True,0.00393317302223295,False,,
m01_marked,verbnet,force,light_emission,146,22,24,8,True,0.0070003666914999485,False,,
m01_marked,verbnet,weather,light_emission,7,6,7,4,True,0.548828125,False,,
m01_marked,verbnet,force,convert,525,1024,37,35,True,0.906294324703081,False,,
m01_marked,verbnet,run,weather,184,121,30,23,True,0.4101027163746913,False,,
m01_marked,verbnet,peer,continue,339,374,30,25,True,0.5900533317766354,False,,
m01_marked,verbnet,carry,force,1739,947,38,36,True,0.9075606176124984,False,,
m01_marked,verbnet,carry,convert,1458,1957,38,36,True,0.9075606176124984,False,,
m01_marked,verbnet,meander,continue,453,151,33,22,True,0.1770013647703581,False,,
m01_marked,verbnet,contribute,run,1274,412,38,36,True,0.9075606176124984,False,,
m01_marked,verbnet,contribute,weather,88,12,27,3,True,8.430331945419312e-06,False,,
m01_marked,verbnet,force,indicate,699,870,38,33,True,0.6353076420876663,False,,
m01_marked,verbnet,assuming_position,continue,359,272,28,28,True,1.0,False,,
m01_marked,verbnet,assuming_position,weather,140,61,23,16,True,0.3367836351899315,False,,
m01_marked,verbnet,braid,force,384,291,35,34,True,1.0,False,,
m01_marked,verbnet,contiguous_location,nonverbal_expression,927,154,36,23,True,0.11747735024505848,False,,
m01_marked,verbnet,bump,obtain,402,263,34,34,True,1.0,False,,
m01_marked,verbnet,bump,build,777,559,37,36,True,1.0,False,,
m01_marked,verbnet,bump,force,739,327,37,36,True,1.0,False,,
m01_marked,verbnet,bump,convert,672,770,37,35,True,0.906294324703081,False,,
m01_marked,verbnet,consider,continue,35,45,18,16,True,0.8641662404406816,False,,
m01_marked,verbnet,obtain,consider,74,35,20,18,True,0.8714146793645341,False,,
m01_marked,verbnet,contiguous_location,consider,101,48,21,19,True,0.8746293123804207,False,,
m01_marked,verbnet,consider,run,214,218,26,25,True,1.0,False,,
m01_marked,verbnet,weather,consider,9,11,7,5,True,0.7744140625,False,,
m01_marked,verbnet,contiguous_location,search,365,177,35,28,True,0.44996253629022254,False,,
m01_marked,verbnet,weather,search,42,32,17,14,True,0.720100131817162,False,,
m01_marked,verbnet,crane,spray,444,208,38,32,True,0.5504125118224712,False,,
m01_marked,verbnet,crane,cheat,94,55,26,20,True,0.4613911821367651,False,,
m01_marked,verbnet,spray,put,331,1024,37,36,True,1.0,False,,
m01_marked,verbnet,put,dress,166,69,33,26,True,0.43499280512215344,False,,
m01_marked,verbnet,put,cheat,302,85,31,23,True,0.3408909412200971,False,,
m01_marked,verbnet,push,put,214,367,33,32,True,1.0,False,,
m01_marked,verbnet,animal_sounds,bend,44,3,20,3,True,0.00048828125,False,,
m01_marked,verbnet,throw,animal_sounds,442,326,37,33,True,0.7202027723528612,False,,
m01_marked,verbnet,animal_sounds,spray,304,204,31,26,True,0.5966417603730826,False,,
m01_marked,verbnet,dress,animal_sounds,85,92,27,26,True,1.0,False,,
m01_marked,verbnet,cheat,animal_sounds,30,60,18,17,True,1.0,False,,
m01_marked,verbnet,push,animal_sounds,343,153,34,24,True,0.23704711476271959,False,,
m01_marked,verbnet,appear,cheat,235,117,32,27,True,0.6029232012571504,False,,
m01_marked,verbnet,push,appear,90,127,26,24,True,0.887724827340783,False,,
m01_marked,verbnet,contiguous_location,bend,54,13,18,9,True,0.12207812070846558,False,,
m01_marked,verbnet,contiguous_location,spray,203,126,29,27,True,0.8938530948350216,False,,
m01_marked,verbnet,contiguous_location,exchange,160,60,31,21,True,0.21160856876151612,False,,
m01_marked,verbnet,contiguous_location,weather,86,14,25,9,True,0.00904118549078703,False,,
m01_marked,verbnet,cheat,contiguous_location,39,45,22,17,True,0.5223973804968411,False,,
m01_marked,verbnet,push,contiguous_location,72,42,27,21,True,0.470879013621712,False,,
m01_marked,verbnet,carry,declare,915,287,37,28,True,0.3210841356849955,False,,
m01_marked,verbnet,carry,dress,118,53,23,18,True,0.5327092552361137,False,,
m01_marked,verbnet,carry,chew,307,238,32,31,True,1.0,False,,
m01_marked,verbnet,push,carry,545,434,37,34,True,0.8125886494061619,False,,
m01_marked,verbnet,force,declare,259,182,32,28,True,0.6988834276200058,False,,
m01_marked,verbnet,force,dress,52,43,20,18,True,0.8714146793645341,False,,
m01_marked,verbnet,chew,force,184,94,28,23,True,0.5758493477318467,False,,
m01_marked,verbnet,break,force,914,319,37,29,True,0.3890524605477928,False,,
m01_marked,verbnet,push,force,337,178,37,26,True,0.20736789985685422,False,,
m01_marked,verbnet,calibratable_cos,declare,654,143,38,23,True,0.07217743850092258,False,,
m01_marked,verbnet,dress,give,71,123,23,22,True,1.0,False,,
m01_marked,verbnet,chew,give,101,150,23,22,True,1.0,False,,
m01_marked,verbnet,cheat,give,71,66,23,21,True,0.880395821280672,False,,
m01_marked,verbnet,push,give,75,79,24,20,True,0.651587827208914,False,,
m01_marked,verbnet,animal_sounds,give,447,722,37,35,True,0.906294324703081,False,,
m01_marked,verbnet,dress,conjecture,269,128,32,27,True,0.6029232012571504,False,,
m01_marked,verbnet,cheat,conjecture,148,98,29,26,True,0.7877061896700431,False,,
m01_marked,verbnet,push,conjecture,330,127,38,26,True,0.16864291143970336,False,,
m01_marked,verbnet,marry,continue,99,48,27,15,True,0.08842954698775429,False,,
m01_marked,verbnet,marry,declare,96,17,28,14,True,0.04355852192384191,False,,
m01_marked,verbnet,marry,throw,30,17,15,10,True,0.42435622215270996,False,,
m01_marked,verbnet,marry,spray,115,54,26,17,True,0.2220528201560228,False,,
m01_marked,verbnet,marry,dress,14,7,6,4,True,0.75390625,False,,
m01_marked,verbnet,obtain,marry,98,65,25,16,True,0.21102359760880063,False,,
