word,proj,pos,log_freq_rank
mailed,0.2939207,vvn,9.360224821513475
maintain,0.08257809,vv0,7.419979923661835
make,0.024601135,vv0,4.672828834461906
managed,0.12534645,vvd,8.016317898503415
marched,0.26931638,vvd,9.181529290122063
marked,0.11731901,vvn,8.225235324101668
marry,0.09757958,vv0,8.127699852817772
marveled,0.28737417,vvd,9.717579572206754
massaged,0.26188534,vvd,10.264478170542462
masturbate,0.1841827,vv0,10.442784008277814
means,0.03813025,vvz,6.46302945692067
meant,0.061363127,vvd,7.27931883541462
measured,0.3046383,vvn,8.13622555490846
meditated,0.29690138,vvd,10.646757342499283
meet,-0.0036291014,vv0,6.373319789577012
melt,0.0054665734,vv0,8.857515151192198
mention,0.026272448,vv0,7.783224016336037
mentioned,0.099955775,vvd,7.912056888179006
met,0.02221396,vvd,7.049254841255837
miss,-0.005267756,vv0,7.589335823170617
missed,0.05103211,vvd,8.066521490469993
mixed,0.29193464,vvn,8.34212526333359
moaned,0.30779907,vvd,9.603462956885961
mocked,0.14725518,vvd,9.93042155377621
monitored,0.3110945,vvn,9.142275641062053
motioned,0.3134871,vvd,9.626283724371975
mounted,0.27993703,vvn,8.812248018197431
mourned,0.2618277,vvd,10.103198696867215
move,-0.046586387,vv0,6.26530121273771
moved,0.013475344,vvd,6.930494765951626
mumbled,0.29114428,vvd,9.379154445411636
murdered,0.3043057,vvn,8.709795057617749
murmured,0.30060035,vvd,8.969160133175821
muttered,0.31009734,vvd,8.784315349902657
nailed,0.2703223,vvn,9.50962981746968
named,0.18958613,vvn,7.437206366871292
navigated,0.27919644,vvd,10.372365548494354
need,0.043944087,vv0,5.225746673713202
needed,0.10959583,vvd,6.806829360392176
neglected,0.21775927,vvn,9.273409063443166
negotiate,0.18521793,vv0,8.419800845407588
nestled,0.22595981,vvd,9.483187955469509
nibbled,0.2648692,vvd,10.224157008939576
nodded,0.12943053,vvd,7.529406457837013
noted,0.2955587,vvd,7.811163385025279
notice,0.08757347,vv0,7.773594467360194
noticed,0.13521034,vvd,7.862497197230545
noticing,0.19103783,vvg,9.059401196410896
notify,0.10756345,vv0,9.520175249069098
nudged,0.22314471,vvd,9.669156655581341
nuzzled,0.24205416,vvd,10.434174625397674
obey,0.03081021,vv0,9.090091799380007
observed,0.33926016,vvn,8.134760782418645
obtain,0.066487,vv0,8.166784289056151
occurred,0.2174131,vvd,7.731053144007127
offer,0.027394608,vv0,6.812345094177479
offered,0.10036652,vvd,7.576097340623111
offering,0.07365779,vvg,7.592870287844818
opened,0.062381938,vvd,6.970730078143525
ordered,0.30767125,vvd,8.073091199693154
ordering,0.14649598,vvg,8.85352256068954
organize,0.17226459,vv0,8.495152060539358
organized,0.32328236,vvn,8.231908243564177
overturned,0.27690965,vvn,9.575400065449308
paced,0.28947866,vvd,9.659375694785721
packed,0.28341734,vvn,8.468002947225466
paid,-0.0084759565,vvn,7.285506548522785
painted,0.29418015,vvn,8.16763571524637
parked,0.26716405,vvn,8.776630098427717
pass,-0.038481217,vv0,7.1284959456800365
passed,-0.003685791,vvd,7.370860166536716
pasted,0.2574184,vvn,10.06279633502101
patted,0.24377191,vvd,9.126850061477157
paused,0.29038703,vvd,8.26796230533871
pausing,0.1556414,vvg,9.418329675518715
pay,-0.083531365,vv0,6.16541785423142
peeked,0.29663685,vvd,9.70880997353259
peeled,0.24356931,vvn,8.890823576004383
peered,0.28384748,vvd,8.949754525186103
perform,0.076415606,vv0,7.65491704784832
performed,0.30269364,vvn,8.016647877057803
phoned,0.25046375,vvd,9.474318717728728
pick,-0.03294412,vv0,6.98933526597456
picked,0.004422074,vvd,7.563719668414366
picking,0.14682885,vvg,8.013674142832684
pinched,0.1714166,vvd,9.844215141071057
pinned,0.24554525,vvn,9.201602306032898
placed,0.018584767,vvn,7.438383530044307
placing,0.14003943,vvg,8.451694209183541
planned,0.086161874,vvn,8.128290171607052
planted,0.30636844,vvn,8.571113033405668
play,-0.032085024,vv0,6.07993319509559
played,0.01751283,vvd,7.153833801578843
plead,0.1310151,vv0,9.268986567408916
pleaded,0.30807877,vvd,9.01371703047137
pledged,0.21378666,vvd,9.3789010135201
plopped,0.17986293,vvd,9.918179101279117
plucked,0.17284088,vvd,9.722924448757036
plugged,0.20967348,vvn,9.574636203046277
plunged,0.30217925,vvd,9.326254996572539
pocketed,0.30079955,vvd,10.180133955367644
pointed,0.30626076,vvd,7.693025748417888
poked,0.14487107,vvd,9.29771001811309
pondered,0.30837658,vvd,9.729253205924792
popped,0.17362158,vvd,9.0455836463617
posed,0.09095861,vvn,8.850087606689566
positioned,0.30660707,vvn,8.965590066907914
possess,0.040747277,vv0,8.635864721133736
posted,0.05639447,vvn,8.853808274977197
pounded,0.15104356,vvd,9.26188863385676
poured,0.30434924,vvd,8.698180525197055
pouring,0.16115132,vvg,8.700847193443972
practiced,0.29267973,vvd,9.00565049932022
praised,0.20017922,vvd,9.159993997539445
pray,0.038300477,vv0,8.336150816120663
prayed,0.28367224,vvd,9.069122370060645
prepare,0.10360598,vv0,7.75190533307861
prepared,0.1576099,vvn,7.450079569807499
prescribed,0.31724185,vvn,9.25253742067597
presented,0.32370493,vvn,7.6004023345004
pressed,0.29787168,vvd,8.45638105201948
pretended,0.28700158,vvd,9.140239744296693
prevented,0.31659174,vvn,9.001222992395064
pried,0.22933221,vvd,10.075506216334185
printed,0.30120048,vvn,8.723394022000136
prioritize,0.18811356,vv0,9.934550077987947
proceed,0.115968384,vv0,8.532869670801245
proceeded,0.30197245,vvd,9.043340831280013
proceeding,0.17136419,vvg,9.128804883993665
proclaimed,0.31121027,vvn,9.294681520409934
produced,0.12565367,vvn,7.602401335665818
promised,0.30784917,vvd,8.200288260287554
propose,0.08179362,vv0,8.707813551024888
propped,0.1656005,vvn,9.292933670280036
prostrated,0.3091557,vvd,11.053014730672343
protect,0.061317503,vv0,7.00033446027523
prove,0.0017797202,vv0,7.498869733976931
proved,0.06938738,vvd,8.160232492367689
provide,0.057969302,vv0,6.144185634125646
provided,0.12504572,vvn,7.4109518755836366
publish,0.05038663,vv0,8.767796255626598
published,0.11809457,vvn,7.451241684987676
puke,-0.10905977,vv0,10.355645388636274
pull,-0.10888697,vv0,7.25063551189868
pulled,-0.020244012,vvd,7.187657164114956
pulling,0.13621566,vvg,7.813591552952433
pumped,0.29420882,vvn,9.381853730053534
punched,0.17054698,vvd,9.247443459927686
punish,0.13722783,vv0,8.9595686535445
purchased,0.29926574,vvn,8.581669210600602
pursue,0.083498545,vv0,8.109525659752872
push,-0.08388299,vv0,7.587817219993427
pushed,0.27057546,vvd,7.8407064517494
pushing,0.15089548,vvg,7.7501841622578365
put,-0.19874313,vv0,5.68697535633982
putting,-0.10354778,vvg,7.068172000388042
questioned,0.30569035,vvn,8.831419819090131
quit,0.02871928,vv0,8.353497098745448
raced,0.2878357,vvd,9.140775908590273
raise,0.010270458,vv0,7.156176637480615
raised,0.07782504,vvn,7.456454555176209
raises,0.1709066,vvz,8.116118431609365
raising,0.146326,vvg,7.656810091480378
rammed,0.27047285,vvd,10.214971597173399
ran,-0.04700599,vvd,6.744059186311348
rang,0.007664254,vvd,8.552753366814787
raped,0.29801914,vvn,8.99961934066053
re-evaluate,0.20059969,vv0,10.328853322350628
reach,-0.013472978,vv0,6.996681488176539
reached,0.035319727,vvd,7.301822342137932
reaching,0.16923526,vvg,7.886081401775745
read,0.0268671,vv0,6.439350371100098
realised,0.21701628,vvd,10.664503639837902
realize,0.10283821,vv0,7.215975002651466
realized,0.13389899,vvd,7.381501894506707
realizing,0.1755279,vvg,8.634620608292202
reapply,0.11976049,vv0,10.323414252585296
reassess,0.14273334,vv0,10.057623946547059
reassured,0.25393805,vvd,9.834458966125691
reattached,0.3238472,vvd,10.956736299452707
rebuild,0.08431858,vv0,8.740976538017787
rebuilt,0.10335843,vvn,9.462965052612562
recalled,0.30637124,vvd,8.262816937670928
receive,0.05053212,vv0,7.336936913707618
received,0.09597461,vvd,7.220373836723949
recite,0.11318834,vv0,9.542230699092284
recited,0.2641208,vvd,9.784084455288346
recognized,0.32777017,vvn,8.009363076630045
recoiled,0.2673738,vvd,10.162422867948395
recommend,0.11638384,vv0,8.289790583181643
recommended,0.14975777,vvn,8.52456594574565
reconsider,0.16810519,vv0,9.360396968182862
recorded,0.30711544,vvn,8.29054350077274
reduce,0.07535308,vv0,7.097548850614793
reevaluate,0.20677133,vv0,10.24092361024682
refer,0.046682235,vv0,8.28576542051433
referred,0.23534943,vvn,8.178077463849608
refile,0.09576941,vv0,11.325993295618591
refilled,0.3072204,vvd,10.285240400684541
reflected,0.31843537,vvn,8.465689348549121
reflects,0.16730921,vvz,8.144679183447758
refrain,0.08989549,vv0,9.590897844378162
refuse,0.006499063,vv0,8.473032295630468
refused,0.30047175,vvd,7.905810312658931
refute,0.12334119,vv0,9.867031015525512
regret,0.069537155,vv0,8.842893331055539
regretted,0.2676891,vvd,9.635804166591036
reiterate,0.18902974,vv0,10.05470536427875
reject,0.082240105,vv0,8.68929604801586
relax,0.07660653,vv0,8.389814262086407
released,0.084065564,vvn,7.489412083508719
relocate,0.18953994,vv0,9.557469903071384
remain,0.08841456,vv0,6.940222469119639
remained,0.30380943,vvd,7.596894438144544
remains,0.1623391,vvz,7.029972911706386
remarked,0.16086105,vvd,9.13259502335133
remember,0.05297625,vv0,6.061456918928017
remembered,0.3165554,vvd,7.872073979866873
remembering,0.18477951,vvg,8.527539483470381
remind,0.014002938,vv0,8.200013648175434
reminded,0.30273902,vvd,8.363109176033522
remove,0.03772285,vv0,7.452402451223638
removed,0.07927591,vvn,7.903965634032166
renew,0.10162092,vv0,9.280705634636746
rented,0.29655498,vvd,9.308736693832376
reopen,0.05629338,vv0,9.531408863445597
repaired,0.30036283,vvn,9.482350275033667
repeat,0.039820146,vv0,8.06211758275474
repeated,0.3016867,vvd,8.504513138258863
replace,0.03683669,vv0,7.860185057472165
replaced,0.30504543,vvn,8.046549357283078
replied,0.079714656,vvd,7.899524472032198
replying,0.15647058,vvg,10.264652401747712
reported,0.12078747,vvd,7.115582126184454
requested,0.31425163,vvn,8.774622220696997
required,0.14241166,vvn,7.060476365999801
requires,0.09721058,vvz,7.355641102974253
resign,0.0353927,vv0,8.906799883589944
resigned,0.2986572,vvd,9.024974184996003
resist,0.026452923,vv0,8.294049640102028
resolve,0.05823219,vv0,8.386172928977834
respond,0.078371905,vv0,7.462789157412448
responded,0.30684173,vvd,8.330622620332868
responding,0.19518003,vvg,8.35772841676521
rested,0.2953857,vvd,9.167224080902555
restored,0.22042611,vvn,8.931684110731714
restrained,0.21539132,vvn,9.72704865890033
resubmit,0.09844224,vv0,10.900897335695076
resulted,0.30465475,vvn,8.323608442343572
resumed,0.29883528,vvd,9.301642530382969
retaliate,0.1715671,vv0,9.850508627745242
rethink,0.08766016,vv0,9.324472306021095
retire,0.038558334,vv0,8.647168267837984
retreated,0.2730965,vvd,9.3101857069459
retrieved,0.2548115,vvn,9.04899722156742
return,-0.01814852,vv0,7.04141166379481
returned,0.043210015,vvd,7.5766097669730375
returning,0.1689646,vvg,7.8709295967551425
reveal,0.055525854,vv0,7.828834527588089
revealed,0.31190866,vvd,7.98139158158007
reverse,0.1343595,vv0,8.867850063029406
reviewed,0.2914076,vvn,8.81269461292015
revise,0.10294685,vv0,9.480749115757506
revisit,0.09630147,vv0,9.558882332684727
rewrite,0.0532866,vv0,9.532930988916153
rifled,0.27006173,vvd,10.523445569477712
rip,-0.06829421,vv0,9.217315985712608
ripped,0.19878145,vvn,9.144734614878189
roared,0.21401043,vvd,9.227394126542011
rob,-0.02196672,vv0,9.398726833332388
robbed,0.14991692,vvn,9.413036288021287
rocked,0.27301928,vvd,9.387146748082028
rode,0.019874884,vvd,8.48714627006394
roll,-0.048310045,vv0,7.989560449333865
rolled,0.25934643,vvd,8.18060094759445
rotated,0.29003394,vvn,9.992001966066868
rub,-0.04782902,vv0,8.83811659764782
rubbed,0.17455418,vvd,8.818630229100354
ruin,-0.008488754,vv0,9.064389316491878
ruined,0.2812474,vvn,9.281450999434135
rummaged,0.2292571,vvd,10.093942609226804
run,-0.077256024,vv0,6.401917196727186
rushed,0.19241324,vvd,8.701512750872865
rushing,0.09824621,vvg,8.35983738064003
sabotaged,0.31452334,vvn,10.40867732468349
said,-0.027845806,vvd,3.8501476017100584
saluted,0.30141535,vvd,10.041900759689755
sang,-0.015963493,vvd,8.413830678421084
sank,-0.022526693,vvd,8.812396905266864
sat,-0.10588912,vvd,6.584791392385716
sauntered,0.29478526,vvd,10.156500537452615
save,-0.013047481,vv0,7.027314514039777
saved,0.18305482,vvn,8.315566483564277
savored,0.21495931,vvd,10.197425019150417
saw,-0.008015678,vvd,5.71042701737487
say,-0.085573465,vv0,4.634728988229636
says,-0.043550648,vvz,4.430816798843313
scanned,0.27977908,vvd,9.24753981296529
scare,0.118319936,vv0,8.941152882160566
scattered,0.3050303,vvn,8.62371303479391
scheduled,0.2978968,vvn,8.06117135969092
scoffed,0.30858904,vvd,9.911902051137146
scolded,0.3015926,vvd,9.959158749906589
scooped,0.2835849,vvd,9.679280936368654
scored,0.28587982,vvd,8.151909872940905
scowled,0.24050076,vvd,9.727227587120769
scrambled,0.30230284,vvd,9.39349491507403
scraped,0.2921804,vvd,9.726511682066926
scratched,0.29174006,vvd,9.414994033976548
scrawled,0.25475287,vvd,10.036968943910608
scream,0.048332438,vv0,8.871084263978354
screamed,0.30359104,vvd,8.787372988731876
screwed,0.27261317,vvn,9.523032079931992
scribbled,0.262727,vvd,10.038236953087743
scrolled,0.27961272,vvd,10.360627548882315
scrubbed,0.18759239,vvd,9.961945122107696
scrutinized,0.2420106,vvn,9.817330356084954
scurried,0.18611123,vvd,9.911108439667489
sealed,0.25917524,vvn,9.162514742493578
searched,0.30775848,vvd,8.960339366492091
secured,0.30986527,vvn,9.144414221860016
seduce,0.09546625,vv0,9.861362626235456
see,-0.00011817925,vv0,4.532599493153256
seeing,0.058920175,vvg,6.855408798609928
seek,0.09433604,vv0,7.529943370601589
seemed,0.05583676,vvd,6.113682179832232
seems,0.04334828,vvz,6.042632833682381
seized,0.17669445,vvn,9.019664010799474
selected,0.10525754,vvn,8.098946748943339
sell,-0.054080833,vv0,7.038783541388542
send,-0.010620238,vv0,6.921658184151129
sent,-0.039190646,vvd,7.344072850573066
serve,0.031658925,vv0,6.846943139585379
served,0.047378767,vvn,7.581719640125308
set,-0.026414838,vv0,6.618738983517219
settle,0.08046618,vv0,8.104099056143582
settled,0.24918664,vvn,8.19533366716287
settling,0.125628,vvg,8.802221746402456
shake,-0.044297095,vv0,8.229244416735913
share,0.07564618,vv0,7.1316985104669115
shatter,0.06729503,vv0,9.713839220355712
shattered,0.3066877,vvn,9.345482965918476
shed,0.04153141,vv0,8.970686268534983
shielded,0.3006572,vvn,9.942948621417042
shifted,0.2935279,vvn,8.715552125907816
shivered,0.30360442,vvd,9.373648989588206
shone,0.10395479,vvd,9.172846167548602
shook,0.012838024,vvd,7.476472381163905
shoot,-0.06671862,vv0,7.784473235736469
shout,-0.029959455,vv0,9.068315871946766
shouted,0.25670734,vvd,8.230044310126114
shove,0.0649012,vv0,9.47424191576256
shoved,0.16734648,vvd,9.130105979265577
show,-0.041265607,vv0,6.0330862217988015
showed,0.026608929,vvd,6.70808408385307
shrieked,0.29995352,vvd,9.765948138514066
shrugged,0.20062731,vvd,8.276903481267057
shuddered,0.30157167,vvd,9.394410399304254
shuffled,0.26162538,vvd,9.561841957140917
shut,0.0152015705,vv0,7.96102146588337
sifted,0.2958948,vvd,10.210236687705134
sighed,0.102843985,vvd,8.33758794211651
signaled,0.29200512,vvd,9.298534382712099
signed,0.061392143,vvd,7.946263643580541
sing,-0.04996984,vv0,7.84971375760487
sipped,0.17205226,vvd,9.30946146284399
sit,-0.069086336,vv0,6.748759547491679
skimmed,0.20276834,vvd,10.131499235247198
skip,-0.05581873,vv0,8.889859587773016
skipped,0.19858888,vvd,9.432923766431829
slammed,0.22600147,vvd,8.843182098022606
slamming,0.11856228,vvg,9.319284458965361
slapped,0.25977385,vvd,9.123147160273806
slash,0.03322851,vv0,9.57449725626267
slashed,0.16967784,vvn,9.740850969058572
slept,0.11902492,vvd,8.434028950155469
slid,-0.025418563,vvd,8.441391477999955
slip,-0.06689865,vv0,8.481773246184977
slipped,0.2655255,vvd,8.252967195000798
slipping,0.10080412,vvg,8.798001694924846
slumped,0.296895,vvn,9.57275879054198
slung,0.033843864,vvd,9.862925940780006
slunk,0.03410728,vvd,10.462102840137968
smack,0.07070615,vv0,9.656947423415522
smacked,0.16555627,vvd,9.744960644307891
smash,0.04719975,vv0,9.497472293122483
smashed,0.17907499,vvn,9.579694593071988
smeared,0.23057953,vvn,9.845116639209799
smelled,0.2900569,vvd,8.618846845142738
smiled,0.28483713,vvd,7.474204806496124
smirked,0.19925798,vvd,10.092122471386675
smoked,0.2046298,vvd,9.218705288307811
smoothed,0.2974036,vvn,9.8001804826702
snap,-0.004651809,vv0,8.834919385216395
snapped,0.20924225,vvd,8.50045386741194
snarled,0.23292172,vvd,9.837775009170747
snatched,0.16821817,vvd,9.386727689281946
sneaked,0.30683488,vvd,9.89957992770511
sneered,0.30859953,vvd,10.040550202924468
snickered,0.31735185,vvd,10.25969238599024
sniffed,0.30852938,vvd,9.393827915410107
snorted,0.25763115,vvd,9.36768594269996
snuck,0.063101016,vvd,9.893235176071776
snuggled,0.18988544,vvd,10.142346960290341
sobbed,0.15530705,vvd,9.792276623200125
sold,-0.020111173,vvn,7.506042178518122
sorted,0.30121416,vvn,9.734180932819669
sought,0.096910685,vvd,8.054204897064407
sounded,0.28235227,vvd,8.14002395246292
spat,0.04344262,vvd,9.633841842570446
speak,-0.004431255,vv0,6.669498089857879
speaking,0.039264396,vvg,7.0925737159746784
sped,0.20861371,vvd,9.480596490604585
spend,-0.05647203,vv0,6.767343125265392
spent,-0.00017172098,vvd,7.05444965813294
spilled,0.28707892,vvd,9.470779708034089
spit,0.015387359,vv0,9.23883064237581
splashed,0.27107245,vvn,9.857705359881
split,0.0011070762,vv0,8.81195017753998
spoke,-0.025877366,vvd,7.044032897274685
spooned,0.30391186,vvd,10.38427655992558
spotted,0.25894746,vvd,8.862908295118627
sprayed,0.28574374,vvn,9.702044336534586
spread,0.0386329,vv0,7.991253929840199
sprinkled,0.25878492,vvn,9.61092693263324
sprinted,0.27576104,vvd,9.95294416124872
spun,-0.07111211,vvd,9.101752431559284
squatted,0.27117392,vvd,9.738789780495722
squeeze,0.12008481,vv0,8.71768205216564
squeezed,0.28704244,vvd,8.97297111339799
squinted,0.26737338,vvd,9.34583234141334
squirm,0.12123774,vv0,10.168387062090664
stabbed,0.17992459,vvn,9.507997527450042
stalked,0.19298595,vvd,9.842675413139371
stamped,0.29037046,vvn,9.800125039540974
stand,0.0039680237,vv0,6.71174039505618
stare,0.008129444,vv0,8.57715877258367
stared,0.28267825,vvd,7.760893195851024
start,0.0086873695,vv0,6.124683390894205
started,0.08968285,vvd,6.040254711277414
starting,0.06841126,vvg,6.890609120147166
startled,0.22689994,vvn,9.273784544532717
stashed,0.1780701,vvn,9.953610161939338
stated,0.29782107,vvd,8.274357006756292
stay,-0.0317835,vv0,6.251903883165888
stayed,0.27254125,vvd,7.801800401908973
steadied,0.2701971,vvd,10.176411254012363
steal,0.05249203,vv0,8.510369966068112
steered,0.2846073,vvd,9.593968785475173
stepped,0.18661368,vvd,7.821242083523558
stepping,0.09727598,vvg,8.53895468319775
stick,-0.023346812,vv0,7.989221408815276
stir,-0.0432373,vv0,7.925518979786926
stirred,0.21862596,vvd,9.240287448344136
stole,-0.057849765,vvd,8.625868208041894
stomped,0.19194305,vvd,9.785548254671442
stood,-0.00026987726,vvd,6.643789733147672
stop,-0.039886415,vv0,6.261491684321042
stopped,0.040312458,vvd,7.2456550675945355
stopping,0.11191103,vvg,8.291045131081729
stored,0.29375374,vvn,8.701013624333928
stormed,0.2181981,vvd,9.52711997525166
storming,0.1463518,vvg,9.994789710942914
stowed,0.10865108,vvn,10.233438572167076
straddled,0.22017704,vvd,10.266601720103763
straightened,0.3138057,vvd,9.223157875686796
strangle,0.10994724,vv0,9.924906519909428
strangled,0.20264108,vvn,9.956127439860307
stressed,0.3059274,vvn,9.104868739033948
stretched,0.3024668,vvd,8.695171998776056
stripped,0.20615292,vvn,9.188503677367008
strode,0.13753374,vvd,9.278092474027002
stroked,0.266884,vvd,9.398892478520773
strolled,0.27005374,vvd,9.497172082973124
struck,0.02991573,vvd,8.088561805276234
struggled,0.28936753,vvd,8.643649615368796
stubbed,0.16713968,vvd,10.518781293891209
stuck,-0.008400667,vvn,8.099857910737585
studied,0.3172602,vvd,8.144388865547622
stuffed,0.2749045,vvn,9.02401079378469
stumble,0.088803045,vv0,9.474702639106347
stumbled,0.2960662,vvd,8.927181388251986
submerged,0.23672701,vvn,9.730858867713073
submit,0.009770538,vv0,8.710784340468424
submitted,0.09560443,vvn,8.9641840463529
suck,0.024782285,vv0,9.102977853647683
sucked,0.12469369,vvn,9.365033761652663
sue,-0.064312465,vv0,8.86403999703599
sued,0.20986782,vvn,9.164715193949908
suffer,0.049552068,vv0,8.011355109161286
suffered,0.31950277,vvn,8.32845106681936
suggest,0.07715505,vv0,7.085901464365611
suggested,0.32851484,vvd,7.6236419465115715
suggests,0.1817973,vvz,7.177782416195197
summoned,0.24681008,vvn,9.417923485172336
supported,0.31749943,vvn,7.980707820869669
surrender,0.18792316,vv0,9.113278659133051
surveyed,0.29960513,vvd,9.05321861620397
suspect,0.071448125,vv0,8.216898580913613
swallowed,0.29858136,vvd,9.014447135152134
swam,0.07254978,vvd,9.200492035921368
swapped,0.1704825,vvd,10.199918739620157
swept,0.06178317,vvn,8.77137018531062
swerved,0.21179293,vvd,10.039677906986393
swiped,0.18739586,vvd,10.221322910683318
swirled,0.24462263,vvd,9.582800078470363
switched,0.28312874,vvd,8.94884572927805
swore,0.084028974,vvd,9.21830854162536
swung,0.075922444,vvd,8.71308886823731
tackled,0.23533331,vvn,9.994607145903611
tagged,0.060240794,vvn,9.7473014693468
take,-0.022258062,vv0,4.795790545596741
talk,-0.014593337,vv0,5.802118375377063
talked,0.28632453,vvd,7.395721608602045
talking,0.02563085,vvg,5.905361848054571
taped,0.28239378,vvn,9.39465993143281
tapped,0.17449494,vvd,8.978156076009824
tasted,0.1694852,vvd,9.247154345098899
taught,0.03386492,vvn,7.767687277186908
taunted,0.22521135,vvd,10.235915909400319
teach,-0.051233478,vv0,7.347299700743164
tease,0.06433171,vv0,9.456184308811169
tell,-0.1287807,vv0,5.209486152841421
terminate,0.17256221,vv0,9.598727138549595
tested,0.31292742,vvn,8.076515327552329
texted,0.29788232,vvd,10.575283407185038
thank,0.0068731084,vv0,5.929589143389895
thanked,0.30355385,vvd,9.177197153382929
think,0.019008216,vv0,4.31748811353631
thought,0.072547905,vvd,5.568344503761097
thrash,0.012340147,vv0,10.319694757176194
threaten,0.14891101,vv0,8.622813673279921
threatened,0.32342732,vvn,8.323122887587735
threatening,0.2028798,vvg,8.255568653283746
threw,0.0133084785,vvd,7.731930721948486
throw,-0.08260075,vv0,7.595889917718538
throwing,0.1541438,vvg,8.063062911326792
thrown,0.14296648,vvn,8.005700678662542
tickled,0.24616714,vvd,10.126911064657653
tied,-0.0170294,vvn,8.00603417874901
tightened,0.30073717,vvd,9.460164801871723
tilted,0.22796604,vvd,9.32232887392423
tipped,0.2525397,vvd,9.35781165133439
tiptoed,0.25970381,vvd,10.100246059905626
told,-0.08469538,vvd,5.602118820879701
took,-0.016196838,vvd,5.318119993844216
topped,0.17124373,vvn,9.07096335550754
tore,0.07137978,vvd,8.836373930927389
tossed,0.1889675,vvd,8.742733867330168
touched,0.2918581,vvd,8.185350223178686
traced,0.30607843,vvn,9.172638504792172
tracked,0.28650305,vvd,9.296151028389293
trailed,0.2773905,vvd,9.315150736328528
trampled,0.22497669,vvn,10.041552403492023
transferred,0.21860714,vvn,8.632127729508337
transform,0.041175544,vv0,8.576216531865699
trashed,0.18045297,vvd,10.318341777940978
traveled,0.2853507,vvd,8.404696160189092
treat,0.03174573,vv0,7.802209316247118
treated,0.098983645,vvn,7.675546002537848
tremble,0.10157186,vv0,9.653101264828043
tried,0.038300082,vvd,6.456769655572163
tripped,0.17921422,vvd,9.8233073354086
trudged,0.20290318,vvd,9.85114107216392
trust,0.015142318,vv0,7.720461694599722
try,-0.01699969,vv0,5.8522024797744745
trying,0.031438377,vvg,5.634789603169249
tucked,0.123674706,vvn,8.867286523989415
tugged,0.13933413,vvd,9.327856705404022
turn,-0.13873371,vv0,6.2766434893416445
turned,-0.07664245,vvd,6.089044875446846
twirled,0.23853448,vvd,10.057752511547557
typed,0.2578797,vvd,9.791829470993246
unbutton,0.07540533,vv0,10.55158506454235
unbuttoned,0.30423385,vvd,10.242812858139747
uncovered,0.31594953,vvd,9.221577003902171
understand,0.11490064,vv0,5.976350909297934
understood,0.14616518,vvd,7.9868449011613825
undid,0.12068051,vvd,10.165120780630861
undress,0.11616432,vv0,10.176753713253548
undressed,0.3257606,vvd,10.128030124764045
unearthed,0.23491481,vvn,9.917538375758788
unfolded,0.3088454,vvd,9.58465875108751
unionize,0.18231314,vv0,10.578470762468402
unleashed,0.20910504,vvn,9.783013399068254
unlocked,0.29909733,vvd,9.719204072428633
untied,0.27234998,vvd,10.19088208365186
unzipped,0.205752,vvd,10.279420858038254
uphold,0.083932295,vv0,9.389490237604502
uploaded,0.29097348,vvn,10.635158087766825
urged,0.31093016,vvd,8.617038526385954
urinated,0.2746407,vvd,10.708936105183218
use,0.025781885,vv0,5.493061443340548
used,0.088886224,vvn,5.823045895483019
ushered,0.3023253,vvd,9.764857469366598
uttered,0.29705334,vvd,9.77854771798028
vacate,0.15930076,vv0,10.255622204932642
vandalized,0.23219512,vvn,10.521075708675037
vanished,0.18802388,vvd,8.929567707825337
verified,0.22655718,vvn,9.619598278323043
verify,0.09996949,vv0,9.112065802707843
violated,0.2848363,vvn,9.140668698726863
visit,-0.0062670587,vv0,7.356279876550748
visited,0.3136463,vvd,8.159374736775426
vowed,0.14206217,vvd,9.199986959896691
waded,0.22210352,vvd,9.899128063758676
wait,-0.03713621,vv0,6.610696044717759
waited,0.28408694,vvd,7.753194269884341
waiting,0.0064485036,vvg,6.639875833826536
wake,-0.07669905,vv0,8.106816038947052
walk,-0.064481415,vv0,6.883462586413092
walked,-0.028696112,vvd,6.79794041297493
wandered,0.28956655,vvd,9.167641617443067
want,-0.0013230499,vv0,4.709530201312334
wanted,0.074797906,vvd,5.713732805509369
wants,-0.016575892,vvz,6.35088571671474
warn,0.09149088,vv0,8.665095821339733
warned,0.23885722,vvd,8.369388996647842
wash,0.04517079,vv0,8.352318548226004
washed,0.15356052,vvn,8.919319398258887
watch,-0.0049649514,vv0,6.6240652277998935
watched,0.09512379,vvd,7.194436851100335
watered,0.2806208,vvn,9.899077844047428
waved,0.14514749,vvd,8.5016733797582
wear,-0.04036565,vv0,7.387090235656757
weave,0.070024855,vv0,9.655474810542554
weep,0.0109554,vv0,9.451245252869034
welcomed,0.28085703,vvn,9.19664704484418
went,-0.07829605,vvd,5.25227342804663
wept,0.054673035,vvd,9.38252741428954
whacked,0.15427603,vvd,10.199100591564108
wheeled,0.2692406,vvd,9.753652546776472
whipped,0.1945853,vvd,9.394160804893874
whispered,0.3097269,vvd,8.127995055771946
win,-0.030980175,vv0,6.665683717782408
winced,0.20414594,vvd,9.56395062454207
winked,0.19861966,vvd,9.488577985599964
wipe,0.017437086,vv0,8.78813593986372
wiped,0.1638992,vvd,8.824236617346639
wish,-0.039617606,vv0,7.295735072749282
wished,0.3005453,vvd,8.326516830239528
withdraw,0.02255991,vv0,8.690474003558043
