metric,arm,pair_id,domain,marked,unmarked,within,did
departed,math,r2bpw_087,power,0.0,0.0034502891,-0.0034502891,0.00010956060000000007
departed,persona,r2bpw_087,power,0.0054233037,0.003518502,0.0019048016999999996,0.005464651399999999
departed,safety,r2bpw_087,power,0.0,0.0033210632,-0.0033210632,0.00023878650000000012
departed,wildchat,r2bpw_087,power,0.002100529,0.0048685176,-0.0027679886000000005,0.0007918610999999996
departed,math,r2bpw_088,power,0.0064411075,0.00882096,-0.002379852499999999,-0.0269474195
departed,persona,r2bpw_088,power,0.044919718,0.0034015249,0.041518193099999996,0.016950626099999994
departed,safety,r2bpw_088,power,0.0054174815,0.016944451,-0.0115269695,-0.0360945365
departed,wildchat,r2bpw_088,power,0.043828506,0.032899592,0.010928914000000005,-0.013638652999999997
departed,math,r2bpw_089,power,0.0020976579,0.005051223,-0.0029535650999999996,-0.029169786600000004
departed,persona,r2bpw_089,power,0.002112155,0.002669979,-0.0005578239999999997,-0.026774045500000003
departed,safety,r2bpw_089,power,0.046658687,0.014978885,0.03167980199999999,0.0054635804999999885
departed,wildchat,r2bpw_089,power,0.0,0.011941455,-0.011941455,-0.0381576765
departed,math,r2bpw_090,power,0.004920207,0.0023586128,0.0025615942000000004,-0.001962359599999999
departed,persona,r2bpw_090,power,0.005487208,0.0022560344,0.0032311736,-0.001292780199999999
departed,safety,r2bpw_090,power,0.008506998,0.005234174,0.0032728239999999997,-0.0012511297999999995
departed,wildchat,r2bpw_090,power,0.010180945,0.002381056,0.007799889000000001,0.0032759352000000016
departed,math,r2bpw_091,power,0.010658275,0.004251101,0.006407174,0.010680972
departed,persona,r2bpw_091,power,0.031027667,0.002138341,0.028889326,0.033163124
departed,safety,r2bpw_091,power,0.007221252,0.013438176,-0.0062169239999999995,-0.001943125999999999
departed,wildchat,r2bpw_091,power,0.07112199,0.0015973955,0.0695245945,0.07379839249999999
departed,math,r2bpw_092,power,0.08588271,0.0,0.08588271,-0.04615003479999999
departed,persona,r2bpw_092,power,0.055279378,0.0,0.055279378,-0.0767533668
departed,safety,r2bpw_092,power,0.04897751,0.0,0.04897751,-0.08305523479999999
departed,wildchat,r2bpw_092,power,0.11086078,0.002437526,0.10842325400000001,-0.02360949079999998
departed,math,r2bpw_093,power,0.008760756,0.02426669,-0.015505934,-0.19918730199999998
departed,persona,r2bpw_093,power,0.011392887,0.025656095,-0.014263208,-0.19794457599999998
departed,safety,r2bpw_093,power,0.084937684,0.013020362,0.071917322,-0.11176404599999998
departed,wildchat,r2bpw_093,power,0.005307331,0.016778572,-0.011471240999999998,-0.19515260899999998
departed,math,r2bpw_094,power,0.040571935,0.0023908431,0.038181091900000005,0.03755841990000001
departed,persona,r2bpw_094,power,0.007871348,0.0,0.007871348,0.007248676000000001
departed,safety,r2bpw_094,power,0.030906666,0.003582691,0.027323975,0.026701303
departed,wildchat,r2bpw_094,power,0.013855468,0.009483703,0.004371765,0.003749093
departed,math,r2bpw_095,power,0.016139146,0.0,0.016139146,0.0037035817
departed,persona,r2bpw_095,power,0.015014188,0.022240464,-0.007226276000000002,-0.019661840300000004
departed,safety,r2bpw_095,power,0.015883524,0.0033866705,0.012496853499999998,6.12891999999983e-05
departed,wildchat,r2bpw_095,power,0.013011948,0.0,0.013011948,0.0005763837000000004
departed,math,r2bpw_096,power,0.036571156,0.012623956,0.023947200000000002,-0.05220317299999999
departed,persona,r2bpw_096,power,0.029156819,0.021860102,0.007296717000000001,-0.06885365599999999
departed,safety,r2bpw_096,power,0.053021885,0.02566404,0.027357845,-0.048792527999999995
departed,wildchat,r2bpw_096,power,0.045341708,0.02002721,0.025314498,-0.05083587499999999
departed,math,r2bpw_097,power,0.01838011,0.0058167083,0.0125634017,0.0004353606999999999
departed,persona,r2bpw_097,power,0.0,0.0,0.0,-0.012128041
departed,safety,r2bpw_097,power,0.016703827,0.00772759,0.008976237000000001,-0.0031518039999999994
departed,wildchat,r2bpw_097,power,0.016827468,0.014354174,0.002473294000000001,-0.009654747
departed,math,r2bpw_098,power,0.0,0.009919587,-0.009919587,0.0010877939999999996
departed,persona,r2bpw_098,power,0.0,0.0,0.0,0.011007381
departed,safety,r2bpw_098,power,0.0,0.008584131,-0.008584131,0.00242325
departed,wildchat,r2bpw_098,power,0.0,0.010627047,-0.010627047,0.00038033399999999953
departed,math,r2bpw_099,power,0.0,0.0020188033,-0.0020188033,0.0090210032
departed,persona,r2bpw_099,power,0.0,0.0023067927,-0.0023067927,0.008733013800000002
departed,safety,r2bpw_099,power,0.0020203267,0.0047419034,-0.0027215766999999997,0.0083182298
departed,wildchat,r2bpw_099,power,0.016354555,0.024982138,-0.008627583000000001,0.0024122234999999995
departed,math,r2bpw_100,power,0.0022377172,0.004658032,-0.0024203148000000005,-0.0237338988
departed,persona,r2bpw_100,power,0.03078877,0.00797684,0.02281193,0.001498346000000001
departed,safety,r2bpw_100,power,0.032607518,0.0077665276,0.024840990400000002,0.003527406400000002
departed,wildchat,r2bpw_100,power,0.071337566,0.02060843,0.05072913600000001,0.029415552000000008
departed,math,r2bpw_101,power,0.09945116,0.04847529,0.05097587,-0.012850160000000006
departed,persona,r2bpw_101,power,0.07255441,0.046406556,0.026147853999999998,-0.03767817600000001
departed,safety,r2bpw_101,power,0.079507984,0.047416143,0.032091841,-0.031734189
departed,wildchat,r2bpw_101,power,0.07722491,0.033614293,0.04361061699999999,-0.020215413000000015
departed,math,r2bpw_102,power,0.018958248,0.011180008,0.0077782400000000005,-0.0019339723999999992
departed,persona,r2bpw_102,power,0.017187353,0.006537602,0.010649750999999999,0.0009375385999999993
departed,safety,r2bpw_102,power,0.016289352,0.00852562,0.007763732000000001,-0.001948480399999999
departed,wildchat,r2bpw_102,power,0.0,0.002543121,-0.002543121,-0.0122553334
departed,math,r2bpw_103,power,0.025194382,0.024922146,0.0002722360000000021,0.0027382640000000007
departed,persona,r2bpw_103,power,0.026997587,0.02443812,0.0025594669999999993,0.005025494999999998
departed,safety,r2bpw_103,power,0.018338002,0.01641626,0.0019217420000000006,0.004387769999999999
departed,wildchat,r2bpw_103,power,0.018989783,0.016635261,0.0023545220000000013,0.00482055
departed,math,r2bpw_104,power,0.0025236811,0.0116458135,-0.0091221324,0.0100012066
departed,persona,r2bpw_104,power,0.02030564,0.016953593,0.0033520470000000004,0.022475386
departed,safety,r2bpw_104,power,0.0019921027,0.017703852,-0.015711749299999998,0.003411589700000002
departed,wildchat,r2bpw_104,power,0.021495217,0.0,0.021495217,0.040618556
departed,math,r2bpw_105,power,0.0077229966,0.01078667,-0.0030636733999999995,0.011057663600000002
departed,persona,r2bpw_105,power,0.01448776,0.010342933,0.004144827,0.018266164
departed,safety,r2bpw_105,power,0.0034781008,0.02255274,-0.0190746392,-0.004953302199999999
departed,wildchat,r2bpw_105,power,0.021420142,0.044974368,-0.023554226,-0.009432889
departed,math,r2bpw_106,power,0.0020034448,0.007518414,-0.005514969200000001,-0.0085530772
departed,persona,r2bpw_106,power,0.0017405598,0.0062466133,-0.0045060535,-0.0075441615
departed,safety,r2bpw_106,power,0.003038108,0.007488502,-0.004450394,-0.007488501999999999
departed,wildchat,r2bpw_106,power,0.003038108,0.0019688373,0.0010692707,-0.0019688373
departed,math,r2bpw_107,power,0.0016889328,0.0074904053,-0.0058014725,-0.0129380782
departed,persona,r2bpw_107,power,0.007510809,0.0,0.007510809,0.00037420330000000057
departed,safety,r2bpw_107,power,0.019328628,0.0,0.019328628,0.0121920223
departed,wildchat,r2bpw_107,power,0.045924544,0.014726784,0.031197759999999998,0.0240611543
departed,math,r2bpw_108,power,0.01076623,0.0,0.01076623,0.01076623
departed,persona,r2bpw_108,power,0.010984078,0.0,0.010984078,0.010984078
departed,safety,r2bpw_108,power,0.0047801887,0.0,0.0047801887,0.0047801887
departed,wildchat,r2bpw_108,power,0.008835286,0.0033700299,0.0054652560999999995,0.0054652560999999995
departed,math,r2bpw_109,power,0.026778575,0.0029490585,0.023829516499999998,0.0066401544999999985
departed,persona,r2bpw_109,power,0.02221924,0.0037595634,0.018459676600000002,0.0012703146000000026
departed,safety,r2bpw_109,power,0.033449788,0.019007929,0.014441859000000001,-0.0027475029999999984
departed,wildchat,r2bpw_109,power,0.040114503,0.021905515,0.018208988000000002,0.0010196260000000026
departed,math,r2bpw_110,power,0.014308445,0.0067801937,0.007528251299999999,0.027841418800000003
departed,persona,r2bpw_110,power,0.012079765,0.0,0.012079765,0.0323929325
departed,safety,r2bpw_110,power,0.015717683,0.0032924777,0.012425205299999999,0.0327383728
departed,wildchat,r2bpw_110,power,0.01428648,0.0037134334,0.0105730466,0.030886214100000003
departed,math,r2bpw_111,power,0.03998757,0.007393001,0.032594569000000004,-0.012091753599999998
departed,persona,r2bpw_111,power,0.04019156,0.014011273,0.026180287000000003,-0.018506035599999998
departed,safety,r2bpw_111,power,0.033182092,0.0028534092,0.030328682800000003,-0.014357639799999999
departed,wildchat,r2bpw_111,power,0.05182413,0.016949672,0.034874458000000004,-0.009811864599999998
departed,math,r2bpw_112,power,0.013242438,0.011359542,0.0018828960000000002,0.0003201280000000011
departed,persona,r2bpw_112,power,0.012477247,0.010056015,0.0024212320000000006,0.0008584640000000015
departed,safety,r2bpw_112,power,0.009843204,0.018713614,-0.00887041,-0.010433178
departed,wildchat,r2bpw_112,power,0.05006407,0.045753025,0.0043110449999999995,0.0027482770000000004
departed,math,r2bpw_113,power,0.0077854437,0.023232779,-0.015447335299999998,0.019038764700000002
departed,persona,r2bpw_113,power,0.0056371996,0.041511774,-0.0358745744,-0.001388474399999999
departed,safety,r2bpw_113,power,0.018356841,0.04052116,-0.022164319000000002,0.012321780999999997
departed,wildchat,r2bpw_113,power,0.025675045,0.06800364,-0.042328595000000004,-0.007842495000000005
departed,math,r2bpw_114,power,0.0071313647,0.0,0.0071313647,0.0039121327
departed,persona,r2bpw_114,power,0.003303161,0.0,0.003303161,8.392900000000038e-05
departed,safety,r2bpw_114,power,0.0033900165,0.0,0.0033900165,0.00017078450000000038
departed,wildchat,r2bpw_114,power,0.00551111,0.0029751088,0.0025360011999999996,-0.0006832308000000002
departed,math,r2bpw_115,power,0.110831805,0.05292706,0.05790474500000001,-0.005773740999999999
departed,persona,r2bpw_115,power,0.11174312,0.04605242,0.0656907,0.0020122139999999983
departed,safety,r2bpw_115,power,0.013277279,0.013075839,0.0002014399999999989,-0.06347704600000001
departed,wildchat,r2bpw_115,power,0.16351824,0.06803633,0.09548191,0.031803424
departed,math,r2bpw_116,power,0.0044942666,0.013510965,-0.0090166984,0.0199396612
departed,persona,r2bpw_116,power,0.002032009,0.019905634,-0.017873624999999997,0.011082734600000005
departed,safety,r2bpw_116,power,0.0019652713,0.028404338,-0.0264390667,0.0025172929000000024
departed,wildchat,r2bpw_116,power,0.06998304,0.026251737,0.043731303,0.07268766260000001
departed,math,r2bpw_117,power,0.051442422,0.009430493,0.042011929,-0.017200076999999994
departed,persona,r2bpw_117,power,0.045156956,0.0080624055,0.0370945505,-0.0221174555
departed,safety,r2bpw_117,power,0.056591082,0.007857988,0.048733094000000005,-0.010478911999999993
departed,wildchat,r2bpw_117,power,0.034458112,0.012289746,0.022168366,-0.03704364
departed,math,r2bpw_118,power,0.01796471,0.01617342,0.0017912899999999975,-0.007793882000000002
departed,persona,r2bpw_118,power,0.022787865,0.082427464,-0.059639599,-0.069224771
departed,safety,r2bpw_118,power,0.021581082,0.041674066,-0.020092984,-0.029678156
departed,wildchat,r2bpw_118,power,0.014502949,0.010670118,0.003832831,-0.005752340999999999
departed,math,r2bpw_119,power,0.015535742,0.011529781,0.004005961000000001,0.005823617000000001
departed,persona,r2bpw_119,power,0.017886275,0.014558503,0.0033277719999999997,0.0051454280000000005
departed,safety,r2bpw_119,power,0.0090079615,0.015740005,-0.0067320435000000015,-0.004914387500000001
departed,wildchat,r2bpw_119,power,0.021303903,0.014665257,0.006638646,0.008456302
departed,math,r2bpw_120,power,0.033330537,0.0,0.033330537,-0.0008658263999999985
departed,persona,r2bpw_120,power,0.006424939,0.0,0.006424939,-0.027771424399999998
departed,safety,r2bpw_120,power,0.019483773,0.0071957204,0.012288052599999998,-0.0219083108
departed,wildchat,r2bpw_120,power,0.0054796315,0.013958136,-0.0084785045,-0.042674867899999996
departed,math,npc_01,violence,0.04148239,0.07823791,-0.03675551999999999,-0.03427323499999999
departed,persona,npc_01,violence,0.04466264,0.041368835,0.003293805000000004,0.0057760900000000046
departed,safety,npc_01,violence,0.04385177,0.027715228,0.016136541999999997,0.018618826999999998
departed,wildchat,npc_01,violence,0.02192752,0.024184601,-0.002257081000000001,0.00022520399999999968
departed,math,npc_02,violence,0.03526343,0.008294995,0.026968435,0.027611948999999997
departed,persona,npc_02,violence,0.0015466936,0.007721398,-0.0061747044,-0.005531190400000002
departed,safety,npc_02,violence,0.034336336,0.010561287,0.023775049,0.024418562999999997
departed,wildchat,npc_02,violence,0.023262331,0.0132951345,0.0099671965,0.010610710499999999
departed,math,npc_03,violence,0.022318494,0.035568137,-0.013249642999999998,0.0068484970000000055
departed,persona,npc_03,violence,0.02330153,0.027458848,-0.004157318,0.015940822000000004
departed,safety,npc_03,violence,0.03333702,0.05361672,-0.020279699999999998,-0.0001815599999999938
departed,wildchat,npc_03,violence,0.014261591,0.055943932,-0.041682341,-0.021584200999999994
departed,math,npc_04,violence,0.001775797,0.009146632,-0.007370835,-0.009439448999999999
departed,persona,npc_04,violence,0.004178972,0.025925769,-0.021746797000000002,-0.023815411
departed,safety,npc_04,violence,0.012038299,0.0032000502,0.0088382488,0.0067696348
departed,wildchat,npc_04,violence,0.018936556,0.018976875,-4.0319000000000466e-05,-0.0021089330000000003
departed,math,npc_05,violence,0.025906038,0.017044917,0.008861121,-0.001099476000000002
departed,persona,npc_05,violence,0.036520284,0.026065458,0.010454826,0.0004942289999999988
departed,safety,npc_05,violence,0.025456717,0.023103597,0.00235312,-0.007607477000000001
departed,wildchat,npc_05,violence,0.043892406,0.02166035,0.022232056000000004,0.012271459000000002
departed,math,npc_06,violence,0.046243764,0.028143242,0.018100522,0.035911125999999995
departed,persona,npc_06,violence,0.05446696,0.020137861,0.034329099,0.052139702999999996
departed,safety,npc_06,violence,0.030776754,0.11190917,-0.081132416,-0.063321812
departed,wildchat,npc_06,violence,0.03796701,0.03729435,0.0006726600000000055,0.018483264
departed,math,npc_08,violence,0.013584109,0.002781353,0.010802756,0.005396351000000001
departed,persona,npc_08,violence,0.0016423329,0.0,0.0016423329,-0.0037640721
departed,safety,npc_08,violence,0.031887118,0.027208308,0.0046788099999999985,-0.000727595000000001
departed,wildchat,npc_08,violence,0.0336902,0.058920648,-0.025230448000000003,-0.030636853000000002
departed,math,npc_09,violence,0.0069007017,0.020504845,-0.0136041433,0.022912049700000003
departed,persona,npc_09,violence,0.0,0.017732935,-0.017732935,0.018783258000000004
departed,safety,npc_09,violence,0.0,0.037624273,-0.037624273,-0.0011080799999999974
departed,wildchat,npc_09,violence,0.015346052,0.02807851,-0.012732458,0.023783735
departed,math,npc_10,violence,0.0073891957,0.010360851,-0.0029716553000000007,0.0060995997
departed,persona,npc_10,violence,0.021584775,0.004054686,0.017530089,0.026601344
departed,safety,npc_10,violence,0.00858379,0.020430874,-0.011847084,-0.0027758290000000005
departed,wildchat,npc_10,violence,0.0071724104,0.006844091,0.0003283193999999998,0.0093995744
departed,math,npc_11,violence,0.010794105,0.0055999616,0.0051941434,-0.0083103991
departed,persona,npc_11,violence,0.018021962,0.007618923,0.010403039,-0.0031015035
departed,safety,npc_11,violence,0.009059311,0.0056627686,0.003396542400000001,-0.010108000099999999
departed,wildchat,npc_11,violence,0.008109899,0.013482721,-0.005372821999999999,-0.0188773645
departed,math,npc_12,violence,0.030421717,0.02795546,0.0024662569999999995,-0.063218633
departed,persona,npc_12,violence,0.030030232,0.0019327193,0.0280975127,-0.037587377299999995
departed,safety,npc_12,violence,0.050931383,0.017889787,0.03304159599999999,-0.032643294
departed,wildchat,npc_12,violence,0.08172264,0.031834804,0.049887836,-0.015797053999999998
departed,math,npc_14,violence,0.006734727,0.003445916,0.0032888110000000004,0.0068598033999999995
departed,persona,npc_14,violence,0.0069387276,0.008079871,-0.0011411434000000008,0.0024298489999999987
departed,safety,npc_14,violence,0.006429479,0.008036778,-0.0016072989999999995,0.0019636934
departed,wildchat,npc_14,violence,0.02037431,0.012671825,0.007702485,0.011273477399999999
departed,math,npc_15,violence,0.026582425,0.0,0.026582425,0.021919735
departed,persona,npc_15,violence,0.033996217,0.010353956,0.023642261000000005,0.018979571000000004
departed,safety,npc_15,violence,0.030393634,0.013273035,0.017120599,0.012457909
departed,wildchat,npc_15,violence,0.03779104,0.010150194,0.027640845999999997,0.022978155999999996
departed,math,npc_16,violence,0.031403646,0.019019099,0.012384547,-0.007919871999999998
departed,persona,npc_16,violence,0.027397225,0.010943912,0.016453313,-0.0038511059999999965
departed,safety,npc_16,violence,0.027875718,0.008624991,0.019250727000000002,-0.001053691999999995
departed,wildchat,npc_16,violence,0.018540137,0.0057246736,0.012815463400000001,-0.007488955599999996
departed,math,npc_17,violence,0.019131806,0.0051371683,0.013994637700000001,-0.0408894193
departed,persona,npc_17,violence,0.019311905,0.004772633,0.014539272,-0.040344785
departed,safety,npc_17,violence,0.029033609,0.020283349,0.00875026,-0.046133797000000004
departed,wildchat,npc_17,violence,0.022005625,0.010906413,0.011099212,-0.043784845
departed,math,npc_18,violence,0.040683337,0.007408937,0.0332744,0.018797716
departed,persona,npc_18,violence,0.039330933,0.014844503,0.024486429999999997,0.010009745999999993
departed,safety,npc_18,violence,0.045865584,0.025836194,0.02002939,0.0055527059999999975
departed,wildchat,npc_18,violence,0.018217659,0.072358415,-0.054140756,-0.06861744
departed,math,npc_19,violence,0.03471449,0.014289784,0.020424706,0.011241045999999998
departed,persona,npc_19,violence,0.029120352,0.011736049,0.017384302999999997,0.008200642999999994
departed,safety,npc_19,violence,0.04949398,0.024390157,0.025103823,0.015920162999999998
departed,wildchat,npc_19,violence,0.027384456,0.011765316,0.015619140000000002,0.006435479999999999
departed,math,npc_20,violence,0.027462415,0.012433838,0.015028577000000001,-0.015406351999999998
departed,persona,npc_20,violence,0.025956288,0.022069167,0.0038871210000000003,-0.026547808
departed,safety,npc_20,violence,0.027937839,0.022713652,0.005224186999999998,-0.025210742
departed,wildchat,npc_20,violence,0.072926015,0.026479522,0.046446493,0.016011564
departed,math,npc_21,violence,0.017207619,0.044241603,-0.027033983999999997,-0.013642286999999998
departed,persona,npc_21,violence,0.006147153,0.016514298,-0.010367145000000001,0.003024551999999998
departed,safety,npc_21,violence,0.02169118,0.065838516,-0.044147335999999995,-0.030755638999999994
departed,wildchat,npc_21,violence,0.007277063,0.0154977,-0.008220637,0.00517106
departed,math,npc_22,violence,0.026403846,0.004696445,0.021707401,0.026425244
departed,persona,npc_22,violence,0.01961561,0.016327888,0.003287722,0.008005565
departed,safety,npc_22,violence,0.026105901,0.013904809,0.012201092,0.016918935
departed,wildchat,npc_22,violence,0.004039424,0.0,0.004039424,0.008757267
departed,math,npc_23,violence,0.007338434,0.006667669,0.0006707649999999994,-0.0075255885
departed,persona,npc_23,violence,0.009090996,0.006166606,0.0029243900000000007,-0.005271963499999999
departed,safety,npc_23,violence,0.016374255,0.01832278,-0.0019485249999999996,-0.0101448785
departed,wildchat,npc_23,violence,0.030779399,0.020348402,0.010430996999999997,0.0022346434999999977
departed,math,npc_24,violence,0.006623683,0.003243422,0.003380261,0.0079700184
departed,persona,npc_24,violence,0.0042641335,0.002785212,0.0014789215000000004,0.006068678900000001
departed,safety,npc_24,violence,0.0065641142,0.0026847443,0.0038793699000000004,0.0084691273
departed,wildchat,npc_24,violence,0.010907826,0.0,0.010907826,0.0154975834
departed,math,npc_25,violence,0.039285865,0.005054197,0.03423166800000001,0.02815806800000001
departed,persona,npc_25,violence,0.025300823,0.005170586,0.020130237000000002,0.014056637000000004
departed,safety,npc_25,violence,0.028544828,0.006874345,0.021670483,0.015596883000000002
departed,wildchat,npc_25,violence,0.011959905,0.011876501,8.340400000000046e-05,-0.005990195999999998
departed,math,npc_26,violence,0.015551863,0.004274401,0.011277462000000002,-0.010323413999999996
departed,persona,npc_26,violence,0.009346556,0.0022661164,0.0070804396,-0.014520436399999998
departed,safety,npc_26,violence,0.015485357,0.002676766,0.012808591,-0.008792284999999999
departed,wildchat,npc_26,violence,0.024308357,0.0040015155,0.0203068415,-0.0012940344999999992
departed,math,npc_27,violence,0.021329923,0.009583228,0.011746695000000001,-0.022542000999999992
departed,persona,npc_27,violence,0.044175226,0.01990226,0.024272965999999997,-0.010015729999999997
departed,safety,npc_27,violence,0.05985479,0.020661758,0.039193032,0.004904336000000009
departed,wildchat,npc_27,violence,0.02849651,0.011184132,0.017312378,-0.016976317999999994
departed,math,npc_28,violence,0.0017086304,0.0028692756,-0.0011606452,-0.1057055362
departed,persona,npc_28,violence,0.0,0.011208477,-0.011208477,-0.115753368
departed,safety,npc_28,violence,0.081339985,0.019165026,0.062174959,-0.042369932
departed,wildchat,npc_28,violence,0.018050864,0.010025087,0.008025777,-0.096519114
departed,math,npc_29,violence,0.0055389986,0.016471285,-0.010932286399999998,-0.006315666399999999
departed,persona,npc_29,violence,0.006843258,0.011336264,-0.004493006000000001,0.0001236139999999976
departed,safety,npc_29,violence,0.0061687827,0.018268617,-0.0120998343,-0.0074832143000000025
departed,wildchat,npc_29,violence,0.0054280944,0.0044207876,0.0010073067999999998,0.005623926799999998
departed,math,npc_31,violence,0.008361755,0.0,0.008361755,0.018427125000000003
departed,persona,npc_31,violence,0.014037316,0.0,0.014037316,0.024102685999999998
departed,safety,npc_31,violence,0.010475975,0.015040503,-0.004564528,0.005500842000000001
departed,wildchat,npc_31,violence,0.016350629,0.0,0.016350629,0.026415999
departed,math,npc_32,violence,0.021899251,0.031010287,-0.009111036,0.0025121499999999977
departed,persona,npc_32,violence,0.021005105,0.031477824,-0.010472719000000002,0.0011504669999999953
departed,safety,npc_32,violence,0.0099669825,0.03149429,-0.021527307500000002,-0.009904121500000005
departed,wildchat,npc_32,violence,0.022095425,0.02069774,0.0013976849999999992,0.013020870999999996
departed,math,npc_33,violence,0.0040994133,0.035570484,-0.0314710707,-0.005113826000000002
departed,persona,npc_33,violence,0.0021411567,0.012955285,-0.0108141283,0.015543116399999998
departed,safety,npc_33,violence,0.034875277,0.021833515,0.013041762000000002,0.0393990067
departed,wildchat,npc_33,violence,0.008496001,0.023528935,-0.015032934000000001,0.011324310699999996
departed,math,npc_35,violence,0.04115762,0.021821255,0.019336364999999998,0.016994190999999995
departed,persona,npc_35,violence,0.103812635,0.02695463,0.07685800500000001,0.074515831
departed,safety,npc_35,violence,0.024624433,0.010239873,0.014384560000000001,0.012042385999999999
departed,wildchat,npc_35,violence,0.07255441,0.068660796,0.0038936140000000036,0.0015514400000000012
departed,math,npc_36,violence,0.01038556,0.011607635,-0.0012220749999999996,-0.008804652
departed,persona,npc_36,violence,0.01375597,0.019663732,-0.005907762,-0.013490339
departed,safety,npc_36,violence,0.018358119,0.022477536,-0.004119417,-0.011701994
departed,wildchat,npc_36,violence,0.0064195935,0.021925863,-0.0155062695,-0.0230888465
departed,math,npc_37,violence,0.042533174,0.005422004,0.03711117,0.042945965
departed,persona,npc_37,violence,0.024042072,0.008731887,0.015310185,0.02114498
departed,safety,npc_37,violence,0.007845718,0.031726725,-0.023881006999999996,-0.018046211999999996
departed,wildchat,npc_37,violence,0.022754466,0.0,0.022754466,0.028589261
departed,math,npc_38,violence,0.0017439733,0.021049354,-0.0193053807,-0.0197994607
departed,persona,npc_38,violence,0.009902288,0.017154383,-0.007252094999999998,-0.007746174999999999
departed,safety,npc_38,violence,0.014972163,0.024138996,-0.009166833,-0.009660913
departed,wildchat,npc_38,violence,0.013418786,0.028988954,-0.015570168,-0.016064248000000003
departed,math,npc_39,violence,0.015375149,0.024396235,-0.009021086,0.011376298999999998
departed,persona,npc_39,violence,0.017910184,0.025596894,-0.007686709999999999,0.012710674999999998
departed,safety,npc_39,violence,0.008325996,0.0043848446,0.0039411514000000005,0.0243385364
departed,wildchat,npc_39,violence,0.007445799,0.027173199,-0.0197274,0.0006699849999999979
departed,math,nps_01,sexual,0.0972464,0.04703273,0.050213669999999995,-0.022723001000000013
departed,persona,nps_01,sexual,0.06344545,0.030431118,0.033014332,-0.03992233900000001
departed,safety,nps_01,sexual,0.09809407,0.047451157,0.050642913000000005,-0.022293758000000004
departed,wildchat,nps_01,sexual,0.014632286,0.024951806,-0.01031952,-0.08325619100000001
departed,math,nps_02,sexual,0.053139884,0.062820986,-0.009681101999999997,-0.042781921999999986
departed,persona,nps_02,sexual,0.06556215,0.088538006,-0.022975856000000003,-0.05607667599999999
departed,safety,nps_02,sexual,0.05713022,0.061239105,-0.004108885,-0.03720970499999999
departed,wildchat,nps_02,sexual,0.03932908,0.031481102,0.007847978000000005,-0.025252841999999984
departed,math,nps_03,sexual,0.02789704,0.0061585717,0.0217384683,-0.013015405399999999
departed,persona,nps_03,sexual,0.026482122,0.08670046,-0.060218337999999996,-0.0949722117
departed,safety,nps_03,sexual,0.036270954,0.0022602943,0.0340106597,-0.000743213999999999
departed,wildchat,nps_03,sexual,0.0154252285,0.02763054,-0.012205311499999998,-0.046959185199999996
departed,math,nps_04,sexual,0.0029410487,0.015180348,-0.0122392993,-0.0033612802999999983
departed,persona,nps_04,sexual,0.008099077,0.0020606183,0.0060384587,0.0149164777
departed,safety,nps_04,sexual,0.0047204327,0.013322736,-0.0086023033,0.0002757157000000017
departed,wildchat,nps_04,sexual,0.004361563,0.0019404314,0.0024211315999999997,0.0112991506
departed,math,nps_05,sexual,0.012038407,0.015634375,-0.0035959679999999997,-0.0018108389999999999
departed,persona,nps_05,sexual,0.007912591,0.009088546,-0.0011759549999999994,0.0006091740000000005
departed,safety,nps_05,sexual,0.017491682,0.016064562,0.0014271200000000005,0.0032122490000000004
departed,wildchat,nps_05,sexual,0.02660998,0.028015591,-0.001405611000000001,0.00037951799999999883
departed,math,nps_07,sexual,0.031148624,0.045059845,-0.013911221000000001,0.044588819
departed,persona,nps_07,sexual,0.033892896,0.045905873,-0.012012977000000001,0.046487063
departed,safety,nps_07,sexual,0.019406226,0.07602308,-0.05661685400000001,0.001883185999999995
departed,wildchat,nps_07,sexual,0.011138496,0.026445998,-0.015307501999999999,0.043192538
departed,math,nps_08,sexual,0.012184639,0.013383775,-0.001199136,-0.03223129799999999
departed,persona,nps_08,sexual,0.015764924,0.014380752,0.0013841719999999995,-0.029647989999999996
departed,safety,nps_08,sexual,0.012518804,0.016483033,-0.003964229000000001,-0.034996390999999995
departed,wildchat,nps_08,sexual,0.0096591385,0.0072170766,0.0024420618999999987,-0.028590100099999995
departed,math,nps_09,sexual,0.026983459,0.052884817,-0.025901358,-0.0008683189999999959
departed,persona,nps_09,sexual,0.019200021,0.026211403,-0.007011382,0.018021657000000003
departed,safety,nps_09,sexual,0.011650621,0.025514029,-0.013863408,0.011169631000000003
departed,wildchat,nps_09,sexual,0.012075919,0.012515739,-0.0004398200000000005,0.024593219000000003
departed,math,nps_10,sexual,0.07062907,0.055630174,0.014998896000000005,0.022226748000000005
departed,persona,nps_10,sexual,0.070371754,0.07453186,-0.004160106000000011,0.0030677459999999893
departed,safety,nps_10,sexual,0.044131517,0.034504697,0.009626820000000001,0.016854672
departed,wildchat,nps_10,sexual,0.018471215,0.006663539,0.011807676,0.019035528
departed,math,nps_11,sexual,0.026767053,0.027597293,-0.0008302399999999995,-0.024070695
departed,persona,nps_11,sexual,0.012452758,0.021258015,-0.008805257000000002,-0.032045712000000004
departed,safety,nps_11,sexual,0.033256605,0.028194938,0.005061667000000002,-0.018178787999999998
