word	proj	n_cells
无动于衷	0.820556	1
救援队	0.820261	2
有一	0.820209	24
为孩子	0.820071	1
又将	0.820036	2
用棍	0.819880	2
付费	0.819083	1
晴天．	0.818753	1
非常高兴	0.818730	1
领带	0.818704	2
总	0.818703	2
摸着	0.818577	1
几百	0.818357	2
6	0.818144	92
消防员	0.817812	9
餐巾	0.817637	3
卖	0.817484	11
哭闹．	0.817200	1
名片夹	0.817175	1
浮	0.816896	6
川	0.816891	3
奇迹	0.815909	1
售卖	0.815845	2
喝杯	0.815282	7
一件事	0.814568	1
老师	0.813189	2
满地	0.812225	1
penis	0.811960	2
件事	0.811957	3
手“	0.811392	1
小半杯	0.811202	6
死亡的	0.811162	1
堂	0.811029	4
裁判	0.810845	9
她又	0.810575	3
屁眼	0.810422	1
外遇	0.810146	1
水边	0.810077	1
胡须	0.809926	2
做人流	0.809697	2
砍杀	0.809150	6
签字	0.809007	1
瓶子	0.808741	8
一杯	0.808664	22
那家伙	0.808453	2
一只	0.808227	60
出去	0.808085	95
馒头	0.808037	1
抢救无效	0.807935	3
它就	0.807563	1
舒服	0.807392	2
手心	0.807300	3
十分____	0.806959	1
要买	0.806628	3
还能	0.806437	2
休假	0.805282	1
先	0.804602	266
住	0.804356	16
Biden	0.804322	1
泼	0.804116	1
不行了	0.803863	2
几	0.803358	2
治	0.802862	7
田间	0.802603	1
不和	0.802586	2
只是	0.802265	8
包皮	0.802237	4
肚子疼	0.802018	2
袖口	0.801883	1
纸	0.801701	3
袖	0.801626	1
小鸡	0.801159	3
国王	0.801046	4
几周	0.800973	1
死死地	0.800896	2
这就是	0.800867	1
反感	0.800072	7
那份	0.799747	5
中到大雨	0.799630	2
肚皮	0.799554	2
我也	0.799499	1
害	0.799288	26
头疼	0.799133	6
一口口	0.798919	1
和	0.798720	985
甚至	0.798450	6
已开	0.798367	1
酒吧	0.797915	4
我要	0.797199	10
灵堂	0.796788	7
倒塌	0.796732	18
那样的	0.796526	6
卖给	0.796370	3
鞭	0.795899	8
不让	0.795663	4
下巴	0.795526	63
把他们	0.795130	18
诅咒	0.794735	1
万言	0.794680	1
消息	0.794338	1
大半杯	0.793932	7
有罪	0.793660	2
然后	0.793343	26
对孩子	0.793040	2
裙	0.792930	10
忍	0.792523	8
在锅	0.792503	2
直接	0.792498	260
允许	0.792017	23
双唇	0.791427	8
床	0.791376	21
手指尖	0.791306	1
治好	0.791213	12
一个男孩	0.790904	8
联系	0.790312	71
一阵疼	0.790295	8
第	0.790180	6
腹股沟	0.789815	2
窗户跳	0.789686	1
天亮	0.789103	3
崖壁	0.788574	1
在滚	0.788352	1
向右	0.788339	1
胡子	0.787819	1
的一定	0.787539	1
厨房	0.787493	31
很孤	0.786767	2
通红	0.786687	4
底下	0.786675	3
把	0.786566	1701
的一句话	0.786411	3
逼	0.786255	7
一般的	0.786020	2
一个大	0.785545	1
好看	0.785102	3
我不	0.784853	11
石凳	0.784634	3
预付	0.784112	1
了几	0.783603	13
南方	0.783030	3
鼓掌．	0.782978	1
把酒瓶	0.782801	1
一层	0.782765	1
指缝	0.782720	8
囔	0.782615	1
把孩子	0.782563	3
口干舌燥	0.782476	1
双脚	0.782032	2
深夜	0.781732	2
买房子	0.780750	1
选择	0.780472	196
奶嘴	0.780430	6
牛的	0.780294	1
一家	0.780116	5
建议	0.779730	18
抢	0.779678	17
不知道	0.779655	12
一个好	0.779423	1
晴天	0.779324	13
根本	0.778730	1
陆	0.777891	1
葱花	0.777815	4
还在	0.777623	17
被担	0.777513	4
大根	0.777493	1
左右	0.777113	3
先救	0.777101	1
打的	0.776508	2
牛羊	0.776304	1
生菜	0.775880	3
酸软	0.775551	1
气绝	0.775418	2
狂吻	0.774901	3
非常焦	0.774660	1
嘔	0.773916	1
就开	0.773791	1
再	0.773680	430
玩意儿	0.773292	1
黄油	0.773212	3
红	0.773015	7
指出	0.771136	12
没有任何	0.771015	1
化妆	0.770991	1
回过	0.769989	3
警车	0.769693	2
顺产	0.769415	1
JJ	0.768563	6
真是假	0.768171	3
喊	0.767865	28
买票	0.767688	2
快要	0.767430	14
起来了	0.766793	3
好像	0.766620	26
不发	0.766573	5
炮声	0.766475	1
拔腿就跑	0.766348	3
我说	0.766277	1
的女	0.766218	2
猪的	0.766090	1
狠狠	0.765673	353
看	0.765501	111
把拳	0.765384	2
睡觉	0.765374	26
抽屉	0.764955	3
辍学	0.764848	1
浴室	0.764749	7
从未	0.764157	3
一堆堆	0.763965	3
和孩子	0.763499	1
漆	0.763034	1
嘴角	0.763001	34
走动	0.762542	2
给她	0.762441	110
晴间多云	0.762375	2
脑子里	0.762252	3
打了	0.762096	37
合唱	0.761894	1
年	0.761867	6
冰	0.761299	11
街上	0.761018	3
喝着	0.760728	2
翻开	0.760603	1
封书	0.760579	5
菊花	0.759991	1
女人	0.759663	68
15	0.759314	77
不动	0.758931	7
下面的	0.758637	18
都嘶	0.758389	1
送到	0.758313	6
更好	0.758188	10
抵制	0.757512	11
乳	0.757510	12
扎进	0.757097	1
腐烂	0.757062	1
辞掉	0.757048	9
失色	0.757035	1
气温	0.756975	5
做手术	0.756566	8
指头	0.756518	12
工党	0.756211	2
订餐	0.755716	1
剑	0.755640	10
本书	0.754838	11
边	0.754626	4
随时	0.754524	18
瞥	0.753665	1
出院	0.753528	10
开刀	0.753320	1
喝完	0.753108	7
杀掉	0.752926	99
扳	0.752892	5
一般	0.752597	1
还想	0.752552	5
剥掉	0.752534	1
盐	0.752442	11
还	0.751875	79
不来	0.751765	12
再转	0.751681	1
炒米	0.751292	1
三人	0.751243	1
还记得	0.750999	3
药瓶	0.750853	11
提起	0.750735	9
起立	0.750709	4
活下	0.750447	6
睡了	0.750439	6
加	0.750416	17
给你	0.749872	26
丁	0.749028	1
连同	0.748122	1
答	0.748024	2
抹	0.747881	1
法院	0.747771	1
才	0.747189	232
由他	0.746936	12
再哭	0.746531	1
残垣断壁	0.746219	6
饼	0.746062	1
今天的	0.746010	2
毁了	0.745853	4
厌烦	0.745770	5
一辈子	0.745677	27
让孩子	0.745381	15
殺	0.745264	4
墓	0.744848	10
角落	0.744816	2
堆积	0.744708	1
帮	0.744315	70
猪	0.744064	4
活的	0.743685	3
吸	0.743627	31
一截	0.743525	3
不听	0.743250	9
断掉	0.743088	1
莎士比亚	0.742779	1
大家都	0.742412	1
抓	0.742363	71
书脊	0.742099	7
被叫	0.741962	1
却没有	0.741878	6
大腿	0.741568	37
不择手段	0.741284	1
的一	0.741257	19
往前	0.741207	8
脚丫子	0.741065	1
鸡汤	0.740832	2
脑浆	0.740819	2
一个人	0.740531	49
问我	0.740457	8
带着	0.739985	66
烟灰缸	0.739565	1
送	0.739442	36
盛	0.739436	1
皮鞋	0.739337	1
搬到	0.739125	19
杀死	0.738601	291
在上面	0.738599	5
扔她	0.738588	1
配合	0.737914	1
拧开	0.737689	2
想来	0.737399	2
不行	0.736572	18
搀	0.736519	3
醒过	0.735737	4
把她	0.734943	220
她．	0.734774	1
胸口	0.734703	92
A	0.734375	75
去哪	0.734366	1
一连	0.734161	1
火舌	0.734153	10
活｜	0.734137	1
向一	0.733918	1
往后	0.733604	3
床头	0.733346	2
观众	0.733040	5
缩减	0.732842	2
陶陶	0.732717	1
去哪里	0.732695	60
通知	0.732524	34
发不出	0.731635	7
那一	0.731134	13
水底	0.730919	3
喝了	0.730417	22
多云到	0.730333	2
衣领	0.729876	4
还是有	0.729641	1
被人	0.729120	12
很累	0.729020	1
一人	0.728467	10
咬住	0.728265	11
快	0.728096	15
天	0.728058	19
狂躁	0.727987	3
食指	0.727817	6
刷	0.727582	2
刚好	0.727554	2
发梢	0.727491	1
水下	0.727470	1
胜利的	0.727183	1
既	0.727010	7
辣酱	0.727009	1
咔	0.726988	3
晴转多云	0.726560	6
辞	0.726490	1
大墙	0.726480	1
长凳	0.726204	10
有一个	0.725488	19
说	0.725455	876
往外	0.725109	2
橱柜	0.724978	1
后背	0.724792	70
三四口	0.724782	2
山	0.724753	19
捶打	0.724421	5
“我们	0.724398	1
奶头	0.724398	17
成堆	0.724118	1
抱着	0.723656	72
开水	0.723501	2
“不	0.723301	1
带着她	0.723205	2
裙子	0.722961	18
去看看	0.722958	1
楼下	0.722064	6
枪管	0.721807	1
一夜	0.721719	1
山涧	0.721656	1
枪	0.721605	28
佛罗伦萨	0.721476	1
卖唱	0.721380	1
囚犯	0.721150	9
吃了	0.721076	2
极度疼	0.720597	1
在家里	0.720430	2
腹	0.720183	3
同他	0.720115	2
万米	0.719974	1
齐放	0.719807	1
的对	0.719732	1
小手	0.719276	7
吞	0.719099	3
不知	0.718981	3
下水道	0.718914	3
爱他	0.718822	5
来的	0.718815	5
想要	0.718764	86
勃	0.718355	3
鸡胸	0.718321	1
山下	0.718151	13
活到	0.717833	6
听	0.717687	64
万丈	0.716835	3
“	0.716780	622
对我说	0.716777	5
报了名	0.716599	1
一头	0.716482	8
她在	0.716180	5
话“	0.716052	2
下班	0.715816	1
把我的	0.715544	5
牛	0.715432	5
不说	0.715224	1
找房	0.715186	8
累了	0.715184	3
夜色	0.714809	2
这个”	0.714550	3
分	0.714318	2
知道她	0.714215	1
俯冲	0.714133	1
死去	0.713622	127
柜子	0.713360	1
这两	0.713347	2
10米	0.712961	1
肘	0.712709	1
的都	0.712639	2
关于	0.712379	5
屋里	0.712224	1
助威	0.712177	1
背对着	0.711859	3
再好	0.711838	1
怒	0.711663	1
餐厅	0.711481	5
补	0.711182	1
提起诉讼	0.711116	1
你知道	0.711087	4
它的	0.710288	20
4	0.710108	100
铁	0.710082	5
她把	0.710051	1
一边	0.709560	67
的时候	0.709102	56
哺乳	0.709058	2
大部分	0.708401	2
盒	0.707853	1
在蠕	0.707574	2
认罪	0.707539	1
背心	0.706957	12
每年	0.706747	1
手指甲	0.706731	1
做爱	0.706297	18
餐巾纸	0.706094	1
要说	0.706054	1
劲	0.705875	1
纸页	0.705853	1
两只手	0.705847	1
床头柜	0.705607	1
jj	0.705567	2
那样	0.705512	9
书背	0.705181	3
两人	0.704928	64
颈脖	0.704848	1
地底	0.704699	3
摆动	0.704580	2
跑去	0.704004	1
操	0.703803	3
泥潭	0.703516	1
对我	0.703221	10
人都	0.703183	2
我们会	0.702952	1
小鸡鸡	0.702613	9
调走	0.702437	1
小瓶	0.702326	1
死而不	0.702194	7
唱着	0.701689	5
写信给	0.701590	3
儿子	0.701547	63
摇	0.701337	6
也在	0.701178	8
极度孤	0.700196	1
插上	0.699658	1
漂亮	0.699610	6
我不想	0.699090	1
和他们	0.698955	3
鹿肉	0.698833	12
下面	0.698713	36
份	0.698601	13
只有	0.698595	3
法语	0.698434	1
高跟鞋	0.698248	6
送给	0.698234	2
后颈	0.697914	20
般	0.697839	6
雇用	0.697547	13
打架	0.697386	4
娃娃	0.697379	2
娶女	0.697347	1
“晴转	0.697098	1
是的	0.697043	4
要她	0.696905	2
怎么说	0.696712	48
胸里	0.696513	1
走上台	0.696458	1
了一句“	0.696104	16
抢走了	0.695949	7
暴	0.695814	2
的时间	0.695325	1
对着	0.695283	206
裸露	0.694968	1
自己	0.694346	847
脚丫	0.694183	1
食盐	0.694152	1
一刻	0.694141	1
捣	0.694033	6
第二页	0.694009	1
掌声雷动	0.693969	6
左肋	0.693901	1
瘫软	0.693892	5
一个漂	0.693854	1
dick	0.693575	1
敌军	0.693414	1
他知道	0.692958	1
喝	0.692874	80
救火队员	0.692620	1
扒	0.692089	19
刺破	0.691889	1
当兵	0.691767	24
的“	0.691545	1
一扇	0.691015	7
爸爸	0.689992	27
等	0.689431	64
熬	0.689415	5
小腹	0.688871	12
我去	0.688635	2
软塌塌	0.688284	3
肩膀往	0.687394	1
无罪	0.687050	1
走	0.686954	228
沈	0.686946	2
上街	0.686851	1
雨夹雪	0.686837	4
心脏病	0.686370	2
右侧	0.685957	1
诉诸	0.685414	1
他自己	0.684942	5
吃到	0.684849	1
制造	0.684782	19
胡言乱语	0.684712	2
做一	0.684629	7
大片	0.684342	1
犯了	0.683847	1
奶水	0.683577	5
军官	0.683513	2
漂来	0.682856	1
活多久	0.682285	1
鸡	0.682259	15
助理	0.682088	1
部电影	0.681944	1
拔出	0.681825	22
牛顿	0.681588	3
跑步	0.681507	15
再也	0.681172	21
几声	0.681125	4
喝点	0.680433	2
小鹿	0.680413	1
我才	0.680324	3
怕	0.680278	1
社会主义	0.680227	4
一件件	0.680025	3
离场	0.679975	1
都已经	0.679296	1
往	0.678672	235
牙	0.677571	2
杯子	0.677084	14
92	0.676841	5
大骂	0.676617	2
到一个	0.676384	2
拿走	0.676325	1
砍	0.676324	80
谁	0.675860	40
眼前一	0.675567	7
冲锋	0.675557	4
以牙还牙	0.674846	1
又砸	0.674286	2
社会主义者	0.674135	2
向左	0.674103	1
得	0.673638	17
一条	0.673388	53
生二胎	0.673371	2
倒了	0.673245	9
和其他	0.672705	2
如	0.672583	4
拿杯	0.672154	1
水瓶	0.672130	2
流口水	0.672095	1
老公	0.672054	1
鼓起	0.672005	2
没收	0.671776	1
那	0.670962	228
一只手	0.670939	9
指尖	0.670755	22
很	0.670644	154
火烧	0.670598	1
鞋子	0.670533	16
每过	0.670152	1
火中	0.669859	1
引擎	0.669821	1
依赖	0.669671	6
喂	0.669659	3
想念	0.669535	46
踮脚	0.668733	1
结婚了	0.667885	5
几个	0.667680	6
胸	0.667399	58
水龙头	0.667031	4
头里	0.666949	1
读完	0.666246	2
凶狠	0.666082	1
手	0.665885	177
最	0.665765	71
天津	0.665526	1
发酸	0.665302	1
便	0.665289	192
还款	0.665041	1
多云转晴	0.664974	6
爱丽丝	0.664785	1
“囚	0.664784	1
死在	0.664581	9
活	0.664176	48
拿刀	0.664083	4
大小	0.664073	1
书架	0.664040	5
堆积如	0.663858	1
和胸	0.663765	1
传到	0.663611	5
钢丝	0.663482	1
模样	0.662854	1
半杯	0.662848	13
下半身	0.662509	1
天旋地转	0.662495	5
滴	0.662178	1
啥	0.661858	3
毁	0.660678	48
那间	0.660424	7
衣兜	0.660378	1
核实	0.660250	1
手提电脑	0.660103	1
整栋	0.659590	2
无声	0.659509	1
里的	0.659334	8
指挥	0.659008	1
是一	0.658939	16
硬邦邦	0.658578	1
右	0.658258	21
吮舔	0.658189	1
员工	0.657686	1
哭叫	0.657184	2
指	0.656746	8
胳膊肘	0.656388	5
脊	0.656223	5
第一个	0.655957	3
嘴巴	0.655916	24
看见了	0.655586	11
举	0.654780	50
真的想	0.654552	1
数着	0.654466	1
对他的	0.654110	17
正	0.654000	32
胸前	0.653261	39
趴	0.653257	16
旁	0.653204	1
时候	0.652916	13
歇斯底里	0.652900	1
砸她	0.652360	1
向群	0.652345	1
一整	0.652267	1
脑中	0.651435	1
门前	0.651349	2
灵柩	0.651327	2
嘴角滴	0.651087	2
假发	0.651085	1
鲍	0.651001	1
河	0.650854	28
一枪	0.650666	73
蟑螂	0.650621	1
要他	0.650281	1
好了	0.650277	23
断	0.650127	9
不要再	0.650042	6
联手	0.649559	1
手．	0.649520	2
揪	0.649485	8
舌尖	0.649462	5
衬衫	0.649454	21
演	0.648638	2
像是	0.648479	13
干呕	0.648356	1
礼物	0.648352	3
不回	0.647947	2
>>COMMENT<<	0.647936	2
烧	0.647638	14
退还	0.647446	7
往里	0.646877	2
摔	0.646869	23
我	0.646539	611
绝望	0.646258	21
了我	0.645965	24
跳开	0.645729	1
期限	0.645487	6
头破血流	0.645451	1
它们	0.645307	6
忘了	0.644720	8
瓶中	0.644239	3
迷迷糊糊	0.644002	4
胯下	0.643963	7
铁栅栏	0.643891	11
生疼	0.643774	1
选用	0.643296	2
百分之五	0.643281	3
撕打	0.643123	1
痛揍	0.642582	4
西装	0.642545	7
抱抱	0.642435	11
盯	0.641681	2
静静的	0.641577	1
有自己的	0.641563	6
灵	0.641272	1
儿童	0.641028	1
取	0.641015	25
鹿皮	0.640887	8
经常	0.640478	3
她也	0.640189	1
越来越	0.640118	21
刺杀	0.640104	16
不想	0.639846	21
搞清楚	0.639597	2
看靶	0.639578	1
被子	0.639534	12
割下	0.638959	5
回答	0.638770	49
叫她	0.638739	1
在天	0.637898	8
头一	0.637864	3
咽下去	0.637583	1
烟斗	0.637571	16
捏	0.637360	17
大选	0.637309	1
独自	0.637219	41
抱	0.636939	50
他才	0.636728	1
在一	0.636714	5
很多	0.636700	9
玩弄	0.636601	20
认输	0.636497	1
干脆	0.636420	1
奥巴马	0.636327	7
再砸	0.636296	1
夏	0.636197	1
大吵	0.635519	1
把自己的	0.635294	45
把人	0.635151	2
会对	0.634836	2
买一	0.634362	18
不	0.633663	334
额角	0.633358	2
与国	0.633078	3
更	0.632905	77
鱼	0.632783	11
下城	0.632420	1
好朋友	0.632333	1
前	0.632279	22
大大的	0.632254	1
废弃	0.632112	1
待	0.632064	3
肆无忌惮	0.631898	3
酒	0.631805	17
顺着	0.631804	18
人大	0.631672	1
举报	0.631517	11
镜	0.631464	2
是一只	0.631357	1
脸蛋	0.631184	6
本人	0.631015	2
公园里	0.630978	1
老	0.630471	1
不了	0.630215	4
门外	0.629665	18
背	0.629409	43
当面	0.629196	1
河面	0.629019	2
一切	0.628946	26
趴在	0.628899	4
人行	0.628889	4
唱	0.628811	36
请	0.628711	39
咬	0.628458	45
亲自	0.628321	61
胯部	0.628010	3
对准靶	0.627948	1
拳头	0.627902	20
迷恋	0.626764	20
赢得	0.626322	11
摸	0.626318	54
乳房	0.626078	34
翻	0.626049	10
医院	0.625450	11
不停地	0.625335	14
门把手	0.624902	1
不相	0.624902	1
瞪	0.624520	7
男朋友	0.624443	2
坚	0.624015	1
熟悉	0.623999	4
点头	0.623907	1
部队	0.623761	12
说教	0.623752	2
数数	0.623688	2
憎恨	0.623528	57
调用	0.623252	1
干掉	0.623122	33
发炎	0.622903	5
打鼾	0.622819	1
青	0.622621	1
手背	0.622457	12
我不会	0.622325	3
说“	0.622289	35
李	0.621908	1
乳罩	0.621751	2
手上	0.621657	24
凑	0.621653	2
古代	0.620222	22
秋千	0.620149	3
揽	0.620115	1
药罐	0.619913	2
像	0.619783	455
猛	0.619348	49
吮	0.619007	4
并没有	0.618862	4
让	0.618601	882
脸涌	0.618353	1
站在国	0.617559	1
它	0.616812	170
灰	0.616396	3
下游	0.616058	1
法国	0.615808	15
喂给	0.615528	2
跟前	0.615474	1
一瓶	0.615467	2
着他的	0.615366	1
哟	0.615204	3
都哽	0.615129	1
正好	0.614792	6
投票	0.614515	8
继续前进	0.614092	1
被打	0.614030	30
哭闹	0.613806	8
大吵大闹	0.613528	2
无奈	0.613384	4
推搡	0.612881	3
抓起	0.612727	10
小指	0.612532	1
进食	0.612506	1
让她“	0.612058	1
架	0.611920	3
开往	0.611737	2
厌食	0.611631	1
J	0.611595	1
当	0.611483	81
坚持	0.611237	58
二楼	0.611132	3
从喉咙	0.610963	1
才知	0.610594	2
磨刀	0.610495	1
发飙	0.610177	1
开一	0.609955	4
窜	0.609701	1
排水沟	0.609674	7
好几	0.609614	2
龟头	0.609433	13
走了	0.608868	69
东京	0.608854	1
还没有	0.608176	1
出轨	0.608131	4
牙膏	0.607849	1
结局	0.607830	1
手腕	0.607340	47
本	0.607173	10
致命	0.606630	1
扁平	0.606015	1
解答	0.605939	1
壁橱	0.605647	1
木栏	0.605455	3
在外	0.605451	1
待产	0.605415	1
人也	0.605338	3
扭头	0.604433	6
打倒	0.604386	1
他们就	0.604104	2
把门	0.603799	3
宝贝	0.603258	8
喉咙痛	0.603097	1
毁掉	0.603064	83
放	0.602833	72
硬硬	0.602223	1
谈恋爱	0.601942	2
集体罢	0.601579	2
进殡	0.601392	1
很高兴	0.601187	6
左	0.600874	22
摁	0.600431	12
拳打	0.600397	13
瓶口	0.600188	1
屠杀	0.600177	8
命	0.599854	14
路上	0.599770	2
进屋	0.599686	11
做饭	0.599677	1
存活	0.599670	18
扶	0.599574	29
开	0.599332	78
手指滴	0.599328	1
“别	0.599261	1
脖颈	0.599241	32
火腿	0.599059	3
传	0.598855	5
一	0.598632	117
天明	0.598229	1
栅	0.598206	3
上唇	0.598135	2
夕阳	0.597979	2
一件	0.597904	24
强制	0.597533	3
后部	0.597341	1
着嘴	0.597109	1
火灭	0.597071	1
唾液	0.596999	1
嘴里	0.596705	37
左臂	0.596667	5
举行罢	0.596604	3
还是会	0.596604	2
前门	0.596591	3
与女	0.596249	2
调料	0.596142	13
舔舐	0.596041	4
非常疼	0.595957	7
向他们	0.595766	10
药材	0.595689	1
花	0.595590	38
着“	0.595338	45
伦敦	0.595117	2
“这	0.594391	4
有个	0.594351	18
崖	0.594154	10
在下	0.594085	3
海盐	0.593781	1
打	0.593685	304
感恩	0.593658	1
晴天”	0.593480	1
在自己	0.593380	3
10$	0.592896	6
向法院	0.592869	1
就想	0.592836	4
在此期间	0.592451	1
在镜	0.592119	1
打电话	0.591880	83
楼房	0.591877	6
脑海里	0.591198	2
开心	0.590769	5
把它放	0.590721	1
拖拽	0.590667	2
闭	0.590108	16
吩咐	0.589786	1
再起	0.589361	1
生儿	0.589220	1
小	0.589195	50
血肉模糊	0.589154	9
打包	0.588964	2
四分五裂	0.588865	1
掌声	0.588633	8
双耳	0.588348	1
性福	0.588310	1
乱	0.587703	5
看书	0.587350	4
打量	0.586908	4
用水	0.586838	12
投诉	0.586710	53
掏出	0.586355	26
痛骂	0.586221	3
时间	0.585938	32
我又	0.585392	1
硬挺	0.584635	2
楼塌	0.584594	1
了一句	0.584307	48
上厕	0.584017	1
蹲	0.583950	16
破产	0.583895	2
又说	0.583826	4
广场	0.583748	8
十几米	0.583073	2
马克思主义	0.582791	2
忍不住	0.582711	7
每次	0.582673	2
胸骨	0.582670	1
拳头滴	0.582600	1
喝一杯	0.582564	7
客	0.581830	3
胜利	0.581758	14
政治	0.581732	2
周二	0.581565	2
他把	0.581390	15
何时	0.581224	8
活得	0.581037	1
件	0.580856	8
靶子	0.580743	7
呼吁	0.580724	3
住在	0.580390	2
大衣	0.580311	16
砖块	0.580153	2
记住	0.580114	9
把酒杯	0.580019	1
齿	0.579658	1
拳	0.579567	21
第五根	0.579413	1
前额	0.579386	10
了“	0.579265	4
打来	0.579260	1
自慰	0.578914	23
肋	0.578734	4
看在	0.578710	1
大干	0.578594	1
谎	0.578549	2
断壁残垣	0.578085	3
歇斯底	0.577933	1
势不	0.577787	1
弄清	0.577644	1
囚	0.577394	1
流	0.577197	23
咽喉	0.577190	12
1500	0.577165	2
清场	0.577030	2
的爱好	0.576863	1
肿	0.576792	2
吉	0.576579	3
两种	0.575836	5
水里	0.575752	15
会更加	0.575637	1
嘴	0.575602	40
先从	0.575586	4
根据	0.575487	44
一生一世	0.575377	7
自己喜欢	0.575186	4
再也不	0.575170	10
一页	0.575050	5
把这	0.574992	5
随	0.574781	3
街区	0.574773	1
乘车	0.574732	3
没问题	0.574719	2
颈侧	0.574157	1
了一条	0.574046	1
公园	0.573453	14
怦然	0.573385	4
国会	0.572297	2
百分之三	0.571992	5
都发	0.571988	1
吐槽	0.571556	1
因为饥饿	0.571048	1
山崖	0.570949	21
骂	0.570658	64
味精	0.570433	2
继续努力	0.570000	1
在上	0.569903	1
现金	0.569554	1
一根稻	0.569121	1
棉袄	0.569081	1
以上	0.568691	1
宣布	0.568642	4
从现在	0.568374	2
了解下	0.568266	1
内衣	0.567443	18
愚蠢	0.567407	1
仰脖	0.567219	1
直到	0.567086	1
抢走	0.567038	1
着数	0.566877	1
是因为	0.566621	2
碎屑	0.566386	2
投	0.566345	2
抱怨	0.565966	39
上到	0.565881	1
四处	0.565653	10
球拍	0.565366	1
楼顶	0.565278	1
肉饼	0.565146	1
开了	0.565056	29
备	0.564987	4
一枪毙	0.564774	1
他想	0.564712	1
2024	0.564449	1
乘火车	0.564446	2
不记	0.564129	1
让她幸	0.563992	1
油	0.563917	5
巨	0.563579	7
鞋袜	0.563574	5
脚趾头	0.563431	1
洗漱	0.563294	1
连连	0.563268	6
娶	0.563069	106
爬起来	0.563007	4
发送	0.562767	1
假的	0.562101	5
大堤	0.561995	1
等着	0.561471	1
一拳	0.561442	67
赴死	0.561213	1
脚指头	0.561208	1
的女人	0.560828	25
押	0.560813	4
狠狠地	0.560767	19
高速公	0.560294	1
干	0.560142	23
田	0.560123	3
某个	0.560090	4
少	0.559904	2
安装	0.559604	1
不信	0.559255	2
咖啡馆	0.558925	2
这个	0.558722	238
奚落	0.558290	1
就被	0.558221	25
揉捏	0.558134	19
果汁	0.558005	7
是为了	0.557912	1
10^	0.557850	1
毛孔	0.557814	1
了他	0.557720	45
命令	0.557707	26
儿子．	0.557604	1
麻痹	0.557498	1
回家了	0.557168	1
打小	0.556915	12
再不	0.556909	5
指间	0.556424	4
牵	0.556345	7
大吵一架	0.556156	4
山谷．	0.556136	1
着火	0.555963	4
没命	0.555818	2
观看	0.555405	1
插	0.555126	6
收拾	0.554932	29
拍打	0.554751	2
的话	0.554451	20
一本	0.554281	3
躁动	0.554198	1
喉咙	0.553925	56
贩卖	0.553818	1
动身	0.553472	1
走到	0.553437	153
没关系	0.553217	3
先把	0.553202	2
无能	0.553106	1
大家一起	0.553095	5
一切都	0.552970	4
还活着	0.552883	2
哭得	0.552843	1
的一些	0.552652	1
收下	0.552596	3
张	0.552541	9
和他	0.552492	167
妈妈	0.552294	38
不自	0.551661	2
地上的	0.551321	1
10	0.551150	108
读取	0.550935	1
脚趾	0.550611	7
馅饼	0.550531	1
儿子的	0.550349	5
后面	0.550319	16
手提包	0.550229	1
炮火	0.550194	1
水面	0.550099	11
监狱	0.550078	3
礼堂	0.549818	1
”	0.549632	35
自决	0.549531	1
预产期	0.549443	1
庆幸	0.549398	13
大干一场	0.549244	5
打“	0.549018	1
爱人的	0.548987	1
泥土	0.548945	6
孩子们	0.548553	4
小孩	0.548489	14
长裤	0.548160	4
一间	0.548121	19
上车	0.547965	11
捏了	0.547759	5
了不	0.547745	1
向台	0.547444	1
也不可能	0.547425	2
几句	0.546986	6
倒地不	0.546320	1
地下室	0.546282	3
跨	0.546203	2
倒	0.546202	128
衣服	0.546190	52
给了	0.546184	29
生物	0.545839	6
决定	0.545664	38
活了	0.545114	3
救生圈	0.545019	1
付清	0.544996	1
“小	0.544676	2
丑陋	0.544629	7
真	0.544538	11
扑	0.544370	29
大叫“	0.544293	9
床板	0.544262	1
来回	0.544191	10
自暴自弃	0.544165	11
用右	0.543249	1
地板	0.543233	21
从她	0.543191	8
呢	0.543134	23
父亲的	0.543061	7
陵墓	0.543055	1
活命	0.542979	16
如何开	0.542838	1
百分之一	0.542649	1
我们就	0.541918	1
跪	0.541879	63
乳沟	0.541644	7
腋下	0.541406	10
魚	0.541372	1
赵	0.541218	1
不被	0.540970	1
脏怦怦	0.540937	1
脑海中	0.540282	4
搬家	0.540156	18
嚎叫	0.540076	2
忠	0.539790	4
为自己	0.539718	82
腿	0.539409	69
院长	0.539139	2
疲倦	0.539055	2
举枪	0.538876	3
不止	0.538716	4
前者	0.538019	64
拿出了	0.537897	2
路边	0.537542	22
生了	0.537308	1
在挣	0.536892	2
再一次	0.536891	2
卖艺	0.536725	1
火舌吞	0.536371	1
咽下	0.536034	3
用手指	0.535994	5
老板	0.535796	11
一个男	0.535751	16
一条条	0.535690	2
烟火	0.535686	1
调味	0.535601	2
殺了	0.535257	1
朝着	0.534725	60
性	0.534709	15
雨中	0.534411	6
砖墙	0.534394	2
对他们	0.534343	31
百分之十	0.534286	1
最后还是	0.534250	1
唇角	0.534162	11
海军	0.534015	3
做些	0.533743	4
木栅	0.533743	9
有人	0.533249	46
告诉她	0.533175	42
皮包	0.533043	3
帮她	0.532728	5
挨揍	0.532718	2
根据车	0.532664	1
护士长	0.532470	1
许下	0.532171	1
非常孤	0.531387	2
奇迹般	0.531332	1
出站	0.531119	6
把他	0.530908	353
