model,group,obs,null,null_sf,res,gap
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_captive_zh,0.882625691051597,1.1115352050199452,1.0128742846043808,5.868440887860736,0.22890951396834813
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_class_zh,1.1334658741677037,0.9910653014013813,,4.650353084791153,-0.14240057276632245
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_create_zh,0.9606640701304687,1.0267189911756627,,7.115381745633778,0.06605492104519395
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_desire_zh,0.750284096986486,1.010497797976358,,4.094402593798674,0.26021370098987207
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_faithful_zh,0.8245142450789811,0.9975981147701432,0.9524977493258995,7.150712494161475,0.17308386969116207
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_gender_he_zh,0.9686484119160802,0.9950675399902882,,4.327896940558565,0.026419128074207987
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_gender_she_zh,1.1255644160748377,1.0090365891468185,,3.0307650601620177,-0.11652782692801922
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_gender_zh,0.9779987257033627,0.99856343050317,,4.700176455119233,0.02056470479980732
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_guilt_zh,0.874487050052535,0.999482793036846,,7.0632612182502665,0.12499574298431093
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy_b_zh,1.1520978604937064,1.0094287965525683,,4.703379840421046,-0.1426690639411381
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy_zh,0.8005545683607774,0.9988833474032213,,4.300424436588754,0.19832877904244384
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love_he_zh,0.9270685006522393,0.9822337946447359,,5.150026072340708,0.05516529399249659
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love_zh,0.8604769325614655,0.9878089591629586,,6.532543680714833,0.12733202660149312
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_loyal_zh,1.0424928315476945,1.0117192212271726,1.0646707095748698,4.803622636510801,-0.030773610320521838
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_parent_zh,1.0189173733995385,0.9957117624970987,,3.862716198780286,-0.023205610902439777
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_reason_zh,0.965429448914046,1.001868256417838,,5.268406183196639,0.036438807503792026
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_sensation_zh,1.202666377072028,1.0156821933926117,0.9539447637981467,4.175882507656413,-0.18698418367941638
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_trust_zh,0.7521074316814444,1.001776437735228,,4.932577886815697,0.24966900605378362
Zyphra/Zamba2-7B,f11_beauty_ugly_zh,0.9789073010907593,0.9962711966501923,,3.7626072086157203,0.017363895559432962
Zyphra/Zamba2-7B,f11_beauty_zh,0.9673544146137225,0.9932208375890652,,2.973418688598962,0.025866422975342696
Zyphra/Zamba2-7B,f11_captive_b_zh,0.7610124109593118,0.9976473385625373,,3.7387177272251786,0.23663492760322546
Zyphra/Zamba2-7B,f11_captive_zh,0.8006098341836313,0.9931193621028804,0.9310317840438836,3.207323804969511,0.19250952791924913
Zyphra/Zamba2-7B,f11_class_zh,0.8593392828942737,0.991577843014005,,5.260405233509953,0.13223856011973123
Zyphra/Zamba2-7B,f11_create_zh,0.945028425136844,1.0056861696734591,,3.211778498161032,0.0606577445366151
Zyphra/Zamba2-7B,f11_desire_zh,0.9485787308041804,0.985851717979549,,3.425189901059232,0.03727298717536853
Zyphra/Zamba2-7B,f11_faithful_zh,0.9819893867143915,1.011540525864504,1.1942633191673462,5.749367938629245,0.029551139150112538
Zyphra/Zamba2-7B,f11_gender_he_zh,1.143160488708304,1.0045817670736268,,5.870272493894743,-0.13857872163467722
Zyphra/Zamba2-7B,f11_gender_she_zh,1.1272374388056035,1.0030725601192851,,4.631412620465904,-0.12416487868631831
Zyphra/Zamba2-7B,f11_gender_zh,1.0438971668381618,1.0110971904324688,,4.092595221505994,-0.03279997640569299
Zyphra/Zamba2-7B,f11_guilt_zh,1.0058126714141027,1.008109274105378,,4.8100716892258975,0.0022966026912754067
Zyphra/Zamba2-7B,f11_holy_b_zh,0.9369809051099547,1.0105927098991203,,3.2729573167684247,0.07361180478916562
Zyphra/Zamba2-7B,f11_holy_zh,0.7958785273157742,1.0135871457430485,,2.974103020432402,0.2177086184272743
Zyphra/Zamba2-7B,f11_love_he_zh,0.9459886939458698,0.9842989140948266,,3.314939862800088,0.0383102201489568
Zyphra/Zamba2-7B,f11_love_zh,1.0000728212420407,0.9838265924191172,,3.4704048776308403,-0.01624622882292348
Zyphra/Zamba2-7B,f11_loyal_zh,0.8502052582493507,1.0038878041978385,1.0572035993235278,3.497199487772247,0.15368254594848785
Zyphra/Zamba2-7B,f11_parent_zh,0.9680041382348188,1.0010577285756797,,6.80024462460989,0.03305359034086086
Zyphra/Zamba2-7B,f11_sensation_zh,0.8433277919077261,1.0092594893615288,0.8937613667264777,4.970253413300554,0.16593169745380265
Zyphra/Zamba2-7B,f11_trust_zh,0.8648980546256819,0.9844863528685374,,3.5134808975406635,0.11958829824285544
Zyphra/Zamba2-7B-Instruct,f11_beauty_ugly_zh,0.9660359260422153,0.9965738908295274,,3.5399885895193317,0.030537964787312077
Zyphra/Zamba2-7B-Instruct,f11_beauty_zh,0.8551264938669949,0.9926650540845744,,3.034536702409325,0.1375385602175795
Zyphra/Zamba2-7B-Instruct,f11_captive_b_zh,0.7324437325035061,1.0000004991041767,,3.8624889976268015,0.2675567666006705
Zyphra/Zamba2-7B-Instruct,f11_captive_zh,0.7626307310537379,0.995335136875113,0.8980108696493905,3.298845477953239,0.23270440582137508
Zyphra/Zamba2-7B-Instruct,f11_class_zh,0.8110500274696781,0.9935528732771306,,6.441318568160574,0.18250284580745246
Zyphra/Zamba2-7B-Instruct,f11_create_zh,0.8655447939614243,1.00227340648224,,3.5395578030485635,0.1367286125208158
Zyphra/Zamba2-7B-Instruct,f11_desire_zh,0.8637362979498024,0.99069162433354,,3.600120177084638,0.12695532638373752
Zyphra/Zamba2-7B-Instruct,f11_faithful_zh,0.9671055827571333,1.0138605969515677,1.2263789769118143,5.279129003782309,0.0467550141944344
Zyphra/Zamba2-7B-Instruct,f11_gender_he_zh,1.1495632190954785,1.0075299164156977,,6.270224604004453,-0.14203330267978087
Zyphra/Zamba2-7B-Instruct,f11_gender_she_zh,1.132392017525306,0.999549508184669,,4.271586180466614,-0.1328425093406369
Zyphra/Zamba2-7B-Instruct,f11_gender_zh,1.0040498408627545,1.0053252060358298,,4.359284387323695,0.001275365173075249
Zyphra/Zamba2-7B-Instruct,f11_guilt_zh,0.9649201805991128,1.0024341659469869,,3.7413481906701884,0.03751398534787409
Zyphra/Zamba2-7B-Instruct,f11_holy_b_zh,0.9428624190976341,1.0157544453424063,,3.553484654282344,0.0728920262447722
Zyphra/Zamba2-7B-Instruct,f11_holy_zh,0.7772453195587775,0.99997933105296,,3.283851797418015,0.22273401149418248
Zyphra/Zamba2-7B-Instruct,f11_love_he_zh,0.9324875195639379,0.9820937147247657,,3.4768415342618613,0.04960619516082776
Zyphra/Zamba2-7B-Instruct,f11_love_zh,0.9745457428814297,0.9840443981291043,,3.6738533136845275,0.00949865524767457
Zyphra/Zamba2-7B-Instruct,f11_loyal_zh,0.8542764814692383,1.0032928456816244,1.1108164780064336,3.232534258139911,0.14901636421238607
Zyphra/Zamba2-7B-Instruct,f11_parent_zh,0.991473839567047,1.0018238718491672,,6.6839688922266305,0.01035003228212017
Zyphra/Zamba2-7B-Instruct,f11_sensation_zh,0.8634720021563498,1.0015741955532973,0.8981385890974544,4.69501863207872,0.13810219339694751
Zyphra/Zamba2-7B-Instruct,f11_trust_zh,0.910891398913515,0.9838320250715384,,3.7526390528129725,0.07294062615802344
allenai/OLMo-2-0425-1B,f11_beauty_ugly_zh,1.134717315743822,1.004746038468852,,3.785293487842231,-0.12997127727496993
allenai/OLMo-2-0425-1B,f11_beauty_zh,1.0425305617381833,1.0317596454845082,,4.331313567962456,-0.0107709162536751
allenai/OLMo-2-0425-1B,f11_captive_b_zh,0.7212022730529408,1.0569621987042899,,5.220749501033181,0.33575992565134904
allenai/OLMo-2-0425-1B,f11_captive_zh,0.7860785384345539,0.993650421817372,0.9747687759638999,4.138925306852122,0.20757188338281807
allenai/OLMo-2-0425-1B,f11_class_zh,0.9242042377923244,1.0030627726760943,,3.99512859604296,0.07885853488376993
allenai/OLMo-2-0425-1B,f11_create_zh,0.8396403363288714,0.9980456135174791,,3.5949457270644407,0.15840527718860775
allenai/OLMo-2-0425-1B,f11_desire_zh,0.986365153040902,0.9890439292089279,,3.5426628882569635,0.0026787761680259203
allenai/OLMo-2-0425-1B,f11_faithful_zh,0.7339400236338831,1.0120909568208436,0.9704768622632723,3.803386135591209,0.2781509331869605
allenai/OLMo-2-0425-1B,f11_gender_he_zh,1.0990333030239345,1.012246871775964,,3.9936753631137085,-0.08678643124797047
allenai/OLMo-2-0425-1B,f11_gender_she_zh,1.0161902288170657,1.0162752148946157,,4.72078928679766,8.498607755003107e-05
allenai/OLMo-2-0425-1B,f11_gender_zh,0.9797337739913774,1.0099682188067556,,4.578822122441218,0.03023444481537818
allenai/OLMo-2-0425-1B,f11_guilt_zh,0.8925520228941523,1.0100433980508265,,3.430842669130509,0.1174913751566743
allenai/OLMo-2-0425-1B,f11_holy_b_zh,0.9440693956442215,1.0130649464075836,,4.075744457209861,0.06899555076336206
allenai/OLMo-2-0425-1B,f11_holy_zh,0.8167961864966395,1.0051689488835285,,3.9445678835173865,0.18837276238688894
allenai/OLMo-2-0425-1B,f11_love_he_zh,0.8429341056871553,1.001364698077988,,3.926030728218591,0.15843059239083268
allenai/OLMo-2-0425-1B,f11_love_zh,0.8646892228630871,0.9972138878137545,,3.711535729697135,0.1325246649506674
allenai/OLMo-2-0425-1B,f11_loyal_zh,0.8439294617467853,1.0117499911021435,1.045868886713452,3.449711321541505,0.16782052935535818
allenai/OLMo-2-0425-1B,f11_parent_zh,0.9614567980852854,1.0018195385113753,,4.240032181762653,0.040362740426089894
allenai/OLMo-2-0425-1B,f11_reason_zh,1.023745233089491,1.0146351149983701,,6.012872293007422,-0.009110118091120833
allenai/OLMo-2-0425-1B,f11_sensation_zh,1.2219628251788714,1.0027445281047145,1.1047915129197288,3.4013183002040455,-0.21921829707415696
allenai/OLMo-2-0425-1B,f11_trust_zh,1.1877979454356753,0.9936733956678595,,4.0900320763423235,-0.1941245497678158
allenai/OLMo-2-0425-1B-DPO,f11_beauty_ugly_zh,0.8634274110060178,0.9997340203472976,,4.057648761899626,0.1363066093412798
allenai/OLMo-2-0425-1B-DPO,f11_beauty_zh,1.0647692511832505,1.0072560678231541,,3.8508310989076464,-0.057513183360096365
allenai/OLMo-2-0425-1B-DPO,f11_captive_b_zh,0.9288877427673813,0.9996194124954052,,3.9374172778826204,0.07073166972802392
allenai/OLMo-2-0425-1B-DPO,f11_captive_zh,1.0798917216299404,0.9928244472749088,0.9946978917161522,3.6413932786916594,-0.08706727435503159
allenai/OLMo-2-0425-1B-DPO,f11_class_zh,0.8351057284532116,1.00084809800105,,4.86155785261087,0.16574236954783828
allenai/OLMo-2-0425-1B-DPO,f11_create_zh,0.962168728235032,0.995445839079871,,3.658465502002997,0.033277110844839086
allenai/OLMo-2-0425-1B-DPO,f11_desire_zh,0.7344831885854687,1.0133899843749647,,3.5051786899333246,0.27890679578949606
allenai/OLMo-2-0425-1B-DPO,f11_faithful_zh,0.8606128936613063,1.0033827901838175,0.9954657152949573,4.856247422078558,0.14276989652251115
allenai/OLMo-2-0425-1B-DPO,f11_gender_he_zh,0.8909645131576256,1.0107048184903973,,4.002468747420542,0.11974030533277169
allenai/OLMo-2-0425-1B-DPO,f11_gender_she_zh,0.9689219358981566,1.0021437418138612,,3.9710824747934463,0.03322180591570467
allenai/OLMo-2-0425-1B-DPO,f11_gender_zh,1.0601453824287208,1.003787485467262,,4.367887504281287,-0.056357896961458875
allenai/OLMo-2-0425-1B-DPO,f11_guilt_zh,1.1863974787360578,1.0171570055337305,,4.118954310997232,-0.16924047320232738
allenai/OLMo-2-0425-1B-DPO,f11_holy_b_zh,0.8533331391724285,1.0181978099643358,,6.034630871000355,0.16486467079190736
allenai/OLMo-2-0425-1B-DPO,f11_holy_zh,0.7394737591936859,1.0062519150544587,,5.957634341527443,0.2667781558607728
allenai/OLMo-2-0425-1B-DPO,f11_love_he_zh,0.8439004022681039,0.9985375451962553,,3.9883764886713564,0.15463714292815134
allenai/OLMo-2-0425-1B-DPO,f11_love_zh,0.8926569212965476,1.0100493004890354,,3.874122820477655,0.1173923791924878
allenai/OLMo-2-0425-1B-DPO,f11_loyal_zh,0.9226218618429842,1.0138851283838024,1.0049134271846374,3.437132019756979,0.09126326654081818
allenai/OLMo-2-0425-1B-DPO,f11_parent_zh,1.1061868466498472,0.9993916957350102,,4.51693022120124,-0.10679515091483704
allenai/OLMo-2-0425-1B-DPO,f11_reason_zh,0.9565918891007835,1.0224631762176715,,4.918477580362595,0.06587128711688794
allenai/OLMo-2-0425-1B-DPO,f11_sensation_zh,0.8221291333005989,1.0044346089747662,1.0206968917903236,6.467695974237452,0.18230547567416733
allenai/OLMo-2-0425-1B-DPO,f11_trust_zh,1.0350329211390754,1.0018503065973126,,3.8738972246310857,-0.033182614541762856
allenai/OLMoE-1B-7B-0125,f11_beauty_ugly_zh,0.8464349403465826,1.0009509950810123,,3.358279980372868,0.15451605473442964
allenai/OLMoE-1B-7B-0125,f11_beauty_zh,0.88029275556486,0.9996020558910867,,3.37013645744979,0.11930930032622677
allenai/OLMoE-1B-7B-0125,f11_captive_b_zh,0.8428781189750549,0.993439315627287,,4.536592476992563,0.1505611966522321
allenai/OLMoE-1B-7B-0125,f11_captive_zh,0.9562464928410193,1.003465241154797,0.972218129384082,3.9227423023827,0.047218748313777814
allenai/OLMoE-1B-7B-0125,f11_class_zh,0.7711816971325894,1.003803449532224,,4.4035525764706955,0.23262175239963445
allenai/OLMoE-1B-7B-0125,f11_create_zh,0.8836202405057527,1.002409898259214,,4.71317732668886,0.11878965775346129
allenai/OLMoE-1B-7B-0125,f11_desire_zh,0.9161388552650146,0.9940158664565862,,3.34142210528288,0.07787701119157164
allenai/OLMoE-1B-7B-0125,f11_faithful_zh,0.7389472821076793,1.0134522902381204,1.0524343273515133,3.8947911492978546,0.2745050081304411
allenai/OLMoE-1B-7B-0125,f11_gender_he_zh,1.114838434510466,1.010074433006361,,4.838335171607617,-0.10476400150410514
allenai/OLMoE-1B-7B-0125,f11_gender_she_zh,0.9061040638150173,1.009948307817925,,3.5259001527716847,0.1038442440029077
allenai/OLMoE-1B-7B-0125,f11_gender_zh,0.992631084636773,1.0084375244009607,,5.2132352405664095,0.01580643976418772
allenai/OLMoE-1B-7B-0125,f11_guilt_zh,0.988263440885508,1.0178736456355197,,4.196312181257809,0.029610204750011748
allenai/OLMoE-1B-7B-0125,f11_holy_b_zh,0.9316429654839146,1.0021378400047272,,3.170098154188139,0.0704948745208126
allenai/OLMoE-1B-7B-0125,f11_holy_zh,1.1234730521672989,1.0155101777535125,,3.6241277076216085,-0.10796287441378638
allenai/OLMoE-1B-7B-0125,f11_love_he_zh,1.2768962983913417,0.9977454810299479,,3.633325850550235,-0.2791508173613938
allenai/OLMoE-1B-7B-0125,f11_love_zh,1.4907769855893886,1.0315985359780586,,3.555006659959501,-0.45917844961133003
allenai/OLMoE-1B-7B-0125,f11_loyal_zh,0.916099326096809,1.0158679286186474,0.9388871839479274,3.1637160788096494,0.09976860252183839
allenai/OLMoE-1B-7B-0125,f11_parent_zh,0.9308551054171381,1.008414809424992,,3.591684178118063,0.07755970400785395
allenai/OLMoE-1B-7B-0125,f11_reason_zh,0.9903234068370356,1.0001801301959143,,4.151144934861833,0.009856723358878772
allenai/OLMoE-1B-7B-0125,f11_sensation_zh,0.8553425609524637,1.0297973764344053,1.0365703247872924,3.8934699384941776,0.17445481548194153
allenai/OLMoE-1B-7B-0125,f11_trust_zh,0.795960804181191,0.9918493763518179,,3.5239292561878783,0.19588857217062694
allenai/OLMoE-1B-7B-0125-DPO,f11_beauty_ugly_zh,0.9685602908481514,1.0117943945753871,,3.303981646839537,0.043234103727235684
allenai/OLMoE-1B-7B-0125-DPO,f11_beauty_zh,0.8737226644753666,1.0045355460273315,,3.3694669318293435,0.1308128815519649
allenai/OLMoE-1B-7B-0125-DPO,f11_captive_b_zh,1.1097661217630348,0.992446392580044,,3.739405151815488,-0.11731972918299083
allenai/OLMoE-1B-7B-0125-DPO,f11_captive_zh,0.9587008128805149,0.9985603073074949,1.012310982654437,3.852604776580864,0.03985949442698
allenai/OLMoE-1B-7B-0125-DPO,f11_class_zh,0.9391239658898335,0.9973923178764135,,4.454014076945461,0.05826835198657998
allenai/OLMoE-1B-7B-0125-DPO,f11_create_zh,0.9534125262849178,1.0045312818576002,,3.073543318745481,0.05111875557268242
allenai/OLMoE-1B-7B-0125-DPO,f11_desire_zh,0.8130946191949836,0.9989667171303414,,3.161920385123625,0.18587209793535775
allenai/OLMoE-1B-7B-0125-DPO,f11_faithful_zh,0.9253259303906582,1.0049088748738195,1.10612215737299,3.855403530422128,0.07958294448316128
allenai/OLMoE-1B-7B-0125-DPO,f11_gender_he_zh,1.0580708099128473,1.0028808110386784,,3.647265670022825,-0.055189998874168866
allenai/OLMoE-1B-7B-0125-DPO,f11_gender_she_zh,0.950325630579315,0.9955911730164154,,3.8351178636028536,0.04526554243710046
allenai/OLMoE-1B-7B-0125-DPO,f11_gender_zh,1.0346420495160888,1.002659644959814,,4.53062828505609,-0.03198240455627488
allenai/OLMoE-1B-7B-0125-DPO,f11_guilt_zh,0.9645688723457504,1.0012761967808121,,4.067401349170417,0.03670732443506175
allenai/OLMoE-1B-7B-0125-DPO,f11_holy_b_zh,1.5114120421433535,1.0178707610343625,,3.6055885541573334,-0.493541281108991
allenai/OLMoE-1B-7B-0125-DPO,f11_holy_zh,1.0458659785799576,1.0246584821970206,,4.199684839088226,-0.021207496382936952
allenai/OLMoE-1B-7B-0125-DPO,f11_love_he_zh,1.1004708660569194,1.003530635286254,,2.9681708023094404,-0.09694023077066527
allenai/OLMoE-1B-7B-0125-DPO,f11_love_zh,1.6573143284172207,1.0049598541750409,,3.375474320032973,-0.6523544742421798
allenai/OLMoE-1B-7B-0125-DPO,f11_loyal_zh,1.0520324549762732,0.9966260351923026,0.9721151552138817,3.0977886232328102,-0.05540641978397054
allenai/OLMoE-1B-7B-0125-DPO,f11_parent_zh,0.9528391402591931,1.001124024493496,,4.409428839841499,0.04828488423430288
allenai/OLMoE-1B-7B-0125-DPO,f11_reason_zh,0.9729924100245384,0.9993693762105929,,4.28579626164722,0.02637696618605445
allenai/OLMoE-1B-7B-0125-DPO,f11_sensation_zh,0.9335446935436109,1.006891331153689,0.9695315022861632,4.261277860383416,0.07334663761007798
allenai/OLMoE-1B-7B-0125-DPO,f11_trust_zh,0.7212679204608298,0.9999327164240966,,3.361948199800834,0.2786647959632669
allenai/Olmo-3-1025-7B,f11_beauty_ugly_zh,0.8463596585563913,0.9963750747758218,,4.40505794485635,0.1500154162194305
allenai/Olmo-3-1025-7B,f11_beauty_zh,0.745014105517971,1.0071035881601877,,3.348679341120297,0.26208948264221676
allenai/Olmo-3-1025-7B,f11_captive_b_zh,1.0626736383218363,1.013858117683013,,3.08566014480527,-0.04881552063882322
allenai/Olmo-3-1025-7B,f11_captive_zh,1.0409999532577479,1.0029696763495757,1.0644063722552803,3.2412279687638423,-0.03803027690817218
allenai/Olmo-3-1025-7B,f11_class_zh,0.9026426394295461,0.9990548599780708,,3.8714975380039878,0.09641222054852461
allenai/Olmo-3-1025-7B,f11_create_zh,0.8316415223575215,0.9981859955165152,,3.1062620305533644,0.16654447315899368
allenai/Olmo-3-1025-7B,f11_desire_zh,0.8394753048530095,1.0409032363793944,,3.0395977074794067,0.20142793152638494
allenai/Olmo-3-1025-7B,f11_faithful_zh,1.0809963901685908,0.9930883827061481,1.085457966534171,4.064554647093614,-0.08790800746244276
allenai/Olmo-3-1025-7B,f11_gender_he_zh,0.9633461212122941,1.0023048083195512,,3.3913242396215306,0.03895868710725703
allenai/Olmo-3-1025-7B,f11_gender_she_zh,1.0001200701839055,1.0005152138905722,,4.377807459339367,0.00039514370666671184
allenai/Olmo-3-1025-7B,f11_gender_zh,0.9936505265334242,0.9998474040998224,,3.3290126638960893,0.006196877566398196
allenai/Olmo-3-1025-7B,f11_guilt_zh,0.9063158363777967,1.0033318729919731,,3.617609044347669,0.09701603661417646
allenai/Olmo-3-1025-7B,f11_holy_b_zh,0.8719543456631843,1.0010912717614442,,4.023711425667017,0.12913692609825989
allenai/Olmo-3-1025-7B,f11_holy_zh,0.9009276340508963,1.0092641474222699,,4.385041156037979,0.10833651337137362
allenai/Olmo-3-1025-7B,f11_love_he_zh,0.7723340961934017,1.001339990399078,,3.3625098441234034,0.2290058942056764
allenai/Olmo-3-1025-7B,f11_love_zh,0.8195997190757963,1.005553008486413,,3.2235013544708364,0.18595328941061673
allenai/Olmo-3-1025-7B,f11_loyal_zh,0.790934129067166,1.0047078021399583,1.054162386449608,3.0707463611878083,0.21377367307279227
allenai/Olmo-3-1025-7B,f11_parent_zh,1.0882854837216225,1.0069496479057582,,3.586771632108652,-0.08133583581586423
allenai/Olmo-3-1025-7B,f11_reason_zh,0.9355838424729415,1.0087486114869164,,4.471491555774578,0.07316476901397495
allenai/Olmo-3-1025-7B,f11_sensation_zh,0.5691568959753522,1.024796229637932,0.9813339473782057,3.873421942299456,0.4556393336625798
allenai/Olmo-3-1025-7B,f11_trust_zh,0.822410986934089,0.9864669314073425,,3.669638372432207,0.16405594447325356
allenai/Olmo-3-7B-Instruct-DPO,f11_beauty_ugly_zh,1.091802646837941,1.0035522041729283,,4.042866105932686,-0.08825044266501259
allenai/Olmo-3-7B-Instruct-DPO,f11_beauty_zh,1.00562761752521,0.9978209974617152,,3.2594133765542326,-0.007806620063494751
allenai/Olmo-3-7B-Instruct-DPO,f11_captive_b_zh,0.9224735501884656,1.0030846473588206,,3.086650463328315,0.08061109717035508
allenai/Olmo-3-7B-Instruct-DPO,f11_captive_zh,0.8976138236482843,0.9992653676883689,1.0171456940798116,3.3507409287023813,0.10165154404008458
allenai/Olmo-3-7B-Instruct-DPO,f11_class_zh,1.1561962819167408,1.0059719836898828,,3.554324836918467,-0.150224298226858
allenai/Olmo-3-7B-Instruct-DPO,f11_create_zh,0.8526854498345643,0.9962968829108166,,3.3778347793534245,0.14361143307625235
allenai/Olmo-3-7B-Instruct-DPO,f11_desire_zh,0.9603875058677804,1.0090686011278147,,3.192365775561957,0.04868109526003428
allenai/Olmo-3-7B-Instruct-DPO,f11_faithful_zh,1.2625832401827641,1.0149171900771519,1.009114342216604,4.213674362582596,-0.24766605010561227
allenai/Olmo-3-7B-Instruct-DPO,f11_gender_he_zh,0.911241749341173,1.013915983697514,,3.2587985449531343,0.10267423435634104
allenai/Olmo-3-7B-Instruct-DPO,f11_gender_she_zh,0.8947062021558794,1.0029584452878568,,4.758057617048004,0.10825224313197745
allenai/Olmo-3-7B-Instruct-DPO,f11_gender_zh,1.0188449658918841,1.0083143174607057,,3.845085795214544,-0.010530648431178458
allenai/Olmo-3-7B-Instruct-DPO,f11_guilt_zh,1.1966409039369135,1.02025804506414,,3.9830162106449842,-0.17638285887277338
allenai/Olmo-3-7B-Instruct-DPO,f11_holy_b_zh,0.9068782526565271,1.012609996500289,,3.073922777941553,0.10573174384376194
allenai/Olmo-3-7B-Instruct-DPO,f11_holy_zh,0.8232817960654012,1.000309680127306,,3.7944888475680045,0.17702788406190473
allenai/Olmo-3-7B-Instruct-DPO,f11_love_he_zh,0.846284806342694,1.0062944948698282,,3.0514906786312967,0.16000968852713426
allenai/Olmo-3-7B-Instruct-DPO,f11_love_zh,1.0493411361889753,1.0009314892991907,,2.9989770332405885,-0.04840964688978455
allenai/Olmo-3-7B-Instruct-DPO,f11_loyal_zh,1.126355673443923,0.9926491484584772,0.9864699169886301,2.833170358995116,-0.13370652498544588
allenai/Olmo-3-7B-Instruct-DPO,f11_parent_zh,1.033758951010734,1.0067318084093175,,5.549333222931503,-0.027027142601416365
allenai/Olmo-3-7B-Instruct-DPO,f11_reason_zh,1.0717494074890614,1.0228733822187717,,4.911951206447032,-0.04887602527028978
allenai/Olmo-3-7B-Instruct-DPO,f11_sensation_zh,1.20306032543247,1.0276887942468012,1.110127547286207,6.488501381717623,-0.17537153118566895
allenai/Olmo-3-7B-Instruct-DPO,f11_trust_zh,0.9159563048471864,0.986139312198685,,3.168949167760688,0.07018300735149863
allenai/Olmo-Hybrid-7B,f11_beauty_ugly_zh,0.8367395124154781,1.0092989264831949,,4.992983737499408,0.1725594140677168
allenai/Olmo-Hybrid-7B,f11_beauty_zh,0.8410098888797509,1.0032208189452334,,3.3906280562894304,0.16221093006548248
allenai/Olmo-Hybrid-7B,f11_captive_b_zh,1.2161666318927247,1.0083491138010787,,3.904524934315267,-0.20781751809164595
allenai/Olmo-Hybrid-7B,f11_captive_zh,1.0935371427469647,1.0103574277466434,0.9966777431807875,3.3057029223803416,-0.08317971500032129
allenai/Olmo-Hybrid-7B,f11_class_zh,0.833905824013368,1.0091542724878804,,3.8700582209510754,0.17524844847451237
allenai/Olmo-Hybrid-7B,f11_create_zh,0.8992566288454419,1.0071875823400822,,2.7991984485951558,0.10793095349464032
allenai/Olmo-Hybrid-7B,f11_desire_zh,0.7509605442974776,1.0118244300161665,,3.3169022190442914,0.2608638857186889
allenai/Olmo-Hybrid-7B,f11_faithful_zh,0.9689776158440051,1.001948562926933,1.1677433586436314,3.7416770597036537,0.032970947082927804
allenai/Olmo-Hybrid-7B,f11_gender_he_zh,1.0546771303229825,1.0080640879685894,,4.68784055495811,-0.04661304235439312
allenai/Olmo-Hybrid-7B,f11_gender_she_zh,1.0815617514406561,1.0020596560756845,,4.10484363883982,-0.07950209536497166
allenai/Olmo-Hybrid-7B,f11_gender_zh,0.9132740970971197,1.00179081151043,,4.270208343268312,0.08851671441331022
allenai/Olmo-Hybrid-7B,f11_guilt_zh,0.8863969399085551,1.001605528348592,,3.335591129246792,0.11520858844003701
allenai/Olmo-Hybrid-7B,f11_holy_b_zh,1.0908587481038554,1.003601489623735,,3.596297696060966,-0.08725725848012034
allenai/Olmo-Hybrid-7B,f11_holy_zh,1.09016305621266,0.9966624084249085,,3.086103144083877,-0.09350064778775158
allenai/Olmo-Hybrid-7B,f11_love_he_zh,0.994565572433632,0.997024264073566,,3.6128754439536337,0.002458691639934063
allenai/Olmo-Hybrid-7B,f11_love_zh,1.0405395027866793,1.006327455555378,,3.4718977038198595,-0.034212047231301224
allenai/Olmo-Hybrid-7B,f11_loyal_zh,0.9152147023746974,1.0146827581820546,1.028171979661705,3.550224831657375,0.09946805580735718
allenai/Olmo-Hybrid-7B,f11_parent_zh,1.0398613630932139,1.003846552514546,,4.64212928985854,-0.036014810578667955
allenai/Olmo-Hybrid-7B,f11_reason_zh,0.9195036400814126,1.0004149174855494,,3.2610841382086795,0.08091127740413684
allenai/Olmo-Hybrid-7B,f11_sensation_zh,0.5985518243318848,1.0000180748125325,1.0092126627327174,4.4401579856225055,0.40146625048064766
allenai/Olmo-Hybrid-7B,f11_trust_zh,0.7800731941222104,0.9920085704822832,,3.6049796461292267,0.21193537636007276
